,discrate,year,rcp,damages,pulse,variable
390,1.0,2210.0,rcp45,0.13264939730639771,pulse,ce_betas_SSP3
391,1.0,2210.0,rcp85,0.23761054996001973,pulse,ce_betas_SSP3
392,1.0,2211.0,rcp45,0.1329444705986742,pulse,ce_betas_SSP3
393,1.0,2211.0,rcp85,0.2375926938603607,pulse,ce_betas_SSP3
394,1.0,2212.0,rcp45,0.13316738711071716,pulse,ce_betas_SSP3
395,1.0,2212.0,rcp85,0.23753888703528728,pulse,ce_betas_SSP3
396,1.0,2213.0,rcp45,0.1332128406408214,pulse,ce_betas_SSP3
397,1.0,2213.0,rcp85,0.23739366964061911,pulse,ce_betas_SSP3
398,1.0,2214.0,rcp45,0.1331798261783544,pulse,ce_betas_SSP3
399,1.0,2214.0,rcp85,0.23721027238871314,pulse,ce_betas_SSP3
400,1.0,2215.0,rcp45,0.13295975222804501,pulse,ce_betas_SSP3
401,1.0,2215.0,rcp85,0.23693176608201447,pulse,ce_betas_SSP3
402,1.0,2216.0,rcp45,0.1326857942654547,pulse,ce_betas_SSP3
403,1.0,2216.0,rcp85,0.23662923838978164,pulse,ce_betas_SSP3
404,1.0,2217.0,rcp45,0.13247780772324583,pulse,ce_betas_SSP3
405,1.0,2217.0,rcp85,0.23636618525989608,pulse,ce_betas_SSP3
406,1.0,2218.0,rcp45,0.13235124326631598,pulse,ce_betas_SSP3
407,1.0,2218.0,rcp85,0.2361507058976087,pulse,ce_betas_SSP3
408,1.0,2219.0,rcp45,0.13242554119977967,pulse,ce_betas_SSP3
409,1.0,2219.0,rcp85,0.23604542492357639,pulse,ce_betas_SSP3
410,1.0,2220.0,rcp45,0.1327409598148326,pulse,ce_betas_SSP3
411,1.0,2220.0,rcp85,0.23607100205029244,pulse,ce_betas_SSP3
412,1.0,2221.0,rcp45,0.13317576658463706,pulse,ce_betas_SSP3
413,1.0,2221.0,rcp85,0.23616321898527426,pulse,ce_betas_SSP3
414,1.0,2222.0,rcp45,0.1337864287878748,pulse,ce_betas_SSP3
415,1.0,2222.0,rcp85,0.23635137927638192,pulse,ce_betas_SSP3
416,1.0,2223.0,rcp45,0.13414786205714105,pulse,ce_betas_SSP3
417,1.0,2223.0,rcp85,0.23641353401341955,pulse,ce_betas_SSP3
418,1.0,2224.0,rcp45,0.13423308982850596,pulse,ce_betas_SSP3
419,1.0,2224.0,rcp85,0.23633649041377897,pulse,ce_betas_SSP3
420,1.0,2225.0,rcp45,0.1341353693592827,pulse,ce_betas_SSP3
421,1.0,2225.0,rcp85,0.23616960423909256,pulse,ce_betas_SSP3
422,1.0,2226.0,rcp45,0.1338573188831635,pulse,ce_betas_SSP3
423,1.0,2226.0,rcp85,0.23591488768152546,pulse,ce_betas_SSP3
424,1.0,2227.0,rcp45,0.1336006872109989,pulse,ce_betas_SSP3
425,1.0,2227.0,rcp85,0.23567750712774785,pulse,ce_betas_SSP3
426,1.0,2228.0,rcp45,0.13332630834712464,pulse,ce_betas_SSP3
427,1.0,2228.0,rcp85,0.23543734587955384,pulse,ce_betas_SSP3
428,1.0,2229.0,rcp45,0.13321794046256194,pulse,ce_betas_SSP3
429,1.0,2229.0,rcp85,0.2352896032695553,pulse,ce_betas_SSP3
430,1.0,2230.0,rcp45,0.13336542480201294,pulse,ce_betas_SSP3
431,1.0,2230.0,rcp85,0.23528049985420363,pulse,ce_betas_SSP3
432,1.0,2231.0,rcp45,0.13363522277874548,pulse,ce_betas_SSP3
433,1.0,2231.0,rcp85,0.2353407882928149,pulse,ce_betas_SSP3
434,1.0,2232.0,rcp45,0.13388420892592118,pulse,ce_betas_SSP3
435,1.0,2232.0,rcp85,0.23539660815759997,pulse,ce_betas_SSP3
436,1.0,2233.0,rcp45,0.1341660227775985,pulse,ce_betas_SSP3
437,1.0,2233.0,rcp85,0.2354757686873883,pulse,ce_betas_SSP3
438,1.0,2234.0,rcp45,0.1342829966063801,pulse,ce_betas_SSP3
439,1.0,2234.0,rcp85,0.2354767474443098,pulse,ce_betas_SSP3
440,1.0,2235.0,rcp45,0.1342840352128329,pulse,ce_betas_SSP3
441,1.0,2235.0,rcp85,0.23542509038262915,pulse,ce_betas_SSP3
442,1.0,2236.0,rcp45,0.1340835462414259,pulse,ce_betas_SSP3
443,1.0,2236.0,rcp85,0.23527722078791666,pulse,ce_betas_SSP3
444,1.0,2237.0,rcp45,0.13385399156313063,pulse,ce_betas_SSP3
445,1.0,2237.0,rcp85,0.23512202921582445,pulse,ce_betas_SSP3
446,1.0,2238.0,rcp45,0.13363210850569288,pulse,ce_betas_SSP3
447,1.0,2238.0,rcp85,0.23497856008628296,pulse,ce_betas_SSP3
448,1.0,2239.0,rcp45,0.13347991396937522,pulse,ce_betas_SSP3
449,1.0,2239.0,rcp85,0.23487868076408552,pulse,ce_betas_SSP3
450,1.0,2240.0,rcp45,0.13347937071382554,pulse,ce_betas_SSP3
451,1.0,2240.0,rcp85,0.2348644031469577,pulse,ce_betas_SSP3
452,1.0,2241.0,rcp45,0.1337556766300918,pulse,ce_betas_SSP3
453,1.0,2241.0,rcp85,0.23493279062150452,pulse,ce_betas_SSP3
454,1.0,2242.0,rcp45,0.13421379907368644,pulse,ce_betas_SSP3
455,1.0,2242.0,rcp85,0.23505143654182498,pulse,ce_betas_SSP3
456,1.0,2243.0,rcp45,0.13459456083051274,pulse,ce_betas_SSP3
457,1.0,2243.0,rcp85,0.23510040244383573,pulse,ce_betas_SSP3
458,1.0,2244.0,rcp45,0.13485909970756427,pulse,ce_betas_SSP3
459,1.0,2244.0,rcp85,0.23506958454676738,pulse,ce_betas_SSP3
460,1.0,2245.0,rcp45,0.1348845267493648,pulse,ce_betas_SSP3
461,1.0,2245.0,rcp85,0.2349040130007743,pulse,ce_betas_SSP3
462,1.0,2246.0,rcp45,0.134725914962789,pulse,ce_betas_SSP3
463,1.0,2246.0,rcp85,0.2346377902529938,pulse,ce_betas_SSP3
464,1.0,2247.0,rcp45,0.13452796044123294,pulse,ce_betas_SSP3
465,1.0,2247.0,rcp85,0.23434905121423255,pulse,ce_betas_SSP3
466,1.0,2248.0,rcp45,0.1342570816416614,pulse,ce_betas_SSP3
467,1.0,2248.0,rcp85,0.23402411231029857,pulse,ce_betas_SSP3
468,1.0,2249.0,rcp45,0.1339775367465384,pulse,ce_betas_SSP3
469,1.0,2249.0,rcp85,0.23369773565375992,pulse,ce_betas_SSP3
470,1.0,2250.0,rcp45,0.13370953751218498,pulse,ce_betas_SSP3
471,1.0,2250.0,rcp85,0.23337992468087687,pulse,ce_betas_SSP3
472,1.0,2251.0,rcp45,0.13349995951312763,pulse,ce_betas_SSP3
473,1.0,2251.0,rcp85,0.23309339695982842,pulse,ce_betas_SSP3
474,1.0,2252.0,rcp45,0.13342787297041447,pulse,ce_betas_SSP3
475,1.0,2252.0,rcp85,0.23287726168662126,pulse,ce_betas_SSP3
476,1.0,2253.0,rcp45,0.1335547694825209,pulse,ce_betas_SSP3
477,1.0,2253.0,rcp85,0.2327617508162256,pulse,ce_betas_SSP3
478,1.0,2254.0,rcp45,0.1338581232170841,pulse,ce_betas_SSP3
479,1.0,2254.0,rcp85,0.23273476866373694,pulse,ce_betas_SSP3
480,1.0,2255.0,rcp45,0.13412285954495182,pulse,ce_betas_SSP3
481,1.0,2255.0,rcp85,0.23268748428944608,pulse,ce_betas_SSP3
482,1.0,2256.0,rcp45,0.1343802252355249,pulse,ce_betas_SSP3
483,1.0,2256.0,rcp85,0.23263538056228972,pulse,ce_betas_SSP3
484,1.0,2257.0,rcp45,0.13453749823272737,pulse,ce_betas_SSP3
485,1.0,2257.0,rcp85,0.23253165668965867,pulse,ce_betas_SSP3
486,1.0,2258.0,rcp45,0.13452270932744734,pulse,ce_betas_SSP3
487,1.0,2258.0,rcp85,0.23234022885007277,pulse,ce_betas_SSP3
488,1.0,2259.0,rcp45,0.1344219848722776,pulse,ce_betas_SSP3
489,1.0,2259.0,rcp85,0.23210447666565295,pulse,ce_betas_SSP3
490,1.0,2260.0,rcp45,0.1341610062715216,pulse,ce_betas_SSP3
491,1.0,2260.0,rcp85,0.2317872241129385,pulse,ce_betas_SSP3
492,1.0,2261.0,rcp45,0.13387366812974355,pulse,ce_betas_SSP3
493,1.0,2261.0,rcp85,0.2314558202362472,pulse,ce_betas_SSP3
494,1.0,2262.0,rcp45,0.13365999669692155,pulse,ce_betas_SSP3
495,1.0,2262.0,rcp85,0.23116032984201101,pulse,ce_betas_SSP3
496,1.0,2263.0,rcp45,0.1335317632166729,pulse,ce_betas_SSP3
497,1.0,2263.0,rcp85,0.2309066151160091,pulse,ce_betas_SSP3
498,1.0,2264.0,rcp45,0.13361465292301003,pulse,ce_betas_SSP3
499,1.0,2264.0,rcp85,0.23075721793567405,pulse,ce_betas_SSP3
500,1.0,2265.0,rcp45,0.1339330902191327,pulse,ce_betas_SSP3
501,1.0,2265.0,rcp85,0.2307239740802634,pulse,ce_betas_SSP3
502,1.0,2266.0,rcp45,0.13436835354762117,pulse,ce_betas_SSP3
503,1.0,2266.0,rcp85,0.23074750707553507,pulse,ce_betas_SSP3
504,1.0,2267.0,rcp45,0.134877224595413,pulse,ce_betas_SSP3
505,1.0,2267.0,rcp85,0.2308061129398708,pulse,ce_betas_SSP3
506,1.0,2268.0,rcp45,0.13507063821834372,pulse,ce_betas_SSP3
507,1.0,2268.0,rcp85,0.23070654915935893,pulse,ce_betas_SSP3
508,1.0,2269.0,rcp45,0.13506456305245607,pulse,ce_betas_SSP3
509,1.0,2269.0,rcp85,0.23050689050023854,pulse,ce_betas_SSP3
510,1.0,2270.0,rcp45,0.13485746395044457,pulse,ce_betas_SSP3
511,1.0,2270.0,rcp85,0.23020671265817752,pulse,ce_betas_SSP3
512,1.0,2271.0,rcp45,0.1345770974819414,pulse,ce_betas_SSP3
513,1.0,2271.0,rcp85,0.22986962364650504,pulse,ce_betas_SSP3
514,1.0,2272.0,rcp45,0.13424504087062983,pulse,ce_betas_SSP3
515,1.0,2272.0,rcp85,0.22950642639996038,pulse,ce_betas_SSP3
516,1.0,2273.0,rcp45,0.13398800182594342,pulse,ce_betas_SSP3
517,1.0,2273.0,rcp85,0.22917978299995465,pulse,ce_betas_SSP3
518,1.0,2274.0,rcp45,0.13392621446580585,pulse,ce_betas_SSP3
519,1.0,2274.0,rcp85,0.22894895318620168,pulse,ce_betas_SSP3
520,1.0,2275.0,rcp45,0.13407708523670223,pulse,ce_betas_SSP3
521,1.0,2275.0,rcp85,0.22882217033444968,pulse,ce_betas_SSP3
522,1.0,2276.0,rcp45,0.13433365178794013,pulse,ce_betas_SSP3
523,1.0,2276.0,rcp85,0.22874646188908307,pulse,ce_betas_SSP3
524,1.0,2277.0,rcp45,0.13452154763011007,pulse,ce_betas_SSP3
525,1.0,2277.0,rcp85,0.22863593701024304,pulse,ce_betas_SSP3
526,1.0,2278.0,rcp45,0.13463417073121833,pulse,ce_betas_SSP3
527,1.0,2278.0,rcp85,0.22848738054147044,pulse,ce_betas_SSP3
528,1.0,2279.0,rcp45,0.13460641816089375,pulse,ce_betas_SSP3
529,1.0,2279.0,rcp85,0.22826904270756104,pulse,ce_betas_SSP3
530,1.0,2280.0,rcp45,0.13438711492697955,pulse,ce_betas_SSP3
531,1.0,2280.0,rcp85,0.22795601521959002,pulse,ce_betas_SSP3
532,1.0,2281.0,rcp45,0.13411520993153292,pulse,ce_betas_SSP3
533,1.0,2281.0,rcp85,0.22761670374011456,pulse,ce_betas_SSP3
534,1.0,2282.0,rcp45,0.13386485599566558,pulse,ce_betas_SSP3
535,1.0,2282.0,rcp85,0.22728754113141414,pulse,ce_betas_SSP3
536,1.0,2283.0,rcp45,0.13364908978546758,pulse,ce_betas_SSP3
537,1.0,2283.0,rcp85,0.22697483015023842,pulse,ce_betas_SSP3
538,1.0,2284.0,rcp45,0.13357652052175426,pulse,ce_betas_SSP3
539,1.0,2284.0,rcp85,0.22673161699869518,pulse,ce_betas_SSP3
540,1.0,2285.0,rcp45,0.13375387718915036,pulse,ce_betas_SSP3
541,1.0,2285.0,rcp85,0.22660972638080626,pulse,ce_betas_SSP3
542,1.0,2286.0,rcp45,0.13413625285083827,pulse,ce_betas_SSP3
543,1.0,2286.0,rcp85,0.2265869169354625,pulse,ce_betas_SSP3
544,1.0,2287.0,rcp45,0.13450607270239173,pulse,ce_betas_SSP3
545,1.0,2287.0,rcp85,0.22655690753058588,pulse,ce_betas_SSP3
546,1.0,2288.0,rcp45,0.13477510996566824,pulse,ce_betas_SSP3
547,1.0,2288.0,rcp85,0.2264767767159472,pulse,ce_betas_SSP3
548,1.0,2289.0,rcp45,0.13468864421326873,pulse,ce_betas_SSP3
549,1.0,2289.0,rcp85,0.22622292744785102,pulse,ce_betas_SSP3
550,1.0,2290.0,rcp45,0.13455037563879924,pulse,ce_betas_SSP3
551,1.0,2290.0,rcp85,0.2259433824044104,pulse,ce_betas_SSP3
552,1.0,2291.0,rcp45,0.1342930541551134,pulse,ce_betas_SSP3
553,1.0,2291.0,rcp85,0.22560560395385898,pulse,ce_betas_SSP3
554,1.0,2292.0,rcp45,0.1339617252405171,pulse,ce_betas_SSP3
555,1.0,2292.0,rcp85,0.22523159133753032,pulse,ce_betas_SSP3
556,1.0,2293.0,rcp45,0.13363179518846838,pulse,ce_betas_SSP3
557,1.0,2293.0,rcp85,0.2248580325862774,pulse,ce_betas_SSP3
558,1.0,2294.0,rcp45,0.13342813763042072,pulse,ce_betas_SSP3
559,1.0,2294.0,rcp85,0.22454530055303143,pulse,ce_betas_SSP3
560,1.0,2295.0,rcp45,0.13348410588831586,pulse,ce_betas_SSP3
561,1.0,2295.0,rcp85,0.22435761159969186,pulse,ce_betas_SSP3
562,1.0,2296.0,rcp45,0.13371145091649414,pulse,ce_betas_SSP3
563,1.0,2296.0,rcp85,0.22425203296377466,pulse,ce_betas_SSP3
564,1.0,2297.0,rcp45,0.1340848521615883,pulse,ce_betas_SSP3
565,1.0,2297.0,rcp85,0.2242160675173762,pulse,ce_betas_SSP3
566,1.0,2298.0,rcp45,0.13436953749582586,pulse,ce_betas_SSP3
567,1.0,2298.0,rcp85,0.2241364110633365,pulse,ce_betas_SSP3
568,1.0,2299.0,rcp45,0.13442076872665443,pulse,ce_betas_SSP3
569,1.0,2299.0,rcp85,0.2239435563735048,pulse,ce_betas_SSP3
570,1.0,2300.0,rcp45,0.13417557950588754,pulse,ce_betas_SSP3
571,1.0,2300.0,rcp85,0.2236075744381142,pulse,ce_betas_SSP3
572,2.0,2015.0,rcp45,0.0,pulse,ce_betas_SSP3
573,2.0,2015.0,rcp85,0.0,pulse,ce_betas_SSP3
574,2.0,2016.0,rcp45,0.0,pulse,ce_betas_SSP3
575,2.0,2016.0,rcp85,0.0,pulse,ce_betas_SSP3
576,2.0,2017.0,rcp45,0.0,pulse,ce_betas_SSP3
577,2.0,2017.0,rcp85,0.0,pulse,ce_betas_SSP3
578,2.0,2018.0,rcp45,0.0,pulse,ce_betas_SSP3
579,2.0,2018.0,rcp85,0.0,pulse,ce_betas_SSP3
580,2.0,2019.0,rcp45,0.0,pulse,ce_betas_SSP3
581,2.0,2019.0,rcp85,0.0,pulse,ce_betas_SSP3
582,2.0,2020.0,rcp45,0.0026244532377528024,pulse,ce_betas_SSP3
583,2.0,2020.0,rcp85,-4.8974911635684174e-05,pulse,ce_betas_SSP3
584,2.0,2021.0,rcp45,0.007984994277505101,pulse,ce_betas_SSP3
585,2.0,2021.0,rcp85,0.005213672453657692,pulse,ce_betas_SSP3
586,2.0,2022.0,rcp45,0.011566193639138642,pulse,ce_betas_SSP3
587,2.0,2022.0,rcp85,0.005806445184461919,pulse,ce_betas_SSP3
588,2.0,2023.0,rcp45,0.0166043468156667,pulse,ce_betas_SSP3
589,2.0,2023.0,rcp85,0.01048061054135593,pulse,ce_betas_SSP3
590,2.0,2024.0,rcp45,0.022022217216647568,pulse,ce_betas_SSP3
591,2.0,2024.0,rcp85,0.015475623469762669,pulse,ce_betas_SSP3
592,2.0,2025.0,rcp45,0.026840230034257017,pulse,ce_betas_SSP3
593,2.0,2025.0,rcp85,0.022500790082584952,pulse,ce_betas_SSP3
594,2.0,2026.0,rcp45,0.02451008943066018,pulse,ce_betas_SSP3
595,2.0,2026.0,rcp85,0.01825828994967906,pulse,ce_betas_SSP3
596,2.0,2027.0,rcp45,0.02473192006795677,pulse,ce_betas_SSP3
597,2.0,2027.0,rcp85,0.01730902621821667,pulse,ce_betas_SSP3
598,2.0,2028.0,rcp45,0.028376112502611427,pulse,ce_betas_SSP3
599,2.0,2028.0,rcp85,0.02371239811771808,pulse,ce_betas_SSP3
600,2.0,2029.0,rcp45,0.029696983596994936,pulse,ce_betas_SSP3
601,2.0,2029.0,rcp85,0.027734252038678416,pulse,ce_betas_SSP3
602,2.0,2030.0,rcp45,0.03132399597242203,pulse,ce_betas_SSP3
603,2.0,2030.0,rcp85,0.030646063981169955,pulse,ce_betas_SSP3
604,2.0,2031.0,rcp45,0.03668997991133532,pulse,ce_betas_SSP3
605,2.0,2031.0,rcp85,0.03761187532945797,pulse,ce_betas_SSP3
606,2.0,2032.0,rcp45,0.038815061153692466,pulse,ce_betas_SSP3
607,2.0,2032.0,rcp85,0.03792475792373185,pulse,ce_betas_SSP3
608,2.0,2033.0,rcp45,0.03833310458726342,pulse,ce_betas_SSP3
609,2.0,2033.0,rcp85,0.03897244153446812,pulse,ce_betas_SSP3
610,2.0,2034.0,rcp45,0.03775617887400628,pulse,ce_betas_SSP3
611,2.0,2034.0,rcp85,0.0360336862636146,pulse,ce_betas_SSP3
612,2.0,2035.0,rcp45,0.040620582883599314,pulse,ce_betas_SSP3
613,2.0,2035.0,rcp85,0.040756668197796886,pulse,ce_betas_SSP3
614,2.0,2036.0,rcp45,0.04066149586893848,pulse,ce_betas_SSP3
615,2.0,2036.0,rcp85,0.04223400940328977,pulse,ce_betas_SSP3
616,2.0,2037.0,rcp45,0.0405662878802712,pulse,ce_betas_SSP3
617,2.0,2037.0,rcp85,0.042357083711675826,pulse,ce_betas_SSP3
618,2.0,2038.0,rcp45,0.04253458149491219,pulse,ce_betas_SSP3
619,2.0,2038.0,rcp85,0.04244351775688136,pulse,ce_betas_SSP3
620,2.0,2039.0,rcp45,0.044310307299795335,pulse,ce_betas_SSP3
621,2.0,2039.0,rcp85,0.043247163853751415,pulse,ce_betas_SSP3
622,2.0,2040.0,rcp45,0.04406915458858421,pulse,ce_betas_SSP3
623,2.0,2040.0,rcp85,0.04317748930110442,pulse,ce_betas_SSP3
624,2.0,2041.0,rcp45,0.04490174654599648,pulse,ce_betas_SSP3
625,2.0,2041.0,rcp85,0.043757464096835764,pulse,ce_betas_SSP3
626,2.0,2042.0,rcp45,0.04815816397223615,pulse,ce_betas_SSP3
627,2.0,2042.0,rcp85,0.04796642139998496,pulse,ce_betas_SSP3
628,2.0,2043.0,rcp45,0.04974759680667048,pulse,ce_betas_SSP3
629,2.0,2043.0,rcp85,0.05165628517834737,pulse,ce_betas_SSP3
630,2.0,2044.0,rcp45,0.05060367596118138,pulse,ce_betas_SSP3
631,2.0,2044.0,rcp85,0.05411550407085867,pulse,ce_betas_SSP3
632,2.0,2045.0,rcp45,0.05170585944973294,pulse,ce_betas_SSP3
633,2.0,2045.0,rcp85,0.05603099863144865,pulse,ce_betas_SSP3
634,2.0,2046.0,rcp45,0.053075331355912594,pulse,ce_betas_SSP3
635,2.0,2046.0,rcp85,0.05968143396021708,pulse,ce_betas_SSP3
636,2.0,2047.0,rcp45,0.05360235426161693,pulse,ce_betas_SSP3
637,2.0,2047.0,rcp85,0.06069937122534366,pulse,ce_betas_SSP3
638,2.0,2048.0,rcp45,0.05411432281445184,pulse,ce_betas_SSP3
639,2.0,2048.0,rcp85,0.06240597741714786,pulse,ce_betas_SSP3
640,2.0,2049.0,rcp45,0.055473127255191275,pulse,ce_betas_SSP3
641,2.0,2049.0,rcp85,0.06465764763618469,pulse,ce_betas_SSP3
642,2.0,2050.0,rcp45,0.05618163378567515,pulse,ce_betas_SSP3
643,2.0,2050.0,rcp85,0.06666968724499116,pulse,ce_betas_SSP3
644,2.0,2051.0,rcp45,0.057763207069100236,pulse,ce_betas_SSP3
645,2.0,2051.0,rcp85,0.0693178590661046,pulse,ce_betas_SSP3
646,2.0,2052.0,rcp45,0.057325677314584544,pulse,ce_betas_SSP3
647,2.0,2052.0,rcp85,0.06810747786973328,pulse,ce_betas_SSP3
648,2.0,2053.0,rcp45,0.0585272727873988,pulse,ce_betas_SSP3
649,2.0,2053.0,rcp85,0.06975930588205291,pulse,ce_betas_SSP3
650,2.0,2054.0,rcp45,0.05867875179197608,pulse,ce_betas_SSP3
651,2.0,2054.0,rcp85,0.07055406100798285,pulse,ce_betas_SSP3
652,2.0,2055.0,rcp45,0.05925614011326429,pulse,ce_betas_SSP3
653,2.0,2055.0,rcp85,0.07171092206133022,pulse,ce_betas_SSP3
654,2.0,2056.0,rcp45,0.05847356215445674,pulse,ce_betas_SSP3
655,2.0,2056.0,rcp85,0.07237477466632145,pulse,ce_betas_SSP3
656,2.0,2057.0,rcp45,0.059086571837246485,pulse,ce_betas_SSP3
657,2.0,2057.0,rcp85,0.074350606898108,pulse,ce_betas_SSP3
658,2.0,2058.0,rcp45,0.059697512159070654,pulse,ce_betas_SSP3
659,2.0,2058.0,rcp85,0.0759261071251641,pulse,ce_betas_SSP3
660,2.0,2059.0,rcp45,0.060629093684800316,pulse,ce_betas_SSP3
661,2.0,2059.0,rcp85,0.0775416801832901,pulse,ce_betas_SSP3
662,2.0,2060.0,rcp45,0.060758742776142106,pulse,ce_betas_SSP3
663,2.0,2060.0,rcp85,0.07748830762943874,pulse,ce_betas_SSP3
664,2.0,2061.0,rcp45,0.061240286787970125,pulse,ce_betas_SSP3
665,2.0,2061.0,rcp85,0.07882547727181725,pulse,ce_betas_SSP3
666,2.0,2062.0,rcp45,0.06149508287498878,pulse,ce_betas_SSP3
667,2.0,2062.0,rcp85,0.0792261198724396,pulse,ce_betas_SSP3
668,2.0,2063.0,rcp45,0.06032975330755897,pulse,ce_betas_SSP3
669,2.0,2063.0,rcp85,0.07911532813184198,pulse,ce_betas_SSP3
670,2.0,2064.0,rcp45,0.060110767906765325,pulse,ce_betas_SSP3
671,2.0,2064.0,rcp85,0.07865569019264557,pulse,ce_betas_SSP3
672,2.0,2065.0,rcp45,0.06016955732030452,pulse,ce_betas_SSP3
673,2.0,2065.0,rcp85,0.08018276687141958,pulse,ce_betas_SSP3
674,2.0,2066.0,rcp45,0.060355018412901695,pulse,ce_betas_SSP3
675,2.0,2066.0,rcp85,0.08166636926303698,pulse,ce_betas_SSP3
676,2.0,2067.0,rcp45,0.06056178554764776,pulse,ce_betas_SSP3
677,2.0,2067.0,rcp85,0.08172508234215316,pulse,ce_betas_SSP3
678,2.0,2068.0,rcp45,0.06094942503549649,pulse,ce_betas_SSP3
679,2.0,2068.0,rcp85,0.08181358039969078,pulse,ce_betas_SSP3
680,2.0,2069.0,rcp45,0.060332998599848406,pulse,ce_betas_SSP3
681,2.0,2069.0,rcp85,0.08351935791857237,pulse,ce_betas_SSP3
682,2.0,2070.0,rcp45,0.06040718495199478,pulse,ce_betas_SSP3
683,2.0,2070.0,rcp85,0.08471895399843596,pulse,ce_betas_SSP3
684,2.0,2071.0,rcp45,0.05968122588573974,pulse,ce_betas_SSP3
685,2.0,2071.0,rcp85,0.08342654577017271,pulse,ce_betas_SSP3
686,2.0,2072.0,rcp45,0.05941372774433954,pulse,ce_betas_SSP3
687,2.0,2072.0,rcp85,0.08342304696467587,pulse,ce_betas_SSP3
688,2.0,2073.0,rcp45,0.059178055287706324,pulse,ce_betas_SSP3
689,2.0,2073.0,rcp85,0.08395608793891446,pulse,ce_betas_SSP3
690,2.0,2074.0,rcp45,0.058897355190860125,pulse,ce_betas_SSP3
691,2.0,2074.0,rcp85,0.08444639090174126,pulse,ce_betas_SSP3
692,2.0,2075.0,rcp45,0.05867142412920317,pulse,ce_betas_SSP3
693,2.0,2075.0,rcp85,0.08543160980201223,pulse,ce_betas_SSP3
694,2.0,2076.0,rcp45,0.05864795575384697,pulse,ce_betas_SSP3
695,2.0,2076.0,rcp85,0.08525186628729244,pulse,ce_betas_SSP3
696,2.0,2077.0,rcp45,0.05855778302304431,pulse,ce_betas_SSP3
697,2.0,2077.0,rcp85,0.08618498242901644,pulse,ce_betas_SSP3
698,2.0,2078.0,rcp45,0.05893924398208533,pulse,ce_betas_SSP3
699,2.0,2078.0,rcp85,0.08787691153937009,pulse,ce_betas_SSP3
700,2.0,2079.0,rcp45,0.05881216286544799,pulse,ce_betas_SSP3
701,2.0,2079.0,rcp85,0.0882252361199577,pulse,ce_betas_SSP3
702,2.0,2080.0,rcp45,0.05809928696104487,pulse,ce_betas_SSP3
703,2.0,2080.0,rcp85,0.08843165807874072,pulse,ce_betas_SSP3
704,2.0,2081.0,rcp45,0.058122265246595285,pulse,ce_betas_SSP3
705,2.0,2081.0,rcp85,0.09067089045513162,pulse,ce_betas_SSP3
706,2.0,2082.0,rcp45,0.05762924080281442,pulse,ce_betas_SSP3
707,2.0,2082.0,rcp85,0.09113430286517907,pulse,ce_betas_SSP3
708,2.0,2083.0,rcp45,0.05622780924541699,pulse,ce_betas_SSP3
709,2.0,2083.0,rcp85,0.09140650780125376,pulse,ce_betas_SSP3
710,2.0,2084.0,rcp45,0.05622800852597473,pulse,ce_betas_SSP3
711,2.0,2084.0,rcp85,0.09195709229016742,pulse,ce_betas_SSP3
712,2.0,2085.0,rcp45,0.05572978846983625,pulse,ce_betas_SSP3
713,2.0,2085.0,rcp85,0.09166464945077203,pulse,ce_betas_SSP3
714,2.0,2086.0,rcp45,0.054590733532055284,pulse,ce_betas_SSP3
715,2.0,2086.0,rcp85,0.09104806747598386,pulse,ce_betas_SSP3
716,2.0,2087.0,rcp45,0.05392002845463169,pulse,ce_betas_SSP3
717,2.0,2087.0,rcp85,0.09154657918020188,pulse,ce_betas_SSP3
718,2.0,2088.0,rcp45,0.05387826243292736,pulse,ce_betas_SSP3
719,2.0,2088.0,rcp85,0.09182101076281822,pulse,ce_betas_SSP3
720,2.0,2089.0,rcp45,0.05335918438229487,pulse,ce_betas_SSP3
721,2.0,2089.0,rcp85,0.09170244854933202,pulse,ce_betas_SSP3
722,2.0,2090.0,rcp45,0.05338125658057255,pulse,ce_betas_SSP3
723,2.0,2090.0,rcp85,0.09278389812392293,pulse,ce_betas_SSP3
724,2.0,2091.0,rcp45,0.05312419920487954,pulse,ce_betas_SSP3
725,2.0,2091.0,rcp85,0.09342965338370493,pulse,ce_betas_SSP3
726,2.0,2092.0,rcp45,0.053006868514927225,pulse,ce_betas_SSP3
727,2.0,2092.0,rcp85,0.09332609034125884,pulse,ce_betas_SSP3
728,2.0,2093.0,rcp45,0.05253703617224325,pulse,ce_betas_SSP3
729,2.0,2093.0,rcp85,0.09403213248810458,pulse,ce_betas_SSP3
730,2.0,2094.0,rcp45,0.052213121136408525,pulse,ce_betas_SSP3
731,2.0,2094.0,rcp85,0.09398051531401169,pulse,ce_betas_SSP3
732,2.0,2095.0,rcp45,0.051532608276129224,pulse,ce_betas_SSP3
733,2.0,2095.0,rcp85,0.09315261545993811,pulse,ce_betas_SSP3
734,2.0,2096.0,rcp45,0.051514831118942304,pulse,ce_betas_SSP3
735,2.0,2096.0,rcp85,0.09282969823970813,pulse,ce_betas_SSP3
736,2.0,2097.0,rcp45,0.051125799098094483,pulse,ce_betas_SSP3
737,2.0,2097.0,rcp85,0.09302942002358812,pulse,ce_betas_SSP3
738,2.0,2098.0,rcp45,0.05048001012264969,pulse,ce_betas_SSP3
739,2.0,2098.0,rcp85,0.09169593088610234,pulse,ce_betas_SSP3
