temp,ref,yhat_low_gdp,se_low_gdp,lowerci_low_gdp,upperci_low_gdp,yhat_ag_gdp,se_ag_gdp,lowerci_ag_gdp,upperci_ag_gdp,yhat_nonag_gdp,se_nonag_gdp,lowerci_nonag_gdp,upperci_nonag_gdp,yhat_low_lrt,se_low_lrt,lowerci_low_lrt,upperci_low_lrt,yhat_ag_lrt,se_ag_lrt,lowerci_ag_lrt,upperci_ag_lrt,yhat_nonag_lrt,se_nonag_lrt,lowerci_nonag_lrt,upperci_nonag_lrt
.5,27,5.3904076,0,5.3904076,5.3904076,-15.808759,0,-15.808759,-15.808759,8.5687475,0,8.5687475,8.5687475,-.96175307,0,-.96175307,-.96175307,-3.3718364,0,-3.3718364,-3.3718364,-.2813364,0,-.2813364,-.2813364
.6,27,5.3700662,0,5.3700662,5.3700662,-15.749103,0,-15.749103,-15.749103,8.5364122,0,8.5364122,8.5364122,-.9581238,0,-.9581238,-.9581238,-3.3591125,0,-3.3591125,-3.3591125,-.28027475,0,-.28027475,-.28027475
.7,27,5.3497252,0,5.3497252,5.3497252,-15.689447,0,-15.689447,-15.689447,8.5040779,0,8.5040779,8.5040779,-.9544946,0,-.9544946,-.9544946,-3.3463886,0,-3.3463886,-3.3463886,-.2792131,0,-.2792131,-.2792131
.8,27,5.3293839,0,5.3293839,5.3293839,-15.629791,0,-15.629791,-15.629791,8.4717426,0,8.4717426,8.4717426,-.95086533,0,-.95086533,-.95086533,-3.3336647,0,-3.3336647,-3.3336647,-.27815145,0,-.27815145,-.27815145
.9,27,5.3090429,0,5.3090429,5.3090429,-15.570136,0,-15.570136,-15.570136,8.4394083,0,8.4394083,8.4394083,-.94723606,0,-.94723606,-.94723606,-3.3209407,0,-3.3209407,-3.3209407,-.2770898,0,-.2770898,-.2770898
1,27,5.2887015,0,5.2887015,5.2887015,-15.51048,0,-15.51048,-15.51048,8.407073,0,8.407073,8.407073,-.94360679,0,-.94360679,-.94360679,-3.3082168,0,-3.3082168,-3.3082168,-.27602816,0,-.27602816,-.27602816
1.1,27,5.2683606,0,5.2683606,5.2683606,-15.450825,0,-15.450825,-15.450825,8.3747377,0,8.3747377,8.3747377,-.93997753,0,-.93997753,-.93997753,-3.2954929,0,-3.2954929,-3.2954929,-.27496651,0,-.27496651,-.27496651
1.2,27,5.2480192,0,5.2480192,5.2480192,-15.391169,0,-15.391169,-15.391169,8.3424034,0,8.3424034,8.3424034,-.93634826,0,-.93634826,-.93634826,-3.282769,0,-3.282769,-3.282769,-.27390486,0,-.27390486,-.27390486
1.3,27,5.2276783,0,5.2276783,5.2276783,-15.331513,0,-15.331513,-15.331513,8.3100681,0,8.3100681,8.3100681,-.93271905,0,-.93271905,-.93271905,-3.270045,0,-3.270045,-3.270045,-.27284321,0,-.27284321,-.27284321
1.4,27,5.2073369,0,5.2073369,5.2073369,-15.271857,0,-15.271857,-15.271857,8.2777338,0,8.2777338,8.2777338,-.92908978,0,-.92908978,-.92908978,-3.2573214,0,-3.2573214,-3.2573214,-.27178156,0,-.27178156,-.27178156
1.5,27,5.186996,0,5.186996,5.186996,-15.212201,0,-15.212201,-15.212201,8.2453985,0,8.2453985,8.2453985,-.92546052,0,-.92546052,-.92546052,-3.2445974,0,-3.2445974,-3.2445974,-.27071992,0,-.27071992,-.27071992
1.6,27,5.1666546,0,5.1666546,5.1666546,-15.152546,0,-15.152546,-15.152546,8.2130632,0,8.2130632,8.2130632,-.92183125,0,-.92183125,-.92183125,-3.2318735,0,-3.2318735,-3.2318735,-.26965827,0,-.26965827,-.26965827
1.7,27,5.1463137,0,5.1463137,5.1463137,-15.09289,0,-15.09289,-15.09289,8.1807289,0,8.1807289,8.1807289,-.91820198,0,-.91820198,-.91820198,-3.2191496,0,-3.2191496,-3.2191496,-.26859662,0,-.26859662,-.26859662
1.8,27,5.1259723,0,5.1259723,5.1259723,-15.033235,0,-15.033235,-15.033235,8.1483936,0,8.1483936,8.1483936,-.91457272,0,-.91457272,-.91457272,-3.2064257,0,-3.2064257,-3.2064257,-.26753497,0,-.26753497,-.26753497
1.9,27,5.1056314,0,5.1056314,5.1056314,-14.973578,0,-14.973578,-14.973578,8.1160593,0,8.1160593,8.1160593,-.91094351,0,-.91094351,-.91094351,-3.1937017,0,-3.1937017,-3.1937017,-.26647332,0,-.26647332,-.26647332
2,27,5.08529,0,5.08529,5.08529,-14.913923,0,-14.913923,-14.913923,8.083724,0,8.083724,8.083724,-.90731424,0,-.90731424,-.90731424,-3.1809778,0,-3.1809778,-3.1809778,-.26541167,0,-.26541167,-.26541167
2.1,27,5.064949,0,5.064949,5.064949,-14.854267,0,-14.854267,-14.854267,8.0513897,0,8.0513897,8.0513897,-.90368497,0,-.90368497,-.90368497,-3.1682539,0,-3.1682539,-3.1682539,-.26435003,0,-.26435003,-.26435003
2.2,27,5.0446076,0,5.0446076,5.0446076,-14.794612,0,-14.794612,-14.794612,8.0190544,0,8.0190544,8.0190544,-.90005571,0,-.90005571,-.90005571,-3.15553,0,-3.15553,-3.15553,-.26328838,0,-.26328838,-.26328838
2.3,27,5.0242667,0,5.0242667,5.0242667,-14.734956,0,-14.734956,-14.734956,7.9867196,0,7.9867196,7.9867196,-.89642644,0,-.89642644,-.89642644,-3.1428061,0,-3.1428061,-3.1428061,-.26222673,0,-.26222673,-.26222673
2.4,27,5.0039253,0,5.0039253,5.0039253,-14.675301,0,-14.675301,-14.675301,7.9543843,0,7.9543843,7.9543843,-.89279717,0,-.89279717,-.89279717,-3.1300821,0,-3.1300821,-3.1300821,-.26116508,0,-.26116508,-.26116508
2.5,27,4.9835844,0,4.9835844,4.9835844,-14.615644,0,-14.615644,-14.615644,7.9220495,0,7.9220495,7.9220495,-.88916796,0,-.88916796,-.88916796,-3.1173582,0,-3.1173582,-3.1173582,-.26010346,0,-.26010346,-.26010346
2.6,27,4.963243,0,4.963243,4.963243,-14.555989,0,-14.555989,-14.555989,7.8897147,0,7.8897147,7.8897147,-.8855387,0,-.8855387,-.8855387,-3.1046343,0,-3.1046343,-3.1046343,-.25904182,0,-.25904182,-.25904182
2.7,27,4.9429016,0,4.9429016,4.9429016,-14.496333,0,-14.496333,-14.496333,7.8573799,0,7.8573799,7.8573799,-.88190943,0,-.88190943,-.88190943,-3.0919104,0,-3.0919104,-3.0919104,-.25798017,0,-.25798017,-.25798017
2.8,27,4.9225607,0,4.9225607,4.9225607,-14.436678,0,-14.436678,-14.436678,7.8250451,0,7.8250451,7.8250451,-.87828016,0,-.87828016,-.87828016,-3.0791864,0,-3.0791864,-3.0791864,-.25691852,0,-.25691852,-.25691852
2.9,27,4.9022193,0,4.9022193,4.9022193,-14.377022,0,-14.377022,-14.377022,7.7927098,0,7.7927098,7.7927098,-.8746509,0,-.8746509,-.8746509,-3.0664625,0,-3.0664625,-3.0664625,-.25585687,0,-.25585687,-.25585687
3,27,4.8818784,0,4.8818784,4.8818784,-14.317367,0,-14.317367,-14.317367,7.760375,0,7.760375,7.760375,-.87102169,0,-.87102169,-.87102169,-3.0537386,0,-3.0537386,-3.0537386,-.25479522,0,-.25479522,-.25479522
3.1,27,4.8615375,0,4.8615375,4.8615375,-14.25771,0,-14.25771,-14.25771,7.7280402,0,7.7280402,7.7280402,-.86739242,0,-.86739242,-.86739242,-3.0410147,0,-3.0410147,-3.0410147,-.25373358,0,-.25373358,-.25373358
3.2,27,4.8411961,0,4.8411961,4.8411961,-14.198054,0,-14.198054,-14.198054,7.6957054,0,7.6957054,7.6957054,-.86376315,0,-.86376315,-.86376315,-3.0282907,0,-3.0282907,-3.0282907,-.25267193,0,-.25267193,-.25267193
3.3,27,4.8208547,0,4.8208547,4.8208547,-14.138399,0,-14.138399,-14.138399,7.6633706,0,7.6633706,7.6633706,-.86013389,0,-.86013389,-.86013389,-3.0155668,0,-3.0155668,-3.0155668,-.25161028,0,-.25161028,-.25161028
3.4,27,4.8005137,0,4.8005137,4.8005137,-14.078743,0,-14.078743,-14.078743,7.6310353,0,7.6310353,7.6310353,-.85650462,0,-.85650462,-.85650462,-3.0028429,0,-3.0028429,-3.0028429,-.25054863,0,-.25054863,-.25054863
3.5,27,4.7801723,0,4.7801723,4.7801723,-14.019088,0,-14.019088,-14.019088,7.5987005,0,7.5987005,7.5987005,-.85287535,0,-.85287535,-.85287535,-2.9901192,0,-2.9901192,-2.9901192,-.24948698,0,-.24948698,-.24948698
3.6,27,4.7598314,0,4.7598314,4.7598314,-13.959432,0,-13.959432,-13.959432,7.5663657,0,7.5663657,7.5663657,-.84924614,0,-.84924614,-.84924614,-2.9773953,0,-2.9773953,-2.9773953,-.24842533,0,-.24842533,-.24842533
3.7,27,4.73949,0,4.73949,4.73949,-13.899776,0,-13.899776,-13.899776,7.5340309,0,7.5340309,7.5340309,-.84561688,0,-.84561688,-.84561688,-2.9646714,0,-2.9646714,-2.9646714,-.24736369,0,-.24736369,-.24736369
3.8,27,4.7191491,0,4.7191491,4.7191491,-13.84012,0,-13.84012,-13.84012,7.5016961,0,7.5016961,7.5016961,-.84198761,0,-.84198761,-.84198761,-2.9519475,0,-2.9519475,-2.9519475,-.24630204,0,-.24630204,-.24630204
3.9,27,4.6988077,0,4.6988077,4.6988077,-13.780465,0,-13.780465,-13.780465,7.4693608,0,7.4693608,7.4693608,-.83835834,0,-.83835834,-.83835834,-2.9392235,0,-2.9392235,-2.9392235,-.24524039,0,-.24524039,-.24524039
4,27,4.6784668,0,4.6784668,4.6784668,-13.720809,0,-13.720809,-13.720809,7.437026,0,7.437026,7.437026,-.83472908,0,-.83472908,-.83472908,-2.9264996,0,-2.9264996,-2.9264996,-.24417876,0,-.24417876,-.24417876
4.1,27,4.6581254,0,4.6581254,4.6581254,-13.661154,0,-13.661154,-13.661154,7.4046912,0,7.4046912,7.4046912,-.83109981,0,-.83109981,-.83109981,-2.9137757,0,-2.9137757,-2.9137757,-.24311711,0,-.24311711,-.24311711
4.2,27,4.6377845,0,4.6377845,4.6377845,-13.601498,0,-13.601498,-13.601498,7.3723564,0,7.3723564,7.3723564,-.8274706,0,-.8274706,-.8274706,-2.9010518,0,-2.9010518,-2.9010518,-.24205546,0,-.24205546,-.24205546
4.3,27,4.6174431,0,4.6174431,4.6174431,-13.541842,0,-13.541842,-13.541842,7.3400216,0,7.3400216,7.3400216,-.82384133,0,-.82384133,-.82384133,-2.8883278,0,-2.8883278,-2.8883278,-.24099381,0,-.24099381,-.24099381
4.4,27,4.5971022,0,4.5971022,4.5971022,-13.482186,0,-13.482186,-13.482186,7.3076863,0,7.3076863,7.3076863,-.82021207,0,-.82021207,-.82021207,-2.8756039,0,-2.8756039,-2.8756039,-.23993216,0,-.23993216,-.23993216
4.5,27,4.5767608,0,4.5767608,4.5767608,-13.422531,0,-13.422531,-13.422531,7.2753515,0,7.2753515,7.2753515,-.8165828,0,-.8165828,-.8165828,-2.86288,0,-2.86288,-2.86288,-.23887052,0,-.23887052,-.23887052
4.6,27,4.5564198,0,4.5564198,4.5564198,-13.362875,0,-13.362875,-13.362875,7.2430167,0,7.2430167,7.2430167,-.81295353,0,-.81295353,-.81295353,-2.8501561,0,-2.8501561,-2.8501561,-.23780887,0,-.23780887,-.23780887
4.7,27,4.5360785,0,4.5360785,4.5360785,-13.30322,0,-13.30322,-13.30322,7.2106819,0,7.2106819,7.2106819,-.80932432,0,-.80932432,-.80932432,-2.8374321,0,-2.8374321,-2.8374321,-.23674722,0,-.23674722,-.23674722
4.8,27,4.5157375,0,4.5157375,4.5157375,-13.243564,0,-13.243564,-13.243564,7.1783471,0,7.1783471,7.1783471,-.80569506,0,-.80569506,-.80569506,-2.8247082,0,-2.8247082,-2.8247082,-.23568557,0,-.23568557,-.23568557
4.9,27,4.4953961,0,4.4953961,4.4953961,-13.183908,0,-13.183908,-13.183908,7.1460123,0,7.1460123,7.1460123,-.80206579,0,-.80206579,-.80206579,-2.8119843,0,-2.8119843,-2.8119843,-.23462392,0,-.23462392,-.23462392
5,27,4.4750552,0,4.4750552,4.4750552,-13.124252,0,-13.124252,-13.124252,7.113677,0,7.113677,7.113677,-.79843652,0,-.79843652,-.79843652,-2.7992604,0,-2.7992604,-2.7992604,-.23356228,0,-.23356228,-.23356228
5.1,27,4.4547138,0,4.4547138,4.4547138,-13.064597,0,-13.064597,-13.064597,7.0813422,0,7.0813422,7.0813422,-.79480726,0,-.79480726,-.79480726,-2.7865365,0,-2.7865365,-2.7865365,-.23250064,0,-.23250064,-.23250064
5.2,27,4.4343729,0,4.4343729,4.4343729,-13.004941,0,-13.004941,-13.004941,7.0490074,0,7.0490074,7.0490074,-.79117799,0,-.79117799,-.79117799,-2.7738125,0,-2.7738125,-2.7738125,-.23143899,0,-.23143899,-.23143899
5.3,27,4.4140315,0,4.4140315,4.4140315,-12.945285,0,-12.945285,-12.945285,7.0166726,0,7.0166726,7.0166726,-.78754872,0,-.78754872,-.78754872,-2.7610886,0,-2.7610886,-2.7610886,-.23037735,0,-.23037735,-.23037735
5.4,27,4.3936906,0,4.3936906,4.3936906,-12.88563,0,-12.88563,-12.88563,6.9843378,0,6.9843378,6.9843378,-.78391951,0,-.78391951,-.78391951,-2.7483647,0,-2.7483647,-2.7483647,-.2293157,0,-.2293157,-.2293157
5.5,27,4.3733492,0,4.3733492,4.3733492,-12.825974,0,-12.825974,-12.825974,6.9520025,0,6.9520025,6.9520025,-.78029025,0,-.78029025,-.78029025,-2.735641,0,-2.735641,-2.735641,-.22825405,0,-.22825405,-.22825405
5.6,27,4.3530083,0,4.3530083,4.3530083,-12.766318,0,-12.766318,-12.766318,6.9196677,0,6.9196677,6.9196677,-.77666098,0,-.77666098,-.77666098,-2.7229171,0,-2.7229171,-2.7229171,-.2271924,0,-.2271924,-.2271924
5.7,27,4.3326669,0,4.3326669,4.3326669,-12.706662,0,-12.706662,-12.706662,6.8873329,0,6.8873329,6.8873329,-.77303171,0,-.77303171,-.77303171,-2.7101932,0,-2.7101932,-2.7101932,-.22613075,0,-.22613075,-.22613075
5.8,27,4.312326,0,4.312326,4.312326,-12.647007,0,-12.647007,-12.647007,6.8549981,0,6.8549981,6.8549981,-.76940244,0,-.76940244,-.76940244,-2.6974692,0,-2.6974692,-2.6974692,-.22506911,0,-.22506911,-.22506911
5.9,27,4.2919846,0,4.2919846,4.2919846,-12.587351,0,-12.587351,-12.587351,6.8226633,0,6.8226633,6.8226633,-.76577318,0,-.76577318,-.76577318,-2.6847453,0,-2.6847453,-2.6847453,-.22400746,0,-.22400746,-.22400746
6,27,4.2716436,0,4.2716436,4.2716436,-12.527696,0,-12.527696,-12.527696,6.790328,0,6.790328,6.790328,-.76214397,0,-.76214397,-.76214397,-2.6720214,0,-2.6720214,-2.6720214,-.22294581,0,-.22294581,-.22294581
6.1,27,4.2513022,0,4.2513022,4.2513022,-12.46804,0,-12.46804,-12.46804,6.7579932,0,6.7579932,6.7579932,-.7585147,0,-.7585147,-.7585147,-2.6592975,0,-2.6592975,-2.6592975,-.22188418,0,-.22188418,-.22188418
6.2,27,4.2309613,0,4.2309613,4.2309613,-12.408384,0,-12.408384,-12.408384,6.7256584,0,6.7256584,6.7256584,-.75488544,0,-.75488544,-.75488544,-2.6465735,0,-2.6465735,-2.6465735,-.22082253,0,-.22082253,-.22082253
6.3,27,4.2106199,0,4.2106199,4.2106199,-12.348728,0,-12.348728,-12.348728,6.6933236,0,6.6933236,6.6933236,-.75125617,0,-.75125617,-.75125617,-2.6338496,0,-2.6338496,-2.6338496,-.21976088,0,-.21976088,-.21976088
6.4,27,4.190279,0,4.190279,4.190279,-12.289073,0,-12.289073,-12.289073,6.6609888,0,6.6609888,6.6609888,-.7476269,0,-.7476269,-.7476269,-2.6211257,0,-2.6211257,-2.6211257,-.21869923,0,-.21869923,-.21869923
6.5,27,4.1699376,0,4.1699376,4.1699376,-12.229417,0,-12.229417,-12.229417,6.628654,0,6.628654,6.628654,-.74399769,0,-.74399769,-.74399769,-2.6084018,0,-2.6084018,-2.6084018,-.21763758,0,-.21763758,-.21763758
6.6,27,4.1495967,0,4.1495967,4.1495967,-12.169762,0,-12.169762,-12.169762,6.5963187,0,6.5963187,6.5963187,-.74036843,0,-.74036843,-.74036843,-2.5956779,0,-2.5956779,-2.5956779,-.21657594,0,-.21657594,-.21657594
6.7,27,4.1292553,0,4.1292553,4.1292553,-12.110106,0,-12.110106,-12.110106,6.5639839,0,6.5639839,6.5639839,-.73673916,0,-.73673916,-.73673916,-2.5829539,0,-2.5829539,-2.5829539,-.21551429,0,-.21551429,-.21551429
6.8,27,4.1089144,0,4.1089144,4.1089144,-12.050449,0,-12.050449,-12.050449,6.5316491,0,6.5316491,6.5316491,-.73310989,0,-.73310989,-.73310989,-2.57023,0,-2.57023,-2.57023,-.21445264,0,-.21445264,-.21445264
6.9,27,4.088573,0,4.088573,4.088573,-11.990794,0,-11.990794,-11.990794,6.4993143,0,6.4993143,6.4993143,-.72948062,0,-.72948062,-.72948062,-2.5575061,0,-2.5575061,-2.5575061,-.21339099,0,-.21339099,-.21339099
7,27,4.0682321,0,4.0682321,4.0682321,-11.931138,0,-11.931138,-11.931138,6.4669795,0,6.4669795,6.4669795,-.72585136,0,-.72585136,-.72585136,-2.5447822,0,-2.5447822,-2.5447822,-.21232934,0,-.21232934,-.21232934
7.1,27,4.0478907,0,4.0478907,4.0478907,-11.871483,0,-11.871483,-11.871483,6.4346442,0,6.4346442,6.4346442,-.72222215,0,-.72222215,-.72222215,-2.5320582,0,-2.5320582,-2.5320582,-.21126771,0,-.21126771,-.21126771
7.2,27,4.0275497,0,4.0275497,4.0275497,-11.811827,0,-11.811827,-11.811827,6.4023094,0,6.4023094,6.4023094,-.71859288,0,-.71859288,-.71859288,-2.5193343,0,-2.5193343,-2.5193343,-.21020606,0,-.21020606,-.21020606
7.3,27,4.0072083,0,4.0072083,4.0072083,-11.752172,0,-11.752172,-11.752172,6.3699746,0,6.3699746,6.3699746,-.71496361,0,-.71496361,-.71496361,-2.5066104,0,-2.5066104,-2.5066104,-.2091444,0,-.2091444,-.2091444
7.4,27,3.9868674,0,3.9868674,3.9868674,-11.692515,0,-11.692515,-11.692515,6.3376398,0,6.3376398,6.3376398,-.71133435,0,-.71133435,-.71133435,-2.4938865,0,-2.4938865,-2.4938865,-.20808277,0,-.20808277,-.20808277
7.5,27,3.9665263,0,3.9665263,3.9665263,-11.63286,0,-11.63286,-11.63286,6.305305,0,6.305305,6.305305,-.70770508,0,-.70770508,-.70770508,-2.4811625,0,-2.4811625,-2.4811625,-.20702112,0,-.20702112,-.20702112
7.6,27,3.9461851,0,3.9461851,3.9461851,-11.573204,0,-11.573204,-11.573204,6.2729697,0,6.2729697,6.2729697,-.70407587,0,-.70407587,-.70407587,-2.4684389,0,-2.4684389,-2.4684389,-.20595947,0,-.20595947,-.20595947
7.7,27,3.925844,0,3.925844,3.925844,-11.513549,0,-11.513549,-11.513549,6.2406349,0,6.2406349,6.2406349,-.70044661,0,-.70044661,-.70044661,-2.4557149,0,-2.4557149,-2.4557149,-.20489782,0,-.20489782,-.20489782
7.8,27,3.9055026,0,3.9055026,3.9055026,-11.453893,0,-11.453893,-11.453893,6.2083001,0,6.2083001,6.2083001,-.69681734,0,-.69681734,-.69681734,-2.442991,0,-2.442991,-2.442991,-.20383617,0,-.20383617,-.20383617
7.9,27,3.8851614,0,3.8851614,3.8851614,-11.394238,0,-11.394238,-11.394238,6.1759653,0,6.1759653,6.1759653,-.69318807,0,-.69318807,-.69318807,-2.4302671,0,-2.4302671,-2.4302671,-.20277452,0,-.20277452,-.20277452
8,27,3.8648205,0,3.8648205,3.8648205,-11.334581,0,-11.334581,-11.334581,6.1436305,0,6.1436305,6.1436305,-.6895588,0,-.6895588,-.6895588,-2.4175432,0,-2.4175432,-2.4175432,-.20171288,0,-.20171288,-.20171288
8.1,27,3.8444791,0,3.8444791,3.8444791,-11.274925,0,-11.274925,-11.274925,6.1112952,0,6.1112952,6.1112952,-.68592954,0,-.68592954,-.68592954,-2.4048193,0,-2.4048193,-2.4048193,-.20065123,0,-.20065123,-.20065123
8.199999999999999,27,3.8241382,0,3.8241382,3.8241382,-11.21527,0,-11.21527,-11.21527,6.0789604,0,6.0789604,6.0789604,-.68230033,0,-.68230033,-.68230033,-2.3920953,0,-2.3920953,-2.3920953,-.1995896,0,-.1995896,-.1995896
8.300000000000001,27,3.8037968,0,3.8037968,3.8037968,-11.155614,0,-11.155614,-11.155614,6.0466256,0,6.0466256,6.0466256,-.67867106,0,-.67867106,-.67867106,-2.3793714,0,-2.3793714,-2.3793714,-.19852793,0,-.19852793,-.19852793
8.4,27,3.7834558,0,3.7834558,3.7834558,-11.095959,0,-11.095959,-11.095959,6.0142908,0,6.0142908,6.0142908,-.67504179,0,-.67504179,-.67504179,-2.3666475,0,-2.3666475,-2.3666475,-.1974663,0,-.1974663,-.1974663
8.5,27,3.7631147,0,3.7631147,3.7631147,-11.036304,0,-11.036304,-11.036304,5.981956,0,5.981956,5.981956,-.67141253,0,-.67141253,-.67141253,-2.3539236,0,-2.3539236,-2.3539236,-.19640465,0,-.19640465,-.19640465
8.6,27,3.7427733,0,3.7427733,3.7427733,-10.976647,0,-10.976647,-10.976647,5.9496207,0,5.9496207,5.9496207,-.66778326,0,-.66778326,-.66778326,-2.3411996,0,-2.3411996,-2.3411996,-.195343,0,-.195343,-.195343
8.699999999999999,27,3.7224324,0,3.7224324,3.7224324,-10.916992,0,-10.916992,-10.916992,5.9172859,0,5.9172859,5.9172859,-.66415405,0,-.66415405,-.66415405,-2.3284757,0,-2.3284757,-2.3284757,-.19428135,0,-.19428135,-.19428135
8.800000000000001,27,3.702091,0,3.702091,3.702091,-10.857336,0,-10.857336,-10.857336,5.8849511,0,5.8849511,5.8849511,-.66052473,0,-.66052473,-.66052473,-2.3157518,0,-2.3157518,-2.3157518,-.19321971,0,-.19321971,-.19321971
8.9,27,3.6817501,0,3.6817501,3.6817501,-10.797681,0,-10.797681,-10.797681,5.8526163,0,5.8526163,5.8526163,-.65689552,0,-.65689552,-.65689552,-2.3030279,0,-2.3030279,-2.3030279,-.19215806,0,-.19215806,-.19215806
9,27,3.6614087,0,3.6614087,3.6614087,-10.738025,0,-10.738025,-10.738025,5.8202815,0,5.8202815,5.8202815,-.65326625,0,-.65326625,-.65326625,-2.2903039,0,-2.2903039,-2.2903039,-.19109641,0,-.19109641,-.19109641
9.1,27,3.6410675,0,3.6410675,3.6410675,-10.678369,0,-10.678369,-10.678369,5.7879462,0,5.7879462,5.7879462,-.64963698,0,-.64963698,-.64963698,-2.27758,0,-2.27758,-2.27758,-.19003476,0,-.19003476,-.19003476
9.199999999999999,27,3.6207266,0,3.6207266,3.6207266,-10.618713,0,-10.618713,-10.618713,5.7556114,0,5.7556114,5.7556114,-.64600772,0,-.64600772,-.64600772,-2.2648561,0,-2.2648561,-2.2648561,-.18897313,0,-.18897313,-.18897313
9.300000000000001,27,3.6003852,0,3.6003852,3.6003852,-10.559057,0,-10.559057,-10.559057,5.7232766,0,5.7232766,5.7232766,-.64237845,0,-.64237845,-.64237845,-2.2521322,0,-2.2521322,-2.2521322,-.18791147,0,-.18791147,-.18791147
9.4,27,3.5800443,0,3.5800443,3.5800443,-10.499402,0,-10.499402,-10.499402,5.6909418,0,5.6909418,5.6909418,-.63874924,0,-.63874924,-.63874924,-2.2394085,0,-2.2394085,-2.2394085,-.18684983,0,-.18684983,-.18684983
9.5,27,3.5597029,0,3.5597029,3.5597029,-10.439746,0,-10.439746,-10.439746,5.658607,0,5.658607,5.658607,-.63511997,0,-.63511997,-.63511997,-2.2266843,0,-2.2266843,-2.2266843,-.18578818,0,-.18578818,-.18578818
9.6,27,3.5393617,0,3.5393617,3.5393617,-10.38009,0,-10.38009,-10.38009,5.6262717,0,5.6262717,5.6262717,-.63149071,0,-.63149071,-.63149071,-2.2139604,0,-2.2139604,-2.2139604,-.18472654,0,-.18472654,-.18472654
9.699999999999999,27,3.5190208,0,3.5190208,3.5190208,-10.320435,0,-10.320435,-10.320435,5.5939369,0,5.5939369,5.5939369,-.62786144,0,-.62786144,-.62786144,-2.2012367,0,-2.2012367,-2.2012367,-.18366489,0,-.18366489,-.18366489
9.800000000000001,27,3.4986794,0,3.4986794,3.4986794,-10.260779,0,-10.260779,-10.260779,5.5616021,0,5.5616021,5.5616021,-.62423217,0,-.62423217,-.62423217,-2.1885128,0,-2.1885128,-2.1885128,-.18260324,0,-.18260324,-.18260324
9.9,27,3.4783385,0,3.4783385,3.4783385,-10.201123,0,-10.201123,-10.201123,5.5292673,0,5.5292673,5.5292673,-.62060297,0,-.62060297,-.62060297,-2.1757889,0,-2.1757889,-2.1757889,-.18154159,0,-.18154159,-.18154159
10,27,3.4579971,0,3.4579971,3.4579971,-10.141468,0,-10.141468,-10.141468,5.4969325,0,5.4969325,5.4969325,-.6169737,0,-.6169737,-.6169737,-2.163065,0,-2.163065,-2.163065,-.18047994,0,-.18047994,-.18047994
10.1,27,3.4376559,0,3.4376559,3.4376559,-10.081812,0,-10.081812,-10.081812,5.4645972,0,5.4645972,5.4645972,-.61334443,0,-.61334443,-.61334443,-2.150341,0,-2.150341,-2.150341,-.1794183,0,-.1794183,-.1794183
10.2,27,3.417315,0,3.417315,3.417315,-10.022157,0,-10.022157,-10.022157,5.4322629,0,5.4322629,5.4322629,-.60971516,0,-.60971516,-.60971516,-2.1376171,0,-2.1376171,-2.1376171,-.17835665,0,-.17835665,-.17835665
10.3,27,3.3969736,0,3.3969736,3.3969736,-9.9625006,0,-9.9625006,-9.9625006,5.3999276,0,5.3999276,5.3999276,-.6060859,0,-.6060859,-.6060859,-2.1248932,0,-2.1248932,-2.1248932,-.177295,0,-.177295,-.177295
10.4,27,3.3766327,0,3.3766327,3.3766327,-9.9028454,0,-9.9028454,-9.9028454,5.3675928,0,5.3675928,5.3675928,-.60245669,0,-.60245669,-.60245669,-2.1121693,0,-2.1121693,-2.1121693,-.17623337,0,-.17623337,-.17623337
10.5,27,3.3562913,0,3.3562913,3.3562913,-9.8431892,0,-9.8431892,-9.8431892,5.335258,0,5.335258,5.335258,-.59882736,0,-.59882736,-.59882736,-2.0994453,0,-2.0994453,-2.0994453,-.17517172,0,-.17517172,-.17517172
10.6,27,3.3359501,0,3.3359501,3.3359501,-9.7835331,0,-9.7835331,-9.7835331,5.3029227,0,5.3029227,5.3029227,-.59519809,0,-.59519809,-.59519809,-2.0867214,0,-2.0867214,-2.0867214,-.17411005,0,-.17411005,-.17411005
10.7,27,3.3156092,0,3.3156092,3.3156092,-9.7238779,0,-9.7238779,-9.7238779,5.2705884,0,5.2705884,5.2705884,-.59156889,0,-.59156889,-.59156889,-2.0739975,0,-2.0739975,-2.0739975,-.17304842,0,-.17304842,-.17304842
10.8,27,3.2952678,0,3.2952678,3.2952678,-9.6642218,0,-9.6642218,-9.6642218,5.2382531,0,5.2382531,5.2382531,-.58793962,0,-.58793962,-.58793962,-2.0612736,0,-2.0612736,-2.0612736,-.17198677,0,-.17198677,-.17198677
10.9,27,3.2749269,0,3.2749269,3.2749269,-9.6045666,0,-9.6045666,-9.6045666,5.2059183,0,5.2059183,5.2059183,-.58431035,0,-.58431035,-.58431035,-2.0485497,0,-2.0485497,-2.0485497,-.17092513,0,-.17092513,-.17092513
11,27,3.2545855,0,3.2545855,3.2545855,-9.5449104,0,-9.5449104,-9.5449104,5.1735835,0,5.1735835,5.1735835,-.58068109,0,-.58068109,-.58068109,-2.0358257,0,-2.0358257,-2.0358257,-.16986348,0,-.16986348,-.16986348
11.1,27,3.2342443,0,3.2342443,3.2342443,-9.4852552,0,-9.4852552,-9.4852552,5.1412482,0,5.1412482,5.1412482,-.57705182,0,-.57705182,-.57705182,-2.0231018,0,-2.0231018,-2.0231018,-.16880183,0,-.16880183,-.16880183
