temp,ref,yhat_low_gdp,se_low_gdp,lowerci_low_gdp,upperci_low_gdp,yhat_ag_gdp,se_ag_gdp,lowerci_ag_gdp,upperci_ag_gdp,yhat_nonag_gdp,se_nonag_gdp,lowerci_nonag_gdp,upperci_nonag_gdp,yhat_low_lrt,se_low_lrt,lowerci_low_lrt,upperci_low_lrt,yhat_ag_lrt,se_ag_lrt,lowerci_ag_lrt,upperci_ag_lrt,yhat_nonag_lrt,se_nonag_lrt,lowerci_nonag_lrt,upperci_nonag_lrt
-8.9,27,8.6258411,0,8.6258411,8.6258411,1.0379641,0,1.0379641,1.0379641,13.158384,0,13.158384,13.158384,.13321464,0,.13321464,.13321464,-8.0745964,0,-8.0745964,-8.0745964,-.35182619,0,-.35182619,-.35182619
-8.800000000000001,27,8.6018133,0,8.6018133,8.6018133,1.0350728,0,1.0350728,1.0350728,13.121732,0,13.121732,13.121732,.13284357,0,.13284357,.13284357,-8.052104,0,-8.052104,-8.052104,-.35084617,0,-.35084617,-.35084617
-8.699999999999999,27,8.5777855,0,8.5777855,8.5777855,1.0321816,0,1.0321816,1.0321816,13.085078,0,13.085078,13.085078,.1324725,0,.1324725,.1324725,-8.0296125,0,-8.0296125,-8.0296125,-.34986615,0,-.34986615,-.34986615
-8.6,27,8.5537586,0,8.5537586,8.5537586,1.0292903,0,1.0292903,1.0292903,13.048426,0,13.048426,13.048426,.13210143,0,.13210143,.13210143,-8.0071201,0,-8.0071201,-8.0071201,-.34888613,0,-.34888613,-.34888613
-8.5,27,8.5297308,0,8.5297308,8.5297308,1.026399,0,1.026399,1.026399,13.011772,0,13.011772,13.011772,.13173035,0,.13173035,.13173035,-7.9846287,0,-7.9846287,-7.9846287,-.34790611,0,-.34790611,-.34790611
-8.4,27,8.5057039,0,8.5057039,8.5057039,1.0235077,0,1.0235077,1.0235077,12.97512,0,12.97512,12.97512,.13135928,0,.13135928,.13135928,-7.9621363,0,-7.9621363,-7.9621363,-.34692609,0,-.34692609,-.34692609
-8.300000000000001,27,8.4816761,0,8.4816761,8.4816761,1.0206165,0,1.0206165,1.0206165,12.938467,0,12.938467,12.938467,.13098821,0,.13098821,.13098821,-7.9396448,0,-7.9396448,-7.9396448,-.3459461,0,-.3459461,-.3459461
-8.199999999999999,27,8.4576492,0,8.4576492,8.4576492,1.0177252,0,1.0177252,1.0177252,12.901814,0,12.901814,12.901814,.13061714,0,.13061714,.13061714,-7.9171529,0,-7.9171529,-7.9171529,-.34496608,0,-.34496608,-.34496608
-8.1,27,8.4336214,0,8.4336214,8.4336214,1.014834,0,1.014834,1.014834,12.865161,0,12.865161,12.865161,.13024607,0,.13024607,.13024607,-7.8946609,0,-7.8946609,-7.8946609,-.34398606,0,-.34398606,-.34398606
-8,27,8.4095945,0,8.4095945,8.4095945,1.0119427,0,1.0119427,1.0119427,12.828508,0,12.828508,12.828508,.129875,0,.129875,.129875,-7.872169,0,-7.872169,-7.872169,-.34300604,0,-.34300604,-.34300604
-7.9,27,8.3855667,0,8.3855667,8.3855667,1.0090514,0,1.0090514,1.0090514,12.791856,0,12.791856,12.791856,.12950392,0,.12950392,.12950392,-7.8496771,0,-7.8496771,-7.8496771,-.34202603,0,-.34202603,-.34202603
-7.8,27,8.3615389,0,8.3615389,8.3615389,1.0061601,0,1.0061601,1.0061601,12.755202,0,12.755202,12.755202,.12913285,0,.12913285,.12913285,-7.8271852,0,-7.8271852,-7.8271852,-.34104601,0,-.34104601,-.34104601
-7.7,27,8.337512,0,8.337512,8.337512,1.003269,0,1.003269,1.003269,12.71855,0,12.71855,12.71855,.12876178,0,.12876178,.12876178,-7.8046932,0,-7.8046932,-7.8046932,-.34006599,0,-.34006599,-.34006599
-7.6,27,8.3134842,0,8.3134842,8.3134842,1.0003777,0,1.0003777,1.0003777,12.681896,0,12.681896,12.681896,.12839071,0,.12839071,.12839071,-7.7822013,0,-7.7822013,-7.7822013,-.33908597,0,-.33908597,-.33908597
-7.5,27,8.2894573,0,8.2894573,8.2894573,.99748641,0,.99748641,.99748641,12.645244,0,12.645244,12.645244,.12801965,0,.12801965,.12801965,-7.7597094,0,-7.7597094,-7.7597094,-.33810595,0,-.33810595,-.33810595
-7.4,27,8.2654295,0,8.2654295,8.2654295,.99459511,0,.99459511,.99459511,12.608591,0,12.608591,12.608591,.12764856,0,.12764856,.12764856,-7.7372174,0,-7.7372174,-7.7372174,-.33712593,0,-.33712593,-.33712593
-7.3,27,8.2414026,0,8.2414026,8.2414026,.99170387,0,.99170387,.99170387,12.571939,0,12.571939,12.571939,.12727749,0,.12727749,.12727749,-7.7147255,0,-7.7147255,-7.7147255,-.33614591,0,-.33614591,-.33614591
-7.2,27,8.2173748,0,8.2173748,8.2173748,.98881257,0,.98881257,.98881257,12.535285,0,12.535285,12.535285,.12690642,0,.12690642,.12690642,-7.6922336,0,-7.6922336,-7.6922336,-.33516589,0,-.33516589,-.33516589
-7.1,27,8.193347,0,8.193347,8.193347,.98592132,0,.98592132,.98592132,12.498632,0,12.498632,12.498632,.12653536,0,.12653536,.12653536,-7.6697416,0,-7.6697416,-7.6697416,-.33418587,0,-.33418587,-.33418587
-7,27,8.1693201,0,8.1693201,8.1693201,.98303008,0,.98303008,.98303008,12.46198,0,12.46198,12.46198,.12616429,0,.12616429,.12616429,-7.6472497,0,-7.6472497,-7.6472497,-.33320588,0,-.33320588,-.33320588
-6.9,27,8.1452923,0,8.1452923,8.1452923,.98013878,0,.98013878,.98013878,12.425326,0,12.425326,12.425326,.12579322,0,.12579322,.12579322,-7.6247578,0,-7.6247578,-7.6247578,-.33222586,0,-.33222586,-.33222586
-6.8,27,8.1212654,0,8.1212654,8.1212654,.97724754,0,.97724754,.97724754,12.388674,0,12.388674,12.388674,.12542213,0,.12542213,.12542213,-7.6022658,0,-7.6022658,-7.6022658,-.33124584,0,-.33124584,-.33124584
-6.7,27,8.0972376,0,8.0972376,8.0972376,.97435629,0,.97435629,.97435629,12.35202,0,12.35202,12.35202,.12505107,0,.12505107,.12505107,-7.5797739,0,-7.5797739,-7.5797739,-.33026582,0,-.33026582,-.33026582
-6.6,27,8.0732107,0,8.0732107,8.0732107,.97146499,0,.97146499,.97146499,12.315368,0,12.315368,12.315368,.12468,0,.12468,.12468,-7.557282,0,-7.557282,-7.557282,-.3292858,0,-.3292858,-.3292858
-6.5,27,8.0491829,0,8.0491829,8.0491829,.96857375,0,.96857375,.96857375,12.278715,0,12.278715,12.278715,.12430893,0,.12430893,.12430893,-7.53479,0,-7.53479,-7.53479,-.32830578,0,-.32830578,-.32830578
-6.4,27,8.0251551,0,8.0251551,8.0251551,.96568251,0,.96568251,.96568251,12.242063,0,12.242063,12.242063,.12393785,0,.12393785,.12393785,-7.5122986,0,-7.5122986,-7.5122986,-.32732576,0,-.32732576,-.32732576
-6.3,27,8.0011282,0,8.0011282,8.0011282,.9627912,0,.9627912,.9627912,12.205409,0,12.205409,12.205409,.12356678,0,.12356678,.12356678,-7.4898067,0,-7.4898067,-7.4898067,-.32634574,0,-.32634574,-.32634574
-6.2,27,7.9771008,0,7.9771008,7.9771008,.95989996,0,.95989996,.95989996,12.168756,0,12.168756,12.168756,.12319571,0,.12319571,.12319571,-7.4673142,0,-7.4673142,-7.4673142,-.32536572,0,-.32536572,-.32536572
-6.1,27,7.953073,0,7.953073,7.953073,.95700866,0,.95700866,.95700866,12.132104,0,12.132104,12.132104,.12282464,0,.12282464,.12282464,-7.4448228,0,-7.4448228,-7.4448228,-.3243857,0,-.3243857,-.3243857
-6,27,7.9290457,0,7.9290457,7.9290457,.95411742,0,.95411742,.95411742,12.09545,0,12.09545,12.09545,.12245357,0,.12245357,.12245357,-7.4223309,0,-7.4223309,-7.4223309,-.32340568,0,-.32340568,-.32340568
-5.9,27,7.9050183,0,7.9050183,7.9050183,.95122617,0,.95122617,.95122617,12.058798,0,12.058798,12.058798,.12208249,0,.12208249,.12208249,-7.3998389,0,-7.3998389,-7.3998389,-.32242566,0,-.32242566,-.32242566
-5.8,27,7.880991,0,7.880991,7.880991,.94833487,0,.94833487,.94833487,12.022145,0,12.022145,12.022145,.12171143,0,.12171143,.12171143,-7.377347,0,-7.377347,-7.377347,-.32144567,0,-.32144567,-.32144567
-5.7,27,7.8569636,0,7.8569636,7.8569636,.94544363,0,.94544363,.94544363,11.985492,0,11.985492,11.985492,.12134036,0,.12134036,.12134036,-7.3548551,0,-7.3548551,-7.3548551,-.32046562,0,-.32046562,-.32046562
-5.6,27,7.8329363,0,7.8329363,7.8329363,.94255239,0,.94255239,.94255239,11.948839,0,11.948839,11.948839,.12096928,0,.12096928,.12096928,-7.3323631,0,-7.3323631,-7.3323631,-.31948563,0,-.31948563,-.31948563
-5.5,27,7.8089089,0,7.8089089,7.8089089,.93966109,0,.93966109,.93966109,11.912187,0,11.912187,11.912187,.12059821,0,.12059821,.12059821,-7.3098712,0,-7.3098712,-7.3098712,-.31850561,0,-.31850561,-.31850561
-5.4,27,7.7848816,0,7.7848816,7.7848816,.93676984,0,.93676984,.93676984,11.875533,0,11.875533,11.875533,.12022714,0,.12022714,.12022714,-7.2873793,0,-7.2873793,-7.2873793,-.3175256,0,-.3175256,-.3175256
-5.3,27,7.7608538,0,7.7608538,7.7608538,.9338786,0,.9338786,.9338786,11.838881,0,11.838881,11.838881,.11985607,0,.11985607,.11985607,-7.2648873,0,-7.2648873,-7.2648873,-.31654558,0,-.31654558,-.31654558
-5.2,27,7.7368264,0,7.7368264,7.7368264,.9309873,0,.9309873,.9309873,11.802227,0,11.802227,11.802227,.119485,0,.119485,.119485,-7.2423954,0,-7.2423954,-7.2423954,-.31556556,0,-.31556556,-.31556556
-5.1,27,7.7127991,0,7.7127991,7.7127991,.92809606,0,.92809606,.92809606,11.765574,0,11.765574,11.765574,.11911392,0,.11911392,.11911392,-7.2199035,0,-7.2199035,-7.2199035,-.31458554,0,-.31458554,-.31458554
-5,27,7.6887717,0,7.6887717,7.6887717,.92520475,0,.92520475,.92520475,11.728922,0,11.728922,11.728922,.11874285,0,.11874285,.11874285,-7.1974115,0,-7.1974115,-7.1974115,-.31360552,0,-.31360552,-.31360552
-4.9,27,7.6647444,0,7.6647444,7.6647444,.92231351,0,.92231351,.92231351,11.692269,0,11.692269,11.692269,.11837178,0,.11837178,.11837178,-7.1749196,0,-7.1749196,-7.1749196,-.3126255,0,-.3126255,-.3126255
-4.8,27,7.640717,0,7.640717,7.640717,.91942227,0,.91942227,.91942227,11.655616,0,11.655616,11.655616,.11800072,0,.11800072,.11800072,-7.1524277,0,-7.1524277,-7.1524277,-.31164548,0,-.31164548,-.31164548
-4.7,27,7.6166892,0,7.6166892,7.6166892,.91653097,0,.91653097,.91653097,11.618963,0,11.618963,11.618963,.11762964,0,.11762964,.11762964,-7.1299357,0,-7.1299357,-7.1299357,-.31066546,0,-.31066546,-.31066546
-4.6,27,7.5926619,0,7.5926619,7.5926619,.91363972,0,.91363972,.91363972,11.582311,0,11.582311,11.582311,.11725857,0,.11725857,.11725857,-7.1074438,0,-7.1074438,-7.1074438,-.30968544,0,-.30968544,-.30968544
-4.5,27,7.5686345,0,7.5686345,7.5686345,.91074842,0,.91074842,.91074842,11.545657,0,11.545657,11.545657,.11688749,0,.11688749,.11688749,-7.0849519,0,-7.0849519,-7.0849519,-.30870542,0,-.30870542,-.30870542
-4.4,27,7.5446072,0,7.5446072,7.5446072,.90785718,0,.90785718,.90785718,11.509005,0,11.509005,11.509005,.11651643,0,.11651643,.11651643,-7.0624599,0,-7.0624599,-7.0624599,-.30772543,0,-.30772543,-.30772543
-4.3,27,7.5205798,0,7.5205798,7.5205798,.90496594,0,.90496594,.90496594,11.472352,0,11.472352,11.472352,.11614536,0,.11614536,.11614536,-7.039968,0,-7.039968,-7.039968,-.30674541,0,-.30674541,-.30674541
-4.2,27,7.4965525,0,7.4965525,7.4965525,.90207464,0,.90207464,.90207464,11.435699,0,11.435699,11.435699,.11577428,0,.11577428,.11577428,-7.0174761,0,-7.0174761,-7.0174761,-.30576539,0,-.30576539,-.30576539
-4.1,27,7.4725251,0,7.4725251,7.4725251,.89918339,0,.89918339,.89918339,11.399046,0,11.399046,11.399046,.11540321,0,.11540321,.11540321,-6.9949841,0,-6.9949841,-6.9949841,-.30478537,0,-.30478537,-.30478537
-4,27,7.4484978,0,7.4484978,7.4484978,.89629215,0,.89629215,.89629215,11.362393,0,11.362393,11.362393,.11503214,0,.11503214,.11503214,-6.9724927,0,-6.9724927,-6.9724927,-.30380535,0,-.30380535,-.30380535
-3.9,27,7.4244704,0,7.4244704,7.4244704,.89340085,0,.89340085,.89340085,11.32574,0,11.32574,11.32574,.11466107,0,.11466107,.11466107,-6.9500008,0,-6.9500008,-6.9500008,-.30282533,0,-.30282533,-.30282533
-3.8,27,7.4004426,0,7.4004426,7.4004426,.89050961,0,.89050961,.89050961,11.289087,0,11.289087,11.289087,.11429,0,.11429,.11429,-6.9275088,0,-6.9275088,-6.9275088,-.30184531,0,-.30184531,-.30184531
-3.7,27,7.3764153,0,7.3764153,7.3764153,.8876183,0,.8876183,.8876183,11.252435,0,11.252435,11.252435,.11391892,0,.11391892,.11391892,-6.9050169,0,-6.9050169,-6.9050169,-.30086529,0,-.30086529,-.30086529
-3.6,27,7.3523879,0,7.3523879,7.3523879,.88472706,0,.88472706,.88472706,11.215781,0,11.215781,11.215781,.11354785,0,.11354785,.11354785,-6.882525,0,-6.882525,-6.882525,-.29988527,0,-.29988527,-.29988527
-3.5,27,7.3283606,0,7.3283606,7.3283606,.88183582,0,.88183582,.88183582,11.179129,0,11.179129,11.179129,.11317679,0,.11317679,.11317679,-6.860033,0,-6.860033,-6.860033,-.29890525,0,-.29890525,-.29890525
-3.4,27,7.3043332,0,7.3043332,7.3043332,.87894452,0,.87894452,.87894452,11.142476,0,11.142476,11.142476,.11280571,0,.11280571,.11280571,-6.8375411,0,-6.8375411,-6.8375411,-.29792523,0,-.29792523,-.29792523
-3.3,27,7.2803059,0,7.2803059,7.2803059,.87605327,0,.87605327,.87605327,11.105823,0,11.105823,11.105823,.11243464,0,.11243464,.11243464,-6.8150492,0,-6.8150492,-6.8150492,-.29694521,0,-.29694521,-.29694521
-3.2,27,7.2562785,0,7.2562785,7.2562785,.87316203,0,.87316203,.87316203,11.06917,0,11.06917,11.06917,.11206357,0,.11206357,.11206357,-6.7925572,0,-6.7925572,-6.7925572,-.29596519,0,-.29596519,-.29596519
-3.1,27,7.2322507,0,7.2322507,7.2322507,.87027073,0,.87027073,.87027073,11.032517,0,11.032517,11.032517,.1116925,0,.1116925,.1116925,-6.7700653,0,-6.7700653,-6.7700653,-.2949852,0,-.2949852,-.2949852
-3,27,7.2082233,0,7.2082233,7.2082233,.86737949,0,.86737949,.86737949,10.995864,0,10.995864,10.995864,.11132143,0,.11132143,.11132143,-6.7475734,0,-6.7475734,-6.7475734,-.29400519,0,-.29400519,-.29400519
-2.9,27,7.184196,0,7.184196,7.184196,.86448818,0,.86448818,.86448818,10.959211,0,10.959211,10.959211,.11095036,0,.11095036,.11095036,-6.7250814,0,-6.7250814,-6.7250814,-.29302517,0,-.29302517,-.29302517
-2.8,27,7.1601686,0,7.1601686,7.1601686,.86159694,0,.86159694,.86159694,10.922559,0,10.922559,10.922559,.11057928,0,.11057928,.11057928,-6.7025895,0,-6.7025895,-6.7025895,-.29204515,0,-.29204515,-.29204515
-2.7,27,7.1361413,0,7.1361413,7.1361413,.8587057,0,.8587057,.8587057,10.885905,0,10.885905,10.885905,.11020821,0,.11020821,.11020821,-6.6800976,0,-6.6800976,-6.6800976,-.29106513,0,-.29106513,-.29106513
-2.6,27,7.112114,0,7.112114,7.112114,.8558144,0,.8558144,.8558144,10.849253,0,10.849253,10.849253,.10983714,0,.10983714,.10983714,-6.6576056,0,-6.6576056,-6.6576056,-.29008511,0,-.29008511,-.29008511
-2.5,27,7.0880866,0,7.0880866,7.0880866,.85292315,0,.85292315,.85292315,10.8126,0,10.8126,10.8126,.10946607,0,.10946607,.10946607,-6.6351137,0,-6.6351137,-6.6351137,-.28910509,0,-.28910509,-.28910509
-2.4,27,7.0640593,0,7.0640593,7.0640593,.85003191,0,.85003191,.85003191,10.775947,0,10.775947,10.775947,.109095,0,.109095,.109095,-6.6126218,0,-6.6126218,-6.6126218,-.28812507,0,-.28812507,-.28812507
-2.3,27,7.0400314,0,7.0400314,7.0400314,.84714061,0,.84714061,.84714061,10.739294,0,10.739294,10.739294,.10872392,0,.10872392,.10872392,-6.5901299,0,-6.5901299,-6.5901299,-.28714505,0,-.28714505,-.28714505
-2.2,27,7.0160041,0,7.0160041,7.0160041,.84424937,0,.84424937,.84424937,10.702641,0,10.702641,10.702641,.10835285,0,.10835285,.10835285,-6.5676379,0,-6.5676379,-6.5676379,-.28616503,0,-.28616503,-.28616503
-2.1,27,6.9919767,0,6.9919767,6.9919767,.84135807,0,.84135807,.84135807,10.665988,0,10.665988,10.665988,.10798179,0,.10798179,.10798179,-6.545146,0,-6.545146,-6.545146,-.28518501,0,-.28518501,-.28518501
-2,27,6.9679494,0,6.9679494,6.9679494,.83846682,0,.83846682,.83846682,10.629335,0,10.629335,10.629335,.10761071,0,.10761071,.10761071,-6.5226541,0,-6.5226541,-6.5226541,-.28420499,0,-.28420499,-.28420499
-1.9,27,6.943922,0,6.943922,6.943922,.83557558,0,.83557558,.83557558,10.592683,0,10.592683,10.592683,.10723964,0,.10723964,.10723964,-6.5001621,0,-6.5001621,-6.5001621,-.28322497,0,-.28322497,-.28322497
-1.8,27,6.9198947,0,6.9198947,6.9198947,.83268428,0,.83268428,.83268428,10.556029,0,10.556029,10.556029,.10686857,0,.10686857,.10686857,-6.4776702,0,-6.4776702,-6.4776702,-.28224498,0,-.28224498,-.28224498
-1.7,27,6.8958673,0,6.8958673,6.8958673,.82979304,0,.82979304,.82979304,10.519377,0,10.519377,10.519377,.1064975,0,.1064975,.1064975,-6.4551787,0,-6.4551787,-6.4551787,-.28126496,0,-.28126496,-.28126496
-1.6,27,6.8718395,0,6.8718395,6.8718395,.82690179,0,.82690179,.82690179,10.482724,0,10.482724,10.482724,.10612643,0,.10612643,.10612643,-6.4326868,0,-6.4326868,-6.4326868,-.28028494,0,-.28028494,-.28028494
-1.5,27,6.8478122,0,6.8478122,6.8478122,.82401049,0,.82401049,.82401049,10.446071,0,10.446071,10.446071,.10575535,0,.10575535,.10575535,-6.4101949,0,-6.4101949,-6.4101949,-.27930492,0,-.27930492,-.27930492
-1.4,27,6.8237848,0,6.8237848,6.8237848,.82111925,0,.82111925,.82111925,10.409418,0,10.409418,10.409418,.10538428,0,.10538428,.10538428,-6.3877029,0,-6.3877029,-6.3877029,-.2783249,0,-.2783249,-.2783249
-1.3,27,6.7997575,0,6.7997575,6.7997575,.81822795,0,.81822795,.81822795,10.372766,0,10.372766,10.372766,.10501321,0,.10501321,.10501321,-6.365211,0,-6.365211,-6.365211,-.27734488,0,-.27734488,-.27734488
-1.2,27,6.7757301,0,6.7757301,6.7757301,.8153367,0,.8153367,.8153367,10.336112,0,10.336112,10.336112,.10464214,0,.10464214,.10464214,-6.3427191,0,-6.3427191,-6.3427191,-.27636486,0,-.27636486,-.27636486
-1.1,27,6.7517028,0,6.7517028,6.7517028,.81244546,0,.81244546,.81244546,10.299459,0,10.299459,10.299459,.10427107,0,.10427107,.10427107,-6.3202271,0,-6.3202271,-6.3202271,-.27538484,0,-.27538484,-.27538484
-1,27,6.7276754,0,6.7276754,6.7276754,.80955416,0,.80955416,.80955416,10.262807,0,10.262807,10.262807,.1039,0,.1039,.1039,-6.2977352,0,-6.2977352,-6.2977352,-.27440482,0,-.27440482,-.27440482
-.9,27,6.7036476,0,6.7036476,6.7036476,.80666292,0,.80666292,.80666292,10.226153,0,10.226153,10.226153,.10352892,0,.10352892,.10352892,-6.2752433,0,-6.2752433,-6.2752433,-.2734248,0,-.2734248,-.2734248
-.8,27,6.6796203,0,6.6796203,6.6796203,.80377167,0,.80377167,.80377167,10.189501,0,10.189501,10.189501,.10315786,0,.10315786,.10315786,-6.2527514,0,-6.2527514,-6.2527514,-.27244478,0,-.27244478,-.27244478
-.7,27,6.6555929,0,6.6555929,6.6555929,.80088037,0,.80088037,.80088037,10.152848,0,10.152848,10.152848,.10278679,0,.10278679,.10278679,-6.2302594,0,-6.2302594,-6.2302594,-.27146477,0,-.27146477,-.27146477
-.6,27,6.6315656,0,6.6315656,6.6315656,.79798913,0,.79798913,.79798913,10.116195,0,10.116195,10.116195,.10241571,0,.10241571,.10241571,-6.2077675,0,-6.2077675,-6.2077675,-.27048478,0,-.27048478,-.27048478
-.5,27,6.6075382,0,6.6075382,6.6075382,.79509783,0,.79509783,.79509783,10.079542,0,10.079542,10.079542,.10204464,0,.10204464,.10204464,-6.1852756,0,-6.1852756,-6.1852756,-.26950476,0,-.26950476,-.26950476
-.4,27,6.5835109,0,6.5835109,6.5835109,.79220659,0,.79220659,.79220659,10.04289,0,10.04289,10.04289,.10167357,0,.10167357,.10167357,-6.1627836,0,-6.1627836,-6.1627836,-.26852474,0,-.26852474,-.26852474
-.3,27,6.5594835,0,6.5594835,6.5594835,.78931534,0,.78931534,.78931534,10.006236,0,10.006236,10.006236,.1013025,0,.1013025,.1013025,-6.1402917,0,-6.1402917,-6.1402917,-.26754472,0,-.26754472,-.26754472
-.2,27,6.5354562,0,6.5354562,6.5354562,.78642404,0,.78642404,.78642404,9.9695835,0,9.9695835,9.9695835,.10093143,0,.10093143,.10093143,-6.1177998,0,-6.1177998,-6.1177998,-.2665647,0,-.2665647,-.2665647
-.1,27,6.5114284,0,6.5114284,6.5114284,.7835328,0,.7835328,.7835328,9.9329309,0,9.9329309,9.9329309,.10056035,0,.10056035,.10056035,-6.0953078,0,-6.0953078,-6.0953078,-.26558468,0,-.26558468,-.26558468
0,27,6.487401,0,6.487401,6.487401,.78064156,0,.78064156,.78064156,9.8962774,0,9.8962774,9.8962774,.10018928,0,.10018928,.10018928,-6.0728159,0,-6.0728159,-6.0728159,-.26460466,0,-.26460466,-.26460466
.1,27,6.4633737,0,6.4633737,6.4633737,.77775025,0,.77775025,.77775025,9.8596249,0,9.8596249,9.8596249,.099818215,0,.099818215,.099818215,-6.050324,0,-6.050324,-6.050324,-.26362464,0,-.26362464,-.26362464
.2,27,6.4393463,0,6.4393463,6.4393463,.77485901,0,.77485901,.77485901,9.8229723,0,9.8229723,9.8229723,.099447139,0,.099447139,.099447139,-6.027832,0,-6.027832,-6.027832,-.26264462,0,-.26264462,-.26264462
.3,27,6.415319,0,6.415319,6.415319,.77196771,0,.77196771,.77196771,9.7863188,0,9.7863188,9.7863188,.09907607,0,.09907607,.09907607,-6.0053401,0,-6.0053401,-6.0053401,-.2616646,0,-.2616646,-.2616646
.4,27,6.3912916,0,6.3912916,6.3912916,.76907647,0,.76907647,.76907647,9.7496662,0,9.7496662,9.7496662,.098705001,0,.098705001,.098705001,-5.9828482,0,-5.9828482,-5.9828482,-.26068458,0,-.26068458,-.26068458
.5,27,6.3672643,0,6.3672643,6.3672643,.76618522,0,.76618522,.76618522,9.7130136,0,9.7130136,9.7130136,.098333925,0,.098333925,.098333925,-5.9603562,0,-5.9603562,-5.9603562,-.25970456,0,-.25970456,-.25970456
.6,27,6.3432364,0,6.3432364,6.3432364,.76329392,0,.76329392,.76329392,9.6763601,0,9.6763601,9.6763601,.097962856,0,.097962856,.097962856,-5.9378643,0,-5.9378643,-5.9378643,-.25872454,0,-.25872454,-.25872454
.7,27,6.3192091,0,6.3192091,6.3192091,.76040268,0,.76040268,.76040268,9.6397076,0,9.6397076,9.6397076,.09759178,0,.09759178,.09759178,-5.9153728,0,-5.9153728,-5.9153728,-.25774455,0,-.25774455,-.25774455
.8,27,6.2951818,0,6.2951818,6.2951818,.75751138,0,.75751138,.75751138,9.603055,0,9.603055,9.603055,.097220711,0,.097220711,.097220711,-5.8928809,0,-5.8928809,-5.8928809,-.25676453,0,-.25676453,-.25676453
.9,27,6.2711544,0,6.2711544,6.2711544,.75462013,0,.75462013,.75462013,9.5664015,0,9.5664015,9.5664015,.096849643,0,.096849643,.096849643,-5.870389,0,-5.870389,-5.870389,-.25578451,0,-.25578451,-.25578451
1,27,6.2471271,0,6.2471271,6.2471271,.75172889,0,.75172889,.75172889,9.5297489,0,9.5297489,9.5297489,.096478567,0,.096478567,.096478567,-5.8478971,0,-5.8478971,-5.8478971,-.25480449,0,-.25480449,-.25480449
1.1,27,6.2230997,0,6.2230997,6.2230997,.74883759,0,.74883759,.74883759,9.4930964,0,9.4930964,9.4930964,.096107498,0,.096107498,.096107498,-5.8254051,0,-5.8254051,-5.8254051,-.25382447,0,-.25382447,-.25382447
1.2,27,6.1990724,0,6.1990724,6.1990724,.74594635,0,.74594635,.74594635,9.4564428,0,9.4564428,9.4564428,.095736429,0,.095736429,.095736429,-5.8029132,0,-5.8029132,-5.8029132,-.25284445,0,-.25284445,-.25284445
1.3,27,6.175045,0,6.175045,6.175045,.74305511,0,.74305511,.74305511,9.4197903,0,9.4197903,9.4197903,.095365353,0,.095365353,.095365353,-5.7804213,0,-5.7804213,-5.7804213,-.25186443,0,-.25186443,-.25186443
1.4,27,6.1510172,0,6.1510172,6.1510172,.7401638,0,.7401638,.7401638,9.3831377,0,9.3831377,9.3831377,.094994284,0,.094994284,.094994284,-5.7579293,0,-5.7579293,-5.7579293,-.25088441,0,-.25088441,-.25088441
1.5,27,6.1269898,0,6.1269898,6.1269898,.73727256,0,.73727256,.73727256,9.3464842,0,9.3464842,9.3464842,.094623215,0,.094623215,.094623215,-5.7354374,0,-5.7354374,-5.7354374,-.24990439,0,-.24990439,-.24990439
1.6,27,6.1029625,0,6.1029625,6.1029625,.73438126,0,.73438126,.73438126,9.3098316,0,9.3098316,9.3098316,.094252139,0,.094252139,.094252139,-5.7129455,0,-5.7129455,-5.7129455,-.24892437,0,-.24892437,-.24892437
1.7,27,6.0789351,0,6.0789351,6.0789351,.73149002,0,.73149002,.73149002,9.2731791,0,9.2731791,9.2731791,.093881071,0,.093881071,.093881071,-5.6904535,0,-5.6904535,-5.6904535,-.24794437,0,-.24794437,-.24794437
1.8,27,6.0549078,0,6.0549078,6.0549078,.72859877,0,.72859877,.72859877,9.2365255,0,9.2365255,9.2365255,.093509994,0,.093509994,.093509994,-5.6679616,0,-5.6679616,-5.6679616,-.24696435,0,-.24696435,-.24696435
1.9,27,6.0308805,0,6.0308805,6.0308805,.72570747,0,.72570747,.72570747,9.199873,0,9.199873,9.199873,.093138926,0,.093138926,.093138926,-5.6454697,0,-5.6454697,-5.6454697,-.24598433,0,-.24598433,-.24598433
2,27,6.0068531,0,6.0068531,6.0068531,.72281623,0,.72281623,.72281623,9.1632204,0,9.1632204,9.1632204,.092767857,0,.092767857,.092767857,-5.6229777,0,-5.6229777,-5.6229777,-.24500431,0,-.24500431,-.24500431
2.1,27,5.9828253,0,5.9828253,5.9828253,.71992499,0,.71992499,.71992499,9.1265669,0,9.1265669,9.1265669,.092396781,0,.092396781,.092396781,-5.6004858,0,-5.6004858,-5.6004858,-.24402429,0,-.24402429,-.24402429
2.2,27,5.9587979,0,5.9587979,5.9587979,.71703368,0,.71703368,.71703368,9.0899143,0,9.0899143,9.0899143,.092025712,0,.092025712,.092025712,-5.5779939,0,-5.5779939,-5.5779939,-.24304427,0,-.24304427,-.24304427
2.3,27,5.9347706,0,5.9347706,5.9347706,.71414244,0,.71414244,.71414244,9.0532618,0,9.0532618,9.0532618,.091654643,0,.091654643,.091654643,-5.5555019,0,-5.5555019,-5.5555019,-.24206427,0,-.24206427,-.24206427
