temp,risk,bins,poly_2,poly_3,poly_4,spline
16.799999,high,-4.1079845,-4.6280055,-14.588467,-9.9626532,-7.40903
16.799999,low,8.166995,0.3960391,1.3254672,1.4827552,-0.5099681
16.9,high,-4.1079845,-4.4751658,-14.428876,-9.9086418,-7.3363924
16.9,low,8.166995,0.40416059,1.3231152,1.4729049,-0.5049684
17,high,-4.1079845,-4.3244543,-14.268408,-9.8529148,-7.2637544
17,low,8.166995,0.41204435,1.3204829,1.4628699,-0.49996868
17.1,high,-4.1079845,-4.1758704,-14.107099,-9.7954874,-7.1911163
17.1,low,8.166995,0.4196904,1.3175722,1.4526536,-0.49496898
17.200001,high,-4.1079845,-4.0294147,-13.944984,-9.7363787,-7.1184788
17.200001,low,8.166995,0.42709875,1.3143854,1.4422601,-0.48996928
17.299999,high,-4.1079845,-3.8850901,-13.782104,-9.6756058,-7.0458422
17.299999,low,8.166995,0.43426928,1.3109246,1.4316932,-0.48496968
17.4,high,-4.1079845,-3.7428906,-13.618489,-9.6131868,-6.9732046
17.4,low,8.166995,0.44120222,1.3071917,1.4209561,-0.47996998
17.5,high,-4.1079845,-3.602819,-13.454177,-9.5491409,-6.9005666
17.5,low,8.166995,0.44789743,1.3031889,1.4100529,-0.47497025
17.6,high,-4.1079845,-3.4648757,-13.289205,-9.4834852,-6.827929
17.6,low,8.166995,0.45435497,1.2989184,1.3989869,-0.46997055
17.700001,high,-4.1079845,-3.3290603,-13.123608,-9.4162407,-6.755291
17.700001,low,8.166995,0.46057478,1.294382,1.3877618,-0.46497086
17.799999,high,-4.1079845,-3.1953757,-12.957426,-9.3474274,-6.6826544
17.799999,low,8.166995,0.46655679,1.289582,1.3763814,-0.45997125
17.9,high,-4.1079845,-3.0638165,-12.790689,-9.2770624,-6.6100168
17.9,low,8.166995,0.47230119,1.2845205,1.3648486,-0.45497152
18,high,-5.5580482,-2.9343853,-12.623437,-9.2051678,-6.5373788
18,low,8.2438698,0.47780788,1.2791995,1.3531672,-0.44997182
18.1,high,-5.5580482,-2.8070822,-12.455705,-9.1317644,-6.4647412
18.1,low,8.2438698,0.48307684,1.2736211,1.3413404,-0.44497213
18.200001,high,-5.5580482,-2.6819072,-12.28753,-9.0568714,-6.3921032
18.200001,low,8.2438698,0.48810813,1.2677873,1.3293718,-0.4399724
18.299999,high,-5.5580482,-2.5588627,-12.11895,-8.9805136,-6.3194671
18.299999,low,8.2438698,0.49290162,1.2617005,1.3172647,-0.43497279
18.4,high,-5.5580482,-2.4379437,-11.949997,-8.9027081,-6.246829
18.4,low,8.2438698,0.49745747,1.2553625,1.305022,-0.4299731
18.5,high,-5.5580482,-2.3191528,-11.780708,-8.8234787,-6.174191
18.5,low,8.2438698,0.50177562,1.2487754,1.2926471,-0.4249734
18.6,high,-5.5580482,-2.2024901,-11.611121,-8.7428484,-6.1015534
18.6,low,8.2438698,0.5058561,1.2419413,1.2801434,-0.41997367
18.700001,high,-5.5580482,-2.0879552,-11.441271,-8.6608391,-6.0289154
18.700001,low,8.2438698,0.50969881,1.2348624,1.2675138,-0.41497397
18.799999,high,-5.5580482,-1.9755508,-11.271198,-8.5774746,-5.9562793
18.799999,low,8.2438698,0.51330376,1.227541,1.2547616,-0.40997437
18.9,high,-5.5580482,-1.8652722,-11.100931,-8.4927759,-5.8836412
18.9,low,8.2438698,0.51667112,1.2199787,1.2418895,-0.40497467
19,high,-5.5580482,-1.7571217,-10.930511,-8.4067688,-5.8110037
19,low,8.2438698,0.51980072,1.2121778,1.2289007,-0.39997494
19.1,high,-5.5580482,-1.6510992,-10.759973,-8.3194761,-5.7383657
19.1,low,8.2438698,0.52269262,1.2041403,1.2157981,-0.39497524
19.200001,high,-5.5580482,-1.5472047,-10.589353,-8.2309217,-5.6657276
19.200001,low,8.2438698,0.52534682,1.1958685,1.2025849,-0.38997555
19.299999,high,-5.5580482,-1.4454404,-10.41869,-8.1411333,-5.5930915
19.299999,low,8.2438698,0.52776331,1.1873646,1.1892638,-0.38497594
19.4,high,-5.5580482,-1.3458021,-10.248014,-8.0501318,-5.5204535
19.4,low,8.2438698,0.5299421,1.1786301,1.1758375,-0.37997621
19.5,high,-5.5580482,-1.2482919,-10.077365,-7.9579444,-5.4478159
19.5,low,8.2438698,0.53188318,1.1696676,1.1623089,-0.37497652
19.6,high,-5.5580482,-1.1529096,-9.9067793,-7.8645964,-5.3751779
19.6,low,8.2438698,0.53358656,1.1604789,1.1486807,-0.36997682
19.700001,high,-5.5580482,-1.0596555,-9.7362928,-7.7701139,-5.3025403
19.700001,low,8.2438698,0.53505218,1.1510664,1.1349558,-0.36497712
19.799999,high,-5.5580482,-0.96853119,-9.5659447,-7.6745253,-5.2299037
19.799999,low,8.2438698,0.53628016,1.1414322,1.1211369,-0.35997748
19.9,high,-5.5580482,-0.87953317,-9.3957644,-7.5778537,-5.1572657
19.9,low,8.2438698,0.53727037,1.1315778,1.1072261,-0.35497779
20,high,-5.5580482,-0.79266322,-9.225791,-7.4801269,-5.0846281
20,low,8.2438698,0.53802294,1.1215059,1.0932266,-0.34997809
20.1,high,-5.5580482,-0.70792133,-9.0560617,-7.3813734,-5.0119901
20.1,low,8.2438698,0.53853774,1.1112183,1.0791405,-0.34497839
20.200001,high,-5.5580482,-0.62530756,-8.8866129,-7.2816205,-4.9393525
20.200001,low,8.2438698,0.5388149,1.1007172,1.0649706,-0.33997867
20.299999,high,-5.5580482,-0.54482335,-8.7174826,-7.1808982,-4.8667159
20.299999,low,8.2438698,0.5388543,1.0900048,1.0507194,-0.33497906
20.4,high,-5.5580482,-0.46646562,-8.5487013,-7.0792308,-4.7940784
20.4,low,8.2438698,0.53865606,1.0790828,1.036389,-0.32997936
20.5,high,-5.5580482,-0.39023596,-8.3803091,-6.9766493,-4.7214403
20.5,low,8.2438698,0.53822005,1.0679537,1.0219818,-0.32497966
20.6,high,-5.5580482,-0.31613439,-8.2123404,-6.8731823,-4.6488023
20.6,low,8.2438698,0.53754634,1.0566193,1.0075004,-0.31997994
20.700001,high,-5.5580482,-0.24416089,-8.0448322,-6.7688594,-4.5761647
20.700001,low,8.2438698,0.53663492,1.0450819,0.9929468,-0.31498024
20.799999,high,-5.5580482,-0.17431676,-7.8778248,-6.6637125,-4.5035281
20.799999,low,8.2438698,0.53548586,1.0333436,0.97832376,-0.30998063
20.9,high,-5.5580482,-0.10659935,-7.7113471,-6.5577679,-4.4308906
20.9,low,8.2438698,0.53409904,1.0214062,0.96363276,-0.30498093
21,high,2.8598549,-0.041010004,-7.5454378,-6.451057,-4.3582525
21,low,3.5001633,0.53247446,1.009272,0.94887632,-0.29998121
21.1,high,2.8598549,0.02245127,-7.3801346,-6.3436112,-4.285615
21.1,low,3.5001633,0.53061223,0.99694306,0.93405652,-0.29498151
21.200001,high,2.8598549,0.083784476,-7.2154722,-6.2354617,-4.2129769
21.200001,low,3.5001633,0.5285123,0.98442143,0.91917545,-0.28998181
21.299999,high,2.8598549,0.1429885,-7.0514908,-6.1266422,-4.1403403
21.299999,low,3.5001633,0.52617466,0.97170949,0.90423548,-0.2849822
21.4,high,2.8598549,0.20006561,-6.8882198,-6.0171795,-4.0677028
21.4,low,3.5001633,0.52359933,0.95880884,0.88923788,-0.27998248
21.5,high,2.8598549,0.25501466,-6.7256989,-5.9071088,-3.995065
21.5,low,3.5001633,0.52078629,0.94572181,0.87418503,-0.27498278
21.6,high,2.8598549,0.30783564,-6.5639639,-5.7964616,-3.9224272
21.6,low,3.5001633,0.51773548,0.93245047,0.85907876,-0.26998308
21.700001,high,2.8598549,0.35852852,-6.4030514,-5.6852713,-3.8497891
21.700001,low,3.5001633,0.51444697,0.91899693,0.84392095,-0.26498336
21.799999,high,2.8598549,0.40709245,-6.2430005,-5.5735726,-3.7771528
21.799999,low,3.5001633,0.51092088,0.9053635,0.82871366,-0.25998375
21.9,high,2.8598549,0.45352927,-6.0838408,-5.4613953,-3.704515
21.9,low,3.5001633,0.50715697,0.89155179,0.8134582,-0.25498405
22,high,2.8598549,0.49783802,-5.9256115,-5.3487754,-3.6318772
22,low,3.5001633,0.50315535,0.87756419,0.79815644,-0.24998434
22.1,high,2.8598549,0.54001868,-5.7683496,-5.2357464,-3.5592394
22.1,low,3.5001633,0.49891606,0.86340266,0.78281021,-0.24498464
22.200001,high,2.8598549,0.58007127,-5.6120906,-5.1223431,-3.4866016
22.200001,low,3.5001633,0.49443904,0.84906936,0.76742107,-0.23998493
22.299999,high,2.8598549,0.61799514,-5.4568739,-5.0086031,-3.413965
22.299999,low,3.5001633,0.4897244,0.83456665,0.75199097,-0.23498532
22.4,high,2.8598549,0.65379161,-5.3027291,-4.894556,-3.3413272
22.4,low,3.5001633,0.48477197,0.8198961,0.73652089,-0.22998562
22.5,high,2.8598549,0.68746006,-5.1496964,-4.780241,-3.2686894
22.5,low,3.5001633,0.47958183,0.80506003,0.72101253,-0.22498591
22.6,high,2.8598549,0.71900046,-4.9978108,-4.6656923,-3.1960516
22.6,low,3.5001633,0.47415397,0.79006058,0.70546752,-0.2199862
22.700001,high,2.8598549,0.74841273,-4.8471098,-4.5509477,-3.1234138
22.700001,low,3.5001633,0.46848843,0.77489978,0.68988723,-0.2149865
22.799999,high,2.8598549,0.77569646,-4.6976309,-4.4360447,-3.0507774
22.799999,low,3.5001633,0.46258527,0.75958002,0.67427331,-0.2099869
22.9,high,2.8598549,0.80085272,-4.5494056,-4.3210163,-2.9781396
22.9,low,3.5001633,0.45644429,0.74410278,0.65862662,-0.20498718
23,high,2.8598549,0.82388085,-4.402473,-4.2059016,-2.9055018
23,low,3.5001633,0.45006561,0.7284705,0.64294863,-0.19998747
23.1,high,2.8598549,0.84478092,-4.2568684,-4.0907388,-2.8328638
23.1,low,3.5001633,0.44344923,0.71268529,0.62724072,-0.19498777
23.200001,high,2.8598549,0.86355293,-4.1126285,-3.9755654,-2.760226
23.200001,low,3.5001633,0.43659514,0.69674909,0.61150408,-0.18998806
23.299999,high,2.8598549,0.88019651,-3.9697921,-3.8604217,-2.6875896
23.299999,low,3.5001633,0.42950347,0.68066448,0.5957402,-0.18498845
23.4,high,2.8598549,0.89471245,-3.8283901,-3.745342,-2.6149518
23.4,low,3.5001633,0.42217395,0.66443282,0.57994956,-0.17998874
23.5,high,2.8598549,0.90710026,-3.6884613,-3.6303675,-2.5423141
23.5,low,3.5001633,0.41460672,0.64805657,0.56413358,-0.17498904
23.6,high,2.8598549,0.91736007,-3.5500417,-3.5155373,-2.4696763
23.6,low,3.5001633,0.40680182,0.63153774,0.54829335,-0.16998933
23.700001,high,2.8598549,0.92549175,-3.4131675,-3.4008911,-2.3970385
23.700001,low,3.5001633,0.39875919,0.61487848,0.53242987,-0.16498964
23.799999,high,2.8598549,0.93149531,-3.2778773,-3.2864711,-2.3244019
23.799999,low,3.5001633,0.390479,0.59808111,0.5165444,-0.15999001
23.9,high,2.8598549,0.93537092,-3.1442027,-3.172313,-2.2517641
23.9,low,3.5001633,0.38196096,0.58114725,0.50063729,-0.15499032
24,high,0,0.93711841,-3.0121818,-3.0584598,-2.1791263
24,low,0,0.37320518,0.56407917,0.48470965,-0.1499906
24.1,high,0,0.9367379,-2.881851,-2.9449522,-2.1064885
24.1,low,0,0.36421174,0.54687899,0.4687624,-0.14499091
24.200001,high,0,0.93422931,-2.7532463,-2.8318319,-2.0338507
24.200001,low,0,0.35498056,0.52954876,0.45279628,-0.13999119
24.299999,high,0,0.92959273,-2.6264067,-2.7191424,-1.9612142
24.299999,low,0,0.34551185,0.51209098,0.43681237,-0.13499159
24.4,high,0,0.92282802,-2.501363,-2.6069214,-1.8885764
24.4,low,0,0.33580527,0.49450707,0.42081079,-0.12999187
24.5,high,0,0.9139353,-2.3781543,-2.4952133,-1.8159386
24.5,low,0,0.32586098,0.47679937,0.40479252,-0.12499217
24.6,high,0,0.90291446,-2.2568164,-2.3840611,-1.7433008
24.6,low,0,0.31567898,0.45897004,0.38875815,-0.11999246
24.700001,high,0,0.88976556,-2.1373854,-2.2735074,-1.670663
24.700001,low,0,0.30525929,0.44102111,0.37270832,-0.11499276
24.799999,high,0,0.87448889,-2.0199001,-2.1635978,-1.5980265
24.799999,low,0,0.29460207,0.42295507,0.35664383,-0.10999315
24.9,high,0,0.85708392,-1.9043916,-2.0543718,-1.5253887
24.9,low,0,0.28370693,0.40477329,0.34056458,-0.10499345
25,high,0,0.83755082,-1.7908989,-1.9458754,-1.4527509
25,low,0,0.27257413,0.38647822,0.32447135,-0.099993736
25.1,high,0,0.81588972,-1.6794579,-1.8381532,-1.380113
25.1,low,0,0.26120359,0.36807191,0.30836454,-0.094994031
25.200001,high,0,0.79210049,-1.5701046,-1.7312498,-1.3074752
25.200001,low,0,0.24959533,0.34955648,0.29224455,-0.089994326
25.299999,high,0,0.76618373,-1.4628775,-1.6252121,-1.2348388
25.299999,low,0,0.23774961,0.33093438,0.27611199,-0.084994718
25.4,high,0,0.73813844,-1.3578085,-1.5200816,-1.1622009
25.4,low,0,0.22566596,0.31220695,0.25996652,-0.079995006
25.5,high,0,0.70796508,-1.2549357,-1.4159061,-1.0895631
25.5,low,0,0.21334459,0.29337668,0.24380875,-0.074995302
25.6,high,0,0.67566365,-1.1542956,-1.3127315,-1.0169253
25.6,low,0,0.2007855,0.27444562,0.22763884,-0.069995597
25.700001,high,0,0.64123416,-1.0559241,-1.2106043,-0.94428754
25.700001,low,0,0.18798873,0.25541589,0.21145695,-0.064995892
25.799999,high,0,0.60467726,-0.95985919,-1.1095731,-0.87165105
25.799999,low,0,0.17495449,0.2362899,0.19526352,-0.059996281
25.9,high,0,0.5659917,-0.86613345,-1.0096813,-0.79901326
25.9,low,0,0.16168229,0.21706906,0.17905802,-0.054996576
26,high,0,0.52517802,-0.77478486,-0.91097802,-0.72637546
26,low,0,0.14817239,0.19775578,0.16284075,-0.049996868
26.1,high,0,0.4822363,-0.68584961,-0.81351119,-0.6537376
26.1,low,0,0.13442478,0.17835218,0.14661175,-0.044997163
26.200001,high,0,0.43716648,-0.59936374,-0.71732879,-0.58109981
26.200001,low,0,0.12043945,0.15886033,0.13037094,-0.039997458
26.299999,high,0,0.38996953,-0.51536518,-0.62248117,-0.50846338
26.299999,low,0,0.1062167,0.13928269,0.11411855,-0.034997847
26.4,high,0,0.34064361,-0.43388674,-0.52901351,-0.43582553
26.4,low,0,0.091755964,0.11962061,0.097853817,-0.02999814
26.5,high,0,0.28918967,-0.35496625,-0.43697664,-0.36318773
26.5,low,0,0.077057526,0.099876553,0.081576869,-0.024998434
26.6,high,0,0.23560762,-0.27863988,-0.34642011,-0.2905499
26.6,low,0,0.062121376,0.080052599,0.065287478,-0.019998729
26.700001,high,0,0.17989752,-0.20494379,-0.25739369,-0.21791208
26.700001,low,0,0.046947517,0.060150843,0.048985399,-0.014999023
26.799999,high,0,0.12206047,-0.13391547,-0.16994922,-0.14527564
26.799999,low,0,0.031536248,0.04017375,0.032670625,-0.0099994121
26.9,high,0,0.062094267,-0.065588355,-0.084133811,-0.072637819
26.9,low,0,0.015886979,0.020122645,0.016342184,-0.0049997061
27,high,6.3333673,0,0,0,0
27,low,1.9279245,0,0,0,0
27.1,high,6.3333673,-0.064222336,0.062813438,0.08240106,0.072619148
27.1,low,1.9279245,-0.016124686,-0.020192098,-0.016356364,0.0049966071
27.200001,high,6.3333673,-0.13057274,0.1228158,0.16301785,0.14512624
27.200001,low,1.9279245,-0.032487083,-0.04045156,-0.032727383,0.0099746194
27.299999,high,6.3333673,-0.19904989,0.17996985,0.24179706,0.21740785
27.299999,low,1.9279245,-0.049086865,-0.060775913,-0.049113262,0.014915349
27.4,high,6.3333673,-0.26965639,0.23424163,0.31868947,0.28935468
27.4,low,1.9279245,-0.065924674,-0.081163839,-0.06551519,0.019800389
27.5,high,6.3333673,-0.34239095,0.28559384,0.39364108,0.36085331
27.5,low,1.9279245,-0.083000191,-0.10161287,-0.081933454,0.024611052
27.6,high,6.3333673,-0.41725361,0.33399034,0.46659896,0.43179169
27.6,low,1.9279245,-0.10031341,-0.12212091,-0.098368712,0.029328743
27.700001,high,6.3333673,-0.49424431,0.37939495,0.53750998,0.50205773
27.700001,low,1.9279245,-0.11786435,-0.14268588,-0.11482164,0.033934865
27.799999,high,6.3333673,-0.57336158,0.42177072,0.60631919,0.57153815
27.799999,low,1.9279245,-0.13565265,-0.16330528,-0.13129266,0.038410746
27.9,high,6.3333673,-0.65460837,0.46108314,0.67297542,0.64012343
27.9,low,1.9279245,-0.15367898,-0.18397783,-0.14778318,0.042737953
28,high,6.3333673,-0.73798323,0.4972952,0.73742312,0.70770025
28,low,1.9279245,-0.17194304,-0.20470104,-0.16429368,0.046897814
28.1,high,6.3333673,-0.82348615,0.53037077,0.79960763,0.77415657
28.1,low,1.9279245,-0.1904448,-0.22547281,-0.18082505,0.050871726
28.200001,high,6.3333673,-0.9111172,0.56027359,0.85947406,0.83938032
28.200001,low,1.9279245,-0.20918427,-0.24629107,-0.19737817,0.054641102
28.299999,high,6.3333673,-1.0008745,0.58696711,0.91696614,0.90325826
28.299999,low,1.9279245,-0.22816108,-0.26715332,-0.21395367,0.05818728
28.4,high,6.3333673,-1.0927616,0.61041617,0.97203046,0.96568078
28.4,low,1.9279245,-0.24737597,-0.28805831,-0.23055318,0.061491795
28.5,high,6.3333673,-1.1867768,0.63058406,1.0246099,1.0265346
28.5,low,1.9279245,-0.26682857,-0.30900347,-0.24717741,0.06453599
28.6,high,6.3333673,-1.28292,0.64743465,1.0746483,1.0857075
28.6,low,1.9279245,-0.28651887,-0.32998681,-0.26382741,0.067301266
28.700001,high,6.3333673,-1.3811914,0.66093171,1.1220889,1.1430876
28.700001,low,1.9279245,-0.30644688,-0.35100615,-0.28050435,0.069769032
28.799999,high,6.3333673,-1.4815887,0.67103899,1.1668741,1.1985619
28.799999,low,1.9279245,-0.3266122,-0.37205908,-0.29720899,0.071920656
28.9,high,6.3333673,-1.5841162,0.67772061,1.2089481,1.2520202
28.9,low,1.9279245,-0.34701562,-0.39314425,-0.31394321,0.073737621
29,high,6.3333673,-1.6887716,0.68094033,1.2482526,1.3033496
29,low,1.9279245,-0.36765674,-0.4142592,-0.33070794,0.075201295
29.1,high,6.3333673,-1.7955552,0.68066192,1.2847295,1.352438
29.1,low,1.9279245,-0.38853559,-0.43540186,-0.34750444,0.076293074
29.200001,high,6.3333673,-1.9044669,0.67684919,1.3183205,1.3991733
29.200001,low,1.9279245,-0.40965211,-0.45657009,-0.36433402,0.076994367
29.299999,high,6.3333673,-2.0155044,0.6694662,1.3489665,1.4434426
29.299999,low,1.9279245,-0.43100595,-0.47776148,-0.38119778,0.077286586
29.4,high,6.3333673,-2.1286721,0.65847647,1.3766094,1.4851356
29.4,low,1.9279245,-0.45259792,-0.49897465,-0.39809775,0.077151142
29.5,high,6.3333673,-2.2439678,0.64384395,1.4011897,1.5241393
29.5,low,1.9279245,-0.47442758,-0.52020717,-0.41503507,0.076569431
29.6,high,6.3333673,-2.3613918,0.62553251,1.4226472,1.5603417
29.6,low,1.9279245,-0.49649495,-0.54145694,-0.43201122,0.075522855
29.700001,high,6.3333673,-2.4809437,0.60350603,1.4409223,1.5936308
29.700001,low,1.9279245,-0.51880002,-0.56272191,-0.44902775,0.073992819
29.799999,high,6.3333673,-2.6026213,0.57772875,1.4559542,1.623894
29.799999,low,1.9279245,-0.54134238,-0.58399951,-0.46608588,0.071960777
29.9,high,6.3333673,-2.7264292,0.54816359,1.4676828,1.6510203
29.9,low,1.9279245,-0.56412292,-0.60528851,-0.48318794,0.069408059
30,high,9.0459747,-2.8523653,0.51477492,1.4760467,1.6748972
30,low,2.4844615,-0.5871411,-0.62658638,-0.50033522,0.066316105
30.1,high,9.0459747,-2.9804294,0.47752646,1.4809847,1.6954124
30.1,low,2.4844615,-0.61039698,-0.6478911,-0.51752949,0.062666312
30.200001,high,9.0459747,-3.1106217,0.43638211,1.4824349000000001,1.7124541
30.200001,low,2.4844615,-0.63389063,-0.66920054,-0.53477246,0.058440086
30.299999,high,9.0459747,-3.2429395,0.39130661,1.4803354,1.7259098
30.299999,low,2.4844615,-0.6576215,-0.69051218,-0.55206561,0.053618949
30.4,high,9.0459747,-3.3773878,0.34226203,1.4746236,1.7356682
30.4,low,2.4844615,-0.68159056,-0.71182477,-0.5694114,0.048184082
30.5,high,9.0459747,-3.5139642,0.28921309,1.4652369,1.7416168
30.5,low,2.4844615,-0.70579726,-0.73313582,-0.58681136,0.042117029
30.6,high,9.0459747,-3.6526685,0.23212361,1.4521123,1.7436436
30.6,low,2.4844615,-0.73024172,-0.75444329,-0.60426754,0.035399165
30.700001,high,9.0459747,-3.7935011,0.17095743,1.4351861,1.7416365
30.700001,low,2.4844615,-0.75492388,-0.77574497,-0.62178177,0.028011892
30.799999,high,9.0459747,-3.9364588,0.10567966,1.4143953,1.7354836
30.799999,low,2.4844615,-0.77984327,-0.7970385,-0.63935578,0.019936781
30.9,high,9.0459747,-4.0815473,0.036251664,1.3896748,1.7250727
30.9,low,2.4844615,-0.80500084,-0.81832248,-0.65699232,0.011154932
31,high,9.0459747,-4.2287641,-0.037361518,1.3609606,1.7102919
31,low,2.4844615,-0.83039612,-0.83959448,-0.67469305,0.0016479114
31.1,high,9.0459747,-4.378109,-0.11519605,1.3281879,1.691029
31.1,low,2.4844615,-0.85602909,-0.86085242,-0.69246018,-0.0086028995
31.200001,high,9.0459747,-4.5295815,-0.19728808,1.2912915,1.667172
31.200001,low,2.4844615,-0.88189977,-0.8820942,-0.71029586,-0.019616062
31.299999,high,9.0459747,-4.6831799,-0.28367209,1.2502069,1.6386092
31.299999,low,2.4844615,-0.90800768,-0.90331739,-0.72820193,-0.031409994
31.4,high,9.0459747,-4.8389087,-0.37438756,1.2048666,1.6052277
31.4,low,2.4844615,-0.93435377,-0.92452055,-0.74618143,-0.044003703
31.5,high,9.0459747,-4.9967656,-0.46946898,1.1552054,1.5669161
31.5,low,2.4844615,-0.96093762,-0.94570136,-0.76423621,-0.057415541
31.6,high,9.0459747,-5.1567507,-0.56895256,1.1011566,1.523562
31.6,low,2.4844615,-0.98775911,-0.96685761,-0.78236872,-0.071664162
31.700001,high,9.0459747,-5.3188639,-0.67287451,1.0426534,1.4750537
31.700001,low,2.4844615,-1.0148183,-0.98798728,-0.80058128,-0.086768098
31.799999,high,9.0459747,-5.4831018,-0.78126878,0.97963011,1.4212799
31.799999,low,2.4844615,-1.0421147,-1.0090878,-0.81887603,-0.10274568
31.9,high,9.0459747,-5.6494708,-0.89417565,0.91201657,1.3621267
31.9,low,2.4844615,-1.0696495,-1.030158,-0.83725607,-0.11961608
32,high,9.0459747,-5.8179684,-1.0116293,0.83974624,1.297483
32,low,2.4844615,-1.0974218,-1.0511954,-0.85572356,-0.13739762
32.099998,high,9.0459747,-5.9885902,-1.1336637,0.76275235,1.2272381
32.099998,low,2.4844615,-1.1254313,-1.0721973,-0.87428081,-0.15610851
32.200001,high,9.0459747,-6.1613469,-1.2603219,0.68096191,1.1512756
32.200001,low,2.4844615,-1.1536796,-1.0931631,-0.8929314,-0.17576846
32.299999,high,9.0459747,-6.336225,-1.3916304,0.59431225,1.0694896
32.299999,low,2.4844615,-1.1821645,-1.1140889,-0.91167659,-0.19639456
32.400002,high,9.0459747,-6.513238,-1.5276355,0.50272763,0.9817614
32.400002,low,2.4844615,-1.2108883,-1.1349744,-0.93052042,-0.21800698
32.5,high,9.0459747,-6.6923723,-1.6683627,0.40614539,0.88798618
32.5,low,2.4844615,-1.2398486,-1.1558156,-0.94946426,-0.24062261
32.599998,high,9.0459747,-6.8736343,-1.8138537,0.30449232,0.78804815
32.599998,low,2.4844615,-1.2690467,-1.1766115,-0.96851158,-0.26426095
32.700001,high,9.0459747,-7.0570316,-1.9641502,0.19769402,0.68183118
32.700001,low,2.4844615,-1.2984835,-1.1973608,-0.98766595,-0.2889415
32.799999,high,9.0459747,-7.2425499,-2.119277,0.08568804,0.56923181
32.799999,low,2.4844615,-1.3281569,-1.2180595,-1.0069287,-0.3146809
32.900002,high,9.0459747,-7.430203,-2.2792819,-0.031605043,0.45012894
32.900002,low,2.4844615,-1.3580693,-1.2387075,-1.0263042,-0.34149984
33,high,-4.8792267,-7.6199775,-2.4441891,-0.15424754,0.32441938
33,low,2.365741,-1.388218,-1.2593009,-1.045794,-0.36941481
33.099998,high,-4.8792267,-7.8118796,-2.6140409,-0.28231537,0.19198704
33.099998,low,2.365741,-1.4186046,-1.2798386,-1.0654018,-0.39844543
33.200001,high,-4.8792267,-8.0059175,-2.7888796,-0.41588572,0.052714717
33.200001,low,2.365741,-1.4492301,-1.3003191,-1.0851313,-0.42861137
33.299999,high,-4.8792267,-8.202076,-2.9687285,-0.55502063,-0.093499735
33.299999,low,2.365741,-1.480092,-1.3207387,-1.1049842,-0.45992905
33.400002,high,-4.8792267,-8.4003696,-3.1536376,-0.69980329,-0.24677928
33.400002,low,2.365741,-1.5111929,-1.3410971,-1.1249648,-0.49241942
33.5,high,-4.8792267,-8.6007843,-3.3436286,-0.85029572,-0.40722379
33.5,low,2.365741,-1.5425303,-1.3613905,-1.1450752,-0.52609855
33.599998,high,-4.8792267,-8.8033266,-3.5387449,-1.0065764,-0.57495129
33.599998,low,2.365741,-1.5741054,-1.3816175,-1.165319,-0.56098622
33.700001,high,-4.8792267,-9.0080042,-3.7390301,-1.1687255,-0.75008106
33.700001,low,2.365741,-1.6059194,-1.4017771,-1.1857003,-0.59710252
33.799999,high,-4.8792267,-9.2148027,-3.9445055,-1.3368045,-0.93271196
33.799999,low,2.365741,-1.6379697,-1.4218655,-1.206221,-0.63446337
33.900002,high,-4.8792267,-9.4237375,-4.1552224,-1.5109005,-1.1229686
33.900002,low,2.365741,-1.6702592,-1.441882,-1.2268858,-0.67308986
34,high,-4.8792267,-9.6347923,-4.3712015,-1.691075,-1.3209497
34,low,2.365741,-1.7027851,-1.4618231,-1.2476965,-0.71299803
34.099998,high,-4.8792267,-9.8479748,-4.5924864,-1.8774092,-1.5267742
34.099998,low,2.365741,-1.7355486,-1.4816875,-1.2686573,-0.75420773
34.200001,high,-4.8792267,-10.063293,-4.8191218,-2.0699863,-1.7405621
34.200001,low,2.365741,-1.7685512,-1.5014739,-1.2897725,-0.79673916
34.299999,high,-4.8792267,-10.280731,-5.0511274,-2.268867,-1.9624099
34.299999,low,2.365741,-1.8017902,-1.5211786,-1.3110441,-0.84060788
34.400002,high,-4.8792267,-10.500306,-5.2885566,-2.4741426,-2.1924457999999998
34.400002,low,2.365741,-1.8352681,-1.5408012,-1.332477,-0.88583559
34.5,high,-4.8792267,-10.722001,-5.5314269,-2.6858737,-2.4307647
34.5,low,2.365741,-1.8689826,-1.5603379,-1.3540734,-0.9324376
34.599998,high,-4.8792267,-10.945824,-5.7797847,-2.9041448,-2.6774871
34.599998,low,2.365741,-1.9029347,-1.5797874,-1.3758374,-0.98043412
34.700001,high,-4.8792267,-11.171782,-6.0336747,-3.1290414,-2.9327347
34.700001,low,2.365741,-1.9371258,-1.5991484,-1.397774,-1.0298456
34.799999,high,-4.8792267,-11.399861,-6.2931147,-3.3606243,-3.1966014
34.799999,low,2.365741,-1.9715533,-1.6184174,-1.4198848,-1.0806872
34.900002,high,-4.8792267,-11.630077,-6.5581598,-3.5989881,-3.4692173
34.900002,low,2.365741,-2.0062199,-1.6375936,-1.4421753,-1.1329808
35,high,-4.8792267,-11.862411,-6.8288264,-3.8441932,-3.7506752
35,low,2.365741,-2.0411227,-1.6566737,-1.4646478,-1.1867416
35.099998,high,-4.8792267,-12.096874,-7.1051602,-4.0963268,-4.0410962
35.099998,low,2.365741,-2.0762634,-1.6756561,-1.4873067,-1.2419897
35.200001,high,-4.8792267,-12.333474,-7.3872089,-4.3554778,-4.3406062
