temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_hr_ag,se_hr_ag,lowerci_hr_ag,upperci_hr_ag,yhat_hr_noag,se_hr_noag,lowerci_hr_noag,upperci_hr_noag
-20,27,-83.179176,93.12899,-265.70865,99.350288,-455.46426,142.54237,-734.84216,-176.08633,-245.42848,139.19493,-518.24554,27.388569
-19.9,27,-83.002197,92.93084,-265.14331,99.138901,-454.49518,142.23909,-733.27869,-175.71169,-244.9063,138.89877,-517.14288,27.330296
-19.8,27,-82.825226,92.732697,-264.57797,98.927521,-453.52609,141.93581,-731.71515,-175.33704,-244.38411,138.60262,-516.04022,27.27202
-19.7,27,-82.648247,92.534554,-264.01263,98.716141,-452.55704,141.63252,-730.15167,-174.96239,-243.86192,138.30646,-514.93762,27.213749
-19.6,27,-82.471268,92.336403,-263.4473,98.504753,-451.58795,141.32924,-728.5882,-174.58774,-243.33974,138.0103,-513.83496,27.155474
-19.5,27,-82.294296,92.138252,-262.88196,98.293373,-450.6189,141.02596,-727.02472,-174.21309,-242.81754,137.71413,-512.7323,27.0972
-19.4,27,-82.117317,91.940109,-262.31662,98.081985,-449.64981,140.72267,-725.46118,-173.83842,-242.29535,137.41797,-511.62964,27.038927
-19.3,27,-81.940338,91.741959,-261.75128,97.870598,-448.68073,140.4194,-723.89771,-173.46378,-241.77316,137.12181,-510.52698,26.980654
-19.2,27,-81.763367,91.543816,-261.18594,97.659218,-447.71167,140.11612,-722.33423,-173.08913,-241.25098,136.82565,-509.42435,26.92238
-19.1,27,-81.586388,91.345673,-260.62061,97.447838,-446.74258,139.81284,-720.77075,-172.71448,-240.72879,136.5295,-508.32169,26.864107
-19,27,-81.409409,91.147522,-260.05527,97.23645,-445.77353,139.50955,-719.20721,-172.33983,-240.2066,136.23334,-507.21902,26.805834
-18.9,27,-81.23243,90.949371,-259.48993,97.02507,-444.80444,139.20627,-717.64374,-171.96516,-239.68442,135.93718,-506.11639,26.747559
-18.8,27,-81.05545,90.751228,-258.92459,96.813683,-443.83536,138.90298,-716.0802,-171.59052,-239.16222,135.64102,-505.01373,26.689285
-18.7,27,-80.878479,90.553085,-258.35925,96.602303,-442.8663,138.59972,-714.51672,-171.21587,-238.64005,135.34486,-503.9111,26.631012
-18.6,27,-80.7015,90.354935,-257.79391,96.390915,-441.89725,138.29643,-712.95325,-170.84122,-238.11784,135.04871,-502.80844,26.572739
-18.5,27,-80.524521,90.156784,-257.22858,96.179535,-440.92816,137.99315,-711.38977,-170.46657,-237.59566,134.75253,-501.70578,26.514465
-18.4,27,-80.347542,89.958641,-256.66324,95.968147,-439.95908,137.68987,-709.82623,-170.0919,-237.07347,134.45638,-500.60312,26.456192
-18.3,27,-80.17057,89.76049,-256.0979,95.756767,-438.98999,137.38658,-708.26276,-169.71725,-236.55128,134.16022,-499.50049,26.397917
-18.2,27,-79.993591,89.562347,-255.53258,95.545387,-438.02094,137.0833,-706.69928,-169.34261,-236.0291,133.86406,-498.39783,26.339645
-18.1,27,-79.816612,89.364204,-254.96724,95.334,-437.05188,136.78001,-705.1358,-168.96796,-235.50691,133.5679,-497.2952,26.281372
-18,27,-79.639641,89.166054,-254.40189,95.122612,-436.08279,136.47673,-703.57227,-168.59331,-234.98471,133.27174,-496.19254,26.223097
-17.9,27,-79.462662,88.967903,-253.83655,94.911232,-435.11371,136.17345,-702.00879,-168.21866,-234.46252,132.97559,-495.08987,26.164824
-17.8,27,-79.285683,88.76976,-253.27121,94.699844,-434.14465,135.87018,-700.44531,-167.84399,-233.94034,132.67943,-493.98721,26.10655
-17.7,27,-79.108711,88.571617,-252.70589,94.488464,-433.17557,135.56689,-698.88184,-167.46935,-233.41815,132.38327,-492.88458,26.048277
-17.6,27,-78.931732,88.373466,-252.14055,94.277084,-432.20651,135.26361,-697.3183,-167.0947,-232.89597,132.08711,-491.78195,25.990004
-17.5,27,-78.754753,88.175323,-251.57521,94.065697,-431.23743,134.96033,-695.75482,-166.72005,-232.37378,131.79094,-490.67929,25.93173
-17.4,27,-78.577774,87.977173,-251.00987,93.854317,-430.26834,134.65704,-694.19128,-166.3454,-231.85159,131.49478,-489.57663,25.873455
-17.3,27,-78.400795,87.779022,-250.44452,93.642929,-429.29929,134.35376,-692.62781,-165.97073,-231.32939,131.19862,-488.47397,25.815182
-17.2,27,-78.223824,87.580879,-249.8792,93.431549,-428.33023,134.05049,-691.06433,-165.5961,-230.80722,130.90247,-487.37134,25.75691
-17.1,27,-78.046844,87.382736,-249.31386,93.220161,-427.36115,133.74721,-689.50085,-165.22144,-230.28502,130.60631,-486.26868,25.698635
-17,27,-77.869865,87.184586,-248.74852,93.008781,-426.39206,133.44392,-687.93732,-164.84679,-229.76283,130.31015,-485.16605,25.640362
-16.9,27,-77.692894,86.986435,-248.18318,92.797394,-425.42297,133.14064,-686.37384,-164.47214,-229.24065,130.01399,-484.06339,25.582088
-16.8,27,-77.515915,86.788292,-247.61784,92.586014,-424.45392,132.83736,-684.81036,-164.09747,-228.71846,129.71783,-482.96072,25.523815
-16.7,27,-77.338936,86.590149,-247.05251,92.374634,-423.48486,132.53407,-683.24689,-163.72284,-228.19627,129.42168,-481.85809,25.465542
-16.6,27,-77.161964,86.391998,-246.48717,92.163246,-422.51578,132.23079,-681.68335,-163.34818,-227.67409,129.12552,-480.75543,25.407269
-16.5,27,-76.984985,86.193855,-245.92183,91.951859,-421.54669,131.92751,-680.11987,-162.97353,-227.1519,128.82935,-479.65277,25.348993
-16.4,27,-76.808006,85.995705,-245.35649,91.740479,-420.57764,131.62424,-678.5564,-162.59888,-226.6297,128.53319,-478.55014,25.29072
-16.3,27,-76.631027,85.797554,-244.79115,91.529091,-419.60855,131.32095,-676.99286,-162.22423,-226.10751,128.23703,-477.44748,25.232447
-16.2,27,-76.454056,85.599411,-244.22581,91.317711,-418.6395,131.01767,-675.42938,-161.84958,-225.58533,127.94087,-476.34485,25.174173
-16.1,27,-76.277077,85.401268,-243.66048,91.106331,-417.67041,130.71439,-673.86591,-161.47491,-225.06314,127.64471,-475.24219,25.1159
-16,27,-76.100098,85.203117,-243.09514,90.894943,-416.70132,130.4111,-672.30243,-161.10027,-224.54095,127.34856,-474.13953,25.057627
-15.9,27,-75.923119,85.004967,-242.5298,90.683563,-415.73227,130.10782,-670.73889,-160.72562,-224.01877,127.05239,-473.03687,24.999353
-15.8,27,-75.746147,84.806824,-241.96446,90.472176,-414.76318,129.80453,-669.17542,-160.35097,-223.49658,126.75623,-471.93423,24.94108
-15.7,27,-75.569168,84.608681,-241.39912,90.260796,-413.79413,129.50125,-667.61194,-159.97632,-222.97438,126.46008,-470.83157,24.882805
-15.6,27,-75.392189,84.41053,-240.83379,90.049408,-412.82504,129.19798,-666.04846,-159.60167,-222.45219,126.16392,-469.72894,24.824532
-15.5,27,-75.215218,84.212387,-240.26845,89.838028,-411.85596,128.8947,-664.48492,-159.22701,-221.93001,125.86776,-468.62628,24.766258
-15.4,27,-75.038239,84.014236,-239.70311,89.62664,-410.8869,128.59142,-662.92145,-158.85236,-221.40782,125.57159,-467.52362,24.707985
-15.3,27,-74.861259,83.816093,-239.13779,89.41526,-409.91782,128.28813,-661.35797,-158.47771,-220.88564,125.27544,-466.42099,24.649712
-15.2,27,-74.68428,83.617943,-238.57243,89.203873,-408.94876,127.98485,-659.79443,-158.10306,-220.36345,124.97928,-465.31833,24.591438
-15.1,27,-74.507309,83.4198,-238.00711,88.992493,-407.97968,127.68157,-658.23096,-157.72841,-219.84126,124.68312,-464.2157,24.533165
-15,27,-74.33033,83.221649,-237.44177,88.781105,-407.01062,127.37829,-656.66748,-157.35374,-219.31908,124.38696,-463.11304,24.474892
-14.9,27,-74.153351,83.023506,-236.87642,88.569725,-406.04153,127.075,-655.10394,-156.9791,-218.79688,124.0908,-462.01038,24.416616
-14.8,27,-73.976372,82.825356,-236.3111,88.358345,-405.07245,126.77173,-653.54047,-156.60445,-218.27469,123.79464,-460.90775,24.358343
-14.7,27,-73.7994,82.627213,-235.74576,88.146957,-404.10339,126.46844,-651.97699,-156.2298,-217.7525,123.49848,-459.80508,24.30007
-14.6,27,-73.622421,82.429062,-235.18042,87.935577,-403.13431,126.16516,-650.41351,-155.85515,-217.23032,123.20232,-458.70242,24.241796
-14.5,27,-73.445442,82.230919,-234.61508,87.72419,-402.16525,125.86188,-648.84998,-155.4805,-216.70813,122.90617,-457.59979,24.183523
-14.4,27,-73.268463,82.032768,-234.04974,87.512802,-401.19617,125.55859,-647.2865,-155.10583,-216.18594,122.61,-456.49713,24.12525
-14.3,27,-73.091492,81.834625,-233.48441,87.301422,-400.22711,125.25532,-645.72302,-154.73119,-215.66376,122.31384,-455.39447,24.066977
-14.2,27,-72.914513,81.636475,-232.91907,87.090042,-399.25803,124.95203,-644.15948,-154.35654,-215.14156,122.01768,-454.29184,24.008703
-14.1,27,-72.737534,81.438332,-232.35373,86.878654,-398.28894,124.64876,-642.59601,-153.98189,-214.61938,121.72153,-453.18918,23.95043
-14,27,-72.560562,81.240181,-231.78839,86.667274,-397.31989,124.34547,-641.03253,-153.60724,-214.09718,121.42536,-452.08652,23.892155
-13.9,27,-72.383583,81.042038,-231.22305,86.455887,-396.3508,124.04219,-639.46899,-153.23257,-213.575,121.1292,-450.98389,23.833881
-13.8,27,-72.206604,80.843887,-230.65771,86.244507,-395.38174,123.73891,-637.90552,-152.85793,-213.05281,120.83305,-449.88123,23.775608
-13.7,27,-72.029625,80.645744,-230.09238,86.033119,-394.41266,123.43562,-636.34204,-152.48328,-212.53062,120.53689,-448.77856,23.717335
-13.6,27,-71.852654,80.447594,-229.52704,85.821739,-393.4436,123.13235,-634.77856,-152.10863,-212.00844,120.24073,-447.67593,23.659061
-13.5,27,-71.675674,80.249451,-228.9617,85.610352,-392.47452,122.82906,-633.21503,-151.73398,-211.48625,119.94456,-446.57327,23.600788
-13.4,27,-71.498695,80.0513,-228.39636,85.398972,-391.50543,122.52578,-631.65155,-151.35931,-210.96405,119.64841,-445.47061,23.542515
-13.3,27,-71.321724,79.853157,-227.83102,85.187584,-390.53638,122.2225,-630.08807,-150.98466,-210.44186,119.35225,-444.36798,23.484241
-13.2,27,-71.144745,79.655006,-227.26569,84.976204,-389.56729,121.91922,-628.5246,-150.61002,-209.91968,119.05609,-443.26532,23.425966
-13.1,27,-70.967766,79.456863,-226.70035,84.764824,-388.59824,121.61594,-626.96106,-150.23537,-209.39749,118.75993,-442.16269,23.367693
-13,27,-70.790787,79.258713,-226.13501,84.553436,-387.62915,121.31265,-625.39758,-149.86072,-208.87531,118.46377,-441.06003,23.30942
-12.9,27,-70.613815,79.06057,-225.56967,84.342049,-386.66006,121.00937,-623.83411,-149.48607,-208.35312,118.16761,-439.95737,23.251146
-12.8,27,-70.436836,78.862419,-225.00435,84.130669,-385.69101,120.70609,-622.27063,-149.11142,-207.83093,117.87145,-438.85474,23.192873
-12.7,27,-70.259857,78.664276,-224.439,83.919289,-384.72192,120.40281,-620.70709,-148.73676,-207.30875,117.57529,-437.75208,23.1346
-12.6,27,-70.082886,78.466125,-223.87367,83.707901,-383.75287,120.09953,-619.14362,-148.36211,-206.78656,117.27914,-436.64944,23.076326
-12.5,27,-69.905907,78.267982,-223.30833,83.496521,-382.78378,119.79625,-617.58014,-147.98746,-206.26436,116.98297,-435.54678,23.018053
-12.4,27,-69.728928,78.069832,-222.74298,83.285133,-381.8147,119.49297,-616.0166,-147.61281,-205.74217,116.68681,-434.44412,22.959778
-12.3,27,-69.551949,77.871689,-222.17766,83.073753,-380.84564,119.18968,-614.45313,-147.23816,-205.21999,116.39066,-433.34149,22.901505
-12.2,27,-69.374977,77.673538,-221.61232,82.862366,-379.87656,118.8864,-612.88965,-146.86349,-204.6978,116.0945,-432.23883,22.843231
-12.1,27,-69.197998,77.475395,-221.04698,82.650986,-378.9075,118.58312,-611.32617,-146.48885,-204.17561,115.79834,-431.13617,22.784958
-12,27,-69.021019,77.277245,-220.48164,82.439598,-377.93842,118.27984,-609.76263,-146.1142,-203.65343,115.50217,-430.03354,22.726685
-11.9,27,-68.84404,77.079102,-219.91631,82.228218,-376.96933,117.97655,-608.19916,-145.73955,-203.13123,115.20602,-428.93088,22.668411
-11.8,27,-68.667068,76.880951,-219.35097,82.01683,-376.00027,117.67328,-606.63568,-145.3649,-202.60904,114.90986,-427.82822,22.610138
-11.7,27,-68.490089,76.682808,-218.78563,81.80545,-375.03119,117.37,-605.07214,-144.99023,-202.08685,114.6137,-426.72559,22.551865
-11.6,27,-68.31311,76.484657,-218.22029,81.59407,-374.06213,117.06671,-603.50867,-144.61559,-201.56467,114.31754,-425.62292,22.493591
-11.5,27,-68.136131,76.286514,-217.65495,81.382683,-373.09305,116.76343,-601.94519,-144.24094,-201.04248,114.02138,-424.52026,22.435316
-11.4,27,-67.95916,76.088364,-217.08961,81.171295,-372.12399,116.46014,-600.38165,-143.86629,-200.52029,113.72522,-423.41763,22.377043
-11.3,27,-67.782181,75.890221,-216.52428,80.959915,-371.15491,116.15687,-598.81818,-143.49164,-199.99811,113.42906,-422.31497,22.318769
-11.2,27,-67.605202,75.69207,-215.95894,80.748528,-370.18582,115.85358,-597.2547,-143.11699,-199.47592,113.1329,-421.21234,22.260496
-11.1,27,-67.42823,75.493927,-215.3936,80.537148,-369.21677,115.55031,-595.69122,-142.74234,-198.95374,112.83675,-420.10968,22.202223
-11,27,-67.251251,75.295776,-214.82826,80.325768,-368.24768,115.24702,-594.12769,-142.36768,-198.43153,112.54058,-419.00702,22.14395
-10.9,27,-67.074272,75.097633,-214.26292,80.11438,-367.27863,114.94374,-592.56421,-141.99303,-197.90935,112.24442,-417.90439,22.085674
-10.8,27,-66.897293,74.899483,-213.69759,79.903,-366.30954,114.64046,-591.00073,-141.61838,-197.38716,111.94827,-416.80173,22.027403
-10.7,27,-66.720322,74.70134,-213.13225,79.691612,-365.34048,114.33717,-589.43719,-141.24373,-196.86497,111.65211,-415.69907,21.969128
-10.6,27,-66.543343,74.503189,-212.56691,79.480232,-364.3714,114.0339,-587.87372,-140.86908,-196.34279,111.35595,-414.59644,21.910854
-10.5,27,-66.366364,74.305046,-212.00157,79.268845,-363.40231,113.73061,-586.31024,-140.49442,-195.8206,111.05978,-413.49377,21.852581
-10.4,27,-66.189384,74.106895,-211.43623,79.057465,-362.43326,113.42733,-584.74677,-140.11977,-195.2984,110.76363,-412.39111,21.794308
-10.3,27,-66.012413,73.908752,-210.8709,78.846077,-361.46417,113.12405,-583.18323,-139.74512,-194.77623,110.46747,-411.28848,21.736034
-10.2,27,-65.835434,73.710602,-210.30556,78.634697,-360.49512,112.82077,-581.61975,-139.37047,-194.25403,110.1713,-410.18582,21.677761
-10.1,27,-65.658455,73.512459,-209.74023,78.423309,-359.52603,112.51749,-580.05627,-138.99582,-193.73184,109.87515,-409.08319,21.619488
-10,27,-65.481483,73.314308,-209.1749,78.211929,-358.55698,112.2142,-578.49274,-138.62115,-193.20966,109.57899,-407.98053,21.561213
-9.9,27,-65.304504,73.116165,-208.60954,78.000542,-357.58789,111.91093,-576.92926,-138.24651,-192.68747,109.28283,-406.87787,21.502939
-9.800000000000001,27,-65.127525,72.918015,-208.04422,77.789162,-356.6188,111.60764,-575.36578,-137.87186,-192.16528,108.98667,-405.77524,21.444666
-9.699999999999999,27,-64.950546,72.719872,-207.47888,77.577774,-355.64975,111.30436,-573.80231,-137.49721,-191.6431,108.69051,-404.67258,21.386393
-9.6,27,-64.773575,72.521721,-206.91354,77.366394,-354.68066,111.00108,-572.23877,-137.12256,-191.12091,108.39435,-403.56995,21.328119
-9.5,27,-64.596596,72.323578,-206.34821,77.155014,-353.71161,110.6978,-570.67529,-136.74791,-190.59871,108.09819,-402.46729,21.269846
-9.4,27,-64.419617,72.125427,-205.78287,76.943626,-352.74252,110.39452,-569.11182,-136.37325,-190.07652,107.80203,-401.36462,21.211573
-9.300000000000001,27,-64.242645,71.927284,-205.21753,76.732246,-351.77347,110.09123,-567.54834,-135.9986,-189.55434,107.50587,-400.26199,21.153299
-9.199999999999999,27,-64.065666,71.729134,-204.65219,76.520859,-350.80438,109.78795,-565.9848,-135.62395,-189.03215,107.20971,-399.15933,21.095024
-9.1,27,-63.888687,71.530991,-204.08685,76.309479,-349.8353,109.48467,-564.42133,-135.2493,-188.50996,106.91355,-398.05667,21.036751
-9,27,-63.711712,71.33284,-203.52151,76.098091,-348.86624,109.18139,-562.85785,-134.87465,-187.98778,106.61739,-396.95404,20.978477
-8.9,27,-63.534733,71.134697,-202.95618,75.886711,-347.89716,108.87811,-561.29431,-134.49998,-187.46559,106.32124,-395.85138,20.920204
-8.800000000000001,27,-63.357758,70.936546,-202.39084,75.675323,-346.9281,108.57483,-559.73083,-134.12534,-186.94341,106.02508,-394.74872,20.861931
-8.699999999999999,27,-63.180779,70.738403,-201.8255,75.463943,-345.95901,108.27155,-558.16736,-133.75069,-186.4212,105.72891,-393.64609,20.803658
-8.6,27,-63.003803,70.54026,-201.26016,75.252556,-344.98996,107.96826,-556.60388,-133.37604,-185.89902,105.43275,-392.54343,20.745384
-8.5,27,-62.826824,70.34211,-200.69482,75.041176,-344.02087,107.66498,-555.04034,-133.00139,-185.37683,105.1366,-391.44077,20.687111
-8.4,27,-62.649849,70.143959,-200.12949,74.829788,-343.05179,107.3617,-553.47687,-132.62672,-184.85464,104.84044,-390.33813,20.628836
-8.300000000000001,27,-62.472874,69.945816,-199.56415,74.618408,-342.08273,107.05842,-551.91339,-132.25208,-184.33246,104.54428,-389.23547,20.570562
-8.199999999999999,27,-62.295895,69.747665,-198.99881,74.407021,-341.11365,106.75513,-550.34985,-131.87743,-183.81027,104.24812,-388.13281,20.512289
-8.1,27,-62.118919,69.549522,-198.43347,74.195641,-340.14459,106.45186,-548.78638,-131.50278,-183.28809,103.95196,-387.03018,20.454016
-8,27,-61.94194,69.351372,-197.86813,73.984253,-339.17551,106.14857,-547.2229,-131.12813,-182.76588,103.6558,-385.92752,20.395742
-7.9,27,-61.764965,69.153229,-197.3028,73.772873,-338.20642,105.84529,-545.65942,-130.75348,-182.2437,103.35964,-384.82489,20.337469
-7.8,27,-61.587986,68.955086,-196.73746,73.561493,-337.23737,105.54201,-544.09589,-130.37883,-181.72151,103.06348,-383.72223,20.279196
-7.7,27,-61.411011,68.756935,-196.17212,73.350105,-336.26828,105.23873,-542.53241,-130.00417,-181.19933,102.76732,-382.61957,20.220922
-7.6,27,-61.234032,68.558784,-195.60678,73.138725,-335.29922,104.93545,-540.96893,-129.62952,-180.67714,102.47116,-381.51694,20.162647
-7.5,27,-61.057056,68.360641,-195.04146,72.927338,-334.33014,104.63216,-539.4054,-129.25487,-180.15495,102.175,-380.41428,20.104374
-7.4,27,-60.880077,68.162491,-194.47612,72.715958,-333.36108,104.32888,-537.84192,-128.88022,-179.63277,101.87885,-379.31161,20.046101
-7.3,27,-60.703102,67.964348,-193.91078,72.50457,-332.392,104.0256,-536.27844,-128.50557,-179.11058,101.58269,-378.20898,19.987827
-7.2,27,-60.526123,67.766197,-193.34544,72.29319,-331.42291,103.72232,-534.7149,-128.13091,-178.58838,101.28652,-377.10632,19.929554
-7.1,27,-60.349148,67.568054,-192.78011,72.081802,-330.45386,103.41904,-533.15143,-127.75626,-178.06619,100.99036,-376.00366,19.871281
-7,27,-60.172173,67.369904,-192.21477,71.870422,-329.48477,103.11575,-531.58795,-127.38161,-177.54401,100.69421,-374.90103,19.813007
-6.9,27,-59.995193,67.171761,-191.64943,71.659035,-328.51572,102.81248,-530.02448,-127.00696,-177.02182,100.39805,-373.79837,19.754734
-6.8,27,-59.818218,66.973618,-191.08409,71.447655,-327.54663,102.50919,-528.46094,-126.6323,-176.49963,100.10189,-372.69574,19.696461
-6.7,27,-59.641239,66.775467,-190.51875,71.236267,-326.57755,102.20591,-526.89746,-126.25765,-175.97745,99.805725,-371.59308,19.638186
-6.6,27,-59.464264,66.577316,-189.95341,71.024887,-325.60849,101.90263,-525.33398,-125.883,-175.45526,99.509567,-370.49042,19.579912
-6.5,27,-59.287285,66.379173,-189.38808,70.813499,-324.6394,101.59935,-523.77051,-125.50835,-174.93307,99.213409,-369.38779,19.521639
-6.4,27,-59.11031,66.18103,-188.82274,70.602119,-323.67035,101.29607,-522.20697,-125.1337,-174.41087,98.917252,-368.28513,19.463366
-6.3,27,-58.933334,65.98288,-188.2574,70.390739,-322.70126,100.99278,-520.64349,-124.75905,-173.88869,98.621094,-367.18246,19.405092
-6.2,27,-58.756355,65.784729,-187.69206,70.179352,-321.73218,100.68951,-519.08002,-124.38439,-173.3665,98.324928,-366.07983,19.346819
-6.1,27,-58.57938,65.586586,-187.12672,69.967972,-320.76312,100.38622,-517.51648,-124.00974,-172.84431,98.02877,-364.97717,19.288546
-6,27,-58.402401,65.388443,-186.56139,69.756584,-319.79404,100.08294,-515.953,-123.63509,-172.32213,97.732613,-363.87451,19.230272
-5.9,27,-58.225426,65.190292,-185.99605,69.545204,-318.82498,99.779655,-514.38953,-123.26044,-171.79994,97.436455,-362.77188,19.171997
-5.8,27,-58.048447,64.992149,-185.43071,69.333817,-317.8559,99.476379,-512.82605,-122.88579,-171.27776,97.140289,-361.66922,19.113724
-5.7,27,-57.871471,64.793999,-184.86537,69.122437,-316.88684,99.173096,-511.26251,-122.51113,-170.75555,96.844131,-360.56656,19.05545
-5.6,27,-57.694492,64.595856,-184.30003,68.911049,-315.91776,98.869812,-509.69904,-122.13648,-170.23337,96.547974,-359.46393,18.997177
-5.5,27,-57.517517,64.397705,-183.7347,68.699669,-314.94867,98.566536,-508.13553,-121.76183,-169.71118,96.251816,-358.36127,18.938904
-5.4,27,-57.340538,64.199562,-183.16936,68.488281,-313.97961,98.263252,-506.57205,-121.38718,-169.189,95.955658,-357.25864,18.88063
-5.3,27,-57.163563,64.001411,-182.60402,68.276901,-313.01053,97.959969,-505.00854,-121.01253,-168.66681,95.659492,-356.15598,18.822357
-5.2,27,-56.986584,63.803265,-182.03868,68.065514,-312.04147,97.656685,-503.44504,-120.63788,-168.14462,95.363335,-355.05331,18.764084
-5.1,27,-56.809608,63.605118,-181.47334,67.854134,-311.07239,97.353409,-501.88156,-120.26322,-167.62244,95.067177,-353.95068,18.705809
-5,27,-56.632633,63.406971,-180.908,67.642746,-310.10333,97.050125,-500.31805,-119.88857,-167.10025,94.771019,-352.84802,18.647535
-4.9,27,-56.455654,63.208824,-180.34268,67.431366,-309.13425,96.746841,-498.75458,-119.51392,-166.57805,94.474861,-351.74536,18.589262
-4.8,27,-56.278679,63.010677,-179.77734,67.219986,-308.16516,96.443558,-497.19107,-119.13927,-166.05586,94.178696,-350.64273,18.530989
-4.7,27,-56.1017,62.812531,-179.21201,67.008598,-307.19611,96.140282,-495.62759,-118.76462,-165.53368,93.882538,-349.54007,18.472715
-4.6,27,-55.924725,62.614384,-178.64667,66.797211,-306.22702,95.836998,-494.06409,-118.38996,-165.01149,93.58638,-348.43741,18.414442
-4.5,27,-55.747746,62.416237,-178.08133,66.585831,-305.25797,95.533714,-492.50061,-118.01531,-164.4893,93.290222,-347.33478,18.356169
-4.4,27,-55.57077,62.21809,-177.51599,66.374451,-304.28888,95.230438,-490.9371,-117.64066,-163.96712,92.994064,-346.23212,18.297895
-4.3,27,-55.393795,62.019943,-176.95065,66.163063,-303.31982,94.927155,-489.37363,-117.26601,-163.44493,92.697899,-345.12949,18.239622
-4.2,27,-55.216816,61.821796,-176.38531,65.951683,-302.35074,94.623871,-487.81012,-116.89136,-162.92273,92.401741,-344.02682,18.181347
-4.1,27,-55.039837,61.62365,-175.81998,65.740295,-301.38165,94.320587,-486.24661,-116.51671,-162.40054,92.105583,-342.92416,18.123074
-4,27,-54.862862,61.425503,-175.25464,65.528915,-300.4126,94.017311,-484.68314,-116.14205,-161.87836,91.809425,-341.82153,18.0648
-3.9,27,-54.685886,61.227356,-174.6893,65.317528,-299.44351,93.714027,-483.11963,-115.7674,-161.35617,91.51326,-340.71887,18.006527
-3.8,27,-54.508907,61.029209,-174.12396,65.106148,-298.47446,93.410744,-481.55615,-115.39275,-160.83398,91.217102,-339.61621,17.948254
-3.7,27,-54.331932,60.831062,-173.55862,64.89476,-297.50537,93.10746,-479.99265,-115.0181,-160.3118,90.920944,-338.51358,17.88998
-3.6,27,-54.154953,60.632915,-172.99329,64.68338,-296.53629,92.804184,-478.42914,-114.64345,-159.78961,90.624786,-337.41092,17.831707
-3.5,27,-53.977978,60.434769,-172.42795,64.471992,-295.56723,92.5009,-476.86566,-114.2688,-159.26743,90.328629,-336.30826,17.773432
-3.4,27,-53.800999,60.236622,-171.86261,64.260612,-294.59814,92.197617,-475.30215,-113.89414,-158.74524,90.032463,-335.20563,17.715158
-3.3,27,-53.624023,60.038475,-171.29727,64.049225,-293.62909,91.894333,-473.73868,-113.51949,-158.22304,89.736305,-334.10297,17.656885
-3.2,27,-53.447044,59.840328,-170.73193,63.837845,-292.66,91.591057,-472.17517,-113.14484,-157.70085,89.440147,-333.00034,17.598612
-3.1,27,-53.270069,59.642181,-170.1666,63.626461,-291.69095,91.287773,-470.61169,-112.77019,-157.17867,89.14399,-331.89767,17.540339
-3,27,-53.093094,59.444035,-169.60126,63.415077,-290.72186,90.984489,-469.04819,-112.39554,-156.65648,88.847832,-330.79501,17.482065
-2.9,27,-52.916115,59.245888,-169.03592,63.203693,-289.75278,90.681213,-467.48471,-112.02088,-156.13429,88.551666,-329.69238,17.423792
-2.8,27,-52.73914,59.047741,-168.47058,62.99231,-288.78372,90.37793,-465.9212,-111.64623,-155.61211,88.255508,-328.58972,17.365519
-2.7,27,-52.56216,58.849594,-167.90524,62.780926,-287.81464,90.074646,-464.3577,-111.27158,-155.08992,87.959351,-327.48706,17.307245
-2.6,27,-52.385185,58.651447,-167.3399,62.569542,-286.84558,89.771362,-462.79422,-110.89693,-154.56772,87.663193,-326.38443,17.24897
-2.5,27,-52.208206,58.4533,-166.77457,62.358158,-285.8765,89.468086,-461.23071,-110.52228,-154.04553,87.367035,-325.28177,17.190697
-2.4,27,-52.031231,58.255154,-166.20924,62.146774,-284.90744,89.164803,-459.66724,-110.14763,-153.52335,87.070869,-324.17911,17.132423
-2.3,27,-51.854252,58.057007,-165.64391,61.93539,-283.93835,88.861519,-458.10373,-109.77297,-153.00116,86.774712,-323.07648,17.07415
-2.2,27,-51.677277,57.85886,-165.07857,61.724007,-282.96927,88.558235,-456.54025,-109.39832,-152.47897,86.478554,-321.97382,17.015877
-2.1,27,-51.500298,57.660713,-164.51323,61.512623,-282.00021,88.254959,-454.97675,-109.02367,-151.95679,86.182396,-320.87119,16.957603
-2,27,-51.323322,57.462566,-163.94789,61.301243,-281.03113,87.951675,-453.41324,-108.64902,-151.4346,85.88623,-319.76852,16.89933
-1.9,27,-51.146347,57.26442,-163.38255,61.089859,-280.06207,87.648392,-451.84976,-108.27437,-150.91241,85.590073,-318.66586,16.841057
-1.8,27,-50.969368,57.066273,-162.81721,60.878475,-279.09299,87.345108,-450.28625,-107.89971,-150.39021,85.293915,-317.56323,16.782782
-1.7,27,-50.792393,56.868126,-162.25188,60.667091,-278.1239,87.041832,-448.72278,-107.52506,-149.86803,84.997757,-316.46057,16.724508
-1.6,27,-50.615414,56.669979,-161.68654,60.455708,-277.15485,86.738548,-447.15927,-107.15041,-149.34584,84.701599,-315.35791,16.666235
-1.5,27,-50.438438,56.471832,-161.1212,60.244324,-276.18576,86.435265,-445.59576,-106.77576,-148.82365,84.405434,-314.25528,16.607962
-1.4,27,-50.261459,56.273685,-160.55586,60.03294,-275.21671,86.131989,-444.03229,-106.40111,-148.30147,84.109276,-313.15262,16.549688
-1.3,27,-50.084484,56.075539,-159.99052,59.821556,-274.24762,85.828705,-442.46878,-106.02646,-147.77928,83.813118,-312.04996,16.491415
