temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_hr_ag,se_hr_ag,lowerci_hr_ag,upperci_hr_ag,yhat_hr_noag,se_hr_noag,lowerci_hr_noag,upperci_hr_noag
20,27,-1.184486,0,-1.184486,-1.184486,-26.173056,0,-26.173056,-26.173056,-37.208931,0,-37.208931,-37.208931
20.1,27,-1.1675647,0,-1.1675647,-1.1675647,-25.799154,0,-25.799154,-25.799154,-36.677372,0,-36.677372,-36.677372
20.2,27,-1.1506435,0,-1.1506435,-1.1506435,-25.425251,0,-25.425251,-25.425251,-36.145813,0,-36.145813,-36.145813
20.3,27,-1.1337225,0,-1.1337225,-1.1337225,-25.051357,0,-25.051357,-25.051357,-35.614265,0,-35.614265,-35.614265
20.4,27,-1.1168013,0,-1.1168013,-1.1168013,-24.677454,0,-24.677454,-24.677454,-35.082706,0,-35.082706,-35.082706
20.5,27,-1.09988,0,-1.09988,-1.09988,-24.303553,0,-24.303553,-24.303553,-34.551151,0,-34.551151,-34.551151
20.6,27,-1.0829586,0,-1.0829586,-1.0829586,-23.929649,0,-23.929649,-23.929649,-34.019592,0,-34.019592,-34.019592
20.7,27,-1.0660373,0,-1.0660373,-1.0660373,-23.555748,0,-23.555748,-23.555748,-33.488033,0,-33.488033,-33.488033
20.8,27,-1.0491164,0,-1.0491164,-1.0491164,-23.181852,0,-23.181852,-23.181852,-32.956486,0,-32.956486,-32.956486
20.9,27,-1.0321951,0,-1.0321951,-1.0321951,-22.807951,0,-22.807951,-22.807951,-32.424927,0,-32.424927,-32.424927
21,27,-1.0152738,0,-1.0152738,-1.0152738,-22.434048,0,-22.434048,-22.434048,-31.89337,0,-31.89337,-31.89337
21.1,27,-.99835247,0,-.99835247,-.99835247,-22.060146,0,-22.060146,-22.060146,-31.361811,0,-31.361811,-31.361811
21.2,27,-.98143119,0,-.98143119,-.98143119,-21.686243,0,-21.686243,-21.686243,-30.830252,0,-30.830252,-30.830252
21.3,27,-.9645102,0,-.9645102,-.9645102,-21.312349,0,-21.312349,-21.312349,-30.298704,0,-30.298704,-30.298704
21.4,27,-.94758892,0,-.94758892,-.94758892,-20.938446,0,-20.938446,-20.938446,-29.767147,0,-29.767147,-29.767147
21.5,27,-.93066764,0,-.93066764,-.93066764,-20.564545,0,-20.564545,-20.564545,-29.235588,0,-29.235588,-29.235588
21.6,27,-.91374636,0,-.91374636,-.91374636,-20.190641,0,-20.190641,-20.190641,-28.704029,0,-28.704029,-28.704029
21.7,27,-.89682502,0,-.89682502,-.89682502,-19.81674,0,-19.81674,-19.81674,-28.172472,0,-28.172472,-28.172472
21.8,27,-.87990409,0,-.87990409,-.87990409,-19.442844,0,-19.442844,-19.442844,-27.640924,0,-27.640924,-27.640924
21.9,27,-.86298275,0,-.86298275,-.86298275,-19.068943,0,-19.068943,-19.068943,-27.109365,0,-27.109365,-27.109365
22,27,-.84606147,0,-.84606147,-.84606147,-18.69504,0,-18.69504,-18.69504,-26.577806,0,-26.577806,-26.577806
22.1,27,-.82914019,0,-.82914019,-.82914019,-18.321138,0,-18.321138,-18.321138,-26.046249,0,-26.046249,-26.046249
22.2,27,-.8122189,0,-.8122189,-.8122189,-17.947235,0,-17.947235,-17.947235,-25.51469,0,-25.51469,-25.51469
22.3,27,-.79529792,0,-.79529792,-.79529792,-17.573341,0,-17.573341,-17.573341,-24.983143,0,-24.983143,-24.983143
22.4,27,-.77837664,0,-.77837664,-.77837664,-17.199438,0,-17.199438,-17.199438,-24.451586,0,-24.451586,-24.451586
22.5,27,-.76145536,0,-.76145536,-.76145536,-16.825537,0,-16.825537,-16.825537,-23.920027,0,-23.920027,-23.920027
22.6,27,-.74453402,0,-.74453402,-.74453402,-16.451633,0,-16.451633,-16.451633,-23.388468,0,-23.388468,-23.388468
22.7,27,-.72761273,0,-.72761273,-.72761273,-16.077732,0,-16.077732,-16.077732,-22.856911,0,-22.856911,-22.856911
22.8,27,-.71069175,0,-.71069175,-.71069175,-15.703836,0,-15.703836,-15.703836,-22.325363,0,-22.325363,-22.325363
22.9,27,-.69377047,0,-.69377047,-.69377047,-15.329934,0,-15.329934,-15.329934,-21.793804,0,-21.793804,-21.793804
23,27,-.67684919,0,-.67684919,-.67684919,-14.956032,0,-14.956032,-14.956032,-21.262245,0,-21.262245,-21.262245
23.1,27,-.6599279,0,-.6599279,-.6599279,-14.582129,0,-14.582129,-14.582129,-20.730688,0,-20.730688,-20.730688
23.2,27,-.64300662,0,-.64300662,-.64300662,-14.208227,0,-14.208227,-14.208227,-20.199129,0,-20.199129,-20.199129
23.3,27,-.62608564,0,-.62608564,-.62608564,-13.834332,0,-13.834332,-13.834332,-19.667582,0,-19.667582,-19.667582
23.4,27,-.60916436,0,-.60916436,-.60916436,-13.46043,0,-13.46043,-13.46043,-19.136023,0,-19.136023,-19.136023
23.5,27,-.59224302,0,-.59224302,-.59224302,-13.086528,0,-13.086528,-13.086528,-18.604465,0,-18.604465,-18.604465
23.6,27,-.57532173,0,-.57532173,-.57532173,-12.712626,0,-12.712626,-12.712626,-18.072906,0,-18.072906,-18.072906
23.7,27,-.55840045,0,-.55840045,-.55840045,-12.338723,0,-12.338723,-12.338723,-17.541349,0,-17.541349,-17.541349
23.8,27,-.54147947,0,-.54147947,-.54147947,-11.964828,0,-11.964828,-11.964828,-17.0098,0,-17.0098,-17.0098
23.9,27,-.52455819,0,-.52455819,-.52455819,-11.590926,0,-11.590926,-11.590926,-16.478243,0,-16.478243,-16.478243
24,27,-.5076369,0,-.5076369,-.5076369,-11.217024,0,-11.217024,-11.217024,-15.946685,0,-15.946685,-15.946685
24.1,27,-.49071559,0,-.49071559,-.49071559,-10.843122,0,-10.843122,-10.843122,-15.415126,0,-15.415126,-15.415126
24.2,27,-.47379431,0,-.47379431,-.47379431,-10.469219,0,-10.469219,-10.469219,-14.883568,0,-14.883568,-14.883568
24.3,27,-.45687333,0,-.45687333,-.45687333,-10.095325,0,-10.095325,-10.095325,-14.35202,0,-14.35202,-14.35202
24.4,27,-.43995205,0,-.43995205,-.43995205,-9.7214222,0,-9.7214222,-9.7214222,-13.820462,0,-13.820462,-13.820462
24.5,27,-.42303073,0,-.42303073,-.42303073,-9.3475199,0,-9.3475199,-9.3475199,-13.288903,0,-13.288903,-13.288903
24.6,27,-.40610945,0,-.40610945,-.40610945,-8.9736176,0,-8.9736176,-8.9736176,-12.757345,0,-12.757345,-12.757345
24.7,27,-.38918814,0,-.38918814,-.38918814,-8.5997152,0,-8.5997152,-8.5997152,-12.225787,0,-12.225787,-12.225787
24.8,27,-.37226719,0,-.37226719,-.37226719,-8.2258205,0,-8.2258205,-8.2258205,-11.69424,0,-11.69424,-11.69424
24.9,27,-.35534588,0,-.35534588,-.35534588,-7.8519182,0,-7.8519182,-7.8519182,-11.162682,0,-11.162682,-11.162682
25,27,-.33842459,0,-.33842459,-.33842459,-7.4780159,0,-7.4780159,-7.4780159,-10.631123,0,-10.631123,-10.631123
25.1,27,-.32150331,0,-.32150331,-.32150331,-7.1041136,0,-7.1041136,-7.1041136,-10.099565,0,-10.099565,-10.099565
25.2,27,-.304582,0,-.304582,-.304582,-6.7302117,0,-6.7302117,-6.7302117,-9.5680065,0,-9.5680065,-9.5680065
25.3,27,-.28766105,0,-.28766105,-.28766105,-6.3563166,0,-6.3563166,-6.3563166,-9.036459,0,-9.036459,-9.036459
25.4,27,-.27073973,0,-.27073973,-.27073973,-5.9824142,0,-5.9824142,-5.9824142,-8.5049,0,-8.5049,-8.5049
25.5,27,-.25381845,0,-.25381845,-.25381845,-5.6085119,0,-5.6085119,-5.6085119,-7.9733424,0,-7.9733424,-7.9733424
25.6,27,-.23689716,0,-.23689716,-.23689716,-5.2346096,0,-5.2346096,-5.2346096,-7.4417839,0,-7.4417839,-7.4417839
25.7,27,-.21997586,0,-.21997586,-.21997586,-4.8607078,0,-4.8607078,-4.8607078,-6.9102259,0,-6.9102259,-6.9102259
25.8,27,-.20305489,0,-.20305489,-.20305489,-4.4868126,0,-4.4868126,-4.4868126,-6.3786778,0,-6.3786778,-6.3786778
25.9,27,-.18613359,0,-.18613359,-.18613359,-4.1129103,0,-4.1129103,-4.1129103,-5.8471198,0,-5.8471198,-5.8471198
26,27,-.1692123,0,-.1692123,-.1692123,-3.7390079,0,-3.7390079,-3.7390079,-5.3155613,0,-5.3155613,-5.3155613
26.1,27,-.152291,0,-.152291,-.152291,-3.3651059,0,-3.3651059,-3.3651059,-4.7840033,0,-4.7840033,-4.7840033
26.2,27,-.1353697,0,-.1353697,-.1353697,-2.9912035,0,-2.9912035,-2.9912035,-4.2524452,0,-4.2524452,-4.2524452
26.3,27,-.11844873,0,-.11844873,-.11844873,-2.6173084,0,-2.6173084,-2.6173084,-3.7208972,0,-3.7208972,-3.7208972
26.4,27,-.10152745,0,-.10152745,-.10152745,-2.2434063,0,-2.2434063,-2.2434063,-3.1893389,0,-3.1893389,-3.1893389
26.5,27,-.084606148,0,-.084606148,-.084606148,-1.869504,0,-1.869504,-1.869504,-2.6577806,0,-2.6577806,-2.6577806
26.6,27,-.067684852,0,-.067684852,-.067684852,-1.4956018,0,-1.4956018,-1.4956018,-2.1262226,0,-2.1262226,-2.1262226
26.7,27,-.050763559,0,-.050763559,-.050763559,-1.1216996,0,-1.1216996,-1.1216996,-1.5946643,0,-1.5946643,-1.5946643
26.8,27,-.03384259,0,-.03384259,-.03384259,-.74780446,0,-.74780446,-.74780446,-1.0631163,0,-1.0631163,-1.0631163
26.9,27,-.016921295,0,-.016921295,-.016921295,-.37390223,0,-.37390223,-.37390223,-.53155816,0,-.53155816,-.53155816
27,27,0,0,0,0,0,0,0,0,0,0,0,0
27.1,27,.016918201,0,.016918201,.016918201,.37408501,0,.37408501,.37408501,.53146696,0,.53146696,.53146696
27.2,27,.033817846,0,.033817846,.033817846,.74926668,0,.74926668,.74926668,1.0623865,0,1.0623865,1.0623865
27.3,27,.050680052,0,.050680052,.050680052,1.1266346,0,1.1266346,1.1266346,1.5922011,0,1.5922011,1.5922011
27.4,27,.067486905,0,.067486905,.067486905,1.5072997,0,1.5072997,1.5072997,2.1203837,0,2.1203837,2.1203837
27.5,27,.084219538,0,.084219538,.084219538,1.8923515,0,1.8923515,1.8923515,2.6463768,0,2.6463768,2.6463768
27.6,27,.10085937,0,.10085937,.10085937,2.2828867,0,2.2828867,2.2828867,3.1696329,0,3.1696329,3.1696329
27.7,27,.11738787,0,.11738787,.11738787,2.680002,0,2.680002,2.680002,3.6896048,0,3.6896048,3.6896048
27.8,27,.13378614,0,.13378614,.13378614,3.0847869,0,3.0847869,3.0847869,4.2057347,0,4.2057347,4.2057347
27.9,27,.15003628,0,.15003628,.15003628,3.4983523,0,3.4983523,3.4983523,4.7174954,0,4.7174954,4.7174954
28,27,.1661194,0,.1661194,.1661194,3.921788,0,3.921788,3.921788,5.2243299,0,5.2243299,5.2243299
28.1,27,.18201694,0,.18201694,.18201694,4.3561902,0,4.3561902,4.3561902,5.7256904,0,5.7256904,5.7256904
28.2,27,.19771035,0,.19771035,.19771035,4.8026562,0,4.8026562,4.8026562,6.2210298,0,6.2210298,6.2210298
28.3,27,.21318075,0,.21318075,.21318075,5.2622752,0,5.2622752,5.2622752,6.7097902,0,6.7097902,6.7097902
28.4,27,.22841023,0,.22841023,.22841023,5.7361579,0,5.7361579,5.7361579,7.1914449,0,7.1914449,7.1914449
28.5,27,.24337991,0,.24337991,.24337991,6.2253942,0,6.2253942,6.2253942,7.6654358,0,7.6654358,7.6654358
28.6,27,.25807121,0,.25807121,.25807121,6.731081,0,6.731081,6.731081,8.131216,0,8.131216,8.131216
28.7,27,.27246562,0,.27246562,.27246562,7.2543144,0,7.2543144,7.2543144,8.5882378,0,8.5882378,8.5882378
28.8,27,.28654423,0,.28654423,.28654423,7.7961841,0,7.7961841,7.7961841,9.0359449,0,9.0359449,9.0359449
28.9,27,.30028909,0,.30028909,.30028909,8.3578014,0,8.3578014,8.3578014,9.4738083,0,9.4738083,9.4738083
29,27,.31368139,0,.31368139,.31368139,8.9402552,0,8.9402552,8.9402552,9.9012709,0,9.9012709,9.9012709
29.1,27,.32670256,0,.32670256,.32670256,9.5446424,0,9.5446424,9.5446424,10.317786,0,10.317786,10.317786
29.2,27,.33933398,0,.33933398,.33933398,10.172061,0,10.172061,10.172061,10.722806,0,10.722806,10.722806
29.3,27,.35155687,0,.35155687,.35155687,10.823599,0,10.823599,10.823599,11.115773,0,11.115773,11.115773
29.4,27,.36335319,0,.36335319,.36335319,11.500368,0,11.500368,11.500368,11.496161,0,11.496161,11.496161
29.5,27,.37470418,0,.37470418,.37470418,12.203457,0,12.203457,12.203457,11.863411,0,11.863411,11.863411
29.6,27,.38559124,0,.38559124,.38559124,12.933962,0,12.933962,12.933962,12.216977,0,12.216977,12.216977
29.7,27,.3959958,0,.3959958,.3959958,13.692982,0,13.692982,13.692982,12.55631,0,12.55631,12.55631
29.8,27,.40589899,0,.40589899,.40589899,14.481605,0,14.481605,14.481605,12.880854,0,12.880854,12.880854
29.9,27,.41528288,0,.41528288,.41528288,15.300942,0,15.300942,15.300942,13.190081,0,13.190081,13.190081
30,27,.42412862,0,.42412862,.42412862,16.152082,0,16.152082,16.152082,13.483434,0,13.483434,13.483434
30.1,27,.43241763,0,.43241763,.43241763,17.036123,0,17.036123,17.036123,13.760365,0,13.760365,13.760365
30.2,27,.44013137,0,.44013137,.44013137,17.954163,0,17.954163,17.954163,14.020327,0,14.020327,14.020327
30.3,27,.44725096,0,.44725096,.44725096,18.907286,0,18.907286,18.907286,14.262762,0,14.262762,14.262762
30.4,27,.45375842,0,.45375842,.45375842,19.89661,0,19.89661,19.89661,14.487144,0,14.487144,14.487144
30.5,27,.45963499,0,.45963499,.45963499,20.923218,0,20.923218,20.923218,14.692914,0,14.692914,14.692914
30.6,27,.46486205,0,.46486205,.46486205,21.988211,0,21.988211,21.988211,14.879526,0,14.879526,14.879526
30.7,27,.469421,0,.469421,.469421,23.092686,0,23.092686,23.092686,15.046432,0,15.046432,15.046432
30.8,27,.47329307,0,.47329307,.47329307,24.237728,0,24.237728,24.237728,15.193074,0,15.193074,15.193074
30.9,27,.47646022,0,.47646022,.47646022,25.424454,0,25.424454,25.424454,15.318925,0,15.318925,15.318925
31,27,.47890365,0,.47890365,.47890365,26.653948,0,26.653948,26.653948,15.423429,0,15.423429,15.423429
31.1,27,.4806048,0,.4806048,.4806048,27.927311,0,27.927311,27.927311,15.506037,0,15.506037,15.506037
31.2,27,.48154515,0,.48154515,.48154515,29.245634,0,29.245634,29.245634,15.566203,0,15.566203,15.566203
31.3,27,.48170561,0,.48170561,.48170561,30.610018,0,30.610018,30.610018,15.603365,0,15.603365,15.603365
31.4,27,.48106852,0,.48106852,.48106852,32.021561,0,32.021561,32.021561,15.617002,0,15.617002,15.617002
31.5,27,.47961491,0,.47961491,.47961491,33.481358,0,33.481358,33.481358,15.606555,0,15.606555,15.606555
31.6,27,.47732624,0,.47732624,.47732624,34.990505,0,34.990505,34.990505,15.571475,0,15.571475,15.571475
31.7,27,.47418392,0,.47418392,.47418392,36.550102,0,36.550102,36.550102,15.511214,0,15.511214,15.511214
31.8,27,.47016898,0,.47016898,.47016898,38.161236,0,38.161236,38.161236,15.425215,0,15.425215,15.425215
31.9,27,.46526369,0,.46526369,.46526369,39.825016,0,39.825016,39.825016,15.312952,0,15.312952,15.312952
32,27,.45944911,0,.45944911,.45944911,41.542534,0,41.542534,41.542534,15.173868,0,15.173868,15.173868
32.1,27,.45270631,0,.45270631,.45270631,43.314877,0,43.314877,43.314877,15.007403,0,15.007403,15.007403
32.2,27,.44501778,0,.44501778,.44501778,45.143166,0,45.143166,45.143166,14.813045,0,14.813045,14.813045
32.3,27,.43636349,0,.43636349,.43636349,47.028473,0,47.028473,47.028473,14.590197,0,14.590197,14.590197
32.4,27,.42672643,0,.42672643,.42672643,48.971912,0,48.971912,48.971912,14.338361,0,14.338361,14.338361
32.5,27,.41608658,0,.41608658,.41608658,50.974556,0,50.974556,50.974556,14.056945,0,14.056945,14.056945
32.6,27,.40442607,0,.40442607,.40442607,53.037521,0,53.037521,53.037521,13.745423,0,13.745423,13.745423
32.7,27,.39172706,0,.39172706,.39172706,55.161911,0,55.161911,55.161911,13.403269,0,13.403269,13.403269
32.8,27,.37796947,0,.37796947,.37796947,57.348804,0,57.348804,57.348804,13.029888,0,13.029888,13.029888
32.9,27,.36313635,0,.36313635,.36313635,59.599316,0,59.599316,59.599316,12.624784,0,12.624784,12.624784
33,27,.34720764,0,.34720764,.34720764,61.914516,0,61.914516,61.914516,12.187362,0,12.187362,12.187362
33.1,27,.33016551,0,.33016551,.33016551,64.295517,0,64.295517,64.295517,11.717098,0,11.717098,11.717098
33.2,27,.31199205,0,.31199205,.31199205,66.743423,0,66.743423,66.743423,11.213464,0,11.213464,11.213464
33.3,27,.29266718,0,.29266718,.29266718,69.259331,0,69.259331,69.259331,10.675864,0,10.675864,10.675864
33.4,27,.27217403,0,.27217403,.27217403,71.844322,0,71.844322,71.844322,10.103806,0,10.103806,10.103806
33.5,27,.25049257,0,.25049257,.25049257,74.499496,0,74.499496,74.499496,9.4966955,0,9.4966955,9.4966955
33.6,27,.22760494,0,.22760494,.22760494,77.225945,0,77.225945,77.225945,8.8540049,0,8.8540049,8.8540049
33.7,27,.20349297,0,.20349297,.20349297,80.024803,0,80.024803,80.024803,8.1752024,0,8.1752024,8.1752024
33.8,27,.17813699,0,.17813699,.17813699,82.897118,0,82.897118,82.897118,7.4597034,0,7.4597034,7.4597034
33.9,27,.15151989,0,.15151989,.15151989,85.844025,0,85.844025,85.844025,6.707006,0,6.707006,6.707006
34,27,.12362176,0,.12362176,.12362176,88.866577,0,88.866577,88.866577,5.9165211,0,5.9165211,5.9165211
34.1,27,.094424583,0,.094424583,.094424583,91.965897,0,91.965897,91.965897,5.087718,0,5.087718,5.087718
34.2,27,.063910484,0,.063910484,.063910484,95.143097,0,95.143097,95.143097,4.2200708,0,4.2200708,4.2200708
34.3,27,.032059308,0,.032059308,.032059308,98.399269,0,98.399269,98.399269,3.3129823,0,3.3129823,3.3129823
34.4,27,-.0011456879,0,-.0011456879,-.0011456879,101.73549,0,101.73549,101.73549,2.3659613,0,2.3659613,2.3659613
34.5,27,-.035724483,0,-.035724483,-.035724483,105.15285,0,105.15285,105.15285,1.3784162,0,1.3784162,1.3784162
34.6,27,-.071695119,0,-.071695119,-.071695119,108.65246,0,108.65246,108.65246,.34981567,0,.34981567,.34981567
34.7,27,-.10907546,0,-.10907546,-.10907546,112.23544,0,112.23544,112.23544,-.72036558,0,-.72036558,-.72036558
34.8,27,-.14788565,0,-.14788565,-.14788565,115.90285,0,115.90285,115.90285,-1.8327249,0,-1.8327249,-1.8327249
34.9,27,-.18814236,0,-.18814236,-.18814236,119.65581,0,119.65581,119.65581,-2.9877508,0,-2.9877508,-2.9877508
35,27,-.22986585,0,-.22986585,-.22986585,123.49539,0,123.49539,123.49539,-4.1860433,0,-4.1860433,-4.1860433
35.1,27,-.27307403,0,-.27307403,-.27307403,127.42272,0,127.42272,127.42272,-5.4281306,0,-5.4281306,-5.4281306
35.2,27,-.31778443,0,-.31778443,-.31778443,131.43887,0,131.43887,131.43887,-6.7145276,0,-6.7145276,-6.7145276
35.3,27,-.36401758,0,-.36401758,-.36401758,135.54497,0,135.54497,135.54497,-8.0458422,0,-8.0458422,-8.0458422
35.4,27,-.41178954,0,-.41178954,-.41178954,139.74205,0,139.74205,139.74205,-9.4225454,0,-9.4225454,-9.4225454
35.5,27,-.46112198,0,-.46112198,-.46112198,144.0313,0,144.0313,144.0313,-10.845281,0,-10.845281,-10.845281
35.6,27,-.51203167,0,-.51203167,-.51203167,148.41376,0,148.41376,148.41376,-12.31454,0,-12.31454,-12.31454
35.7,27,-.56453586,0,-.56453586,-.56453586,152.8905,0,152.8905,152.8905,-13.830831,0,-13.830831,-13.830831
35.8,27,-.61865604,0,-.61865604,-.61865604,157.46269,0,157.46269,157.46269,-15.39479,0,-15.39479,-15.39479
35.9,27,-.6744079,0,-.6744079,-.6744079,162.13136,0,162.13136,162.13136,-17.006878,0,-17.006878,-17.006878
36,27,-.7318126,0,-.7318126,-.7318126,166.89764,0,166.89764,166.89764,-18.667721,0,-18.667721,-18.667721
36.1,27,-.79088759,0,-.79088759,-.79088759,171.76265,0,171.76265,171.76265,-20.377832,0,-20.377832,-20.377832
36.2,27,-.85164976,0,-.85164976,-.85164976,176.72742,0,176.72742,176.72742,-22.137709,0,-22.137709,-22.137709
36.3,27,-.91412079,0,-.91412079,-.91412079,181.79311,0,181.79311,181.79311,-23.947994,0,-23.947994,-23.947994
36.4,27,-.97831625,0,-.97831625,-.97831625,186.96075,0,186.96075,186.96075,-25.809143,0,-25.809143,-25.809143
36.5,27,-1.0442573,0,-1.0442573,-1.0442573,192.23152,0,192.23152,192.23152,-27.721785,0,-27.721785,-27.721785
36.6,27,-1.1119615,0,-1.1119615,-1.1119615,197.60648,0,197.60648,197.60648,-29.68643,0,-29.68643,-29.68643
36.7,27,-1.1814456,0,-1.1814456,-1.1814456,203.08669,0,203.08669,203.08669,-31.703581,0,-31.703581,-31.703581
36.8,27,-1.2527316,0,-1.2527316,-1.2527316,208.67331,0,208.67331,208.67331,-33.77388,0,-33.77388,-33.77388
36.9,27,-1.3258343,0,-1.3258343,-1.3258343,214.36736,0,214.36736,214.36736,-35.89777,0,-35.89777,-35.89777
37,27,-1.4007759,0,-1.4007759,-1.4007759,220.17003,0,220.17003,220.17003,-38.075901,0,-38.075901,-38.075901
37.1,27,-1.4775548,0,-1.4775548,-1.4775548,226.08127,0,226.08127,226.08127,-40.308224,0,-40.308224,-40.308224
37.2,27,-1.5560948,0,-1.5560948,-1.5560948,232.09663,0,232.09663,232.09663,-42.592495,0,-42.592495,-42.592495
37.3,27,-1.6363068,0,-1.6363068,-1.6363068,238.21075,0,238.21075,238.21075,-44.926086,0,-44.926086,-44.926086
37.4,27,-1.7180943,0,-1.7180943,-1.7180943,244.41805,0,244.41805,244.41805,-47.306152,0,-47.306152,-47.306152
37.5,27,-1.8013682,0,-1.8013682,-1.8013682,250.71313,0,250.71313,250.71313,-49.730061,0,-49.730061,-49.730061
37.6,27,-1.8860343,0,-1.8860343,-1.8860343,257.09048,0,257.09048,257.09048,-52.195034,0,-52.195034,-52.195034
37.7,27,-1.9719971,0,-1.9719971,-1.9719971,263.54453,0,263.54453,263.54453,-54.698261,0,-54.698261,-54.698261
37.8,27,-2.0591681,0,-2.0591681,-2.0591681,270.06989,0,270.06989,270.06989,-57.237122,0,-57.237122,-57.237122
37.9,27,-2.1474507,0,-2.1474507,-2.1474507,276.66101,0,276.66101,276.66101,-59.808773,0,-59.808773,-59.808773
38,27,-2.2367556,0,-2.2367556,-2.2367556,283.3125,0,283.3125,283.3125,-62.41058,0,-62.41058,-62.41058
38.1,27,-2.3269887,0,-2.3269887,-2.3269887,290.01883,0,290.01883,290.01883,-65.039757,0,-65.039757,-65.039757
38.2,27,-2.4180546,0,-2.4180546,-2.4180546,296.77444,0,296.77444,296.77444,-67.693512,0,-67.693512,-67.693512
38.3,27,-2.509865,0,-2.509865,-2.509865,303.57401,0,303.57401,303.57401,-70.369217,0,-70.369217,-70.369217
38.4,27,-2.6023233,0,-2.6023233,-2.6023233,310.4119,0,310.4119,310.4119,-73.064041,0,-73.064041,-73.064041
38.5,27,-2.6953399,0,-2.6953399,-2.6953399,317.28275,0,317.28275,317.28275,-75.775337,0,-75.775337,-75.775337
38.6,27,-2.7888205,0,-2.7888205,-2.7888205,324.181,0,324.181,324.181,-78.500313,0,-78.500313,-78.500313
38.7,27,-2.8826702,0,-2.8826702,-2.8826702,331.1011,0,331.1011,331.1011,-81.236176,0,-81.236176,-81.236176
38.8,27,-2.9768007,0,-2.9768007,-2.9768007,338.03778,0,338.03778,338.03778,-83.980316,0,-83.980316,-83.980316
38.9,27,-3.0711143,0,-3.0711143,-3.0711143,344.98532,0,344.98532,344.98532,-86.729866,0,-86.729866,-86.729866
39,27,-3.1655226,0,-3.1655226,-3.1655226,351.93839,0,351.93839,351.93839,-89.482208,0,-89.482208,-89.482208
39.1,27,-3.2599466,0,-3.2599466,-3.2599466,358.89243,0,358.89243,358.89243,-92.235016,0,-92.235016,-92.235016
39.2,27,-3.3543682,0,-3.3543682,-3.3543682,365.84634,0,365.84634,365.84634,-94.987747,0,-94.987747,-94.987747
39.3,27,-3.448792,0,-3.448792,-3.448792,372.80032,0,372.80032,372.80032,-97.740547,0,-97.740547,-97.740547
39.4,27,-3.5432141,0,-3.5432141,-3.5432141,379.75427,0,379.75427,379.75427,-100.49329,0,-100.49329,-100.49329
39.5,27,-3.6376381,0,-3.6376381,-3.6376381,386.70828,0,386.70828,386.70828,-103.24609,0,-103.24609,-103.24609
39.6,27,-3.7320623,0,-3.7320623,-3.7320623,393.66232,0,393.66232,393.66232,-105.99891,0,-105.99891,-105.99891
39.7,27,-3.826484,0,-3.826484,-3.826484,400.61624,0,400.61624,400.61624,-108.75164,0,-108.75164,-108.75164
39.8,27,-3.9209077,0,-3.9209077,-3.9209077,407.57022,0,407.57022,407.57022,-111.50444,0,-111.50444,-111.50444
39.9,27,-4.0153298,0,-4.0153298,-4.0153298,414.52417,0,414.52417,414.52417,-114.25718,0,-114.25718,-114.25718
40,27,-4.1097536,0,-4.1097536,-4.1097536,421.47818,0,421.47818,421.47818,-117.00999,0,-117.00999,-117.00999
40.1,27,-4.2041779,0,-4.2041779,-4.2041779,428.43219,0,428.43219,428.43219,-119.76279,0,-119.76279,-119.76279
40.2,27,-4.2985997,0,-4.2985997,-4.2985997,435.38614,0,435.38614,435.38614,-122.51554,0,-122.51554,-122.51554
40.3,27,-4.3930235,0,-4.3930235,-4.3930235,442.34012,0,442.34012,442.34012,-125.26833,0,-125.26833,-125.26833
40.4,27,-4.4874454,0,-4.4874454,-4.4874454,449.29407,0,449.29407,449.29407,-128.02107,0,-128.02107,-128.02107
40.5,27,-4.5818696,0,-4.5818696,-4.5818696,456.24808,0,456.24808,456.24808,-130.77388,0,-130.77388,-130.77388
40.6,27,-4.6762934,0,-4.6762934,-4.6762934,463.20209,0,463.20209,463.20209,-133.52669,0,-133.52669,-133.52669
40.7,27,-4.7707157,0,-4.7707157,-4.7707157,470.15604,0,470.15604,470.15604,-136.27943,0,-136.27943,-136.27943
40.8,27,-4.8651395,0,-4.8651395,-4.8651395,477.11005,0,477.11005,477.11005,-139.03224,0,-139.03224,-139.03224
40.9,27,-4.9595604,0,-4.9595604,-4.9595604,484.0639,0,484.0639,484.0639,-141.78494,0,-141.78494,-141.78494
41,27,-5.0539851,0,-5.0539851,-5.0539851,491.01797,0,491.01797,491.01797,-144.53777,0,-144.53777,-144.53777
41.1,27,-5.1484094,0,-5.1484094,-5.1484094,497.97198,0,497.97198,497.97198,-147.29059,0,-147.29059,-147.29059
41.2,27,-5.2428312,0,-5.2428312,-5.2428312,504.92593,0,504.92593,504.92593,-150.04332,0,-150.04332,-150.04332
41.3,27,-5.3372555,0,-5.3372555,-5.3372555,511.87994,0,511.87994,511.87994,-152.79613,0,-152.79613,-152.79613
41.4,27,-5.4316759,0,-5.4316759,-5.4316759,518.8338,0,518.8338,518.8338,-155.54883,0,-155.54883,-155.54883
41.5,27,-5.5261006,0,-5.5261006,-5.5261006,525.78784,0,525.78784,525.78784,-158.30167,0,-158.30167,-158.30167
41.6,27,-5.6205249,0,-5.6205249,-5.6205249,532.74188,0,532.74188,532.74188,-161.05447,0,-161.05447,-161.05447
41.7,27,-5.7149467,0,-5.7149467,-5.7149467,539.6958,0,539.6958,539.6958,-163.80722,0,-163.80722,-163.80722
