var_type,year,pctile,beta1,beta2,anomalymin,anomalymax,ssp,global_consumption,ratio
"value",2066,.25,-.0142057,.1431906,.65,4.423,"SSP3",2.654e+14,
"value",2066,.3,.0542636,.1387452,.65,4.423,"SSP3",2.654e+14,
"value",2067,.05,-.3076018,.0901606,.65,4.603,"SSP3",2.675e+14,
"value",2067,.1,-.2358476,.1397341,.65,4.603,"SSP3",2.675e+14,
"value",2067,.15,-.1414181,.1386128,.65,4.603,"SSP3",2.675e+14,
"value",2067,.2,-.0782355,.1458136,.65,4.603,"SSP3",2.675e+14,
"value",2067,.25,-.0150768,.1460846,.65,4.603,"SSP3",2.675e+14,
"value",2067,.3,.0560491,.139468,.65,4.603,"SSP3",2.675e+14,
"value",2068,.05,-.3100587,.0906775,.66,4.753,"SSP3",2.697e+14,
"value",2068,.1,-.2393371,.1436481,.66,4.753,"SSP3",2.697e+14,
"value",2068,.15,-.147966,.1434514,.66,4.753,"SSP3",2.697e+14,
"value",2068,.2,-.0742007,.1468956,.66,4.753,"SSP3",2.697e+14,
"value",2068,.25,-.0130887,.1473704,.66,4.753,"SSP3",2.697e+14,
"value",2068,.3,.0578621,.1413322,.66,4.753,"SSP3",2.697e+14,
"value",2069,.05,-.3571795,.1161725,.66,4.863,"SSP3",2.719e+14,
"value",2069,.1,-.2761145,.1579506,.66,4.863,"SSP3",2.719e+14,
"value",2069,.15,-.1737026,.1546522,.66,4.863,"SSP3",2.719e+14,
"value",2069,.2,-.1033389,.159929,.66,4.863,"SSP3",2.719e+14,
"value",2069,.25,-.0314277,.1561829,.66,4.863,"SSP3",2.719e+14,
"value",2069,.3,.0327951,.1535356,.66,4.863,"SSP3",2.719e+14,
"value",2070,.05,-.3611532,.117345,.66,4.983,"SSP3",2.741e+14,
"value",2070,.1,-.2831644,.1602923,.66,4.983,"SSP3",2.741e+14,
"value",2070,.15,-.1823285,.1594143,.66,4.983,"SSP3",2.741e+14,
"value",2070,.2,-.1151052,.16644,.66,4.983,"SSP3",2.741e+14,
"value",2070,.25,-.0298736,.1581297,.66,4.983,"SSP3",2.741e+14,
"value",2070,.3,.0261719,.1587088,.66,4.983,"SSP3",2.741e+14,
"value",2071,.05,-.3662561,.1188507,.67,5.093,"SSP3",2.762e+14,
"value",2071,.1,-.2907462,.162204,.67,5.093,"SSP3",2.762e+14,
"value",2071,.15,-.1897885,.1612079,.67,5.093,"SSP3",2.762e+14,
"value",2071,.2,-.1191152,.1666115,.67,5.093,"SSP3",2.762e+14,
"value",2071,.25,-.0377251,.1612524,.67,5.093,"SSP3",2.762e+14,
"value",2071,.3,.0261667,.1587098,.67,5.093,"SSP3",2.762e+14,
"value",2072,.05,-.3772473,.124825,.67,5.203,"SSP3",2.784e+14,
"value",2072,.1,-.2910252,.1624264,.67,5.203,"SSP3",2.784e+14,
"value",2072,.15,-.1912538,.1629131,.67,5.203,"SSP3",2.784e+14,
"value",2072,.2,-.1247311,.1706083,.67,5.203,"SSP3",2.784e+14,
"value",2072,.25,-.0424741,.1655891,.67,5.203,"SSP3",2.784e+14,
"value",2072,.3,.024344,.1618793,.67,5.203,"SSP3",2.784e+14,
"value",2073,.05,-.3638248,.1212061,.67,5.313,"SSP3",2.806e+14,
"value",2073,.1,-.2785858,.1601326,.67,5.313,"SSP3",2.806e+14,
"value",2073,.15,-.1839994,.1638328,.67,5.313,"SSP3",2.806e+14,
"value",2073,.2,-.1129672,.1693864,.67,5.313,"SSP3",2.806e+14,
"value",2073,.25,-.0349786,.1675681,.67,5.313,"SSP3",2.806e+14,
"value",2073,.3,.032008,.1637368,.67,5.313,"SSP3",2.806e+14,
"value",2074,.05,-.3625508,.1187001,.67,5.423,"SSP3",2.829e+14,
"value",2074,.1,-.2753935,.1593374,.67,5.423,"SSP3",2.829e+14,
"value",2074,.15,-.1740805,.1620466,.67,5.423,"SSP3",2.829e+14,
"value",2074,.2,-.1017435,.1673432,.67,5.423,"SSP3",2.829e+14,
"value",2074,.25,-.031701,.1695812,.67,5.423,"SSP3",2.829e+14,
"value",2074,.3,.0313086,.167213,.67,5.423,"SSP3",2.829e+14,
"value",2075,.05,-.3671746,.1240416,.68,5.553,"SSP3",2.851e+14,
"value",2075,.1,-.2708535,.1602417,.68,5.553,"SSP3",2.851e+14,
"value",2075,.15,-.1705563,.164014,.68,5.553,"SSP3",2.851e+14,
"value",2075,.2,-.1092356,.1750327,.68,5.553,"SSP3",2.851e+14,
"value",2075,.25,-.0306719,.1721533,.68,5.553,"SSP3",2.851e+14,
"value",2075,.3,.0340822,.1703636,.68,5.553,"SSP3",2.851e+14,
"value",2076,.05,-.3387465,.1172366,.68,5.703,"SSP3",2.873e+14,
"value",2076,.1,-.2345404,.1504726,.68,5.703,"SSP3",2.873e+14,
"value",2076,.15,-.1454831,.1576753,.68,5.703,"SSP3",2.873e+14,
"value",2076,.2,-.0755839,.1666902,.68,5.703,"SSP3",2.873e+14,
"value",2076,.25,-.0132036,.1699698,.68,5.703,"SSP3",2.873e+14,
"value",2076,.3,.0485982,.1706522,.68,5.703,"SSP3",2.873e+14,
"value",2077,.05,-.3330216,.116996,.68,5.863,"SSP3",2.895e+14,
"value",2077,.1,-.2427103,.1546994,.68,5.863,"SSP3",2.895e+14,
"value",2077,.15,-.1500997,.1624402,.68,5.863,"SSP3",2.895e+14,
"value",2077,.2,-.0785798,.1702559,.68,5.863,"SSP3",2.895e+14,
"value",2077,.25,-.0199335,.1760556,.68,5.863,"SSP3",2.895e+14,
"value",2077,.3,.0384143,.1788168,.68,5.863,"SSP3",2.895e+14,
"value",2078,.05,-.3425852,.1210239,.68,6.043,"SSP3",2.918e+14,
"value",2078,.1,-.2589462,.162815,.68,6.043,"SSP3",2.918e+14,
"value",2078,.15,-.1590449,.168502,.68,6.043,"SSP3",2.918e+14,
"value",2078,.2,-.0884026,.1762506,.68,6.043,"SSP3",2.918e+14,
"value",2078,.25,-.0224168,.1801485,.68,6.043,"SSP3",2.918e+14,
"value",2078,.3,.0275723,.1868627,.68,6.043,"SSP3",2.918e+14,
"value",2079,.05,-.3318633,.1200137,.68,6.243,"SSP3",2.941e+14,
"value",2079,.1,-.2724028,.1686242,.68,6.243,"SSP3",2.941e+14,
"value",2079,.15,-.1668054,.1722882,.68,6.243,"SSP3",2.941e+14,
"value",2079,.2,-.0858552,.1774578,.68,6.243,"SSP3",2.941e+14,
"value",2079,.25,-.022787,.1831649,.68,6.243,"SSP3",2.941e+14,
"value",2079,.3,.029748,.1887816,.68,6.243,"SSP3",2.941e+14,
"value",2080,.05,-.3498541,.1275158,.68,6.403,"SSP3",2.964e+14,
"value",2080,.1,-.2773768,.1705492,.68,6.403,"SSP3",2.964e+14,
"value",2080,.15,-.1632463,.1716993,.68,6.403,"SSP3",2.964e+14,
"value",2080,.2,-.0916127,.1800014,.68,6.403,"SSP3",2.964e+14,
"value",2080,.25,-.0309179,.1868543,.68,6.403,"SSP3",2.964e+14,
"value",2080,.3,.0225176,.1913808,.68,6.403,"SSP3",2.964e+14,
"value",2081,.05,-.3647303,.1346418,.68,6.573,"SSP3",2.987e+14,
"value",2081,.1,-.298906,.1815177,.68,6.573,"SSP3",2.987e+14,
"value",2081,.15,-.1667213,.1772978,.68,6.573,"SSP3",2.987e+14,
"value",2081,.2,-.104777,.189981,.68,6.573,"SSP3",2.987e+14,
"value",2081,.25,-.0383975,.1951498,.68,6.573,"SSP3",2.987e+14,
"value",2081,.3,.0191303,.1971824,.68,6.573,"SSP3",2.987e+14,
"value",2082,.05,-.369882,.1368924,.68,6.723,"SSP3",3.010e+14,
"value",2082,.1,-.2859009,.180031,.68,6.723,"SSP3",3.010e+14,
"value",2082,.15,-.1612069,.1777074,.68,6.723,"SSP3",3.010e+14,
"value",2082,.2,-.098528,.1910381,.68,6.723,"SSP3",3.010e+14,
"value",2082,.25,-.0385267,.1978218,.68,6.723,"SSP3",3.010e+14,
"value",2082,.3,.0195797,.2000359,.68,6.723,"SSP3",3.010e+14,
"value",2083,.05,-.3814323,.14166,.68,6.883,"SSP3",3.033e+14,
"value",2083,.1,-.2982562,.1830798,.68,6.883,"SSP3",3.033e+14,
"value",2083,.15,-.1799978,.182042,.68,6.883,"SSP3",3.033e+14,
"value",2083,.2,-.1243836,.1996492,.68,6.883,"SSP3",3.033e+14,
"value",2083,.25,-.0654135,.2059982,.68,6.883,"SSP3",3.033e+14,
"value",2083,.3,-.0036423,.2077226,.68,6.883,"SSP3",3.033e+14,
"value",2084,.05,-.3779177,.1426643,.68,7.033,"SSP3",3.057e+14,
"value",2084,.1,-.2955201,.1835959,.68,7.033,"SSP3",3.057e+14,
"value",2084,.15,-.1692599,.1817258,.68,7.033,"SSP3",3.057e+14,
"value",2084,.2,-.1263362,.2029906,.68,7.033,"SSP3",3.057e+14,
"value",2084,.25,-.0595818,.2076207,.68,7.033,"SSP3",3.057e+14,
"value",2084,.3,-.0054382,.2125548,.68,7.033,"SSP3",3.057e+14,
"value",2085,.05,-.382529,.1438044,.68,7.183,"SSP3",3.081e+14,
"value",2085,.1,-.2983551,.1845452,.68,7.183,"SSP3",3.081e+14,
"value",2085,.15,-.1696413,.1821365,.68,7.183,"SSP3",3.081e+14,
"value",2085,.2,-.1296382,.2042353,.68,7.183,"SSP3",3.081e+14,
"value",2085,.25,-.059546,.2076822,.68,7.183,"SSP3",3.081e+14,
"value",2085,.3,-.0071162,.2143955,.68,7.183,"SSP3",3.081e+14,
"value",2086,.05,-.3820662,.1441854,.68,7.303,"SSP3",3.105e+14,
"value",2086,.1,-.2926886,.1832888,.68,7.303,"SSP3",3.105e+14,
"value",2086,.15,-.1714456,.1827091,.68,7.303,"SSP3",3.105e+14,
"value",2086,.2,-.1434418,.2073361,.68,7.303,"SSP3",3.105e+14,
"value",2086,.25,-.0708857,.2108909,.68,7.303,"SSP3",3.105e+14,
"value",2086,.3,-.0129464,.2162006,.68,7.303,"SSP3",3.105e+14,
"value",2087,.05,-.375888,.1433174,.68,7.433,"SSP3",3.129e+14,
"value",2087,.1,-.2955295,.1859406,.68,7.433,"SSP3",3.129e+14,
"value",2087,.15,-.1839022,.1884865,.68,7.433,"SSP3",3.129e+14,
"value",2087,.2,-.1576696,.2133656,.68,7.433,"SSP3",3.129e+14,
"value",2087,.25,-.0750845,.2133444,.68,7.433,"SSP3",3.129e+14,
"value",2087,.3,-.0333184,.2260479,.68,7.433,"SSP3",3.129e+14,
"value",2088,.05,-.3440889,.1359222,.69,7.553,"SSP3",3.154e+14,
"value",2088,.1,-.2812341,.1853471,.69,7.553,"SSP3",3.154e+14,
"value",2088,.15,-.1668908,.187527,.69,7.553,"SSP3",3.154e+14,
"value",2088,.2,-.1368218,.2105377,.69,7.553,"SSP3",3.154e+14,
"value",2088,.25,-.0571467,.2117814,.69,7.553,"SSP3",3.154e+14,
"value",2088,.3,-.0120468,.2228763,.69,7.553,"SSP3",3.154e+14,
"value",2089,.05,-.3226246,.13178,.69,7.773,"SSP3",3.179e+14,
"value",2089,.1,-.274844,.1844087,.69,7.773,"SSP3",3.179e+14,
"value",2089,.15,-.1639511,.1877346,.69,7.773,"SSP3",3.179e+14,
"value",2089,.2,-.1407861,.2133608,.69,7.773,"SSP3",3.179e+14,
"value",2089,.25,-.0546839,.2127395,.69,7.773,"SSP3",3.179e+14,
"value",2089,.3,-.0087754,.2231132,.69,7.773,"SSP3",3.179e+14,
"value",2090,.05,-.3242604,.1335035,.69,7.902999,"SSP3",3.204e+14,
"value",2090,.1,-.2723908,.1873738,.69,7.902999,"SSP3",3.204e+14,
"value",2090,.15,-.1589865,.1910101,.69,7.902999,"SSP3",3.204e+14,
"value",2090,.2,-.1336074,.215714,.69,7.902999,"SSP3",3.204e+14,
"value",2090,.25,-.0492679,.215553,.69,7.902999,"SSP3",3.204e+14,
"value",2090,.3,.0037331,.2236474,.69,7.902999,"SSP3",3.204e+14,
"value",2091,.05,-.3401534,.137121,.69,8.033,"SSP3",3.230e+14,
"value",2091,.1,-.2760948,.1892651,.69,8.033,"SSP3",3.230e+14,
"value",2091,.15,-.1700373,.1958857,.69,8.033,"SSP3",3.230e+14,
"value",2091,.2,-.1435079,.2203454,.69,8.033,"SSP3",3.230e+14,
"value",2091,.25,-.0593642,.2203222,.69,8.033,"SSP3",3.230e+14,
"value",2091,.3,-.0052482,.2275354,.69,8.033,"SSP3",3.230e+14,
"value",2092,.05,-.3441857,.139198,.69,8.163,"SSP3",3.256e+14,
"value",2092,.1,-.2737924,.1899466,.69,8.163,"SSP3",3.256e+14,
"value",2092,.15,-.1662558,.1954072,.69,8.163,"SSP3",3.256e+14,
"value",2092,.2,-.1377491,.2195589,.69,8.163,"SSP3",3.256e+14,
"value",2092,.25,-.0561622,.2217586,.69,8.163,"SSP3",3.256e+14,
"value",2092,.3,-.0048982,.2298146,.69,8.163,"SSP3",3.256e+14,
"value",2093,.05,-.3564278,.1436729,.69,8.283,"SSP3",3.282e+14,
"value",2093,.1,-.2807167,.1920624,.69,8.283,"SSP3",3.282e+14,
"value",2093,.15,-.1766174,.1994868,.69,8.283,"SSP3",3.282e+14,
"value",2093,.2,-.1356183,.2213942,.69,8.283,"SSP3",3.282e+14,
"value",2093,.25,-.0599674,.2251892,.69,8.283,"SSP3",3.282e+14,
"value",2093,.3,-.0053793,.2320639,.69,8.283,"SSP3",3.282e+14,
"value",2094,.05,-.344725,.1408364,.69,8.403,"SSP3",3.309e+14,
"value",2094,.1,-.2779756,.1925609,.69,8.403,"SSP3",3.309e+14,
"value",2094,.15,-.1740856,.2008691,.69,8.403,"SSP3",3.309e+14,
"value",2094,.2,-.145363,.2261876,.69,8.403,"SSP3",3.309e+14,
"value",2094,.25,-.0637229,.2282438,.69,8.403,"SSP3",3.309e+14,
"value",2094,.3,-.0026738,.2335061,.69,8.403,"SSP3",3.309e+14,
"value",2095,.05,-.3453066,.1427321,.69,8.513,"SSP3",3.337e+14,
"value",2095,.1,-.2730701,.1911524,.69,8.513,"SSP3",3.337e+14,
"value",2095,.15,-.1762267,.2019684,.69,8.513,"SSP3",3.337e+14,
"value",2095,.2,-.1412138,.2256938,.69,8.513,"SSP3",3.337e+14,
"value",2095,.25,-.0691531,.2311899,.69,8.513,"SSP3",3.337e+14,
"value",2095,.3,-.008665,.2356768,.69,8.513,"SSP3",3.337e+14,
"value",2096,.05,-.3336361,.1408519,.69,8.653,"SSP3",3.364e+14,
"value",2096,.1,-.2571277,.1892865,.69,8.653,"SSP3",3.364e+14,
"value",2096,.15,-.1560604,.2000374,.69,8.653,"SSP3",3.364e+14,
"value",2096,.2,-.1259397,.2252968,.69,8.653,"SSP3",3.364e+14,
"value",2096,.25,-.0530647,.2308368,.69,8.653,"SSP3",3.364e+14,
"value",2096,.3,.0040912,.2364108,.69,8.653,"SSP3",3.364e+14,
"value",2097,.05,-.3497458,.1466021,.69,8.873,"SSP3",3.391e+14,
"value",2097,.1,-.2678153,.1944519,.69,8.873,"SSP3",3.391e+14,
"value",2097,.15,-.1573836,.2046419,.69,8.873,"SSP3",3.391e+14,
"value",2097,.2,-.1215836,.2278836,.69,8.873,"SSP3",3.391e+14,
"value",2097,.25,-.0628171,.2363717,.69,8.873,"SSP3",3.391e+14,
"value",2097,.3,.0174923,.2358091,.69,8.873,"SSP3",3.391e+14,
"value",2098,.05,-.3490636,.1451914,.69,9.073,"SSP3",3.419e+14,
"value",2098,.1,-.2639086,.1925109,.69,9.073,"SSP3",3.419e+14,
"value",2098,.15,-.1441258,.2014672,.69,9.073,"SSP3",3.419e+14,
"value",2098,.2,-.1173616,.2271338,.69,9.073,"SSP3",3.419e+14,
"value",2098,.25,-.0595032,.2359888,.69,9.073,"SSP3",3.419e+14,
"value",2098,.3,.0197844,.235274,.69,9.073,"SSP3",3.419e+14,
"value",2099,.05,-.3622898,.1492748,.69,9.243,"SSP3",3.447e+14,
"value",2099,.1,-.2699969,.1964722,.69,9.243,"SSP3",3.447e+14,
"value",2099,.15,-.1477533,.2041032,.69,9.243,"SSP3",3.447e+14,
"value",2099,.2,-.1157475,.2283289,.69,9.243,"SSP3",3.447e+14,
"value",2099,.25,-.0541939,.2360388,.69,9.243,"SSP3",3.447e+14,
"value",2099,.3,.0207611,.2356178,.69,9.243,"SSP3",3.447e+14,
"value",2100,.05,,,0,11,"SSP3",3.463e+14,1.004454
"value",2100,.1,,,0,11,"SSP3",3.463e+14,1.004454
"value",2100,.15,,,0,11,"SSP3",3.463e+14,1.004454
"value",2100,.2,,,0,11,"SSP3",3.463e+14,1.004454
"value",2100,.25,,,0,11,"SSP3",3.463e+14,1.004454
"value",2100,.3,,,0,11,"SSP3",3.463e+14,1.004454
"value",2101,.05,,,0,11,"SSP3",3.478e+14,1.008928
"value",2101,.1,,,0,11,"SSP3",3.478e+14,1.008928
"value",2101,.15,,,0,11,"SSP3",3.478e+14,1.008928
"value",2101,.2,,,0,11,"SSP3",3.478e+14,1.008928
"value",2101,.25,,,0,11,"SSP3",3.478e+14,1.008928
"value",2101,.3,,,0,11,"SSP3",3.478e+14,1.008928
"value",2102,.05,,,0,11,"SSP3",3.493e+14,1.013422
"value",2102,.1,,,0,11,"SSP3",3.493e+14,1.013422
"value",2102,.15,,,0,11,"SSP3",3.493e+14,1.013422
"value",2102,.2,,,0,11,"SSP3",3.493e+14,1.013422
"value",2102,.25,,,0,11,"SSP3",3.493e+14,1.013422
"value",2102,.3,,,0,11,"SSP3",3.493e+14,1.013422
"value",2103,.05,,,0,11,"SSP3",3.509e+14,1.017936
"value",2103,.1,,,0,11,"SSP3",3.509e+14,1.017936
"value",2103,.15,,,0,11,"SSP3",3.509e+14,1.017936
"value",2103,.2,,,0,11,"SSP3",3.509e+14,1.017936
"value",2103,.25,,,0,11,"SSP3",3.509e+14,1.017936
"value",2103,.3,,,0,11,"SSP3",3.509e+14,1.017936
"value",2104,.05,,,0,11,"SSP3",3.525e+14,1.02247
"value",2104,.1,,,0,11,"SSP3",3.525e+14,1.02247
"value",2104,.15,,,0,11,"SSP3",3.525e+14,1.02247
"value",2104,.2,,,0,11,"SSP3",3.525e+14,1.02247
"value",2104,.25,,,0,11,"SSP3",3.525e+14,1.02247
"value",2104,.3,,,0,11,"SSP3",3.525e+14,1.02247
"value",2105,.05,,,0,11,"SSP3",3.540e+14,1.027024
"value",2105,.1,,,0,11,"SSP3",3.540e+14,1.027024
"value",2105,.15,,,0,11,"SSP3",3.540e+14,1.027024
"value",2105,.2,,,0,11,"SSP3",3.540e+14,1.027024
"value",2105,.25,,,0,11,"SSP3",3.540e+14,1.027024
"value",2105,.3,,,0,11,"SSP3",3.540e+14,1.027024
"value",2106,.05,,,0,11,"SSP3",3.556e+14,1.031598
"value",2106,.1,,,0,11,"SSP3",3.556e+14,1.031598
"value",2106,.15,,,0,11,"SSP3",3.556e+14,1.031598
"value",2106,.2,,,0,11,"SSP3",3.556e+14,1.031598
"value",2106,.25,,,0,11,"SSP3",3.556e+14,1.031598
"value",2106,.3,,,0,11,"SSP3",3.556e+14,1.031598
"value",2107,.05,,,0,11,"SSP3",3.572e+14,1.036193
"value",2107,.1,,,0,11,"SSP3",3.572e+14,1.036193
"value",2107,.15,,,0,11,"SSP3",3.572e+14,1.036193
"value",2107,.2,,,0,11,"SSP3",3.572e+14,1.036193
"value",2107,.25,,,0,11,"SSP3",3.572e+14,1.036193
"value",2107,.3,,,0,11,"SSP3",3.572e+14,1.036193
"value",2108,.05,,,0,11,"SSP3",3.588e+14,1.040808
"value",2108,.1,,,0,11,"SSP3",3.588e+14,1.040808
"value",2108,.15,,,0,11,"SSP3",3.588e+14,1.040808
"value",2108,.2,,,0,11,"SSP3",3.588e+14,1.040808
"value",2108,.25,,,0,11,"SSP3",3.588e+14,1.040808
"value",2108,.3,,,0,11,"SSP3",3.588e+14,1.040808
"value",2109,.05,,,0,11,"SSP3",3.604e+14,1.045444
"value",2109,.1,,,0,11,"SSP3",3.604e+14,1.045444
"value",2109,.15,,,0,11,"SSP3",3.604e+14,1.045444
"value",2109,.2,,,0,11,"SSP3",3.604e+14,1.045444
"value",2109,.25,,,0,11,"SSP3",3.604e+14,1.045444
"value",2109,.3,,,0,11,"SSP3",3.604e+14,1.045444
"value",2110,.05,,,0,11,"SSP3",3.620e+14,1.050101
"value",2110,.1,,,0,11,"SSP3",3.620e+14,1.050101
"value",2110,.15,,,0,11,"SSP3",3.620e+14,1.050101
"value",2110,.2,,,0,11,"SSP3",3.620e+14,1.050101
"value",2110,.25,,,0,11,"SSP3",3.620e+14,1.050101
"value",2110,.3,,,0,11,"SSP3",3.620e+14,1.050101
"value",2111,.05,,,0,11,"SSP3",3.636e+14,1.054778
"value",2111,.1,,,0,11,"SSP3",3.636e+14,1.054778
"value",2111,.15,,,0,11,"SSP3",3.636e+14,1.054778
"value",2111,.2,,,0,11,"SSP3",3.636e+14,1.054778
"value",2111,.25,,,0,11,"SSP3",3.636e+14,1.054778
"value",2111,.3,,,0,11,"SSP3",3.636e+14,1.054778
"value",2112,.05,,,0,11,"SSP3",3.652e+14,1.059476
"value",2112,.1,,,0,11,"SSP3",3.652e+14,1.059476
"value",2112,.15,,,0,11,"SSP3",3.652e+14,1.059476
"value",2112,.2,,,0,11,"SSP3",3.652e+14,1.059476
"value",2112,.25,,,0,11,"SSP3",3.652e+14,1.059476
"value",2112,.3,,,0,11,"SSP3",3.652e+14,1.059476
"value",2113,.05,,,0,11,"SSP3",3.668e+14,1.064195
"value",2113,.1,,,0,11,"SSP3",3.668e+14,1.064195
"value",2113,.15,,,0,11,"SSP3",3.668e+14,1.064195
"value",2113,.2,,,0,11,"SSP3",3.668e+14,1.064195
"value",2113,.25,,,0,11,"SSP3",3.668e+14,1.064195
"value",2113,.3,,,0,11,"SSP3",3.668e+14,1.064195
"value",2114,.05,,,0,11,"SSP3",3.685e+14,1.068935
"value",2114,.1,,,0,11,"SSP3",3.685e+14,1.068935
"value",2114,.15,,,0,11,"SSP3",3.685e+14,1.068935
"value",2114,.2,,,0,11,"SSP3",3.685e+14,1.068935
"value",2114,.25,,,0,11,"SSP3",3.685e+14,1.068935
"value",2114,.3,,,0,11,"SSP3",3.685e+14,1.068935
"value",2115,.05,,,0,11,"SSP3",3.701e+14,1.073696
"value",2115,.1,,,0,11,"SSP3",3.701e+14,1.073696
"value",2115,.15,,,0,11,"SSP3",3.701e+14,1.073696
"value",2115,.2,,,0,11,"SSP3",3.701e+14,1.073696
"value",2115,.25,,,0,11,"SSP3",3.701e+14,1.073696
"value",2115,.3,,,0,11,"SSP3",3.701e+14,1.073696
"value",2116,.05,,,0,11,"SSP3",3.718e+14,1.078478
"value",2116,.1,,,0,11,"SSP3",3.718e+14,1.078478
"value",2116,.15,,,0,11,"SSP3",3.718e+14,1.078478
"value",2116,.2,,,0,11,"SSP3",3.718e+14,1.078478
"value",2116,.25,,,0,11,"SSP3",3.718e+14,1.078478
"value",2116,.3,,,0,11,"SSP3",3.718e+14,1.078478
"value",2117,.05,,,0,11,"SSP3",3.734e+14,1.083282
"value",2117,.1,,,0,11,"SSP3",3.734e+14,1.083282
"value",2117,.15,,,0,11,"SSP3",3.734e+14,1.083282
"value",2117,.2,,,0,11,"SSP3",3.734e+14,1.083282
"value",2117,.25,,,0,11,"SSP3",3.734e+14,1.083282
"value",2117,.3,,,0,11,"SSP3",3.734e+14,1.083282
"value",2118,.05,,,0,11,"SSP3",3.751e+14,1.088107
"value",2118,.1,,,0,11,"SSP3",3.751e+14,1.088107
"value",2118,.15,,,0,11,"SSP3",3.751e+14,1.088107
"value",2118,.2,,,0,11,"SSP3",3.751e+14,1.088107
"value",2118,.25,,,0,11,"SSP3",3.751e+14,1.088107
"value",2118,.3,,,0,11,"SSP3",3.751e+14,1.088107
"value",2119,.05,,,0,11,"SSP3",3.768e+14,1.092953
"value",2119,.1,,,0,11,"SSP3",3.768e+14,1.092953
"value",2119,.15,,,0,11,"SSP3",3.768e+14,1.092953
"value",2119,.2,,,0,11,"SSP3",3.768e+14,1.092953
"value",2119,.25,,,0,11,"SSP3",3.768e+14,1.092953
"value",2119,.3,,,0,11,"SSP3",3.768e+14,1.092953
"value",2120,.05,,,0,11,"SSP3",3.784e+14,1.097822
"value",2120,.1,,,0,11,"SSP3",3.784e+14,1.097822
"value",2120,.15,,,0,11,"SSP3",3.784e+14,1.097822
"value",2120,.2,,,0,11,"SSP3",3.784e+14,1.097822
"value",2120,.25,,,0,11,"SSP3",3.784e+14,1.097822
"value",2120,.3,,,0,11,"SSP3",3.784e+14,1.097822
"value",2121,.05,,,0,11,"SSP3",3.801e+14,1.102711
"value",2121,.1,,,0,11,"SSP3",3.801e+14,1.102711
"value",2121,.15,,,0,11,"SSP3",3.801e+14,1.102711
"value",2121,.2,,,0,11,"SSP3",3.801e+14,1.102711
"value",2121,.25,,,0,11,"SSP3",3.801e+14,1.102711
"value",2121,.3,,,0,11,"SSP3",3.801e+14,1.102711
"value",2122,.05,,,0,11,"SSP3",3.818e+14,1.107623
"value",2122,.1,,,0,11,"SSP3",3.818e+14,1.107623
"value",2122,.15,,,0,11,"SSP3",3.818e+14,1.107623
"value",2122,.2,,,0,11,"SSP3",3.818e+14,1.107623
"value",2122,.25,,,0,11,"SSP3",3.818e+14,1.107623
"value",2122,.3,,,0,11,"SSP3",3.818e+14,1.107623
"value",2123,.05,,,0,11,"SSP3",3.835e+14,1.112556
"value",2123,.1,,,0,11,"SSP3",3.835e+14,1.112556
"value",2123,.15,,,0,11,"SSP3",3.835e+14,1.112556
"value",2123,.2,,,0,11,"SSP3",3.835e+14,1.112556
"value",2123,.25,,,0,11,"SSP3",3.835e+14,1.112556
"value",2123,.3,,,0,11,"SSP3",3.835e+14,1.112556
"value",2124,.05,,,0,11,"SSP3",3.852e+14,1.117512
"value",2124,.1,,,0,11,"SSP3",3.852e+14,1.117512
"value",2124,.15,,,0,11,"SSP3",3.852e+14,1.117512
"value",2124,.2,,,0,11,"SSP3",3.852e+14,1.117512
"value",2124,.25,,,0,11,"SSP3",3.852e+14,1.117512
"value",2124,.3,,,0,11,"SSP3",3.852e+14,1.117512
"value",2125,.05,,,0,11,"SSP3",3.869e+14,1.122489
"value",2125,.1,,,0,11,"SSP3",3.869e+14,1.122489
"value",2125,.15,,,0,11,"SSP3",3.869e+14,1.122489
"value",2125,.2,,,0,11,"SSP3",3.869e+14,1.122489
"value",2125,.25,,,0,11,"SSP3",3.869e+14,1.122489
"value",2125,.3,,,0,11,"SSP3",3.869e+14,1.122489
"value",2126,.05,,,0,11,"SSP3",3.887e+14,1.127489
"value",2126,.1,,,0,11,"SSP3",3.887e+14,1.127489
"value",2126,.15,,,0,11,"SSP3",3.887e+14,1.127489
"value",2126,.2,,,0,11,"SSP3",3.887e+14,1.127489
"value",2126,.25,,,0,11,"SSP3",3.887e+14,1.127489
"value",2126,.3,,,0,11,"SSP3",3.887e+14,1.127489
"value",2127,.05,,,0,11,"SSP3",3.904e+14,1.132511
"value",2127,.1,,,0,11,"SSP3",3.904e+14,1.132511
"value",2127,.15,,,0,11,"SSP3",3.904e+14,1.132511
"value",2127,.2,,,0,11,"SSP3",3.904e+14,1.132511
"value",2127,.25,,,0,11,"SSP3",3.904e+14,1.132511
"value",2127,.3,,,0,11,"SSP3",3.904e+14,1.132511
"value",2128,.05,,,0,11,"SSP3",3.921e+14,1.137555
"value",2128,.1,,,0,11,"SSP3",3.921e+14,1.137555
"value",2128,.15,,,0,11,"SSP3",3.921e+14,1.137555
"value",2128,.2,,,0,11,"SSP3",3.921e+14,1.137555
"value",2128,.25,,,0,11,"SSP3",3.921e+14,1.137555
"value",2128,.3,,,0,11,"SSP3",3.921e+14,1.137555
"value",2129,.05,,,0,11,"SSP3",3.939e+14,1.142622
"value",2129,.1,,,0,11,"SSP3",3.939e+14,1.142622
