year,pctile,beta1,beta2
2153,.85,.9303743,.4192243
2153,.9,1.109577,.4372914
2153,.95,1.468864,.4441477
2154,.05,-.4532735,.186763
2154,.1,-.3378026,.2458133
2154,.15,-.1848594,.2553608
2154,.2,-.1448158,.2856704
2154,.25,-.0678039,.2953165
2154,.3,.0259749,.2947897
2154,.35,.0826228,.3104288
2154,.4,.1577417,.3225533
2154,.45,.2224311,.3331361
2154,.5,.317151,.3348769
2154,.55,.3738275,.3490795
2154,.6,.4470255,.3560087
2154,.65,.535596,.3587724
2154,.7,.5896636,.3754226
2154,.75,.6979298,.3900321
2154,.8,.8024998,.4075995
2154,.85,.9345182,.4210916
2154,.9,1.114519,.4392391
2154,.95,1.475407,.4461259
2155,.05,-.4552924,.1875949
2155,.1,-.3393072,.2469082
2155,.15,-.1856828,.2564982
2155,.2,-.1454608,.2869428
2155,.25,-.0681059,.2966319
2155,.3,.0260906,.2961027
2155,.35,.0829908,.3118115
2155,.4,.1584442,.32399
2155,.45,.2234218,.3346199
2155,.5,.3185636,.3363684
2155,.55,.3754925,.3506343
2155,.6,.4490166,.3575944
2155,.65,.5379815,.3603704
2155,.7,.59229,.3770947
2155,.75,.7010384,.3917693
2155,.8,.8060742,.409415
2155,.85,.9386806,.4229671
2155,.9,1.119483,.4411955
2155,.95,1.481978,.448113
2156,.05,-.4573203,.1884304
2156,.1,-.3408185,.248008
2156,.15,-.1865098,.2576406
2156,.2,-.1461087,.2882209
2156,.25,-.0684093,.2979532
2156,.3,.0262068,.2974216
2156,.35,.0833604,.3132004
2156,.4,.15915,.3254331
2156,.45,.224417,.3361103
2156,.5,.3199826,.3378667
2156,.55,.377165,.3521961
2156,.6,.4510165,.3591872
2156,.65,.5403777,.3619755
2156,.7,.5949281,.3787743
2156,.75,.7041609,.3935143
2156,.8,.8096645,.4112386
2156,.85,.9428616,.4248511
2156,.9,1.124469,.4431607
2156,.95,1.488579,.4501089
2157,.05,-.4593573,.1892697
2157,.1,-.3423365,.2491126
2157,.15,-.1873406,.2587882
2157,.2,-.1467595,.2895046
2157,.25,-.068714,.2992803
2157,.3,.0263236,.2987463
2157,.35,.0837317,.3145953
2157,.4,.1598588,.3268826
2157,.45,.2254165,.3376074
2157,.5,.3214078,.3393715
2157,.55,.3788449,.3537648
2157,.6,.4530254,.360787
2157,.65,.5427846,.3635878
2157,.7,.5975779,.3804614
2157,.75,.7072973,.3952671
2157,.8,.8132709,.4130703
2157,.85,.9470611,.4267434
2157,.9,1.129478,.4451346
2157,.95,1.495209,.4521137
2158,.05,-.4614033,.1901127
2158,.1,-.3438613,.2502222
2158,.15,-.188175,.2599409
2158,.2,-.1474131,.2907941
2158,.25,-.06902,.3006133
2158,.3,.0264408,.300077
2158,.35,.0841047,.3159966
2158,.4,.1605709,.3283386
2158,.45,.2264206,.3391111
2158,.5,.3228394,.3408831
2158,.55,.3805324,.3553405
2158,.6,.4550432,.362394
2158,.65,.5452023,.3652073
2158,.7,.6002396,.382156
2158,.75,.7104477,.3970276
2158,.8,.8168933,.4149101
2158,.85,.9512795,.4286442
2158,.9,1.134509,.4471172
2158,.95,1.501869,.4541275
2159,.05,-.4634584,.1909595
2159,.1,-.3453929,.2513367
2159,.15,-.1890131,.2610986
2159,.2,-.1480697,.2920893
2159,.25,-.0693275,.3019522
2159,.3,.0265586,.3014135
2159,.35,.0844793,.317404
2159,.4,.161286,.329801
2159,.45,.227429,.3406215
2159,.5,.3242773,.3424014
2159,.55,.3822272,.3569232
2159,.6,.45707,.3640081
2159,.65,.5476305,.3668339
2159,.7,.6029131,.3838582
2159,.75,.713612,.398796
2159,.8,.8205317,.4167581
2159,.85,.9555165,.4305533
2159,.9,1.139562,.4491087
2159,.95,1.508559,.4561502
2160,.05,-.4655227,.1918101
2160,.1,-.3469313,.2524562
2160,.15,-.189855,.2622616
2160,.2,-.1487293,.2933903
2160,.25,-.0696362,.3032972
2160,.3,.0266769,.302756
2160,.35,.0848556,.3188178
2160,.4,.1620044,.33127
2160,.45,.228442,.3421387
2160,.5,.3257217,.3439265
2160,.55,.3839297,.358513
2160,.6,.4591058,.3656294
2160,.65,.5500698,.3684678
2160,.7,.6055986,.3855679
2160,.75,.7167906,.4005723
2160,.8,.8241864,.4186144
2160,.85,.9597725,.4324711
2160,.9,1.144638,.4511091
2160,.95,1.515278,.458182
2161,.05,-.4675961,.1926644
2161,.1,-.3484766,.2535806
2161,.15,-.1907006,.2634297
2161,.2,-.1493917,.2946971
2161,.25,-.0699464,.304648
2161,.3,.0267957,.3041045
2161,.35,.0852335,.3202378
2161,.4,.162726,.3327455
2161,.45,.2294595,.3436626
2161,.5,.3271725,.3454584
2161,.55,.3856398,.3601098
2161,.6,.4611507,.367258
2161,.65,.5525198,.370109
2161,.7,.6082959,.3872853
2161,.75,.7199832,.4023565
2161,.8,.8278574,.4204789
2161,.85,.9640473,.4343973
2161,.9,1.149736,.4531184
2161,.95,1.522027,.4602227
2162,.05,-.4696788,.1935225
2162,.1,-.3500287,.2547101
2162,.15,-.19155,.264603
2162,.2,-.1500571,.2960097
2162,.25,-.070258,.306005
2162,.3,.0269151,.3054591
2162,.35,.0856132,.3216642
2162,.4,.1634508,.3342275
2162,.45,.2304816,.3451933
2162,.5,.3286297,.3469971
2162,.55,.3873574,.3617138
2162,.6,.4632047,.3688937
2162,.65,.5549808,.3717575
2162,.7,.6110053,.3890103
2162,.75,.7231901,.4041486
2162,.8,.8315448,.4223518
2162,.85,.9683413,.4363322
2162,.9,1.154857,.4551366
2162,.95,1.528806,.4622726
2163,.05,-.4717709,.1943845
2163,.1,-.3515878,.2558446
2163,.15,-.1924032,.2657816
2163,.2,-.1507255,.2973281
2163,.25,-.0705709,.307368
2163,.3,.0270349,.3068196
2163,.35,.0859945,.3230969
2163,.4,.1641788,.3357162
2163,.45,.2315081,.3467308
2163,.5,.3300935,.3485427
2163,.55,.3890828,.3633249
2163,.6,.4652679,.3705368
2163,.65,.5574527,.3734133
2163,.7,.6137268,.390743
2163,.75,.7264112,.4059487
2163,.8,.8352485,.424233
2163,.85,.9726543,.4382756
2163,.9,1.160001,.4571638
2163,.95,1.535616,.4643316
2164,.05,-.4738722,.1952503
2164,.1,-.3531538,.2569841
2164,.15,-.1932602,.2669654
2164,.2,-.1513968,.2986524
2164,.25,-.0708852,.308737
2164,.3,.0271554,.3081862
2164,.35,.0863775,.324536
2164,.4,.1649101,.3372115
2164,.45,.2325393,.3482752
2164,.5,.3315637,.3500951
2164,.55,.3908158,.3649431
2164,.6,.4673402,.3721872
2164,.65,.5599357,.3750765
2164,.7,.6164604,.3924833
2164,.75,.7296467,.4077568
2164,.8,.8389688,.4261225
2164,.85,.9769866,.4402277
2164,.9,1.165167,.4592
2164,.95,1.542455,.4663998
2165,.05,-.4759828,.1961199
2165,.1,-.3547267,.2581287
2165,.15,-.194121,.2681545
2165,.2,-.1520711,.2999827
2165,.25,-.071201,.3101121
2165,.3,.0272763,.3095589
2165,.35,.0867622,.3259815
2165,.4,.1656446,.3387135
2165,.45,.233575,.3498264
2165,.5,.3330405,.3516544
2165,.55,.3925565,.3665686
2165,.6,.4694218,.373845
2165,.65,.5624297,.3767471
2165,.7,.6192061,.3942315
2165,.75,.7328966,.409573
2165,.8,.8427056,.4280205
2165,.85,.9813381,.4421885
2165,.9,1.170357,.4612453
2165,.95,1.549326,.4684771
2166,.05,-.4781028,.1969935
2166,.1,-.3563067,.2592784
2166,.15,-.1949856,.2693489
2166,.2,-.1527485,.3013188
2166,.25,-.0715181,.3114934
2166,.3,.0273978,.3109376
2166,.35,.0871487,.3274335
2166,.4,.1663824,.3402221
2166,.45,.2346154,.3513846
2166,.5,.3345239,.3532207
2166,.55,.3943049,.3682013
2166,.6,.4715126,.3755101
2166,.65,.5649347,.3784252
2166,.7,.6219641,.3959874
2166,.75,.7361609,.4113972
2166,.8,.846459,.4299269
2166,.85,.9857091,.444158
2166,.9,1.17557,.4632997
2166,.95,1.556226,.4705637
2167,.05,-.4802324,.1978709
2167,.1,-.3578937,.2604333
2167,.15,-.1958541,.2705486
2167,.2,-.1534288,.3026609
2167,.25,-.0718366,.3128808
2167,.3,.0275198,.3123226
2167,.35,.0875369,.3288919
2167,.4,.1671235,.3417375
2167,.45,.2356604,.3529496
2167,.5,.3360139,.354794
2167,.55,.3960612,.3698413
2167,.6,.4736128,.3771827
2167,.65,.567451,.3801107
2167,.7,.6247343,.3977512
2167,.75,.7394398,.4132297
2167,.8,.8502293,.4318419
2167,.85,.9900995,.4461364
2167,.9,1.180806,.4653633
2167,.95,1.563158,.4726597
2168,.05,-.4823714,.1987522
2168,.1,-.3594878,.2615933
2168,.15,-.1967265,.2717536
2168,.2,-.1541122,.304009
2168,.25,-.0721566,.3142744
2168,.3,.0276424,.3137137
2168,.35,.0879268,.3303568
2168,.4,.1678679,.3432596
2168,.45,.23671,.3545217
2168,.5,.3375105,.3563743
2168,.55,.3978253,.3714886
2168,.6,.4757223,.3788626
2168,.65,.5699785,.3818038
2168,.7,.627517,.3995228
2168,.75,.7427334,.4150702
2168,.8,.8540163,.4337654
2168,.85,.9945095,.4481235
2168,.9,1.186065,.4674361
2168,.95,1.57012,.474765
2169,.05,-.4845198,.1996375
2169,.1,-.361089,.2627584
2169,.15,-.1976027,.272964
2169,.2,-.1547986,.305363
2169,.25,-.072478,.3156742
2169,.3,.0277655,.315111
2169,.35,.0883184,.3318282
2169,.4,.1686155,.3447885
2169,.45,.2377644,.3561008
2169,.5,.3390138,.3579616
2169,.55,.3995972,.3731432
2169,.6,.4778411,.3805501
2169,.65,.5725172,.3835043
2169,.7,.630312,.4013023
2169,.75,.7460415,.416919
2169,.8,.8578201,.4356973
2169,.85,.9989391,.4501194
2169,.9,1.191348,.469518
2169,.95,1.577114,.4768796
2170,.05,-.4866779,.2005267
2170,.1,-.3626973,.2639288
2170,.15,-.1984828,.2741798
2170,.2,-.1554881,.3067231
2170,.25,-.0728008,.3170802
2170,.3,.0278892,.3165145
2170,.35,.0887118,.3333062
2170,.4,.1693666,.3463242
2170,.45,.2388234,.3576869
2170,.5,.3405238,.359556
2170,.55,.4013771,.3748052
2170,.6,.4799695,.3822451
2170,.65,.5750672,.3852125
2170,.7,.6331194,.4030897
2170,.75,.7493644,.4187759
2170,.8,.8616409,.437638
2170,.85,1.003388,.4521243
2170,.9,1.196655,.4716093
2170,.95,1.584138,.4790036
2171,.05,-.4888456,.2014198
2171,.1,-.3643128,.2651043
2171,.15,-.1993669,.2754011
2171,.2,-.1561807,.3080893
2171,.25,-.0731251,.3184925
2171,.3,.0280134,.3179243
2171,.35,.0891069,.3347908
2171,.4,.1701209,.3478668
2171,.45,.2398871,.35928
2171,.5,.3420405,.3611574
2171,.55,.4031648,.3764746
2171,.6,.4821073,.3839476
2171,.65,.5776286,.3869282
2171,.7,.6359394,.4048851
2171,.75,.7527022,.4206412
2171,.8,.8654786,.4395872
2171,.85,1.007858,.4541381
2171,.9,1.201985,.4737099
2171,.95,1.591194,.4811371
2172,.05,-.491023,.202317
2172,.1,-.3659355,.2662852
2172,.15,-.2002549,.2766277
2172,.2,-.1568763,.3094616
2172,.25,-.0734508,.3199111
2172,.3,.0281382,.3193404
2172,.35,.0895038,.336282
2172,.4,.1708787,.3494162
2172,.45,.2409556,.3608803
2172,.5,.343564,.3627661
2172,.55,.4049606,.3781515
2172,.6,.4842547,.3856578
2172,.65,.5802014,.3886517
2172,.7,.6387719,.4066885
2172,.75,.7560548,.4225148
2172,.8,.8693336,.4415452
2172,.85,1.012347,.4561609
2172,.9,1.207338,.4758199
2172,.95,1.598282,.4832802
2173,.05,-.49321,.2032181
2173,.1,-.3675654,.2674712
2173,.15,-.2011468,.2778598
2173,.2,-.1575751,.3108399
2173,.25,-.0737779,.321336
2173,.3,.0282635,.3207627
2173,.35,.0899024,.3377798
2173,.4,.1716398,.3509725
2173,.45,.2420288,.3624877
2173,.5,.3450943,.3643818
2173,.55,.4067643,.3798358
2173,.6,.4864115,.3873755
2173,.65,.5827857,.3903827
2173,.7,.6416171,.4084999
2173,.75,.7594223,.4243967
2173,.8,.8732057,.4435119
2173,.85,1.016856,.4581926
2173,.9,1.212716,.4779392
2173,.95,1.6054,.4854327
2174,.05,-.4954069,.2041233
2174,.1,-.3692025,.2686625
2174,.15,-.2020427,.2790974
2174,.2,-.1582769,.3122244
2174,.25,-.0741065,.3227673
2174,.3,.0283894,.3221914
2174,.35,.0903029,.3392843
2174,.4,.1724043,.3525358
2174,.45,.2431068,.3641022
2174,.5,.3466313,.3660049
2174,.55,.408576,.3815276
2174,.6,.4885781,.3891009
2174,.65,.5853814,.3921216
2174,.7,.6444749,.4103194
2174,.75,.7628048,.426287
2174,.8,.877095,.4454873
2174,.85,1.021385,.4602335
2174,.9,1.218117,.480068
2174,.95,1.612551,.4875949
2175,.05,-.4976134,.2050325
2175,.1,-.370847,.2698592
2175,.15,-.2029427,.2803406
2175,.2,-.1589819,.3136151
2175,.25,-.0744366,.3242049
2175,.3,.0285159,.3236265
2175,.35,.0907051,.3407955
2175,.4,.1731722,.354106
2175,.45,.2441896,.365724
2175,.5,.3481753,.3676351
2175,.55,.4103959,.383227
2175,.6,.4907542,.390834
2175,.65,.5879888,.3938681
2175,.7,.6473454,.412147
2175,.75,.7662024,.4281857
2175,.8,.8810017,.4474716
2175,.85,1.025934,.4622834
2175,.9,1.223543,.4822062
2175,.95,1.619733,.4897667
2176,.05,-.4998298,.2059457
2176,.1,-.3724988,.2710612
2176,.15,-.2038466,.2815892
2176,.2,-.15969,.315012
2176,.25,-.0747682,.3256489
2176,.3,.0286429,.3250679
2176,.35,.0911091,.3423134
2176,.4,.1739435,.3556832
2176,.45,.2452773,.3673529
2176,.5,.3497261,.3692725
2176,.55,.4122238,.3849339
2176,.6,.4929401,.3925748
2176,.65,.5906077,.3956224
2176,.7,.6502287,.4139827
2176,.75,.7696151,.4300929
2176,.8,.8849257,.4494646
2176,.85,1.030504,.4643424
2176,.9,1.228993,.484354
2176,.95,1.626948,.4919481
2177,.05,-.5020561,.206863
2177,.1,-.3741579,.2722685
2177,.15,-.2047545,.2828434
2177,.2,-.1604013,.316415
2177,.25,-.0751012,.3270994
2177,.3,.0287704,.3265158
2177,.35,.0915149,.3438381
2177,.4,.1747183,.3572675
2177,.45,.2463698,.3689891
2177,.5,.3512838,.3709173
2177,.55,.4140598,.3866484
2177,.6,.4951357,.3943234
2177,.65,.5932383,.3973845
2177,.7,.6531249,.4158266
2177,.75,.773043,.4320085
2177,.8,.8888672,.4514666
2177,.85,1.035094,.4664106
2177,.9,1.234467,.4865113
2177,.95,1.634194,.4941393
2178,.05,-.5042923,.2077844
2178,.1,-.3758244,.2734812
2178,.15,-.2056665,.2841032
2178,.2,-.1611157,.3178244
2178,.25,-.0754357,.3285563
2178,.3,.0288986,.3279701
2178,.35,.0919225,.3453695
2178,.4,.1754965,.3588588
2178,.45,.2474671,.3706326
2178,.5,.3528484,.3725694
2178,.55,.4159041,.3883706
2178,.6,.497341,.3960797
2178,.65,.5958806,.3991545
2178,.7,.6560339,.4176787
2178,.75,.7764862,.4339327
2178,.8,.8928263,.4534774
2178,.85,1.039704,.4684881
2178,.9,1.239965,.4886783
2178,.95,1.641473,.4963402
2179,.05,-.5065385,.2087099
2179,.1,-.3774984,.2746993
2179,.15,-.2065826,.2853687
2179,.2,-.1618333,.31924
2179,.25,-.0757717,.3300197
2179,.3,.0290273,.3294309
2179,.35,.0923319,.3469079
2179,.4,.1762781,.3604572
2179,.45,.2485694,.3722835
2179,.5,.35442,.3742288
2179,.55,.4177566,.3901004
2179,.6,.4995562,.3978439
2179,.65,.5985348,.4009324
2179,.7,.6589559,.4195391
2179,.75,.7799448,.4358655
2179,.8,.896803,.4554972
2179,.85,1.044335,.4705747
2179,.9,1.245488,.4908549
2179,.95,1.648784,.498551
2180,.05,-.5087946,.2096395
2180,.1,-.3791798,.2759228
2180,.15,-.2075027,.2866397
2180,.2,-.1625542,.3206619
2180,.25,-.0761092,.3314897
2180,.3,.0291566,.3308983
2180,.35,.0927432,.348453
2180,.4,.1770633,.3620627
2180,.45,.2496765,.3739417
2180,.5,.3559986,.3758957
2180,.55,.4196173,.391838
2180,.6,.5017813,.3996159
2180,.65,.6012007,.4027182
2180,.7,.661891,.4214078
2180,.75,.7834187,.4378069
2180,.8,.9007974,.4575261
2180,.85,1.048987,.4726707
2180,.9,1.251036,.4930412
2180,.95,1.656128,.5007716
2181,.05,-.5110608,.2105732
2181,.1,-.3808687,.2771518
2181,.15,-.2084269,.2879164
2181,.2,-.1632782,.3220902
2181,.25,-.0764482,.3329661
2181,.3,.0292865,.3323721
2181,.35,.0931563,.3500051
2181,.4,.177852,.3636753
2181,.45,.2507886,.3756072
2181,.5,.3575843,.3775699
2181,.55,.4214863,.3935832
2181,.6,.5040163,.4013959
2181,.65,.6038785,.4045119
2181,.7,.6648391,.4232848
2181,.75,.7869081,.4397569
2181,.8,.9048097,.4595639
2181,.85,1.053659,.4747761
2181,.9,1.256608,.4952373
2181,.95,1.663505,.503002
2182,.05,-.5133371,.2115111
2182,.1,-.3825651,.2783862
2182,.15,-.2093553,.2891988
2182,.2,-.1640054,.3235248
2182,.25,-.0767887,.3344492
2182,.3,.0294169,.3338525
2182,.35,.0935712,.351564
2182,.4,.1786441,.3652951
2182,.45,.2519056,.3772802
2182,.5,.359177,.3792517
2182,.55,.4233636,.3953363
2182,.6,.5062612,.4031837
2182,.65,.6065682,.4063136
2182,.7,.6678003,.4251701
2182,.75,.790413,.4417156
2182,.8,.9088397,.4616109
2182,.85,1.058352,.4768907
2182,.9,1.262205,.4974431
2182,.95,1.670914,.5052424
2183,.05,-.5156236,.2124532
2183,.1,-.3842691,.2796262
2183,.15,-.2102877,.2904869
2183,.2,-.1647359,.3249658
2183,.25,-.0771307,.3359388
2183,.3,.0295479,.3353395
2183,.35,.093988,.3531299
2183,.4,.1794398,.3669222
2183,.45,.2530276,.3789606
2183,.5,.3607768,.3809409
2183,.55,.4252493,.3970971
2183,.6,.5085161,.4049795
2183,.65,.6092699,.4081233
2183,.7,.6707748,.4270638
2183,.75,.7939336,.443683
2183,.8,.9128878,.4636669
2183,.85,1.063066,.4790148
2183,.9,1.267827,.4996587
2183,.95,1.678356,.5074928
2184,.05,-.5179202,.2133995
2184,.1,-.3859806,.2808717
2184,.15,-.2112244,.2917808
2184,.2,-.1654697,.3264132
2184,.25,-.0774742,.3374351
2184,.3,.0296795,.3368331
2184,.35,.0944066,.3547027
2184,.4,.180239,.3685565
2184,.45,.2541546,.3806486
2184,.5,.3623837,.3826376
2184,.55,.4271434,.3988658
2184,.6,.5107811,.4067833
2184,.65,.6119836,.4099412
2184,.7,.6737624,.428966
2184,.75,.7974698,.4456592
2184,.8,.9169538,.4657321
2184,.85,1.067801,.4811484
2184,.9,1.273474,.5018842
2184,.95,1.685832,.5097532
2185,.05,-.5202271,.21435
2185,.1,-.3876998,.2821227
2185,.15,-.2121652,.2930804
2185,.2,-.1662067,.3278671
2185,.25,-.0778193,.3389381
2185,.3,.0298117,.3383334
2185,.35,.0948271,.3562826
2185,.4,.1810419,.3701981
2185,.45,.2552866,.382344
2185,.5,.3639978,.3843419
2185,.55,.429046,.4006424
2185,.6,.5130562,.4085951
2185,.65,.6147094,.4117671
2185,.7,.6767635,.4308767
2185,.75,.8010218,.4476442
2185,.8,.921038,.4678065
2185,.85,1.072557,.4832915
2185,.9,1.279146,.5041197
2185,.95,1.693341,.5120237
2186,.05,-.5225441,.2153047
2186,.1,-.3894266,.2833793
2186,.15,-.2131102,.2943858
2186,.2,-.166947,.3293274
2186,.25,-.0781659,.3404478
2186,.3,.0299445,.3398404
2186,.35,.0952495,.3578695
2186,.4,.1818482,.3718469
2186,.45,.2564237,.384047
2186,.5,.3656191,.3860538
2186,.55,.430957,.4024269
2186,.6,.5153413,.4104151
2186,.65,.6174474,.4136011
2186,.7,.6797778,.4327958
2186,.75,.8045896,.4496381
2186,.8,.9251404,.4698901
2186,.85,1.077334,.4854441
2186,.9,1.284843,.5063651
2186,.95,1.700883,.5143043
2187,.05,-.5248716,.2162637
2187,.1,-.3911612,.2846415
2187,.15,-.2140594,.295697
2187,.2,-.1676906,.3307943
2187,.25,-.0785141,.3419641
2187,.3,.0300779,.341354
2187,.35,.0956737,.3594635
2187,.4,.1826582,.3735032
2187,.45,.2575658,.3857575
2187,.5,.3672476,.3877733
2187,.55,.4328765,.4042193
2187,.6,.5176367,.4122431
2187,.65,.6201975,.4154433
2187,.7,.6828055,.4347235
2187,.75,.8081733,.4516408
2187,.8,.929261,.4719831
2187,.85,1.082133,.4876063
2187,.9,1.290566,.5086204
2187,.95,1.708459,.516595
2188,.05,-.5272094,.2172269
2188,.1,-.3929034,.2859093
2188,.15,-.2150128,.2970141
2188,.2,-.1684375,.3322676
2188,.25,-.0788638,.3434873
2188,.3,.0302119,.3428745
2188,.35,.0960998,.3610646
2188,.4,.1834718,.3751668
2188,.45,.258713,.3874757
2188,.5,.3688833,.3895005
2188,.55,.4348045,.4060197
2188,.6,.5199423,.4140792
2188,.65,.6229599,.4172937
2188,.7,.6858468,.4366598
2188,.75,.8117729,.4536524
2188,.8,.9334,.4740853
2188,.85,1.086953,.4897781
2188,.9,1.296314,.5108858
2188,.95,1.716068,.518896
2189,.05,-.5295577,.2181945
2189,.1,-.3946535,.2871827
2189,.15,-.2159705,.298337
2189,.2,-.1691877,.3337476
2189,.25,-.0792151,.3450172
2189,.3,.0303464,.3444017
2189,.35,.0965279,.3626728
2189,.4,.1842889,.3768378
2189,.45,.2598654,.3892016
2189,.5,.3705263,.3912354
2189,.55,.4367412,.4078282
2189,.6,.5222582,.4159236
2189,.65,.6257347,.4191524
2189,.7,.6889017,.4386047
2189,.75,.8153887,.455673
2189,.8,.9375575,.4761969
2189,.85,1.091794,.4919596
2189,.9,1.302088,.5131614
2189,.95,1.723712,.5212072
2190,.05,-.5319163,.2191663
2190,.1,-.3964113,.2884619
2190,.15,-.2169325,.2996658
2190,.2,-.1699413,.3352341
2190,.25,-.0795679,.3465539
2190,.3,.0304816,.3459356
2190,.35,.0969578,.3642882
2190,.4,.1851098,.3785163
2190,.45,.2610228,.3909351
2190,.5,.3721767,.3929779
2190,.55,.4386865,.4096447
2190,.6,.5245844,.4177761
2190,.65,.6285217,.4210193
2190,.7,.6919701,.4405583
2190,.75,.8190205,.4577026
2190,.8,.9417334,.4783179
2190,.85,1.096657,.4941508
2190,.9,1.307888,.515447
2190,.95,1.731389,.5235287
2191,.05,-.5342855,.2201425
2191,.1,-.3981769,.2897467
2191,.15,-.2178987,.3010005
2191,.2,-.1706982,.3367273
2191,.25,-.0799223,.3480975
2191,.3,.0306174,.3474765
2191,.35,.0973897,.3659107
2191,.4,.1859343,.3802022
2191,.45,.2621855,.3926764
2191,.5,.3738344,.3947283
2191,.55,.4406404,.4114693
2191,.6,.5269209,.4196369
2191,.65,.6313212,.4228946
2191,.7,.6950521,.4425206
2191,.75,.8226685,.4597413
2191,.8,.945928,.4804484
2191,.85,1.101542,.4963518
2191,.9,1.313713,.5177429
2191,.95,1.739101,.5258605
2192,.05,-.5366653,.2211231
2192,.1,-.3999504,.2910373
2192,.15,-.2188693,.3023412
2192,.2,-.1714585,.3382271
2192,.25,-.0802783,.3496479
2192,.3,.0307537,.3490241
2192,.35,.0978235,.3675405
2192,.4,.1867625,.3818957
2192,.45,.2633533,.3944254
2192,.5,.3754995,.3964864
2192,.55,.4426031,.413302
2192,.6,.5292678,.421506
2192,.65,.6341332,.4247782
2192,.7,.698148,.4444916
2192,.75,.8263327,.461789
2192,.8,.9501412,.4825884
2192,.85,1.106448,.4985626
2192,.9,1.319565,.520049
2192,.95,1.746847,.5282028
2193,.05,-.5390556,.2221079
2193,.1,-.4017318,.2923335
2193,.15,-.2198441,.3036879
2193,.2,-.1722222,.3397336
2193,.25,-.0806358,.3512053
2193,.3,.0308907,.3505787
2193,.35,.0982592,.3691776
2193,.4,.1875943,.3835966
2193,.45,.2645262,.3961821
2193,.5,.377172,.3982524
2193,.55,.4445744,.4151429
2193,.6,.5316252,.4233834
2193,.65,.6369576,.4266702
2193,.7,.7012575,.4464714
2193,.75,.8300132,.4638458
2193,.8,.9543731,.4847378
2193,.85,1.111376,.5007833
2193,.9,1.325442,.5223653
2193,.95,1.754628,.5305554
2194,.05,-.5414566,.2230972
2194,.1,-.4035212,.2936356
2194,.15,-.2208233,.3050405
2194,.2,-.1729893,.3412468
2194,.25,-.080995,.3527696
2194,.3,.0310283,.3521402
2194,.35,.0986968,.3708219
2194,.4,.1884298,.3853052
2194,.45,.2657045,.3979468
2194,.5,.3788519,.4000262
2194,.55,.4465546,.4169919
2194,.6,.5339931,.4252692
2194,.65,.6397946,.4285706
2194,.7,.704381,.44846
2194,.75,.8337101,.4659118
2194,.8,.958624,.4868969
2194,.85,1.116326,.5030137
2194,.9,1.331346,.5246919
2194,.95,1.762443,.5329185
2195,.05,-.5438683,.2240909
2195,.1,-.4053185,.2949435
2195,.15,-.2218069,.3063992
2195,.2,-.1737598,.3427667
2195,.25,-.0813558,.3543409
2195,.3,.0311665,.3537087
2195,.35,.0991364,.3724736
2195,.4,.1892691,.3870214
2195,.45,.2668879,.3997193
2195,.5,.3805394,.401808
2195,.55,.4485436,.4188493
2195,.6,.5363715,.4271634
2195,.65,.6426443,.4304795
2195,.7,.7075183,.4504575
2195,.75,.8374236,.467987
2195,.8,.9628938,.4890656
2195,.85,1.121298,.5052542
2195,.9,1.337276,.5270289
2195,.95,1.770293,.5352921
2196,.05,-.5462908,.225089
2196,.1,-.4071238,.2962572
2196,.15,-.2227948,.3077639
2196,.2,-.1745337,.3442934
2196,.25,-.0817181,.3559191
2196,.3,.0313053,.3552841
2196,.35,.099578,.3741326
2196,.4,.1901122,.3887452
2196,.45,.2680767,.4014997
2196,.5,.3822343,.4035977
2196,.55,.4505414,.4207149
2196,.6,.5387606,.429066
2196,.65,.6455067,.4323969
2196,.7,.7106697,.4524638
2196,.75,.8411535,.4700715
2196,.8,.9671826,.4912439
2196,.85,1.126293,.5075047
2196,.9,1.343232,.5293764
2196,.95,1.778178,.5376764
2197,.05,-.548724,.2260916
2197,.1,-.4089372,.2975768
2197,.15,-.2237872,.3091347
2197,.2,-.1753111,.345827
2197,.25,-.0820821,.3575044
2197,.3,.0314448,.3568666
2197,.35,.1000215,.375799
2197,.4,.1909589,.3904767
2197,.45,.2692707,.403288
2197,.5,.3839368,.4053954
2197,.55,.4525482,.4225888
2197,.6,.5411603,.4309771
2197,.65,.6483819,.4343228
2197,.7,.7138351,.4544792
2197,.75,.8449001,.4721652
2197,.8,.9714905,.493432
2197,.85,1.131309,.5097651
2197,.9,1.349215,.5317343
2197,.95,1.786098,.5400712
2198,.05,-.551168,.2270986
2198,.1,-.4107586,.2989022
2198,.15,-.2247839,.3105116
2198,.2,-.176092,.3473673
2198,.25,-.0824477,.3590967
2198,.3,.0315848,.3584561
2198,.35,.100467,.3774728
2198,.4,.1918095,.3922159
2198,.45,.2704701,.4050842
2198,.5,.3856469,.407201
2198,.55,.4545638,.424471
2198,.6,.5435706,.4328967
2198,.65,.6512698,.4362573
2198,.7,.7170146,.4565034
2198,.75,.8486633,.4742683
2198,.8,.9758176,.4956297
2198,.85,1.136348,.5120357
2198,.9,1.355224,.5341026
2198,.95,1.794054,.5424768
2199,.05,-.553623,.2281101
2199,.1,-.4125881,.3002335
2199,.15,-.2257851,.3118947
2199,.2,-.1768763,.3489145
2199,.25,-.0828149,.3606962
2199,.3,.0317255,.3600527
2199,.35,.1009145,.3791541
2199,.4,.1926638,.3939629
2199,.45,.2716747,.4068885
2199,.5,.3873646,.4090147
2199,.55,.4565885,.4263616
