,discrate,year,rcp,variable,pulse,damages
136,1.0,2088.0,rcp45,nocons_betas_SSP3,pulse,0.11642416828492624
137,1.0,2088.0,rcp85,nocons_betas_SSP3,pulse,0.1968255862691883
138,1.0,2089.0,rcp45,nocons_betas_SSP3,pulse,0.11646072565296292
139,1.0,2089.0,rcp85,nocons_betas_SSP3,pulse,0.1984742716173301
140,1.0,2090.0,rcp45,nocons_betas_SSP3,pulse,0.11768299259301994
141,1.0,2090.0,rcp85,nocons_betas_SSP3,pulse,0.2027367098157681
142,1.0,2091.0,rcp45,nocons_betas_SSP3,pulse,0.11829222985218091
143,1.0,2091.0,rcp85,nocons_betas_SSP3,pulse,0.20611494567529112
144,1.0,2092.0,rcp45,nocons_betas_SSP3,pulse,0.11920284995744262
145,1.0,2092.0,rcp85,nocons_betas_SSP3,pulse,0.20787623340848074
146,1.0,2093.0,rcp45,nocons_betas_SSP3,pulse,0.11934310833103562
147,1.0,2093.0,rcp85,nocons_betas_SSP3,pulse,0.21146344535844422
148,1.0,2094.0,rcp45,nocons_betas_SSP3,pulse,0.11979837824407513
149,1.0,2094.0,rcp85,nocons_betas_SSP3,pulse,0.21339443478364942
150,1.0,2095.0,rcp45,nocons_betas_SSP3,pulse,0.11943381939631896
151,1.0,2095.0,rcp85,nocons_betas_SSP3,pulse,0.21355695266084412
152,1.0,2096.0,rcp45,nocons_betas_SSP3,pulse,0.12060074219281836
153,1.0,2096.0,rcp85,nocons_betas_SSP3,pulse,0.21486640848530314
154,1.0,2097.0,rcp45,nocons_betas_SSP3,pulse,0.12091894325780601
155,1.0,2097.0,rcp85,nocons_betas_SSP3,pulse,0.21739233591928286
156,1.0,2098.0,rcp45,nocons_betas_SSP3,pulse,0.12058082316165575
157,1.0,2098.0,rcp85,nocons_betas_SSP3,pulse,0.21636995091681713
158,1.0,2099.0,rcp45,nocons_betas_SSP3,pulse,0.12025869042819379
159,1.0,2099.0,rcp85,nocons_betas_SSP3,pulse,0.21713403631621392
160,1.0,2100.0,rcp45,nocons_betas_SSP3,pulse,0.12027029217610578
161,1.0,2100.0,rcp85,nocons_betas_SSP3,pulse,0.21773681346576085
162,1.0,2101.0,rcp45,nocons_betas_SSP3,pulse,0.12051438263636793
163,1.0,2101.0,rcp85,nocons_betas_SSP3,pulse,0.21848229357162383
164,1.0,2102.0,rcp45,nocons_betas_SSP3,pulse,0.1206564988877728
165,1.0,2102.0,rcp85,nocons_betas_SSP3,pulse,0.2191033697060398
166,1.0,2103.0,rcp45,nocons_betas_SSP3,pulse,0.12071854646137306
167,1.0,2103.0,rcp85,nocons_betas_SSP3,pulse,0.2196200101110809
168,1.0,2104.0,rcp45,nocons_betas_SSP3,pulse,0.12062330754150526
169,1.0,2104.0,rcp85,nocons_betas_SSP3,pulse,0.21997376255205706
170,1.0,2105.0,rcp45,nocons_betas_SSP3,pulse,0.12030287847755121
171,1.0,2105.0,rcp85,nocons_betas_SSP3,pulse,0.22011455107008268
172,1.0,2106.0,rcp45,nocons_betas_SSP3,pulse,0.11990262399685624
173,1.0,2106.0,rcp85,nocons_betas_SSP3,pulse,0.22016049001361368
174,1.0,2107.0,rcp45,nocons_betas_SSP3,pulse,0.11946236417497139
175,1.0,2107.0,rcp85,nocons_betas_SSP3,pulse,0.22014536688040265
176,1.0,2108.0,rcp45,nocons_betas_SSP3,pulse,0.11907818586631844
177,1.0,2108.0,rcp85,nocons_betas_SSP3,pulse,0.22014609923915388
178,1.0,2109.0,rcp45,nocons_betas_SSP3,pulse,0.118807087947244
179,1.0,2109.0,rcp85,nocons_betas_SSP3,pulse,0.22020787250083212
180,1.0,2110.0,rcp45,nocons_betas_SSP3,pulse,0.11875899335368702
181,1.0,2110.0,rcp85,nocons_betas_SSP3,pulse,0.22041583903785972
182,1.0,2111.0,rcp45,nocons_betas_SSP3,pulse,0.11909565971360961
183,1.0,2111.0,rcp85,nocons_betas_SSP3,pulse,0.2208928600378548
184,1.0,2112.0,rcp45,nocons_betas_SSP3,pulse,0.11931990203488742
