temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
20.8,49,.0038602883469139,36,.0028041656951245,13,.0010561226517893,0,0
20.9,25,.0016681239139871,20,.0012991559451621,5,.000368967968825,0,0
21,29,.0019833520200336,18,.0012255224137334,11,.0007578296063002,0,0
21.1,58,.0042870765246334,36,.0027002560309484,22,.0015868204936851,0,0
21.2,47,.0036331518058432,41,.0032131538537215,6,.0004199979521218,0,0
21.3,39,.0030061954457778,25,.0019035514415009,14,.001102644004277,0,0
21.4,109,.0081908525316976,78,.0058158321116935,31,.0023750204200041,0,0
21.5,54,.0040359218328376,43,.0032233512247331,11,.0008125706081046,0,0
21.6,54,.0039737554834574,44,.003204715452739,10,.0007690400307183,0,0
21.7,62,.0046939273270254,46,.0034733641550702,16,.0012205631719553,0,0
21.8,45,.0033741684092092,36,.0027136135176988,9,.0006605548915104,0,0
21.9,36,.0028116833964305,22,.00181149092532,14,.0010001924711105,0,0
22,66,.0050940899527632,46,.0035882547745132,20,.00150583517825,0,0
22.1,50,.0036486972821876,39,.0028598268909263,11,.0007888703912613,0,0
22.2,45,.0034150577557739,35,.0027065989124821,10,.0007084588432917,0,0
22.3,58,.004369474525447,37,.0027951317024417,21,.0015743428230053,0,0
22.4,60,.0047359298332594,47,.0037093215578352,13,.0010266082754242,0,0
22.5,32,.0025424630293855,25,.0020165421665297,7,.0005259208628559,0,0
22.6,54,.0040302165762114,40,.0029839910384908,14,.0010462255377206,0,0
22.7,17,.0012451422808226,10,.0006835374661023,7,.0005616048147203,0,0
22.8,42,.0029531148829847,38,.0026506217036513,4,.0003024931793334,0,0
22.9,69,.00498481951945,51,.0037112820646144,18,.0012735374548356,0,0
23,57,.0043929606945312,43,.0032895190561248,14,.0011034416384064,0,0
23.1,58,.0046237546957855,42,.0033295100402029,16,.0012942446555826,0,0
23.2,74,.0055360702899634,60,.0044501012234832,14,.0010859690664802,0,0
23.3,22,.0016992683595163,18,.0013984157340019,4,.0003008526255144,0,0
23.4,54,.0040285585891979,45,.0033685358466755,9,.0006600227425224,0,0
23.5,48,.0037283952406142,37,.0028594000577868,11,.0008689951828273,0,0
23.6,29,.0021231030550553,14,.0009905236875056,15,.0011325793675496,0,0
