temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
30.6,489,.0116390071805768,98,.0018245660819503,367,.0083379648388586,24,.0014764762597679
30.7,439,.0118832135169669,89,.0020476290246734,327,.0089773553283976,23,.0008582291638959
30.8,550,.0116973862615737,159,.0036612829699152,372,.0076037069340487,19,.0004323963576098
30.9,566,.0108128653219808,131,.0016758422587486,407,.0085132023023107,28,.0006238207609215
31,443,.0101037238337653,100,.0021803485192322,325,.0073968243719378,18,.0005265509425953
31.1,437,.0085599518718595,105,.0017596969014448,319,.0065955275977672,13,.0002047273726475
31.2,529,.0095075427354345,122,.0021374357835953,372,.0066875523627914,35,.0006825545890479
31.3,539,.010653803440448,113,.0019946804493998,401,.0082611008228923,25,.0003980221681559
31.4,816,.0171280227496595,218,.0039673762553321,553,.012250518379517,45,.0009101281148105
31.5,605,.0125097488568144,161,.0032682680941321,399,.0080436349930437,45,.0011978457696387
31.6,551,.0105412264093161,130,.0023626175420191,402,.0078071063020388,19,.0003715025652582
31.7,713,.0145749346705202,159,.0039031590399077,506,.0097120044240455,48,.000959771206567
31.8,506,.0120245333388311,164,.0032503783654647,316,.0080617919899169,26,.0007123629834496
31.9,408,.0083064844473029,118,.0018444699391011,273,.0060750201177768,17,.0003869943904249
32,432,.0087228032373048,73,.0013311647171577,336,.0068946561028156,23,.0004969824173315
32.1,844,.01619110462957,193,.0027197446199807,603,.0126285726353785,48,.0008427873742107
32.2,461,.0108641412359134,101,.0020967936722514,332,.0081319926753167,28,.0006353548883453
32.3,526,.011217429233227,172,.003101662162976,330,.0075420424048502,24,.0005737246654007
32.4,512,.0107981926367984,104,.0024059999267365,396,.0081522136664489,12,.0002399790436129
32.5,509,.0110289321157779,119,.0024504887858825,371,.0078942856081881,19,.0006841577217074
32.6,447,.0107298381850995,122,.0030653990791478,292,.007074961154558,33,.0005894779513937
32.7,302,.0055490029871805,70,.0009373847685481,223,.004348808839552,9,.0002628093790804
32.8,321,.0073336430434949,73,.0012951722163734,226,.0054816281875958,22,.0005568426395257
32.9,479,.0113266409847483,121,.0028231511074637,334,.0078413615608497,24,.000662128316435
33,524,.012156215836967,108,.0028759095999931,384,.0087194788042098,32,.0005608274327642
33.1,537,.0095201806002763,164,.0026654916480027,341,.0061650482765003,32,.0006896406757733
33.2,352,.0084301803545941,77,.0021539437764204,265,.006154731831316,10,.0001215047468577
33.3,487,.0108714832472288,133,.0023024291328966,331,.0082158419080542,23,.0003532122062779
33.4,383,.0086758939700076,98,.0014966894468671,262,.0066114627976503,23,.0005677417254901
33.5,434,.009051572443127,77,.0014273021134841,340,.0072089155489721,17,.0004153547806709
33.6,607,.0144643032629119,146,.0036846288230663,435,.0101435268709338,26,.0006361475689118
33.7,334,.0073195708280878,84,.001456959800862,238,.0056046742179774,12,.0002579368092483
33.8,304,.0069636161003643,66,.0016176045862437,229,.0052139711139034,9,.0001320404002172
33.9,352,.0066281768091585,106,.0016710440207817,227,.00462742007835,19,.0003297127100268
34,455,.0088284165647678,92,.0012424309459789,339,.0069968095009472,24,.0005891761178418
34.1,439,.0089892653775223,117,.0025002857519212,295,.0058890821776458,27,.0005998974479553
34.2,548,.0119701638391234,106,.0022349305345415,413,.0088526306162748,29,.0008826026883071
34.3,267,.0067971660964758,72,.0017451400885875,186,.0048922472670938,9,.0001597787407945
34.4,335,.0072309266131896,75,.0012322009092003,254,.0059011523902655,6,.0000975733137238
34.5,309,.0071042611316443,87,.0017711270155587,202,.0050359596522185,20,.0002971744638671
34.6,265,.0050267133898387,71,.0011141214617396,187,.0038057357283492,7,.0001068561997499
34.7,531,.0113942591217437,148,.0023674025195817,364,.0087202968169038,19,.0003065597852583
34.8,401,.0086950487158219,93,.001751131841047,283,.0063927581244343,25,.0005511587503406
34.9,328,.0074238465404051,93,.002318458856621,220,.0046775031988773,15,.0004278844849068
35,536,.0107133578009808,127,.0023655514256831,372,.0078230967422428,37,.000524709633055
35.1,435,.0083258960921739,112,.0016068520140493,300,.00619775565184,23,.0005212884262846
