temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
23.3,14441,.0059832788414083,8078,.0032067429147773,1365,.0006280392888911,4998,.0021484966377399
23.4,16759,.0065775128810461,9619,.0036459990758413,1310,.0005741013121874,5830,.0023574124930175
23.5,21079,.0076662438144233,12168,.0042911027280566,1719,.0007410223151325,7192,.0026341187712342
23.6,20303,.0081372125185961,11273,.0043783794882355,1815,.0007856934088313,7215,.0029731396215293
23.7,19833,.007394423824298,11620,.0043393145360202,1381,.0006394172428905,6832,.0024156920453873
23.8,22224,.0088055246358643,12680,.0050215650977874,1923,.0009145940988899,7621,.0028693654391869
23.9,18224,.0075302536363635,10559,.0043642682333838,1280,.0006345119094622,6385,.0025314734935176
24,19541,.0080670136577066,11350,.004669047423203,1620,.0006844892361233,6571,.0027134769983803
24.1,17648,.0076533431929819,10269,.0043411917447029,1598,.0008233949314036,5781,.0024887565168754
24.2,19457,.0078355061049038,11010,.0043883852611444,1816,.0008851525173768,6631,.0025619683263827
24.3,19333,.0091284167402801,10984,.0054101736416152,1957,.0007974141189262,6392,.0029208289797387
24.4,20040,.0084379696802515,11079,.004727092567868,1981,.000863807573297,6980,.0028470695390865
24.5,23780,.0102764824855361,13482,.0058059282486971,1890,.0009134833661939,8408,.0035570708706452
24.6,18549,.0085118605519225,10825,.0050489635420758,1565,.0007333638846614,6159,.0027295331251853
24.7,20954,.0079916939680551,11738,.0044677082729709,2163,.0010034417175682,7053,.002520543977516
24.8,19513,.0075361127488884,10745,.0041464781194431,1781,.0009276315622051,6987,.0024620030672402
24.9,19469,.0082317431421526,10795,.0045423293679168,2131,.0010279406440166,6543,.0026614731302192
25,19629,.0075162417405235,11159,.0041518116108623,2033,.0009791886132877,6437,.0023852415163734
25.1,20030,.0086660107309342,11445,.00489145756368,1875,.0008856169596481,6710,.0028889362076061
25.2,18808,.0072544600203095,10341,.0039005807993675,2153,.0009688835307955,6314,.0023849956901465
25.3,20683,.0079911066299969,11781,.0045767212935344,1841,.000912865254957,7061,.0025015200815055
25.4,20486,.0075834741469931,11325,.0040926344707612,2082,.001000855698738,7079,.0024899839774939
25.5,18658,.0070161275185923,10418,.0038132473054207,1862,.0008126729976317,6378,.00239020721554
25.6,21448,.0074768242999497,11800,.0039953164653035,2251,.000977068663925,7397,.0025044391707212
25.7,18361,.0069941982196458,10275,.0038018630179115,1751,.0007995065403961,6335,.0023928286613382
25.8,17527,.0063802380019915,9518,.0033589798667588,1899,.0009207777874298,6110,.0021004803478029
25.9,18411,.0062413578926952,10352,.0033249673702871,1860,.0008482092435695,6199,.0020681812788386
26,16993,.0066772111043445,9286,.0033947993127654,2034,.0011394597546399,5673,.0021429520369391
26.1,17468,.0070404719834336,9597,.0037686507973564,2077,.0009847283421252,5794,.002287092843952
26.2,21405,.0072845757954134,11548,.0038419409069412,2430,.001229818077114,7427,.0022128168113582
26.3,21509,.0073391274600052,11605,.0037795998407724,2325,.0011982945156834,7579,.0023612331035494
26.4,19926,.0064905863830473,11017,.0033344713097092,2125,.0009780648969855,6784,.0021780501763526
26.5,20855,.0064877791494338,11599,.0032849802262938,2217,.0010757823933503,7039,.0021270165297897
26.6,19999,.0063553172508346,10843,.0031299415516894,2305,.0010653517181698,6851,.0021600239809754
26.7,21997,.007319163097586,12138,.0037487971525709,2305,.001192602151697,7554,.002377763793318
26.8,19747,.0072595371931126,10698,.0038041777280551,2162,.0010478137689276,6887,.0024075456961299
26.9,19856,.0070794609822933,10875,.0036608826948026,2234,.0010792876804171,6747,.0023392906070736
27,21627,.0072926718097643,12075,.0037385403126886,2262,.0010889547498145,7290,.0024651767472612
27.1,20534,.0065121991191495,11313,.0033940728164392,2230,.0010332874988137,6991,.0020848388038965
27.2,18826,.0062458282028079,10163,.0031766632017263,2412,.0011500028168681,6251,.0019191621842136
