temp,no_wgt_comm,risk_adj_sample_wgt_sector_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_sector_low,pop_adj_sample_wgt_low,no_wgt_ag,risk_adj_sample_wgt_sector_ag,pop_adj_sample_wgt_ag,no_wgt_nonag,risk_adj_sample_wgt_sector_nonag,pop_adj_sample_wgt_nonag
25.1,48744,.00513846753839,.0030603642589552,30714,.0030090594165018,.0017636796481338,2057,.000055681577368,.0004769011787523,15973,.0020737265445203,.000819783432069
25.2,33430,.0040502510415906,.0027371630421486,20453,.0025573513260042,.0014841786859285,2250,.0000889034134644,.000727227939747,10727,.001403996302122,.0005257564164731
25.3,49997,.0053245332548356,.0036017128476018,31508,.0032255375266652,.0019049857044845,2117,.0001128857645573,.0009069580979553,16372,.0019861099636131,.000789769045162
25.4,46104,.0039133796147866,.0033169480542397,29213,.0023276919742746,.0015492871724722,2347,.0001444789824019,.0011565144809297,14544,.0014412086581101,.0006111464008378
25.5,45043,.0040569519778083,.002992450866314,28181,.0022668559636984,.0014334782789076,2112,.0001151934630425,.000921139685724,14750,.0016749025510674,.0006378329016825
25.6,51381,.0044789777300837,.003094361167704,32090,.0026870181320677,.0017327525239637,2478,.0000876928228565,.0007364621100767,16813,.0017042667751594,.0006251465336636
25.7,55417,.0056983791325826,.0043521620490118,35068,.003503982110165,.0022623465681926,2013,.000159777810911,.0012658668192114,18336,.0020346192115066,.0008239486616078
25.8,44948,.0041817472094274,.0028282032562905,28666,.0024830851108114,.0014978063708139,2118,.0000890572000052,.0007328391157037,14164,.0016096048986107,.000597557769773
25.9,65168,.0064310362980979,.0036016963599936,42381,.0037960927669156,.0022475623913092,2170,.0000443217256253,.000394377245271,20617,.0025906218055569,.0009597567234134
26,42034,.003704391046079,.0024154273072945,26520,.0022667702501084,.0012697560728744,2262,.0000808262372251,.0006674206054422,13252,.0013567945587456,.0004782506289779
26.1,61417,.0052097703296646,.0035586266937098,40075,.0030936076154335,.0018890692188142,2394,.0001116150463603,.000899627568634,18948,.0020045476678707,.0007699299062616
26.2,65262,.0063579200448942,.0040423075527346,41460,.0040048906645059,.0023279706406591,2726,.0001125340232882,.0009221519183604,21076,.0022404953571,.0007921849937151
26.3,56572,.0046618067364729,.0033451220352534,36007,.0027557475240317,.001760177625117,2554,.0001118640800377,.0009154122355535,18011,.0017941951324034,.0006695321745829
26.4,71149,.0068630873476112,.0056949585746405,46032,.0038128027154775,.002437901233688,2627,.0002663922965944,.0021205998337843,22490,.0027838923355393,.0011364575071682
26.5,80232,.0065272035745288,.0044838928485444,52251,.0038472863101103,.0022529852579957,2682,.0001645793454405,.0013139582113572,25299,.0025153379189781,.0009169493791915
26.6,64199,.0046863259599724,.0028518676153853,41588,.0027817957766108,.001607348008319,2648,.0000694449818517,.0005887002565158,19963,.0018350852015099,.0006558193505505
26.7,73556,.0059352282162001,.0042113714057889,47906,.0036091242330366,.0022274876044019,2697,.0001489411065601,.0011891235290146,22953,.0021771628766034,.0007947602723724
26.8,72380,.0063200783804642,.0045658239133631,46994,.0037302797748291,.0022710984048344,2607,.0001738078396256,.0013679419348182,22779,.0024159907660095,.0009267835737105
26.9,74523,.0063708293487039,.0044632035362887,48379,.0038390443830187,.0021844916127156,2710,.0001715292643776,.0013510056657887,23434,.0023602557013076,.0009277062577845
27,58925,.0045896017536126,.0032723716911844,37951,.002701388673722,.0016424526719545,2592,.0001169199569013,.0009554382390661,18382,.0017712931229893,.0006744807801639
27.1,84847,.0061818727467914,.0048838014558497,56073,.0038085922386136,.002297666051577,2771,.0002310227945879,.0018220478018235,26003,.0021422577135899,.0007640876024491
27.2,50867,.0042569460399599,.0034298250330168,32512,.0026348923377276,.0016963922123947,2732,.0001441307169353,.0011683577094468,15623,.0014779229852969,.0005650751111753
27.3,74368,.0061143705823527,.0040052236695582,48443,.0036998193857229,.0022053336457458,2959,.0000971179011945,.0008221328247068,22966,.0023174332954352,.0009777571991057
27.4,77640,.0065423253210454,.004683993244253,51976,.003935515116512,.0023476183345403,2265,.0001608438271921,.0012720279712831,23399,.0024459663773413,.0010643469384296
27.5,69502,.0060566270243597,.0044701367034697,45438,.0038088789120848,.002426071626592,2422,.000150271641973,.0011835958225378,21642,.0020974764703019,.0008604692543399
27.6,67237,.0059113515357726,.0061448422501511,44359,.0036085933367374,.0026317950068316,2539,.0003593669290555,.002754044718949,20339,.0019433912699798,.0007590025243705
27.7,69177,.0054258399230837,.0046967738423331,45803,.0033453386865976,.0021384786919635,2321,.0002372707195867,.0018378901479399,21053,.0018432305168994,.0007204050024296
27.8,79740,.0057666708108308,.0052842506501844,52180,.0033236260110852,.0020865973540932,3295,.0003169441533372,.0024397081983037,24265,.0021261006464084,.0007579450977875
27.9,68811,.005269556527851,.0045341942550128,45336,.0032083245073644,.0021328498126987,2940,.0002123546411134,.0016565795846473,20535,.0018488773793731,.0007447648576668
28,70438,.0053763625739683,.0054990782321454,45917,.0031568213199137,.0021246178129534,2917,.0003342205931042,.002555986773995,21604,.0018853206609504,.000818473645197
28.1,81148,.0068495135104721,.0062123908904029,53529,.0041588158452478,.00305393148909,2922,.0002727806500251,.0021088093422298,24697,.0024179170151992,.0010496500590831
28.2,70737,.004906147232845,.0054759681377375,47122,.002875285544354,.0021011321544882,2695,.0003456276839407,.0026389497295594,20920,.0016852340045503,.00073588625369
28.3,66642,.0052688306979436,.0052249546223676,43879,.0033091003213315,.0023882724883139,2690,.000276115028073,.0021211830253502,20073,.0016836153485391,.0007154991087035
28.4,65273,.0045819367924859,.0038075057246909,43457,.0027266850051918,.0018103241314923,2961,.0001696094959912,.0013488490870242,18855,.001685642291303,.0006483325061745
28.5,69130,.0054471881772081,.0045179088920195,45276,.0032852262479236,.0021317583974831,2752,.0002004892017908,.001584571704042,21102,.0019614727274937,.0008015787904944
28.6,60948,.0059456226439177,.0060378312027966,40182,.0036424639337694,.0026102431541268,2364,.0003065708334973,.0024165060064049,18402,.001996587876651,.0010110820422649
28.7,86565,.0061101101783817,.004820017764846,58746,.0038272793879645,.0025273719161619,2866,.0001924975075989,.0014966250380649,24953,.0020903332828184,.0007960208106192
28.8,73131,.004992987765936,.0040913810584983,48326,.0031074688787687,.00192701020005,2816,.0001858437270694,.0014643204498246,21989,.0016996751600979,.0007000504086238
28.9,68569,.0050220902049548,.0054342641348619,45955,.0030031796008975,.002030598331372,2503,.0003396620701325,.0026053795390837,20111,.0016792485339248,.0007982862644062
29,77367,.0053736642873609,.0056464922382383,50052,.0031418945063591,.0020253244016403,3211,.0003710794595317,.0028881994674771,24104,.0018606903214702,.000732968369121
29.1,55315,.0051789488708527,.0067232079423832,36554,.0031886347289204,.002582879334614,2609,.0004429791735067,.0033631005732566,16152,.0015473349684256,.0007772280345126
29.2,87692,.0069131156195831,.0062632577166007,58479,.0039836730286106,.0025858760990613,3087,.0003357725283294,.0025768100575144,26126,.0025936700626432,.001100571560025
29.3,64628,.0040472757467903,.0045607619541312,42575,.002501899919549,.0017180578383436,2827,.0003011366836983,.0023071368585792,19226,.001244239143543,.0005355672572084
29.4,61730,.0049464237996648,.005385796570411,40651,.0032382108747491,.0024906073662201,2871,.0003097174441462,.002371048673503,18208,.0013984954807695,.0005241405306879
29.5,55362,.0044583093977193,.0050506333606592,36479,.0026684718599341,.0020201524147857,2820,.0002699238224927,.0020758192321652,16063,.0015199137152926,.0009546617137083
29.6,62522,.004542611857802,.0062488468712681,41067,.002726400540943,.0021845560263326,3237,.0004575878890632,.0034893414582259,18218,.0013586234277958,.0005749493867097
29.7,66576,.0047052374011693,.0048812834712879,44077,.0026819954307312,.0017994156149375,2917,.0002949534432975,.0022551735132655,19582,.0017282885271406,.0008266943430849
29.8,68761,.0048012285124815,.0058196954912643,45511,.002869585515927,.0019992718229593,3117,.000402880276451,.003065963069764,20133,.0015287627201035,.000754460598541
29.9,51882,.0038780673951869,.0049626126195376,33426,.0024400413288506,.0018412093258052,2839,.0003551171521741,.0027208595050529,15617,.0010829089141622,.0004005437886795
30,72116,.005622688581507,.007727082256107,47843,.0033762490308089,.0027710039057826,3108,.0005528890536693,.0041881445816075,21165,.0016935504970288,.0007679337687169
30.1,67221,.0049985636353483,.0068148798223402,44415,.0027802277556669,.0020523481371046,3428,.0005452551666507,.0041468313125151,19378,.0016730807130307,.0006157003727205
30.2,53417,.0043723029824392,.0067325513184782,34050,.0025226141166608,.0018617704058003,3182,.0005591300193697,.0042672833912776,16185,.0012905588464087,.0006034975214003
30.3,65634,.0047366708744183,.007096268912905,43751,.0024939437172149,.0018431231761606,2877,.0005551407925353,.0042031068648916,19006,.0016875863646681,.0010500388718527
30.4,62489,.0050552303704066,.0069919731352655,41673,.0029296744411607,.0023141710234962,3195,.0005117126389776,.0038855485520375,17621,.0016138432902684,.0007922535597317
30.5,47630,.0047825897812869,.0082995698509549,30838,.0028441917379964,.002787619832556,2753,.0006404985327591,.0048300781297606,14039,.0012978995105314,.0006818718886382
30.6,55869,.0056660141855574,.0086606471010318,37139,.0031495699623136,.0024135830667403,2946,.0006446022401435,.004866977861184,15784,.0018718419831003,.0013800861731075
30.7,48782,.0051372015274306,.0085675090564546,32102,.002873670230861,.0023499384275004,2365,.0006940531676814,.0052378428348171,14315,.0015694781288882,.0009797277941371
30.8,36260,.0045564962836823,.0080463938679654,22533,.0030935994270862,.0030809537090964,2620,.0005880600579979,.0044634719073043,11107,.0008748367985982,.0005019682515646
30.9,46939,.005024378679188,.0079987715659499,30371,.0025171917523952,.0020288758689459,3275,.0006583925680901,.0049762458228905,13293,.0018487943587027,.0009936498741135
31,45964,.0043922780130023,.0072915090578701,29858,.0026116234976742,.002274132329425,2948,.0005722507264414,.0043408214414983,13158,.0012084037888866,.0006765552869468
31.1,45457,.0041530895100262,.0064225642446806,29780,.0026127579866005,.0021021888667089,3002,.0005104150665583,.0038733024253474,12675,.0010299164568673,.0004470729526243
31.2,40934,.0042691961897231,.0068856557447763,26269,.0025334296410381,.0022125443615692,2755,.0005173126275642,.0039196234417154,11910,.0012184539211209,.0007534879414918
31.3,42842,.0047043182015314,.0077809811727659,27601,.0028707835715198,.0023286900380142,3147,.0006389406776891,.0048387312484915,12094,.0011945939523225,.0006135598862602
31.4,43580,.0053164335019293,.0112519359279478,28122,.0031368552175918,.0032394862838164,3030,.0009470665219254,.0071452307341817,12428,.0012325117624121,.0008672189099497
31.5,42750,.0051245204431089,.0087193348886181,27799,.0031258773863483,.002956336384913,2921,.0006221958141847,.004709308174401,12030,.0013764472425759,.0010536903293041
31.6,34612,.0041426592439143,.0073824553645027,21704,.0024021665016286,.0022218719255042,2851,.0006038196238722,.004566901604439,10057,.0011366731184135,.0005936818345595
31.7,35804,.0046817948105894,.009579426946826,22679,.0029873170965352,.0031242409119344,3145,.0007510393116425,.0056815147119964,9980,.0009434384024116,.0007736713228952
31.8,33612,.0041412745081708,.0080342235758263,21389,.0024071614667053,.0025746456522441,2594,.0006234911479285,.0047129592535863,9629,.0011106218935371,.0007466186699958
31.9,34879,.0033307205320625,.0058542275423622,22326,.0020453155205764,.0018272390336778,2635,.0004700134778308,.0035598624937667,9918,.0008153915336553,.0004671260149177
32,27233,.0032196556475128,.0060917490518734,16681,.0019036664617993,.0015358832945596,2614,.0005332220716629,.0040316114510067,7938,.0007827671140506,.0005242543063071
32.1,34031,.0042257252044397,.010375926963212,21284,.0021366841020736,.0022220890966246,3053,.0009760212657711,.0073493273440274,9694,.001113019836595,.00080451052256
32.2,31211,.0036532308113328,.0073378992409758,19560,.0021043603225704,.0019625579396416,2728,.0006287966491126,.0047545437158191,8923,.0009200738396498,.0006207975855152
32.3,37363,.0043188743792728,.0077251809817291,23881,.0027028546724788,.0026693340024344,3159,.0005833419409784,.0044145296352663,10323,.0010326777658156,.0006413173440283
32.4,27125,.0031118842331043,.0070363809209365,16337,.0018236618049836,.0019276058610964,2968,.0006303725113962,.0047596174963304,7820,.0006578499167245,.0003491575635097
32.5,23232,.0032234557459609,.0071857622586525,13604,.0018927305103089,.0019856565951464,3087,.0006106414841429,.0046273734765009,6541,.0007200837515091,.0005727321870052
32.6,39746,.0040983439251054,.0073405555901577,25689,.0024718427528652,.0025436988847906,2900,.0005471692003582,.0041356136237086,11157,.001079331971882,.0006612430816585
32.7,34170,.0026796475106198,.004190789852109,21417,.0015644913881135,.001219888082256,2915,.0003368290979962,.0025683773871249,9838,.0007783270245101,.0004025243827281
32.8,33920,.0033061529108983,.0053816231056329,21669,.0019388850588472,.0015548732111434,2913,.0004243218062468,.003225191000752,9338,.0009429460458044,.0006015588937374
32.9,26092,.0033478458111939,.0073284002782177,15757,.0018992396213403,.0021348697931718,2822,.0006063995543334,.004580374079623,7513,.0008422066355203,.000613156405423
33,23850,.0034206915807282,.007833303359116,13542,.0020953140963623,.002248339622046,3395,.0006743883825073,.0050954434353214,6913,.0006509891018587,.0004895203017486
33.1,24795,.0032817611037141,.0063468000297189,14731,.001927769920237,.0020757772304967,2788,.0004769839261048,.0036142687532177,7276,.0008770072573723,.0006567540460046
33.2,23186,.0028228506809852,.0056777343532525,13885,.0018140714236102,.0018145914198505,2672,.0004760750569283,.0036094002989142,6629,.0005327042004466,.0002537426344877
33.3,19378,.0030426411228988,.0070670839387179,10757,.0019121368148167,.0019153716711131,2969,.0006353862352195,.0048106017709365,5652,.0004951180728625,.0003411104966683
33.4,20470,.0024384719692822,.005653080436035,12015,.0014319366066591,.0013530563020811,2662,.0005113216940644,.003863036270763,5793,.0004952136685588,.0004369878631909
33.5,20961,.0026256322959827,.005958912076618,12051,.0013704093785181,.0013034124149011,2609,.0005573896325012,.0042065437285342,6301,.0006978332849634,.0004489559331826
33.6,23195,.0038499846570095,.0091560381318014,13700,.0022564286373554,.0026523019294012,2727,.0007839851572148,.0059069618536229,6768,.0008095708624393,.0005967743487773
33.7,19934,.0024478426624648,.0049667366512062,11530,.0015212950918598,.0013868365846304,2583,.0004336765113965,.0032858978586681,5821,.0004928710592085,.0002940022079077
33.8,17952,.0021662663953279,.0046419752041625,10541,.0013480664552147,.0013609691792763,2040,.000403243779628,.0030723111753849,5371,.0004149561604853,.0002086948495013
33.9,16149,.0022715389298349,.0044526249397092,8885,.0012667619871702,.0013389771319848,2233,.0003580714536797,.0027141044598363,5031,.0006467054889849,.0003995433478881
34,19232,.002255035010773,.0056773931538303,11020,.0011698013258752,.0011239993427998,2623,.0005410999315626,.0040880984454151,5589,.0005441337533352,.0004652953656154
34.1,18752,.002493595662226,.0056900324142749,10934,.0015366600035326,.0018051266634952,2296,.0004552724538305,.0034334226410546,5522,.0005016632048629,.000451483109725
34.2,18776,.0026163653619452,.007382079312936,10991,.0012830608741767,.0015681156451657,2392,.0006841682717024,.0051680695877182,5393,.0006491362160661,.0006458940800521
34.3,13772,.0019031096721988,.0043682299325356,7498,.0010629668300032,.0012583961758657,2236,.0003783676062206,.0028582178829022,4038,.000461775235975,.0002516158737678
34.4,17237,.0019296793773995,.0046937264958705,10031,.0009574446113345,.0010086069600956,2002,.0004562228275423,.0034436336098258,5204,.0005160119385227,.0002414859259491
34.5,15981,.0018893436567554,.0045121956014766,9030,.0011115487421263,.0012957970870458,2283,.0003894634972224,.002944428767938,4668,.0003883314174067,.0002719697464928
34.6,15227,.0018672260554061,.0034862056417132,8809,.0011079885736871,.001031546080642,1904,.0002943901582895,.0022260663601705,4514,.0004648473234294,.0002285932009007
34.7,13994,.0024490518471985,.0070103810269614,7903,.001346450692279,.0016500489749434,1983,.0006737189169214,.005059880090864,4108,.0004288822379981,.000300451961154
34.8,12752,.002127964658375,.0054612813302788,7106,.001209285526604,.0013339425673675,1914,.0004941635929037,.0037224350617547,3732,.0004245155388674,.0004049037011565
34.9,12252,.0020769518811649,.0046802153602273,6699,.0013136666857779,.0016099596258056,1805,.0003616882620157,.0027303384199546,3748,.0004015969333713,.0003399173144671
35,12087,.0026008771906019,.006698907394648,6742,.0013665629459928,.0016596118675368,1821,.0006046035231898,.0045538378883176,3524,.0006297107214193,.0004854576387936
35.1,12350,.0021126365531502,.0052656303816963,7156,.0011651605498653,.0012502061000964,1441,.0004788389480824,.0035966035638181,3753,.0004686370552025,.0004188207177818
35.2,10387,.0021412100969543,.0056960974729638,5686,.0011448633399148,.0013276750674117,1515,.0005342907667084,.0040138688343196,3186,.000462055990331,.0003545535712325
35.3,9743,.0017534014505212,.0041538913163677,5194,.0010873826293613,.0012210022710321,1703,.0003562001107584,.0026887979983253,2846,.0003098187104016,.0002440910470104
35.4,9619,.0014620749745174,.002963808800354,5599,.0008748397397355,.0008911439376716,1112,.0002353423020871,.0017746050268265,2908,.0003518929326949,.000298059835856
35.5,6785,.0012257997441415,.0030750835537598,3634,.0006283398854971,.0006622776198788,1172,.0002847192194872,.0021480517453439,1979,.0003127406391572,.0002647541885371
35.6,9140,.0028931894355595,.0066465112408425,4870,.0020958530154453,.0030630164598103,1602,.000425497455756,.0032085314014222,2668,.0003718389643581,.00037496337961
35.7,8787,.0016722961689237,.005082015417656,4575,.0008819607567019,.0010590568712346,1508,.0005023575715493,.0037863507416321,2704,.0002879778406726,.0002366078047892
35.8,6818,.0015525062515771,.0036043666943354,3317,.0007742880628231,.0009866047268781,1255,.0003015378126233,.0022693224590173,2246,.0004766803761307,.00034843950844
35.9,7913,.0011363763323437,.0024208317026666,4426,.0006338616900747,.0006268799876082,990,.0002108509308564,.0015980110234113,2497,.0002916637114125,.0001959406916471
36,7637,.0011137901244267,.0025582166194086,4174,.0006770041193523,.0008817124270661,1097,.0002010948462941,.0015227724468579,2366,.0002356911587802,.0001537317454847
36.1,6446,.0014581160983362,.0038302559907974,3377,.0008204028440373,.0008814832824182,1162,.0003563675311148,.0026779376281657,1907,.0002813457231841,.0002708350802135
36.2,6790,.0023467218221305,.0053450702495494,3607,.0016990391077902,.0022765927139571,1104,.0003733763514878,.002806397417309,2079,.0002743063628525,.0002620801182833
36.3,5855,.003260616194539,.0065015130602489,3163,.002773669240912,.0041329027301729,997,.0002999234737332,.0022531242958989,1695,.0001870234798937,.0001154860341772
36.4,7588,.0011381817322522,.0031531067454459,4024,.0005826999371797,.0007459255871552,1284,.0002829491597159,.0021305153416976,2280,.0002725326353565,.000276665816593
36.5,7100,.0013317039284281,.0032638917272053,3917,.0006932607040028,.0007003531148986,1034,.0002945178280427,.0022203982354855,2149,.0003439253963826,.0003431403768211
36.6,4918,.000549846765204,.0012289153428342,2665,.0003156572531132,.0003311159805142,780,.0001077364767346,.000818507056941,1473,.0001264530353562,.0000792923053791
36.7,5681,.0015586126076395,.0049718016128634,2828,.0007976828241223,.0010928065342127,1088,.0004759752743316,.0035712088107883,1765,.0002849545091856,.0003077862678623
36.8,5466,.0009758751562947,.0026462821485628,2880,.0005100521981789,.0006161981232546,929,.0002478599369904,.0018651313360942,1657,.0002179630211254,.0001649526892139
36.9,4248,.0013992376002639,.0036389959798615,2295,.0008480932287893,.0012103646111252,686,.000289099068179,.0021722267997382,1267,.0002620453032955,.0002564045689981
37,4720,.0012438146470931,.0032016337874294,2418,.0006342667758829,.0008176321092797,799,.0002736053903416,.0020607309307163,1503,.0003359424808687,.0003232707474333
37.1,4376,.0015982925289526,.0037829440103282,2339,.0011230763653854,.0016251994266625,631,.0002516642826532,.0018908033118495,1406,.0002235518809139,.0002669412718161
37.2,5696,.0019157556901985,.0050100403268103,3199,.001240635431067,.0017802282662813,808,.0003908920851614,.0029301213170585,1689,.0002842281739701,.0002996907434705
37.3,3287,.0011090823299942,.0033939640145114,1640,.000618109665933,.0008200099797901,654,.0003259992028985,.0024451496498576,993,.0001649734611626,.0001288043848636
37.4,3804,.0009362622477288,.001993254619894,2005,.0005052644714059,.0005220122081601,522,.0001442021359059,.0010883046387422,1277,.0002867956404171,.0003829377729917
37.5,3091,.0013431413955628,.0034751213741888,1627,.0008399388071694,.0011815317240031,488,.0002681986467669,.0020122759248227,976,.0002350039416266,.000281313725363
37.6,3384,.0011615519879275,.003363387433495,1798,.0006770435455349,.0007521112723101,492,.0003287801878827,.0024640391203442,1094,.0001557282545099,.0001472370408406
37.7,2288,.0008009845046576,.0021435502662854,1154,.0004947214801514,.0006089606403108,363,.0001891567234144,.0014177258253767,771,.0001171063010919,.0001168638005979
37.8,2568,.0011178268743795,.0038704533566355,1354,.0005522241503514,.0005629464082019,465,.00041568631747,.0031115780080713,749,.0001499164065581,.0001959289403624
37.9,2666,.0006173031899644,.002102548743866,1391,.0002153794703591,.0002414827036458,447,.0002266595235145,.0016987911738815,828,.0001752641960908,.0001622748663387
38,2674,.0004557266038825,.0012158725350562,1560,.0002252675511203,.0002092550094128,289,.0001226388083486,.0009200288977411,825,.0001078202444136,.0000865886279022
38.1,2678,.000519593089156,.0013967825326515,1488,.000269046583766,.0003327927792665,341,.0001258507988847,.0009467075146763,849,.0001246957065053,.0001172822387088
38.2,2298,.0009301703941569,.0025473056743488,1260,.0005328133546706,.0006722320199797,371,.0002186026055869,.0016385121068638,667,.0001787544338994,.0002365615475053
38.3,1798,.0004233499918695,.0008539767873589,968,.0002642823024754,.000249338497082,192,.0000741884691168,.0005610462664372,638,.0000848792202772,.0000435920238397
38.4,1612,.0005225169657718,.0012803861405168,927,.0002802046855489,.0002206343021148,187,.0001251233583644,.0009368430919341,498,.0001171889218585,.0001229087464679
38.5,2589,.000679695731854,.0017929208861527,1437,.0003899738713443,.0004261807759216,384,.0001660100807507,.001245429458923,768,.000123711779759,.000121310651308
38.6,2098,.0007275578208291,.0019822851235617,1151,.0003461786013483,.0004387414359551,333,.0001833299697563,.0013746176466158,614,.0001980492497244,.0001689260409907
38.7,1575,.0004876435710194,.0013776267842062,700,.0002302622022997,.0002357166854363,332,.0001293578648802,.0009713715292222,543,.0001280235038394,.0001705385695477
38.8,1975,.0007109700025281,.0020951549349293,1072,.0003931994102249,.0005270105469553,275,.0001883173001452,.0014101977604741,628,.0001294532921581,.0001579466274999
38.9,1869,.0008540479074538,.0027642807084127,1033,.0004085300847247,.0006276845880151,265,.0002451951338699,.0018359290659107,571,.0002003226888592,.0003006670544869
39,2357,.0004261963258487,.0008660937180518,1368,.0002227027475268,.000196870038484,219,.0000716716384852,.0005404315714574,770,.0001318219398367,.0001287921081103
39.1,1027,.0005465041896975,.0014936376031265,543,.0003096634663697,.0003278925715597,127,.0001396199744417,.001044962835494,357,.0000972207488861,.0001207821960727
39.2,936,.0005579717756725,.0017825109726344,406,.0002342812910281,.0003691504812946,230,.0001474550649823,.0011045920955892,300,.0001762354196622,.0003087683957506
39.3,1010,.0005767300133685,.0019325024435677,475,.000279787566364,.0003678528395061,221,.0001970590171591,.0014743656645366,314,.0000998834298453,.0000902839395249
39.4,1238,.0004674365351134,.0010719188847571,718,.0003313399599167,.0003485828467009,171,.0000879215520828,.0006593202870269,349,.0000481750231138,.0000640157510293
39.5,1681,.0002836894060606,.0007536278055373,955,.0001631779294859,.0001907953614164,208,.0000687790358265,.0005166386184712,518,.0000517324407481,.0000461938256497
39.6,1010,.0003041411825468,.000871228072812,472,.0001727485123024,.0001553608358826,211,.0000925963812754,.0006952359384182,327,.000038796288969,.0000206312985112
39.7,986,.0005225925130819,.0014030846525075,534,.0003392956122092,.0004342982539163,133,.000118971870772,.0008902544255192,319,.0000643250301007,.0000785319730721
39.8,833,.0002475377192434,.0007630209726515,424,.0001229482511271,.0001774270212986,167,.0000694622230506,.0005211739012156,242,.0000551272450657,.0000644200501372
39.9,892,.0002701857224531,.0009519797719928,424,.0000869784475821,.000122793444651,194,.0000964126397324,.000724338532871,274,.0000867946351386,.0001048477944707
40,789,.0003455776980923,.0012160421572635,399,.0001549301817803,.0002241768004225,174,.0001170095869925,.0008754390843142,216,.0000736379293196,.0001164262725267
40.1,885,.0003495582609743,.0007064213864183,503,.000271897009799,.000315068587416,116,.0000464778729552,.0003487604328565,266,.0000311833782201,.0000425923661458
40.2,1026,.0003954403426607,.0015722921229955,525,.0001832352524671,.0002530406358512,228,.0001674353269459,.0012531438182357,273,.0000447697632477,.0000661076689086
40.3,1063,.0003958525508435,.0012253413871204,588,.0002464261579167,.0003345016938445,170,.0001124909266014,.0008421447009388,305,.0000369354663254,.0000486949923371
40.4,899,.0002747367062418,.0008222026004099,434,.0001378298897796,.000150595899939,146,.0000801991449871,.0006008563319357,319,.000056707671475,.0000707503685351
40.5,1056,.000429721934204,.0018492537557508,559,.0001900305275595,.0002997938867775,184,.0001990219765915,.0014890932913794,313,.000040669430053,.000060366577594
40.6,1249,.00056104664551,.0015789163754958,599,.0002597029106037,.0003720496145918,247,.0001220667059286,.0009181536293408,403,.0001792770289777,.0002887131315632
40.7,669,.0003038965122928,.0010574448152825,311,.0001597839360481,.0001922544397803,121,.0001093614242105,.0008181886245917,237,.0000347511520342,.0000470017509104
40.8,862,.0002901154082249,.0010914494261187,370,.0001570281994043,.0002226221532564,205,.0001069276976358,.0008435887496643,287,.0000261595111848,.000025238523198
40.9,451,.0001658137953086,.0004920483507638,261,.0000877142249025,.0001225070358251,46,.0000408624565994,.000305793567146,144,.0000372371138067,.0000637477477927
41,754,.0002573532513593,.0011937022386594,400,.0001029441746825,.0001604798828643,143,.0001347643928807,.0010084534682058,211,.0000196446837961,.0000247688875894
41.1,338,.0002834757123486,.000731923314925,186,.0001887244718928,.0001867787464707,84,.0000685453391882,.0005153027123721,68,.0000262059012677,.0000298418560822
41.2,368,.0002430053575736,.0005969568024204,183,.0001498682279713,.0001239985965302,78,.0000552803051005,.0004136262728638,107,.0000378568245019,.0000593319330264
41.3,466,.0003694445966523,.0015893132855314,232,.0001537010149293,.0002166560210339,131,.0001738811438406,.0013003314314672,103,.0000418624378824,.0000723258330302
41.4,457,.0002728596152517,.0011386905288853,181,.0001041347706172,.0001412349470562,132,.0001248859250147,.0009341687138664,144,.0000438389196198,.0000632868679626
41.5,692,.000218948200023,.0006882914275754,354,.0001288667807775,.0001545097576672,127,.0000693038018776,.0005185502972602,211,.000020777617368,.000015231372648
41.6,705,.0001345017719801,.0002689104618012,418,.0001009992695931,.0000984191870861,48,.0000222799396511,.0001668878087373,239,.000011222562736,3.60346597783e-06
41.7,899,.0002205455098766,.0005880270457346,485,.0001046733740314,.0001498764581277,88,.0000424076706566,.0003175982952051,326,.0000734644651885,.0001205522924018
41.8,500,.0001401735180723,.0003467019912058,303,.000092737367364,.0000789239568724,38,.0000352697408154,.0002637992350982,159,.0000121664098929,3.97879923519e-06
41.9,344,.0001615967767488,.0004577688094414,178,.0001015613925004,.0000918195481403,50,.000047508751044,.0003554612577918,116,.0000125266332045,.0000104880035092
42,547,.0000780860700674,.000199849396564,284,.000046774513375,.0000381721287599,85,.0000202257928016,.0001521506142326,178,.0000110857638909,9.52665357157e-06
42.1,270,.0001134569871035,.0004961871942453,145,.0000519946843203,.0000524255526495,52,.0000592381429411,.0004430853014821,73,2.22415984208e-06,6.76340113692e-07
42.2,648,.0000809228822839,.0003490088789917,344,.0000310237993491,.0000312830092335,106,.0000417966617769,.0003135304982036,198,8.10242115801e-06,4.19537155461e-06
42.3,299,.0001818213421845,.0006689125257795,133,.000107747611751,.0001421765060594,93,.0000702547233229,.0005255747058293,73,3.81900711055e-06,1.16131389083e-06
42.4,146,.0000482025913347,.0002226674685084,72,.0000213953100388,.0000318746153747,44,.0000243149611661,.0001900349687314,30,2.49232012983e-06,7.57884402347e-07
42.5,188,.0000806000858966,.0003450435014587,90,.0000219178125125,.0000324989179958,49,.0000371752501356,.0002780790793357,49,.0000215070232485,.0000344655041271
42.6,201,.0000859740258315,.0002542631577258,110,.0000247312980877,.0000391110497133,26,.0000266509689646,.0001992520736769,65,.0000345917587792,.0000159000343356
42.7,73,.0001333011721318,.0004606371837514,28,.0000619207633417,.0000994308424502,27,.0000406033874089,.0003035793545925,18,.0000307770213812,.0000576269867087
