temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
19.6,55,.0101619522611145,45,.0083342252764851,10,.0018277269846294,0,0
19.7,22,.0042803324904526,18,.0035229926725151,4,.0007573398179375,0,0
19.8,14,.0027952618111158,12,.0023635414545424,2,.0004317203565734,0,0
19.9,39,.007320710021304,28,.0053146507125348,11,.0020060593087692,0,0
20,19,.0035345868382137,12,.0021156235889066,7,.0014189632493071,0,0
20.1,36,.0064824138462427,24,.0042379140722915,12,.0022444997739512,0,0
20.2,18,.0032714601402404,13,.0024102262977976,5,.0008612338424427,0,0
20.3,25,.0049532292468939,16,.0031348836055258,9,.0018183456413681,0,0
20.4,33,.0058696711348603,26,.0045475338847609,7,.0013221372500993,0,0
20.5,49,.0089226134587079,46,.0082822714612121,3,.0006403419974959,0,0
20.6,28,.0051971709326608,23,.0042219476017635,5,.0009752233308973,0,0
20.7,44,.0077997345651966,32,.0057157437986461,12,.0020839907665504,0,0
20.8,23,.0044578639499377,18,.003470352239674,5,.0009875117102638,0,0
20.9,13,.0025536096654832,8,.0015676947950851,5,.0009859148703981,0,0
21,18,.0033802169782575,11,.0020313892309787,7,.0013488277472788,0,0
21.1,28,.0050287552658119,23,.004160588789091,5,.0008681664767209,0,0
21.2,23,.0045362046075752,17,.0034623005340109,6,.0010739040735643,0,0
21.3,23,.0042452135676285,13,.002401351579465,10,.0018438619881636,0,0
21.4,14,.0025152026646538,10,.0018351739709033,4,.0006800286937505,0,0
21.5,29,.0055132131237769,20,.0036697478935821,9,.0018434652301949,0,0
21.6,28,.0050403727364028,23,.003953090912546,5,.0010872818238568,0,0
21.7,34,.0062111289153108,28,.0050802445475711,6,.0011308843677398,0,0
21.8,14,.0025760115095181,9,.0016615604690742,5,.000914451040444,0,0
21.9,27,.0048421425453853,21,.0038118519878481,6,.0010302905575372,0,0
22,11,.0020341884810477,10,.0018501125596231,1,.0001840759214247,0,0
22.1,38,.0065286494864267,28,.0048430088136229,10,.0016856406728039,0,0
22.2,20,.0036204535572324,17,.0030997692956589,3,.0005206842615735,0,0
22.3,30,.0056963408860611,17,.0031135159370024,13,.0025828249490587,0,0
22.4,17,.0035244208265794,15,.0030683613440488,2,.0004560594825307,0,0
22.5,10,.0018437459366396,8,.0014408860733965,2,.0004028598632431,0,0
22.6,28,.0053084679238964,21,.0037678765074816,7,.0015405914164148,0,0
22.7,31,.0059378950827522,22,.0040675810014363,9,.0018703140813159,0,0
22.8,33,.0066964931465918,24,.004936924597132,9,.0017595685494598,0,0
22.9,20,.0037138845218578,19,.0035227965563536,1,.0001910879655043,0,0
23,10,.001734521923936,8,.0013799393054796,2,.0003545826184563,0,0
23.1,14,.0026619405543897,9,.0017345153028145,5,.0009274252515752,0,0
23.2,23,.0040206150733866,14,.0024235946621047,9,.0015970204112818,0,0
23.3,17,.0033921055874089,11,.002308991344762,6,.0010831142426468,0,0
23.4,11,.0020143606961938,10,.0018161250918638,1,.00019823560433,0,0
23.5,11,.0020759210456163,8,.0015309453301597,3,.0005449757154565,0,0
23.6,19,.0034269573516212,12,.0021709264838137,7,.0012560308678076,0,0
23.7,20,.0036027458845638,13,.0023352999414783,7,.0012674459430855,0,0
23.8,44,.0082943380839424,33,.0062479538610205,11,.0020463842229219,0,0
23.9,22,.0039835699863033,15,.002726495382376,7,.0012570746039273,0,0
24,8,.001488928712206,7,.0012394295772538,1,.0002494991349522,0,0
24.1,9,.0016484094667248,8,.0014643335453002,1,.0001840759214247,0,0
24.2,23,.0042995488111046,22,.0041140445900965,1,.0001855042210082,0,0
24.3,35,.0064850187773118,32,.0059193967317697,3,.0005656220455421,0,0
24.4,37,.0071988148411037,26,.0047961398086045,11,.0024026750324992,0,0
24.5,6,.001099217319279,5,.0009119948081207,1,.0001872225111583,0,0
24.6,9,.00155594071839,8,.0013816722494084,1,.0001742684689816,0,0
24.7,11,.0022267348831519,8,.0015694032481406,3,.0006573316350114,0,0
24.8,14,.0027087419148302,11,.0021393434726633,3,.0005693984421669,0,0
24.9,20,.0040488793165423,13,.0026401727809571,7,.0014087065355852,0,0
25,22,.0038001336361049,13,.0021588555100607,9,.0016412781260442,0,0
25.1,9,.0016774675023044,6,.0011161824368173,3,.000561285065487,0,0
25.2,7,.0012589972757269,6,.0010764702456072,1,.0001825270301197,0,0
25.3,11,.0020300150063122,8,.0014743493229616,3,.0005556656833505,0,0
25.4,15,.0027393652126193,12,.0021899777493672,3,.0005493874632521,0,0
25.5,23,.0041466967086308,18,.0032195832609432,5,.0009271134476876,0,0
25.6,19,.0036633220006479,12,.0022781800944358,7,.0013851419062121,0,0
25.7,15,.0026551109767752,13,.002286322240252,2,.0003687887365231,0,0
25.8,10,.0018768396839732,5,.0008795427420409,5,.0009972969419323,0,0
25.9,35,.0064248723356286,24,.0043546203232836,11,.002070252012345,0,0
26,3,.0005166274495423,2,.0003460743173491,1,.0001705531321932,0,0
26.1,4,.0008428542350885,2,.0003724742709892,2,.0004703799640993,0,0
26.2,2,.0003615946625359,2,.0003615946625359,0,0,0,0
