temp,risk,bins,poly_2,poly_3,poly_4,spline
17,low,-4.3989501,-9.1340618,-11.677555,-13.495111,-0.49996868
17.1,high,-68.58255,-31.211229,-44.143341,-44.370724,-7.1911163
17.1,low,-4.3989501,-9.0415583,-11.55083,-13.382684,-0.49496898
17.200001,high,-68.58255,-30.778929,-43.593773,-43.824173,-7.1184788
17.200001,low,-4.3989501,-8.9490786,-11.423986,-13.269371,-0.48996928
17.299999,high,-68.58255,-30.349026,-43.045017,-43.278328,-7.0458422
17.299999,low,-4.3989501,-8.8566236,-11.297038,-13.155182,-0.48496968
17.4,high,-68.58255,-29.921501,-42.497089,-42.733212,-6.9732046
17.4,low,-4.3989501,-8.7641897,-11.16999,-13.04012,-0.47996998
17.5,high,-68.58255,-29.496367,-41.950043,-42.188869,-6.9005666
17.5,low,-4.3989501,-8.6717806,-11.042851,-12.924195,-0.47497025
17.6,high,-68.58255,-29.07362,-41.403919,-41.645348,-6.827929
17.6,low,-4.3989501,-8.5793943,-10.915636,-12.807415,-0.46997055
17.700001,high,-68.58255,-28.653261,-40.858757,-41.10268,-6.755291
17.700001,low,-4.3989501,-8.4870319,-10.788351,-12.689786,-0.46497086
17.799999,high,-68.58255,-28.235298,-40.31461,-40.560917,-6.6826544
17.799999,low,-4.3989501,-8.3946943,-10.661009,-12.571321,-0.45997125
17.9,high,-68.58255,-27.819717,-39.771496,-40.020084,-6.6100168
17.9,low,-4.3989501,-8.3023787,-10.533616,-12.452023,-0.45497152
18,high,-39.534718,-27.406525,-39.229465,-39.480225,-6.5373788
18,low,-20.043787,-8.2100859,-10.406182,-12.331902,-0.44997182
18.1,high,-39.534718,-26.99572,-38.68856,-38.94138,-6.4647412
18.1,low,-20.043787,-8.1178179,-10.27872,-12.210968,-0.44497213
18.200001,high,-39.534718,-26.587303,-38.148823,-38.403591,-6.3921032
18.200001,low,-20.043787,-8.0255718,-10.151237,-12.089231,-0.4399724
18.299999,high,-39.534718,-26.181284,-37.610302,-37.866909,-6.3194671
18.299999,low,-20.043787,-7.9333525,-10.023746,-11.966702,-0.43497279
18.4,high,-39.534718,-25.777645,-37.073017,-37.331356,-6.246829
18.4,low,-20.043787,-7.8411541,-9.8962517,-11.843386,-0.4299731
18.5,high,-39.534718,-25.376394,-36.537022,-36.796974,-6.174191
18.5,low,-20.043787,-7.7489791,-9.7687674,-11.719295,-0.4249734
18.6,high,-39.534718,-24.977531,-36.002354,-36.263813,-6.1015534
18.6,low,-20.043787,-7.6568279,-9.6413012,-11.59444,-0.41997367
18.700001,high,-39.534718,-24.581059,-35.469055,-35.731903,-6.0289154
18.700001,low,-20.043787,-7.5647001,-9.5138636,-11.468833,-0.41497397
18.799999,high,-39.534718,-24.186981,-34.937176,-35.201302,-5.9562793
18.799999,low,-20.043787,-7.4725976,-9.3864679,-11.342484,-0.40997437
18.9,high,-39.534718,-23.795284,-34.406738,-34.672028,-5.8836412
18.9,low,-20.043787,-7.380517,-9.2591171,-11.215402,-0.40497467
19,high,-39.534718,-23.405975,-33.877796,-34.144131,-5.8110037
19,low,-20.043787,-7.2884593,-9.1318245,-11.0876,-0.39997494
19.1,high,-39.534718,-23.019054,-33.35038,-33.617649,-5.7383657
19.1,low,-20.043787,-7.1964254,-9.0045986,-10.959088,-0.39497524
19.200001,high,-39.534718,-22.634523,-32.824543,-33.092625,-5.6657276
19.200001,low,-20.043787,-7.1044154,-8.8774519,-10.82988,-0.38997555
19.299999,high,-39.534718,-22.252388,-32.300323,-32.569111,-5.5930915
19.299999,low,-20.043787,-7.0124302,-8.7503939,-10.699989,-0.38497594
19.4,high,-39.534718,-21.872633,-31.777754,-32.047123,-5.5204535
19.4,low,-20.043787,-6.9204669,-8.6234303,-10.569424,-0.37997621
19.5,high,-39.534718,-21.495268,-31.256876,-31.526714,-5.4478159
19.5,low,-20.043787,-6.828527,-8.4965734,-10.438199,-0.37497652
19.6,high,-39.534718,-21.120291,-30.737736,-31.007925,-5.3751779
19.6,low,-20.043787,-6.7366104,-8.369833,-10.306326,-0.36997682
19.700001,high,-39.534718,-20.747702,-30.220371,-30.490793,-5.3025403
19.700001,low,-20.043787,-6.6447177,-8.2432184,-10.17382,-0.36497712
19.799999,high,-39.534718,-20.377506,-29.704834,-29.975372,-5.2299037
19.799999,low,-20.043787,-6.5528498,-8.1167431,-10.040696,-0.35997748
19.9,high,-39.534718,-20.009695,-29.191145,-29.461683,-5.1572657
19.9,low,-20.043787,-6.4610038,-7.9904108,-9.9069624,-0.35497779
20,high,-39.534718,-19.644272,-28.679356,-28.949774,-5.0846281
20,low,-20.043787,-6.3691812,-7.8642335,-9.7726355,-0.34997809
20.1,high,-39.534718,-19.281237,-28.169504,-28.439688,-5.0119901
20.1,low,-20.043787,-6.2773824,-7.7382221,-9.6377296,-0.34497839
20.200001,high,-39.534718,-18.920589,-27.661634,-27.931461,-4.9393525
20.200001,low,-20.043787,-6.185607,-7.6123853,-9.5022593,-0.33997867
20.299999,high,-39.534718,-18.562338,-27.155794,-27.42515,-4.8667159
20.299999,low,-20.043787,-6.0938568,-7.4867358,-9.3662415,-0.33497906
20.4,high,-39.534718,-18.206467,-26.652004,-26.920773,-4.7940784
20.4,low,-20.043787,-6.0021281,-7.3612781,-9.2296858,-0.32997936
20.5,high,-39.534718,-17.852985,-26.150318,-26.418379,-4.7214403
20.5,low,-20.043787,-5.9104233,-7.2360249,-9.0926104,-0.32497966
20.6,high,-39.534718,-17.501892,-25.650776,-25.918011,-4.6488023
20.6,low,-20.043787,-5.8187418,-7.1109858,-8.9550304,-0.31997994
20.700001,high,-39.534718,-17.153189,-25.153416,-25.419708,-4.5761647
20.700001,low,-20.043787,-5.7270837,-6.9861703,-8.8169612999999991,-0.31498024
20.799999,high,-39.534718,-16.806879,-24.658289,-24.923523,-4.5035281
20.799999,low,-20.043787,-5.6354508,-6.8615904,-8.6784229,-0.30998063
20.9,high,-39.534718,-16.462952,-24.165419,-24.429476,-4.4308906
20.9,low,-20.043787,-5.5438395,-6.7372518,-8.5394239,-0.30498093
21,high,-16.107925,-16.121412,-23.674854,-23.937616,-4.3582525
21,low,3.0509503,-5.4522519,-6.6131663,-8.3999844,-0.29998121
21.1,high,-16.107925,-15.782261,-23.186636,-23.447989,-4.285615
21.1,low,3.0509503,-5.3606877,-6.4893432,-8.2601223,-0.29498151
21.200001,high,-16.107925,-15.445498,-22.700806,-22.96063,-4.2129769
21.200001,low,3.0509503,-5.2691474,-6.3657928,-8.1198521,-0.28998181
21.299999,high,-16.107925,-15.111132,-22.217411,-22.475594,-4.1403403
21.299999,low,3.0509503,-5.1776319,-6.242527,-7.9791961,-0.2849822
21.4,high,-16.107925,-14.779146,-21.736475,-21.992901,-4.0677028
21.4,low,3.0509503,-5.0861382,-6.1195512,-7.8381643,-0.27998248
21.5,high,-16.107925,-14.449549,-21.258051,-21.512602,-3.995065
21.5,low,3.0509503,-4.994668,-5.9968767,-7.6967783,-0.27498278
21.6,high,-16.107925,-14.12234,-20.782175,-21.034737,-3.9224272
21.6,low,3.0509503,-4.9032216,-5.8745141,-7.5550556,-0.26998308
21.700001,high,-16.107925,-13.797521,-20.308889,-20.559349,-3.8497891
21.700001,low,3.0509503,-4.8117986,-5.7524729,-7.4130149,-0.26498336
21.799999,high,-16.107925,-13.475095,-19.838245,-20.086487,-3.7771528
21.799999,low,3.0509503,-4.7204003,-5.6307645,-7.2706766,-0.25998375
21.9,high,-16.107925,-13.155052,-19.370264,-19.616175,-3.704515
21.9,low,3.0509503,-4.629024,-5.5093951,-7.1280541,-0.25498405
22,high,-16.107925,-12.837398,-18.904995,-19.148464,-3.6318772
22,low,3.0509503,-4.5376716,-5.3883762,-6.9851699,-0.24998434
22.1,high,-16.107925,-12.522131,-18.44248,-18.683393,-3.5592394
22.1,low,3.0509503,-4.4463425,-5.2677174,-6.842042,-0.24498464
22.200001,high,-16.107925,-12.209253,-17.982759,-18.221004,-3.4866016
22.200001,low,3.0509503,-4.3550367,-5.147429,-6.6986909,-0.23998493
22.299999,high,-16.107925,-11.89877,-17.525881,-17.761351,-3.413965
22.299999,low,3.0509503,-4.2637563,-5.0275226,-6.5551386,-0.23498532
22.4,high,-16.107925,-11.59067,-17.071871,-17.304451,-3.3413272
22.4,low,3.0509503,-4.1724973,-4.9080033,-6.4113994,-0.22998562
22.5,high,-16.107925,-11.284957,-16.620777,-16.850359,-3.2686894
22.5,low,3.0509503,-4.0812621,-4.7888837,-6.2674966,-0.22498591
22.6,high,-16.107925,-10.981633,-16.17264,-16.399117,-3.1960516
22.6,low,3.0509503,-3.9900503,-4.6701727,-6.1234503,-0.2199862
22.700001,high,-16.107925,-10.680697,-15.7275,-15.950762,-3.1234138
22.700001,low,3.0509503,-3.8988619,-4.5518808,-5.9792819,-0.2149865
22.799999,high,-16.107925,-10.382156,-15.285407,-15.505348,-3.0507774
22.799999,low,3.0509503,-3.807699,-4.43402,-5.8350148,-0.2099869
22.9,high,-16.107925,-10.085999,-14.846385,-15.062899,-2.9781396
22.9,low,3.0509503,-3.7165575,-4.3165951,-5.6906643,-0.20498718
23,high,-16.107925,-9.7922277,-14.410483,-14.623464,-2.9055018
23,low,3.0509503,-3.6254396,-4.1996183,-5.5462556,-0.19998747
23.1,high,-16.107925,-9.5008469,-13.977741,-14.187085,-2.8328638
23.1,low,3.0509503,-3.5343454,-4.0830994,-5.4018097,-0.19498777
23.200001,high,-16.107925,-9.211853,-13.548201,-13.753804,-2.760226
23.200001,low,3.0509503,-3.4432745,-3.9670479,-5.2573485,-0.18998806
23.299999,high,-16.107925,-8.9252539,-13.121911,-13.32367,-2.6875896
23.299999,low,3.0509503,-3.3522289,-3.8514764,-5.1128979,-0.18498845
23.4,high,-16.107925,-8.6410379,-12.698895,-12.89671,-2.6149518
23.4,low,3.0509503,-3.261205,-3.7363896,-4.9684739,-0.17998874
23.5,high,-16.107925,-8.35921,-12.279202,-12.472974,-2.5423141
23.5,low,3.0509503,-3.1702046,-3.6217997,-4.8241029,-0.17498904
23.6,high,-16.107925,-8.079771,-11.862874,-12.052502,-2.4696763
23.6,low,3.0509503,-3.0792277,-3.5077164,-4.6798072,-0.16998933
23.700001,high,-16.107925,-7.8027201,-11.44995,-11.635337,-2.3970385
23.700001,low,3.0509503,-2.9882743,-3.3941495,-4.5356107,-0.16498964
23.799999,high,-16.107925,-7.5280628,-11.04048,-11.221528,-2.3244019
23.799999,low,3.0509503,-2.897346,-3.281111,-4.3915391,-0.15999001
23.9,high,-16.107925,-7.2557893,-10.634488,-10.811102,-2.2517641
23.9,low,3.0509503,-2.8064396,-3.1686063,-4.247611,-0.15499032
24,high,0,-6.9859037,-10.232023,-10.404109,-2.1791263
24,low,0,-2.7155566,-3.0566471,-4.1038532,-0.1499906
24.1,high,0,-6.7184067,-9.8331251,-10.00059,-2.1064885
24.1,low,0,-2.6246972,-2.9452434,-3.9602902,-0.14499091
24.200001,high,0,-6.4532981,-9.4378357,-9.6005878,-2.0338507
24.200001,low,0,-2.5338612,-2.8344047,-3.8169463,-0.13999119
24.299999,high,0,-6.1905832,-9.0462027,-9.2041521,-1.9612142
24.299999,low,0,-2.4430504,-2.7241433,-3.6738489,-0.13499159
24.4,high,0,-5.9302516,-8.6582527,-8.8113089,-1.8885764
24.4,low,0,-2.3522615,-2.6144643,-3.5310178,-0.12999187
24.5,high,0,-5.6723084,-8.2740326,-8.4221096,-1.8159386
24.5,low,0,-2.2614958,-2.5053797,-3.3884809,-0.12499217
24.6,high,0,-5.4167538,-7.8935833,-8.0365944,-1.7433008
24.6,low,0,-2.170754,-2.3968995,-3.2462642,-0.11999246
24.700001,high,0,-5.1635876,-7.5169458,-7.6548066,-1.670663
24.700001,low,0,-2.0800352,-2.2890332,-3.104393,-0.11499276
24.799999,high,0,-4.9128141,-7.1441684,-7.2767954,-1.5980265
24.799999,low,0,-1.989342,-2.1817925,-2.9628963,-0.10999315
24.9,high,0,-4.6644249,-6.7752767,-6.9025888,-1.5253887
24.9,low,0,-1.8986704,-2.0751832,-2.8217952,-0.10499345
25,high,0,-4.4184241,-6.4103189,-6.5322361,-1.4527509
25,low,0,-1.8080224,-1.9692172,-2.6811187,-0.099993736
25.1,high,0,-4.1748118,-6.049336,-6.1657801,-1.380113
25.1,low,0,-1.7173978,-1.8639041,-2.540894,-0.094994031
25.200001,high,0,-3.9335878,-5.6923685,-5.8032627,-1.3074752
25.200001,low,0,-1.6267966,-1.7592537,-2.4011478,-0.089994326
25.299999,high,0,-3.6947567,-5.3394632,-5.4447331,-1.2348388
25.299999,low,0,-1.5362208,-1.6552778,-2.2619102,-0.084994718
25.4,high,0,-3.4583099,-4.9906487,-5.09022,-1.1622009
25.4,low,0,-1.4456667,-1.5519823,-2.1232038,-0.079995006
25.5,high,0,-3.2242513,-4.6459708,-4.7397733,-1.0895631
25.5,low,0,-1.355136,-1.4493786,-1.9850589,-0.074995302
25.6,high,0,-2.9925811,-4.3054719,-4.393435,-1.0169253
25.6,low,0,-1.2646288,-1.3474766,-1.8475035,-0.069995597
25.700001,high,0,-2.7632995,-3.9691913,-4.0512481,-0.94428754
25.700001,low,0,-1.1741451,-1.2462863,-1.7105663,-0.064995892
25.799999,high,0,-2.5364106,-3.6371768,-3.7132609,-0.87165105
25.799999,low,0,-1.0836867,-1.1458189,-1.5742781,-0.059996281
25.9,high,0,-2.3119059,-3.3094561,-3.3795037,-0.79901326
25.9,low,0,-0.99325001,-1.0460807,-1.438663,-0.054996576
26,high,0,-2.0897896,-2.9860766,-3.0500255,-0.72637546
26,low,0,-0.9028368,-0.94708329,-1.3037524,-0.049996868
26.1,high,0,-1.8700618,-2.6670785,-2.7248688,-0.6537376
26.1,low,0,-0.81244707,-0.84883636,-1.1695759,-0.044997163
26.200001,high,0,-1.6527225,-2.3525031,-2.4040763,-0.58109981
26.200001,low,0,-0.72208083,-0.75134969,-1.0361632,-0.039997458
26.299999,high,0,-1.4377756,-2.0423963,-2.0876968,-0.50846338
26.299999,low,0,-0.63173985,-0.65463489,-0.90354651,-0.034997847
26.4,high,0,-1.2252132,-1.7367877,-1.7757612,-0.43582553
26.4,low,0,-0.54142058,-0.558698,-0.77175105,-0.02999814
26.5,high,0,-1.0150392,-1.4357234,-1.4683183,-0.36318773
26.5,low,0,-0.45112482,-0.46355066,-0.64080977,-0.024998434
26.6,high,0,-0.80725366,-1.1392444,-1.165411,-0.2905499
26.6,low,0,-0.36085251,-0.36920258,-0.51075327,-0.019998729
26.700001,high,0,-0.60185659,-0.84739137,-0.86708194,-0.21791208
26.700001,low,0,-0.27060375,-0.27566358,-0.38161248,-0.014999023
26.799999,high,0,-0.39885187,-0.56021035,-0.57337981,-0.14527564
26.799999,low,0,-0.18038015,-0.1829451,-0.25342107,-0.0099994121
26.9,high,0,-0.1982317,-0.27773115,-0.28433627,-0.072637819
26.9,low,0,-0.090178333,-0.091053396,-0.12620552,-0.0049997061
27,high,-17.288895,0,0,0,0
27,low,7.8272767,0,0,0,0
27.1,high,-17.288895,0.19584323,0.27294242,0.27958599,0.072619148
27.1,low,7.8272767,0.090154842,0.090205342,0.12516357,0.0049966071
27.200001,high,-17.288895,0.38929799,0.54105538,0.55437863,0.14512624
27.200001,low,7.8272767,0.1802862,0.17955287,0.249253,0.0099746194
27.299999,high,-17.288895,0.58036065,0.80429322,0.82432973,0.21740785
27.299999,low,7.8272767,0.27039236,0.26803115,0.37223351,0.014915349
27.4,high,-17.288895,0.76903856,1.0626253,1.0894065,0.28935468
27.4,low,7.8272767,0.36047673,0.3556338,0.49407709,0.019800389
27.5,high,-17.288895,0.95532793,1.3160057,1.3495606,0.36085331
27.5,low,7.8272767,0.45053762,0.44234937,0.61474842,0.024611052
27.6,high,-17.288895,1.1392288,1.564394,1.6047487,0.43179169
27.6,low,7.8272767,0.54057503,0.52816808,0.73421431,0.029328743
27.700001,high,-17.288895,1.3207413,1.8077493,1.8549278,0.50205773
27.700001,low,7.8272767,0.63058895,0.61308026,0.85244131,0.033934865
27.799999,high,-17.288895,1.499862,2.0460262,2.1000497,0.57153815
27.799999,low,7.8272767,0.72057766,0.69707447,0.96939343,0.038410746
27.9,high,-17.288895,1.6765975,2.2791936,2.3400807,0.64012343
27.9,low,7.8272767,0.81054461,0.78014421,1.0850412,0.042737953
28,high,-17.288895,1.8509446,2.5072057,2.5749726,0.70770025
28,low,7.8272767,0.90048802,0.8622781,1.1993482,0.046897814
28.1,high,-17.288895,2.0229032,2.7300222,2.8046823,0.77415657
28.1,low,7.8272767,0.990408,0.94346637,1.3122798,0.050871726
28.200001,high,-17.288895,2.1924734,2.947602,3.0291662,0.83938032
28.200001,low,7.8272767,1.0803045,1.0236993,1.4238014,0.054641102
28.299999,high,-17.288895,2.359652,3.1599007,3.2483766,0.90325826
28.299999,low,7.8272767,1.1701758,1.1029656,1.5338759,0.05818728
28.4,high,-17.288895,2.5244453,3.3668857,3.4622786,0.96568078
28.4,low,7.8272767,1.2600253,1.1812586,1.6424723,0.061491795
28.5,high,-17.288895,2.6868501,3.568512,3.6708243,1.0265346
28.5,low,7.8272767,1.3498513,1.2585669,1.7495527,0.06453599
28.6,high,-17.288895,2.8468664,3.7647388,3.8739705,1.0857075
28.6,low,7.8272767,1.4396539,1.3348808,1.8550818,0.067301266
28.700001,high,-17.288895,3.0044944,3.9555256,4.0716734,1.1430876
28.700001,low,7.8272767,1.5294329,1.4101907,1.9590232,0.069769032
28.799999,high,-17.288895,3.1597309,4.1408286,4.2638855,1.1985619
28.799999,low,7.8272767,1.6191866,1.4844851,2.0613389,0.071920656
28.9,high,-17.288895,3.3125818,4.3206134,4.4505706,1.2520202
28.9,low,7.8272767,1.7089188,1.5577575,2.1619964,0.073737621
29,high,-17.288895,3.4630444,4.4948359,4.6316819,1.3033496
29,low,7.8272767,1.7986274,1.6299964,2.2609568,0.075201295
29.1,high,-17.288895,3.6111183,4.663456,4.8071752,1.352438
29.1,low,7.8272767,1.8883125,1.7011921,2.3581829,0.076293074
29.200001,high,-17.288895,3.756804,4.8264322,4.9770064,1.3991733
29.200001,low,7.8272767,1.9779741,1.771335,2.4536376,0.076994367
29.299999,high,-17.288895,3.9000983,4.9837213,5.1411295,1.4434426
29.299999,low,7.8272767,2.0676105,1.8404138,2.5472817,0.077286586
29.4,high,-17.288895,4.041007,5.1352887,5.2995067,1.4851356
29.4,low,7.8272767,2.1572251,1.9084216,2.639081,0.077151142
29.5,high,-17.288895,4.1795273,5.2810903,5.4520903,1.5241393
29.5,low,7.8272767,2.2468162,1.9753473,2.7289953,0.076569431
29.6,high,-17.288895,4.315659,5.4210854,5.5988369,1.5603417
29.6,low,7.8272767,2.3363838,2.0411808,2.8169868,0.075522855
29.700001,high,-17.288895,4.4494023,5.5552335,5.7397027,1.5936308
29.700001,low,7.8272767,2.4259281,2.1059129,2.9030166,0.073992819
29.799999,high,-17.288895,4.5807548,5.6834912,5.8746414,1.623894
29.799999,low,7.8272767,2.5154469,2.1695323,2.9870443,0.071960777
29.9,high,-17.288895,4.7097211,5.8058233,6.0036135,1.6510203
29.9,low,7.8272767,2.6049442,2.2320318,3.0690341,0.069408059
30,high,16.386461,4.8362989,5.9221859,6.1265731,1.6748972
30,low,18.723766,2.694418,2.2934003,3.1489453,0.066316105
30.1,high,16.386461,4.9604883,6.0325389,6.2434754,1.6954124
30.1,low,18.723766,2.7838681,2.3536279,3.226738,0.062666312
30.200001,high,16.386461,5.0822897,6.1368413,6.3542767,1.7124541
30.200001,low,18.723766,2.8732948,2.4127052,3.3023725,0.058440086
30.299999,high,16.386461,5.2016997,6.2350502,6.458931,1.7259098
30.299999,low,18.723766,2.9626963,2.4706213,3.3758075,0.053618949
30.4,high,16.386461,5.3187242,6.3271294,6.5573983,1.7356682
30.4,low,18.723766,3.0520761,2.5273685,3.447005,0.048184082
30.5,high,16.386461,5.4333596,6.4130359,6.649632,1.7416168
30.5,low,18.723766,3.1414323,2.5829358,3.5159237,0.042117029
30.6,high,16.386461,5.5456066,6.4927287,6.7355881,1.7436436
30.6,low,18.723766,3.2307651,2.6373138,3.5825222,0.035399165
30.700001,high,16.386461,5.6554656,6.5661674,6.8152218,1.7416365
30.700001,low,18.723766,3.3200743,2.6904926,3.6467595,0.028011892
30.799999,high,16.386461,5.7629337,6.6333103,6.8884883,1.7354836
30.799999,low,18.723766,3.4093585,2.7424614,3.7085931,0.019936781
30.9,high,16.386461,5.8680158,6.6941185,6.9553456,1.7250727
30.9,low,18.723766,3.4986207,2.7932124,3.7679839,0.011154932
31,high,16.386461,5.9707088,6.7485509,7.0157475,1.7102919
31,low,18.723766,3.5878596,2.8427351,3.8248887,0.0016479114
31.1,high,16.386461,6.0710139,6.7965665,7.0696507,1.691029
31.1,low,18.723766,3.6770749,2.8910193,3.8792655,-0.0086028995
31.200001,high,16.386461,6.1689301,6.8381243,7.1170096,1.667172
31.200001,low,18.723766,3.7662668,2.9380555,3.9310718,-0.019616062
31.299999,high,16.386461,6.2644563,6.8731828,7.1577802,1.6386092
31.299999,low,18.723766,3.8554335,2.9838333,3.9802642,-0.031409994
31.4,high,16.386461,6.3575959,6.9017034,7.1919184,1.6052277
31.4,low,18.723766,3.9445784,3.0283444,4.0268016,-0.044003703
31.5,high,16.386461,6.4483471,6.9236441,7.2193794,1.5669161
31.5,low,18.723766,4.0337,3.0715783,4.0706396,-0.057415541
31.6,high,16.386461,6.5367093,6.9389639,7.2401185,1.523562
31.6,low,18.723766,4.1227975,3.1135249,4.1117358,-0.071664162
31.700001,high,16.386461,6.6226835,6.9476233,7.2540913,1.4750537
31.700001,low,18.723766,4.2118721,3.154175,4.1500454,-0.086768098
31.799999,high,16.386461,6.7062678,6.9495802,7.2612529,1.4212799
31.799999,low,18.723766,4.3009214,3.1935177,4.1855245,-0.10274568
31.9,high,16.386461,6.7874651,6.9447947,7.261559,1.3621267
31.9,low,18.723766,4.3899488,3.231545,4.2181301,-0.11961608
32,high,16.386461,6.8662739,6.9332261,7.2549644,1.297483
32,low,18.723766,4.4789529,3.2682462,4.247817,-0.13739762
32.099998,high,16.386461,6.9426928,6.914834,7.241425,1.2272381
32.099998,low,18.723766,4.5679317,3.3036108,4.2745404,-0.15610851
32.200001,high,16.386461,7.016726,6.8895764,7.2208953,1.1512756
32.200001,low,18.723766,4.6568899,3.3376312,4.2982564,-0.17576846
32.299999,high,16.386461,7.0883679,6.8574142,7.1933312,1.0694896
32.299999,low,18.723766,4.745822,3.3702953,4.3189187,-0.19639456
32.400002,high,16.386461,7.1576242,6.8183045,7.1586866,0.9817614
32.400002,low,18.723766,4.8347335,3.4015954,4.3364825,-0.21800698
32.5,high,16.386461,7.2244892,6.7722101,7.116919,0.88798618
32.5,low,18.723766,4.9236183,3.4315195,4.3509016,-0.24062261
32.599998,high,16.386461,7.2889662,6.7190881,7.0679822,0.78804815
32.599998,low,18.723766,5.0124798,3.4600589,4.3621302,-0.26426095
32.700001,high,16.386461,7.3510571,6.6588955,7.0118289,0.68183118
32.700001,low,18.723766,5.1013212,3.4872053,4.3701229,-0.2889415
32.799999,high,16.386461,7.4107566,6.5915966,6.9484186,0.56923181
32.799999,low,18.723766,5.1901355,3.5129466,4.3748322,-0.3146809
32.900002,high,16.386461,7.4680705,6.5171456,6.8777013,0.45012894
32.900002,low,18.723766,5.2789297,3.5372751,4.3762121,-0.34149984
33,high,-1.2124529,7.5229936,6.4355068,6.7996373,0.32441938
33,low,17.020412,5.3676968,3.5601788,4.3742151,-0.36941481
33.099998,high,-1.2124529,7.5755281,6.3466377,6.7141795,0.19198704
33.099998,low,17.020412,5.4564409,3.5816495,4.3687949,-0.39844543
33.200001,high,-1.2124529,7.6256766,6.250493,6.6212783,0.052714717
33.200001,low,17.020412,5.5451646,3.6016777,4.3599029,-0.42861137
33.299999,high,-1.2124529,7.6734343,6.1470399,6.520896,-0.093499735
33.299999,low,17.020412,5.6338615,3.6202524,4.3474922,-0.45992905
33.400002,high,-1.2124529,7.7188058,6.0362291,6.4129801,-0.24677928
33.400002,low,17.020412,5.7225385,3.6373653,4.3315139,-0.49241942
33.5,high,-1.2124529,7.7617869,5.9180293,6.297493,-0.40722379
33.5,low,17.020412,5.8111882,3.6530051,4.3119211,-0.52609855
33.599998,high,-1.2124529,7.8023796,5.7923951,6.174386,-0.57495129
33.599998,low,17.020412,5.8998146,3.6671629,4.2886648,-0.56098622
33.700001,high,-1.2124529,7.8405852,5.6592803,6.0436082,-0.75008106
33.700001,low,17.020412,5.988421,3.6798291,4.2616954,-0.59710252
33.799999,high,-1.2124529,7.8764009,5.5186553,5.9051247,-0.93271196
33.799999,low,17.020412,6.0770006,3.6909935,4.2309656,-0.63446337
33.900002,high,-1.2124529,7.9098296,5.3704677,5.7588792,-1.1229686
33.900002,low,17.020412,6.1655602,3.7006469,4.1964235,-0.67308986
34,high,-1.2124529,7.9408684,5.2146883,5.6048374,-1.3209497
34,low,17.020412,6.2540927,3.7087786,4.1580234,-0.71299803
34.099998,high,-1.2124529,7.9695191,5.0512714,5.4429493,-1.5267742
34.099998,low,17.020412,6.3426018,3.7153797,4.1157131,-0.75420773
34.200001,high,-1.2124529,7.9957824,4.8801694,5.2731614,-1.7405621
34.200001,low,17.020412,6.4310904,3.7204404,4.0694413,-0.79673916
34.299999,high,-1.2124529,8.0196562,4.7013545,5.0954423,-1.9624099
34.299999,low,17.020412,6.5195527,3.7239504,4.0191612,-0.84060788
34.400002,high,-1.2124529,8.0411425,4.5147724,4.9097328,-2.1924457999999998
34.400002,low,17.020412,6.6079946,3.7259004,3.9648185,-0.88583559
34.5,high,-1.2124529,8.0602388,4.3203969,4.716001,-2.4307647
34.5,low,17.020412,6.6964097,3.7262805,3.9063666,-0.9324376
34.599998,high,-1.2124529,8.0769482,4.1181798,4.5141945,-2.6774871
34.599998,low,17.020412,6.784801,3.725081,3.8437521,-0.98043412
34.700001,high,-1.2124529,8.0912685,3.9080725,4.3042598,-2.9327347
34.700001,low,17.020412,6.8731728,3.7222919,3.7769217,-1.0298456
34.799999,high,-1.2124529,8.1032,3.6900504,4.0861673,-3.1966014
34.799999,low,17.020412,6.9615173,3.7179039,3.7058287,-1.0806872
34.900002,high,-1.2124529,8.1127434,3.464056,3.859854,-3.4692173
34.900002,low,17.020412,7.0498419,3.7119067,3.6304157,-1.1329808
35,high,-1.2124529,8.1198988,3.2300661,3.6252921,-3.7506752
35,low,17.020412,7.1381392,3.7042911,3.5506365,-1.1867416
35.099998,high,-1.2124529,8.1246653,2.9880311,3.3824272,-4.0410962
35.099998,low,17.020412,7.2264132,3.6950471,3.4664361,-1.2419897
35.200001,high,-1.2124529,8.1270428,2.7379012,3.1312034,-4.3406062
35.200001,low,17.020412,7.3146677,3.6841645,3.3777587,-1.2987463
35.299999,high,-1.2124529,8.1270332,2.4796541,2.8715944,-4.649292
35.299999,low,17.020412,7.4028945,3.6716344,3.2845581,-1.3570254
35.400002,high,-1.2124529,8.1246338,2.2132299,2.6035345,-4.967289
35.400002,low,17.020412,7.4911017,3.6574461,3.1867738,-1.4168499
35.5,high,-1.2124529,8.1198463,1.9386081,2.3269982,-5.2946877
35.5,low,17.020412,7.5792818,3.6415911,3.0843601,-1.4782342
35.599998,high,-1.2124529,8.1126709,1.6557379,2.0419292000000002,-5.6316099
35.599998,low,17.020412,7.6674385,3.6240587,2.9772604,-1.541199
35.700001,high,-1.2124529,8.1031065,1.3645673,1.7482706,-5.9781814
35.700001,low,17.020412,7.7555752,3.6048388,2.8654156,-1.6057652
35.799999,high,-1.2124529,8.0911541,1.0650779,1.4459987,-6.3344884
35.799999,low,17.020412,7.8436852,3.5839229,2.7487807,-1.6719469
35.900002,high,-1.2124529,8.0768127,0.7572062,1.1350441,-6.7006688
