,iso,commid,NAME_1,NAME_2,NAME_3,GID_3,adm0_id,adm1_id,adm2_id,adm3_id,adm1_id_old
228,CHN,432401.0,Hunan,Yiyang,Yuanjiang,CHN.14.10.6_1,20000000,20700000,20704800,20704849,20070000
229,CHN,432402.0,Hunan,Yiyang,Yuanjiang,CHN.14.10.6_1,20000000,20700000,20704800,20704849,20070000
230,CHN,432403.0,Hunan,Yiyang,Yuanjiang,CHN.14.10.6_1,20000000,20700000,20704800,20704849,20070000
231,CHN,432404.0,Hunan,Yiyang,Yuanjiang,CHN.14.10.6_1,20000000,20700000,20704800,20704849,20070000
232,CHN,451101.0,Guangxi,Nanning,Nanning,CHN.7.11.5_1,20000000,20200000,20202400,20202425,20020000
233,CHN,451102.0,Guangxi,Nanning,Nanning,CHN.7.11.5_1,20000000,20200000,20202400,20202425,20020000
234,CHN,451103.0,Guangxi,Nanning,Nanning,CHN.7.11.5_1,20000000,20200000,20202400,20202425,20020000
235,CHN,451104.0,Guangxi,Nanning,Nanning,CHN.7.11.5_1,20000000,20200000,20202400,20202425,20020000
236,CHN,451105.0,Guangxi,Nanning,Nanning,CHN.7.11.5_1,20000000,20200000,20202400,20202425,20020000
237,CHN,451201.0,Guangxi,Wuzhou,Wuzhou,CHN.7.13.5_1,20000000,20200000,20204100,20204144,20020000
238,CHN,451202.0,Guangxi,Wuzhou,Wuzhou,CHN.7.13.5_1,20000000,20200000,20204100,20204144,20020000
239,CHN,451203.0,Guangxi,Wuzhou,Wuzhou,CHN.7.13.5_1,20000000,20200000,20204100,20204144,20020000
240,CHN,451204.0,Guangxi,Wuzhou,Wuzhou,CHN.7.13.5_1,20000000,20200000,20204100,20204144,20020000
241,CHN,452301.0,Guangxi,Wuzhou,Cangwu,CHN.7.13.1_1,20000000,20200000,20204100,20204103,20020000
242,CHN,452302.0,Guangxi,Wuzhou,Cangwu,CHN.7.13.1_1,20000000,20200000,20204100,20204103,20020000
243,CHN,452303.0,Guangxi,Wuzhou,Cangwu,CHN.7.13.1_1,20000000,20200000,20204100,20204103,20020000
244,CHN,452304.0,Guangxi,Wuzhou,Cangwu,CHN.7.13.1_1,20000000,20200000,20204100,20204103,20020000
245,CHN,452101.0,Guangxi,Yulin,Rong,CHN.7.14.4_1,20000000,20200000,20205000,20205029,20020000
246,CHN,452102.0,Guangxi,Yulin,Rong,CHN.7.14.4_1,20000000,20200000,20205000,20205029,20020000
247,CHN,452103.0,Guangxi,Yulin,Rong,CHN.7.14.4_1,20000000,20200000,20205000,20205029,20020000
248,CHN,452104.0,Guangxi,Yulin,Rong,CHN.7.14.4_1,20000000,20200000,20205000,20205029,20020000
249,CHN,452105.0,Guangxi,Yulin,Rong,CHN.7.14.4_1,20000000,20200000,20205000,20205029,20020000
250,CHN,452401.0,Guangxi,Yulin,Yufeng,CHN.7.14.5_1,20000000,20200000,20205000,20205052,20020000
251,CHN,452402.0,Guangxi,Yulin,Yufeng,CHN.7.14.5_1,20000000,20200000,20205000,20205052,20020000
252,CHN,452403.0,Guangxi,Yulin,Yufeng,CHN.7.14.5_1,20000000,20200000,20205000,20205052,20020000
253,CHN,452404.0,Guangxi,Yulin,Yufeng,CHN.7.14.5_1,20000000,20200000,20205000,20205052,20020000
254,CHN,452201.0,Guangxi,Chongzuo,Fusui,CHN.7.3.3_1,20000000,20200000,20200800,20200809,20020000
255,CHN,452202.0,Guangxi,Chongzuo,Fusui,CHN.7.3.3_1,20000000,20200000,20200800,20200809,20020000
256,CHN,452203.0,Guangxi,Chongzuo,Fusui,CHN.7.3.3_1,20000000,20200000,20200800,20200809,20020000
257,CHN,452204.0,Guangxi,Chongzuo,Fusui,CHN.7.3.3_1,20000000,20200000,20200800,20200809,20020000
258,CHN,521101.0,Guizhou,Guiyang,Guiyang,CHN.8.3.1_1,20000000,20300000,20301100,20301110,20030000
259,CHN,521102.0,Guizhou,Guiyang,Guiyang,CHN.8.3.1_1,20000000,20300000,20301100,20301110,20030000
260,CHN,521103.0,Guizhou,Guiyang,Guiyang,CHN.8.3.1_1,20000000,20300000,20301100,20301110,20030000
261,CHN,521104.0,Guizhou,Guiyang,Guiyang,CHN.8.3.1_1,20000000,20300000,20301100,20301110,20030000
262,CHN,521105.0,Guizhou,Guiyang,Guiyang,CHN.8.3.1_1,20000000,20300000,20301100,20301110,20030000
263,CHN,521106.0,Guizhou,Guiyang,Guiyang,CHN.8.3.1_1,20000000,20300000,20301100,20301110,20030000
264,CHN,521107.0,Guizhou,Guiyang,Guiyang,CHN.8.3.1_1,20000000,20300000,20301100,20301110,20030000
265,CHN,521108.0,Guizhou,Guiyang,Guiyang,CHN.8.3.1_1,20000000,20300000,20301100,20301110,20030000
266,CHN,521109.0,Guizhou,Guiyang,Guiyang,CHN.8.3.1_1,20000000,20300000,20301100,20301110,20030000
267,CHN,522101.0,Guizhou,Guiyang,Qingzhen,CHN.8.3.3_1,20000000,20300000,20301100,20301128,20030000
268,CHN,522102.0,Guizhou,Guiyang,Qingzhen,CHN.8.3.3_1,20000000,20300000,20301100,20301128,20030000
269,CHN,522103.0,Guizhou,Guiyang,Qingzhen,CHN.8.3.3_1,20000000,20300000,20301100,20301128,20030000
270,CHN,522104.0,Guizhou,Guiyang,Qingzhen,CHN.8.3.3_1,20000000,20300000,20301100,20301128,20030000
271,CHN,521201.0,Guizhou,Qiandongnan Miao and Dong,Kaili,CHN.8.5.7_1,20000000,20300000,20302600,20302622,20030000
272,CHN,521202.0,Guizhou,Qiandongnan Miao and Dong,Kaili,CHN.8.5.7_1,20000000,20300000,20302600,20302622,20030000
273,CHN,521203.0,Guizhou,Qiandongnan Miao and Dong,Kaili,CHN.8.5.7_1,20000000,20300000,20302600,20302622,20030000
274,CHN,521204.0,Guizhou,Qiandongnan Miao and Dong,Kaili,CHN.8.5.7_1,20000000,20300000,20302600,20302622,20030000
275,CHN,522201.0,Guizhou,Tongren,Yinjiang Tujia and Miao,CHN.8.8.9_1,20000000,20300000,20303800,20303847,20030000
276,CHN,522202.0,Guizhou,Tongren,Yinjiang Tujia and Miao,CHN.8.8.9_1,20000000,20300000,20303800,20303847,20030000
277,CHN,522203.0,Guizhou,Tongren,Yinjiang Tujia and Miao,CHN.8.8.9_1,20000000,20300000,20303800,20303847,20030000
278,CHN,522204.0,Guizhou,Tongren,Yinjiang Tujia and Miao,CHN.8.8.9_1,20000000,20300000,20303800,20303847,20030000
279,CHN,522301.0,Guizhou,Qiannan Buyei and Miao,Huaxi,CHN.8.6.6_1,20000000,20300000,20302700,20302717,20030000
280,CHN,522302.0,Guizhou,Qiannan Buyei and Miao,Huaxi,CHN.8.6.6_1,20000000,20300000,20302700,20302717,20030000
281,CHN,522303.0,Guizhou,Qiannan Buyei and Miao,Huaxi,CHN.8.6.6_1,20000000,20300000,20302700,20302717,20030000
282,CHN,522304.0,Guizhou,Qiannan Buyei and Miao,Huaxi,CHN.8.6.6_1,20000000,20300000,20302700,20302717,20030000
283,CHN,522401.0,Guizhou,Bijie,Bijie,CHN.8.2.1_1,20000000,20300000,20300300,20300302,20030000
284,CHN,522402.0,Guizhou,Bijie,Bijie,CHN.8.2.1_1,20000000,20300000,20300300,20300302,20030000
285,CHN,522403.0,Guizhou,Bijie,Bijie,CHN.8.2.1_1,20000000,20300000,20300300,20300302,20030000
286,CHN,522404.0,Guizhou,Bijie,Bijie,CHN.8.2.1_1,20000000,20300000,20300300,20300302,20030000
287,CHN,551101.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
288,CHN,551102.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
289,CHN,551103.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
290,CHN,551104.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
291,CHN,551201.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
292,CHN,551202.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
293,CHN,551203.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
294,CHN,551204.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
295,CHN,551301.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
296,CHN,551302.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
297,CHN,551303.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
298,CHN,551304.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
299,CHN,552101.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
300,CHN,552102.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
301,CHN,552103.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
302,CHN,552104.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
303,CHN,552201.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
304,CHN,552202.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
305,CHN,552203.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
306,CHN,552204.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
307,CHN,552301.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
308,CHN,552302.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
309,CHN,552303.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
310,CHN,552304.0,Chongqing,Chongqing,Chongqing,CHN.3.1.5_1,20000000,20100000,20100700,20100707,20010000
