temp,no_wgt_comm,no_wgt_low,no_wgt_ag,no_wgt_nonag,pop_wgt_comm,risk_wgt_sector_low,risk_wgt_sector_ag,risk_wgt_sector_nonag,frac_no_wgt_comm,frac_no_wgt_low,frac_no_wgt_ag,frac_no_wgt_nonag,frac_pop_wgt_comm,frac_risk_wgt_sector_low,frac_risk_wgt_sector_ag,frac_risk_wgt_sector_nonag
26.3,56572,36007,2554,18011,.0033451220498426,.0027557475240317,.0001118640800377,.0017941951324034,.0085769043063877,.0086227210507712,.0067163335235506,.0088299690453475,.0034335935707225,.0045310253646723,.0020133603553545,.0062561816825787
26.4,71141,46029,2627,22485,.0056949393310214,.0038127931420563,.0002663922965944,.0027838506173358,.0107857164190894,.0110227241160316,.0069083039022582,.0110233664973982,.0058455586317307,.0062690294688647,.0047946015267293,.0097070128687069
26.5,80240,52254,2682,25304,.0044839121195492,.0038472958835314,.0001645793454405,.0025153796371816,.0121652195705392,.0125134464350543,.0070529391190926,.0124053931887998,.0046025022692651,.0063257591929817,.0029621441423225,.0087708810076789
26.6,64199,41588,2648,19963,.0028518676206975,.0027817957766108,.0000694449818517,.0018350852015099,.0097332369293251,.0099592224583963,.0069635282577768,.009786945314101,.0029272935878198,.0045738541405713,.0012498898063742,.0063987613255189
26.7,73556,47906,2697,22953,.0042113713997663,.0036091242330366,.0001489411065601,.0021771628766034,.01115185556743,.011472215809655,.0070923850873202,.0112528054798657,.0043227534142866,.0059341551798684,.0026806828351844,.007591552480889
26.8,72380,46994,2607,22779,.0045658239306292,.0037302797748291,.0001738078396256,.0024159907660095,.0109735617212815,.0112538160096632,.0068557092779547,.0111675012427945,.0046865804773842,.0061333602333593,.0031282411086202,.0084243218045858
26.9,74523,48379,2710,23434,.004463203555249,.0038390443830187,.0001715292643776,.0023602557013076,.0112984628371797,.0115854867585542,.0071265715931175,.0114886177674018,.0045812460065097,.0063121920001262,.0030872306871384,.0082299791243678
27,58925,37951,2592,18382,.0032723717035563,.002701388673722,.0001169199569013,.0017712931229893,.008933643609098,.0090882574665432,.0068162633097271,.009011853366919,.0033589191290865,.0044416480442176,.0021043574120974,.0061763246318024
27.1,84847,56073,2771,26003,.0048838014593732,.0038085922386136,.0002310227945879,.0021422577135899,.0128636887450342,.0134279955975198,.007286985197243,.012748080899793,.0050129678504191,.0062621223048783,.0041580115408773,.0074698416159288
27.2,50867,32512,2732,15623,.0034298250355176,.0026348923377276,.0001441307169353,.0014779229852969,.0077119668979888,.0077857612909344,.0071844256798513,.0076592419296799,.0035205367741995,.0043323141584312,.0025941041250114,.0051533718612261
27.3,74368,48443,2959,22966,.0040052236840211,.0036998193857229,.0000971179011945,.0023174332954352,.011274963223104,.011600813060308,.0077813746656954,.0112591787849343,.0041111535202154,.0060832769820984,.0017479545891262,.008080661613477
27.4,77640,51976,2265,23399,.0046839932663416,.003935515116512,.0001608438271921,.0024459663773413,.0117710324957212,.0124468728118112,.0059563412023657,.0114714588691404,.0048078751462521,.0064708100653135,.0028949112616216,.0085288438084365
27.5,69502,45438,2422,21642,.0044701366930157,.0038088789120848,.000150271641973,.0020974764703019,.0105372269515406,.0108811952982738,.0063692090031478,.010610082176415,.0045883625113505,.0062625936560301,.0027046301760178,.0073136938319326
27.6,67237,44359,2539,20339,.0061448422719265,.0036085933367374,.0003593669290555,.0019433912699798,.0101938293652087,.0106228034296432,.006676887555323,.0099712809068527,.0063073605696939,.0059332822753018,.006467984430229,.0067764139171664
27.7,69177,45803,2321,21053,.0046967738438013,.0033453386865976,.0002372707195867,.0018432305168994,.0104879535671884,.0109686031129635,.0061036061504154,.0103213224313865,.004820993743404,.0055004365640205,.0042704634064948,.0064271632378964
27.8,79740,52180,3295,24265,.0052842506809336,.0033236260110852,.0003169441533372,.0021261006464084,.0120894143638435,.0124957253986515,.0086649643539934,.0118960190375525,.0054240081210172,.005464736383716,.0057044476920157,.0074135035142813
27.9,68811,45336,2940,20535,.0045341942535009,.0032083245073644,.0002123546411134,.0018488773793731,.010432464155887,.0108567690048536,.0077314097726071,.0100673707371169,.0046541142610807,.0052751565933369,.0038220170008924,.0064468532910763
28,70415,45904,2915,21596,.0054985407416256,.0031564551438322,.0003342192793741,.0018845919895836,.0106756472589671,.0109927899329187,.0076656664922278,.0105875304815571,.0056439657081242,.0051898725098843,.0060153701425879,.0065713866186748
28.1,81171,53542,2924,24705,.0062129284082057,.0041591820213293,.0002727819637552,.002418645686566,.0123063688654068,.0128218882578497,.0076893340731644,.0121117309014109,.006377247442669,.0068385652424938,.0049096045066056,.0084335792510332
28.2,70737,47122,2695,20920,.0054759681378545,.002875285544354,.0003456276839407,.0016852340045503,.0107244658120792,.0112844686131708,.0070871256248899,.0102561186179929,.0056207961059309,.0047275708745202,.0062207017330723,.0058762449633912
28.3,66642,43879,2690,20073,.0052249546339926,.0033091003213315,.000276115028073,.0016836153485391,.0101036211692407,.0105078561664896,.007073976968814,.0098408732800656,.0053631438169612,.0054408531113409,.0049695939112216,.005870600869332
28.4,65273,43457,2961,18855,.0038075057295546,.0027266850051918,.0001696094959912,.001685642291303,.0098960665133077,.0104067983643004,.0077866341281258,.0092437436205668,.0039082063370762,.0044832405045294,.0030526781698392,.0058776686190777
28.5,69130,45276,2752,21102,.0045179088903398,.0032852262479236,.0002004892017908,.0019614727274937,.0104808278777589,.0108424005969595,.0072370203041547,.0103453448889525,.004637398183935,.0054015991407846,.0036084595736732,.0068394621783337
28.6,60948,40182,2364,18402,.0060378312173534,.0036424639337694,.0003065708334973,.001996587876651,.0092403514753892,.0096225227667423,.0062166845926678,.0090216584516399,.0061975192952939,.0059889726217253,.0055177458399821,.0069619052442919
28.7,86565,58746,2866,24953,.0048200177403356,.0038272793879645,.0001924975075989,.0020903332828184,.0131241554352409,.0140681081692062,.0075368096626844,.0122333139519492,.0049474971846733,.0062928478873069,.0034646228724486,.0072887862408449
28.8,73131,48326,2816,21989,.0040913810647211,.0031074688787687,.0001858437270694,.0016996751600979,.0110874211417386,.0115727946649144,.0074053231019258,.0107802003963215,.0041995895844409,.0051093288433882,.0033448663078142,.0059265998502037
28.9,68569,45955,2503,20111,.0054342641704423,.0030031796008975,.0003396620701325,.0016792485339248,.0103957744358463,.0110050030796288,.0065822172315768,.0098595029410352,.0055779891553184,.0049378554557947,.0061133309815979,.0058553742169416
29,77367,50052,3211,24104,.0056464922350845,.0031418945063591,.0003710794595317,.0018606903214702,.0117296428528653,.0119861258653374,.0084440669319189,.0118170881055498,.0057958302108688,.0051659317761483,.0066787897621429,.0064880438564894
29.1,55315,36554,2609,16152,.0067232079637861,.0031886347289204,.0004429791735067,.0015473349684256,.0083863300167545,.0087537130360733,.006860968740385,.007918586420546,.0069010228311917,.0052427824789536,.0079728605096951,.0053954046087007
29.2,87692,58479,3087,26126,.0062632577099174,.0039836730286106,.0003357725283294,.0025936700626432,.0132950203711332,.014004168754077,.0081179802612375,.0128083821708261,.0064289078497338,.006549991746264,.006043325942765,.0090438720089631
29.3,64609,42574,2811,19224,.0045606190591794,.0025018877951551,.0003011343189159,.0012441775031702,.0097953971988157,.0101953432947909,.0073921744458499,.0094246474336662,.0046812379479098,.0041136268691359,.005419897961325,.0043383243910505
29.4,61749,40652,2887,18210,.0053859394553992,.003238222999143,.0003097198089286,.0013985571211423,.0093617914165158,.0097350752952468,.007592034018203,.0089275296383198,.0055283863520704,.0053243159678561,.0055744219623901,.0048766309111596
29.5,55362,36479,2820,16063,.0050506333379616,.0026684718599341,.0002699238224927,.0015199137152926,.0083934557061839,.0087357525262056,.0074158420267864,.0078749537935383,.0051842120852116,.0043875259169556,.0048581628972343,.0052997894002621
29.6,62522,41067,3237,18218,.006248846882694,.002726400540943,.0004575878890632,.0013586234277958,.0094789862660675,.0098344567831817,.0085124399435134,.0089314516722082,.0064141158861027,.0044827727858013,.0082357921740343,.0047373860562827
29.7,66576,44077,2917,19582,.0048812834641133,.0026819954307312,.0002949534432975,.0017282885271406,.0100936148819569,.0105552719125405,.0076709259546582,.0096001584501691,.0050103832594217,.0044097614961473,.0053086528688241,.0060263718424115
29.8,68761,45511,3117,20133,.0058196954626815,.002869585515927,.000402880276451,.0015287627201035,.0104248836352175,.0108986768612117,.0081968721976927,.0098702885342281,.0059736143035996,.0047181988354792,.007251149576229,.0053306450083324
29.9,51882,33426,2839,15617,.0049626125894541,.0024400413288506,.0003551171521741,.0010829089141622,.0078658514675812,.008004640037856,.0074658069198747,.0076563004042636,.0050938633709757,.0040119383417592,.0063914957817799,.003775996707564
30,72116,47843,3108,21165,.0077270822599987,.0033762490308089,.0005528890536693,.0016935504970288,.0109335365721462,.0114571289813661,.0081732046167561,.0103762309058231,.0079314475146353,.005551259635594,.0099510486403848,.0059052437534154
30.1,67221,44415,3428,19378,.0068148797917756,.0027802277556669,.0005452551666507,.0016730807130307,.0101914035985944,.0106362139436778,.0090147186056113,.0095001465860166,.0069951191883683,.0045712759861478,.00981365185068,.0058338676330692
30.2,53386,34030,3181,16175,.00673234652951,.002522426731735,.0005591299213758,.0012903245362961,.0080938735293221,.0081492820106575,.0083651749954637,.0079298622679749,.0069104030929722,.0041473971771179,.010063373486923,.0044992345496689
30.3,65665,43771,2878,19016,.0070964737312481,.0024941311021407,.0005551408905292,.0016878206747808,.0099554977953572,.0104819930322801,.0075683664372664,.0093226745525695,.0072841607018679,.0041008732433093,.0099915778170326,.0058852644276748
30.4,62489,41673,3195,17621,.0069919731091565,.0029296744411607,.0005117126389776,.0016138432902684,.0094739831224256,.0099795777029131,.0084019912324761,.0086387698932913,.0071768962556671,.0048169975977009,.0092099442493419,.0056273125753076
30.5,47630,30838,2753,14039,.0082995698370719,.0028441917379964,.0006404985327591,.0012978995105314,.0072212039898403,.0073848827106864,.0072396500353699,.0068826792197898,.0085190761974362,.0046764461528025,.0115278680438363,.0045256477386254
30.6,55869,37139,2946,15784,.008660647147628,.0031495699623136,.0006446022401435,.0018718419831003,.0084703221857734,.0088938050130417,.0077471881598982,.0077381728616826,.0088897032518713,.0051785518312557,.0116017276934653,.0065269286020562
30.7,48782,32102,2365,14315,.0085675090619571,.002873670230861,.0006940531676814,.0015694781288882,.0073958591860674,.0076875771703241,.006219314323883,.0070179893889373,.0087941018575472,.0047249149612536,.0124917590333447,.0054726156279363
30.8,36260,22533,2620,11107,.0080463938197735,.0030935994270862,.0005880600579979,.0008748367985982,.0054973935895782,.0053960555846649,.0068898957837519,.0054452537997155,.0082592042010473,.0050865245636711,.0105840660106552,.0030504697375388
30.9,46939,30371,3275,13293,.0079987715804818,.0025171917523952,.0006583925680901,.0018487943587027,.0071164411941867,.0072730486025765,.0086123697296899,.0065169495597027,.0082103224525733,.0041387897760532,.0118499297934222,.0064465638061767
31,45964,29858,2948,13158,.0072915090867944,.0026116234976742,.0005722507264414,.0012084037888866,.0069686210411299,.0071501987150812,.0077524476223285,.006450765237837,.0074843543369248,.0042940553181097,.0102995253306651,.0042135849733715
31.1,45457,29780,3002,12675,.0064225642467824,.0026127579866005,.0005104150665583,.0010299164568673,.0068917545615404,.0071315197848187,.0078944531079478,.0062139724418289,.0065924277131658,.004295920655212,.0091865901854974,.0035912172292033
31.2,40934,26269,2755,11910,.0068856557390255,.0025334296410381,.0005173126275642,.0012184539211209,.0062060206617704,.0062907284495434,.0072449094978002,.005838927951257,.0070677670122198,.0041654882615524,.0093107343779244,.0042486287944451
31.3,42842,27601,3147,12094,.0077809811567281,.0028707835715198,.0006389406776891,.0011945939523225,.0064952933305215,.0066097071047945,.0082757641341478,.0059291347306886,.0079867719250818,.0047201686894778,.0114998293415448,.0041654314336634
31.4,43580,28122,3030,12428,.011251935890017,.0031368552175918,.0009470665219254,.0012325117624121,.0066071818156044,.0067344727800091,.0079680855819727,.0060928796455266,.0115495261920152,.0051576461313185,.0170455626907692,.0042976471022059
31.5,42750,27799,2921,12030,.008719334889351,.0031258773863483,.0006221958141847,.0013764472425759,.0064813451724894,.0066571228508454,.0076814448795189,.005897758459582,.0089499431623014,.0051395962804597,.011198450701285,.0047995359426173
31.6,34612,21704,2851,10057,.007382455302932,.0024021665016286,.0006038196238722,.0011366731184135,.0052475396283089,.0051975320822601,.0074973636944568,.0049304868518716,.0075777058913251,.0039496642033162,.0108677109942663,.0039634671915379
31.7,35804,22679,3145,9980,.0095794269457814,.0029873170965352,.0007510393116425,.0009434384024116,.0054282592410716,.0054310187105408,.0082705046717175,.0048927372756964,.0098327828647654,.0049117741805742,.013517411262525,.0032896767721705
31.8,33590,21377,2592,9621,.0080340398907644,.0024069826998036,.0006234909274423,.0011104571904716,.0050925937858227,.0051192242592367,.0068162633097271,.0047167360049575,.0082465235363102,.003957583040547,.0112217605044648,.0038720548333058
31.9,34901,22338,2637,9926,.0058544112620655,.0020454942874781,.000470013698317,.0008155562367207,.005291355037779,.0053493582590088,.0069346012144099,.0048662635469502,.0060092482636739,.0033632204761254,.0084594352927764,.0028437642579322
32,27233,16681,2614,7938,.0060917490525729,.0019036664617993,.0005332220716629,.0007827671140506,.0041288063878925,.0039946568680511,.0068741173964609,.0038916381256992,.0062528631451141,.0031300258637879,.009597076910873,.0027294318172005
32.1,34031,21284,3053,9694,.0103759269849477,.0021366841020736,.0009760212657711,.001113019836595,.0051594539781284,.0050969532270007,.0080285693999216,.0047525245641885,.0106503486733703,.0035131556060054,.0175666981020535,.0038809905278945
32.2,31211,19560,2728,8923,.0073378992459715,.0021043603225704,.0006287966491126,.0009200738396498,.0047319126123642,.0046841009735075,.0071739067549906,.0043745385482003,.0075319714193278,.0034600085511559,.0113172543364788,.0032082068434362
32.3,37363,23881,3159,10323,.0077251810003416,.0027028546724788,.0005833419409784,.0010326777658156,.0056646198755491,.0057188658153545,.0083073209087299,.0050608944786587,.0079294959706146,.0044440584528248,.0104991480481081,.0036008456414925
32.4,27125,16337,2968,7820,.0070363809239496,.0018236618049836,.0006303725113962,.0006578499167245,.0041124324632462,.0039122779961244,.007805042246632,.0038337881258463,.0072224785648,.0029984814729601,.0113456171375347,.0022938578555747
32.5,23232,13604,3087,6541,.0071857622471053,.0018927305103089,.0006106414841429,.0007200837515091,.0035222131239129,.0032577970165438,.0081179802612375,.0032067529579489,.007375810713263,.0031120448720033,.0109904927041244,.0025108611068848
32.6,39746,25689,2900,11157,.0073405556182882,.0024718427528652,.0005471692003582,.001079331971882,.0060259074906612,.0061518338398995,.0076262205240002,.0054697665115175,.0075346980471675,.0040642265349214,.0098481011536567,.0037635242621936
32.7,34170,21417,2915,9838,.0041907898558539,.0015644913881135,.0003368290979962,.0007783270245101,.0051805278255898,.0051288031978329,.0076656664922278,.0048231211741785,.0043016275313442,.0025723510954961,.0060623423730546,.002713949662361
32.8,33920,21669,2913,9338,.0053816230985297,.0019388850588472,.0004243218062468,.0009429460458044,.0051426252222419,.0051891505109885,.0076604070297975,.0045779940561576,.005523955836539,.0031879326042059,.0076370601029545,.0032879599731824
32.9,26092,15757,2822,7513,.0073284003072654,.0018992396213403,.0006063995543334,.0008422066355203,.0039558189062127,.0037733833864805,.0074211014892168,.0036832800753815,.0075222212534492,.0031227472120862,.0109141452894243,.002936691573246
33,23850,13542,3395,6913,.0078333033327139,.0020953140963623,.0006743883825073,.0006509891018587,.0036159083593888,.0032429496617198,.0089279374755106,.0033891275337565,.0080404779138003,.0034451346630198,.0121378268430221,.0022699348699887
33.1,24795,14731,2788,7276,.0063468000444826,.001927769920237,.0004769839261048,.0008770072573723,.0037591802000439,.0035276836114897,.0073316906279009,.0035670898214396,.0065146597052931,.003169656991315,.0085848873618503,.0030580379134745
33.2,23186,13885,2672,6629,.0056777343633312,.0018140714236102,.0004760750569283,.0005327042004466,.0035152390448968,.0033250890601816,.0070266418069409,.0032498953307206,.0058278986284288,.0029827128799084,.008568529285446,.0018574870708753
33.3,19378,10757,2969,5652,.0070670839492757,.0019121368148167,.0006353862352195,.0004951180728625,.0029379065907018,.0025760160619642,.0078076719778471,.0027709169421078,.0072539936212885,.0031439528959397,.0114358555123117,.001726427946556
33.4,20470,12015,2662,5793,.0056530804429258,.0014319366066591,.0005113216940644,.0004952136685588,.0031034651621254,.0028772736808125,.0070003444947892,.0028400427893897,.005802592663105,.002354403307558,.0092029079157034,.0017267612793318
33.5,20961,12051,2609,6301,.0059589120832897,.0013704093785181,.0005573896325012,.0006978332849634,.0031779058751006,.002885894725549,.006860968740385,.0030890919412989,.0061165129142739,.0022532396744988,.0100320512910421,.002433275921908
33.6,23195,13700,2727,6768,.009156038140537,.0022564286373554,.0007839851572148,.0008095708624393,.0035166035386174,.0032807864691745,.0071712770237754,.0033180406695304,.0093981963062058,.0037100406696447,.0141103796159627,.0028228938474255
33.7,19934,11530,2583,5821,.004966736679876,.0015212950918598,.0004336765113965,.0004928710592085,.0030222019805475,.0027611290503344,.0067925957287906,.0028537699079989,.0050980965350118,.0025013273488435,.0078054286487645,.0017185928312952
33.8,17952,10541,2040,5371,.0046419752145312,.0013480664552147,.000403243779628,.0004149561604853,.0027217101412054,.0025242897935451,.0053646516789519,.0026331555017801,.0047647458043624,.0022165032349935,.0072576920059823,.0014469112547549
33.9,16149,8885,2233,5031,.0044526249346393,.0012667619871702,.0003580714536797,.0006467054889849,.0024483565658604,.0021277217356654,.0058721898034802,.0024664690615259,.0045703876033868,.0020828216826169,.006444668109547,.0022549983338718
34,19232,11020,2623,5589,.0056773931822635,.0011698013258752,.0005410999315626,.0005441337533352,.0029157714703466,.0026389975832338,.0068977849773975,.0027400309252372,.0058275484238314,.0019233980736426,.0097388647913243,.0018973407958856
34.1,18752,10934,2296,5522,.0056900324188512,.0015366600035326,.0004552724538305,.0005016632048629,.0028429984719186,.0026184028652521,.0060378628700361,.0027071838914224,.0058405219419392,.0025265904775983,.0081941183364516,.0017492501770879
34.2,18776,10991,2392,5393,.0073820793118069,.0012830608741767,.0006841682717024,.0006491362160661,.00284663712184,.0026320528527516,.0062903170666926,.002643941094973,.0075773199560168,.0021096204621851,.0123138479677533,.0022634740397557
34.3,13772,7498,2236,4038,.0043682299313657,.0010629668300032,.0003783676062206,.000461775235975,.0020879786132286,.0017955720398446,.0058800789971257,.0019796466051365,.0044837605278052,.0017477398152583,.0068099638226867,.0016101647588941
34.4,17237,10031,2002,5204,.0046937265084959,.0009574446113345,.0004562228275423,.0005160119385227,.0026133086956304,.0024021583264445,.0052647218927753,.0025512830443611,.0048178658124177,.0015742392150927,.008211223422852,.0017992827978823
34.5,15981,9030,2283,4668,.0045121956249499,.0011115487421263,.0003894634972224,.0003883314174067,.0024228860164106,.0021624453880763,.0060036763642388,.0022885067738428,.0046315338145582,.0018276186409397,.0070096707084259,.001354073398413
34.6,15227,8809,1904,4514,.0034862056454259,.0011079885736871,.0002943901582895,.0004648473234294,.0023085717647134,.0021095217523327,.0050070082336884,.0022130076214924,.0035784085339769,.0018217649793253,.0052985147109495,.0016208768252199
34.7,13994,7903,1983,4108,.0070103810618148,.001346450692279,.0006737189169214,.0004288822379981,.0021216361250016,.0018925587931304,.0052147569996871,.0020139644016594,.0071957910603875,.002213846582749,.0121257776180224,.0014954701152002
34.8,12752,7106,1914,3732,.0054612813268971,.001209285526604,.0004941635929037,.0004245155388674,.0019333359915692,.0017016984416025,.0050333055458402,.0018296288089077,.0056057208593699,.0019883183587723,.0088940917109078,.0014802438654901
34.9,12252,6699,1805,3748,.0046802153646199,.0013136666857779,.0003616882620157,.0004015969333713,.0018575307848735,.0016042327413869,.0047466648433864,.0018374728766844,.0048039973268873,.0021599428184468,.0065097644167277,.0014003289458107
35,12087,6742,1821,3524,.0066989074037976,.0013665629459928,.0006046035231898,.0006297107214193,.0018325150666639,.0016145301003777,.0047887405428291,.001727655927811,.0068760795719329,.0022469153348474,.0108818198289179,.0021957392535054
35.1,12350,7156,1441,3753,.0052656303958557,.0011651605498653,.0004788389480824,.0004686370552025,.0018723886053858,.0017136721148476,.0037894426810636,.0018399241478646,.0054048953681263,.001915767667145,.0086182745555479,.0016340912465904
35.2,10387,5686,1515,3186,.0056960974576895,.0011448633399148,.0005342907667084,.000462055990331,.0015747773638982,.0013616461214399,.0039840427909863,.0015619499960289,.0058467473884404,.0018823948083053,.0096163115770502,.0016111437216766
35.3,9743,5194,1703,2846,.0041538912894248,.0010873826293613,.0003562001107584,.0003098187104016,.001477140257674,.0012438251767075,.0044784322594388,.0013952635557748,.0042637530745764,.0017878844965926,.0064109871670336,.0010803073232832
35.4,9619,5599,1112,2908,.0029638088150376,.0008748397397355,.0002353423020871,.0003518929326949,.0014583405664135,.0013408119299933,.0029242611112718,.0014256593184093,.0030421953939297,.0014384195272596,.0042357552200868,.0012270159917364
35.5,6785,3634,1172,1979,.0030750835635951,.0006283398854971,.0002847192194872,.0003127406391572,.0010286766548618,.0008702465714584,.0030820449841822,.0009702131331266,.0031564131281523,.0010331222051349,.0051244545052332,.0010904958010182
35.6,9140,4870,1602,2668,.0066465112090666,.0020958530154453,.000425497455756,.0003718389643581,.0013857191783989,.0011662357740788,.0042128294067063,.0013079983017593,.0068222976068273,.0034460207587212,.0076582197648662,.0012965658392853
35.7,8787,4575,1508,2704,.0050820153984339,.0008819607567019,.0005023575715493,.0002879778406726,.0013322007024717,.0010955911019324,.0039656346724801,.0013256474542568,.0052164241359135,.0014501279686955,.009041569183141,.0010041503620573
35.8,6818,3317,1255,2246,.0036043666966865,.0007742880628231,.0003015378126233,.0004766803761307,.0010336797985037,.0007943334830841,.0033003126750415,.0011011110141497,.0036996946992866,.0012730915374576,.0054271601516008,.0016621375143286
35.9,7913,4426,990,2497,.0024208316978413,.0006338616900747,.0002108509308564,.0002916637114125,.0011996932011675,.0010599095556618,.0026034339030208,.0012241648273962,.0024848576612924,.0010422012068873,.0037949528117765,.0010170026302366
36,7637,4174,1097,2366,.0025582166188507,.0006770041193523,.0002010948462941,.0002356911587802,.0011578487270714,.0009995622425062,.0028848151430442,.0011599415224747,.002625876127723,.0011131363849636,.0036193601293478,.0008218318529998
36.1,6446,3377,1162,1907,.0038302560092002,.0008204028440373,.0003563675311148,.0002813457231841,.000977280724722,.0008087018909783,.0030557476720304,.0009349148281316,.0039315583143013,.0013489138838611,.0064140004444705,.0009810248216971
36.2,6766,3596,1096,2074,.0053445528852374,.0016986290462588,.0003733734185452,.0002740035196052,.0010257960570073,.0008611465797921,.0028821854118291,.0010167872855505,.0054859051932056,.0027929014638132,.0067200770648507,.0009554232810896
36.3,5879,3174,1005,1700,.0065020304243295,.0027740793024434,.0002999264066758,.0001873263231411,.000891317620329,.0007600887776029,.0026428798712484,.0008334322012709,.0066739956058316,.004561166642942,.0053981576259453,.000653188435491
36.4,7588,4024,1284,2280,.0031531067356372,.0005826999371797,.0002829491597159,.0002725326353565,.0011504198168152,.0009636412227707,.0033765748802815,.0011177796581751,.0032364998508187,.0009580805833372,.005092596484598,.0009502944526098
36.5,7100,3917,1034,2149,.0032638917379997,.0006932607040028,.0002945178280427,.0003439253963826,.0010764339350801,.000938017562026,.0027191420764884,.0010535563532537,.003350214886078,.0011398656106099,.0053008125461396,.0011992339774884
36.6,4918,2665,780,1473,.0012289153459832,.0003156572531132,.0001077364767346,.0001264530353562,.0007456200130597,.0006381967839672,.0020511903478345,.0007221444896895,.0012614176009299,.000519006551916,.0019390706204346,.000440929277543
36.7,5681,2828,1088,1765,.0049718016275121,.0007976828241223,.0004759752743316,.0002849545091856,.0008612987584775,.0006772309587464,.0028611475621077,.0008652987266136,.0051032954399786,.0013115574186469,.0085667333709362,.0009936083029873
36.8,5466,2880,929,1657,.002646282135341,.0005100521981789,.0002478599369904,.0002179630211254,.0008287025195983,.0006896835789214,.0024430202988952,.0008123512691211,.0027162707939617,.0008386325042848,.0044610510420227,.0007600155833762
36.9,4248,2295,686,1267,.0036389959693738,.0008480932287893,.000289099068179,.0002620453032955,.0006440410360874,.000549591601953,.0018039956136083,.0006211521170649,.0037352398442128,.0013944426685465,.0052032842217568,.0009137261588082
37,4720,2418,799,1503,.00320163378264,.0006342667758829,.0002736053903416,.0003359424808687,.0007156011512082,.0005790468381361,.0021011552409228,.0007368521167707,.003286310337286,.00104286725269,.0049244247638684,.0011713983374791
37.1,4376,2339,631,1406,.0037829439847722,.0011230763653854,.0002516642826532,.0002235518809139,.0006634471690015,.0005601284344087,.0016593603967738,.0006892974558747,.0038829949852289,.0018465724648753,.0045295226973832,.0007795033869066
37.2,5696,3199,808,1689,.0050100403593701,.001240635431067,.0003908920851614,.0002842281739701,.0008635729146784,.0007660756142255,.0021248228218594,.0008280394046745,.0051425455067635,.0020398641593449,.0070353828254835,.0009910756436412
37.3,3287,1640,654,993,.0033939640181646,.000618109665933,.0003259992028985,.0001649734611626,.0004983434288181,.0003927364824413,.0017198442147228,.0004868224563894,.0034837273075229,.0010163015842591,.0058674229544624,.0005752462077269
37.4,3804,2005,522,1277,.0019932546268131,.0005052644714059,.0001442021359059,.0002867956404171,.0005767260125415,.000480144297131,.00137271969432,.0006260546594253,.0020459720660298,.0008307604799943,.0025953895432065,.0010000281462237
37.5,3091,1627,488,976,.0034751214142804,.0008399388071694,.0002681986467669,.0002350039416266,.0004686277877933,.0003896233273976,.0012833088330042,.0004784881343767,.0035670311479711,.0013810350936972,.0048271127119456,.0008194355944821
37.6,3384,1798,492,1094,.0033633873974466,.0006770435455349,.0003287801878827,.0001557282545099,.0005130496389171,.000430573289896,.0012938277578649,.0005363381342296,.0034523419987815,.0011132012098547,.0059174758839996,.0005430090828638
37.7,2288,1154,363,771,.0021435502582727,.0004947214801514,.0001891567234144,.0001171063010919,.0003468846258399,.0002763523784983,.0009545924311076,.0003779860159882,.0022002427043498,.0008134255970353,.0034044945235583,.0004083381358994
37.8,2568,1354,465,749,.0038704533628166,.0005522241503514,.00041568631747,.0001499164065581,.0003893355415895,.000324247071479,.0012228250150552,.0003672004227953,.0039728188043166,.0009079720150001,.0074816362104369,.0005227437415744
37.9,2666,1391,447,828,.0021025487569563,.0002153794703591,.0002266595235145,.0001752641960908,.0004041933621019,.0003331075896804,.0011754898531821,.0004059305074425,.0021581567986004,.000354128901402,.0040794801928707,.000611128986693
38,2674,1560,289,825,.0012158725402575,.0002252675511203,.0001226388083486,.0001078202444136,.000405406245409,.0003735786052491,.0007599923211849,.0004044597447344,.0012480298401198,.0003703869745187,.0022072868670063,.0003759585710211
38.1,2678,1488,341,849,.0013967825293431,.000269046583766,.0001258507988847,.0001246957065053,.0004060126870626,.000356336515776,.0008967383443738,.0004162258463994,.0014337245221518,.0004423688616941,.0022650971525327,.0004348016449525
38.2,2298,1260,371,667,.0025473056589773,.0005328133546706,.0002186026055869,.0001787544338994,.0003484007299738,.0003017365657781,.000975630280829,.0003269995754398,.002614676595654,.0008760566066359,.003934469576986,.0006232991021121
38.3,1798,968,192,638,.0008539767909987,.0002642823024754,.0000741884691168,.0000848792202772,.000272595523278,.0002318103140263,.0005049083933131,.0003127822025946,.0008765627009805,.000434535386681,.0013352643895507,.0002959654797517
38.4,1612,927,187,498,.0012803861304107,.0002802046855489,.0001251233583644,.0001171889218585,.0002443959863872,.0002219919019653,.0004917597372373,.0002441466095488,.0013142496805542,.0004607151150279,.0022520044787809,.0004086262263739
38.5,2589,1437,384,768,.001792920887158,.0003899738713443,.0001660100807507,.000123711779759,.0003925193602708,.000344123369066,.0010098167866262,.00037651525328,.0018403399156241,.0006411986175117,.0029878949083563,.0004313707893136
38.6,2098,1151,333,614,.0019822851195735,.0003461786013483,.0001833299697563,.0001980492497244,.0003180786472955,.0002756339581036,.0008757004946524,.0003010161009296,.0020347124381386,.0005691900327361,.0032996230151017,.0006905782241839
38.7,1575,700,332,543,.0013776267752638,.0002302622022997,.0001293578648802,.0001280235038394,.0002387864010917,.0001676314254323,.0008730707634373,.0002662080501707,.0014140621382181,.0003785992258169,.0023282182870085,.0004464053464391
