temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_manuf,se_manuf,lowerci_manuf,upperci_manuf,yhat_hr3,se_hr3,lowerci_hr3,upperci_hr3
15.9,27,-.58450961,3.1788311,-6.8149037,5.6458845,.418237,2.3468406,-4.1814857,5.0179601,-36.799858,18.422848,-72.907974,-.69174117
16,27,-.57924372,3.1501927,-6.7535081,5.5950208,.41446909,2.3256977,-4.1438146,4.972753,-36.468327,18.256876,-72.251144,-.68550926
16.1,27,-.57397783,3.1215546,-6.6921124,5.5441566,.41070119,2.3045549,-4.1061435,4.927546,-36.136795,18.090904,-71.594315,-.6792773
16.2,27,-.568712,3.0929163,-6.6307168,5.4932928,.40693328,2.2834122,-4.0684724,4.882339,-35.805264,17.924931,-70.937485,-.6730454
16.3,27,-.56344622,3.0642786,-6.5693221,5.4424295,.40316543,2.2622697,-4.0308018,4.8371329,-35.47374,17.758963,-70.280663,-.66681361
16.4,27,-.55818033,3.0356405,-6.507926,5.3915653,.39939749,2.241127,-3.9931307,4.7919259,-35.142208,17.592989,-69.623833,-.66058165
16.5,27,-.55291444,3.0070021,-6.4465303,5.3407016,.39562958,2.2199843,-3.9554596,4.7467189,-34.810677,17.427017,-68.967003,-.65434974
16.6,27,-.54764861,2.978364,-6.3851347,5.2898374,.39186168,2.1988413,-3.9177883,4.7015119,-34.479145,17.261045,-68.310173,-.64811784
16.7,27,-.54238272,2.9497256,-6.3237391,5.2389736,.38809377,2.1776986,-3.8801172,4.6563048,-34.147614,17.095074,-67.653343,-.64188588
16.8,27,-.53711694,2.921088,-6.2623444,5.1881104,.38432592,2.1565561,-3.8424466,4.6110983,-33.81609,16.929104,-66.996521,-.63565409
16.9,27,-.53185105,2.8924499,-6.2009487,5.1372466,.38055801,2.1354134,-3.8047755,4.5658913,-33.484558,16.763132,-66.339691,-.62942219
17,27,-.52658522,2.8638115,-6.1395526,5.0863824,.37679008,2.1142707,-3.7671044,4.5206842,-33.153027,16.59716,-65.682861,-.62319022
17.1,27,-.52131933,2.8351734,-6.0781569,5.0355182,.37302217,2.093128,-3.7294331,4.4754772,-32.821495,16.431187,-65.026031,-.61695832
17.2,27,-.51605344,2.8065352,-6.0167613,4.9846544,.36925426,2.071985,-3.691762,4.4302702,-32.489964,16.265215,-64.369202,-.61072636
17.3,27,-.51078767,2.7778976,-5.9553666,4.9337912,.36548641,2.0508428,-3.6540914,4.3850641,-32.158436,16.099247,-63.712379,-.60449457
17.4,27,-.50552183,2.7492592,-5.893971,4.8829274,.36171851,2.0296998,-3.6164203,4.3398571,-31.826906,15.933274,-63.05555,-.59826267
17.5,27,-.50025594,2.7206211,-5.8325753,4.8320632,.35795057,2.0085571,-3.5787489,4.2946501,-31.495375,15.767302,-62.398716,-.5920307
17.6,27,-.49499008,2.6919827,-5.7711792,4.7811995,.35418266,1.9874144,-3.5410779,4.2494431,-31.163843,15.60133,-61.741886,-.5857988
17.7,27,-.48972419,2.6633446,-5.7097836,4.7303352,.35041475,1.9662715,-3.5034068,4.204236,-30.832312,15.435357,-61.085056,-.5795669
17.8,27,-.48445842,2.634707,-5.6483889,4.679472,.3466469,1.9451292,-3.4657362,4.15903,-30.500786,15.269388,-60.428238,-.57333505
17.9,27,-.47919255,2.6060686,-5.5869932,4.6286082,.342879,1.9239864,-3.4280651,4.1138229,-30.169254,15.103415,-59.771404,-.56710315
18,27,-.47392669,2.5774305,-5.5255976,4.577744,.33911109,1.9028436,-3.3903937,4.0686159,-29.837723,14.937444,-59.114574,-.56087118
18.1,27,-.4686608,2.5487921,-5.4642019,4.5268803,.33534315,1.8817008,-3.3527226,4.0234089,-29.506191,14.771471,-58.457745,-.55463928
18.2,27,-.46339494,2.520154,-5.4028058,4.476016,.33157524,1.860558,-3.3150516,3.9782019,-29.17466,14.605499,-57.800911,-.54840738
18.3,27,-.45812917,2.4915164,-5.3414116,4.4251533,.3278074,1.8394157,-3.2773809,3.9329958,-28.843134,14.43953,-57.144093,-.54217553
18.4,27,-.45286331,2.462878,-5.2800155,4.374289,.32403949,1.8182728,-3.2397099,3.8877888,-28.511602,14.273558,-56.487263,-.53594363
18.5,27,-.44759741,2.4342399,-5.2186198,4.3234248,.32027158,1.7971301,-3.2020385,3.8425817,-28.180071,14.107586,-55.830433,-.52971172
18.6,27,-.44233155,2.4056017,-5.1572242,4.2725611,.31650364,1.7759873,-3.1643674,3.7973747,-27.848539,13.941613,-55.173599,-.52347976
18.7,27,-.43706569,2.3769634,-5.0958285,4.2216969,.31273574,1.7548445,-3.1266963,3.7521677,-27.517008,13.775641,-54.516769,-.51724786
18.8,27,-.43179992,2.3483257,-5.0344338,4.1708341,.30896789,1.7337021,-3.0890257,3.7069616,-27.185484,13.609673,-53.859951,-.51101601
18.9,27,-.42653403,2.3196876,-4.9730382,4.1199698,.30519998,1.7125593,-3.0513546,3.6617546,-26.853952,13.4437,-53.203121,-.50478411
19,27,-.42126817,2.2910492,-4.9116421,4.0691061,.30143207,1.6914165,-3.0136833,3.6165476,-26.522421,13.277728,-52.546288,-.49855217
19.1,27,-.4160023,2.2624111,-4.8502464,4.0182419,.29766417,1.6702738,-2.9760122,3.5713406,-26.190889,13.111755,-51.889458,-.49232027
19.2,27,-.41073641,2.2337728,-4.7888508,3.9673779,.29389623,1.6491309,-2.9383411,3.5261335,-25.859358,12.945784,-51.232628,-.48608834
19.3,27,-.40547064,2.2051351,-4.7274561,3.9165149,.29012838,1.6279886,-2.9006705,3.4809275,-25.527832,12.779814,-50.575809,-.47985652
19.4,27,-.40020478,2.176497,-4.6660604,3.8656509,.28636047,1.6068457,-2.8629994,3.4357204,-25.196301,12.613842,-49.918976,-.47362459
19.5,27,-.39493892,2.1478586,-4.6046648,3.8147869,.28259256,1.585703,-2.8253281,3.3905134,-24.864769,12.447869,-49.262146,-.46739268
19.6,27,-.38967302,2.1192205,-4.5432687,3.7639227,.27882466,1.5645602,-2.787657,3.3453064,-24.533237,12.281898,-48.605316,-.46116075
19.7,27,-.38440716,2.0905824,-4.481873,3.7130587,.27505672,1.5434175,-2.7499859,3.3000994,-24.201706,12.115925,-47.948483,-.45492882
19.8,27,-.37914139,2.0619445,-4.4204783,3.6621957,.2712889,1.5222751,-2.7123153,3.2548931,-23.87018,11.949956,-47.291664,-.448697
19.9,27,-.37387553,2.0333064,-4.3590827,3.6113317,.26752096,1.5011322,-2.6746442,3.209686,-23.538649,11.783984,-46.634834,-.4424651
20,27,-.36860964,2.0046682,-4.2976871,3.5604677,.26375306,1.4799894,-2.6369729,3.164479,-23.207117,11.618011,-45.978001,-.43623316
20.1,27,-.36334378,1.9760299,-4.2362914,3.5096037,.25998515,1.4588467,-2.5993018,3.119272,-22.875586,11.45204,-45.321171,-.43000123
20.2,27,-.35807791,1.9473916,-4.1748953,3.4587398,.25621724,1.4377038,-2.5616307,3.074065,-22.544054,11.286067,-44.664341,-.42376933
20.3,27,-.35281214,1.918754,-4.1135011,3.4078765,.25244939,1.4165615,-2.5239601,3.0288589,-22.21253,11.120098,-44.007523,-.41753751
20.4,27,-.34754625,1.8901157,-4.0521049,3.3570125,.24868147,1.3954188,-2.486289,2.9836519,-21.880999,10.954126,-43.350689,-.41130558
20.5,27,-.34228039,1.8614775,-3.9907093,3.3061485,.24491355,1.3742759,-2.4486177,2.9384449,-21.549467,10.788154,-42.693859,-.40507364
20.6,27,-.33701453,1.8328394,-3.9293137,3.2552845,.24114564,1.3531332,-2.4109466,2.8932378,-21.217936,10.622182,-42.037029,-.39884174
20.7,27,-.33174863,1.8042011,-3.8679178,3.2044206,.23737772,1.3319904,-2.3732755,2.8480308,-20.886404,10.456209,-41.380196,-.3926098
20.8,27,-.32648286,1.7755634,-3.8065233,3.1535575,.23360988,1.310848,-2.3356049,2.8028247,-20.554878,10.29024,-40.723377,-.38637799
20.9,27,-.321217,1.7469252,-3.7451274,3.1026936,.22984196,1.2897052,-2.2979338,2.7576177,-20.223347,10.124268,-40.066547,-.38014606
21,27,-.31595114,1.718287,-3.6837318,3.0518293,.22607405,1.2685624,-2.2602625,2.7124107,-19.891815,9.9582958,-39.409718,-.37391415
21.1,27,-.31068525,1.6896487,-3.6223359,3.0009654,.22230613,1.2474196,-2.2225914,2.6672037,-19.560284,9.7923231,-38.752884,-.36768222
21.2,27,-.30541939,1.6610105,-3.5609403,2.9501014,.21853822,1.2262769,-2.1849201,2.6219966,-19.228752,9.6263514,-38.096054,-.36145028
21.3,27,-.30015361,1.6323729,-3.4995456,2.8992383,.21477038,1.2051344,-2.1472497,2.5767906,-18.897226,9.4603825,-37.439236,-.35521847
21.4,27,-.29488772,1.6037346,-3.4381499,2.8483744,.21100247,1.1839917,-2.1095786,2.5315835,-18.565695,9.2944098,-36.782406,-.34898657
21.5,27,-.28962186,1.5750964,-3.376754,2.7975104,.20723455,1.1628488,-2.0719073,2.4863765,-18.234163,9.128438,-36.125572,-.34275463
21.6,27,-.284356,1.5464581,-3.3153584,2.7466464,.20346664,1.1417061,-2.0342362,2.4411695,-17.902632,8.9624653,-35.468742,-.3365227
21.7,27,-.27909011,1.5178199,-3.2539625,2.6957822,.19969872,1.1205633,-1.996565,2.3959625,-17.5711,8.7964935,-34.811913,-.33029076
21.8,27,-.27382433,1.4891822,-3.1925678,2.6449192,.19593087,1.0994209,-1.9588945,2.3507562,-17.239576,8.6305246,-34.155094,-.32405898
21.9,27,-.26855847,1.460544,-3.1311722,2.5940552,.19216296,1.0782781,-1.9212233,2.3055491,-16.908045,8.4645519,-33.49826,-.31782705
22,27,-.26329261,1.4319057,-3.0697763,2.5431912,.18839504,1.0571353,-1.8835522,2.2603421,-16.576513,8.2985802,-32.841431,-.31159511
22.1,27,-.25802672,1.4032676,-3.0083807,2.4923272,.18462713,1.0359925,-1.845881,2.2151351,-16.244982,8.1326075,-32.184601,-.30536318
22.2,27,-.25276086,1.3746294,-2.9469848,2.4414632,.18085921,1.0148498,-1.8082098,2.1699281,-15.913449,7.9666352,-31.527767,-.29913127
22.3,27,-.24749509,1.3459917,-2.8855903,2.3906002,.17709137,.99370736,-1.7705393,2.124722,-15.581924,7.8006663,-30.870949,-.29289946
22.4,27,-.24222921,1.3173535,-2.8241944,2.339736,.17332345,.97256458,-1.7328681,2.079515,-15.250393,7.6346941,-30.214119,-.28666753
22.5,27,-.23696335,1.2887152,-2.7627988,2.288872,.16955554,.9514218,-1.6951969,2.034308,-14.918861,7.4687219,-29.557287,-.28043559
22.6,27,-.23169747,1.260077,-2.7014029,2.238008,.16578762,.93027902,-1.6575258,1.9891009,-14.58733,7.3027496,-28.900455,-.27420369
22.7,27,-.22643159,1.2314388,-2.6400073,2.187144,.16201971,.90913624,-1.6198546,1.9438939,-14.255798,7.1367774,-28.243626,-.26797175
22.8,27,-.22116582,1.2028011,-2.5786126,2.136281,.15825187,.88799381,-1.5821841,1.8986878,-13.924273,6.9708085,-27.586807,-.26173994
22.9,27,-.21589996,1.1741629,-2.5172169,2.085417,.15448394,.86685103,-1.5445129,1.8534808,-13.592742,6.8048363,-26.929976,-.25550801
23,27,-.21063408,1.1455246,-2.455821,2.0345531,.15071604,.84570825,-1.5068417,1.8082738,-13.26121,6.638864,-26.273144,-.24927609
23.1,27,-.20536821,1.1168864,-2.3944254,1.983689,.14694811,.82456547,-1.4691706,1.7630668,-12.929679,6.4728918,-25.616314,-.24304417
23.2,27,-.20010234,1.0882481,-2.3330295,1.932825,.14318021,.80342269,-1.4314994,1.7178597,-12.598147,6.3069196,-24.959482,-.23681223
23.3,27,-.19483657,1.0596105,-2.2716351,1.8819618,.13941236,.78228033,-1.3938289,1.6726536,-12.266622,6.1409502,-24.302664,-.23058043
23.4,27,-.1895707,1.0309722,-2.2102392,1.8310978,.13564445,.76113755,-1.3561577,1.6274465,-11.93509,5.974978,-23.645832,-.2243485
23.5,27,-.18430482,1.0023341,-2.1488435,1.7802339,.13187653,.7399947,-1.3184865,1.5822395,-11.603559,5.8090057,-22.989,-.21811658
23.6,27,-.17903896,.97369581,-2.0874476,1.7293699,.12810862,.71885192,-1.2808154,1.5370325,-11.272027,5.6430335,-22.33217,-.21188466
23.7,27,-.17377308,.94505763,-2.026052,1.6785058,.1243407,.69770914,-1.2431442,1.4918255,-10.940495,5.4770613,-21.675339,-.20565273
23.8,27,-.16850731,.91641992,-1.9646574,1.6276428,.12057286,.67656678,-1.2054737,1.4466194,-10.608971,5.3110924,-21.01852,-.19942093
23.9,27,-.16324143,.88778168,-1.9032617,1.5767788,.11680494,.655424,-1.1678025,1.4014124,-10.277439,5.1451201,-20.361689,-.193189
24,27,-.15797557,.8591435,-1.8418659,1.5259147,.11303703,.63428122,-1.1301312,1.3562053,-9.9459076,4.9791479,-19.704859,-.18695708
24.1,27,-.15270969,.83050525,-1.7804701,1.4750507,.10926911,.61313844,-1.09246,1.3109983,-9.6143761,4.8131757,-19.048027,-.18072514
24.2,27,-.14744382,.80186701,-1.7190744,1.4241867,.1055012,.5919956,-1.0547889,1.2657913,-9.2828445,4.6472034,-18.391195,-.17449322
24.3,27,-.14217804,.77322936,-1.6576797,1.3733237,.10173335,.57085323,-1.0171185,1.2205851,-8.9513197,4.4812346,-17.734377,-.16826141
24.4,27,-.13691217,.74459112,-1.5962839,1.3224596,.097965434,.54971045,-.97944725,1.1753781,-8.6197882,4.3152623,-17.077547,-.16202949
24.5,27,-.13164631,.71595287,-1.5348881,1.2715956,.094197519,.52856767,-.9417761,1.1301711,-8.2882566,4.1492901,-16.420715,-.15579756
24.6,27,-.12638043,.68731469,-1.4734924,1.2207316,.090429604,.50742489,-.90410489,1.084964,-7.9567246,3.9833176,-15.763884,-.14956564
24.7,27,-.12111456,.65867645,-1.4120967,1.1698675,.086661689,.48628208,-.86643368,1.0397571,-7.6251931,3.8173454,-15.107053,-.1433337
24.8,27,-.11584879,.6300388,-1.350702,1.1190045,.082893848,.46513972,-.82876325,.99455094,-7.2936683,3.6513765,-14.450234,-.1371019
24.9,27,-.11058291,.60140055,-1.2893063,1.0681405,.079125933,.44399691,-.79109204,.94934392,-6.9621367,3.4854043,-13.793404,-.13086997
25,27,-.10531704,.57276231,-1.2279105,1.0172765,.075358018,.42285413,-.75342083,.9041369,-6.6306052,3.319432,-13.136572,-.12463804
25.1,27,-.10005117,.54412407,-1.1665148,.96641248,.071590103,.40171134,-.71574968,.85892987,-6.2990737,3.1534598,-12.479741,-.11840612
25.2,27,-.094785295,.51548588,-1.105119,.91554844,.067822188,.38056856,-.67807847,.81372285,-5.9675422,2.9874876,-11.82291,-.1121742
25.3,27,-.089519523,.48684821,-1.0437244,.86468542,.06405434,.35942617,-.64040804,.76851672,-5.6360168,2.8215184,-11.166091,-.10594239
25.4,27,-.084253654,.45820996,-.98232871,.81382138,.060286429,.33828339,-.60273683,.7233097,-5.3044853,2.6555462,-10.50926,-.099710464
25.5,27,-.078987785,.42957175,-.92093295,.76295733,.056518514,.31714061,-.56506562,.67810267,-4.9729538,2.489574,-9.8524294,-.093478538
25.6,27,-.073721908,.4009335,-.85953718,.71209335,.052750599,.2959978,-.52739447,.63289565,-4.6414223,2.3236017,-9.1955976,-.087246612
25.7,27,-.068456039,.37229529,-.79814142,.66122931,.048982684,.27485502,-.48972327,.58768862,-4.3098907,2.1576295,-8.5387669,-.081014685
25.8,27,-.063190266,.34365761,-.73674679,.61036628,.045214839,.25371265,-.4520528,.5424825,-3.9783657,1.9916605,-7.8819485,-.074782878
25.9,27,-.057924394,.3150194,-.67535102,.55950224,.041446924,.23256986,-.41438162,.49727547,-3.6468341,1.8256882,-7.2251172,-.068550952
26,27,-.052658521,.28638116,-.61395526,.50863826,.037679009,.21142706,-.37671041,.45206845,-3.3153026,1.659716,-6.5682859,-.062319022
26.1,27,-.047392648,.25774294,-.55255949,.45777422,.033911094,.19028428,-.33903924,.40686142,-2.9837711,1.4937438,-5.9114552,-.056087099
26.2,27,-.042126775,.22910471,-.49116376,.40691021,.030143179,.16914149,-.30136806,.3616544,-2.6522396,1.3277715,-5.2546239,-.049855173
26.3,27,-.036861006,.20046704,-.42976916,.35604715,.026375335,.14799911,-.26369759,.31644824,-2.3207142,1.1618024,-4.597805,-.043623365
26.4,27,-.031595133,.17182881,-.36837339,.30518314,.02260742,.12685633,-.2260264,.27124125,-1.9891828,.99583024,-3.9409742,-.037391439
26.5,27,-.02632926,.14319058,-.30697763,.25431913,.018839505,.10571353,-.18835521,.22603422,-1.6576513,.82985801,-3.284143,-.031159511
26.6,27,-.021063387,.11455236,-.24558188,.20345511,.015071589,.084570743,-.15068403,.1808272,-1.3261198,.66388577,-2.6273119,-.024927586
26.7,27,-.015797516,.085914128,-.18418612,.15259108,.011303673,.063427955,-.11301284,.13562019,-.99458826,.49791351,-1.9704808,-.01869566
26.8,27,-.010531744,.05727645,-.12279152,.10172804,.0075358306,.042285573,-.075342372,.090414032,-.66306305,.33194447,-1.3136622,-.012463852
26.9,27,-.005265872,.028638225,-.061395761,.050864018,.0037679153,.021142786,-.037671186,.045207016,-.33153152,.16597223,-.65683109,-.0062319259
27,27,0,0,0,0,0,0,0,0,0,0,0,0
27.1,27,.0052628019,.028636372,-.050863456,.061389059,-.0037688804,.021141082,-.045204639,.03766688,.33149737,.16596486,.0062122094,.65678251
27.2,27,.010507183,.057261631,-.10172355,.12273791,-.0075435513,.042271934,-.090395018,.075307921,.66278976,.33188552,.012306108,1.3132734
27.3,27,.015714621,.085864134,-.15257598,.18400523,-.011329732,.06338194,-.13555606,.11289659,.99366593,.49771461,.01816323,1.9691687
27.4,27,.020866897,.11443391,-.20341946,.24515325,-.015133356,.084461726,-.1806753,.15040858,1.3239335,.6634143,.023665383,2.6242018
27.5,27,.025945488,.14295943,-.25424987,.30614084,-.018960143,.10550074,-.2257378,.18781751,1.6533813,.82893735,.028693903,3.2780688
27.6,27,.030931974,.17142977,-.3050642,.36692816,-.022815881,.12648891,-.2707296,.22509784,1.9818043,.99423981,.033130083,3.9304786
27.7,27,.035807934,.19983409,-.3558597,.42747557,-.026706364,.14741623,-.31563687,.26222414,2.3089976,1.1592777,.03685502,4.58114
27.8,27,.040554848,.22816117,-.40663284,.48774251,-.030637311,.16827241,-.36044514,.29917052,2.6347497,1.3240041,.039749447,5.2297502
27.9,27,.04515449,.25640151,-.45738325,.54769224,-.034614652,.18904839,-.40514269,.33591339,2.9588685,1.4883816,.041694187,5.8760428
28,27,.049588345,.28454417,-.50810796,.60728467,-.038644109,.20973416,-.4497155,.37242728,3.2811427,1.6523638,.042569362,6.5197163
28.1,27,.053837989,.31257892,-.55880541,.66648138,-.042731475,.23032013,-.49415064,.40868768,3.6013675,1.8159071,.042254873,7.16048
28.2,27,.057884999,.34049571,-.6094743,.72524428,-.046882536,.25079694,-.53843546,.44467041,3.9193375,1.9789687,.040630199,7.7980447
28.3,27,.061710861,.36828423,-.66011292,.78353465,-.051103011,.27115497,-.58255696,.48035094,4.2348418,2.1415024,.037574261,8.4321098
28.4,27,.065297343,.39593598,-.71072292,.84131759,-.055398837,.29138601,-.6265049,.51570725,4.547688,2.303472,.032965817,9.0624104
28.5,27,.068625934,.42344117,-.76130348,.89855534,-.059775729,.31148088,-.67026699,.55071557,4.8576646,2.4648321,.026682759,9.6886463
28.6,27,.071678206,.45079076,-.81185544,.95521188,-.064239487,.33143097,-.71383226,.58535331,5.164567,2.6255403,.01860249,10.310532
28.7,27,.074435748,.47797614,-.86238027,1.0112518,-.06879589,.35122803,-.75719017,.61959839,5.4681902,2.7855554,.0086017866,10.927778
28.8,27,.07688003,.50498843,-.91287905,1.0666391,-.073450655,.37086356,-.80032986,.65342855,5.7683225,2.9448326,-.0034433415,11.540089
28.9,27,.078992829,.53182071,-.96335655,1.1213422,-.078209735,.39033067,-.84324378,.68682432,6.0647717,3.1033373,-.017657362,12.147202
29,27,.080755629,.55846494,-1.0138155,1.1753267,-.083078831,.40962148,-.88592219,.71976453,6.357327,3.2610257,-.034165781,12.74882
29.1,27,.082150012,.58491397,-1.0642602,1.2285603,-.088063732,.428729,-.92835712,.75222963,6.6457834,3.4178576,-.053094815,13.344662
29.2,27,.083157539,.61116111,-1.1146963,1.2810113,-.093170248,.44764641,-.97054112,.78420061,6.929935,3.5737936,-.074571773,13.934442
29.3,27,.083759718,.6371997,-1.1651287,1.3326482,-.09840408,.4663671,-1.0124668,.81565863,7.2095718,3.7287912,-.098724671,14.517868
29.4,27,.083938301,.66302508,-1.215567,1.3834436,-.10377117,.48488593,-1.0541302,.84658784,7.4845004,3.8828177,-.12568256,15.094684
29.5,27,.083674788,.68863171,-1.2660186,1.4333682,-.10927723,.50319713,-1.0955255,.87697101,7.7545104,4.0358324,-.15557557,15.664597
29.6,27,.082950749,.71401501,-1.316493,1.4823945,-.11492806,.52129567,-1.1366488,.90679264,8.0193958,4.1877971,-.18853508,16.227327
29.7,27,.081747755,.73917109,-1.3670009,1.5304965,-.12072945,.53917712,-1.1774973,.93603832,8.2789536,4.338675,-.22469367,16.7826
29.8,27,.080047294,.7640962,-1.4175537,1.5776483,-.12668711,.55683726,-1.2180681,.9646939,8.5329695,4.4884267,-.26418507,17.330124
29.9,27,.077831142,.78878886,-1.4681666,1.6238289,-.13280697,.57427359,-1.2583625,.99274862,8.7812538,4.637023,-.30714425,17.869652
30,27,.07508079,.81324673,-1.5188534,1.669015,-.13909477,.591483,-1.2983801,1.0201906,9.0235949,4.7844257,-.35370764,18.400896
30.1,27,.071777806,.8374688,-1.5696309,1.7131864,-.14555627,.60846353,-1.3381228,1.0470103,9.2597866,4.9306006,-.40401328,18.923586
30.2,27,.06790375,.86145484,-1.6205167,1.7563242,-.1521973,.6252138,-1.3775938,1.0731992,9.489624,5.0755143,-.45820087,19.437449
30.3,27,.063440144,.88520503,-1.6715299,1.7984102,-.15902355,.64173287,-1.4167968,1.0987498,9.7128973,5.219131,-.5164113,19.942205
30.4,27,.058368709,.90872204,-1.7226938,1.8394312,-.16604097,.65802175,-1.4557399,1.1236579,9.9294128,5.3614249,-.57878762,20.437613
30.5,27,.052670993,.93200785,-1.7740308,1.8793728,-.17325526,.67408109,-1.4944299,1.1479194,10.13896,5.5023632,-.64547408,20.923393
30.6,27,.046328545,.95506597,-1.8255664,1.9182235,-.18067221,.68991286,-1.5328766,1.1715322,10.341333,5.6419153,-.71661747,21.399284
30.7,27,.03932289,.97790104,-1.8773279,1.9559737,-.18829764,.70551991,-1.5710913,1.1944959,10.536328,5.7800527,-.79236668,21.865023
30.8,27,.031635605,1.0005182,-1.9293441,1.9926152,-.19613725,.72090566,-1.6090864,1.2168119,10.723734,5.9167442,-.87287182,22.320339
30.9,27,.023248382,1.0229254,-1.9816486,2.0281453,-.20419697,.73607588,-1.6468792,1.2384852,10.903357,6.0519695,-.95828599,22.764999
31,27,.014142768,1.0451303,-2.0342748,2.0625603,-.21248253,.75103599,-1.684486,1.259521,11.074986,6.1857004,-1.0487639,23.198736
31.1,27,.0043003079,1.0671419,-2.0872593,2.09586,-.2209997,.76579326,-1.7219269,1.2799275,11.238418,6.3179126,-1.1444634,23.6213
31.2,27,-.006297376,1.0889711,-2.1406417,2.1280468,-.22975428,.78035599,-1.7592239,1.2997153,11.393447,6.4485831,-1.2455441,24.032436
31.3,27,-.017668981,1.1106293,-2.1944625,2.1591246,-.23875205,.79473329,-1.7964007,1.3188965,11.539859,6.5776868,-1.35217,24.431889
31.4,27,-.029832486,1.1321311,-2.2487688,2.1891038,-.24799883,.80893695,-1.8334861,1.3374884,11.677465,6.7052102,-1.4645046,24.819437
31.5,27,-.042806517,1.1534909,-2.303607,2.217994,-.25750041,.82297879,-1.8705093,1.3555084,11.806054,6.8311315,-1.5827169,25.194826
31.6,27,-.056609485,1.1747249,-2.3590281,2.2458091,-.26726258,.83687264,-1.9075029,1.3729777,11.92542,6.9554334,-1.7069786,25.557819
31.7,27,-.071259849,1.1958513,-2.4150853,2.2725656,-.27729109,.85063374,-1.9445026,1.3899204,12.035357,7.0781002,-1.837464,25.908178
31.8,27,-.086776167,1.2168891,-2.4718351,2.2982829,-.28759173,.86427838,-1.9815463,1.4063628,12.135654,7.1991153,-1.9743516,26.245661
31.9,27,-.10317653,1.2378609,-2.5293393,2.3229864,-.29817036,.87782586,-2.0186775,1.4223367,12.226121,7.3184724,-2.1178215,26.570063
32,27,-.12047949,1.2587891,-2.5876608,2.3467019,-.30903274,.89129591,-2.0559406,1.4378752,12.306544,7.4361587,-2.2680588,26.881147
32.1,27,-.13870364,1.2796979,-2.6468656,2.3694582,-.32018456,.90470994,-2.0933833,1.4530143,12.376714,7.5521626,-2.4252529,27.17868
32.2,27,-.15786703,1.3006155,-2.7070267,2.3912928,-.33163187,.91809261,-2.1310604,1.4677966,12.436442,7.6664872,-2.5895958,27.462481
32.3,27,-.17798863,1.3215685,-2.7682152,2.4122379,-.34338015,.93146783,-2.1690235,1.4822633,12.4855,7.7791152,-2.761286,27.732286
32.4,27,-.19908623,1.3425889,-2.830512,2.4323397,-.35543546,.94486451,-2.2073357,1.4964648,12.523708,7.8900585,-2.9405222,27.987938
32.5,27,-.2211788,1.3637069,-2.8939953,2.4516377,-.36780331,.95831007,-2.2460566,1.51045,12.550837,7.9993043,-3.1275117,28.229185
32.6,27,-.24428453,1.3849578,-2.9587519,2.4701829,-.38048965,.97183651,-2.2852542,1.5242748,12.566691,8.1068611,-3.3224652,28.455847
32.7,27,-.26842156,1.4063785,-3.0248728,2.4880297,-.39350042,.98547733,-2.3250005,1.5379997,12.571082,8.2127419,-3.5255966,28.667761
32.8,27,-.29360899,1.4280047,-3.0924468,2.5052288,-.40684113,.99926603,-2.3653667,1.5516844,12.563775,8.3169413,-3.7371292,28.864679
32.9,27,-.31986448,1.4498783,-3.1615739,2.5218449,-.4205178,1.0132408,-2.4064333,1.5653979,12.544596,8.4194822,-3.9572859,29.046476
33,27,-.34720707,1.472039,-3.2323503,2.5379362,-.43453598,1.027439,-2.4482794,1.5792074,12.51331,8.5203657,-4.1863008,29.212921
33.1,27,-.37565488,1.494531,-3.3048818,2.5535719,-.44890159,1.0419017,-2.4909914,1.5931882,12.469728,8.6196165,-4.4244099,29.363865
33.2,27,-.40522614,1.5174006,-3.3792768,2.5688245,-.46362057,1.0566719,-2.5346594,1.6074182,12.413655,8.7172585,-4.6718564,29.499166
33.3,27,-.43593994,1.5406929,-3.4556427,2.5837629,-.47869849,1.0717921,-2.5793726,1.6219755,12.34486,8.813302,-4.928894,29.618614
33.4,27,-.46781385,1.5644585,-3.5340962,2.5984685,-.49414131,1.0873097,-2.6252291,1.6369466,12.263168,8.9077873,-5.1957746,29.722111
33.5,27,-.50086689,1.5887456,-3.6147509,2.6130171,-.50995457,1.1032703,-2.6723244,1.6524154,12.168346,9.0007315,-5.472764,29.809456
33.6,27,-.53511733,1.6136067,-3.6977284,2.6274939,-.52614421,1.1197231,-2.7207611,1.6684728,12.060203,9.0921745,-5.7601333,29.880537
33.7,27,-.57058346,1.639096,-3.7831526,2.6419859,-.54271621,1.1367189,-2.7706442,1.6852118,11.938541,9.1821594,-6.0581608,29.935244
33.8,27,-.60728407,1.665266,-3.8711455,2.6565776,-.55967605,1.1543071,-2.8220766,1.7027245,11.803136,9.2707157,-6.3671331,29.973406
33.9,27,-.64523691,1.6921741,-3.9618371,2.6713634,-.57702976,1.1725415,-2.8751688,1.7211092,11.653808,9.3579006,-6.6873417,29.994957
34,27,-.684461,1.7198747,-4.0553536,2.6864314,-.59478289,1.1914731,-2.9300275,1.7404616,11.490325,9.4437532,-7.0190916,29.999741
34.1,27,-.72497457,1.7484263,-4.1518273,2.7018781,-.61294132,1.2111565,-2.9867644,1.7608817,11.312494,9.5283327,-7.3626933,29.987682
