temp,ref,yhat_comm,se_comm,lomacoerci_comm,upperci_comm,yhat_lomaco,se_lomaco,lomacoerci_lomaco,upperci_lomaco,yhat_low,se_low,lowerci_low,upperci_low
14.8,27,-4.8857746,2.9875605,-10.741286,0.96973622,-0.8032912,2.8155675,-6.321702,4.7151198,-0.65340525,3.4933746,-7.5002937,6.1934829
14.9,27,-4.8457274,2.9630725,-10.653243,0.96178764,-0.79670686,2.7924893,-6.2698851,4.6764712,-0.64804947,3.4647405,-7.4388161,6.1427169
15,27,-4.8056803,2.9385841,-10.565199,0.95383894,-0.79012251,2.7694106,-6.2180676,4.6378226,-0.6426937,3.4361062,-7.3773379,6.0919509
15.1,27,-4.7656326,2.9140959,-10.477156,0.94589025,-0.7835381,2.7463322,-6.1662502,4.599174,-0.63733786,3.4074719,-7.3158598,6.0411844
15.2,27,-4.7255855,2.8896079,-10.389112,0.93794167,-0.77695382,2.723254,-6.1144333,4.5605259,-0.63198215,3.3788378,-7.2543826,5.9904184
15.3,27,-4.6855383,2.8651195,-10.301069,0.92999297,-0.77036941,2.7001755,-6.0626159,4.5218773,-0.62662631,3.3502035,-7.1929045,5.939652
15.4,27,-4.6454911,2.8406315,-10.213026,0.92204434,-0.76378512,2.6770971,-6.0107989,4.4832287,-0.6212706,3.3215694,-7.1314268,5.888886
15.5,27,-4.6054435,2.8161433,-10.124983,0.91409564,-0.75720072,2.6540186,-5.9589815,4.4445801,-0.61591476,3.2929351,-7.0699492,5.8381195
15.6,27,-4.5653958,2.7916548,-10.036939,0.90614694,-0.75061637,2.6309402,-5.9071641,4.4059315,-0.61055899,3.2643008,-7.008471,5.787353
15.7,27,-4.5253491,2.7671669,-9.9488964,0.89819837,-0.74403203,2.6078618,-5.8553472,4.3672833,-0.60520321,3.2356668,-6.9469934,5.736587
15.8,27,-4.4853015,2.7426784,-9.8608522,0.89024967,-0.73744768,2.5847833,-5.8035297,4.3286347,-0.59984744,3.2070324,-6.8855152,5.6858206
15.9,27,-4.4452543,2.7181904,-9.77281,0.88230103,-0.73086333,2.5617051,-5.7517128,4.2899861,-0.59449166,3.1783984,-6.824038,5.6350546
16,27,-4.4052067,2.6937022,-9.6847658,0.87435234,-0.72427899,2.5386264,-5.6998954,4.2513375,-0.58913589,3.1497641,-6.7625599,5.5842881
16.1,27,-4.3651595,2.6692138,-9.5967226,0.8664037,-0.71769458,2.515548,-5.648078,4.2126889,-0.58378005,3.1211298,-6.7010818,5.5335217
16.2,27,-4.3251119,2.6447256,-9.5086784,0.858455,-0.71111017,2.4924695,-5.5962605,4.1740403,-0.57842427,3.0924954,-6.6396036,5.4827552
16.3,27,-4.2850652,2.6202378,-9.4206371,0.85050642,-0.70452595,2.4693913,-5.5444441,4.1353922,-0.57306856,3.0638616,-6.5781269,5.4319897
16.4,27,-4.2450175,2.5957494,-9.332593,0.84255779,-0.69794154,2.4463129,-5.4926267,4.0967436,-0.56771278,3.0352273,-6.5166488,5.3812232
16.5,27,-4.2049704,2.5712612,-9.2445498,0.83460909,-0.6913572,2.4232345,-5.4408092,4.058095,-0.56235695,3.006593,-6.4551706,5.3304567
16.6,27,-4.1649227,2.546773,-9.1565056,0.82666039,-0.68477279,2.4001558,-5.3889918,4.0194464,-0.55700117,2.9779587,-6.3936925,5.2796903
16.7,27,-4.1248751,2.5222845,-9.0684624,0.8187117,-0.67818844,2.3770773,-5.3371744,3.9807975,-0.55164534,2.9493241,-6.3322148,5.2289238
16.8,27,-4.0848284,2.4977968,-8.9804201,0.81076318,-0.67160416,2.3539994,-5.285358,3.9421496,-0.54628968,2.9206905,-6.2707376,5.1781583
16.9,27,-4.0447812,2.4733083,-8.8923769,0.80281448,-0.66501981,2.3309207,-5.2335405,3.903501,-0.54093385,2.8920562,-6.2092595,5.1273918
17,27,-4.0047336,2.4488201,-8.8043327,0.79486579,-0.6584354,2.3078423,-5.1817231,3.8648522,-0.53557807,2.8634219,-6.1477818,5.0766253
17.1,27,-3.9646859,2.4243319,-8.7162895,0.78691709,-0.65185106,2.2847638,-5.1299057,3.8262036,-0.53022224,2.8347874,-6.0863037,5.0258589
17.2,27,-3.9246385,2.3998435,-8.6282454,0.77896839,-0.64526665,2.2616851,-5.0780883,3.787555,-0.52486646,2.8061531,-6.0248256,4.9750929
17.3,27,-3.8845918,2.3753557,-8.5402031,0.77101988,-0.63868243,2.2386072,-5.0262718,3.7489071,-0.51951075,2.7775195,-5.9633489,4.9243274
17.4,27,-3.8445444,2.3508675,-8.4521599,0.76307118,-0.63209802,2.2155287,-4.9744544,3.7102582,-0.51415497,2.7488852,-5.9018707,4.8735609
17.5,27,-3.8044968,2.3263791,-8.3641157,0.75512248,-0.62551367,2.19245,-4.922637,3.6716096,-0.50879914,2.7202506,-5.8403926,4.8227944
17.6,27,-3.7644494,2.3018909,-8.2760725,0.74717379,-0.61892927,2.1693716,-4.8708196,3.632961,-0.50344336,2.6916163,-5.7789145,4.772028
17.7,27,-3.724402,2.2774026,-8.1880283,0.73922515,-0.61234486,2.1462932,-4.8190022,3.5943124,-0.49808756,2.662982,-5.7174363,4.7212615
17.8,27,-3.684355,2.2529147,-8.099987,0.73127657,-0.60576063,2.123215,-4.7671857,3.5556643,-0.49273187,2.6343484,-5.6559596,4.670496
17.9,27,-3.6443076,2.2284265,-8.0119429,0.72332788,-0.59917623,2.1001365,-4.7153683,3.5170157,-0.48737606,2.6057138,-5.5944815,4.6197295
18,27,-3.6042602,2.203938,-7.9238997,0.71537918,-0.59259188,2.0770581,-4.6635509,3.4783671,-0.48202026,2.5770795,-5.5330033,4.5689631
18.1,27,-3.5642126,2.1794498,-7.835856,0.70743054,-0.58600748,2.0539796,-4.6117334,3.4397185,-0.47666445,2.5484452,-5.4715257,4.5181966
18.2,27,-3.5241652,2.1549616,-7.7478123,0.69948184,-0.57942313,2.030901,-4.559916,3.4010696,-0.47130865,2.5198109,-5.4100475,4.4674301
18.3,27,-3.4841185,2.1304736,-7.65977,0.69153327,-0.57283884,2.007823,-4.5080996,3.3624218,-0.46595296,2.4911771,-5.3485703,4.4166646
18.4,27,-3.4440711,2.1059854,-7.5717263,0.68358463,-0.5662545,1.9847444,-4.4562821,3.3237731,-0.46059716,2.4625428,-5.2870927,4.3658981
18.5,27,-3.4040234,2.0814972,-7.4836826,0.67563593,-0.55967009,1.9616659,-4.4044647,3.2851245,-0.45524135,2.4339085,-5.2256145,4.3151317
18.6,27,-3.363976,2.0570087,-7.3956394,0.66768724,-0.55308574,1.9385874,-4.3526473,3.2464757,-0.44988555,2.4052742,-5.1641364,4.2643652
18.7,27,-3.3239286,2.0325205,-7.3075957,0.65973854,-0.54650134,1.9155089,-4.3008299,3.2078271,-0.44452974,2.3766398,-5.1026583,4.2135987
18.8,27,-3.2838817,2.0080328,-7.2195535,0.65179002,-0.53991711,1.8924308,-4.2490134,3.1691792,-0.43917406,2.348006,-5.0411816,4.1628332
18.9,27,-3.2438343,1.9835443,-7.1315098,0.64384133,-0.53333271,1.8693523,-4.197196,3.1305306,-0.43381825,2.3193717,-4.9797034,4.1120667
19,27,-3.2037868,1.9590561,-7.0434661,0.63589263,-0.52674836,1.8462738,-4.1453786,3.0918818,-0.42846245,2.2907374,-4.9182253,4.0613003
19.1,27,-3.1637392,1.9345678,-6.9554224,0.62794393,-0.52016395,1.8231953,-4.0935612,3.0532331,-0.42310664,2.2621031,-4.8567472,4.0105338
19.2,27,-3.1236918,1.9100795,-6.8673787,0.61999524,-0.51357955,1.8001168,-4.0417438,3.0145845,-0.41775084,2.2334688,-4.795269,3.9597676
19.3,27,-3.0836451,1.8855917,-6.7793369,0.61204672,-0.50699532,1.7770387,-3.9899273,2.9759367,-0.41239515,2.2048349,-4.7337923,3.9090021
19.4,27,-3.0435977,1.8611034,-6.6912932,0.60409802,-0.50041091,1.7539603,-3.9381099,2.9372878,-0.40703934,2.1762006,-4.6723142,3.8582356
19.5,27,-3.0035501,1.8366151,-6.6032495,0.59614933,-0.49382657,1.7308817,-3.8862925,2.8986392,-0.40168354,2.1475663,-4.610836,3.8074691
19.6,27,-2.9635026,1.8121268,-6.5152059,0.58820063,-0.48724219,1.7078031,-3.834475,2.8599906,-0.39632773,2.118932,-4.5493584,3.7567027
19.7,27,-2.9234552,1.7876385,-6.4271622,0.58025199,-0.48065782,1.6847247,-3.7826574,2.821342,-0.39097196,2.0902977,-4.4878802,3.7059362
19.8,27,-2.8834083,1.7631507,-6.3391204,0.57230341,-0.47407356,1.6616466,-3.7308412,2.7826939,-0.38561624,2.0616639,-4.426403,3.6551707
19.9,27,-2.8433609,1.7386624,-6.2510767,0.56435472,-0.46748918,1.638568,-3.6790237,2.7440453,-0.38026044,2.0330296,-4.3649254,3.6044044
20,27,-2.8033135,1.7141742,-6.163033,0.55640602,-0.46090481,1.6154896,-3.6272061,2.7053967,-0.37490463,2.0043952,-4.3034472,3.553638
20.1,27,-2.7632658,1.6896858,-6.0749893,0.54845738,-0.4543204,1.592411,-3.5753887,2.666748,-0.36954886,1.9757609,-4.2419691,3.5028715
20.2,27,-2.7232184,1.6651975,-5.9869456,0.54050869,-0.44773602,1.5693326,-3.5235713,2.6280992,-0.36419305,1.9471266,-4.180491,3.452105
20.3,27,-2.6831717,1.6407096,-5.8989038,0.53256011,-0.44115177,1.5462545,-3.4717548,2.5894513,-0.35883734,1.9184928,-4.1190143,3.4013395
20.4,27,-2.6431243,1.6162214,-5.8108602,0.52461147,-0.43456739,1.523176,-3.4199374,2.5508027,-0.35348153,1.8898585,-4.0575361,3.3505731
20.5,27,-2.6030767,1.5917331,-5.7228165,0.51666278,-0.42798302,1.5000975,-3.36812,2.5121541,-0.34812576,1.8612242,-3.996058,3.2998066
20.6,27,-2.5630293,1.5672448,-5.6347728,0.50871408,-0.42139864,1.477019,-3.3163025,2.4735053,-0.34276995,1.8325899,-3.9345801,3.2490401
20.7,27,-2.5229819,1.5427566,-5.5467291,0.50076538,-0.41481426,1.4539404,-3.2644851,2.4348567,-0.33741415,1.8039556,-3.8731019,3.1982737
20.8,27,-2.4829352,1.5182687,-5.4586868,0.49281684,-0.40823001,1.4308624,-3.2126687,2.3962088,-0.33205843,1.7753217,-3.811625,3.1475081
20.9,27,-2.4428875,1.4937804,-5.3706431,0.48486817,-0.40164563,1.4077839,-3.1608512,2.3575602,-0.32670265,1.7466874,-3.7501471,3.0967417
21,27,-2.4028401,1.469292,-5.2825994,0.47691947,-0.39506125,1.3847053,-3.1090338,2.3189113,-0.32134685,1.7180531,-3.688669,3.0459754
21.1,27,-2.3627925,1.4448038,-5.1945562,0.46897078,-0.38847688,1.3616269,-3.0572164,2.2802627,-0.31599104,1.6894188,-3.6271911,2.995209
21.2,27,-2.3227451,1.4203155,-5.1065125,0.46102211,-0.3818925,1.3385483,-3.005399,2.2416141,-0.31063524,1.6607845,-3.5657129,2.9444425
21.3,27,-2.2826984,1.3958277,-5.0184703,0.45307356,-0.37530825,1.3154702,-2.9535825,2.2029662,-0.30527952,1.6321507,-3.504236,2.893677
21.4,27,-2.242651,1.3713393,-4.9304266,0.44512486,-0.36872387,1.2923918,-2.9017651,2.1643174,-0.29992375,1.6035163,-3.4427581,2.8429105
21.5,27,-2.2026033,1.3468511,-4.8423829,0.43717617,-0.36213949,1.2693132,-2.8499477,2.1256688,-0.29456794,1.574882,-3.3812799,2.7921441
21.6,27,-2.1625559,1.3223628,-4.7543392,0.4292275,-0.35555509,1.2462348,-2.7981303,2.0870202,-0.28921214,1.5462477,-3.3198018,2.7413776
21.7,27,-2.1225085,1.2978745,-4.6662955,0.4212788,-0.34897071,1.2231562,-2.7463129,2.0483713,-0.28385633,1.5176133,-3.2583239,2.6906111
21.8,27,-2.0824618,1.2733867,-4.5782537,0.41333026,-0.34238645,1.2000781,-2.6944964,2.0097234,-0.27850065,1.4889796,-3.196847,2.6398456
21.9,27,-2.0424142,1.2488984,-4.4902101,0.40538159,-0.33580208,1.1769997,-2.642679,1.9710748,-0.27314484,1.4603453,-3.1353688,2.5890791
22,27,-2.0023668,1.2244101,-4.4021664,0.39743289,-0.3292177,1.1539211,-2.5908616,1.9324261,-0.26778904,1.431711,-3.0738909,2.5383127
22.1,27,-1.9623193,1.1999217,-4.3141227,0.3894842,-0.32263333,1.1308426,-2.5390441,1.8937775,-0.26243323,1.4030765,-3.0124128,2.4875464
22.2,27,-1.9222717,1.1754335,-4.226079,0.38153553,-0.31604895,1.1077641,-2.4872267,1.8551288,-0.25707743,1.3744422,-2.9509346,2.43678
22.3,27,-1.882225,1.1509457,-4.1380372,0.37358698,-0.30946469,1.084686,-2.4354103,1.8164809,-0.25172174,1.3458085,-2.8894579,2.3860145
22.4,27,-1.8421775,1.1264573,-4.0499935,0.36563829,-0.30288032,1.0616075,-2.3835928,1.7778322,-0.24636593,1.3171742,-2.8279798,2.335248
22.5,27,-1.8021301,1.101969,-3.9619498,0.35768959,-0.29629594,1.038529,-2.3317754,1.7391835,-0.24101013,1.2885398,-2.7665017,2.2844815
22.6,27,-1.7620826,1.0774808,-3.8739061,0.34974092,-0.28971156,1.0154505,-2.279958,1.7005348,-0.23565432,1.2599055,-2.7050238,2.2337151
22.7,27,-1.7220351,1.0529925,-3.7858624,0.34179223,-0.28312719,0.99237198,-2.2281406,1.6618862,-0.23029853,1.2312711,-2.6435456,2.1829486
22.8,27,-1.6819884,1.0285046,-3.6978204,0.33384368,-0.27654293,0.96929395,-2.1763241,1.6232382,-0.22494283,1.2026374,-2.5820687,2.1321831
22.9,27,-1.6419408,1.0040164,-3.6097767,0.32589501,-0.26995856,0.94621539,-2.1245067,1.5845896,-0.21958703,1.174003,-2.5205908,2.0814166
23,27,-1.6018934,0.97952807,-3.521733,0.31794631,-0.26337418,0.92313689,-2.0726893,1.5459409,-0.21423122,1.1453687,-2.4591126,2.0306501
23.1,27,-1.5618459,0.95503974,-3.4336894,0.30999762,-0.25678977,0.90005839,-2.0208719,1.5072923,-0.20887542,1.1167344,-2.3976345,1.9798838
23.2,27,-1.5217984,0.93055147,-3.3456457,0.30204895,-0.2502054,0.87697989,-1.9690543,1.4686435,-0.20351963,1.0881001,-2.3361566,1.9291173
23.3,27,-1.4817517,0.90606362,-3.2576039,0.2941004,-0.24362116,0.8539018,-1.917238,1.4299957,-0.19816393,1.0594662,-2.2746797,1.8783518
23.4,27,-1.4417042,0.88157535,-3.1695602,0.28615171,-0.23703678,0.8308233,-1.8654206,1.3913469,-0.19280812,1.0308319,-2.2132015,1.8275853
23.5,27,-1.4016567,0.85708708,-3.0815165,0.27820301,-0.2304524,0.8077448,-1.813603,1.3526983,-0.18745232,1.0021976,-2.1517236,1.776819
23.6,27,-1.3616092,0.83259875,-2.9934728,0.27025434,-0.22386801,0.7846663,-1.7617856,1.3140496,-0.18209653,0.97356331,-2.0902455,1.7260525
23.7,27,-1.3215617,0.80811048,-2.9054291,0.26230565,-0.21728364,0.7615878,-1.7099682,1.275401,-0.17674072,0.944929,-2.0287676,1.6752861
23.8,27,-1.281515,0.78362262,-2.8173871,0.2543571,-0.21069938,0.73850971,-1.6581517,1.236753,-0.17138502,0.91629517,-1.9672906,1.6245205
23.9,27,-1.2414676,0.75913435,-2.7293434,0.24640842,-0.204115,0.71543121,-1.6063343,1.1981044,-0.16602921,0.88766086,-1.9058125,1.5737541
24,27,-1.2014201,0.73464602,-2.6412997,0.23845974,-0.19753063,0.69235265,-1.5545169,1.1594557,-0.16067342,0.85902655,-1.8443345,1.5229877
24.1,27,-1.1613725,0.71015775,-2.5532563,0.23051105,-0.19094625,0.66927415,-1.5026995,1.1208071,-0.15531762,0.83039224,-1.7828565,1.4722213
24.2,27,-1.121325,0.68566948,-2.4652126,0.22256236,-0.18436186,0.64619565,-1.4508821,1.0821583,-0.14996181,0.80175787,-1.7213784,1.4214548
24.3,27,-1.0812783,0.66118163,-2.3771706,0.21461383,-0.17777762,0.62311757,-1.3990656,1.0435104,-0.14460611,0.7731241,-1.6599015,1.3706893
24.4,27,-1.0412309,0.63669336,-2.2891269,0.20666513,-0.17119323,0.60003906,-1.3472482,1.0048617,-0.13925032,0.74448979,-1.5984235,1.3199228
24.5,27,-1.0011834,0.61220503,-2.2010832,0.19871645,-0.16460885,0.57696056,-1.2954308,0.96621305,-0.13389452,0.71585548,-1.5369455,1.2691563
24.6,27,-0.96113586,0.58771676,-2.1130395,0.19076777,-0.15802447,0.55388206,-1.2436134,0.92756438,-0.12853871,0.68722111,-1.4754673,1.21839
24.7,27,-0.9210884,0.56322843,-2.0249958,0.18281907,-0.1514401,0.53080356,-1.1917959,0.88891572,-0.12318292,0.6585868,-1.4139893,1.1676235
24.8,27,-0.88104165,0.53874063,-1.9369539,0.17487054,-0.14485584,0.50772548,-1.1399795,0.85026783,-0.11782721,0.62995303,-1.3525125,1.116858
24.9,27,-0.84099418,0.51425231,-1.8489102,0.16692184,-0.13827147,0.48464698,-1.0881621,0.8116191,-0.11247142,0.60131872,-1.2910343,1.0660915
25,27,-0.80094671,0.48976403,-1.7608665,0.15897316,-0.13168709,0.46156844,-1.0363446,0.77297044,-0.10711561,0.57268435,-1.2295563,1.0153251
25.1,27,-0.76089919,0.46527573,-1.6728228,0.15102448,-0.1251027,0.43848994,-0.98452717,0.73432177,-0.10175981,0.54405004,-1.1680783,0.96455866
25.2,27,-0.72085172,0.44078743,-1.5847793,0.14307578,-0.11851832,0.41541144,-0.93270975,0.69567311,-0.096404009,0.51541573,-1.1066003,0.91379219
25.3,27,-0.68080503,0.41629961,-1.4967372,0.13512725,-0.11193407,0.39233336,-0.88089335,0.65702516,-0.091048315,0.48678192,-1.0451233,0.86302674
25.4,27,-0.6407575,0.39181131,-1.4086936,0.12717855,-0.10534969,0.36925486,-0.82907587,0.61837649,-0.08569251,0.45814759,-0.98364532,0.81226027
25.5,27,-0.60071003,0.36732301,-1.3206499,0.11922987,-0.098765314,0.34617633,-0.77725846,0.57972783,-0.080336712,0.42951328,-0.92216724,0.76149386
25.6,27,-0.56066251,0.34283474,-1.2326063,0.11128118,-0.09218093,0.32309783,-0.72544104,0.54107916,-0.074980907,0.40087894,-0.86068922,0.71072739
25.7,27,-0.52061504,0.31834644,-1.1445626,0.10333249,-0.085596554,0.30001932,-0.67362362,0.5024305,-0.069625109,0.37224463,-0.79921114,0.65996093
25.8,27,-0.48056832,0.29385862,-1.0565206,0.095383957,-0.079012297,0.27694124,-0.62180716,0.46378258,-0.064269409,0.34361082,-0.73773426,0.60919547
25.9,27,-0.44052082,0.26937032,-0.96847695,0.087435268,-0.072427921,0.25386274,-0.56998974,0.42513391,-0.058913607,0.31497651,-0.67625624,0.558429
26,27,-0.40047336,0.24488202,-0.88043326,0.079486579,-0.065843545,0.23078422,-0.51817232,0.38648522,-0.053557806,0.28634217,-0.61477816,0.50766253
26.1,27,-0.36042586,0.22039372,-0.79238963,0.07153789,-0.059259161,0.20770572,-0.46635488,0.34783655,-0.048202004,0.25770786,-0.55330014,0.4568961
26.2,27,-0.32037836,0.19590542,-0.70434594,0.0635892,-0.052674782,0.18462721,-0.41453746,0.30918789,-0.042846203,0.22907352,-0.49182206,0.40612966
26.3,27,-0.28033164,0.17141759,-0.61630398,0.055640664,-0.046090528,0.16154914,-0.36272103,0.27053997,-0.037490506,0.20043975,-0.43034518,0.35536417
26.4,27,-0.24028416,0.14692931,-0.52826029,0.047691979,-0.039506149,0.13847062,-0.31090358,0.23189129,-0.032134704,0.17180541,-0.36886713,0.30459774
26.5,27,-0.20023668,0.12244101,-0.44021663,0.039743289,-0.032921772,0.11539211,-0.25908616,0.19324261,-0.026778903,0.14317109,-0.30738908,0.25383127
26.6,27,-0.16018918,0.097952709,-0.35217297,0.0317946,-0.026337391,0.092313603,-0.20726873,0.15459394,-0.021423101,0.11453676,-0.24591103,0.20306483
26.7,27,-0.1201417,0.073464416,-0.26412931,0.023845913,-0.019753013,0.069235094,-0.1554513,0.11594527,-0.016067302,0.085902438,-0.18443298,0.15229838
26.8,27,-0.080094978,0.048976589,-0.17608732,0.015897376,-0.013168759,0.046157021,-0.10363486,0.077297337,-0.010711602,0.057268653,-0.1229561,0.1015329
26.9,27,-0.040047489,0.024488294,-0.08804366,0.007948688,-0.006584379,0.023078511,-0.051817428,0.038648669,-0.005355801,0.028634327,-0.061478052,0.050766449
27,27,0,0,0,0,0,0,0,0,0,0,0,0
27.1,27,0.040033471,0.024486667,-0.007959514,0.088026457,0.006580694,0.02307689,-0.038649179,0.051810566,0.005352717,0.028632475,-0.050765902,0.061471336
27.2,27,0.079982832,0.048963569,-0.015983999,0.17594966,0.013139274,0.046144061,-0.07730142,0.10357998,0.010686927,0.057253834,-0.10152853,0.12290239
27.3,27,0.11976322,0.07342051,-0.024138337,0.26366475,0.019653503,0.069191366,-0.11595909,0.15526609,0.015984027,0.085852444,-0.15228367,0.18425173
27.4,27,0.15929204,0.097848751,-0.032487996,0.35107207,0.026101518,0.09221001,-0.15462679,0.20682982,0.021225711,0.11441834,-0.20303011,0.24548154
27.5,27,0.19848444,0.12223827,-0.041098181,0.43806705,0.032461081,0.11518992,-0.19330701,0.25822917,0.026393373,0.14293997,-0.25376382,0.30655056
27.6,27,0.23725629,0.14657964,-0.050034516,0.5245471,0.038710076,0.13812152,-0.23200312,0.30942327,0.031468507,0.17140642,-0.30448192,0.36741892
27.7,27,0.27552348,0.17086357,-0.059362944,0.61040992,0.044826392,0.16099529,-0.27071857,0.36037135,0.036432605,0.19980687,-0.35518166,0.42804688
27.8,27,0.31320119,0.19508053,-0.069149651,0.69555199,0.050787792,0.18380138,-0.30945632,0.4110319,0.041267075,0.22813009,-0.40585968,0.48839381
27.9,27,0.35020676,0.21922266,-0.079461746,0.77987528,0.056572411,0.20653138,-0.34822163,0.46136647,0.04595359,0.25636655,-0.45651564,0.54842281
28,27,0.38645539,0.2432809,-0.090366423,0.8632772,0.062158015,0.2291756,-0.38701791,0.51133394,0.050473556,0.28450537,-0.50714672,0.6080938
28.1,27,0.42186293,0.26724702,-0.1019316,0.94565743,0.067522481,0.25172499,-0.42584944,0.56089443,0.054808468,0.31253627,-0.55775136,0.66736829
28.2,27,0.45634529,0.29111311,-0.11422591,1.0269165,0.072643705,0.27417067,-0.4647209,0.6100083,0.058939818,0.34044921,-0.6083284,0.72620803
28.3,27,0.48981759,0.31487116,-0.12731855,1.1069537,0.077499449,0.29650337,-0.50363648,0.65863538,0.062849022,0.36823392,-0.65887624,0.78457427
28.4,27,0.52219725,0.33851504,-0.14128003,1.1856745,0.08206784,0.31871545,-0.54260296,0.70673865,0.066517733,0.39588189,-0.70939648,0.84243196
28.5,27,0.55339938,0.3620376,-0.15618128,1.2629801,0.086326651,0.34079811,-0.58162534,0.75427866,0.069927372,0.42338327,-0.75988859,0.89974332
28.6,27,0.58333993,0.38543275,-0.17209439,1.3387743,0.090253763,0.36274314,-0.62070972,0.80121726,0.073059417,0.45072907,-0.81035334,0.95647222
28.7,27,0.61193472,0.40869489,-0.18909252,1.4129621,0.093827069,0.38454267,-0.6598627,0.84751683,0.075895377,0.47791067,-0.86079234,1.0125831
28.8,27,0.639099,0.43181854,-0.20724981,1.4854478,0.097024322,0.40618858,-0.69909066,0.8931393,0.078416698,0.50491923,-0.91120678,1.0680401
28.9,27,0.66475004,0.45480025,-0.22664212,1.5561422,0.099823661,0.42767435,-0.73840266,0.93804997,0.080604963,0.53174776,-0.9616015,1.1228114
29,27,0.68880302,0.47763592,-0.24734616,1.6249522,0.10220286,0.44899249,-0.77780622,0.98221195,0.082441621,0.55838823,-1.0119792,1.1768625
29.1,27,0.71117389,0.50032252,-0.26944023,1.691788,0.10413979,0.47013617,-0.81731015,1.0255897,0.08390817,0.5848335,-1.0623444,1.2301608
29.2,27,0.73177844,0.5228579,-0.29300424,1.756561,0.10561233,0.491099,-0.856924,1.0681487,0.084986098,0.61107695,-1.1127027,1.2826749
29.3,27,0.75053191,0.54524022,-0.31811938,1.8191831,0.10659827,0.5118745,-0.89665723,1.1098537,0.085656896,0.63711184,-1.1630594,1.3343732
29.4,27,0.76735157,0.56747001,-0.34486917,1.8795724,0.10707572,0.53245777,-0.93652231,1.1506737,0.08590208,0.66293359,-1.2134238,1.385228
29.5,27,0.78215271,0.58954716,-0.37333843,1.9376439,0.10702247,0.55284321,-0.97653031,1.1905752,0.085703127,0.68853647,-1.2638036,1.4352099
29.6,27,0.79485118,0.61147314,-0.4036141,1.9933165,0.10641639,0.573026,-1.0166939,1.2295266,0.085041538,0.71391606,-1.3142083,1.4842913
29.7,27,0.80536282,0.63325042,-0.43578523,2.0465109,0.10523535,0.59300172,-1.0570266,1.2674973,0.083898798,0.73906845,-1.3646488,1.5324464
29.8,27,0.81360281,0.65488219,-0.46994269,2.0971482,0.10345714,0.61276615,-1.0975424,1.3044567,0.082256444,0.76398993,-1.4151363,1.5796492
29.9,27,0.81948847,0.67637402,-0.50618023,2.1451571,0.10105988,0.63231677,-1.1382582,1.3403779,0.080095902,0.78867888,-1.4656863,1.6258781
30,27,0.8229351,0.69773144,-0.54459339,2.1904635,0.098021351,0.65165043,-1.17919,1.3752327,0.077398703,0.81313306,-1.5163128,1.6711102
30.1,27,0.8238585,0.71896172,-0.58528054,2.2329977,0.094319433,0.67076498,-1.2203557,1.4089947,0.07414633,0.83735138,-1.5670322,1.7153249
30.2,27,0.82217449,0.74007332,-0.62834257,2.2726915,0.089931972,0.68965882,-1.2617745,1.4416385,0.070320278,0.86133373,-1.6178628,1.7585034
30.3,27,0.81779832,0.76107585,-0.6738829,2.3094795,0.084836803,0.70833069,-1.3034658,1.4731394,0.065902151,0.88508028,-1.6688234,1.8006277
30.4,27,0.81064725,0.78198159,-0.72200847,2.343303,0.079011977,0.72678125,-1.3454531,1.5034771,0.06087324,0.90859354,-1.7199373,1.8416839
30.5,27,0.80063665,0.80280298,-0.77282828,2.3741016,0.072435349,0.74501061,-1.3877586,1.5326294,0.055215154,0.93187553,-1.7712274,1.8816577
30.6,27,0.78768229,0.82355458,-0.826455,2.4018197,0.06508477,0.76302022,-1.4304073,1.5605769,0.04890937,0.95492989,-1.8227189,1.9205376
30.7,27,0.77169991,0.84425247,-0.88300455,2.4264042,0.056938052,0.78081203,-1.4734254,1.5873015,0.041937377,0.97776109,-1.8744391,1.9583139
30.8,27,0.7526049,0.86491406,-0.94259542,2.4478052,0.047973081,0.79838884,-1.5168402,1.6127864,0.034280822,1.0003746,-1.9264171,1.9949788
30.9,27,0.73031443,0.88555968,-1.0053507,2.4659796,0.038167894,0.81575531,-1.5606831,1.6370189,0.025920914,1.0227778,-1.9786867,2.0305285
31,27,0.70474392,0.9062103,-1.0713956,2.4808836,0.027500328,0.8329159,-1.6049849,1.6599855,0.016839301,1.0449786,-2.031281,2.0649598
31.1,27,0.67580903,0.92688906,-1.1408602,2.4924781,0.015948229,0.84987658,-1.6497792,1.6816757,0.007017451,1.0669862,-2.0842371,2.0982721
31.2,27,0.64342594,0.94762093,-1.213877,2.5007288,0.003489538,0.86664414,-1.6951019,1.7020808,-0.003563108,1.0888114,-2.1375942,2.1304679
31.3,27,0.60750896,0.96843237,-1.2905836,2.5056014,-0.009898197,0.88322622,-1.7409898,1.7211934,-0.014920714,1.1104655,-2.1913931,2.1615517
31.4,27,0.56797653,0.98935312,-1.37112,2.5070729,-0.024236543,0.89963287,-1.7874846,1.7390115,-0.02707427,1.1319631,-2.245681,2.1915326
31.5,27,0.52474338,1.0104135,-1.4556307,2.5051174,-0.039547868,0.915874,-1.834628,1.7555321,-0.040042043,1.1533184,-2.3005047,2.2204206
31.6,27,0.47772545,1.0316461,-1.544264,2.4997149,-0.055854276,0.93196118,-1.8824646,1.770756,-0.053842604,1.174548,-2.3559144,2.2482293
