temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_manuf2,se_manuf2,lowerci_manuf2,upperci_manuf2,yhat_hr4,se_hr4,lowerci_hr4,upperci_hr4
-9,27,-14.51805236,8.709271238931533,-31.58791032,2.551805601819815,-2.921668,10.59538542320607,-23.68824183,17.84490583,-0.973810853,8.265423758596851,-17.17374374,15.22612203046969,-77.6353357,48.70531735959366,-173.0960036,17.82533217564018
-8.9,27,-14.47772428,8.685078726583715,-31.50016579,2.544717225978246,-2.913552225,10.56595368,-23.62244091,17.79533646,-0.971105813,8.242464160586833,-17.12603871,15.18382708573758,-77.41968117,48.57002429480221,-172.6151795,17.77581717423551
-8.8,27,-14.43739659,8.660886444819901,-31.41242209,2.537628917475978,-2.905436527,10.53652222699511,-23.55664061,17.74576756028853,-0.968400798,8.219504781504213,-17.07833414,15.14153254429811,-77.2040287,48.43473252112364,-172.13436,17.72630264673155
-8.7,27,-14.39706851,8.636693932472079,-31.32467756,2.530540541634403,-2.897320752,10.50709048852494,-23.49083969,17.69619818828907,-0.965695758,8.196545183494136,-17.03062912,15.09923759956588,-76.98837416,48.29943945633221,-171.653536,17.67678765
-8.6,27,-14.35674082,8.612501650768971,-31.23693387,2.523452233251115,-2.889205054,10.47765903,-23.4250394,17.64662928905597,-0.962990743,8.173585804420993,-16.98292454,15.05694305814498,-76.77272169,48.16414768265364,-171.1727165,17.62727311782292
-8.5,27,-14.31641274,8.588309138360463,-31.14918934,2.516363857,-2.881089278,10.44822729233202,-23.35923847,17.59705991714725,-0.960285703,8.150626206405679,-16.93521952,15.01464811340249,-76.55706715,48.02885461863933,-170.6918924,17.57775811794141
-8.4,27,-14.27608466,8.564116626012652,-31.06144481,2.509275481449048,-2.872973503,10.41879555387451,-23.29343755,17.54749054517263,-0.957580662,8.127666608360732,-16.88751449,14.97235316860192,-76.34141262,47.89356155,-170.2110684,17.52824311653677
-8.3,27,-14.23575697,8.539924344309533,-30.97370112,2.502187173065737,-2.864857805,10.38936409609326,-23.22763726,17.49792164591559,-0.954875647,8.104707229300674,-16.83980992,14.93005862720667,-76.12576014,47.75826978016933,-169.7302489,17.47872859
-8.2,27,-14.1954289,8.515731831901023,-30.88595659,2.495098797,-2.856742029,10.35993235764438,-23.16183633,17.44835227395788,-0.952170607,8.081747631277558,-16.7921049,14.88776368244889,-75.91010561,47.62297671537771,-169.2494248,17.42921359
-8.1,27,-14.1551012,8.491539550258608,-30.79821289,2.488010488840885,-2.848626331,10.33050089990328,-23.09603604,17.39878337477954,-0.949465592,8.058788252208023,-16.74440033,14.84546914103506,-75.69445313,47.48768494092202,-168.7686053,17.37969905860066
-8,27,-14.11477313,8.467347038,-30.71046836,2.480922112880371,-2.840510556,10.30106916144074,-23.03023511,17.34921400279504,-0.946760552,8.035828654197999,-16.6966953,14.80317419630294,-75.4787986,47.35239187690771,-168.2877813,17.33018405871917
-7.9,27,-14.07444524,8.443154640824623,-30.62272425,2.473833770767916,-2.832394819,10.27163756332933,-22.96443451,17.29964486719483,-0.944055524,8.012869165642815,-16.6489905,14.76087945319978,-75.2631451,47.21709945806135,-167.8069595,17.28066929502657
-7.8,27,-14.03411736,8.418962243799166,-30.53498014,2.466745428655502,-2.824279082,10.24220596524652,-22.8986339,17.25007573165068,-0.941350497,7.989909677105276,-16.6012857,14.71858471013119,-75.04749159,47.08180703843772,-167.3261377,17.23115452981057
-7.7,27,-13.99378928,8.394769731,-30.44723561,2.459657052694988,-2.816163307,10.21277422679031,-22.83283297,17.20050636,-0.938645456,7.966950079,-16.55358068,14.67628976537324,-74.83183706,46.94651397,-166.8453136,17.18163952992904
-7.6,27,-13.95346139,8.370577334365187,-30.3594915,2.452568711,-2.80804757,10.18334262868751,-22.76703236,17.15093722409527,-0.935940429,7.943990590533517,-16.50587588,14.63399502228306,-74.61618356,46.81122155557703,-166.3644919,17.13212476623644
-7.5,27,-13.91313351,8.346384937339725,-30.27174739,2.445480368470115,-2.799931834,10.15391103056538,-22.70123176,17.10136808847404,-0.933235401,7.921031101977101,-16.45817108,14.59170027917748,-74.40053005,46.67592913595336,-165.8836701,17.08261000102036
-7.4,27,-13.87280563,8.322192540253564,-30.18400328,2.438392026238725,-2.791816097,10.12447943246242,-22.63543115,17.05179895289039,-0.930530374,7.898071613443798,-16.41046628,14.54940554,-74.18487655,46.54063671710704,-165.4028483,17.03309523732786
-7.3,27,-13.83247774,8.298000143228101,-30.09625916,2.431303684,-2.78370036,10.09504783434892,-22.56963054,17.00222981728607,-0.927825346,7.875112125,-16.36276148,14.50711079301409,-73.96922304,46.40534429748337,-164.9220266,16.98358047211177
-7.2,27,-13.79214966,8.273807630819599,-30.00851463,2.424215308165794,-2.775584585,10.06561609587775,-22.50382961,16.95266044528469,-0.925120306,7.852152527,-16.31505646,14.46481584828196,-73.75356851,46.27005123346909,-164.4412025,16.93406547223032
-7.1,27,-13.75182178,8.249615233794131,-29.92077052,2.417126966053356,-2.767468848,10.03618449781995,-22.43802901,16.90309130978953,-0.922415278,7.829193038334505,-16.26735166,14.42252111,-73.537915,46.13475881384545,-163.9603807,16.88455070701428
-7,27,-13.71149389,8.225422837,-29.83302641,2.410038623940913,-2.759353111,10.00675289969848,-22.3722284,16.85352217416962,-0.91971025,7.806233549785957,-16.21964686,14.38022636211034,-73.3222615,45.99946639499906,-163.4795589,16.83503594332163
-6.9,27,-13.67116601,8.201230439743204,-29.7452823,2.402950281828501,-2.751237375,9.977321301559307,-22.30642779,16.80395303851499,-0.917005223,7.783274061237351,-16.17194206,14.33793161902007,-73.10660799,45.86417397537541,-162.9987372,16.78552117810558
-6.8,27,-13.63083812,8.177038042717736,-29.65753819,2.395861939716065,-2.743121638,9.947889703474862,-22.24062718,16.75438390296762,-0.914300195,7.760314572693247,-16.12423727,14.29563687593862,-72.89095449,45.72888155652905,-162.5179154,16.73600641441301
-6.7,27,-13.59051005,8.152845530309223,-29.56979366,2.388773563755539,-2.735005863,9.918457965035856,-22.17482626,16.70481453102926,-0.911595155,7.737354974683192,-16.07653224,14.25334193120644,-72.67529996,45.59358849251475,-162.0370913,16.68649141453152
-6.6,27,-13.55018216,8.128653133283755,-29.48204955,2.381685221643101,-2.726890126,9.889026366923831,-22.10902565,16.65524539542785,-0.908890127,7.714395486128025,-16.02882744,14.21104719,-72.45964645,45.45829607289109,-161.5562696,16.63697664931543
-6.5,27,-13.50985428,8.104460736258305,-29.39430543,2.374596879530701,-2.718774389,9.859594769,-22.04322504,16.60567625979422,-0.9061851,7.691435998,-15.98112264,14.16875244504306,-72.24399295,45.32300365404475,-161.0754478,16.58746188562291
-6.4,27,-13.46952639,8.080268339172139,-29.30656132,2.367508537299297,-2.710658652,9.830163170697094,-21.97742443,16.55610712421975,-0.903480072,7.668476509038343,-15.93341785,14.12645770193752,-72.02833944,45.18771123442109,-160.594626,16.53794712040684
-6.3,27,-13.42919851,8.056075942146673,-29.21881721,2.360420195186865,-2.702542916,9.800731572595785,-21.91162382,16.50653798863933,-0.900775045,7.645517020489768,-15.88571305,14.08416296,-71.81268594,45.05241881557473,-160.1138042,16.48843235671423
-6.2,27,-13.38887043,8.031883429798862,-29.13107268,2.353331819345312,-2.69442714,9.771299834153563,-21.8458229,16.45696861669467,-0.898070004,7.622557422466577,-15.83800802,14.04186801408938,-71.59703141,44.91712575156046,-159.6329802,16.43891735683282
-6.1,27,-13.34854255,8.007691032712696,-29.04332857,2.346243477113909,-2.686311404,9.741868236011273,-21.78002229,16.40739948103393,-0.895364976,7.599597933929062,-15.79030322,13.99957327102084,-71.3813779,44.78183333193678,-159.1521584,16.38940259
-6,27,-13.30821466,7.983498635687231,-28.95558446,2.339155135,-2.678195667,9.712436637943863,-21.71422168,16.35783034551996,-0.892659949,7.576638445373859,-15.74259843,13.95727852791764,-71.1657244,44.64654091231311,-158.6713366,16.33988782640063
-5.9,27,-13.26788678,7.959306238661768,-28.86784035,2.332066792889053,-2.67007993,9.683005039844018,-21.64842107,16.30826120994241,-0.889954921,7.553678956831866,-15.69489363,13.91498378484032,-70.95007089,44.51124849346679,-158.1905148,16.29037306
-5.8,27,-13.22755889,7.935113841575609,-28.78009623,2.324978450657664,-2.661964194,9.653573441701731,-21.58262046,16.25869207428168,-0.887249894,7.530719468294316,-15.64718883,13.87268904177172,-70.73441739,44.37595607384311,-157.7096931,16.24085829749201
-5.7,27,-13.18723082,7.910921329167102,-28.6923517,2.317890074697148,-2.653848418,9.624141703247338,-21.51681954,16.20912270231316,-0.884544853,7.507759870271159,-15.5994838,13.83039409701386,-70.51876285,44.24066301,-157.228869,16.19134329761049
-5.6,27,-13.14690293,7.886728932141635,-28.60460759,2.310801732584714,-2.645732681,9.594710105179939,-21.45101893,16.15955356679921,-0.881839826,7.484800381722544,-15.55177901,13.78809935392357,-70.30310935,44.10537059098246,-156.7480472,16.14182853391794
-5.5,27,-13.10657505,7.862536535116167,-28.51686348,2.303713390472279,-2.637616945,9.565278507054405,-21.38521832,16.10998443117131,-0.879134798,7.461840893166179,-15.50407421,13.74580461081808,-70.08745584,43.97007817135879,-156.2672255,16.09231376870186
-5.4,27,-13.06624716,7.838344138090704,-28.42911937,2.296625048359852,-2.629501208,9.535846908937781,-21.31941771,16.06041529556089,-0.876429771,7.438881404632854,-15.45636941,13.70350986775776,-69.87180234,43.83478575251246,-155.7864037,16.04279900500933
-5.3,27,-13.02591928,7.814151741065235,-28.34137526,2.289536706247413,-2.621385471,9.506415310841321,-21.2536171,16.01084615998997,-0.873724743,7.415921916077724,-15.40866461,13.66121512,-69.65614884,43.69949333,-155.3055819,15.99328423979325
-5.2,27,-12.9855912,7.789959229,-28.25363073,2.282448330286902,-2.613269696,9.476983572434488,-21.18781618,15.96127678811467,-0.871019703,7.392962318067664,-15.36095959,13.61892017992251,-69.4404943,43.56420026887452,-154.8247578,15.94376924
-5.1,27,-12.94526331,7.765766831631272,-28.16588662,2.275359988174486,-2.605153959,9.447551974270311,-21.12201557,15.91170765241104,-0.868314675,7.370002829523599,-15.31325479,13.57662543684113,-69.2248408,43.42890785002814,-154.3439361,15.89425447621919
-5,27,-12.90493543,7.741574434605806,-28.0781425,2.268271646062054,-2.597038223,9.418120376173848,-21.05621496,15.86213851684012,-0.865609647,7.347043340974951,-15.26554999,13.53433069375078,-69.00918729,43.29361543040449,-153.8631143,15.84473971100314
-4.9,27,-12.86460754,7.717382037580341,-27.99039839,2.261183303949622,-2.588922486,9.388688778077389,-20.99041435,15.81256938126921,-0.86290462,7.324083852426404,-15.21784519,13.49203595066062,-68.79353379,43.15832301078082,-153.3822925,15.79522494578704
-4.8,27,-12.82427966,7.693189640554875,-27.90265428,2.254094962,-2.580806749,9.359257179913213,-20.92461374,15.76300024556558,-0.860199592,7.301124363882307,-15.17014039,13.44974120757919,-68.57788028,43.02303059193447,-152.9014707,15.74571018
-4.7,27,-12.78395158,7.668997128146366,-27.81490975,2.247006585876672,-2.572690974,9.329825441506374,-20.85881282,15.71343087369027,-0.857494552,7.278164765872281,-15.12243537,13.40744626284706,-68.36222575,42.88773752792017,-152.4206467,15.69619518221299
-4.6,27,-12.7436237,7.644804731120897,-27.72716564,2.239918243764233,-2.564575237,9.300393843409918,-20.79301221,15.66386173811936,-0.854789524,7.255205277317141,-15.07473057,13.36515151974398,-68.14657225,42.75244510829651,-151.9398249,15.64668041699693
-4.5,27,-12.70329581,7.620612334095433,-27.63942153,2.232829901651805,-2.5564595,9.270962245,-20.7272116,15.61429260250893,-0.852084497,7.232245788783816,-15.02702577,13.32285677668366,-67.93091874,42.61715268945017,-151.4590031,15.59716565330439
-4.4,27,-12.66296793,7.596419937069974,-27.55167742,2.225741559539385,-2.548343764,9.241530647167762,-20.66141099,15.56472346688104,-0.849379469,7.209286300227421,-14.97932097,13.28056203357812,-67.71526524,42.48186026982651,-150.9781814,15.54765089
-4.3,27,-12.62264004,7.572227540044504,-27.46393331,2.218653217426944,-2.540228027,9.212099049,-20.59561039,15.51515433136711,-0.846674442,7.186326811678782,-14.93161617,13.23826729048778,-67.49961173,42.34656785098015,-150.4973596,15.49813612439573
-4.2,27,-12.58231197,7.548035027635992,-27.37618877,2.211564841466419,-2.532112251,9.182667310645972,-20.52980946,15.46558495939857,-0.843969401,7.163367213655617,-14.88391115,13.19597235,-67.2839572,42.21127478696585,-150.0165355,15.44862112451425
-4.1,27,-12.54198408,7.523842630549843,-27.28844466,2.204476499235051,-2.523996515,9.153235712503681,-20.46400885,15.41601582373784,-0.841264374,7.140407725118086,-14.83620635,13.15367760266133,-67.06830369,42.07598236734218,-149.5357137,15.39910635929816
-4,27,-12.5016562,7.499650233524367,-27.20070055,2.197388157122598,-2.515880778,9.123804114,-20.39820824,15.36644668816028,-0.838559346,7.117448236576069,-14.78850155,13.11138285958397,-66.85265019,41.94068994849583,-149.054892,15.34959159560557
-3.9,27,-12.46132831,7.475457836498907,-27.11295644,2.190299815010178,-2.507765041,9.094372516336431,-20.33240764,15.31687755264633,-0.835854318,7.094488748020962,-14.74079675,13.06908811648096,-66.63699669,41.80539752887218,-148.5740702,15.30007683038954
-3.8,27,-12.42100033,7.451265381812265,-27.02521212,2.183211456033177,-2.499649285,9.064940848046275,-20.26660687,15.26730829884775,-0.833149284,7.071529204739928,-14.69309184,13.02679327256639,-66.42134267,41.67010478744169,-148.0932473,15.25056195
-3.7,27,-12.38067245,7.427072984726104,-26.93746801,2.176123113801786,-2.491533549,9.035509249925445,-20.20080626,15.21773916322907,-0.830444257,7.048569716184767,-14.64538704,12.98449852946327,-66.20568916,41.53481237,-147.6124255,15.20104718490994
-3.6,27,-12.34034447,7.402880530039463,-26.84972369,2.169034754824787,-2.483417793,9.006077582,-20.13500549,15.16816990946051,-0.827739223,7.025610172911652,-14.59768213,12.94220368556423,-65.99003514,41.39951962638786,-147.1316026,15.15153230159939
-3.5,27,-12.30001658,7.378688132953311,-26.76197957,2.161946412593412,-2.475302056,8.976645983552327,-20.06920489,15.11860077388603,-0.825034195,7.002650684355213,-14.54997733,12.89990894,-65.77438164,41.26422720676421,-146.6507808,15.10201753638334
-3.4,27,-12.2596887,7.354495735927847,-26.67423546,2.154858070480985,-2.467186319,8.947214385423871,-20.00340428,15.06903163825241,-0.822329168,6.979691195821954,-14.50227253,12.85761419939841,-65.55872813,41.12893478791787,-146.169959,15.05250277
-3.3,27,-12.21936072,7.330303281180509,-26.58649114,2.147769711385022,-2.459070563,8.917782717161504,-19.93760351,15.01946238450829,-0.819624134,6.956731652542226,-14.45456762,12.81531936,-65.34307412,40.99364204648754,-145.6891361,15.00298789090375
-3.2,27,-12.17903283,7.306110884,-26.49874703,2.140681369272585,-2.450954826,8.888351119,-19.8718029,14.96989324888837,-0.816919106,6.933772163993607,-14.40686282,12.77302461,-65.12742061,40.85834962686389,-145.2083143,14.95347312568771
-3.1,27,-12.13870485,7.281918429468406,-26.41100271,2.133593010295602,-2.44283907,8.858919450788395,-19.80600214,14.92032399516527,-0.814214072,6.910812620712654,-14.35915791,12.73072976848169,-64.91176659,40.72305688543356,-144.7274914,14.90395824390066
-3,27,-12.09837697,7.257726032442943,-26.3232586,2.126504668183175,-2.434723334,8.829487852649216,-19.74020153,14.87075485951063,-0.811509044,6.887853132164044,-14.31145311,12.68843502539141,-64.69611309,40.58776447,-144.2466697,14.85444347868462
-2.9,27,-12.05804908,7.233533635417476,-26.23551449,2.119416326070739,-2.426607597,8.800056254527755,-19.67440092,14.82118572389072,-0.808804017,6.864893643615492,-14.26374832,12.64614028230124,-64.48045958,40.45247204696354,-143.7658479,14.80492871499202
-2.8,27,-12.0177211,7.209341180670141,-26.14777017,2.112327966974785,-2.418491841,8.770624586276099,-19.60860015,14.77161647016759,-0.806098983,6.841934100334507,-14.2160434,12.60384543838677,-64.26480556,40.31717930553322,-143.285025,14.75541383
-2.7,27,-11.97739321,7.185148783644686,-26.06002605,2.105239624862373,-2.410376104,8.741192988172473,-19.54279954,14.72204733458264,-0.803393955,6.818974612,-14.16833861,12.56155069529648,-64.04915206,40.18188688590956,-142.8042032,14.70589906798892
-2.6,27,-11.93706523,7.160956328958031,-25.97228173,2.098151265885349,-2.402260348,8.711761319885273,-19.47699878,14.67247808078985,-0.800688921,6.796015068506168,-14.12063369,12.51925585138448,-63.83349804,40.04659414409057,-142.3233803,14.65638418544014
-2.5,27,-11.89673735,7.136763931871873,-25.88453762,2.091062923653961,-2.394144611,8.682329721782313,-19.41119817,14.62290895,-0.797983894,6.773055579972858,-14.0729289,12.47696110832419,-63.61784454,39.91130172485558,-141.8425585,14.60686942098584
-2.4,27,-11.85640946,7.112571534846412,-25.79679351,2.083974582,-2.386028875,8.652898123660181,-19.34539756,14.57333980958497,-0.795278866,6.750096091,-14.0252241,12.43466636521868,-63.40219103,39.77600930600916,-141.3617367,14.55735465729313
-2.3,27,-11.81608148,7.088379080159769,-25.70904919,2.076886222564537,-2.377913119,8.623466455,-19.27959679,14.52377055584945,-0.792573832,6.727136548143284,-13.97751919,12.39237152131948,-63.18653701,39.64071656380158,-140.8809138,14.50783977398272
-2.2,27,-11.7757536,7.064186683,-25.62130508,2.069797880452118,-2.369797382,8.594034857274867,-19.21379618,14.47420142021803,-0.789868805,6.704177059588151,-13.92981439,12.35007677821641,-62.97088351,39.50542414495516,-140.400092,14.45832501029002
-2.1,27,-11.73542562,7.039994228386974,-25.53356076,2.062709521356162,-2.361681626,8.564603189018376,-19.14799542,14.42463216648543,-0.787163771,6.681217516307187,-13.88210948,12.30778193430198,-62.75522949,39.37013140274758,-139.9192691,14.40881013
-2,27,-11.69509773,7.015801831361505,-25.44581665,2.055621179243721,-2.353565889,8.535171590906952,-19.08219481,14.37506303088519,-0.784458743,6.658258027752021,-13.83440468,12.26548719119885,-62.53957598,39.23483898390118,-139.4384473,14.35929536328692
-1.9,27,-11.6547698,6.991609405444767,-25.35807243,2.048532828580068,-2.345450143,8.505739957729357,-19.01639412,14.32549383623124,-0.781753712,6.635298512,-13.78669982,12.2231924,-62.32392222,39.09954640337427,-138.957625,14.30978053978554
-1.8,27,-11.61444187,6.967416979649408,-25.27032821,2.041444478154313,-2.337334396,8.476308324521645,-18.95059343,14.27592464151826,-0.779048681,6.612338995929023,-13.73899497,12.18089760420703,-62.10826846,38.96425382284719,-138.4768026,14.26026571628383
-1.7,27,-11.57411398,6.943224582563245,-25.1825841,2.034356135922915,-2.32921866,8.446876726401001,-18.88479283,14.22635550589995,-0.776343654,6.589379507373829,-13.69129017,12.13860286110384,-61.89261496,38.82896140361218,-137.9959809,14.21075095
-1.6,27,-11.53378605,6.919032157,-25.09483988,2.027267785378198,-2.321102913,8.417445093240415,-18.81899214,14.17678631127934,-0.773638623,6.566419991469132,-13.64358531,12.09630806762126,-61.67696119,38.69366882308528,-137.5151585,14.16123612832812
-1.5,27,-11.49345812,6.894839730851146,-25.00709567,2.020179435,-2.312987167,8.388013460015685,-18.75319145,14.12721712,-0.770933592,6.543460476,-13.59588046,12.05401327409926,-61.46130743,38.55837624294686,-137.0343362,14.11172130558816
-1.4,27,-11.45313018,6.870647304934392,-24.91935145,2.013091084169815,-2.304871421,8.358581826835298,-18.68739076,14.07764792187358,-0.768228561,6.520500959642543,-13.5481756,12.01171848,-61.24565367,38.42308366,-136.5535138,14.06220648132503
-1.3,27,-11.41280225,6.846454879078335,-24.83160724,2.006002733625094,-2.296755674,8.329150193616902,-18.62159008,14.02807872713966,-0.765523531,6.497541443731259,-13.50047075,11.96942368712691,-61.02999991,38.28779108189286,-136.0726915,14.01269165858505
-1.2,27,-11.37247437,6.822262482052871,-24.74386312,1.998914391512663,-2.288639937,8.299718595534264,-18.55578947,13.97850959159584,-0.762818503,6.474581955182674,-13.45276595,11.92712894403668,-60.8143464,38.15249866265787,-135.5918697,13.96317689413075
-1.1,27,-11.33214643,6.798070056136129,-24.65611891,1.991826040849002,-2.280524191,8.270286962329337,-18.48998878,13.92894039688832,-0.760113472,6.451622439257843,-13.4050611,11.88483415051464,-60.59869264,38.01720608213095,-135.1110474,13.91366207062935
-1,27,-11.2918185,6.773877630280079,-24.56837469,1.984737690304293,-2.272408445,8.240855329141628,-18.42418809,13.87937120221455,-0.757408441,6.428662923353098,-13.35735624,11.84253935703196,-60.38303888,37.88191350160388,-134.630225,13.86414724712766
-0.9,27,-11.25149057,6.749685204424027,-24.48063048,1.977649339759582,-2.264292698,8.211423695974899,-18.3583874,13.82980200758189,-0.754703411,6.405703407448392,-13.30965138,11.80024456354937,-60.16738512,37.74662092107696,-134.1494027,13.81463242362625
-0.8,27,-11.21116266,6.725492792952922,-24.39288631,1.970560993371532,-2.256176957,8.181992080328927,-18.29258676,13.78023284245193,-0.751998382,6.382743905,-13.26194656,11.75794979522762,-59.95173149,37.61132842,-133.6685806,13.76511763
-0.7,27,-11.17083473,6.701300367036168,-24.3051421,1.963472642707847,-2.24806121,8.152560447104198,-18.22678607,13.73066365,-0.749293351,6.359784389292451,-13.2142417,11.71565500173216,-59.73607772,37.47603584086323,-133.1877583,13.71560281
-0.6,27,-11.13050682,6.677107955625759,-24.21739793,1.956384296,-2.239945469,8.123128831462614,-18.16098542,13.68109448258424,-0.746588322,6.336824887063651,-13.16653688,11.67336023344152,-59.52042409,37.34074334078797,-132.7069362,13.66608801216882
-0.5,27,-11.09017888,6.652915529709015,-24.12965372,1.949295945775093,-2.231829722,8.093697198288549,-18.09518473,13.63152528793721,-0.743883291,6.313865371161918,-13.11883202,11.63106543996475,-59.30477033,37.20545076064956,-132.2261138,13.61657319
-0.4,27,-11.04985096,6.628723111075782,-24.04190953,1.942207597368188,-2.223713979,8.064265573850033,-18.02938407,13.58195610799286,-0.741178261,6.290905862081581,-13.07112718,11.58877065905151,-59.08911663,37.07015822054273,-131.7452916,13.56705838
-0.3,27,-11.00952304,6.604530692381855,-23.95416533,1.935119248842325,-2.215598235,8.034833949428561,-17.9635834,13.53238692808191,-0.738473231,6.267946353001807,-13.02342234,11.54647587813937,-58.87346294,36.93486568004732,-131.2644694,13.51754357156869
-0.2,27,-10.96919512,6.580338270106863,-23.86642113,1.928030899307034,-2.207482489,8.005402320628381,-17.89778272,13.48281774,-0.7357682,6.244986840514644,-12.97571749,11.50418109095195,-58.65780921,36.79957312,-130.7836472,13.46802875554324
-0.1,27,-10.92886719,6.556145849652747,-23.77867694,1.920942550335928,-2.199366745,7.975970694022904,-17.83198205,13.43324855721135,-0.73306317,6.222027329737296,-12.92801265,11.46188630691417,-58.44215549,36.66428056990711,-130.3028249,13.41851394401748
0,27,-10.88853927,6.531953429198651,-23.69093274,1.913854201364861,-2.191251,7.946539067397278,-17.76618137,13.38367937358502,-0.73035814,6.199067818954205,-12.8803078,11.41959152286514,-58.22650178,36.52898801930659,-129.8220027,13.36899913
0.1,27,-10.84821134,6.507761008744532,-23.60318854,1.906765852393749,-2.183135256,7.917107440776849,-17.7003807,13.33411018996886,-0.72765311,6.176108308157997,-12.83260296,11.37729673879039,-58.01084807,36.39369546909479,-129.3411804,13.31948431868118
0.2,27,-10.80788342,6.483568588290431,-23.51544435,1.899677503422675,-2.175019511,7.887675814,-17.63458003,13.28454100638203,-0.72494808,6.153148797,-12.78489811,11.33500195475267,-57.79519435,36.25840291888291,-128.8603582,13.26996951
0.3,27,-10.76755549,6.459376166015437,-23.42770014,1.892589153887377,-2.166903766,7.858244185356906,-17.56877935,13.23497182,-0.722243049,6.130189284893512,-12.73719327,11.29270716756524,-57.57954062,36.12311035856595,-128.3795359,13.22045469036826
0.4,27,-10.72722757,6.435183747,-23.33995595,1.885500805361515,-2.158788022,7.828812560949268,-17.50297868,13.18540263918647,-0.719538019,6.107229775813668,-12.68948843,11.25041238665297,-57.36388692,35.98781782,-127.8987137,13.17093988181894
0.5,27,-10.68689965,6.410991328688276,-23.25221176,1.878412456954608,-2.150672278,7.799380936521923,-17.43717802,13.13583345926402,-0.716832989,6.084270266733366,-12.64178358,11.20811760573979,-57.14823323,35.85252527835226,-127.4178915,13.12142507326961
0.6,27,-10.64657172,6.386798902771536,-23.16446755,1.871324106290951,-2.142556532,7.769949303316999,-17.37137733,13.08626426,-0.714127958,6.061310751,-12.59407873,11.16582281,-56.93257947,35.71723269782527,-126.9370692,13.07191024976807
0.7,27,-10.60624381,6.362606491300422,-23.07672338,1.864235759902883,-2.13444079,7.740517687669722,-17.30557668,13.03669509942398,-0.711422929,6.038351248602837,-12.5463739,11.12352804,-56.71692583,35.58194019775002,-126.4562471,13.02239545540942
0.8,27,-10.56591588,6.338414065505062,-22.98897917,1.857147409477125,-2.126325044,7.711086054476347,-17.23977599,12.98712590473911,-0.708717898,6.015391732691583,-12.49866905,11.08123325047696,-56.50127207,35.44664762,-125.9754248,12.97288063266945
0.9,27,-10.52558797,6.314221653973266,-22.901235,1.850059062970123,-2.118209302,7.681654438830376,-17.17397534,12.93755673960915,-0.706012869,5.992432230446928,-12.45096422,11.03893848215525,-56.28561844,35.31135511792493,-125.4946027,12.92336584
1,27,-10.48526004,6.290029228117208,-22.81349079,1.842970712,-2.110093556,7.652222805655019,-17.10817466,12.88798754495958,-0.703307839,5.969472714542212,-12.40325937,10.99664368867263,-56.06996468,35.17606253700929,-125.0137804,12.87385101480913
1.1,27,-10.4449321,6.265836802200465,-22.72574657,1.835882361761735,-2.101977809,7.622791172435979,-17.04237397,12.83841835,-0.700602808,5.946513199,-12.35555451,10.95434889518993,-55.85431091,35.04076995687096,-124.532958,12.82433619206933
1.2,27,-10.40460417,6.241644376405106,-22.63800235,1.828794011,-2.093862063,7.593359539270528,-16.97657328,12.78884915559425,-0.697897777,5.923553682712638,-12.30784966,10.91205410166792,-55.63865715,34.90547737634397,-124.0521357,12.77482137
1.3,27,-10.36427629,6.217451979379656,-22.55025824,1.821705669223579,-2.085746326,7.563927941142731,-16.91077267,12.73928001996192,-0.695192749,5.900594194164063,-12.26014486,10.86975935857771,-55.42300365,34.77018495710897,-123.5713139,12.72530660411348
1.4,27,-10.32394835,6.193259553462899,-22.46251402,1.814617318559886,-2.07763058,7.534496308,-16.84497199,12.68971082527248,-0.692487719,5.877634678252746,-12.21244,10.82746456508216,-55.20734989,34.63489237658195,-123.0904916,12.67579178061189
1.5,27,-10.28362042,6.169067127606854,-22.37476981,1.807528968015188,-2.069514834,7.505064674758232,-16.7791713,12.64014163059658,-0.689782688,5.854675162350962,-12.16473515,10.78516977160529,-54.99169612,34.49959979605498,-122.6096692,12.62627695711038
1.6,27,-10.24329249,6.144874701690099,-22.28702559,1.800440617351498,-2.061399087,7.475633041583358,-16.71337061,12.59057243594796,-0.687077657,5.831715646426145,-12.11703029,10.74287497808327,-54.77604236,34.36430721591665,-122.1288469,12.57676213437059
1.7,27,-10.20296455,6.120682275834052,-22.19928138,1.793352266806798,-2.053283341,7.446201408378793,-16.64756992,12.54100324124115,-0.684372626,5.808756130521431,-12.06932544,10.70058018460066,-54.5603886,34.22901463500099,-121.6480245,12.52724731010726
1.8,27,-10.16263667,6.096489878747885,-22.11153726,1.786263924575394,-2.045167604,7.416769810257965,-16.58176931,12.49143410562248,-0.681667599,5.785796641966274,-12.02162064,10.65828544149755,-54.3447351,34.09372221576605,-121.1672027,12.47773254565308
1.9,27,-10.12230874,6.072297452891835,-22.02379305,1.779175574030685,-2.037051858,7.387338177088118,-16.51596863,12.44186491098371,-0.678962568,5.762837126,-11.97391578,10.61599064798836,-54.12908133,33.95842963562765,-120.6863804,12.42821772291317
2,27,-10.0819808,6.048105027035785,-21.93604883,1.772087223485977,-2.028936111,7.357906543894067,-16.45016794,12.39229571629751,-0.676257537,5.739877610130136,-11.92621093,10.57369585447997,-53.91342757,33.82313705471201,-120.205558,12.37870289864988
