temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_manuft,se_manuft,lowerci_manuft,upperci_manuft,yhat_connmine,se_connmine,lowerci_connmine,upperci_connmine,yhat_agri,se_agri,lowerci_agri,upperci_agri
13.3,27,-5.524925404,3.314361508680598,-12.02095459,.9711037849667621,-1.111856974,4.032132729912355,-9.014691905,6.790977957975088,-0.370589125,3.145452886558456,-6.535563498,5.794385247582034,3.1531847,15.825576,-27.864374,34.170742,-45.419643,22.73749,-89.984306,-0.85498434
13.4,27,-5.484597711,3.290169227007834,-11.9332109,.9640154766429472,-1.103741276,4.002701272149414,-8.94889161,6.741409058753936,-0.36788411,3.122493507495953,-6.487858927,5.752090706181989,3.1301689,15.710062,-27.660986,33.921326,-45.088116,22.571524,-89.327492,-0.84874362
13.5,27,-5.444269634,3.265976714599325,-11.84546637,.9569271006824307,-1.0956255,3.973269533698639,-8.883090687,6.691839686792508,-0.36517907,3.099533909477103,-6.440153901,5.709795761432568,3.1071527,15.594546,-27.457596,33.671902,-44.756584,22.405556,-88.67067,-0.84250283
13.6,27,-5.403941557,3.241784202221162,-11.75772184,.9498387247813875,-1.087509725,3.943837795250467,-8.817289764,6.642270314836182,-0.36247403,3.076574311451681,-6.392448876,5.667500816670268,3.0841367,15.479031,-27.254206,33.422478,-44.425053,22.239588,-88.013847,-0.83626205
13.7,27,-5.363613865,3.217591920548394,-11.66997815,.9427504164575664,-1.079394027,3.914406337482801,-8.751489469,6.592701415605768,-0.359769015,3.053614932389199,-6.344744305,5.625206275270266,3.061121,15.363516,-27.050817,33.173058,-44.093525,22.073622,-87.357025,-0.83002132
13.8,27,-5.323285788,3.193399408,-11.58223362,.9356620404970384,-1.071278251,3.884974599,-8.685688546,6.543132043653149,-0.357063974,3.030655334359007,-6.297039279,5.582911330498614,3.038105,15.248,-26.847427,32.923637,-43.761993,21.907654,-86.700203,-0.82378054
13.9,27,-5.282958095,3.169207126436767,-11.49448992,.9285737321137413,-1.063162553,3.855543141278284,-8.619888251,6.493563144441217,-0.35435896,3.007695955296518,-6.249334709,5.540616789098599,3.015089,15.132485,-26.644037,32.674217,-43.430466,21.741688,-86.043388,-0.81753981
14,27,-5.242630018,3.145014614058604,-11.40674539,.9214853562126999,-1.055046778,3.826111403,-8.554087328,6.443993772479791,-0.351653919,2.984736357271106,-6.201629683,5.498321844336317,2.9920731,15.016971,-26.440647,32.424793,-43.098934,21.57572,-85.386566,-0.81129903
14.1,27,-5.202301941,3.120822101650096,-11.31900086,.9143969802521843,-1.046931002,3.796679664381458,-8.488286406,6.394424400527623,-0.348948879,2.961776759245663,-6.153924657,5.456026899573975,2.9690571,14.901455,-26.237257,32.175373,-42.767403,21.409752,-84.729744,-0.80505824
14.2,27,-5.161974249,3.096629819977331,-11.23125717,.9073086719283685,-1.038815304,3.767248207,-8.42248611,6.344855501276349,-0.346243864,2.938817380183179,-6.106220086,5.413732358173968,2.9460411,14.78594,-26.033869,31.925951,-42.435875,21.243786,-84.072929,-0.79881752
14.3,27,-5.121646172,3.072437307599168,-11.14351264,.9002202960273253,-1.030699529,3.737816468162459,-8.356685188,6.295286129334686,-0.343538824,2.915857782152995,-6.058515061,5.371437413402333,2.9230251,14.670424,-25.830479,31.676529,-42.104343,21.077818,-83.416107,-0.79257673
14.4,27,-5.081318479,3.048245025926398,-11.05576895,.8931319877034998,-1.022583831,3.708385010385538,-8.290884892,6.245717230086134,-0.340833809,2.892898403090503,-6.01081049,5.329142872002312,2.9000094,14.55491,-25.62709,31.427109,-41.772812,20.911852,-82.759293,-0.786336
14.5,27,-5.040990402,3.024052513517892,-10.96802442,.8860436117429886,-1.014468056,3.678953271947034,-8.225083969,6.196147858148755,-0.338128769,2.869938805065068,-5.963105464,5.286847927239984,2.8769934,14.439394,-25.4237,31.177687,-41.44128,20.745884,-82.10247,-0.78009522
14.6,27,-5.000662325,2.999860001139728,-10.88027989,.8789552358419437,-1.00635228,3.649521534,-8.159283047,6.146578486202343,-0.335423728,2.846979207046211,-5.915400439,5.244552982490551,2.8539772,14.323879,-25.22031,30.928265,-41.109749,20.579916,-81.445648,-0.77385443
14.7,27,-4.960334633,2.975667719436616,-10.79253619,.8718669274586484,-0.998236582,3.620090075725368,-8.093482751,6.097009586950595,-0.332718713,2.824019827983709,-5.867695868,5.202258441090509,2.8309615,14.208364,-25.01692,30.678844,-40.778221,20.41395,-80.788834,-0.76761371
14.8,27,-4.920006556,2.951475207028104,-10.70479166,.8647785514981248,-0.990120807,3.590658337286142,-8.027681829,6.047440215011804,-0.330013673,2.801060229953553,-5.819990842,5.159963496318928,2.8079455,14.092849,-24.81353,30.429422,-40.44669,20.247984,-80.132011,-0.76137292
14.9,27,-4.879678863,2.927282925385684,-10.61704797,.8576902432337832,-0.982005109,3.561226879510927,-7.961881533,5.997871315766592,-0.327308658,2.778100851,-5.772286271,5.117668954918826,2.7849295,13.977334,-24.610142,30.180002,-40.115162,20.082016,-79.475189,-0.7551322
15,27,-4.839350786,2.903090412977178,-10.52930344,.8506018672732711,-0.973889333,3.531795141065194,-7.896080611,5.948301943815048,-0.324603618,2.755141252865648,-5.724581246,5.075374010156624,2.7619135,13.861818,-24.406752,29.930578,-39.78363,19.91605,-78.818367,-0.74889141
15.1,27,-4.799022709,2.878897900568666,-10.44155891,.8435134913127476,-0.965773558,3.502363402619461,-7.830279688,5.898732571863501,-0.321898577,2.732181654840212,-5.67687622,5.033079065394294,2.7388976,13.746304,-24.203362,29.681156,-39.452099,19.750082,-78.161545,-0.74265063
15.2,27,-4.758695017,2.854705618926245,-10.35381522,.8364251830484033,-0.95765786,3.472931944844247,-7.764479393,5.849163672618294,-0.319193563,2.709222275777691,-5.629171649,4.990784523994217,2.7158818,13.630789,-23.999973,29.431736,-39.120571,19.584116,-77.50473,-0.7364099
15.3,27,-4.718366939,2.830513106517736,-10.26607069,0.829336807,-0.949542085,3.443500206405023,-7.69867847,5.799594300679505,-0.316488522,2.686262677747524,-5.581466624,4.948489579222616,2.6928656,13.515273,-23.796583,29.182314,-38.78904,19.418148,-76.847908,-0.73016912
15.4,27,-4.678039247,2.806320824814626,-10.17832699,0.822248499,-0.941426387,3.414068748635409,-7.632878175,5.750025401445275,-0.313783508,2.663303298685014,-5.533762053,4.906195037822558,2.6698499,13.399758,-23.593195,28.932894,-38.457512,19.252182,-76.191093,-0.72392839
15.5,27,-4.63771117,2.782128312436463,-10.09058246,.8151601228035519,-0.933310611,3.384637010184035,-7.567077252,5.700456029482672,-0.311078467,2.640343700666155,-5.486057027,4.863900093,2.6468339,13.284243,-23.389803,28.683472,-38.12598,19.086214,-75.534271,-0.71768761
15.6,27,-4.597383093,2.757935800027949,-10.00283793,.8080717468430239,-0.925194836,3.355205271737088,-7.501276329,5.650886657528749,-0.308373427,2.617384102640755,-5.438352001,4.821605148310862,2.6238179,13.168727,-23.186413,28.43405,-37.794449,18.920246,-74.877449,-0.71144682
15.7,27,-4.5570554,2.733743518355184,-9.915094239,.8009834385192089,-0.917079138,3.325773813972557,-7.435476034,5.601317758,-0.305668412,2.594424723578272,-5.390647431,4.779310606910856,2.6008019,13.053213,-22.983025,28.184629,-37.462921,18.75428,-74.220634,-0.7052061
15.8,27,-4.516727323,2.709551005977023,-9.827349709,.7938950626181711,-0.908963362,3.296342075521503,-7.369675111,5.551748386342505,-0.302963371,2.571465125548086,-5.342942405,4.737015662139219,2.577786,12.937697,-22.779634,27.935207,-37.13139,18.588312,-73.563812,-0.69896531
15.9,27,-4.476399631,2.685358724304256,-9.739606016,.7868067542943509,-0.900847664,3.266910617756289,-7.303874816,5.502179487116896,-0.300258357,2.548505746485572,-5.295237834,4.694721120739152,2.5547702,12.822183,-22.576246,27.685787,-36.799858,18.422346,-72.906998,-0.69272459
16,27,-4.436071554,2.661166211895746,-9.651861486,0.779718378,-0.892731889,3.237478879,-7.238073893,5.452610115158656,-0.297553316,2.525546148460144,-5.247532809,4.652426175976839,2.531754,12.706667,-22.372856,27.436363,-36.468327,18.256378,-72.250175,-0.6864838
16.1,27,-4.395743477,2.636973699517585,-9.564116956,.7726300024327921,-0.884616114,3.208047140863235,-7.17227297,5.403040743210693,-0.294848276,2.50258655,-5.199827783,4.610131231214594,2.508738,12.591151,-22.169466,27.186941,-36.136795,18.09041,-71.593353,-0.68024302
16.2,27,-4.3554154,2.612781187109069,-9.476372426,.7655416264722614,-0.876500338,3.178615402414825,-7.106472048,5.353471371,-0.292143235,2.479626952408486,-5.152122757,4.567836286450642,2.4857221,12.475636,-21.966076,26.937519,-35.805264,17.924442,-70.936531,-0.67400223
16.3,27,-4.315088092,2.588589136141703,-9.388629569,.7584533857256721,-0.868384718,3.149184225331124,-7.04067238,5.303902944756181,-0.289438246,2.456667792,-5.104418641,4.525542148413185,2.4627066,12.360123,-21.762688,26.688101,-35.47374,17.758478,-70.279716,-0.66776156
16.4,27,-4.274760015,2.564396623733191,-9.300885039,.7513650097651476,-0.860268942,3.119752486884014,-6.974871457,5.254333572801935,-0.286733206,2.433708194279538,-5.056713616,4.483247203642827,2.4396904,12.244607,-21.559298,26.438679,-35.142208,17.59251,-69.622894,-0.66152078
16.5,27,-4.234431938,2.540204111,-9.213140509,.7442766338641098,-0.852153167,3.090320748435487,-6.909070534,5.204764200844912,-0.284028166,2.410748596254126,-5.00900859,4.440952258880547,2.4166744,12.129091,-21.355907,26.189257,-34.810677,17.426542,-68.966072,-0.65527999
16.6,27,-4.194103861,2.516011598946518,-9.125395979,.7371882579035871,-0.844037391,3.060889009985694,-6.843269612,5.155194828885411,-0.281323125,2.387788998235294,-4.961303564,4.398657314131161,2.3936584,12.013576,-21.152517,25.939835,-34.479145,17.260576,-68.30925,-0.64903921
16.7,27,-4.153775784,2.491819086568355,-9.037651449,.7300998820025457,-0.835921616,3.031457272,-6.777468689,5.105625456930766,-0.278618085,2.364829400205758,-4.913598539,4.356362369360796,2.3706424,11.89806,-20.949127,25.690413,-34.147614,17.094608,-67.652428,-0.64279842
16.8,27,-4.113448476,2.467627035600985,-8.949908593,.7230116412559484,-0.827805995,3.002026094451061,-6.711669021,5.056057030425952,-0.275913096,2.341870240106356,-4.865894423,4.314068231323367,2.3476267,11.782547,-20.745741,25.440994,-33.81609,16.928642,-66.995621,-0.63655776
16.9,27,-4.073120399,2.443434523192477,-8.862164063,0.715923265,-0.81969022,2.972594356000062,-6.645868098,5.006487658464086,-0.273208055,2.318910642080091,-4.818189397,4.271773286559413,2.3246107,11.667031,-20.542351,25.191572,-33.484558,16.762676,-66.338799,-0.63031697
17,27,-4.032792322,2.419242010814314,-8.774419533,.7088348893943905,-0.811574445,2.943162617552746,-6.580067176,4.956918286509438,-0.270503015,2.295951044,-4.770484371,4.229478341797174,2.3015947,11.551516,-20.338961,24.942148,-33.153027,16.596708,-65.681976,-0.62407619
17.1,27,-3.992464245,2.395049498420978,-8.686675003,.7017465134636098,-0.803458669,2.913730879108594,-6.514266253,4.907348914560991,-0.267797974,2.272991446029271,-4.722779346,4.187183397034858,2.2785785,11.436,-20.135569,24.692726,-32.821495,16.43074,-65.025154,-0.6178354
17.2,27,-3.952136168,2.370856986,-8.598930473,.6946581375328273,-0.795342894,2.884299140657594,-6.44846533,4.857779542599122,-0.265092934,2.250031848003017,-4.67507432,4.144888452270926,2.2555625,11.320484,-19.932178,24.443304,-32.489964,16.264772,-64.368332,-0.61159462
17.3,27,-3.91180886,2.346664935060272,-8.511187616,0.687569897,-0.787227273,2.854867963570277,-6.382665662,4.808211116094315,-0.262387945,2.227072687903624,-4.627370204,4.102594314233513,2.232547,11.204971,-19.728792,24.193886,-32.158436,16.098808,-63.711521,-0.60535395
17.4,27,-3.871480783,2.322472422666933,-8.423443086,.6804815208554493,-0.779111498,2.825436225,-6.31686474,4.758641744139664,-0.259682905,2.204113089874084,-4.579665179,4.060299369463142,2.2095311,11.089456,-19.525402,23.944464,-31.826906,15.93284,-63.054699,-0.59911317
17.5,27,-3.831152706,2.298279910273596,-8.335698556,.6733931449246673,-0.770995722,2.796004487,-6.251063817,4.709072372180167,-0.256977864,2.181153492,-4.531960153,4.018004424713733,2.1865149,10.97394,-19.322012,23.695042,-31.495375,15.766872,-62.397877,-0.59287238
17.6,27,-3.790824629,2.274087398,-8.247954026,.6663047689938884,-0.762879947,2.766572748224641,-6.185262894,4.659503000223141,-0.254272824,2.158193893829841,-4.484255127,3.975709479951476,2.1634989,10.858424,-19.118622,23.44562,-31.163843,15.600904,-61.741055,-0.5866316
17.7,27,-3.750496551,2.249894885486922,-8.160209496,.6592163930631028,-0.754764172,2.737141009777531,-6.119461971,4.609933628268896,-0.251567783,2.135234295800288,-4.436550101,3.933414535181079,2.1404829,10.742908,-18.915232,23.196198,-30.832312,15.434937,-61.084232,-0.58039081
17.8,27,-3.710169244,2.225702834519557,-8.07246664,.6521281523165157,-0.746648551,2.707709832693831,-6.053662304,4.560365201771176,-0.248862794,2.112275135699559,-4.388845986,3.891120397,2.1174672,10.627396,-18.711845,22.946779,-30.500786,15.268972,-60.427422,-0.57415015
17.9,27,-3.669841167,2.201510322126218,-7.98472211,0.645039776,-0.738532775,2.678278094245422,-5.987861381,4.510795829814386,-0.246157754,2.089315537675037,-4.34114096,3.848825452380513,2.0944512,10.51188,-18.508453,22.697357,-30.169254,15.103004,-59.770599,-0.56790936
18,27,-3.62951309,2.177317809732883,-7.896977579,.6379514004549538,-0.730417,2.648846355801517,-5.922060458,4.461226457866424,-0.243452713,2.066355939649213,-4.293435934,3.806530507617422,2.0714352,10.396364,-18.305063,22.447935,-29.837723,14.937037,-59.113777,-0.56166852
18.1,27,-3.589185012,2.153125297339546,-7.809233049,.6308630245241709,-0.722301225,2.619414617352371,-5.856259535,4.411657085908188,-0.240747673,2.043396341623382,-4.245730909,3.764235562854318,2.0484192,10.280849,-18.101673,22.198511,-29.506191,14.77107,-58.456955,-0.55542773
18.2,27,-3.548856935,2.128932784946207,-7.721488519,.6237746485933844,-0.714185449,2.589982878902377,-5.790458612,4.362087713948291,-0.238042632,2.020436743598874,-4.198025883,3.721940618,2.025403,10.165333,-17.898283,21.949089,-29.17466,14.605102,-57.800133,-0.54918694
18.3,27,-3.508529628,2.104740733978839,-7.633745663,0.616686408,-0.706069829,2.560551701820259,-5.724658945,4.312519287453674,-0.235337644,1.997477583496833,-4.150321767,3.679646480051207,2.0023875,10.049819,-17.694897,21.699671,-28.843134,14.439137,-57.143322,-0.54294628
18.4,27,-3.46820155,2.080548221585502,-7.546001133,.6095980319160099,-0.697954053,2.531119963371567,-5.658858022,4.262949915496327,-0.232632603,1.974517985472311,-4.102616741,3.637351535290671,1.9793714,9.9343042,-17.491507,21.450249,-28.511602,14.27317,-56.4865,-0.53670549
18.5,27,-3.427873473,2.056355709192165,-7.458256603,.6025096559852283,-0.689838278,2.501688224924621,-5.593057099,4.213380543542405,-0.229927563,1.951558387446489,-4.054911716,3.595056590527586,1.9563555,9.8187885,-17.288116,21.200827,-28.180071,14.107202,-55.829678,-0.53046471
18.6,27,-3.387545396,2.032163196798831,-7.370512073,.5954212800544521,-0.681722502,2.472256486473248,-5.527256176,4.163811171579805,-0.227222522,1.928598789420653,-4.00720669,3.552761645764473,1.9333395,9.7032728,-17.084726,20.951405,-27.848539,13.941234,-55.172855,-0.52422392
18.7,27,-3.347217319,2.007970684405494,-7.282767543,.5883329041236705,-0.673606727,2.442824748027513,-5.461455254,4.114241799628255,-0.224517482,1.905639191396135,-3.959501664,3.510466701003944,1.9103234,9.5877571,-16.881334,20.701982,-27.517008,13.775266,-54.516033,-0.51798314
18.8,27,-3.306890011,1.983778633438126,-7.195024686,.5812446633770776,-0.665491106,2.413393571,-5.395655586,4.064673373126551,-0.221812493,1.882680031294094,-3.911797549,3.468172562961341,1.8873078,9.4722433,-16.677948,20.452564,-27.185484,13.609302,-53.859226,-0.51174247
18.9,27,-3.266561934,1.959586121044786,-7.107280156,.5741562874462893,-0.657375331,2.383961832489195,-5.329854663,4.015104001161575,-0.219107452,1.859720433269579,-3.864092523,3.425877618200818,1.8642918,9.3567276,-16.474558,20.203142,-26.853952,13.443334,-53.2024,-0.50550169
19,27,-3.226233857,1.935393608651452,-7.019535626,.5670679115155135,-0.649259556,2.354530094043462,-5.26405374,3.965534629,-0.216402412,1.836760835243738,-3.816387497,3.383582673437695,1.8412757,9.2412128,-16.271168,19.95372,-26.522421,13.277366,-52.545578,-0.49926093
19.1,27,-3.18590578,1.911201096258112,-6.931791096,.5599795355847261,-0.64114378,2.325098356,-5.198252818,3.915965257258486,-0.213697371,1.813801237217917,-3.768682471,3.341287728674613,1.8182597,9.1256971,-16.067778,19.704296,-26.190889,13.111399,-51.888756,-0.49302015
19.2,27,-3.145577703,1.887008583864777,-6.844046566,0.55289116,-0.633028005,2.295666617145145,-5.132451895,3.866395885293511,-0.210992331,1.790841639193404,-3.720977446,3.298992783914092,1.7952436,9.0101814,-15.864388,19.454874,-25.859358,12.945431,-51.231934,-0.48677936
19.3,27,-3.105250395,1.862816532897407,-6.75630371,.5458029189073526,-0.624912384,2.266235440059411,-5.066652227,3.816827458791806,-0.208287342,1.767882479091359,-3.67327333,3.256698645871484,1.772228,8.8946676,-15.661,19.205458,-25.527832,12.779467,-50.575127,-0.4805387
19.4,27,-3.064922318,1.838624020504072,-6.66855918,.5387145429765736,-0.616796609,2.236803701613676,-5.000851304,3.767258086840256,-0.205582302,1.744922881066843,-3.625568304,3.214403701110957,1.749212,8.7791519,-15.45761,18.956034,-25.196301,12.613499,-49.918304,-0.47429791
19.5,27,-3.024594241,1.814431508110736,-6.58081465,.5316261670457938,-0.608680833,2.207371963162304,-4.935050382,3.717688714877658,-0.202877261,1.721963283041011,-3.577863279,3.172108756347852,1.7261959,8.6636362,-15.25422,18.706612,-24.864769,12.447531,-49.261482,-0.46805713
19.6,27,-2.984266164,1.790238995717399,-6.49307012,.5245377911150126,-0.600565058,2.177940225,-4.869249459,3.668119342923738,-0.200172221,1.699003685015165,-3.530158253,3.129813811584721,1.70318,8.5481215,-15.05083,18.45719,-24.533237,12.281563,-48.60466,-0.46181634
19.7,27,-2.943938087,1.766046483324061,-6.405325589,.5174494151842293,-0.592449283,2.148508486266664,-4.803448536,3.618549970966386,-0.19746718,1.676044086990664,-3.482453227,3.087518866824224,1.6801639,8.4326057,-14.847439,18.207767,-24.201706,12.115595,-47.947838,-0.45557556
19.8,27,-2.903610779,1.741854432356691,-6.317582733,.5103611744376315,-0.584333662,2.119077309184548,-4.737648868,3.568981544471771,-0.194762191,1.653084926888622,-3.434749111,3.045224728781619,1.6571484,8.3170919,-14.644053,17.958349,-23.87018,11.949631,-47.291027,-0.44933489
19.9,27,-2.863282702,1.717661919963357,-6.229838203,.5032727985068552,-0.576217887,2.089645570734554,-4.671847946,3.519412172511874,-0.192057151,1.630125329,-3.387044086,3.002929784021123,1.6341323,8.2015762,-14.440662,17.708927,-23.538649,11.783663,-46.634205,-0.4430941
20,27,-2.822954625,1.693469408,-6.142093673,.4961844225760732,-0.568102111,2.060213832285407,-4.606047023,3.469842800553637,-0.18935211,1.607165730838275,-3.33933906,2.960634839257991,1.6111163,8.0860605,-14.237272,17.459505,-23.207117,11.617696,-45.977383,-0.43685332
20.1,27,-2.782626548,1.669276895176681,-6.054349143,.4890960466452881,-0.559986336,2.030782093841506,-4.5402461,3.420273428605682,-0.18664707,1.584206133,-3.291634034,2.918339894494881,1.5881002,7.9705453,-14.033881,17.210081,-22.875586,11.451728,-45.32056,-0.43061253
20.2,27,-2.742298471,1.645084382783345,-5.966604613,.4820076707145091,-0.55187056,2.001350355393093,-4.474445177,3.370704056648883,-0.183942029,1.561246535,-3.243929009,2.876044949734367,1.5650842,7.8550296,-13.830491,16.960659,-22.544054,11.28576,-44.663738,-0.42437175
20.3,27,-2.701971163,1.620892331815976,-5.878861756,.4749194299679136,-0.54375494,1.971919178309393,-4.40864551,3.321135630151165,-0.181237041,1.538287374685905,-3.196224893,2.833750811691796,1.5420686,7.7395163,-13.627105,16.711243,-22.21253,11.119796,-44.006927,-0.41813108
20.4,27,-2.661643086,1.596699819422641,-5.791117226,.4678310540371347,-0.535639164,1.942487439862283,-4.342844587,3.271566258,-0.178532,1.515327776661384,-3.148519867,2.791455866931261,1.5190525,7.6240005,-13.423715,16.461819,-21.880999,10.953828,-43.350105,-0.4118903
20.5,27,-2.621315009,1.572507307029302,-5.703372696,.4607426781063499,-0.527523389,1.913055701413755,-4.277043664,3.221996886239896,-0.17582696,1.492368178635553,-3.100814841,2.749160922168159,1.4960365,7.5084853,-13.220324,16.212397,-21.549467,10.78786,-42.693283,-0.40564951
20.6,27,-2.580986932,1.548314794635968,-5.615628166,.4536543021755741,-0.519407614,1.883623962963966,-4.211242741,3.172427514,-0.173121919,1.469408580609705,-3.053109816,2.706865977405022,1.4730204,7.3929696,-13.016933,15.962975,-21.217936,10.621892,-42.036461,-0.39940873
20.7,27,-2.540658855,1.524122282,-5.527883636,.4465659262447899,-0.511291838,1.854192224516648,-4.145441819,3.122858142325748,-0.170416879,1.446448982585197,-3.00540479,2.664571032644513,1.4500045,7.2774539,-12.813543,15.713552,-20.886404,10.455925,-41.379639,-0.39316794
20.8,27,-2.500331547,1.499930231275262,-5.44014078,.4394776854981965,-0.503176218,1.824761047429332,-4.079642151,3.073289715820941,-0.16771189,1.423489822483156,-2.957700674,2.622276894601911,1.4269888,7.1619406,-12.610157,15.464134,-20.554878,10.28996,-40.722828,-0.38692728
20.9,27,-2.46000347,1.475737718881924,-5.35239625,.4323893095674132,-0.495060442,1.795329308981756,-4.013841228,3.023720343865784,-0.165006849,1.400530224458646,-2.909995649,2.579981949841396,1.4039729,7.0464249,-12.406766,15.214712,-20.223347,10.123992,-40.066006,-0.38068649
21,27,-2.419675393,1.451545206488589,-5.26465172,.4253009336366356,-0.486944667,1.765897570532597,-3.948040305,2.974150971907524,-0.162301809,1.377570626432824,-2.862290623,2.537687005078312,1.3809568,6.9309092,-12.203376,14.965289,-19.891815,9.958025,-39.409184,-0.37444571
21.1,27,-2.379347316,1.427352694095252,-5.17690719,.4182125577058531,-0.478828891,1.736465832083439,-3.882239383,2.924581599949264,-0.159596768,1.354611028406981,-2.814585597,2.495392060315186,1.3579408,6.8153939,-11.999986,14.715867,-19.560284,9.792057,-38.752361,-0.36820492
21.2,27,-2.339019239,1.403160181701915,-5.08916266,.4111241817750733,-0.470713116,1.707034093634885,-3.81643846,2.875012228,-0.156891728,1.331651430382466,-2.766880571,2.453097115554661,1.3349247,6.6998782,-11.796596,14.466445,-19.228752,9.6260891,-38.095539,-0.36196414
21.3,27,-2.298691931,1.378968130734546,-5.001419803,.4040359410284764,-0.462597495,1.677602916552299,-3.750638792,2.825443801496654,-0.154186739,1.308692270280416,-2.719176456,2.410802977512041,1.3119091,6.5843649,-11.593208,14.217027,-18.897226,9.460125,-37.438732,-0.35572347
21.4,27,-2.258363854,1.354775618341207,-4.913675273,.3969475650976921,-0.45448172,1.648171178103141,-3.684837869,2.775874429538395,-0.151481699,1.285732672255907,-2.67147143,2.368508032751531,1.2888931,6.4688492,-11.389818,13.967605,-18.565695,9.294157,-36.78191,-0.34948269
21.5,27,-2.218035777,1.330583105947873,-4.825930743,0.389859189,-0.446365944,1.61873944,-3.619036947,2.726305057579328,-0.148776658,1.262773074230072,-2.623766404,2.326213088,1.265877,6.3533335,-11.186428,13.718182,-18.234163,9.1281891,-36.125088,-0.3432419
21.6,27,-2.1777077,1.306390593554534,-4.738186213,.3827708132361307,-0.438250169,1.589307701207412,-3.553236024,2.676735686,-0.146071618,1.239813476204243,-2.576061379,2.283918143225321,1.242861,6.2378178,-10.983038,13.46876,-17.902632,8.9622211,-35.468266,-0.33700112
21.7,27,-2.137379623,1.282198081161199,-4.650441683,.3756824373053522,-0.430134394,1.559875962758254,-3.487435101,2.627166314,-0.143366577,1.216853878179723,-2.528356353,2.241623198464787,1.2198449,6.1223025,-10.779647,13.219337,-17.5711,8.7962542,-34.811443,-0.33076033
21.8,27,-2.097052315,1.25800603,-4.562698826,.3685941965587562,-0.422018773,1.530444785674085,-3.421635433,2.577597887170053,-0.140661588,1.193894718077694,-2.480652237,2.199329060422208,1.1968294,6.0067892,-10.576261,12.969919,-17.239576,8.6302891,-34.154633,-0.32451966
21.9,27,-2.056724238,1.233813517800493,-4.474954296,.3615058206279742,-0.413902998,1.501013047225531,-3.355834511,2.528028515212976,-0.137956548,1.170935120053178,-2.432947211,2.157034115661684,1.1738133,5.8912735,-10.37287,12.720497,-16.908045,8.4643211,-33.49781,-0.31827888
22,27,-2.016396161,1.209621005407157,-4.387209766,.3544174446971953,-0.405787222,1.471581308776373,-3.290033588,2.478459143254719,-0.135251507,1.147975522,-2.385242186,2.114739170898587,1.1507974,5.7757578,-10.16948,12.471074,-16.576513,8.2983541,-32.840988,-0.31203809
22.1,27,-1.976068084,1.185428493,-4.299465236,.3473290687664137,-0.397671447,1.442149570328797,-3.224232665,2.428889771299561,-0.132546467,1.125015924001509,-2.33753716,2.072444226135463,1.1277813,5.6602421,-9.9660892,12.221652,-16.244982,8.1323862,-32.184166,-0.30579731
22.2,27,-1.935740007,1.161235980620483,-4.211720706,0.340240693,-0.389555671,1.412717831880244,-3.158431742,2.379320399342488,-0.129841426,1.102056325976997,-2.289832134,2.030149281374947,1.1047653,5.5447264,-9.7626991,11.97223,-15.913449,7.9664183,-31.527344,-0.29955652
22.3,27,-1.895412699,1.137043929653115,-4.12397785,.3331524520890392,-0.381440051,1.383286654796075,-3.092632075,2.329751972843849,-0.127136438,1.079097165874953,-2.242128019,1.987855143332338,1.0817497,5.429213,-9.5593128,11.722812,-15.581924,7.8004537,-30.870533,-0.29331586
22.4,27,-1.855084622,1.112851417259778,-4.03623332,.3260640761582578,-0.373324275,1.353854916346915,-3.026831152,2.280182600885588,-0.124431397,1.056137568,-2.194422993,1.945560198570525,1.0587336,5.3136978,-9.3559227,11.47339,-15.250393,7.6344862,-30.213711,-0.28707507
22.5,27,-1.814756545,1.088658904866442,-3.94848879,.3189757002274769,-0.3652085,1.324423177900758,-2.961030229,2.230613228933212,-0.121726357,1.033177969824606,-2.146717967,1.903265253808711,1.0357176,5.1981821,-9.1525316,11.223968,-14.918861,7.4685183,-29.556889,-0.28083426
22.6,27,-1.774428468,1.064466392473103,-3.86074426,.3118873242966922,-0.357092725,1.294991439451188,-2.895229306,2.181043856974146,-0.119021316,1.010218371799437,-2.099012941,1.860970309046905,1.0127015,5.0826664,-8.9491415,10.974545,-14.58733,7.3025508,-28.900066,-0.27459347
22.7,27,-1.734100391,1.040273880079768,-3.77299973,0.304798948,-0.348976949,1.265559701,-2.829428383,2.131474485015886,-0.116316276,.9872587737776509,-2.051307916,1.818675364,0.98968554,4.9671507,-8.7457514,10.725122,-14.255798,7.1365829,-28.243244,-0.26835269
22.8,27,-1.693773083,1.016081829112399,-3.685256873,.2977107076193191,-0.340861329,1.236128523919444,-2.763628716,2.081906058520349,-0.113611287,.9642996136688302,-2.0036038,1.776381226,0.96666992,4.8516374,-8.5423651,10.475704,-13.924273,6.9706187,-27.586435,-0.26211202
22.9,27,-1.653445006,0.991889317,-3.597512343,.2906223316885388,-0.332745553,1.206696785,-2.697827793,2.032336686563275,-0.110906246,.9413400156470468,-1.955898774,1.734086281,0.94365388,4.7361217,-8.338974,10.226282,-13.592742,6.8046508,-26.929613,-0.25587124
23,27,-1.613116929,.9676968043257258,-3.509767813,.2835339557577568,-0.324629778,1.177265047021731,-2.63202687,1.982767314605015,-0.108201206,.9183804176218688,-1.908193749,1.691791336718848,0.92063785,4.6206064,-8.1355839,9.97686,-13.26121,6.6386828,-26.272789,-0.24963047
