,discrate,year,rcp,variable,pulse,damages
94,1.0,2067.0,rcp45,ce_betas_SSP3,pulse,0.13890487877970278
95,1.0,2067.0,rcp85,ce_betas_SSP3,pulse,0.18471687031473774
96,1.0,2068.0,rcp45,ce_betas_SSP3,pulse,0.14113714500106683
97,1.0,2068.0,rcp85,ce_betas_SSP3,pulse,0.18668036742737004
98,1.0,2069.0,rcp45,ce_betas_SSP3,pulse,0.14101815976226434
99,1.0,2069.0,rcp85,ce_betas_SSP3,pulse,0.19237848506324032
100,1.0,2070.0,rcp45,ce_betas_SSP3,pulse,0.14253306062448107
101,1.0,2070.0,rcp85,ce_betas_SSP3,pulse,0.19708984635349006
102,1.0,2071.0,rcp45,ce_betas_SSP3,pulse,0.1423046911688159
103,1.0,2071.0,rcp85,ce_betas_SSP3,pulse,0.19579186948234525
104,1.0,2072.0,rcp45,ce_betas_SSP3,pulse,0.14328285403738011
105,1.0,2072.0,rcp85,ce_betas_SSP3,pulse,0.19799179550056453
106,1.0,2073.0,rcp45,ce_betas_SSP3,pulse,0.14416872725306884
107,1.0,2073.0,rcp85,ce_betas_SSP3,pulse,0.20123523198940593
108,1.0,2074.0,rcp45,ce_betas_SSP3,pulse,0.14504841369587348
109,1.0,2074.0,rcp85,ce_betas_SSP3,pulse,0.20447583859741125
110,1.0,2075.0,rcp45,ce_betas_SSP3,pulse,0.14600468906437417
111,1.0,2075.0,rcp85,ce_betas_SSP3,pulse,0.209116529396642
112,1.0,2076.0,rcp45,ce_betas_SSP3,pulse,0.1472998333418494
113,1.0,2076.0,rcp85,ce_betas_SSP3,pulse,0.21051623432121316
114,1.0,2077.0,rcp45,ce_betas_SSP3,pulse,0.14865286520244642
115,1.0,2077.0,rcp85,ce_betas_SSP3,pulse,0.21444633094077498
116,1.0,2078.0,rcp45,ce_betas_SSP3,pulse,0.15115643183881755
117,1.0,2078.0,rcp85,ce_betas_SSP3,pulse,0.22079231554481066
118,1.0,2079.0,rcp45,ce_betas_SSP3,pulse,0.15229297781122653
119,1.0,2079.0,rcp85,ce_betas_SSP3,pulse,0.22387059917482927
120,1.0,2080.0,rcp45,ce_betas_SSP3,pulse,0.15208886483697978
121,1.0,2080.0,rcp85,ce_betas_SSP3,pulse,0.2262712767381679
122,1.0,2081.0,rcp45,ce_betas_SSP3,pulse,0.15397627767715064
123,1.0,2081.0,rcp85,ce_betas_SSP3,pulse,0.23430817548140073
124,1.0,2082.0,rcp45,ce_betas_SSP3,pulse,0.15439921966739445
125,1.0,2082.0,rcp85,ce_betas_SSP3,pulse,0.2380208235260122
126,1.0,2083.0,rcp45,ce_betas_SSP3,pulse,0.15223263288745445
127,1.0,2083.0,rcp85,ce_betas_SSP3,pulse,0.24110697381388485
128,1.0,2084.0,rcp45,ce_betas_SSP3,pulse,0.15377823065885926
129,1.0,2084.0,rcp85,ce_betas_SSP3,pulse,0.24495158055288074
130,1.0,2085.0,rcp45,ce_betas_SSP3,pulse,0.15382607026083908
131,1.0,2085.0,rcp85,ce_betas_SSP3,pulse,0.24651079387013178
132,1.0,2086.0,rcp45,ce_betas_SSP3,pulse,0.15232603976841388
133,1.0,2086.0,rcp85,ce_betas_SSP3,pulse,0.2473026637100185
134,1.0,2087.0,rcp45,ce_betas_SSP3,pulse,0.1519237485288714
135,1.0,2087.0,rcp85,ce_betas_SSP3,pulse,0.2510227305725874
136,1.0,2088.0,rcp45,ce_betas_SSP3,pulse,0.15339845085714554
137,1.0,2088.0,rcp85,ce_betas_SSP3,pulse,0.2542348306273558
138,1.0,2089.0,rcp45,ce_betas_SSP3,pulse,0.15324814727141242
139,1.0,2089.0,rcp85,ce_betas_SSP3,pulse,0.2562027407456472
140,1.0,2090.0,rcp45,ce_betas_SSP3,pulse,0.15490048548372692
141,1.0,2090.0,rcp85,ce_betas_SSP3,pulse,0.26175086501614037
142,1.0,2091.0,rcp45,ce_betas_SSP3,pulse,0.15553144798453156
143,1.0,2091.0,rcp85,ce_betas_SSP3,pulse,0.26628250750680665
144,1.0,2092.0,rcp45,ce_betas_SSP3,pulse,0.15652391582276198
145,1.0,2092.0,rcp85,ce_betas_SSP3,pulse,0.26854996289667293
146,1.0,2093.0,rcp45,ce_betas_SSP3,pulse,0.156630090965975
147,1.0,2093.0,rcp85,ce_betas_SSP3,pulse,0.2733992384417588
148,1.0,2094.0,rcp45,ce_betas_SSP3,pulse,0.1574706126968276
149,1.0,2094.0,rcp85,ce_betas_SSP3,pulse,0.27609797056471475
150,1.0,2095.0,rcp45,ce_betas_SSP3,pulse,0.15706729402181419
151,1.0,2095.0,rcp85,ce_betas_SSP3,pulse,0.2765545444955427
152,1.0,2096.0,rcp45,ce_betas_SSP3,pulse,0.15866225189001282
153,1.0,2096.0,rcp85,ce_betas_SSP3,pulse,0.2783398005616507
154,1.0,2097.0,rcp45,ce_betas_SSP3,pulse,0.15934714433303013
155,1.0,2097.0,rcp85,ce_betas_SSP3,pulse,0.28172848041452725
156,1.0,2098.0,rcp45,ce_betas_SSP3,pulse,0.15892146178958233
157,1.0,2098.0,rcp85,ce_betas_SSP3,pulse,0.28033006443434316
158,1.0,2099.0,rcp45,ce_betas_SSP3,pulse,0.15850236312475052
159,1.0,2099.0,rcp85,ce_betas_SSP3,pulse,0.2813634168082294
160,1.0,2100.0,rcp45,ce_betas_SSP3,pulse,0.15849712204287064
161,1.0,2100.0,rcp85,ce_betas_SSP3,pulse,0.2821070007701647
162,1.0,2101.0,rcp45,ce_betas_SSP3,pulse,0.15878920510827174
163,1.0,2101.0,rcp85,ce_betas_SSP3,pulse,0.28303330851906916
164,1.0,2102.0,rcp45,ce_betas_SSP3,pulse,0.15895122853727062
165,1.0,2102.0,rcp85,ce_betas_SSP3,pulse,0.28380097250025943
166,1.0,2103.0,rcp45,ce_betas_SSP3,pulse,0.15901119867532226
167,1.0,2103.0,rcp85,ce_betas_SSP3,pulse,0.2844355063285208
168,1.0,2104.0,rcp45,ce_betas_SSP3,pulse,0.15887040052077323
169,1.0,2104.0,rcp85,ce_betas_SSP3,pulse,0.2848621420296507
170,1.0,2105.0,rcp45,ce_betas_SSP3,pulse,0.15844205965144592
171,1.0,2105.0,rcp85,ce_betas_SSP3,pulse,0.28501692040417215
172,1.0,2106.0,rcp45,ce_betas_SSP3,pulse,0.15791193794139688
173,1.0,2106.0,rcp85,ce_betas_SSP3,pulse,0.28505077635187714
174,1.0,2107.0,rcp45,ce_betas_SSP3,pulse,0.15733088836014836
175,1.0,2107.0,rcp85,ce_betas_SSP3,pulse,0.2850068362833783
176,1.0,2108.0,rcp45,ce_betas_SSP3,pulse,0.15682174179048713
177,1.0,2108.0,rcp85,ce_betas_SSP3,pulse,0.2849834516595221
178,1.0,2109.0,rcp45,ce_betas_SSP3,pulse,0.15645735731631288
179,1.0,2109.0,rcp85,ce_betas_SSP3,pulse,0.2850383870429626
180,1.0,2110.0,rcp45,ce_betas_SSP3,pulse,0.15637821050284256
181,1.0,2110.0,rcp85,ce_betas_SSP3,pulse,0.2852804156794674
182,1.0,2111.0,rcp45,ce_betas_SSP3,pulse,0.15679111434653775
183,1.0,2111.0,rcp85,ce_betas_SSP3,pulse,0.2858666815965385
184,1.0,2112.0,rcp45,ce_betas_SSP3,pulse,0.1570605072465959
185,1.0,2112.0,rcp85,ce_betas_SSP3,pulse,0.2863061711167721
186,1.0,2113.0,rcp45,ce_betas_SSP3,pulse,0.15722639503838168
187,1.0,2113.0,rcp85,ce_betas_SSP3,pulse,0.28663143346906816
188,1.0,2114.0,rcp45,ce_betas_SSP3,pulse,0.156983251899822
189,1.0,2114.0,rcp85,ce_betas_SSP3,pulse,0.28661216370697673
190,1.0,2115.0,rcp45,ce_betas_SSP3,pulse,0.15663735301192305
191,1.0,2115.0,rcp85,ce_betas_SSP3,pulse,0.2864851577473721
192,1.0,2116.0,rcp45,ce_betas_SSP3,pulse,0.1560444825124014
193,1.0,2116.0,rcp85,ce_betas_SSP3,pulse,0.286143854789171
194,1.0,2117.0,rcp45,ce_betas_SSP3,pulse,0.1553894937828187
195,1.0,2117.0,rcp85,ce_betas_SSP3,pulse,0.2857305560323295
196,1.0,2118.0,rcp45,ce_betas_SSP3,pulse,0.1547308438060281
197,1.0,2118.0,rcp85,ce_betas_SSP3,pulse,0.2852906976672757
198,1.0,2119.0,rcp45,ce_betas_SSP3,pulse,0.15415539793712354
199,1.0,2119.0,rcp85,ce_betas_SSP3,pulse,0.2848899637608523
200,1.0,2120.0,rcp45,ce_betas_SSP3,pulse,0.1538747195864407
201,1.0,2120.0,rcp85,ce_betas_SSP3,pulse,0.2846852556794491
202,1.0,2121.0,rcp45,ce_betas_SSP3,pulse,0.15394546026742453
203,1.0,2121.0,rcp85,ce_betas_SSP3,pulse,0.2847154726200117
204,1.0,2122.0,rcp45,ce_betas_SSP3,pulse,0.15429994999025096
205,1.0,2122.0,rcp85,ce_betas_SSP3,pulse,0.28492729712156545
206,1.0,2123.0,rcp45,ce_betas_SSP3,pulse,0.1542640508149905
207,1.0,2123.0,rcp85,ce_betas_SSP3,pulse,0.2848242522557076
208,1.0,2124.0,rcp45,ce_betas_SSP3,pulse,0.15420919502153307
209,1.0,2124.0,rcp85,ce_betas_SSP3,pulse,0.28468102254634925
210,1.0,2125.0,rcp45,ce_betas_SSP3,pulse,0.1537734793172654
211,1.0,2125.0,rcp85,ce_betas_SSP3,pulse,0.2842353808117633
212,1.0,2126.0,rcp45,ce_betas_SSP3,pulse,0.15307961671774795
213,1.0,2126.0,rcp85,ce_betas_SSP3,pulse,0.2835801489294388
214,1.0,2127.0,rcp45,ce_betas_SSP3,pulse,0.1523378825159779
215,1.0,2127.0,rcp85,ce_betas_SSP3,pulse,0.28286988265320495
216,1.0,2128.0,rcp45,ce_betas_SSP3,pulse,0.15157846120823157
217,1.0,2128.0,rcp85,ce_betas_SSP3,pulse,0.2821273422577418
218,1.0,2129.0,rcp45,ce_betas_SSP3,pulse,0.15094500245619139
219,1.0,2129.0,rcp85,ce_betas_SSP3,pulse,0.28145586453224913
220,1.0,2130.0,rcp45,ce_betas_SSP3,pulse,0.15060369436891302
221,1.0,2130.0,rcp85,ce_betas_SSP3,pulse,0.28097296825065177
222,1.0,2131.0,rcp45,ce_betas_SSP3,pulse,0.15083895682528792
223,1.0,2131.0,rcp85,ce_betas_SSP3,pulse,0.2808775601723004
224,1.0,2132.0,rcp45,ce_betas_SSP3,pulse,0.1510214601389887
225,1.0,2132.0,rcp85,ce_betas_SSP3,pulse,0.2807205443810766
226,1.0,2133.0,rcp45,ce_betas_SSP3,pulse,0.1511839943219086
227,1.0,2133.0,rcp85,ce_betas_SSP3,pulse,0.28052554115729744
228,1.0,2134.0,rcp45,ce_betas_SSP3,pulse,0.15102540794112312
