variable,batch,rcp,gcm,model,year,ssp,global_damages_constant_model_collapsed,anomaly
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2066,SSP3,-152712884429.4609,1.1764161586761477
damages,batch4,rcp45,CCSM4,IIASA GDP,2066,SSP3,-127357873829.55432,1.1764161586761477
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2066,SSP3,-151714896249.52692,1.1764161586761477
damages,batch5,rcp45,CCSM4,IIASA GDP,2066,SSP3,-130015752352.49808,1.1764161586761477
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2066,SSP3,-154649332101.4617,1.1764161586761477
damages,batch6,rcp45,CCSM4,IIASA GDP,2066,SSP3,-130080373171.36656,1.1764161586761477
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2066,SSP3,-155150240395.78998,1.1764161586761477
damages,batch7,rcp45,CCSM4,IIASA GDP,2066,SSP3,-127317824323.43942,1.1764161586761477
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2066,SSP3,-151946038991.83487,1.1764161586761477
damages,batch8,rcp45,CCSM4,IIASA GDP,2066,SSP3,-129602923041.54668,1.1764161586761477
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2066,SSP3,-154042700172.61172,1.1764161586761477
damages,batch9,rcp45,CCSM4,IIASA GDP,2066,SSP3,-129702960249.05836,1.1764161586761477
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2066,SSP3,-154597456180.8354,1.1764161586761477
damages,batch0,rcp45,CCSM4,IIASA GDP,2067,SSP3,-94294941461.04987,1.1955204010009766
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-113636824868.37276,1.1955204010009766
damages,batch1,rcp45,CCSM4,IIASA GDP,2067,SSP3,-96561551256.56883,1.1955204010009766
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-115964716693.6873,1.1955204010009766
damages,batch10,rcp45,CCSM4,IIASA GDP,2067,SSP3,-96934976159.89835,1.1955204010009766
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-116374429814.01897,1.1955204010009766
damages,batch11,rcp45,CCSM4,IIASA GDP,2067,SSP3,-96965190179.0575,1.1955204010009766
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-116350466779.95683,1.1955204010009766
damages,batch12,rcp45,CCSM4,IIASA GDP,2067,SSP3,-100232553914.6659,1.1955204010009766
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-119368642166.39188,1.1955204010009766
damages,batch13,rcp45,CCSM4,IIASA GDP,2067,SSP3,-97572518718.69254,1.1955204010009766
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-116967498748.56082,1.1955204010009766
damages,batch14,rcp45,CCSM4,IIASA GDP,2067,SSP3,-96858174072.95428,1.1955204010009766
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-116115237660.5347,1.1955204010009766
damages,batch2,rcp45,CCSM4,IIASA GDP,2067,SSP3,-97907674745.86887,1.1955204010009766
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-117134185200.74567,1.1955204010009766
damages,batch3,rcp45,CCSM4,IIASA GDP,2067,SSP3,-96596368089.62143,1.1955204010009766
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-115669393431.96368,1.1955204010009766
damages,batch4,rcp45,CCSM4,IIASA GDP,2067,SSP3,-96610275140.96472,1.1955204010009766
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-115710998009.15936,1.1955204010009766
damages,batch5,rcp45,CCSM4,IIASA GDP,2067,SSP3,-96530158158.06715,1.1955204010009766
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-115691047245.57353,1.1955204010009766
damages,batch6,rcp45,CCSM4,IIASA GDP,2067,SSP3,-95501187732.43767,1.1955204010009766
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-114872178744.09204,1.1955204010009766
damages,batch7,rcp45,CCSM4,IIASA GDP,2067,SSP3,-97033971989.29622,1.1955204010009766
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-116293403796.46283,1.1955204010009766
damages,batch8,rcp45,CCSM4,IIASA GDP,2067,SSP3,-97730535606.60225,1.1955204010009766
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-116877850165.51297,1.1955204010009766
damages,batch9,rcp45,CCSM4,IIASA GDP,2067,SSP3,-95476292951.80266,1.1955204010009766
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2067,SSP3,-114836053022.17056,1.1955204010009766
damages,batch0,rcp45,CCSM4,IIASA GDP,2068,SSP3,-110036310763.6543,1.219658136367798
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-130049920204.5603,1.219658136367798
damages,batch1,rcp45,CCSM4,IIASA GDP,2068,SSP3,-111996708462.01274,1.219658136367798
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-132088893937.95627,1.219658136367798
damages,batch10,rcp45,CCSM4,IIASA GDP,2068,SSP3,-108980977229.7911,1.219658136367798
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-129080436550.83902,1.219658136367798
damages,batch11,rcp45,CCSM4,IIASA GDP,2068,SSP3,-112367312122.3468,1.219658136367798
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-132525528354.63345,1.219658136367798
damages,batch12,rcp45,CCSM4,IIASA GDP,2068,SSP3,-110895017327.87192,1.219658136367798
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-131129585020.47696,1.219658136367798
damages,batch13,rcp45,CCSM4,IIASA GDP,2068,SSP3,-113462703631.47446,1.219658136367798
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-133636498909.90938,1.219658136367798
damages,batch14,rcp45,CCSM4,IIASA GDP,2068,SSP3,-111558580828.88437,1.219658136367798
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-131502056422.4485,1.219658136367798
damages,batch2,rcp45,CCSM4,IIASA GDP,2068,SSP3,-113178434079.11482,1.219658136367798
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-132968308504.47482,1.219658136367798
damages,batch3,rcp45,CCSM4,IIASA GDP,2068,SSP3,-113145594384.73361,1.219658136367798
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-133411004755.08243,1.219658136367798
damages,batch4,rcp45,CCSM4,IIASA GDP,2068,SSP3,-112053745196.12714,1.219658136367798
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-132326394875.38885,1.219658136367798
damages,batch5,rcp45,CCSM4,IIASA GDP,2068,SSP3,-111495438925.05743,1.219658136367798
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-131592453635.09338,1.219658136367798
damages,batch6,rcp45,CCSM4,IIASA GDP,2068,SSP3,-112562539728.2968,1.219658136367798
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-132557898279.12291,1.219658136367798
damages,batch7,rcp45,CCSM4,IIASA GDP,2068,SSP3,-110491923336.77596,1.219658136367798
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-130458964900.7465,1.219658136367798
damages,batch8,rcp45,CCSM4,IIASA GDP,2068,SSP3,-111130260654.52608,1.219658136367798
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-130869095037.45345,1.219658136367798
damages,batch9,rcp45,CCSM4,IIASA GDP,2068,SSP3,-110677274816.71057,1.219658136367798
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2068,SSP3,-130756433915.79088,1.219658136367798
damages,batch0,rcp45,CCSM4,IIASA GDP,2069,SSP3,-118444662016.13019,1.2334492206573486
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-152069552828.528,1.2334492206573486
damages,batch1,rcp45,CCSM4,IIASA GDP,2069,SSP3,-118718596311.13812,1.2334492206573486
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-152560192622.27164,1.2334492206573486
damages,batch10,rcp45,CCSM4,IIASA GDP,2069,SSP3,-121266716231.6008,1.2334492206573486
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-154784560716.5221,1.2334492206573486
damages,batch11,rcp45,CCSM4,IIASA GDP,2069,SSP3,-117104094489.59593,1.2334492206573486
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-150375777330.3981,1.2334492206573486
damages,batch12,rcp45,CCSM4,IIASA GDP,2069,SSP3,-118910093933.7746,1.2334492206573486
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-152474046153.6907,1.2334492206573486
damages,batch13,rcp45,CCSM4,IIASA GDP,2069,SSP3,-119723650907.07945,1.2334492206573486
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-153330982036.57825,1.2334492206573486
damages,batch14,rcp45,CCSM4,IIASA GDP,2069,SSP3,-117317410240.03226,1.2334492206573486
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-150976264194.18823,1.2334492206573486
damages,batch2,rcp45,CCSM4,IIASA GDP,2069,SSP3,-117685463000.04684,1.2334492206573486
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-151432800637.10266,1.2334492206573486
damages,batch3,rcp45,CCSM4,IIASA GDP,2069,SSP3,-119723727684.19846,1.2334492206573486
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-153440178307.8131,1.2334492206573486
damages,batch4,rcp45,CCSM4,IIASA GDP,2069,SSP3,-120473566514.57806,1.2334492206573486
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-154111762004.05508,1.2334492206573486
damages,batch5,rcp45,CCSM4,IIASA GDP,2069,SSP3,-119117373264.46365,1.2334492206573486
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-152670977349.26926,1.2334492206573486
damages,batch6,rcp45,CCSM4,IIASA GDP,2069,SSP3,-120079254297.17502,1.2334492206573486
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-153856905118.73474,1.2334492206573486
damages,batch7,rcp45,CCSM4,IIASA GDP,2069,SSP3,-118284467659.99496,1.2334492206573486
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-151874382498.3836,1.2334492206573486
damages,batch8,rcp45,CCSM4,IIASA GDP,2069,SSP3,-120128961887.93204,1.2334492206573486
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-153452177804.50134,1.2334492206573486
damages,batch9,rcp45,CCSM4,IIASA GDP,2069,SSP3,-119172264195.73532,1.2334492206573486
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2069,SSP3,-152566622691.05386,1.2334492206573486
damages,batch0,rcp45,CCSM4,IIASA GDP,2070,SSP3,-127337373576.46886,1.2410266399383545
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-163011807323.50024,1.2410266399383545
damages,batch1,rcp45,CCSM4,IIASA GDP,2070,SSP3,-123684088826.05902,1.2410266399383545
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-158334663666.75757,1.2410266399383545
damages,batch10,rcp45,CCSM4,IIASA GDP,2070,SSP3,-125224714303.95624,1.2410266399383545
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-160522074367.16754,1.2410266399383545
damages,batch11,rcp45,CCSM4,IIASA GDP,2070,SSP3,-126663641006.76357,1.2410266399383545
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-161887017698.88586,1.2410266399383545
damages,batch12,rcp45,CCSM4,IIASA GDP,2070,SSP3,-127165043142.95372,1.2410266399383545
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-162042140233.8758,1.2410266399383545
damages,batch13,rcp45,CCSM4,IIASA GDP,2070,SSP3,-126737130629.70905,1.2410266399383545
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-161971792753.58362,1.2410266399383545
damages,batch14,rcp45,CCSM4,IIASA GDP,2070,SSP3,-124691697892.70895,1.2410266399383545
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-159807764173.48395,1.2410266399383545
damages,batch2,rcp45,CCSM4,IIASA GDP,2070,SSP3,-126222462473.86536,1.2410266399383545
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-161208327818.13434,1.2410266399383545
damages,batch3,rcp45,CCSM4,IIASA GDP,2070,SSP3,-127270416759.77525,1.2410266399383545
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-162497230871.78958,1.2410266399383545
damages,batch4,rcp45,CCSM4,IIASA GDP,2070,SSP3,-128198732475.09332,1.2410266399383545
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-163648389097.31088,1.2410266399383545
damages,batch5,rcp45,CCSM4,IIASA GDP,2070,SSP3,-124996037586.81346,1.2410266399383545
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-160138111316.4383,1.2410266399383545
damages,batch6,rcp45,CCSM4,IIASA GDP,2070,SSP3,-125138101290.09224,1.2410266399383545
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-160608885304.5768,1.2410266399383545
damages,batch7,rcp45,CCSM4,IIASA GDP,2070,SSP3,-127146058916.62793,1.2410266399383545
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-162679238529.8907,1.2410266399383545
damages,batch8,rcp45,CCSM4,IIASA GDP,2070,SSP3,-128099994220.30212,1.2410266399383545
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-163711440821.3245,1.2410266399383545
damages,batch9,rcp45,CCSM4,IIASA GDP,2070,SSP3,-127210532245.58046,1.2410266399383545
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2070,SSP3,-162495236717.87213,1.2410266399383545
damages,batch0,rcp45,CCSM4,IIASA GDP,2071,SSP3,-135096490367.91078,1.2470309734344482
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-163721887344.15976,1.2470309734344482
damages,batch1,rcp45,CCSM4,IIASA GDP,2071,SSP3,-135514044930.50801,1.2470309734344482
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-164091495385.5252,1.2470309734344482
damages,batch10,rcp45,CCSM4,IIASA GDP,2071,SSP3,-137682303338.82938,1.2470309734344482
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-166498270202.8265,1.2470309734344482
damages,batch11,rcp45,CCSM4,IIASA GDP,2071,SSP3,-133765755309.66145,1.2470309734344482
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-162334246049.79962,1.2470309734344482
damages,batch12,rcp45,CCSM4,IIASA GDP,2071,SSP3,-135276668169.42972,1.2470309734344482
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-163936901756.4986,1.2470309734344482
damages,batch13,rcp45,CCSM4,IIASA GDP,2071,SSP3,-138308687760.6524,1.2470309734344482
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-166763396320.0462,1.2470309734344482
damages,batch14,rcp45,CCSM4,IIASA GDP,2071,SSP3,-135567564102.19604,1.2470309734344482
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-164182838288.69296,1.2470309734344482
damages,batch2,rcp45,CCSM4,IIASA GDP,2071,SSP3,-134683724787.76566,1.2470309734344482
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-163262364346.8064,1.2470309734344482
damages,batch3,rcp45,CCSM4,IIASA GDP,2071,SSP3,-132885073755.68738,1.2470309734344482
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-161453108091.808,1.2470309734344482
damages,batch4,rcp45,CCSM4,IIASA GDP,2071,SSP3,-135964998527.57379,1.2470309734344482
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-164490935523.67252,1.2470309734344482
damages,batch5,rcp45,CCSM4,IIASA GDP,2071,SSP3,-132862737949.90453,1.2470309734344482
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-161546254431.05078,1.2470309734344482
damages,batch6,rcp45,CCSM4,IIASA GDP,2071,SSP3,-137670003980.74036,1.2470309734344482
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-166497089756.76688,1.2470309734344482
damages,batch7,rcp45,CCSM4,IIASA GDP,2071,SSP3,-136642707543.16191,1.2470309734344482
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-165230880772.40533,1.2470309734344482
damages,batch8,rcp45,CCSM4,IIASA GDP,2071,SSP3,-134680496586.82484,1.2470309734344482
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-163107342845.70532,1.2470309734344482
damages,batch9,rcp45,CCSM4,IIASA GDP,2071,SSP3,-137300430262.93951,1.2470309734344482
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2071,SSP3,-166127767089.1431,1.2470309734344482
damages,batch0,rcp45,CCSM4,IIASA GDP,2072,SSP3,-117089223972.05952,1.258432149887085
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-140405057430.31415,1.258432149887085
damages,batch1,rcp45,CCSM4,IIASA GDP,2072,SSP3,-121671543584.23839,1.258432149887085
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-145120726619.9248,1.258432149887085
damages,batch10,rcp45,CCSM4,IIASA GDP,2072,SSP3,-118416785060.94228,1.258432149887085
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-141113482854.0324,1.258432149887085
damages,batch11,rcp45,CCSM4,IIASA GDP,2072,SSP3,-119742732386.34146,1.258432149887085
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-142837234788.41928,1.258432149887085
damages,batch12,rcp45,CCSM4,IIASA GDP,2072,SSP3,-120194357483.25542,1.258432149887085
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-143448928637.79932,1.258432149887085
damages,batch13,rcp45,CCSM4,IIASA GDP,2072,SSP3,-116762544614.34879,1.258432149887085
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-139599012953.23312,1.258432149887085
damages,batch14,rcp45,CCSM4,IIASA GDP,2072,SSP3,-123375940147.10416,1.258432149887085
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-146135023449.30472,1.258432149887085
damages,batch2,rcp45,CCSM4,IIASA GDP,2072,SSP3,-119096508411.53748,1.258432149887085
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-142738310013.56573,1.258432149887085
damages,batch3,rcp45,CCSM4,IIASA GDP,2072,SSP3,-119875031200.3885,1.258432149887085
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-143207473199.28394,1.258432149887085
damages,batch4,rcp45,CCSM4,IIASA GDP,2072,SSP3,-120784922913.11641,1.258432149887085
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-143729965591.67746,1.258432149887085
damages,batch5,rcp45,CCSM4,IIASA GDP,2072,SSP3,-119911484543.43346,1.258432149887085
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-143296019879.65558,1.258432149887085
damages,batch6,rcp45,CCSM4,IIASA GDP,2072,SSP3,-118180381976.54572,1.258432149887085
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-141171171468.7952,1.258432149887085
damages,batch7,rcp45,CCSM4,IIASA GDP,2072,SSP3,-119741468809.26074,1.258432149887085
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-142348090409.56818,1.258432149887085
damages,batch8,rcp45,CCSM4,IIASA GDP,2072,SSP3,-117695941460.54831,1.258432149887085
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-141214327840.1203,1.258432149887085
damages,batch9,rcp45,CCSM4,IIASA GDP,2072,SSP3,-122039685490.0446,1.258432149887085
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2072,SSP3,-145315859579.30875,1.258432149887085
damages,batch0,rcp45,CCSM4,IIASA GDP,2073,SSP3,-128201062356.4136,1.2723300457000732
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-156188586251.4151,1.2723300457000732
damages,batch1,rcp45,CCSM4,IIASA GDP,2073,SSP3,-126104192896.64929,1.2723300457000732
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-153894420461.4376,1.2723300457000732
damages,batch10,rcp45,CCSM4,IIASA GDP,2073,SSP3,-126764285731.4546,1.2723300457000732
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-154444762868.72803,1.2723300457000732
damages,batch11,rcp45,CCSM4,IIASA GDP,2073,SSP3,-125027490179.17566,1.2723300457000732
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-152807076745.60852,1.2723300457000732
damages,batch12,rcp45,CCSM4,IIASA GDP,2073,SSP3,-126382977518.90555,1.2723300457000732
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-153910563900.9593,1.2723300457000732
damages,batch13,rcp45,CCSM4,IIASA GDP,2073,SSP3,-126493411035.22562,1.2723300457000732
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-154352659458.46036,1.2723300457000732
damages,batch14,rcp45,CCSM4,IIASA GDP,2073,SSP3,-128990786269.22165,1.2723300457000732
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-156993359034.4876,1.2723300457000732
damages,batch2,rcp45,CCSM4,IIASA GDP,2073,SSP3,-126325181428.89304,1.2723300457000732
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-153578206737.0818,1.2723300457000732
damages,batch3,rcp45,CCSM4,IIASA GDP,2073,SSP3,-128687731591.3416,1.2723300457000732
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-157038033916.371,1.2723300457000732
damages,batch4,rcp45,CCSM4,IIASA GDP,2073,SSP3,-125887160372.66866,1.2723300457000732
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-154043746724.71674,1.2723300457000732
damages,batch5,rcp45,CCSM4,IIASA GDP,2073,SSP3,-127734775461.72806,1.2723300457000732
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-155562650592.26566,1.2723300457000732
damages,batch6,rcp45,CCSM4,IIASA GDP,2073,SSP3,-128007865353.19022,1.2723300457000732
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-155915447187.13962,1.2723300457000732
damages,batch7,rcp45,CCSM4,IIASA GDP,2073,SSP3,-127709072533.76085,1.2723300457000732
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-155549179902.54547,1.2723300457000732
damages,batch8,rcp45,CCSM4,IIASA GDP,2073,SSP3,-128662378024.46086,1.2723300457000732
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-156611895195.53146,1.2723300457000732
damages,batch9,rcp45,CCSM4,IIASA GDP,2073,SSP3,-127380473381.44334,1.2723300457000732
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2073,SSP3,-155476045628.16858,1.2723300457000732
damages,batch0,rcp45,CCSM4,IIASA GDP,2074,SSP3,-115314827959.67992,1.2653429508209229
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-145366156565.0985,1.2653429508209229
damages,batch1,rcp45,CCSM4,IIASA GDP,2074,SSP3,-112817119878.79762,1.2653429508209229
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-142999416466.83466,1.2653429508209229
damages,batch10,rcp45,CCSM4,IIASA GDP,2074,SSP3,-115839695261.93611,1.2653429508209229
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-146152127797.69653,1.2653429508209229
damages,batch11,rcp45,CCSM4,IIASA GDP,2074,SSP3,-115076486101.6847,1.2653429508209229
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-145314144934.9453,1.2653429508209229
damages,batch12,rcp45,CCSM4,IIASA GDP,2074,SSP3,-112225953579.49779,1.2653429508209229
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-142249807669.65933,1.2653429508209229
damages,batch13,rcp45,CCSM4,IIASA GDP,2074,SSP3,-109782775795.72688,1.2653429508209229
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-139567384500.27838,1.2653429508209229
damages,batch14,rcp45,CCSM4,IIASA GDP,2074,SSP3,-114919999055.78383,1.2653429508209229
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-145177688191.2014,1.2653429508209229
damages,batch2,rcp45,CCSM4,IIASA GDP,2074,SSP3,-111916594525.67561,1.2653429508209229
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-141881305817.58017,1.2653429508209229
damages,batch3,rcp45,CCSM4,IIASA GDP,2074,SSP3,-108180226799.8353,1.2653429508209229
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-138181790653.29425,1.2653429508209229
damages,batch4,rcp45,CCSM4,IIASA GDP,2074,SSP3,-110088588386.99757,1.2653429508209229
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-140152449164.1146,1.2653429508209229
damages,batch5,rcp45,CCSM4,IIASA GDP,2074,SSP3,-109846777610.80107,1.2653429508209229
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-140001899651.76938,1.2653429508209229
damages,batch6,rcp45,CCSM4,IIASA GDP,2074,SSP3,-111925757810.72598,1.2653429508209229
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-142148538892.43045,1.2653429508209229
damages,batch7,rcp45,CCSM4,IIASA GDP,2074,SSP3,-111402372674.86679,1.2653429508209229
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-141245366655.45636,1.2653429508209229
damages,batch8,rcp45,CCSM4,IIASA GDP,2074,SSP3,-114838581037.31403,1.2653429508209229
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-145462131646.17197,1.2653429508209229
damages,batch9,rcp45,CCSM4,IIASA GDP,2074,SSP3,-110449452315.8844,1.2653429508209229
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2074,SSP3,-140394779424.81113,1.2653429508209229
damages,batch0,rcp45,CCSM4,IIASA GDP,2075,SSP3,-138521229734.65805,1.266554355621338
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-175406130698.73544,1.266554355621338
damages,batch1,rcp45,CCSM4,IIASA GDP,2075,SSP3,-143090537040.06708,1.266554355621338
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-179890604260.10037,1.266554355621338
damages,batch10,rcp45,CCSM4,IIASA GDP,2075,SSP3,-136411029866.43936,1.266554355621338
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-172902259301.81262,1.266554355621338
damages,batch11,rcp45,CCSM4,IIASA GDP,2075,SSP3,-141216418782.12164,1.266554355621338
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-177283186191.23914,1.266554355621338
damages,batch12,rcp45,CCSM4,IIASA GDP,2075,SSP3,-138722230820.3255,1.266554355621338
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-175953967856.6554,1.266554355621338
damages,batch13,rcp45,CCSM4,IIASA GDP,2075,SSP3,-138518533497.02332,1.266554355621338
