city,country,Region_ID,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050,year_2051,year_2052,year_2053,year_2054,year_2055,year_2056,year_2057,year_2058,year_2059,year_2060,year_2061,year_2062,year_2063,year_2064,year_2065,year_2066,year_2067,year_2068,year_2069,year_2070,year_2071,year_2072,year_2073,year_2074,year_2075,year_2076,year_2077,year_2078,year_2079,year_2080,year_2081,year_2082,year_2083,year_2084,year_2085,year_2086,year_2087,year_2088,year_2089,year_2090,year_2091,year_2092,year_2093,year_2094,year_2095,year_2096,year_2097,year_2098,year_2099
Adelaide,Australia,AUS.7.886,23184.8004968,23184.8004968,23184.8004968,23184.8004968,23184.8004968,24071.1094711,24071.1094711,24071.1094711,24071.1094711,24071.1094711,24748.9678305,24748.9678305,24748.9678305,24748.9678305,24748.9678305,25291.310918,25291.310918,25291.310918,25291.310918,25291.310918,25727.8389312,25727.8389312,25727.8389312,25727.8389312,25727.8389312,26054.3742715,26054.3742715,26054.3742715,26054.3742715,26054.3742715,26248.1762285,26248.1762285,26248.1762285,26248.1762285,26248.1762285,26303.892923800002,26303.892923800002,26303.892923800002,26303.892923800002,26303.892923800002,26224.4236382,26224.4236382,26224.4236382,26224.4236382,26224.4236382,25987.3668947,25987.3668947,25987.3668947,25987.3668947,25987.3668947,25613.4495523,25613.4495523,25613.4495523,25613.4495523,25613.4495523,25116.828902,25116.828902,25116.828902,25116.828902,25116.828902,24496.272178400002,24496.272178400002,24496.272178400002,24496.272178400002,24496.272178400002,23771.1619288,23771.1619288,23771.1619288,23771.1619288,23771.1619288,22959.891438299997,22959.891438299997,22959.891438299997,22959.891438299997,22959.891438299997,22085.2976854,22085.2976854,22085.2976854,22085.2976854,22085.2976854
Shangrao,China,CHN.16.183.1260,1056583.8136,1056583.8136,1056583.8136,1056583.8136,1056583.8136,1065380.66212,1065380.66212,1065380.66212,1065380.66212,1065380.66212,1066640.72654,1066640.72654,1066640.72654,1066640.72654,1066640.72654,1058988.31061,1058988.31061,1058988.31061,1058988.31061,1058988.31061,1043511.6377399999,1043511.6377399999,1043511.6377399999,1043511.6377399999,1043511.6377399999,1022239.4311899999,1022239.4311899999,1022239.4311899999,1022239.4311899999,1022239.4311899999,996938.010389,996938.010389,996938.010389,996938.010389,996938.010389,968536.047966,968536.047966,968536.047966,968536.047966,968536.047966,938888.359414,938888.359414,938888.359414,938888.359414,938888.359414,909885.3858190001,909885.3858190001,909885.3858190001,909885.3858190001,909885.3858190001,882555.3138700001,882555.3138700001,882555.3138700001,882555.3138700001,882555.3138700001,857032.8072060001,857032.8072060001,857032.8072060001,857032.8072060001,857032.8072060001,834194.7777869999,834194.7777869999,834194.7777869999,834194.7777869999,834194.7777869999,815220.050731,815220.050731,815220.050731,815220.050731,815220.050731,800824.710849,800824.710849,800824.710849,800824.710849,800824.710849,790635.516491,790635.516491,790635.516491,790635.516491,790635.516491
Torreón,Mexico,MEX.7.235,1109918.4457,1109918.4457,1109918.4457,1109918.4457,1109918.4457,1182128.25425,1182128.25425,1182128.25425,1182128.25425,1182128.25425,1253995.1643100001,1253995.1643100001,1253995.1643100001,1253995.1643100001,1253995.1643100001,1321608.97041,1321608.97041,1321608.97041,1321608.97041,1321608.97041,1386179.18266,1386179.18266,1386179.18266,1386179.18266,1386179.18266,1448795.85618,1448795.85618,1448795.85618,1448795.85618,1448795.85618,1509406.28985,1509406.28985,1509406.28985,1509406.28985,1509406.28985,1566725.42851,1566725.42851,1566725.42851,1566725.42851,1566725.42851,1620830.5731600001,1620830.5731600001,1620830.5731600001,1620830.5731600001,1620830.5731600001,1673957.30739,1673957.30739,1673957.30739,1673957.30739,1673957.30739,1727097.06625,1727097.06625,1727097.06625,1727097.06625,1727097.06625,1780404.63897,1780404.63897,1780404.63897,1780404.63897,1780404.63897,1833374.54582,1833374.54582,1833374.54582,1833374.54582,1833374.54582,1885984.65235,1885984.65235,1885984.65235,1885984.65235,1885984.65235,1938793.5904700002,1938793.5904700002,1938793.5904700002,1938793.5904700002,1938793.5904700002,1992693.3032900002,1992693.3032900002,1992693.3032900002,1992693.3032900002,1992693.3032900002
Srinagar,India,IND.15.181.710,2199470.4841,2199470.4841,2199470.4841,2199470.4841,2199470.4841,2349176.83053,2349176.83053,2349176.83053,2349176.83053,2349176.83053,2497936.06196,2497936.06196,2497936.06196,2497936.06196,2497936.06196,2641730.46506,2641730.46506,2641730.46506,2641730.46506,2641730.46506,2784834.35067,2784834.35067,2784834.35067,2784834.35067,2784834.35067,2928511.88982,2928511.88982,2928511.88982,2928511.88982,2928511.88982,3069327.3415099997,3069327.3415099997,3069327.3415099997,3069327.3415099997,3069327.3415099997,3200285.20816,3200285.20816,3200285.20816,3200285.20816,3200285.20816,3319951.51786,3319951.51786,3319951.51786,3319951.51786,3319951.51786,3429968.74852,3429968.74852,3429968.74852,3429968.74852,3429968.74852,3533167.65865,3533167.65865,3533167.65865,3533167.65865,3533167.65865,3632156.3779599997,3632156.3779599997,3632156.3779599997,3632156.3779599997,3632156.3779599997,3726751.0823699995,3726751.0823699995,3726751.0823699995,3726751.0823699995,3726751.0823699995,3816154.01409,3816154.01409,3816154.01409,3816154.01409,3816154.01409,3901767.1592699997,3901767.1592699997,3901767.1592699997,3901767.1592699997,3901767.1592699997,3984285.3456,3984285.3456,3984285.3456,3984285.3456,3984285.3456
Bezwada,India,IND.2.12.87,1690382.16325,1690382.16325,1690382.16325,1690382.16325,1690382.16325,1805437.5548,1805437.5548,1805437.5548,1805437.5548,1805437.5548,1919765.0501,1919765.0501,1919765.0501,1919765.0501,1919765.0501,2030276.87371,2030276.87371,2030276.87371,2030276.87371,2030276.87371,2140258.00666,2140258.00666,2140258.00666,2140258.00666,2140258.00666,2250680.01558,2250680.01558,2250680.01558,2250680.01558,2250680.01558,2358902.39437,2358902.39437,2358902.39437,2358902.39437,2358902.39437,2459548.81973,2459548.81973,2459548.81973,2459548.81973,2459548.81973,2551517.2261799998,2551517.2261799998,2551517.2261799998,2551517.2261799998,2551517.2261799998,2636069.92453,2636069.92453,2636069.92453,2636069.92453,2636069.92453,2715382.46735,2715382.46735,2715382.46735,2715382.46735,2715382.46735,2791459.30798,2791459.30798,2791459.30798,2791459.30798,2791459.30798,2864159.1701599997,2864159.1701599997,2864159.1701599997,2864159.1701599997,2864159.1701599997,2932868.94472,2932868.94472,2932868.94472,2932868.94472,2932868.94472,2998666.1148200002,2998666.1148200002,2998666.1148200002,2998666.1148200002,2998666.1148200002,3062084.6836599996,3062084.6836599996,3062084.6836599996,3062084.6836599996,3062084.6836599996
Samara,Russia,RUS.67.1814.1931,1101223.00875,1101223.00875,1101223.00875,1101223.00875,1101223.00875,1088619.35019,1088619.35019,1088619.35019,1088619.35019,1088619.35019,1073945.63054,1073945.63054,1073945.63054,1073945.63054,1073945.63054,1060008.0906,1060008.0906,1060008.0906,1060008.0906,1060008.0906,1050540.48171,1050540.48171,1050540.48171,1050540.48171,1050540.48171,1045420.04361,1045420.04361,1045420.04361,1045420.04361,1045420.04361,1043222.78579,1043222.78579,1043222.78579,1043222.78579,1043222.78579,1043251.79114,1043251.79114,1043251.79114,1043251.79114,1043251.79114,1045659.4075799999,1045659.4075799999,1045659.4075799999,1045659.4075799999,1045659.4075799999,1050399.27762,1050399.27762,1050399.27762,1050399.27762,1050399.27762,1059044.72593,1059044.72593,1059044.72593,1059044.72593,1059044.72593,1071863.7492,1071863.7492,1071863.7492,1071863.7492,1071863.7492,1087523.19483,1087523.19483,1087523.19483,1087523.19483,1087523.19483,1104697.47645,1104697.47645,1104697.47645,1104697.47645,1104697.47645,1122515.99206,1122515.99206,1122515.99206,1122515.99206,1122515.99206,1140319.25927,1140319.25927,1140319.25927,1140319.25927,1140319.25927
Omsk,Russia,RUS.56.1409.1526,1078244.72273,1078244.72273,1078244.72273,1078244.72273,1078244.72273,1065904.0540200002,1065904.0540200002,1065904.0540200002,1065904.0540200002,1065904.0540200002,1051536.51843,1051536.51843,1051536.51843,1051536.51843,1051536.51843,1037889.8013,1037889.8013,1037889.8013,1037889.8013,1037889.8013,1028619.74498,1028619.74498,1028619.74498,1028619.74498,1028619.74498,1023606.1507100001,1023606.1507100001,1023606.1507100001,1023606.1507100001,1023606.1507100001,1021454.7412,1021454.7412,1021454.7412,1021454.7412,1021454.7412,1021483.14132,1021483.14132,1021483.14132,1021483.14132,1021483.14132,1023840.5200799999,1023840.5200799999,1023840.5200799999,1023840.5200799999,1023840.5200799999,1028481.48727,1028481.48727,1028481.48727,1028481.48727,1028481.48727,1036946.53834,1036946.53834,1036946.53834,1036946.53834,1036946.53834,1049498.07794,1049498.07794,1049498.07794,1049498.07794,1049498.07794,1064830.7712,1064830.7712,1064830.7712,1064830.7712,1064830.7712,1081646.69166,1081646.69166,1081646.69166,1081646.69166,1081646.69166,1099093.40343,1099093.40343,1099093.40343,1099093.40343,1099093.40343,1116525.18497,1116525.18497,1116525.18497,1116525.18497,1116525.18497
Newcastle,Australia,AUS.4.257,78748.7349518,78748.7349518,78748.7349518,78748.7349518,78748.7349518,81759.14302100001,81759.14302100001,81759.14302100001,81759.14302100001,81759.14302100001,84061.5345506,84061.5345506,84061.5345506,84061.5345506,84061.5345506,85903.6393406,85903.6393406,85903.6393406,85903.6393406,85903.6393406,87386.3361109,87386.3361109,87386.3361109,87386.3361109,87386.3361109,88495.43536619999,88495.43536619999,88495.43536619999,88495.43536619999,88495.43536619999,89153.6967536,89153.6967536,89153.6967536,89153.6967536,89153.6967536,89342.9422582,89342.9422582,89342.9422582,89342.9422582,89342.9422582,89073.0194825,89073.0194825,89073.0194825,89073.0194825,89073.0194825,88267.8403019,88267.8403019,88267.8403019,88267.8403019,88267.8403019,86997.8048883,86997.8048883,86997.8048883,86997.8048883,86997.8048883,85310.9994328,85310.9994328,85310.9994328,85310.9994328,85310.9994328,83203.236765,83203.236765,83203.236765,83203.236765,83203.236765,80740.3510106,80740.3510106,80740.3510106,80740.3510106,80740.3510106,77984.81620069999,77984.81620069999,77984.81620069999,77984.81620069999,77984.81620069999,75014.19966930001,75014.19966930001,75014.19966930001,75014.19966930001,75014.19966930001
Yulin,China,CHN.7.77.458,1625100.07555,1625100.07555,1625100.07555,1625100.07555,1625100.07555,1638630.24609,1638630.24609,1638630.24609,1638630.24609,1638630.24609,1640568.3136200001,1640568.3136200001,1640568.3136200001,1640568.3136200001,1640568.3136200001,1628798.36074,1628798.36074,1628798.36074,1628798.36074,1628798.36074,1604994.15142,1604994.15142,1604994.15142,1604994.15142,1604994.15142,1572276.00448,1572276.00448,1572276.00448,1572276.00448,1572276.00448,1533360.64318,1533360.64318,1533360.64318,1533360.64318,1533360.64318,1489676.43121,1489676.43121,1489676.43121,1489676.43121,1489676.43121,1444076.205,1444076.205,1444076.205,1444076.205,1444076.205,1399467.59566,1399467.59566,1399467.59566,1399467.59566,1399467.59566,1357432.02648,1357432.02648,1357432.02648,1357432.02648,1357432.02648,1318176.6196,1318176.6196,1318176.6196,1318176.6196,1318176.6196,1283050.1271600001,1283050.1271600001,1283050.1271600001,1283050.1271600001,1283050.1271600001,1253865.66496,1253865.66496,1253865.66496,1253865.66496,1253865.66496,1231724.6217,1231724.6217,1231724.6217,1231724.6217,1231724.6217,1216052.92551,1216052.92551,1216052.92551,1216052.92551,1216052.92551
Namp’o,"Korea, North",PRK.10.144,624587.43096,624587.43096,624587.43096,624587.43096,624587.43096,637068.043242,637068.043242,637068.043242,637068.043242,637068.043242,645499.143082,645499.143082,645499.143082,645499.143082,645499.143082,648130.632114,648130.632114,648130.632114,648130.632114,648130.632114,647043.1688689999,647043.1688689999,647043.1688689999,647043.1688689999,647043.1688689999,643835.850013,643835.850013,643835.850013,643835.850013,643835.850013,640180.8671060001,640180.8671060001,640180.8671060001,640180.8671060001,640180.8671060001,635692.475093,635692.475093,635692.475093,635692.475093,635692.475093,630021.717988,630021.717988,630021.717988,630021.717988,630021.717988,623209.76086,623209.76086,623209.76086,623209.76086,623209.76086,616052.4983140001,616052.4983140001,616052.4983140001,616052.4983140001,616052.4983140001,609594.0768159999,609594.0768159999,609594.0768159999,609594.0768159999,609594.0768159999,604330.324485,604330.324485,604330.324485,604330.324485,604330.324485,600033.917228,600033.917228,600033.917228,600033.917228,600033.917228,596372.853663,596372.853663,596372.853663,596372.853663,596372.853663,593459.796743,593459.796743,593459.796743,593459.796743,593459.796743
Xianyang,China,CHN.23.242.1610,1059512.82104,1059512.82104,1059512.82104,1059512.82104,1059512.82104,1068334.05574,1068334.05574,1068334.05574,1068334.05574,1068334.05574,1069597.6132399999,1069597.6132399999,1069597.6132399999,1069597.6132399999,1069597.6132399999,1061923.9836799998,1061923.9836799998,1061923.9836799998,1061923.9836799998,1061923.9836799998,1046404.4071600001,1046404.4071600001,1046404.4071600001,1046404.4071600001,1046404.4071600001,1025073.23089,1025073.23089,1025073.23089,1025073.23089,1025073.23089,999701.670794,999701.670794,999701.670794,999701.670794,999701.670794,971220.973908,971220.973908,971220.973908,971220.973908,971220.973908,941491.0975540001,941491.0975540001,941491.0975540001,941491.0975540001,941491.0975540001,912407.723404,912407.723404,912407.723404,912407.723404,912407.723404,885001.8884309999,885001.8884309999,885001.8884309999,885001.8884309999,885001.8884309999,859408.629585,859408.629585,859408.629585,859408.629585,859408.629585,836507.289752,836507.289752,836507.289752,836507.289752,836507.289752,817479.961931,817479.961931,817479.961931,817479.961931,817479.961931,803044.716026,803044.716026,803044.716026,803044.716026,803044.716026,792827.2757069999,792827.2757069999,792827.2757069999,792827.2757069999,792827.2757069999
Cagayan de Oro,Philippines,PHL.Rfb548f506b985526,1727228.18537,1727228.18537,1727228.18537,1727228.18537,1727228.18537,1888699.09973,1888699.09973,1888699.09973,1888699.09973,1888699.09973,2052802.3950200002,2052802.3950200002,2052802.3950200002,2052802.3950200002,2052802.3950200002,2210826.75305,2210826.75305,2210826.75305,2210826.75305,2210826.75305,2365231.26473,2365231.26473,2365231.26473,2365231.26473,2365231.26473,2519311.3300099997,2519311.3300099997,2519311.3300099997,2519311.3300099997,2519311.3300099997,2674811.00892,2674811.00892,2674811.00892,2674811.00892,2674811.00892,2826484.4463299997,2826484.4463299997,2826484.4463299997,2826484.4463299997,2826484.4463299997,2972465.54881,2972465.54881,2972465.54881,2972465.54881,2972465.54881,3112094.4084099997,3112094.4084099997,3112094.4084099997,3112094.4084099997,3112094.4084099997,3246082.8640799997,3246082.8640799997,3246082.8640799997,3246082.8640799997,3246082.8640799997,3374704.99926,3374704.99926,3374704.99926,3374704.99926,3374704.99926,3498364.12506,3498364.12506,3498364.12506,3498364.12506,3498364.12506,3616847.99144,3616847.99144,3616847.99144,3616847.99144,3616847.99144,3729745.6734800003,3729745.6734800003,3729745.6734800003,3729745.6734800003,3729745.6734800003,3836228.3876199997,3836228.3876199997,3836228.3876199997,3836228.3876199997,3836228.3876199997
C?n Tho,Vietnam,VNM.1.5,1384444.8440100001,1384444.8440100001,1384444.8440100001,1384444.8440100001,1384444.8440100001,1443830.50714,1443830.50714,1443830.50714,1443830.50714,1443830.50714,1493022.34583,1493022.34583,1493022.34583,1493022.34583,1493022.34583,1531901.68305,1531901.68305,1531901.68305,1531901.68305,1531901.68305,1562725.6575799999,1562725.6575799999,1562725.6575799999,1562725.6575799999,1562725.6575799999,1585254.0956899999,1585254.0956899999,1585254.0956899999,1585254.0956899999,1585254.0956899999,1599035.57776,1599035.57776,1599035.57776,1599035.57776,1599035.57776,1603607.11793,1603607.11793,1603607.11793,1603607.11793,1603607.11793,1600918.88149,1600918.88149,1600918.88149,1600918.88149,1600918.88149,1593649.5069,1593649.5069,1593649.5069,1593649.5069,1593649.5069,1584109.7792200001,1584109.7792200001,1584109.7792200001,1584109.7792200001,1584109.7792200001,1573773.4520299998,1573773.4520299998,1573773.4520299998,1573773.4520299998,1573773.4520299998,1563817.96398,1563817.96398,1563817.96398,1563817.96398,1563817.96398,1556105.70997,1556105.70997,1556105.70997,1556105.70997,1556105.70997,1552496.91569,1552496.91569,1552496.91569,1552496.91569,1552496.91569,1553559.48142,1553559.48142,1553559.48142,1553559.48142,1553559.48142
Barquisimeto,Venezuela,VEN.13.122,1271531.12071,1271531.12071,1271531.12071,1271531.12071,1271531.12071,1363603.0413,1363603.0413,1363603.0413,1363603.0413,1363603.0413,1453717.0792399999,1453717.0792399999,1453717.0792399999,1453717.0792399999,1453717.0792399999,1538118.22487,1538118.22487,1538118.22487,1538118.22487,1538118.22487,1618265.69646,1618265.69646,1618265.69646,1618265.69646,1618265.69646,1695274.54896,1695274.54896,1695274.54896,1695274.54896,1695274.54896,1769134.5054900001,1769134.5054900001,1769134.5054900001,1769134.5054900001,1769134.5054900001,1838017.8172400002,1838017.8172400002,1838017.8172400002,1838017.8172400002,1838017.8172400002,1901793.044,1901793.044,1901793.044,1901793.044,1901793.044,1960485.01506,1960485.01506,1960485.01506,1960485.01506,1960485.01506,2014867.1927200002,2014867.1927200002,2014867.1927200002,2014867.1927200002,2014867.1927200002,2065813.87489,2065813.87489,2065813.87489,2065813.87489,2065813.87489,2114669.40911,2114669.40911,2114669.40911,2114669.40911,2114669.40911,2162453.26752,2162453.26752,2162453.26752,2162453.26752,2162453.26752,2209670.15759,2209670.15759,2209670.15759,2209670.15759,2209670.15759,2256486.50403,2256486.50403,2256486.50403,2256486.50403,2256486.50403
Helsinki,Finland,FIN.4.R53dd9b05bb65f044,1807837.3748,1807837.3748,1807837.3748,1807837.3748,1807837.3748,1811611.2788200001,1811611.2788200001,1811611.2788200001,1811611.2788200001,1811611.2788200001,1802183.6742900002,1802183.6742900002,1802183.6742900002,1802183.6742900002,1802183.6742900002,1783486.3816900002,1783486.3816900002,1783486.3816900002,1783486.3816900002,1783486.3816900002,1757905.77195,1757905.77195,1757905.77195,1757905.77195,1757905.77195,1728280.2828400002,1728280.2828400002,1728280.2828400002,1728280.2828400002,1728280.2828400002,1696194.7004799999,1696194.7004799999,1696194.7004799999,1696194.7004799999,1696194.7004799999,1663370.69,1663370.69,1663370.69,1663370.69,1663370.69,1629222.2819299998,1629222.2819299998,1629222.2819299998,1629222.2819299998,1629222.2819299998,1592491.59717,1592491.59717,1592491.59717,1592491.59717,1592491.59717,1552974.61751,1552974.61751,1552974.61751,1552974.61751,1552974.61751,1510303.0031299999,1510303.0031299999,1510303.0031299999,1510303.0031299999,1510303.0031299999,1464133.66448,1464133.66448,1464133.66448,1464133.66448,1464133.66448,1415528.67791,1415528.67791,1415528.67791,1415528.67791,1415528.67791,1364947.15751,1364947.15751,1364947.15751,1364947.15751,1364947.15751,1312746.0463100001,1312746.0463100001,1312746.0463100001,1312746.0463100001,1312746.0463100001
Kazan’,Russia,RUS.73.2045.2162,223105.178592,223105.178592,223105.178592,223105.178592,223105.178592,220551.707159,220551.707159,220551.707159,220551.707159,220551.707159,217578.84624299998,217578.84624299998,217578.84624299998,217578.84624299998,217578.84624299998,214755.133594,214755.133594,214755.133594,214755.133594,214755.133594,212837.018413,212837.018413,212837.018413,212837.018413,212837.018413,211799.629757,211799.629757,211799.629757,211799.629757,211799.629757,211354.470516,211354.470516,211354.470516,211354.470516,211354.470516,211360.346931,211360.346931,211360.346931,211360.346931,211360.346931,211848.124331,211848.124331,211848.124331,211848.124331,211848.124331,212808.410799,212808.410799,212808.410799,212808.410799,212808.410799,214559.958189,214559.958189,214559.958189,214559.958189,214559.958189,217157.062005,217157.062005,217157.062005,217157.062005,217157.062005,220329.62867399998,220329.62867399998,220329.62867399998,220329.62867399998,220329.62867399998,223809.09753499998,223809.09753499998,223809.09753499998,223809.09753499998,223809.09753499998,227419.086679,227419.086679,227419.086679,227419.086679,227419.086679,231025.98653400003,231025.98653400003,231025.98653400003,231025.98653400003,231025.98653400003
Aurangabad,India,IND.21.309.1190,1798031.3995599998,1798031.3995599998,1798031.3995599998,1798031.3995599998,1798031.3995599998,1920413.9064200001,1920413.9064200001,1920413.9064200001,1920413.9064200001,1920413.9064200001,2042022.1621400001,2042022.1621400001,2042022.1621400001,2042022.1621400001,2042022.1621400001,2159571.75134,2159571.75134,2159571.75134,2159571.75134,2159571.75134,2276556.8537,2276556.8537,2276556.8537,2276556.8537,2276556.8537,2394010.90851,2394010.90851,2394010.90851,2394010.90851,2394010.90851,2509125.25331,2509125.25331,2509125.25331,2509125.25331,2509125.25331,2616181.18243,2616181.18243,2616181.18243,2616181.18243,2616181.18243,2714006.4471400003,2714006.4471400003,2714006.4471400003,2714006.4471400003,2714006.4471400003,2803943.7464400004,2803943.7464400004,2803943.7464400004,2803943.7464400004,2803943.7464400004,2888307.17943,2888307.17943,2888307.17943,2888307.17943,2888307.17943,2969228.84981,2969228.84981,2969228.84981,2969228.84981,2969228.84981,3046558.48437,3046558.48437,3046558.48437,3046558.48437,3046558.48437,3119643.92907,3119643.92907,3119643.92907,3119643.92907,3119643.92907,3189631.28483,3189631.28483,3189631.28483,3189631.28483,3189631.28483,3257088.5619900003,3257088.5619900003,3257088.5619900003,3257088.5619900003,3257088.5619900003
Calgary,Canada,CAN.1.16.365,1015176.98595,1015176.98595,1015176.98595,1015176.98595,1015176.98595,1035470.1229399999,1035470.1229399999,1035470.1229399999,1035470.1229399999,1035470.1229399999,1046821.81177,1046821.81177,1046821.81177,1046821.81177,1046821.81177,1051479.8345,1051479.8345,1051479.8345,1051479.8345,1051479.8345,1051013.39853,1051013.39853,1051013.39853,1051013.39853,1051013.39853,1046135.59263,1046135.59263,1046135.59263,1046135.59263,1046135.59263,1036970.78599,1036970.78599,1036970.78599,1036970.78599,1036970.78599,1024374.5977899999,1024374.5977899999,1024374.5977899999,1024374.5977899999,1024374.5977899999,1008978.3841700001,1008978.3841700001,1008978.3841700001,1008978.3841700001,1008978.3841700001,989941.2469110001,989941.2469110001,989941.2469110001,989941.2469110001,989941.2469110001,967458.275018,967458.275018,967458.275018,967458.275018,967458.275018,941438.543666,941438.543666,941438.543666,941438.543666,941438.543666,911964.0326329999,911964.0326329999,911964.0326329999,911964.0326329999,911964.0326329999,879468.268092,879468.268092,879468.268092,879468.268092,879468.268092,844692.7680939999,844692.7680939999,844692.7680939999,844692.7680939999,844692.7680939999,808491.913646,808491.913646,808491.913646,808491.913646,808491.913646
Ciudad Nezahualcóyotl,Mexico,MEX.9.263,681768.087038,681768.087038,681768.087038,681768.087038,681768.087038,726123.0062930001,726123.0062930001,726123.0062930001,726123.0062930001,726123.0062930001,770267.299946,770267.299946,770267.299946,770267.299946,770267.299946,811799.1218729999,811799.1218729999,811799.1218729999,811799.1218729999,811799.1218729999,851461.414411,851461.414411,851461.414411,851461.414411,851461.414411,889923.7445799999,889923.7445799999,889923.7445799999,889923.7445799999,889923.7445799999,927153.740691,927153.740691,927153.740691,927153.740691,927153.740691,962362.056827,962362.056827,962362.056827,962362.056827,962362.056827,995596.175159,995596.175159,995596.175159,995596.175159,995596.175159,1028229.3043,1028229.3043,1028229.3043,1028229.3043,1028229.3043,1060870.4338200002,1060870.4338200002,1060870.4338200002,1060870.4338200002,1060870.4338200002,1093614.6431,1093614.6431,1093614.6431,1093614.6431,1093614.6431,1126151.44092,1126151.44092,1126151.44092,1126151.44092,1126151.44092,1158467.23117,1158467.23117,1158467.23117,1158467.23117,1158467.23117,1190905.15385,1190905.15385,1190905.15385,1190905.15385,1190905.15385,1224013.08556,1224013.08556,1224013.08556,1224013.08556,1224013.08556
Zürich,Switzerland,CHE.26,1203977.3793,1203977.3793,1203977.3793,1203977.3793,1203977.3793,1211536.15814,1211536.15814,1211536.15814,1211536.15814,1211536.15814,1212091.7373,1212091.7373,1212091.7373,1212091.7373,1212091.7373,1206533.33914,1206533.33914,1206533.33914,1206533.33914,1206533.33914,1194979.1969700002,1194979.1969700002,1194979.1969700002,1194979.1969700002,1194979.1969700002,1177897.85863,1177897.85863,1177897.85863,1177897.85863,1177897.85863,1155254.60922,1155254.60922,1155254.60922,1155254.60922,1155254.60922,1127548.54978,1127548.54978,1127548.54978,1127548.54978,1127548.54978,1095836.9870799999,1095836.9870799999,1095836.9870799999,1095836.9870799999,1095836.9870799999,1060813.2877200001,1060813.2877200001,1060813.2877200001,1060813.2877200001,1060813.2877200001,1024470.31321,1024470.31321,1024470.31321,1024470.31321,1024470.31321,987462.347957,987462.347957,987462.347957,987462.347957,987462.347957,949670.278626,949670.278626,949670.278626,949670.278626,949670.278626,910844.721908,910844.721908,910844.721908,910844.721908,910844.721908,871414.5793040001,871414.5793040001,871414.5793040001,871414.5793040001,871414.5793040001,831605.432266,831605.432266,831605.432266,831605.432266,831605.432266
Baoding,China,CHN.10.90.561,987297.989516,987297.989516,987297.989516,987297.989516,987297.989516,995517.981859,995517.981859,995517.981859,995517.981859,995517.981859,996695.417149,996695.417149,996695.417149,996695.417149,996695.417149,989544.810858,989544.810858,989544.810858,989544.810858,989544.810858,975083.0257969999,975083.0257969999,975083.0257969999,975083.0257969999,975083.0257969999,955205.751048,955205.751048,955205.751048,955205.751048,955205.751048,931563.4790700001,931563.4790700001,931563.4790700001,931563.4790700001,931563.4790700001,905023.984487,905023.984487,905023.984487,905023.984487,905023.984487,877320.452665,877320.452665,877320.452665,877320.452665,877320.452665,850219.358411,850219.358411,850219.358411,850219.358411,850219.358411,824681.4647380001,824681.4647380001,824681.4647380001,824681.4647380001,824681.4647380001,800832.604674,800832.604674,800832.604674,800832.604674,800832.604674,779492.186394,779492.186394,779492.186394,779492.186394,779492.186394,761761.73318,761761.73318,761761.73318,761761.73318,761761.73318,748310.37235,748310.37235,748310.37235,748310.37235,748310.37235,738789.337696,738789.337696,738789.337696,738789.337696,738789.337696
Zigong,China,CHN.27.294.2034,1179832.77268,1179832.77268,1179832.77268,1179832.77268,1179832.77268,1189655.76073,1189655.76073,1189655.76073,1189655.76073,1189655.76073,1191062.80983,1191062.80983,1191062.80983,1191062.80983,1191062.80983,1182517.75075,1182517.75075,1182517.75075,1182517.75075,1182517.75075,1165235.7465899999,1165235.7465899999,1165235.7465899999,1165235.7465899999,1165235.7465899999,1141482.16821,1141482.16821,1141482.16821,1141482.16821,1141482.16821,1113229.3736100001,1113229.3736100001,1113229.3736100001,1113229.3736100001,1113229.3736100001,1081514.36374,1081514.36374,1081514.36374,1081514.36374,1081514.36374,1048408.31561,1048408.31561,1048408.31561,1048408.31561,1048408.31561,1016022.1875,1016022.1875,1016022.1875,1016022.1875,1016022.1875,985504.102561,985504.102561,985504.102561,985504.102561,985504.102561,957004.4327629999,957004.4327629999,957004.4327629999,957004.4327629999,957004.4327629999,931502.3805590001,931502.3805590001,931502.3805590001,931502.3805590001,931502.3805590001,910314.2792979999,910314.2792979999,910314.2792979999,910314.2792979999,910314.2792979999,894239.7440379999,894239.7440379999,894239.7440379999,894239.7440379999,894239.7440379999,882861.995036,882861.995036,882861.995036,882861.995036,882861.995036
