city,country,Region_ID,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050,year_2051,year_2052,year_2053,year_2054,year_2055,year_2056,year_2057,year_2058,year_2059,year_2060,year_2061,year_2062,year_2063,year_2064,year_2065,year_2066,year_2067,year_2068,year_2069,year_2070,year_2071,year_2072,year_2073,year_2074,year_2075,year_2076,year_2077,year_2078,year_2079,year_2080,year_2081,year_2082,year_2083,year_2084,year_2085,year_2086,year_2087,year_2088,year_2089,year_2090,year_2091,year_2092,year_2093,year_2094,year_2095,year_2096,year_2097,year_2098,year_2099
Shangqiu,China,CHN.12.125.866,26583.9730900015,27857.5342830011,29192.108105951298,30590.6174972725,32056.125425044902,33591.8415950522,34664.2159055357,35770.8243218005,36912.7597217118,38091.149871634,39307.1585403844,40227.3759986637,41169.1366111134,42132.9447229387,43119.3164868408,44128.780139245304,44911.5041410041,45708.111528223606,46518.848554221106,47343.9658402535,48183.7184525652,48844.9353612055,49515.226036129,50194.714995066795,50883.5284645673,51581.7944031741,52126.812525311696,52677.5893604772,53234.18575596019,53796.6632015438,54365.0838370188,54819.1593104706,55277.02737504231,55738.719707655706,56204.2682501256,56673.7052105614,57037.01209322,57402.647955271794,57770.6277266444,58140.9664329068,58513.6791961615,58810.16674849019,59108.1565970439,59407.656353560305,59708.6736690015,60011.2162326626,60266.9103713212,60523.6939646071,60781.5716542677,61040.5481020451,61300.6279895481,61548.7169989837,61797.8100463842,62047.9111950616,62299.0245250113,62551.154132656906,62799.4458923984,63048.723226270195,63298.99004628941,63550.250280392305,63802.50787167,64048.5435778102,64295.528048721906,64543.464942863204,64792.3579330832,65042.2107064943,65285.28186137,65529.261404512195,65774.1527308864,66019.9592476841,66266.6843753415,66518.5603935232,66771.3937785078,67025.1881692684,67279.9472185324,67535.6745929084,67806.439074079,68078.2891060102,68351.2290409771,68625.2632485749
Wuxi,China,CHN.15.171.1161,26208.579504849302,27464.156677870298,28779.8849185982,30158.6458903485,31603.459308819798,33117.4895557697,34174.7208159769,35265.7027607926,36391.5128349842,37553.2628799834,38752.100230773,39659.3232532666,40587.7852179356,41537.9833483004,42510.426508291,43505.635475036295,44277.3065929078,45062.6650482466,45861.9536170074,46675.4193813181,47503.313806019294,48155.1936383433,48816.0191057166,49485.912967895194,50164.9996686183,50853.4053596783,51390.727254349,51933.7265428279,52482.4632132837,53036.9978873371,53597.39182731941,54045.0552787113,54496.457765888896,54951.6305185117,55410.6050271843,55873.4130453672,56231.589653849696,56592.0623539355,56954.8458649105,57319.9550001746,57687.40466826,57979.7055053919,58273.4874246075,58568.7579305408,58865.5245656494,59163.7949109791,59415.878380178605,59669.0359196839,59923.2721059106,60178.5915346322,60434.9988213614,60679.58455371019,60925.1601459863,61171.729604192995,61419.2969505077,61667.866223535704,61912.651843176696,62158.409119601,62405.14190968231,62652.854085703606,62901.5495352304,63144.1109590323,63387.6077501122,63632.0435153504,63877.4218755087,64123.746465612305,64363.38520073231,64603.9194969101,64845.35270084481,65087.688171843205,65330.9292818201,65579.2485464121,65828.511658819,66078.7222065637,66329.8837907955,66582.0000264181,66848.9410291332,67116.9522534312,67386.0379902032,67656.2025474057
Palembang,Indonesia,IDN.31.409,11233.881994220801,11876.511367176201,12555.9020761557,13274.157037601699,14033.499464191398,14836.279746677601,15421.358926586001,16029.5111176482,16661.6462201881,17318.7100175254,18001.6855900991,18502.2954389521,19016.826774361998,19545.666739318,20089.2132437077,20647.8752620672,21082.4887628921,21526.250366986398,21979.3526312266,22441.9921653583,22914.369717831898,23318.521004868,23729.8004941728,24148.333909124398,24574.2491906917,25007.676536022598,25411.0058677284,25820.8401839254,26237.2843984495,26660.4451173981,27090.4306657465,27522.135069977798,27960.7189769717,28406.2920163035,28858.9655644442,29318.8527729055,29752.4265695237,30192.412153109,30638.904342511298,31091.9993589876,31551.7948465782,31965.093248882204,32383.805465737998,32808.0024130588,33237.7559356677,33673.1388191414,34047.1444852216,34425.3042111268,34807.6641359401,35194.2709110837,35585.1717059231,35934.8577872443,36287.9801412468,36644.5725353452,37004.6690687075,37368.3041755664,37705.8614024663,38046.4678681993,38390.151117095294,38736.9389427129,39086.8593893683,39426.8531803362,39769.8043789792,40115.7387101404,40464.6821221668,40816.660789456204,41168.9201035428,41524.219515093,41882.5852609074,42244.0438043467,42608.6218371151,42979.9114458898,43354.436455618,43732.2250592363,44113.3056958538,44497.7070518984,44904.2304936611,45314.467864026505,45728.453092911106,46146.220419952995
Brussels,Belgium,BEL.2.2.4.R47143224496e2c2a,50850.738413992694,50950.3078778803,51050.0723061178,51150.0320803812,51250.18758311019,51350.5391977636,51609.696960112,51870.1626491994,52131.9428659658,52395.0442445901,52659.4734528725,53046.910510933,53437.1981002017,53830.357193232005,54226.408916801505,54625.374553185306,55116.58869131139,55612.2200318272,56112.30829588111,56616.8935621005,57126.0162693933,57688.187418601796,58255.8908354351,58829.1809621107,59408.1127768734,59992.741799216696,60605.4103320829,61224.3356674951,61849.5817022007,62481.212985374405,63119.2947257501,63774.062446766504,64435.6223978462,65104.045038088894,65779.4015575978,66461.7638848667,67158.0367599956,67861.6039934388,68572.54200286929,69290.9280068806,70016.840032755,70754.05291394799,71499.0279683312,72251.846924181,73012.592370932,73781.3477668182,74555.031179047,75336.8275634429,76126.8219939626,76925.1004367948,77731.7497592753,78538.5537867651,79353.73190522639,80177.3710320446,81009.5589868982,81850.3845010557,82689.9800364159,83538.18787896981,84395.0963711781,85260.7947616158,86135.37321414059,87016.98808425969,87907.6264804433,88807.3807603253,89716.3442271324,90634.61113910859,91572.25798482231,92519.6051162128,93476.75288598289,94443.8026851407,95420.8569536982,96419.44081795891,97428.4749102983,98448.0685932333,99478.3323730348,100519.37791297199,101575.357284895,102642.429965095,103720.712491135,104810.3226252
Essen,Germany,DEU.10.26.273,48651.4792911746,48729.4481795146,48807.5420207496,48885.7610153325,48964.1053637163,49042.5752667361,49253.1440159873,49464.6168613402,49676.9976845021,49890.2903839908,50104.4988750073,50447.5761133724,50793.0024818779,51140.7940656668,51490.9670599145,51843.537770593095,52301.089395537194,52762.6791995014,53228.342821983395,53698.1162170417,54172.0356558432,54733.7085243775,55301.204995528096,55874.5854503464,56453.910895822,57039.2429713773,57680.6655024592,58329.3010126525,58985.2306137198,59648.5363300321,60319.3011081207,61017.682940777406,61724.1506957816,62438.797992576794,63161.719534631506,63893.0111217929,64624.567651393,65364.5002919042,66112.9049476028,66869.8786205445,67635.5194234271,68402.5204850337,69178.21950049509,69962.71510656491,70756.1070582799,71558.4962422051,72377.74435147441,73206.3717450229,74044.4858027423,74892.1951341136,75749.60959208889,76629.6026752409,77519.8187527556,78420.3765864087,79331.3963177139,80252.9994839694,81196.03905286129,82150.1601218971,83115.49290796429,84092.1691580915,85080.3221672785,86073.2584658749,87077.7829021671,88094.0307163383,89122.1387271074,90162.2453498126,91200.32303903381,92250.35257440619,93312.471562961,94386.81919574131,95473.5362665225,96565.0249787897,97668.991992862,98785.5799654287,99914.9331839292,101057.197585401,102219.67419239301,103395.522947954,104584.89767403199,105787.953962009
Cleveland,United States,USA.36.2064,67618.73112999981,68387.1638318449,69164.3291555969,69950.3263406419,70745.2557538187,71549.2189030455,72340.1817739313,73139.8885874786,73948.4360062212,74765.9217614356,75592.4446644762,76385.05257271111,77185.9711961697,77995.28767535901,78813.0900640317,79639.4673392467,80473.2383336567,81315.7383427112,82167.058753235,83027.2919087257,83896.53111966941,84779.1634288127,85671.0814592091,86572.3829010003,87483.1664723184,88403.5319298559,89320.26074348,90246.4958708897,91182.3358908933,92127.8804045583,93083.2300456546,94046.4699094146,95019.6775303854,96002.95605640461,96996.4097027792,98000.1437633652,99013.2756205865,100036.881300885,101071.069083261,102115.948366145,103171.629678987,104244.94439825599,105329.42502136901,106425.187709306,107532.349831625,108651.02997881199,109796.52646459301,110954.099800489,112123.877311337,113305.987664652,114500.560884255,115713.397388985,116939.080751144,118177.747049912,119429.533805849,120694.57999617301,121970.426606845,123259.760025071,124562.72281813901,125879.459060299,127210.11434906801,128545.067307967,129894.02936742801,131257.147542017,132634.570385996,134026.448012421,135425.263038011,136838.677295734,138266.843159155,139709.914586106,141168.04714543,142637.348423343,144121.942440888,145621.988368438,147137.64703194902,148669.080930792,150213.487411206,151773.937520009,153350.59791973,154943.63700871
Bhopal,India,IND.20.264.1013,9770.644576760269,10336.362343679699,10934.8350214076,11567.9591107453,12237.7409193573,12946.302919531201,13438.2443273484,13948.8788207999,14478.9167109226,15029.0952997359,15600.1799055577,15976.3920941198,16361.6769735998,16756.253339967,17160.3452657914,17574.1822270859,17829.4047388232,18088.3337403706,18351.0230597242,18617.527306442902,18887.9018831104,19048.673670938602,19210.8139308422,19374.334311254,19539.24655956,19705.562523117802,19796.8840583965,19888.628805213102,19980.7987250525,20073.3957880593,20166.4219739298,20226.7609990468,20287.280561883897,20347.9812024163,20408.8634626565,20469.9278857634,20523.3484657304,20576.9084578246,20630.6082261469,20684.4481351806,20738.428550682198,20797.804213618,20857.349873299197,20917.0660168496,20976.9531320297,21037.01170851,21104.195586421498,21171.5940231541,21239.2077037373,21307.0373156206,21375.083548291,21447.3334534115,21519.8275703872,21592.5667247176,21665.551744576598,21738.7834609401,21812.786088693,21887.0406342796,21961.5479552922,22036.308912379798,22111.3243687381,22186.4145333155,22261.7597045365,22337.3607482714,22413.2185335743,22489.3339321739,22566.7840466413,22644.5008885216,22722.4853761542,22800.738431572,22879.2609794823,22959.5776156777,23040.176199704503,23121.057721729198,23202.223174592702,23283.6735552111,23368.6980196884,23454.0329661112,23539.6795281725,23625.638843895
Hohhot,China,CHN.19.213.1414,23018.1257947794,24120.8575665715,25276.4180253448,26487.338040404502,27756.269727862596,29085.9922590629,30014.5233968249,30972.6966406768,31961.4582753256,32981.7847936424,34034.6838621223,34831.467741706605,35646.9050795082,36481.4325703942,37335.4971327165,38209.5561478617,38887.2892870792,39577.0435606675,40279.0321907548,40993.4721813321,41720.5843854954,42293.1088131961,42873.4898954527,43461.8354479577,44058.2547654762,44662.8586431149,45134.7706351084,45611.668893887,46093.6061048392,46580.63550988441,47072.8109138407,47465.978869975195,47862.4306973355,48262.193823596295,48665.2959060492,49071.7648327484,49386.339463873795,49702.9306760449,50021.551396824296,50342.214636299,50664.933487971604,50921.6516148893,51179.670526994196,51438.99681542019,51699.6371046675,51961.5980524753,52182.994599572194,52405.3344668621,52628.621673848,52852.8602567157,53078.0542692259,53292.865802821,53508.546697350896,53725.10047144059,53942.5306575965,54160.8408028432,54375.8278907238,54591.668352458,54808.365575624804,55025.9229607935,55244.343922541906,55457.377573088095,55671.2327255895,55885.9125479418,56101.4202201395,56317.758934785095,56528.225684791796,56739.4789763,56951.5217487349,57164.356952346905,57377.9875487207,57596.0781197462,57814.9976409437,58034.7492631437,58255.3361492755,58476.7614738573,58711.2068995942,58946.592265586296,59182.9213400696,59420.197906689806
Pittsburgh,United States,USA.39.2250,65156.6308672278,65897.08377227379,66645.9513312405,67403.32917001151,68169.31400117,68944.00363622491,69706.16635274701,70476.7546318314,71255.8616162408,72043.5814787655,72840.0094330486,73603.7572885347,74375.5132536751,75155.36129598679,75943.3862627388,76739.6738916494,77543.0860232355,78354.9093329079,79175.2318797679,80004.1426450772,80841.7315416817,81692.2258737074,82551.6678197146,83420.1515130143,84297.77207708401,85184.6256362654,86067.97496741821,86960.4844730838,87862.2491426376,88773.36495065449,89693.9288664606,90622.0957100726,91559.86736961221,92507.3432375435,93464.6237341932,94431.81031959491,95408.05251372821,96394.38716326212,97390.91860436132,98397.75225237619,99414.9946120316,100449.228319156,101494.22136268,102550.085673949,103616.934349076,104694.881660277,105798.668886609,106914.093226753,108041.27736940199,109180.34529689801,110331.422298984,111500.097592309,112681.151969575,113874.716555185,115080.92386219301,116299.90780759,117529.298913726,118771.685752225,120027.205699483,121295.99758371401,122578.201701,123864.54700340099,125164.39131475301,126477.876294703,127805.14508897401,129146.342347069,130494.22440171901,131856.174109836,133232.338293684,134622.86530758,136027.90505445,137443.706851221,138874.244554935,140319.671542697,141780.142780969,143255.81485614198,144743.987160818,146247.618921141,147766.87073255802,149301.904858839
Luoyang,China,CHN.12.120.824,27455.5079457954,28770.8218506975,30149.148637063598,31593.507069778,33107.0605336819,34693.1239624463,35800.6552295209,36943.5429409735,38122.9158037951,39339.9385571024,40595.8131230233,41546.199194115,42518.8346947373,43514.2405050476,44532.9496990872,45575.5078311975,46383.892829910095,47206.616369983494,48043.9327779983,48896.1008916191,49763.3841394442,50446.2785295748,51138.5441621772,51840.309637525,52551.705320234505,53272.8633638438,53835.749480737,54404.5831055389,54979.4270802626,55560.344910937805,56147.400774360096,56616.3627585013,57089.241671035095,57566.0702273159,58046.8814161247,58531.7085018332,58906.9261176577,59284.5490667448,59664.5927683106,60047.072740651296,60432.0046015259,60738.2122675671,61045.971481159104,61355.290104032596,61666.1760376523,61978.6372237263,62242.714095631105,62507.91613896401,62774.2481477861,63041.71493679,63310.3213409171,63566.543755353094,63823.8031241984,64082.103644358,64341.449529292695,64601.8450097833,64858.2768214394,65115.726518618096,65374.19814158059,65633.6957466344,65894.2234066431,66148.3252018738,66403.40686622019,66659.47217836151,66916.5249314948,67174.5689334628,67425.6089867641,67677.5872093552,67930.5071071259,68184.3721992107,68439.1860181159,68699.3195953101,68960.4419258648,69222.5567680827,69485.6678944024,69749.7790916535,70029.4203754488,70310.1827990709,70592.070857175,70875.0890628826
Santos,Brazil,BRA.25.Re40fc83ec83ed646,16207.660128521899,16473.730149995,16744.168060384,17019.045564042,17298.435542951698,17582.412075064,17812.1243306252,18044.837751196003,18280.5915467316,18519.4254392722,18761.3796700743,18996.114147498,19233.7855237341,19474.4305442103,19718.086413587902,19964.7908026384,20231.6603843599,20502.097214671398,20776.1489771884,21053.8639925435,21335.2912276842,21637.7522273539,21944.5010829809,22255.598581616803,22571.1063719807,22891.086977067596,23239.5691336411,23593.356403846203,23952.5295497348,24317.170563076,24687.3626842035,25064.643353183703,25447.6897535938,25836.5899994241,26231.433550909398,26632.3112357967,27016.5983145327,27406.4304081246,27801.8875273715,28203.0508379059,28610.0026762403,28970.6836253352,29335.9116116492,29705.7439587525,30080.2387130688,30459.454652662404,30792.9894917553,31130.1765790209,31471.0559069962,31815.667906438397,32164.053450273197,32497.473984931403,32834.3508392257,33174.7198425367,33518.617194968196,33866.079472569,34199.924011280404,34537.059517686605,34877.5184335887,35221.3335203159,35568.537862418,35899.693905218905,36233.933131415,36571.2842465371,36911.776223428904,37255.4383046671,37585.7985225989,37919.0881885792,38255.3332794819,38594.5600021798,38936.7947960915,39277.8518726376,39621.8963528535,39968.9544043872,40319.0524237395,40672.2170388109,41041.7884544456,41414.7180107954,41791.0362219252,42170.7738791467
Jingling,China,CHN.13.142.970,20509.377686713,21491.9225992261,22521.5383942258,23600.4801012713,24731.1107819859,25915.906705667403,26743.2371306587,27596.9789654461,28477.975358743,29387.0963754892,30325.2398566089,31035.1821719621,31761.7449030171,32505.317149281098,33266.2971192835,34045.0923444007,34648.959272914,35263.5371509701,35889.0159616495,36525.589057655,37173.453221295,37683.5781474482,38200.703430670095,38724.9251354466,39256.3406447451,39795.0486780985,40215.5269292446,40640.4479933881,41069.8588137163,41503.8068294546,41942.3399809612,42292.6565175081,42645.8990158261,43002.0919142423,43361.2598554849,43723.4276883385,44003.716795197695,44285.802695820596,44569.6969084859,44855.4110255912,45142.9567133989,45371.69510299111,45601.592505035704,45832.6547922704,46064.8878671063,46298.297661882,46495.564174428895,46693.67119477809,46892.6223040849,47092.421098659295,47293.071190603,47484.470390956296,47676.644200763796,47869.5957546824,48063.328200613796,48257.8446985579,48449.400319614695,48641.7163053555,48834.7956739093,49028.6414553767,49223.2566919566,49413.071781081395,49603.6188365337,49794.90068108401,49986.920147945595,50179.6800817934,50367.208037169505,50555.4368088092,50744.3690157189,50934.0072867109,51124.354260403605,51318.6751155904,51513.7345737035,51709.5354419762,51906.0805387215,52103.3726924409,52312.265884929104,52521.996573458,52732.568115679,52943.9838827428
Warsaw,Poland,POL.9.222,38090.1705584123,39129.3067788845,40196.791627751605,41293.3984823314,42419.9218190837,43577.1777879707,44294.998606109904,45024.6436577462,45766.3077164554,46520.1887642075,47286.4880440904,47778.4949175116,48275.6210284779,48777.919641577406,49285.44457589139,49798.250210088896,50200.8711367169,50606.7472703022,51015.9049294058,51428.37064514,51844.1711633339,52236.0344906523,52630.8597107497,53028.669210684806,53429.485547405,53833.3314478731,54222.2406077487,54613.9593714,55008.508036539104,55405.9070469516,55806.17699466139,56206.988474790196,56610.678665819,57017.2682430603,57426.778030447305,57839.2290018069,58286.9393976595,58738.1153411176,59192.78365760559,59650.9713801324,60112.7057509476,60631.1824816219,61154.1311140284,61681.5902189396,62213.5986992636,62750.195793864805,63334.8758930059,63925.003797107696,64520.6302662421,65121.806533978095,65728.5843109473,66342.4107607788,66961.96961641179,67587.3144115305,68218.4991798054,68855.57845986019,69460.437125096,70070.6091434218,70686.14118982019,71307.0803492219,71933.4741201986,72521.2120949715,73113.7522280971,73711.1337558926,74313.39623522191,74920.5795464241,75519.5785453344,76123.3666129151,76731.9820383622,77345.46341689999,77963.8496524553,78616.2194297163,79274.04797190281,79937.3809556803,80606.2644400269,81280.7448691622,82014.0288997218,82753.928340429,83500.50287304219,84253.8127177666
Rabat,Morocco,MAR.11.35.R433f8d17c9514d7a,5494.89955076368,5509.0215493408205,5523.17984174065,5537.374521223461,5551.60568130428,5565.87341574009,5588.329466420861,5610.87611818644,5633.513736589721,5656.242688635451,5679.063342818361,5713.35033566375,5747.8443341112,5782.54658793544,5817.4583544632205,5852.580898624239,5884.97362140181,5917.545630622039,5950.2979186164,5983.23148317976,6016.34732764686,6042.259566752379,6068.28340915665,6094.41933551386,6120.6678285795,6147.029373159449,6168.31340952791,6189.67114170039,6211.102824815071,6232.60871496531,6254.18906907223,6280.506565482521,6306.93480535773,6333.47425471926,6360.12538152422,6386.888655716441,6422.83510743401,6458.98387164477,6495.336087008311,6531.89289856458,6568.65545782308,6616.29011331929,6664.27020640085,6712.598242106121,6761.27674364671,6810.308252534761,6866.22162219514,6922.5940466809,6979.429294890339,7036.731166668461,7094.5034930107095,7151.83722386287,7209.634293210659,7267.8984455134305,7326.63345547678,7385.84312828177,7438.9994587355595,7492.538358310029,7546.4625803811405,7600.77489811543,7655.4781046738,7705.121006344771,7755.085823601321,7805.37464394361,7855.989568409359,7906.93271166302,7958.933048201229,8011.2753675289205,8063.96191874395,8116.994965666129,8170.376787079209,8229.65913547927,8289.371622761999,8349.51736994482,8410.09952062478,8471.12124127146,8539.56706927732,8608.565932863929,8678.12230049016,8748.240676732099
Vitória,Brazil,BRA.8.R6c3fb7e0782b50e9,16241.6760584135,16508.3044962039,16779.3099897503,17054.764394446,17334.7407447148,17619.3132745146,17849.507640153603,18082.7094695345,18318.9580547549,18558.2932015255,18800.7552352831,19035.9823631226,19274.1525537677,19515.3026293123,19759.4698731217,20006.692034671298,20274.1217105805,20545.1261218845,20819.7530521702,21098.0509238254,21380.0688061887,21683.1645976949,21990.5572444025,22302.3076609703,22618.4776253806,22939.129791674,23288.3433274796,23642.8731109725,24002.8000737111,24368.2063798997,24739.1754439631,25117.24793321,25501.098254676097,25890.814707267797,26286.4869393196,26688.2059687158,27073.2995724865,27463.9498285935,27860.2369159416,28262.242170561098,28670.048101781802,29031.4860323114,29397.4805430998,29768.0890781928,30143.3698057633,30523.38162728,30857.6164747117,31195.5112355417,31537.105986232404,31882.4412422306,32231.5579624248,32565.678265489503,32903.2621423218,33244.345497185495,33588.964606468704,33937.1561226318,34271.7013196897,34609.5443914105,34950.717847602005,35295.2545184907,35643.1875579065,35975.038616569596,36309.9793294135,36648.038462461496,36989.2450490497,37333.628393139,37664.6819567036,37998.6711166455,38335.6219039635,38675.560580928795,39018.5136423583,39360.2865145083,39705.053060406004,40052.8395022063,40403.6722920631,40757.578113529904,41127.9251695382,41501.6374140817,41878.7454255386,42259.280059661
Quito,Ecuador,ECU.18.173.857,13000.497526186899,13185.6955670195,13373.5318387102,13564.0439241574,13757.2699413951,13953.248551871102,14119.9365904406,14288.615914518501,14459.310312424099,14632.043856600701,14806.840906926298,14969.4818880894,15133.909346818798,15300.1429059853,15468.202404322199,15638.1078982083,15786.614814453798,15936.532023076,16087.872916983999,16240.6510159296,16394.8799684184,16526.720779816,16659.621800335,16793.591555468,16928.6386397325,17064.771716543797,17159.1248119498,17253.9995964567,17349.3989547282,17445.3257869652,17541.783009796898,17625.079882385,17708.7722888432,17792.8621072403,17877.3512248144,17962.2415377184,18058.7062144978,18155.6889467537,18253.192516249,18351.2197204109,18449.773371312098,18569.9405071119,18690.8903159505,18812.6278956252,18935.1583769174,19058.4869242299,19200.254247915902,19343.07611366,19486.9603656184,19631.9149062744,19777.9476972033,19936.6997638526,20096.7260891615,20258.0369010718,20420.6425097955,20584.553308450802,20751.579608006497,20919.9611852715,21089.7090371426,21260.8342496638,21433.3479990446,21601.3744253121,21770.7180922511,21941.3893265017,22113.3985354459,22286.7562080984,22456.7838121148,22628.108571514702,22800.7403823591,22974.6892164841,23149.9651212457,23325.222334720802,23501.806335855,23679.72716933,23858.994955602004,24039.619891666498,24225.229727895297,24412.272657201,24600.7597443596,24790.702139855297
Antananarivo,Madagascar,MDG.1.1.7.102,2108.87499371982,2159.4496970252,2211.23727476945,2264.26681394256,2318.56809905743,2374.17162892225,2416.2505527904,2459.07526767123,2502.65899166938,2547.0151771800897,2592.15751501538,2625.2848411981,2658.83552888922,2692.81498860029,2727.2286999316198,2762.08221256567,2785.4532146545803,2809.0219674538102,2832.79014419823,2856.7594323225103,2880.93153347391,2896.4233044855896,2911.9983801568396,2927.65720841222,2943.4002396341903,2959.2279266249298,2971.48684019464,2983.79653760031,2996.15722922842,3008.5691263314698,3021.03244101522,3032.28378809975,3043.5770389908803,3054.91234978469,3066.28987711213,3077.7097781899897,3088.62986017422,3099.58868790074,3110.5863988721503,3121.6231310240505,3132.69902282692,3143.3429637743398,3154.02306952352,3164.7394629824603,3175.49226741573,3186.2816065464003,3197.0123888751696,3207.7793104205603,3218.58249288073,3229.4220583613396,3240.29812942653,3250.94910026294,3261.63508120782,3272.35618733698,3283.1125341083,3293.90423736169,3304.9694543804803,3316.0718428087202,3327.21152751564,3338.38863376524,3349.60328729276,3360.78238794775,3371.99879817703,3383.2526425186998,3394.54404588019,3405.8731336274,3417.4864365790004,3429.13933842069,3440.83197417169,3452.56447933518,3464.33698983458,3476.64040390493,3488.98751291979,3501.37847204555,3513.81343703445,3526.29256416086,3539.9195484796796,3553.5991928438793,3567.33170075021,3581.11727647221
Coimbatore,India,IND.31.461.1849,9968.60491649833,10545.7845353463,11156.3827032346,11802.3343454345,12485.686418853898,13208.6043987673,13710.512895958302,14231.493214209098,14772.2700561643,15333.5956617939,15916.250855613798,16300.085375678702,16693.176406130802,17095.7471755741,17508.0262966985,17930.247894778502,18190.6413993934,18454.8164902081,18722.8280856116,18994.7319014749,19270.5844629948,19434.613603799,19600.0389428677,19766.8723646184,19935.1258545862,20104.811500061,20197.9832758058,20291.5868377392,20385.6241869525,20480.0973335792,20575.0082973042,20636.569834917602,20698.3155678178,20760.2460474416,20822.3618263719,20884.6634589746,20939.1663785065,20993.8115349735,21048.5992993538,21103.5300440262,21158.6041420068,21219.1827987427,21279.9348967298,21340.860932516,21401.961404049798,21463.2368108083,21531.7818828487,21600.545860763898,21669.5294434648,21738.733332409698,21808.158231221598,21881.8719716999,21955.834872064,22030.0477742418,22104.511523472596,22179.22696767,22254.7289421618,22330.4879386521,22406.504832053197,22482.7805002067,22559.315824137797,22635.9273698735,22712.7990888204,22789.931864550897,22867.326583439102,22944.984135297596,23024.0034452023,23103.2948866001,23182.8593965513,23262.6979155549,23342.811387166403,23424.7552965514,23506.9868664235,23589.507106561297,23672.3170303096,23755.4176547061,23842.1647765414,23929.228670776498,24016.6104942826,24104.3114080058
