variable,batch,rcp,gcm,model,year,ssp,global_damages_constant_model_collapsed,anomaly
damages,batch3,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2098,SSP3,-125.66658524746317,0.69
damages,batch4,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2098,SSP3,-115.51020346591446,0.69
damages,batch4,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2098,SSP3,-130.3047670472132,0.69
damages,batch5,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2098,SSP3,-110.38453953344465,0.69
damages,batch5,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2098,SSP3,-124.93052168960655,0.69
damages,batch6,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2098,SSP3,-113.03287875347436,0.69
damages,batch6,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2098,SSP3,-127.39354827453437,0.69
damages,batch7,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2098,SSP3,-111.27593634623683,0.69
damages,batch7,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2098,SSP3,-125.78605961717345,0.69
damages,batch8,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2098,SSP3,-110.03719826508068,0.69
damages,batch8,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2098,SSP3,-124.54151127063255,0.69
damages,batch9,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2098,SSP3,-109.71231009024584,0.69
damages,batch9,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2098,SSP3,-124.4135336167293,0.69
damages,batch0,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-84.72096501454888,0.69
damages,batch0,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-106.9119007199127,0.69
damages,batch1,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-82.7875575202955,0.69
damages,batch1,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-104.65080380704666,0.69
damages,batch10,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-83.49758722870214,0.69
damages,batch10,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-105.4309355146759,0.69
damages,batch11,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-84.46388817114688,0.69
damages,batch11,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-107.72366772558723,0.69
damages,batch12,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-82.86414107750755,0.69
damages,batch12,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-105.1287265101579,0.69
damages,batch13,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-85.64135238130788,0.69
damages,batch13,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-108.05757262052377,0.69
damages,batch14,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-79.4095531853687,0.69
damages,batch14,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-101.67951365988655,0.69
damages,batch2,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-82.21549257618328,0.69
damages,batch2,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-103.97867152849447,0.69
damages,batch3,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-77.05953844371156,0.69
damages,batch3,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-99.42392095140532,0.69
damages,batch4,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-84.72741816453178,0.69
damages,batch4,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-106.82268592984008,0.69
damages,batch5,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-82.03594884082582,0.69
damages,batch5,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-104.47657470624249,0.69
damages,batch6,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-84.161768787193,0.69
damages,batch6,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-107.11743607913326,0.69
damages,batch7,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-83.06006705987002,0.69
damages,batch7,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-105.33799235381157,0.69
damages,batch8,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-85.52913089965166,0.69
damages,batch8,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-107.37591429776376,0.69
damages,batch9,rcp45,surrogate_GFDL-ESM2G_01,IIASA GDP,2099,SSP3,-81.06127557112615,0.69
damages,batch9,rcp45,surrogate_GFDL-ESM2G_01,OECD Env-Growth,2099,SSP3,-102.81201958735663,0.69
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2018,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2018,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2019,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2019,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2020,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2020,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2021,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2021,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2022,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2022,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2023,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2023,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch12,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch13,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch14,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch2,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch3,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch4,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch5,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch6,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch7,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch8,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2024,SSP3,0,NA
damages,batch9,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2024,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2025,SSP3,0,NA
damages,batch0,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2025,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2025,SSP3,0,NA
damages,batch1,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2025,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2025,SSP3,0,NA
damages,batch10,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2025,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,IIASA GDP,2025,SSP3,0,NA
damages,batch11,rcp45,surrogate_GFDL-ESM2G_06,OECD Env-Growth,2025,SSP3,0,NA
