temp,tercile,ref,lrt_eval,yhat,se,lower_ci,upper_ci
30.2,3,27,31.24262809753418,7.9861994,3.1514304,1.8095093,14.162889
30.3,3,27,31.24262809753418,8.0100327,3.2215793,1.6958534,14.324212
30.4,3,27,31.24262809753418,8.0210228,3.2906711,1.5714256,14.470619
30.5,3,27,31.24262809753418,8.0192833,3.3587761,1.4362034,14.602364
30.6,3,27,31.24262809753418,8.0049353,3.4259672,1.2901626,14.719707
30.7,3,27,31.24262809753418,7.9780941,3.4923172,1.1332783,14.82291
30.8,3,27,31.24262809753418,7.9388776,3.5578976,.96552604,14.912229
30.9,3,27,31.24262809753418,7.8874178,3.6227868,.78688651,14.987949
31,3,27,31.24262809753418,7.8238297,3.6870561,.59733278,15.050326
31.1,3,27,31.24262809753418,7.7482319,3.7507794,.3968392,15.099625
31.2,3,27,31.24262809753418,7.6607466,3.8140314,.18538249,15.13611
31.3,3,27,31.24262809753418,7.5614758,3.8768823,-.037073918,15.160026
31.4,3,27,31.24262809753418,7.450572,3.9394121,-.27053407,15.171679
31.5,3,27,31.24262809753418,7.3281369,4.0016913,-.5150336,15.171308
31.6,3,27,31.24262809753418,7.1942925,4.0637922,-.77059406,15.15918
31.7,3,27,31.24262809753418,7.0491638,4.1257892,-1.0372344,15.135562
31.8,3,27,31.24262809753418,6.8928447,4.1877499,-1.3149937,15.100683
31.9,3,27,31.24262809753418,6.7254968,4.2497516,-1.6038635,15.054857
32,3,27,31.24262809753418,6.5472164,4.3118625,-1.903879,14.998312
32.1,3,27,31.24262809753418,6.3581219,4.3741508,-2.2150559,14.931299
32.2,3,27,31.24262809753418,6.1583533,4.4366899,-2.5373993,14.854106
32.3,3,27,31.24262809753418,5.9479976,4.4995403,-2.8709395,14.766935
32.4,3,27,31.24262809753418,5.7272129,4.5627766,-3.2156651,14.670091
32.5,3,27,31.24262809753418,5.4960852,4.6264558,-3.5716021,14.563772
32.6,3,27,31.24262809753418,5.2547469,4.6906457,-3.9387493,14.448243
32.7,3,27,31.24262809753418,5.003336,4.7554116,-4.3170996,14.323771
32.8,3,27,31.24262809753418,4.7419415,4.8208075,-4.7066679,14.190551
32.9,3,27,31.24262809753418,4.470716,4.8868995,-5.1074309,14.048863
33,3,27,31.24262809753418,4.1897473,4.9537373,-5.5193992,13.898893
33.1,3,27,31.24262809753418,3.8991697,5.0213795,-5.9425535,13.740893
33.2,3,27,31.24262809753418,3.599123,5.0898838,-6.3768663,13.575112
33.3,3,27,31.24262809753418,3.2896881,5.1592941,-6.8223424,13.401719
33.4,3,27,31.24262809753418,2.971024,5.2296667,-7.278934,13.220983
33.5,3,27,31.24262809753418,2.6432197,5.3010416,-7.7466311,13.033071
33.6,3,27,31.24262809753418,2.3064065,5.3734674,-8.2253962,12.838209
33.7,3,27,31.24262809753418,1.9607235,5.446991,-8.7151823,12.636629
33.8,3,27,31.24262809753418,1.6062498,5.5216446,-9.2159748,12.428474
33.9,3,27,31.24262809753418,1.2431525,5.5974746,-9.7276964,12.214001
34,3,27,31.24262809753418,.87151051,5.67451,-10.250324,11.993345
34.1,3,27,31.24262809753418,.49146318,5.7527871,-10.783792,11.766719
34.2,3,27,31.24262809753418,.10314564,5.8323412,-11.328033,11.534325
34.3,3,27,31.24262809753418,-.29335919,5.9131947,-11.883008,11.296289
34.4,3,27,31.24262809753418,-.69788802,5.9953809,-12.448618,11.052842
34.5,3,27,31.24262809753418,-1.1103619,6.0789175,-13.024821,10.804097
34.6,3,27,31.24262809753418,-1.5306438,6.1638303,-13.611529,10.550241
34.7,3,27,31.24262809753418,-1.9585923,6.2501416,-14.208645,10.29146
34.8,3,27,31.24262809753418,-2.3941245,6.3378639,-14.81611,10.027861
34.9,3,27,31.24262809753418,-2.8370893,6.4270186,-15.433814,9.7596359
35,3,27,31.24262809753418,-3.2873917,6.5176129,-16.061678,9.4868956
35.1,3,27,31.24262809753418,-3.7449241,6.6096625,-16.699625,9.2097759
35.2,3,27,31.24262809753418,-4.209476,6.7031765,-17.347462,8.9285088
35.3,3,27,31.24262809753418,-4.6810441,6.7981601,-18.005194,8.6431055
35.4,3,27,31.24262809753418,-5.1594052,6.8946214,-18.672615,8.3538046
35.5,3,27,31.24262809753418,-5.6445642,6.9925623,-19.349735,8.060606
35.6,3,27,31.24262809753418,-6.1363297,7.0919857,-20.036366,7.7637067
35.7,3,27,31.24262809753418,-6.6345034,7.1928906,-20.732311,7.4633036
35.8,3,27,31.24262809753418,-7.1390934,7.2952757,-21.437571,7.1593843
35.9,3,27,31.24262809753418,-7.6498814,7.3991389,-22.151928,6.8521643
36,3,27,31.24262809753418,-8.1668673,7.5044756,-22.875368,6.5416346
36.1,3,27,31.24262809753418,-8.6898327,7.6112776,-23.607662,6.2279973
36.2,3,27,31.24262809753418,-9.2186584,7.7195406,-24.348679,5.9113631
36.3,3,27,31.24262809753418,-9.753273,7.8292522,-25.098326,5.5917792
36.4,3,27,31.24262809753418,-10.293506,7.9404054,-25.856413,5.269403
36.5,3,27,31.24262809753418,-10.839293,8.0529861,-26.622856,4.9442697
36.6,3,27,31.24262809753418,-11.39048,8.1669827,-27.397472,4.6165123
36.7,3,27,31.24262809753418,-11.946924,8.282383,-28.180098,4.2862492
36.8,3,27,31.24262809753418,-12.508561,8.3991709,-28.970634,3.9535117
36.9,3,27,31.24262809753418,-13.075217,8.5173321,-29.768883,3.6184478
37,3,27,31.24262809753418,-13.64682,8.6368484,-30.574732,3.2810915
37.1,3,27,31.24262809753418,-14.223228,8.7577028,-31.38801,2.9415548
37.2,3,27,31.24262809753418,-14.804293,8.879879,-32.208534,2.5999503
37.3,3,27,31.24262809753418,-15.389951,9.003356,-33.036205,2.2563016
37.4,3,27,31.24262809753418,-15.980024,9.1281147,-33.8708,1.9107511
37.5,3,27,31.24262809753418,-16.574442,9.2541342,-34.712212,1.5633267
37.6,3,27,31.24262809753418,-17.173069,9.3813934,-35.560261,1.2141258
37.7,3,27,31.24262809753418,-17.775751,9.5098734,-36.414761,.86325705
37.8,3,27,31.24262809753418,-18.382429,9.6395493,-37.2756,.51073956
37.9,3,27,31.24262809753418,-18.99292,9.7703991,-38.142551,.15671171
38,3,27,31.24262809753418,-19.607153,9.9024,-39.015499,-.1988059
38.1,3,27,31.24262809753418,-20.224993,10.035528,-39.894268,-.55571812
38.2,3,27,31.24262809753418,-20.846298,10.169762,-40.778664,-.91393095
38.3,3,27,31.24262809753418,-21.470978,10.305073,-41.668549,-1.2734063
38.4,3,27,31.24262809753418,-22.098881,10.44144,-42.563728,-1.6340362
38.5,3,27,31.24262809753418,-22.729939,10.578836,-43.464077,-1.9957995
38.6,3,27,31.24262809753418,-23.363989,10.717237,-44.369389,-2.3585892
38.7,3,27,31.24262809753418,-24.000906,10.856619,-45.279488,-2.7223237
38.8,3,27,31.24262809753418,-24.640594,10.996952,-46.194221,-3.0869641
38.9,3,27,31.24262809753418,-25.282909,11.138214,-47.113407,-3.4524126
39,3,27,31.24262809753418,-25.927776,11.280377,-48.036911,-3.8186424
39.1,3,27,31.24262809753418,-26.575041,11.423416,-48.964523,-4.1855555
39.2,3,27,31.24262809753418,-27.22456,11.567304,-49.896057,-4.5530605
39.3,3,27,31.24262809753418,-27.87627,11.712014,-50.831394,-4.9211445
39.4,3,27,31.24262809753418,-28.529989,11.857518,-51.770298,-5.28968
39.5,3,27,31.24262809753418,-29.185663,12.003794,-52.712666,-5.6586599
39.6,3,27,31.24262809753418,-29.84314,12.15081,-53.658291,-6.0279884
39.7,3,27,31.24262809753418,-30.502266,12.298541,-54.606964,-6.3975687
39.8,3,27,31.24262809753418,-31.162973,12.446959,-55.558567,-6.7673817
39.9,3,27,31.24262809753418,-31.825111,12.59604,-56.512894,-7.1373267
40,3,27,31.24262809753418,-32.48859,12.745754,-57.46981,-7.5073719
40.1,3,27,31.24262809753418,-33.153259,12.896073,-58.4291,-7.8774219
40.2,3,27,31.24262809753418,-33.819004,13.046973,-59.390602,-8.247406
40.3,3,27,31.24262809753418,-34.485722,13.198424,-60.35416,-8.6172848
40.4,3,27,31.24262809753418,-35.153252,13.350399,-61.319553,-8.986949
40.5,3,27,31.24262809753418,-35.821533,13.502873,-62.286682,-9.3563881
40.6,3,27,31.24262809753418,-36.490421,13.655819,-63.255333,-9.7255087
40.7,3,27,31.24262809753418,-37.159752,13.809204,-64.225296,-10.09421
40.8,3,27,31.24262809753418,-37.829483,13.963009,-65.196472,-10.462488
40.9,3,27,31.24262809753418,-38.499409,14.117198,-66.16861,-10.830209
41,3,27,31.24262809753418,-39.169495,14.271752,-67.141617,-11.197374
41.1,3,27,31.24262809753418,-39.839596,14.426642,-68.115295,-11.563897
41.2,3,27,31.24262809753418,-40.509674,14.581856,-69.089584,-11.929762
41.3,3,27,31.24262809753418,-41.179775,14.737384,-70.064522,-12.295035
41.4,3,27,31.24262809753418,-41.849846,14.893213,-71.040009,-12.659685
41.5,3,27,31.24262809753418,-42.519966,15.049341,-72.016129,-13.023798
41.6,3,27,31.24262809753418,-43.19006,15.20575,-72.992783,-13.387335
41.7,3,27,31.24262809753418,-43.86013,15.362436,-73.969948,-13.750307
41.8,3,27,31.24262809753418,-44.530247,15.519394,-74.947701,-14.112793
41.9,3,27,31.24262809753418,-45.200317,15.676607,-75.925903,-14.47473
42,3,27,31.24262809753418,-45.870419,15.834075,-76.904633,-14.836201
42.1,3,27,31.24262809753418,-46.540527,15.991789,-77.883858,-15.197197
42.2,3,27,31.24262809753418,-47.210598,16.149738,-78.863503,-15.557694
42.3,3,27,31.24262809753418,-47.880699,16.307919,-79.843636,-15.917767
42.4,3,27,31.24262809753418,-48.550777,16.466324,-80.824181,-16.277378
42.5,3,27,31.24262809753418,-49.220879,16.624947,-81.805176,-16.636585
42.6,3,27,31.24262809753418,-49.890984,16.783781,-82.786591,-16.995377
42.7,3,27,31.24262809753418,-50.561058,16.94282,-83.768379,-17.353743
42.8,3,27,31.24262809753418,-51.231163,17.10206,-84.75058,-17.71174
42.9,3,27,31.24262809753418,-51.90123,17.261492,-85.733131,-18.069328
43,3,27,31.24262809753418,-52.571342,17.421116,-86.716103,-18.42658
43.1,3,27,31.24262809753418,-53.241444,17.580925,-87.699425,-18.783466
43.2,3,27,31.24262809753418,-53.91172,17.740938,-88.683319,-19.14012
43.3,3,27,31.24262809753418,-54.581417,17.901039,-89.666809,-19.496027
43.4,3,27,31.24262809753418,-55.251701,18.061398,-90.65139,-19.852013
43.5,3,27,31.24262809753418,-55.921795,18.221891,-91.636047,-20.207544
43.6,3,27,31.24262809753418,-56.591915,18.382549,-92.621048,-20.562778
43.7,3,27,31.24262809753418,-57.262188,18.54339,-93.606567,-20.917812
43.8,3,27,31.24262809753418,-57.93187,18.70429,-94.591606,-21.272135
43.9,3,27,31.24262809753418,-58.602161,18.865435,-95.577736,-21.626591
44,3,27,31.24262809753418,-59.272266,19.026691,-96.563896,-21.980633
44.1,3,27,31.24262809753418,-59.94236,19.188089,-97.550323,-22.334394
44.2,3,27,31.24262809753418,-60.612453,19.349627,-98.537025,-22.68788
44.3,3,27,31.24262809753418,-61.282539,19.511295,-99.523979,-23.041101
44.4,3,27,31.24262809753418,-61.952625,19.673098,-100.51118,-23.394064
44.5,3,27,31.24262809753418,-62.622726,19.835026,-101.49866,-23.74679
44.6,3,27,31.24262809753418,-63.292828,19.99708,-102.48638,-24.099274
44.7,3,27,31.24262809753418,-63.962914,20.159254,-103.47433,-24.451502
44.8,3,27,31.24262809753418,-64.633003,20.321547,-104.4625,-24.803503
44.9,3,27,31.24262809753418,-65.303085,20.483955,-105.4509,-25.155272
45,3,27,31.24262809753418,-65.97319,20.646479,-106.43954,-25.506834
45.1,3,27,31.24262809753418,-66.643288,20.809113,-107.4284,-25.858181
45.2,3,27,31.24262809753418,-67.313377,20.971853,-108.41745,-26.209301
45.3,3,27,31.24262809753418,-67.983459,21.134697,-109.40671,-26.560219
45.4,3,27,31.24262809753418,-68.653549,21.297646,-110.39616,-26.910929
45.5,3,27,31.24262809753418,-69.323647,21.460695,-111.38584,-27.261459
45.6,3,27,31.24262809753418,-69.993752,21.623844,-112.37571,-27.611795
45.7,3,27,31.24262809753418,-70.663841,21.787088,-113.36575,-27.961929
45.8,3,27,31.24262809753418,-71.333923,21.950424,-114.35596,-28.311882
45.9,3,27,31.24262809753418,-72.004013,22.113855,-115.34637,-28.66165
46,3,27,31.24262809753418,-72.67411,22.277376,-116.33697,-29.011259
46.1,3,27,31.24262809753418,-73.344215,22.440985,-117.32774,-29.360693
46.2,3,27,31.24262809753418,-74.014297,22.604677,-118.31866,-29.709946
46.3,3,27,31.24262809753418,-74.684387,22.768454,-119.30974,-30.059036
46.4,3,27,31.24262809753418,-75.354469,22.932314,-120.30098,-30.407961
46.5,3,27,31.24262809753418,-76.024574,23.096256,-121.2924,-30.756744
46.6,3,27,31.24262809753418,-76.694679,23.260277,-122.28398,-31.105371
46.7,3,27,31.24262809753418,-77.364761,23.424374,-123.27569,-31.453833
46.8,3,27,31.24262809753418,-78.034851,23.588545,-124.26755,-31.802151
46.9,3,27,31.24262809753418,-78.704933,23.75279,-125.25954,-32.150318
47,3,27,31.24262809753418,-79.375038,23.91711,-126.25171,-32.49836
