var_type,year,pctile,beta1,beta2,anomalymin,anomalymax,ssp,global_consumption,ratio
"value",2140,"0.80",.5648364,.1794033,0,11,"SSP3",4.140e+14,1.201033
"value",2140,"0.85",.6943148,.1796132,0,11,"SSP3",4.140e+14,1.201033
"value",2140,"0.90",.8457421,.1748015,0,11,"SSP3",4.140e+14,1.201033
"value",2140,"0.95",1.143358,.1732106,0,11,"SSP3",4.140e+14,1.201033
"value",2141,"0.05",-.5686658,.078986,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.10",-.283306,.0542158,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.15",-.3417029,.1069552,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.20",-.2411346,.1053011,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.25",-.1794858,.1136185,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.30",-.1062608,.1147419,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.35",-.0516161,.1186234,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.40",-.0352962,.1396368,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.45",.0497974,.1411738,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.50",.1060411,.1444194,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.55",.1811132,.1459124,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.60",.2410015,.1503176,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.65",.2744226,.1706982,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.70",.3520377,.175031,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.75",.4411302,.1834809,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.80",.5673656,.1802066,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.85",.6974238,.1804175,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.90",.8495291,.1755842,0,11,"SSP3",4.159e+14,1.206411
"value",2141,"0.95",1.148478,.1739862,0,11,"SSP3",4.159e+14,1.206411
"value",2142,"0.05",-.5712123,.0793397,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.10",-.2845746,.0544585,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.15",-.343233,.1074342,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.20",-.2422144,.1057727,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.25",-.1802895,.1141273,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.30",-.1067367,.1152557,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.35",-.0518472,.1191546,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.40",-.0354543,.1402621,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.45",.0500204,.1418059,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.50",.106516,.1450661,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.55",.1819242,.1465658,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.60",.2420807,.1509907,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.65",.2756515,.1714625,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.70",.3536141,.1758147,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.75",.4431055,.1843025,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.80",.5699062,.1810135,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.85",.7005468,.1812254,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.90",.8533332,.1763705,0,11,"SSP3",4.177e+14,1.211813
"value",2142,"0.95",1.153621,.1747653,0,11,"SSP3",4.177e+14,1.211813
"value",2143,"0.05",-.57377,.079695,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.10",-.2858489,.0547024,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.15",-.34477,.1079152,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.20",-.2432989,.1062463,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.25",-.1810968,.1146383,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.30",-.1072146,.1157718,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.35",-.0520794,.1196881,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.40",-.035613,.1408901,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.45",.0502444,.1424409,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.50",.1069929,.1457156,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.55",.1827388,.1472221,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.60",.2431647,.1516668,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.65",.2768857,.1722303,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.70",.3551975,.176602,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.75",.4450896,.1851278,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.80",.572458,.1818241,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.85",.7036836,.1820368,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.90",.8571542,.1771602,0,11,"SSP3",4.196e+14,1.21724
"value",2143,"0.95",1.158787,.1755479,0,11,"SSP3",4.196e+14,1.21724
"value",2144,"0.05",-.5763392,.0800519,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.10",-.2871289,.0549473,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.15",-.3463138,.1083985,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.20",-.2443884,.106722,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.25",-.1819077,.1151516,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.30",-.1076947,.1162902,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.35",-.0523126,.1202241,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.40",-.0357725,.141521,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.45",.0504694,.1430787,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.50",.107472,.1463681,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.55",.1835571,.1478813,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.60",.2442535,.152346,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.65",.2781256,.1730015,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.70",.356788,.1773928,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.75",.4470827,.1859567,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.80",.5750214,.1826382,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.85",.7068346,.182852,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.90",.8609924,.1779535,0,11,"SSP3",4.215e+14,1.22269
"value",2144,"0.95",1.163975,.1763339,0,11,"SSP3",4.215e+14,1.22269
"value",2145,"0.05",-.5789201,.0804103,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.10",-.2884147,.0551934,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.15",-.3478646,.1088839,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.20",-.2454828,.1071999,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.25",-.1827223,.1156673,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.30",-.1081769,.1168109,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.35",-.0525468,.1207624,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.40",-.0359327,.1421548,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.45",.0506954,.1437194,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.50",.1079533,.1470236,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.55",.1843791,.1485436,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.60",.2453473,.1530282,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.65",.2793711,.1737762,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.70",.3583857,.1781872,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.75",.4490847,.1867895,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.80",.5775964,.1834561,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.85",.7099999,.1836708,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.90",.864848,.1787504,0,11,"SSP3",4.234e+14,1.228166
"value",2145,"0.95",1.169188,.1771236,0,11,"SSP3",4.234e+14,1.228166
"value",2146,"0.05",-.5815125,.0807704,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.10",-.2897061,.0554405,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.15",-.3494223,.1093714,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.20",-.246582,.10768,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.25",-.1835405,.1161852,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.30",-.1086613,.117334,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.35",-.0527821,.1213032,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.40",-.0360936,.1427913,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.45",.0509224,.144363,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.50",.1084367,.1476819,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.55",.1852047,.1492087,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.60",.2464459,.1537134,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.65",.280622,.1745543,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.70",.3599905,.178985,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.75",.4510956,.1876259,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.80",.5801828,.1842776,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.85",.7131791,.1844932,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.90",.8687206,.1795508,0,11,"SSP3",4.253e+14,1.233665
"value",2146,"0.95",1.174423,.1779167,0,11,"SSP3",4.253e+14,1.233665
"value",2147,"0.05",-.5841163,.0811321,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.10",-.2910033,.0556888,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.15",-.3509869,.1098612,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.20",-.2476861,.1081621,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.25",-.1843623,.1167055,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.30",-.1091479,.1178594,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.35",-.0530185,.1218464,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.40",-.0362552,.1434307,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.45",.0511504,.1450094,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.50",.1089222,.1483432,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.55",.186034,.1498768,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.60",.2475495,.1544017,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.65",.2818786,.175336,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.70",.3616024,.1797865,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.75",.4531155,.188466,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.80",.5827807,.1851027,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.85",.7163725,.1853194,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.90",.8726105,.1803548,0,11,"SSP3",4.272e+14,1.239189
"value",2147,"0.95",1.179682,.1787134,0,11,"SSP3",4.272e+14,1.239189
"value",2148,"0.05",-.5867319,.0814954,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.10",-.2923064,.0559382,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.15",-.3525586,.1103531,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.20",-.2487952,.1086465,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.25",-.1851879,.1172281,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.30",-.1096366,.1183872,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.35",-.0532559,.122392,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.40",-.0364175,.1440729,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.45",.0513794,.1456587,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.50",.10941,.1490075,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.55",.186867,.150548,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.60",.248658,.1550931,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.65",.2831408,.1761211,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.70",.3632216,.1805916,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.75",.4551445,.18931,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.80",.5853903,.1859316,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.85",.7195804,.1861492,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.90",.876518,.1811624,0,11,"SSP3",4.291e+14,1.244738
"value",2148,"0.95",1.184964,.1795136,0,11,"SSP3",4.291e+14,1.244738
"value",2149,"0.05",-.5893592,.0818603,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.10",-.2936154,.0561886,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.15",-.3541373,.1108473,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.20",-.2499093,.109133,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.25",-.1860172,.117753,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.30",-.1101276,.1189173,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.35",-.0534943,.12294,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.40",-.0365806,.1447181,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.45",.0516095,.146311,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.50",.1098999,.1496747,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.55",.1877038,.1512221,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.60",.2497714,.1557876,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.65",.2844087,.1769097,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.70",.3648481,.1814002,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.75",.4571826,.1901577,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.80",.5880117,.1867642,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.85",.7228026,.1869828,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.90",.880443,.1819737,0,11,"SSP3",4.310e+14,1.250312
"value",2149,"0.95",1.190271,.1803175,0,11,"SSP3",4.310e+14,1.250312
"value",2150,"0.05",-.5919983,.0822269,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.10",-.2949301,.0564402,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.15",-.3557231,.1113436,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.20",-.2510284,.1096217,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.25",-.1868501,.1182803,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.30",-.1106207,.1194498,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.35",-.0537339,.1234905,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.40",-.0367444,.1453661,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.45",.0518406,.1469661,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.50",.110392,.1503449,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.55",.1885443,.1518992,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.60",.2508899,.1564852,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.65",.2856822,.1777019,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.70",.3664819,.1822125,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.75",.4592298,.1910092,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.80",.5906447,.1876005,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.85",.7260392,.18782,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.90",.8843854,.1827885,0,11,"SSP3",4.329e+14,1.255911
"value",2150,"0.95",1.1956,.1811249,0,11,"SSP3",4.329e+14,1.255911
"value",2151,"0.05",-.5946492,.0825951,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.10",-.2962508,.056693,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.15",-.357316,.1118422,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.20",-.2521525,.1101125,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.25",-.1876868,.1188099,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.30",-.1111161,.1199847,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.35",-.0539745,.1240435,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.40",-.036909,.146017,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.45",.0520727,.1476242,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.50",.1108863,.1510182,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.55",.1893886,.1525794,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.60",.2520133,.1571859,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.65",.2869615,.1784976,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.70",.3681229,.1830284,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.75",.4612862,.1918645,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.80",.5932895,.1884405,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.85",.7292903,.1886611,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.90",.8883456,.183607,0,11,"SSP3",4.349e+14,1.261534
"value",2151,"0.95",1.200954,.181936,0,11,"SSP3",4.349e+14,1.261534
"value",2152,"0.05",-.597312,.0829649,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.10",-.2975774,.0569468,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.15",-.358916,.112343,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.20",-.2532816,.1106056,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.25",-.1885272,.1193419,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.30",-.1116136,.1205219,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.35",-.0542162,.124599,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.40",-.0370742,.1466709,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.45",.0523059,.1482853,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.50",.1113829,.1516944,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.55",.1902366,.1532627,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.60",.2531418,.1578898,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.65",.2882465,.1792969,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.70",.3697713,.183848,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.75",.4633518,.1927236,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.80",.5959462,.1892844,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.85",.732556,.1895059,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.90",.8923235,.1844292,0,11,"SSP3",4.368e+14,1.267183
"value",2152,"0.95",1.206332,.1827506,0,11,"SSP3",4.368e+14,1.267183
"value",2153,"0.05",-.5999866,.0833364,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.10",-.2989098,.0572018,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.15",-.3605231,.1128461,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.20",-.2544157,.1111009,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.25",-.1893714,.1198763,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.30",-.1121134,.1210616,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.35",-.054459,.1251569,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.40",-.0372402,.1473277,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.45",.0525401,.1489493,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.50",.1118816,.1523737,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.55",.1910885,.1539489,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.60",.2542753,.1585968,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.65",.2895372,.1800998,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.70",.3714271,.1846713,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.75",.4654266,.1935866,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.80",.5986148,.1901319,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.85",.7358363,.1903545,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.90",.8963192,.185255,0,11,"SSP3",4.388e+14,1.272858
"value",2153,"0.95",1.211734,.183569,0,11,"SSP3",4.388e+14,1.272858
"value",2154,"0.05",-.6026732,.0837096,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.10",-.3002483,.057458,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.15",-.3621375,.1133514,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.20",-.2555549,.1115984,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.25",-.1902194,.1204131,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.30",-.1126154,.1216037,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.35",-.0547028,.1257173,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.40",-.037407,.1479874,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.45",.0527754,.1496163,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.50",.1123826,.153056,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.55",.1919442,.1546383,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.60",.2554139,.1593069,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.65",.2908337,.1809063,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.70",.3730903,.1854982,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.75",.4675107,.1944534,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.80",.6012952,.1909833,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.85",.7391312,.1912068,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.90",.9003327,.1860845,0,11,"SSP3",4.407e+14,1.278557
"value",2154,"0.95",1.21716,.184391,0,11,"SSP3",4.407e+14,1.278557
"value",2155,"0.05",-.6053718,.0840844,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.10",-.3015927,.0577153,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.15",-.363759,.1138589,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.20",-.2566993,.1120981,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.25",-.1910712,.1209523,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.30",-.1131197,.1221482,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.35",-.0549478,.1262803,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.40",-.0375745,.14865,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.45",.0530117,.1502862,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.50",.1128858,.1537413,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.55",.1928036,.1553307,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.60",.2565576,.1600203,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.65",.2921359,.1817163,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.70",.3747609,.1863288,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.75",.4696041,.1953242,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.80",.6039876,.1918385,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.85",.7424408,.192063,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.90",.9043642,.1869178,0,11,"SSP3",4.427e+14,1.284282
"value",2155,"0.95",1.22261,.1852166,0,11,"SSP3",4.427e+14,1.284282
"value",2156,"0.05",-.6080827,.0844609,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.10",-.3029433,.0579737,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.15",-.3653879,.1143688,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.20",-.2578487,.1126,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.25",-.1919267,.1214939,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.30",-.1136262,.1226952,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.35",-.0551938,.1268457,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.40",-.0377428,.1493157,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.45",.0532491,.1509592,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.50",.1133913,.1544297,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.55",.193667,.1560263,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.60",.2577064,.1607368,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.65",.2934441,.18253,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.70",.376439,.1871632,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.75",.4717069,.1961988,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.80",.6066923,.1926975,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.85",.7457654,.192923,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.90",.9084138,.1877548,0,11,"SSP3",4.447e+14,1.290033
"value",2156,"0.95",1.228084,.186046,0,11,"SSP3",4.447e+14,1.290033
"value",2157,"0.05",-.6108056,.0848391,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.10",-.3042998,.0582333,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.15",-.3670241,.1148809,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.20",-.2590033,.1131042,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.25",-.1927862,.1220379,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.30",-.114135,.1232446,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.35",-.055441,.1274137,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.40",-.0379118,.1499843,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.45",.0534875,.1516351,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.50",.1138991,.1551213,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.55",.1945342,.156725,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.60",.2588604,.1614566,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.65",.2947581,.1833474,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.70",.3781247,.1880013,0,11,"SSP3",4.467e+14,1.29581
"value",2157,"0.75",.4738192,.1970774,0,11,"SSP3",4.467e+14,1.29581
