hierid,ISO,diff,d_h,d_l,gdp,pop,gdppc,wage,diff_dis,h_dis,l_dis,diff_dis_p,h_dis_p,l_dis_p,pop_w,diff_dis_p_pw
ETH.8.31.204,ETH,-1938.93600632674,-2065.58933108447,-126.653324757726,248162960,213029.62,1164.9222,0.007766148,30.1161279753249,32.083344904846,1.96721692952113,2.58524800843566,2.75411910811263,0.168871099676968,3.07682851999233e-05,7.95436480360822e-05
ETH.8.31.208,ETH,-1812.20195311787,-1929.70797423683,-117.506021118965,425028640,365019.34,1164.4003,0.00776266866666667,28.1350466382805,29.9593672548502,1.82432061656972,2.41626927082383,2.57294396564911,0.156674694825286,5.27204581062849e-05,0.000127386822865971
ETH.8.31.210,ETH,-1545.45484619339,-1644.75591367718,-99.3010674837956,245233740,210710.27,1163.8434,0.007758956,23.9822323032025,25.5231775299221,1.5409452267196,2.06060646159118,2.19300788490291,0.132401423311727,3.04332969373595e-05,6.2711048316646e-05
ETH.8.31.216,ETH,-1539.03320948358,-1637.23890430618,-98.205694822601,217789100,185623.92,1173.2815,0.00782187666666667,24.0762559009695,25.6125615667029,1.53630566573338,2.05204427931144,2.18298520574158,0.130940926430135,2.68100262793867e-05,5.50153610548049e-05
ETH.8.31.217,ETH,-874.01517228374,-929.490844204058,-55.4756719203182,152976060,131429.36,1163.9413,0.00775960866666667,13.5640314113021,14.4249704205462,0.860939009244116,1.16535356304499,1.23932112560541,0.0739675625604243,1.89825998474926e-05,2.21214403681327e-05
ETH.8.31.R1f32508dc20799df,ETH,-1356.76243454473,-1442.42965052623,-85.6672159814937,373355800,320760.47,1163.9708,0.00775980533333333,21.0564247512931,22.3859465902231,1.32952183893003,1.80901657939298,1.92323953403497,0.114222954641992,4.63280628384985e-05,8.38082337660035e-05
ETH.8.31.R2b9aefbf5d844c95,ETH,-1266.06496108658,-1348.48801967336,-82.4230585867775,320922700,275753.12,1163.8043,0.00775869533333333,19.6460246105586,20.9250154105912,1.27899080003258,1.6880866147821,1.79798402623114,0.109897411449037,3.98275631385377e-05,6.72323762335546e-05
ETH.8.31.R726ff1102400a9aa,ETH,-913.585496423573,-998.325042614856,-84.7395461912823,380911500,326880.78,1165.2917,0.00776861133333333,14.1945812829703,15.5111984808165,1.31661719784624,1.21811399523143,1.33110005681981,0.112986061588376,4.72120311974147e-05,5.75096359448738e-05
ETH.8.31.Ra05c81c92c1e07e3,ETH,-673.150962521858,-729.672126025606,-56.5211635037477,438841000,377057.97,1163.8555,0.00775903666666667,10.4460060008181,11.3231055609546,0.87709956013648,0.897534616695811,0.972896168034141,0.0753615513383302,5.44592210128532e-05,4.88790360573237e-05
ETH.8.31.Rd56f2b240af2499a,ETH,-1509.82474398791,-1606.30017244159,-96.4754284536787,398234400,341875.4,1164.8524,0.00776568266666667,23.4496396881827,24.9480348131867,1.49839512500395,2.01309965865055,2.14173356325545,0.128633904604905,4.93777335285012e-05,9.94022985111635e-05
ETH.8.31.Rf50a413f14172445,ETH,-2070.84558452488,-2207.25209582971,-136.406511304834,520947740,447350.94,1164.517,0.00776344666666667,32.1537985007221,34.2717678517244,2.11796935100229,2.76112744603317,2.94300279443962,0.181875348406445,6.46117723271243e-05,0.000178401337909269
ETH.8.32.218,ETH,-2163.76026971292,-2307.21751944288,-143.457249729952,239753000,205884,1164.5052,0.007763368,33.5961344751214,35.8235573189644,2.22742284384304,2.88501369295057,3.07629002592383,0.19127633297327,2.97362293098069e-05,8.57894287355107e-05
ETH.8.32.221,ETH,-2295.06024721919,-2447.96032326152,-152.900076042324,279735940,240126,1164.9548,0.00776636533333333,35.6485526838291,38.0235083839074,2.37495570007826,3.06008032962559,3.26394709768202,0.203866768056431,3.46818684271079e-05,0.000106129303368456
ETH.8.32.224,ETH,-2405.00400908249,-2566.05750302656,-161.053493944068,67692070,58120.875,1164.6775,0.00776451666666667,37.3473874238423,39.8483924997495,2.50100507590723,3.20667201210998,3.42141000403541,0.214737991925424,8.3945117963835e-06,2.69184460327901e-05
ETH.8.32.228,ETH,-1835.45641774738,-1954.42553499415,-118.969117246768,131198060,112732.06,1163.8043,0.00775869533333333,28.4814942858267,30.3275845554133,1.84609026958656,2.44727522366318,2.60590071332554,0.158625489662357,1.62821121929189e-05,3.98468097586345e-05
ETH.8.32.232,ETH,-1667.51373631085,-1774.44067205647,-106.926935745621,101767390,87443.73,1163.8043,0.00775869533333333,25.8754620883684,27.5346891231228,1.65922703475437,2.22335164841446,2.36592089607529,0.142569247660828,1.26296691680016e-05,2.80801957636057e-05
ETH.8.32.235,ETH,-1954.60499500911,-2082.65281779126,-128.047822782153,281976350,241943.97,1165.4614,0.00776974266666667,30.3735556524041,32.3633529164926,1.98979726408853,2.60613999334547,2.77687042372168,0.170730430376204,3.49444413944019e-05,9.10701062630678e-05
ETH.8.32.R54938883c5dbde59,ETH,-1358.1933226976,-1443.85355847471,-85.6602357771089,162421470,139553.4,1163.8661,0.00775910733333333,21.0767355404547,22.4060294676411,1.32929392718646,1.81092443026347,1.92513807796628,0.114213647702812,2.0155970854283e-05,3.65009400356995e-05
ETH.8.32.R69a14a653d8122f5,ETH,-841.416096717735,-897.867314327444,-56.4512176097086,426723940,366641.62,1163.8721,0.00775914733333333,13.0573429261423,13.9333695553019,0.87602662915958,1.12188812895698,1.19715641910326,0.0752682901462781,5.29547671836523e-05,5.94093246750202e-05
ETH.8.32.Ra0d715dfd67c501b,ETH,-593.161433148451,-639.898746968984,-46.7373138205333,442462980,380170.88,1163.8529,0.00775901933333333,9.20470205517308,9.92997349821625,0.72527144304317,0.790881910864601,0.853198329291979,0.0623164184273777,5.49088247002733e-05,4.34263962022816e-05
ETH.8.32.Rf7ed7566dfe1b26d,ETH,-407.732756210576,-501.860021600451,-94.1272653898752,318714600,273855.8,1163.8043,0.00775869533333333,6.32694846571626,7.78755801515597,1.46060954943971,0.543643674947434,0.669146695467268,0.125503020519834,3.95535294953498e-05,2.15030261319937e-05
ETH.8.33.236,ETH,-810.275719854784,-859.376574711308,-49.1008548565239,344151360,295565,1164.3846,0.007762564,12.5796342660377,13.3419313225946,0.762297056556955,1.08036762647305,1.14583543294841,0.0654678064753652,4.26890317652322e-05,4.61198479246363e-05
ETH.8.33.240,ETH,-659.41186793245,-718.137686668198,-58.7258187357476,185112960,158975.72,1164.4103,0.00776273533333333,10.2376796128371,11.149425588995,0.911745976157834,0.879215823909934,0.957516915557597,0.0783010916476635,2.29611745672886e-05,2.01878280151185e-05
ETH.8.33.241,ETH,-963.586582108704,-1023.90500842951,-60.3184263208049,626179460,537878.7,1164.1648,0.00776109866666667,14.9569810752435,15.8932555914312,0.936274516187661,1.28478210947827,1.36520667790601,0.0804245684277399,7.76868739875892e-05,9.98107058405476e-05
ETH.8.33.242,ETH,-573.665393654383,-621.249667259182,-47.5842736047988,435643260,374152.47,1164.3469,0.00776231266666667,8.90594030318347,9.64466832265679,0.738728019473324,0.764887191539177,0.828332889678909,0.0634456981397317,5.40395739579114e-05,4.13341779566405e-05
ETH.8.33.243,ETH,-561.466881311203,-609.992362665149,-48.5254813539458,53825940,46209.395,1164.8268,0.007765512,8.72015560884944,9.47380602436913,0.753650415519685,0.748622508414937,0.813323150220198,0.0647006418052611,6.67411341331741e-06,4.99639152492346e-06
ETH.8.33.244,ETH,-672.587257568301,-719.099017457298,-46.5117598889966,364336400,312563.38,1165.64,0.00777093333333333,10.4532614788255,11.1761410494523,0.7228795706268,0.896783010091068,0.958798689943063,0.0620156798519954,4.51441410771517e-05,4.04844987231439e-05
ETH.8.33.245,ETH,-452.788644329049,-548.29645832744,-95.5078139983914,134336020,115428.35,1163.8043,0.00775869533333333,7.02609828348424,8.50813034501661,1.48203206153237,0.603718192438732,0.731061944436587,0.127343751997855,1.66715426378575e-05,1.00649135864926e-05
ETH.8.33.247,ETH,-884.334008900845,-940.190702669441,-55.8566937685964,146849200,126152.2,1164.0637,0.00776042466666667,13.7256149124927,14.5925582407332,0.866943328240524,1.17911201186779,1.25358760355925,0.0744755916914619,1.82204092942464e-05,2.14839034599935e-05
ETH.8.33.R482297f63d05c872,ETH,-617.726965297693,-674.237201698427,-56.5102364007338,319607500,274614.2,1163.8419,0.007758946,9.58582033297735,10.4627400783384,0.876919745361055,0.823635953730257,0.898982935597902,0.075346981867645,3.9663066692551e-05,3.2667927763186e-05
ETH.8.33.Rd30c200e20dcc445,ETH,-1408.45865884902,-1496.81942092009,-88.3607620710744,416691870,357954.88,1164.0905,0.00776060333333333,21.8609779254518,23.2324435747811,1.37146564932931,1.87794487846536,1.99575922789346,0.117814349428099,5.17001243139069e-05,9.70899836713236e-05
ETH.8.34.248,ETH,-319.090681578328,-384.737653751167,-65.6469721728393,290689150,249736.16,1163.9851,0.00775990066666667,4.95222398541358,5.97105195167091,1.01882796625733,0.425454242104437,0.51298353833489,0.0875292962304524,3.60698826558189e-05,1.53460845881274e-05
ETH.8.34.251,ETH,-355.675572150726,-423.220195504214,-67.5446233534881,277474050,238419.86,1163.8042,0.00775869466666667,5.51915632941891,6.56727254736834,1.04811621794943,0.474234096200968,0.564293594005619,0.0900594978046508,3.44354472857145e-05,1.63304632208169e-05
ETH.8.34.253,ETH,-481.329330327082,-611.610565689543,-130.281235362461,601416100,516763.75,1163.8125,0.00775875,7.4690278833505,9.49066695308749,2.02163906973699,0.64177244043611,0.815480754252724,0.173708313816615,7.46372004089473e-05,4.79000982537691e-05
ETH.8.34.256,ETH,-731.556971244827,-776.782833702319,-45.2258624574923,243965020,206434.97,1181.8009,0.00787867266666667,11.5273958269121,12.2400353596527,0.712639532740542,0.975409294993102,1.03571044493643,0.0603011499433231,2.98158069858906e-05,2.9082615271758e-05
ETH.8.34.261,ETH,-463.461834181623,-551.702236755641,-88.2404025740183,186530200,160226.48,1164.1659,0.007761106,7.193952844076,8.56363907979525,1.36968623571926,0.617949112242164,0.735602982340855,0.117653870098691,2.31418242834955e-05,1.43004697716502e-05
ETH.8.34.263,ETH,-501.996889128798,-654.944737071442,-152.947847942643,188983700,162384.42,1163.8043,0.00775869533333333,7.78968184206292,10.1630333502148,2.37335150815192,0.669329185505065,0.873259649428588,0.203930463923524,2.34534997836645e-05,1.56981119074434e-05
ETH.8.34.R1ad1e60545158571,ETH,-586.007070636167,-627.503543596406,-41.496472960239,343337300,294620.88,1165.353,0.00776902,9.10540130382759,9.7501751605427,0.644773856715112,0.781342760848223,0.836671391461875,0.055328630613652,4.25526706647291e-05,3.32482211786446e-05
ETH.8.34.R678051a4616511c8,ETH,-851.182447578429,-907.296615428824,-56.1141678503946,604041900,518242.66,1165.5581,0.00777038733333333,13.2280346180382,14.1000922562087,0.872057638170493,1.13490993010457,1.20972882057177,0.0748188904671928,7.48508022764483e-05,8.4948918779835e-05
ETH.8.34.Rbe351fc84690d891,ETH,-479.339926526054,-529.105394322789,-49.7654677967356,477728130,410479.34,1163.8298,0.00775886533333333,7.43826787761109,8.2105150033815,0.772247125770416,0.639119902034738,0.705473859097052,0.0663539570623141,5.9286334932186e-05,3.78910765738574e-05
ETH.8.35.264,ETH,-945.216455818988,-1005.67532902436,-60.4588732053722,397472420,336336.75,1181.7692,0.00787846133333333,14.8937025976006,15.8463483872114,0.952645789610855,1.26028860775865,1.34090043869915,0.0806118309404963,4.85777754624701e-05,6.12220170056088e-05
ETH.8.35.265,ETH,-511.372187198361,-559.421120774947,-48.0489335765867,470815580,393380.9,1196.844,0.00797896,8.16043645353646,8.92719749163695,0.766761038100485,0.681829582931148,0.74589482769993,0.0640652447687823,5.68167737585155e-05,3.8739357155262e-05
ETH.8.35.269,ETH,-473.888942149995,-556.948664486766,-83.0597223367702,226141650,193816.52,1166.7821,0.00777854733333333,7.372335134514,8.66450309789418,1.29216796338018,0.631851922866661,0.742598219315688,0.110746296449027,2.79932995412405e-05,1.76876201425152e-05
ETH.8.35.270,ETH,-650.480634764852,-697.613843825648,-47.1332090607961,243019920,208349.44,1166.4054,0.007776036,10.1163216664687,10.8493407273732,0.733019060904554,0.867307513019803,0.930151791767531,0.0628442787477282,3.00923176371639e-05,2.60992931708905e-05
ETH.8.35.271,ETH,-776.004325768721,-1000.93656080432,-224.9322350356,84991360,72727.74,1168.6237,0.00779082466666667,12.091427285278,15.5962424953656,3.50481521008763,1.03467243435829,1.33458208107243,0.299909646714133,1.05042099134659e-05,1.08684164421763e-05
ETH.8.35.274,ETH,-986.821633409277,-1048.63502764332,-61.8133942340416,419922000,356152.22,1179.052,0.00786034666666667,15.5135202735263,16.4852696881721,0.971749414645802,1.31576217787904,1.39818003685776,0.0824178589787221,5.1439762599895e-05,6.76824940680184e-05
ETH.8.35.275,ETH,-684.972088959932,-736.50328846933,-51.531199509398,318555140,273702.5,1163.8737,0.007759158,10.6296133276603,11.4292907655062,0.799677437845883,0.913296118613243,0.982004384625773,0.0687082660125306,3.95313880761371e-05,3.61038632933298e-05
ETH.8.35.Rc522a952ee62ca97,ETH,-746.069581888319,-799.135012753263,-53.0654308649439,428378700,366727.28,1168.1124,0.007787416,11.6199083982208,12.4463935689499,0.826485170729115,0.994759442517759,1.06551335033768,0.0707539078199251,5.29671392252033e-05,5.26895618874237e-05
ETH.8.35.Rf458f466034e87f1,ETH,-964.831701866931,-1026.48332376169,-61.6516218947565,421305600,357770.9,1177.5848,0.00785056533333333,15.1489486223551,16.1169487935366,0.968000171181499,1.28644226915591,1.36864443168225,0.082202162526342,5.16735517222124e-05,6.64750411328681e-05
ETH.8.36.282,ETH,-1054.49427923831,-1142.37670062005,-87.8824213817442,176830100,151865.27,1164.3881,0.00776258733333333,16.3712078701755,17.7355978122567,1.36438994208118,1.40599237231775,1.52316893416007,0.117176561842326,2.19341983491468e-05,3.08393155718048e-05
ETH.8.36.283,ETH,-1103.23337365379,-1188.81438340241,-85.5810097486171,250193550,214050.42,1168.8534,0.007792356,17.1935743971827,18.5273297867841,1.33375538960139,1.47097783153839,1.58508584453654,0.114108012998156,3.09157213429915e-05,4.54763407415588e-05
ETH.8.36.R10b41422cd38bafc,ETH,-1570.91240356657,-1675.17471606724,-104.262312500669,214458860,184029.6,1165.3499,0.00776899933333333,24.4088348320675,26.0288625046865,1.62002767261898,2.09454987142209,2.23356628808965,0.139016416667559,2.65797555195743e-05,5.5672623505955e-05
ETH.8.36.R177a14781d349076,ETH,-984.046811468573,-1060.80945866027,-76.7626471916968,517868450,444890,1164.0371,0.00776024733333333,15.2728932891483,16.4642875454863,1.19139425633794,1.31206241529143,1.41441261154703,0.102350196255596,6.42563339435798e-05,8.4308320711786e-05
ETH.8.36.R5ea237e65e78789b,ETH,-968.933320926683,-1059.08002756114,-90.146706634458,511327900,439059.16,1164.5991,0.007763994,15.0455849801497,16.4453819590091,1.39979697885938,1.29191109456891,1.41210670341486,0.120195608845944,6.34141743036427e-05,8.19254753358028e-05
ETH.8.36.R983cfa655710b29d,ETH,-912.003380115012,-997.218702018189,-85.2153219031771,456260060,391993.06,1163.9493,0.007759662,14.1536759451,15.4761601354797,1.3224841903797,1.21600450682002,1.32962493602425,0.113620429204236,5.66163253094601e-05,6.88457067358916e-05
ETH.8.37.295,ETH,-894.684220922561,-958.979403544392,-64.2951826218317,172271710,148024.62,1163.8044,0.007758696,13.88316577227,14.8808593247245,0.99769355245455,1.19291229456341,1.27863920472586,0.0857269101624422,2.13794857483681e-05,2.55038514006716e-05
ETH.8.37.305,ETH,-899.405857415821,-981.959384962731,-82.5535275469109,69419150,59648.473,1163.8043,0.00775869533333333,13.9564320574096,15.2374473952664,1.28101533785684,1.19920780988776,1.30927917995031,0.110071370062548,8.61514576707186e-06,1.03313500871941e-05
ETH.8.37.R3fd3137716fa490b,ETH,-1042.15818821143,-1114.63045679593,-72.4722685845006,362733300,311536.25,1164.3374,0.00776224933333333,16.1789834033441,17.3040790403545,1.12509563701039,1.38954425094857,1.48617394239457,0.0966296914460008,4.49957906797872e-05,6.25236422559838e-05
ETH.8.37.Rab84a37dfbeda726,ETH,-767.037676721117,-845.126469509503,-78.0887927883861,438657900,376677.4,1164.5453,0.00776363533333333,11.9100016179799,13.1225074396385,1.21250582165852,1.02271690229482,1.12683529267934,0.104118390384515,5.44042545424698e-05,5.56401506773337e-05
ETH.8.37.Rf8b358a2b186fedf,ETH,-929.925428233007,-1009.6153276476,-79.6898994145953,498171900,428035.9,1163.8553,0.00775903533333333,14.4306485100501,15.6672820005853,1.23663349053525,1.23990057097734,1.3461537701968,0.10625319921946,6.18220632746088e-05,7.66532115531848e-05
ETH.8.38.308,ETH,-1120.17122557507,-1194.13703397367,-73.9658083986061,290350560,249442.19,1163.9994,0.007759996,17.3850484595552,18.5329972141751,1.1479487546199,1.49356163410009,1.5921827119649,0.0986210778648081,3.60274239930272e-05,5.38091782514424e-05
ETH.8.38.311,ETH,-1128.03690130076,-1202.01788891899,-73.9809876182278,387406340,329928.75,1174.2122,0.00782808133333333,17.6607292207673,18.818987597159,1.15825837639163,1.50404920173435,1.60269051855865,0.0986413168243037,4.76522554734605e-05,7.16713368056995e-05
ETH.8.38.312,ETH,-1012.99156460856,-1084.36421481971,-71.3726502111512,405455460,348388,1163.8043,0.00775869533333333,15.718985850069,16.8265031463108,1.10751729624178,1.35065541947808,1.44581895309295,0.0951635336148683,5.03183611003526e-05,6.79627671194464e-05
ETH.8.38.313,ETH,-868.534032005116,-936.752746992347,-68.2187149872309,264355520,227147.73,1163.8043,0.00775869533333333,13.4773818819186,14.5359583331534,1.05857645123485,1.15804537600682,1.24900366265646,0.0909582866496412,3.28073914752098e-05,3.79924479967123e-05
ETH.8.38.315,ETH,-1063.59472378126,-1137.52051261468,-73.9257888334236,317538750,272734.9,1164.2761,0.00776184066666667,16.510905559795,17.6585059479603,1.14760038816536,1.41812629837501,1.51669401681958,0.0985677184445648,3.93916357132523e-05,5.58623145409715e-05
ETH.8.38.316,ETH,-1342.99941628321,-1430.55951364273,-87.5600973595201,343521180,295020.34,1164.3983,0.00776265533333333,20.8504831629488,22.2098808764589,1.35939771351013,1.79066588837761,1.90741268485697,0.11674679647936,4.26103654548056e-05,7.63009279112241e-05
ETH.8.38.R643231eaea6a94e7,ETH,-1517.91087049327,-1615.41511810162,-97.5042476083521,429754140,369266.66,1163.8043,0.00775869533333333,23.5540159746241,25.0670274764223,1.5130115017982,2.02388116065769,2.15388682413549,0.130005663477803,5.33339068515595e-05,0.000107941489301144
ETH.8.38.Rabbc941d33500379,ETH,-1118.10279683957,-1192.36798705878,-74.265190219211,433468160,371696.94,1166.187,0.00777458,17.385559284506,18.540320609655,1.15476132514895,1.49080372911943,1.58982398274505,0.0990202536256146,5.36849169512615e-05,8.00336743884076e-05
ETH.8.38.Rb697b8404749ad8e,ETH,-1012.644710793,-1083.82964262726,-71.1849318342634,383094720,328188.34,1167.3014,0.00778200933333333,15.7608211814835,16.8687447893374,1.10792360785387,1.350192947724,1.44510619016968,0.0949132424456845,4.7400884648855e-05,6.40003401687627e-05
ETH.8.39.322,ETH,-1641.84280257269,-1746.98361786081,-105.140815288121,260949520,222005.84,1175.4174,0.007836116,25.7313413094494,27.379132559314,1.64779124986458,2.18912373676359,2.32931149048108,0.140187753717495,3.20647382329676e-05,7.01936795789002e-05
ETH.8.39.R3d45c3999af734a2,ETH,-948.734497479514,-1017.06740928547,-68.3329118059567,574182140,493158.12,1164.2963,0.00776197533333333,14.7281075346368,15.7889042864221,1.06079675178536,1.26497932997269,1.35608987904729,0.091110549074609,7.122779304032e-05,9.01016859155771e-05
ETH.8.39.Rce1a51acb321322b,ETH,-1463.74880014388,-1557.40754282889,-93.6587426850106,500016130,426685.97,1171.8597,0.007812398,22.8707763974929,24.3341751455627,1.46339874806978,1.95166506685851,2.07654339043852,0.124878323580014,6.16270902410939e-05,0.00012027543919568
ETH.8.39.Rf70fce560c3cc4ae,ETH,-1759.10150992634,-1872.73744056384,-113.635930637504,475978020,408828.22,1164.2494,0.00776166266666667,27.3071050329444,29.0711125537865,1.76400752084208,2.34546867990178,2.49698325408512,0.151514574183339,5.90478604371402e-05,0.000138494907270524
ETH.8.40.334,ETH,-437.081562546476,-538.968776694603,-101.887214148127,323435170,277911.97,1163.8044,0.007758696,6.78236594200619,8.36338978373061,1.58102384172443,0.582775416728635,0.718625035592804,0.135849618864169,4.01393700717888e-05,2.33922381208116e-05
ETH.8.40.336,ETH,-393.985744355962,-458.675597369309,-64.6898530133462,376393860,323387.3,1163.9104,0.00775940266666667,6.11418807076861,7.11809730672468,1.00390923595607,0.52531432580795,0.611567463159078,0.0862531373511283,4.67074610396112e-05,2.45360984062244e-05
ETH.8.40.R05ca0f73e7888fa1,ETH,-753.48203489433,-925.715543584606,-172.233508690277,425321340,365436.84,1163.871,0.00775914,11.69274519246,14.3655130056981,2.67276781323815,1.00464271319244,1.23428739144614,0.229644678253702,5.27807584488897e-05,5.30258043724473e-05
ETH.8.40.R07213632a60cbdce,ETH,-516.28796332197,-581.71889965508,-65.4309363331092,543860300,466891.38,1164.854,0.00776569333333333,8.01866798969934,9.03490116185091,1.01623317215157,0.688383951095961,0.775625199540106,0.0872412484441456,6.74340363430484e-05,4.64205083761762e-05
ETH.8.40.R4bdce872a14e487f,ETH,-539.711791031217,-601.576058400672,-61.8642673694551,651575740,559386.8,1164.8036,0.00776535733333333,8.38210982874146,9.34290611331884,0.960796284577385,0.719615721374956,0.802101411200896,0.0824856898259402,8.07933309906504e-05,5.81401511631225e-05
ETH.8.41.345,ETH,-1340.44832098399,-1424.40494926155,-83.9566282775644,227211380,190688.27,1191.5331,0.007943554,21.2958472438913,22.6296752646528,1.33382802076152,1.78726442797865,1.8992065990154,0.111942171036752,2.75414802675796e-05,4.92239079761209e-05
ETH.8.41.346,ETH,-1739.92463000798,-1854.41230307135,-114.487673063378,332690240,284907,1167.7152,0.007784768,27.0898191641959,28.8723391115124,1.7825199473165,2.3198995066773,2.47254973742847,0.152650230751171,4.11496759532996e-05,9.54631129439907e-05
ETH.8.41.353,ETH,-1819.77920253554,-1938.43531551213,-118.656112976596,330258020,283542.62,1164.7561,0.00776504066666667,28.2613190240854,30.1040581093091,1.84273908522373,2.42637227004738,2.58458042068284,0.158208150635462,4.09526158779868e-05,9.93662915522492e-05
ETH.8.41.355,ETH,-972.630151195477,-1047.2336569234,-74.6035057279275,250141310,214934.16,1163.8043,0.00775869533333333,15.0926820302793,16.2503337737624,1.15765174348316,1.29684020159397,1.39631154256454,0.09947134097057,3.10433616418504e-05,4.02582793697717e-05
ETH.8.41.364,ETH,-1389.90764745901,-1480.74089017682,-90.8332427178085,306385100,262452.03,1167.3947,0.00778263133333333,21.6342776151083,23.048120896876,1.41384328176778,1.85321019661202,1.97432118690243,0.121110990290411,3.79064606618499e-05,7.02486394160126e-05
ETH.8.41.365,ETH,-1720.75695592316,-1831.75008271702,-110.993126793858,252536910,211580.47,1193.5739,0.00795715933333333,27.3846745444445,29.1510545340517,1.7663799896072,2.29434260789755,2.44233344362269,0.147990835725145,3.05589816275024e-05,7.01127736019373e-05
ETH.8.41.R063fe6448a1bd076,ETH,-1462.35689577123,-1557.67942171524,-95.3225259440119,479271650,411205.28,1165.5289,0.00777019266666667,22.725589655142,24.2069384392586,1.48134878411661,1.94980919436164,2.07690589562032,0.127096701258682,5.93911838680196e-05,0.000115801476369887
ETH.8.41.R1f06377bda66fda8,ETH,-1058.41794373526,-1134.06693109636,-75.6489873610943,297464160,255590.45,1163.8313,0.00775887533333333,16.4242657520098,17.5981678760651,1.17390212405528,1.41122392498035,1.51208924146181,0.100865316481459,3.69154292251789e-05,5.20959369234911e-05
ETH.8.41.R8d159cb13fd3fe5a,ETH,-1226.37324587339,-1311.91835957055,-85.5451136971609,473126980,406168.9,1164.8528,0.00776568533333333,19.0472574573427,20.3758903268955,1.32863286955275,1.63516432783118,1.7492244794274,0.114060151596215,5.86637696417012e-05,9.59249034542157e-05
ETH.8.41.Rbe6b87e5e060cd3a,ETH,-1434.16343136186,-1529.29345866326,-95.1300273014004,331771200,285071.12,1163.819,0.00775879333333333,22.2547553403217,23.7309437835736,1.47618844325185,1.91221790848248,2.03905794488435,0.126840036401867,4.11733801263016e-05,7.87324748302705e-05
ETH.8.41.Rc3345af9914fc9a0,ETH,-1622.41777779887,-1726.56320376669,-104.145425967816,413062370,354147.6,1166.3566,0.00777571066666667,25.2309024412406,26.8505118404056,1.61960939916498,2.16322370373183,2.30208427168892,0.138860567957088,5.11502314075778e-05,0.000110649393032241
ETH.8.41.Rc7a37bc0fe05b897,ETH,-1595.4705579606,-1698.16309764263,-102.692539682027,318623550,273634.88,1164.4114,0.00776274266666667,24.7704547473825,26.3648062660586,1.59435151867605,2.12729407728081,2.26421746352351,0.136923386242702,3.95216215871145e-05,8.40741115268019e-05
ETH.8.42.382,ETH,-822.33069021427,-919.825914514066,-97.4952242997963,315039070,270613.94,1164.1643,0.00776109533333333,12.7643737645575,14.2777132252284,1.51333946067087,1.09644092028569,1.22643455268542,0.129993632399728,3.90853013069025e-05,4.28547237345838e-05
ETH.8.42.383,ETH,-1073.98876064453,-1155.23276570885,-81.2440050643241,245228740,210664.28,1164.0736,0.00776049066666667,16.6693595061735,17.9303461922221,1.26098668604861,1.4319850141927,1.54031035427847,0.108325340085765,3.04266545115957e-05,4.35705132926238e-05
ETH.8.42.R01f9a7901d0a13e7,ETH,-804.289863803129,-894.971347148265,-90.6814833451359,417657820,358872.88,1163.8043,0.00775869533333333,12.4804800258733,13.8876200291726,1.4071400032993,1.07238648507084,1.19329512953102,0.120908644460181,5.18327128516582e-05,5.55847007466758e-05
ETH.8.42.R56204ee8132454cb,ETH,-1327.89430889878,-1610.75352489295,-282.859215994172,280832420,241305.52,1163.8043,0.00775869533333333,20.6054547552257,24.9946917134743,4.38923695824861,1.77052574519837,2.14767136652393,0.377145621325562,3.4852228810603e-05,6.17067683867169e-05
ETH.8.42.R62f346fa827399cc,ETH,-777.880401326677,-885.683948403936,-107.803547077259,599236100,514849.3,1163.9058,0.007759372,12.071726810806,13.7447024601899,1.67297564938393,1.03717386843557,1.18091193120525,0.143738062769678,7.43606926463132e-05,7.7124967251525e-05
ETH.8.42.Rdce8b59f76d03acb,ETH,-889.443385828729,-960.703729577964,-71.2603437492356,494329600,424541.56,1164.3845,0.00776256333333333,13.8087212278199,14.915047090837,1.10632586301709,1.1859245144383,1.28093830610395,0.0950137916656474,6.13173689053211e-05,7.27177709456773e-05
ETH.8.42.Re6aeb533755f961e,ETH,-798.467459162052,-937.494435399401,-139.026976237349,311492030,267612.84,1163.9652,0.007759768,12.391844477294,14.5494786399807,2.15763416268668,1.06462327888274,1.24999258053253,0.185369301649799,3.86518465567439e-05,4.1149655616113e-05
ETH.9.43.387,ETH,-302.969320658318,-383.014691983259,-80.0453713249404,165686200,142366.03,1163.8043,0.00775869533333333,4.70129330866973,5.94338860657723,1.2420952979075,0.403959094211091,0.510686255977678,0.106727161766587,2.05622045132543e-05,8.30628951015741e-06
ETH.9.43.390,ETH,-476.891365331018,-621.843137914334,-144.951772583317,189192540,162563.88,1163.8043,0.00775869533333333,7.40010962140146,9.64938290440261,2.24927328300115,0.63585515377469,0.829124183885779,0.193269030111089,2.34794195429073e-05,1.49295099239958e-05
ETH.9.43.R5dc261d5dca79df2,ETH,-389.398220587813,-507.727680722555,-118.329460134742,261437650,224620.06,1163.9105,0.00775940333333333,6.04299570164629,7.87932771644839,1.8363320148021,0.519197627450417,0.676970240963407,0.157772613512989,3.24423151470856e-05,1.68439730533656e-05
ETH.9.44.396,ETH,-537.20210371474,-574.446923740043,-37.244820025303,346284600,297502.9,1163.9705,0.00775980333333333,8.33716535015863,8.91519030732212,0.578024957163493,0.716269471619653,0.76592923165339,0.0496597600337374,4.29689264572893e-05,3.07773302496263e-05
