hierid,diff,d_h,d_l,gdp,pop,gdppc,wage,diff_dis,h_dis,l_dis,diff_dis_p,h_dis_p,l_dis_p,pop_w
MEX.13.491,-1582.25957183713,-1686.60403788644,-104.344466049312,1023041350,62142.383,16462.86,0.1097524,347.313570864195,370.217682015455,22.904111151261,2.10967942911617,2.24880538384859,0.139125954732416,8.97534607228266e-06
MEX.13.494,-1906.92021187683,-2032.87225380673,-125.9520419299,691501180,45640.58,15151.017,0.10100678,385.223740637193,410.667761016722,25.4440203795284,2.54256028250244,2.71049633840898,0.167936055906534,6.59195834893719e-06
MEX.13.R0b4604d31302d037,-894.321092474991,-1070.89276328625,-176.571670811262,4718729650,342142.12,13791.7235,0.0919448233333333,164.456389701773,196.926091858599,32.4697021568259,1.19242812329999,1.427857017715,0.235428894415015,4.94162564204283e-05
MEX.13.R122daf53f62fa72f,-1419.35471227317,-1514.63303059144,-95.2783183182707,6535651600,423737.3,15423.8285,0.102825523333333,291.891782170244,311.485868057036,19.5940858867922,1.89247294969757,2.01951070745526,0.127037757757694,6.12012080585107e-05
MEX.13.R184ff4c2cd9f0d3d,-929.179375235499,-1020.78112742571,-91.6017521902105,725892640,52988.35,13699.0985,0.0913273233333333,169.718930473594,186.450416153945,16.7314856803505,1.23890583364733,1.36104150323428,0.122135669586947,7.65321115943106e-06
MEX.13.R670a33f2ee135e3f,-1318.56353454916,-1410.29095048413,-91.727415934968,3045218300,218622.14,13929.14,0.0928609333333333,244.886080955069,261.921867867021,17.035786911952,1.75808471273222,1.88038793397884,0.122303221246624,3.157602381555e-05
MEX.13.R71f612e341561a86,-1909.86539117178,-2035.76857463485,-125.903183463073,1096729135,76971.41,14248.527,0.09499018,362.836914566356,386.756046685816,23.9191321194606,2.54648718822904,2.71435809951314,0.167870911284097,1.11171314820926e-05
MEX.13.R8dee28f633b28942,-1132.75911116987,-1233.87382575152,-101.114714581647,712986400,52561.633,13564.7685,0.09043179,204.874868123801,223.162837393715,18.2879692699148,1.51034548155983,1.64516510100202,0.134819619442196,7.5915795874663e-06
MEX.13.R951d38587cc3d31f,-1990.46499052003,-2122.50998275882,-132.044992238793,7119950100,435120.4,16363.172,0.109087813333333,434.270946664768,463.079945594662,28.8089989298938,2.65395332069337,2.8300133103451,0.176059989651724,6.28452914834319e-05
MEX.13.Raadeeb5275e655ab,-1684.22706892366,-1797.54474526035,-113.317676336689,3912777500,281322.75,13908.5,0.0927233333333333,312.334295841663,333.348681192714,21.0143853510511,2.24563609189822,2.3967263270138,0.151090235115585,4.06319957066381e-05
MEX.13.Rc5704e4e90f3069e,-1659.6163195849,-1769.4812120834,-109.864892498493,2249968000,154485.47,14564.2695,0.09709513,322.281324600436,343.61601663959,21.3346920391543,2.21282175944654,2.35930828277786,0.146486523331324,2.23126389663757e-05
MEX.13.Rceedd5e3fe92bdb2,-944.128151078519,-1084.45402069904,-140.325869620523,2188626000,159390.8,13731.1945,0.0915412966666667,172.85343033846,198.544654460341,25.6912241218806,1.25883753477136,1.44593869426539,0.187101159494031,2.30211253845542e-05
MEX.13.Rdfe872c4409a5516,-1846.80987181298,-1968.53472844087,-121.724856627889,3234629750,209271.31,15456.6325,0.103044216666667,380.606153146471,405.692238146637,25.0860850001662,2.4624131624173,2.62471297125449,0.162299808837185,3.0225465126594e-05
MEX.14.514,-614.702806748023,-689.44034527612,-74.7375385280971,483431350,34040.21,14201.773,0.0946784866666667,116.398262985311,130.550337075374,14.1520740900639,0.819603742330697,0.919253793701493,0.0996500513707962,4.91649419242865e-06
MEX.14.531,-315.842341131092,-430.131665754243,-114.289324623152,329989055,23968.44,13767.6485,0.0917843233333333,57.9787511214662,78.9586877709855,20.9799366495193,0.421123121508122,0.573508887672324,0.152385766164202,3.46180872743072e-06
MEX.14.532,-501.654683103429,-553.934660950798,-52.2799778473692,1445944800,98839.37,14629.24,0.0975282666666667,97.8510234165867,108.048574658238,10.1975512416513,0.668872910804571,0.738579547934397,0.0697066371298256,1.42755637696802e-05
MEX.14.550,-643.875571105539,-713.462852060435,-69.5872809548957,35968568500,1994430,18034.511,0.120230073333333,154.826414263122,171.55938204767,16.7329677845488,0.858500761474052,0.951283802747246,0.0927830412731943,0.000288059430661723
MEX.14.552,-1029.76780015297,-1108.48904619352,-78.7212460405572,58770606,4336.376,13552.9315,0.0903528766666667,186.084966085051,200.310348154149,14.2253820690976,1.37302373353729,1.4779853949247,0.10496166138741,6.2631127775613e-07
MEX.14.555,-641.852721444281,-713.550350319979,-71.6976288756982,2732350350,188948.5,14460.821,0.0964054733333333,123.756230842248,137.580318539527,13.8240876972787,0.855803628592375,0.951400467093306,0.0955968385009309,2.72902018794275e-05
MEX.14.558,-1031.39808528529,-1104.95294959476,-73.5548643094718,224341620,16286.497,13774.7,0.0918313333333333,189.42932273839,202.938605263773,13.5092825253824,1.37519744704705,1.47327059945968,0.0980731524126291,2.35229065612423e-06
MEX.14.567,-958.066188841417,-1032.23519631657,-74.1690074751529,2148075750,154724.16,13883.2605,0.09255507,177.347766345701,191.077201703088,13.7294353573866,1.27742158512189,1.37631359508876,0.0988920099668705,2.23471134305106e-05
MEX.14.575,-756.494476425898,-816.07049829993,-59.5760218740316,1769663200,121053.19,14618.89,0.0974592666666667,147.454793819704,159.067264625225,11.6124708055208,1.0086593019012,1.08809399773324,0.0794346958320422,1.74839492943775e-05
MEX.14.576,-1238.01506130072,-1321.94303268069,-83.9279713799653,415130275,30507.59,13607.442,0.09071628,224.616241890347,239.84350859342,15.2272667030738,1.65068674840096,1.76259071024091,0.111903961839954,4.40627096777589e-06
MEX.14.579,-377.296311753508,-469.568720738855,-92.2724089853464,4503213550,306185.38,14707.4745,0.09804983,73.987678454117,92.0822664835243,18.0945880294074,0.503061749004678,0.626091627651806,0.123029878647129,4.42229540468922e-05
MEX.14.581,-635.845325246316,-733.143743354682,-97.2984181083657,21566783,1571.4613,13724.0305,0.0914935366666666,116.351475159505,134.155827929118,17.8043527696128,0.847793766995088,0.977524991139575,0.129731224144488,2.26969233006388e-07
MEX.14.590,-856.62477527064,-934.698406317019,-78.0736310463795,171720165,12453.807,13788.5685,0.09192379,157.488391901551,171.842040031241,14.3536481296897,1.14216636702752,1.24626454175603,0.104098174728506,1.79872773373394e-06
MEX.14.606,-821.173059756076,-883.623697841782,-62.450638085706,2706954350,178069.08,15201.7095,0.10134473,166.443124048507,179.101210158754,12.6580861102472,1.0948974130081,1.17816493045571,0.083267517447608,2.57188659432804e-05
MEX.14.610,-637.412182161885,-707.622131116599,-70.2099489547147,9128419500,513856.2,17764.541,0.118430273333333,150.977797918857,167.607764809709,16.6299668908525,0.849882909549179,0.943496174822132,0.0936132652729529,7.42172572684909e-05
MEX.14.628,-642.379011443416,-713.495244908942,-71.1162334655265,17500727500,1134726.6,15422.858,0.102819053333333,132.097603675629,146.721811278744,14.6242076031155,0.856505348591221,0.951326993211923,0.094821644620702,0.000163890785012616
MEX.14.R0aab205ff62017f8,-848.25380049461,-923.309424176022,-75.0556236814116,769849575,57153.26,13469.915,0.0897994333333334,152.345421214525,165.825326164666,13.4799049501413,1.13100506732615,1.2310792322347,0.100074164908549,8.25475726701935e-06
MEX.14.R1af2ff7cdcdc1e18,-641.727243903243,-711.6973741582,-69.970130254957,4069122850,269854.9,15078.928,0.100526186666667,129.020785419406,143.088446169607,14.0676607502016,0.855636325204324,0.948929832210933,0.0932935070066093,3.8975671673248e-05
MEX.14.R26ed9e33a8fda7f4,-666.378244262722,-789.750720728485,-123.372476465763,2128945300,158076.4,13467.8245,0.0897854966666667,119.66220325798,141.81632140693,22.1541181489503,0.888504325683629,1.05300096097131,0.164496635287684,2.28312840185189e-05
MEX.14.R48d160069316bc38,-713.351804638698,-780.017726532824,-66.665921894126,2530994800,142677.58,17739.2605,0.118261736666667,168.724446541746,184.492501941114,15.7680553993674,0.951135739518263,1.0400236353771,0.0888878958588347,2.06072022898735e-05
MEX.14.R616168a5f486d0f7,-628.726559793731,-717.903670103116,-89.1771103093847,1761263300,128957.26,13657.729,0.0910515266666667,114.493026250201,130.732450324983,16.2394240747824,0.838302079724975,0.957204893470821,0.118902813745846,1.8625549603293e-05
MEX.14.R7356d2a3db3b9c1d,-796.888414378396,-863.735743213526,-66.8473288351301,7072976500,502233.4,14083.0465,0.0938869766666667,149.634887933363,162.187075138509,12.5521872051457,1.06251788583786,1.15164765761803,0.0891297717801735,7.25385535031569e-05
MEX.14.R8266525c5bb82de4,-814.116663036345,-887.92592359593,-73.8092605595849,4796870400,346331.38,13850.522,0.0923368133333333,150.345876692687,163.97650052181,13.6306238291235,1.08548888404846,1.18390123146124,0.0984123474127799,5.0021319446202e-05
MEX.14.Rf9943434e1529ea6,-694.437957580758,-763.528045250525,-69.0900876697673,4887389000,344151,14201.292,0.09467528,131.492216153173,144.574462943892,13.0822467907195,0.925917276774344,1.01803739366737,0.092120116893023,4.97064028928879e-05
MEX.14.Rfc72728509284012,-678.438582658165,-742.176285267193,-63.7377026090281,9140850000,670244.4,13638.085,0.0909205666666666,123.368040767621,134.95817684611,11.5901360784886,0.904584776877553,0.989568380356257,0.0849836034787042,9.6804711254949e-05
MEX.15.637,-1918.85425471346,-2044.74621412261,-125.891959409145,6366432700,406600.28,15657.71875,0.104384791666667,400.598403233924,426.880815144788,26.2824119108641,2.55847233961795,2.72632828549681,0.16785594587886,5.87260746998877e-05
MEX.15.638,-2217.77963667271,-2365.22344058408,-147.443803911363,20437143,1434.0924,14250.925,0.0950061666666667,421.405483583335,449.421624800075,28.0161412167405,2.95703951556362,3.1536312541121,0.196591738548484,2.07128773765087e-07
MEX.15.643,-1457.23445996285,-1552.3792948319,-95.1448348690572,8680774200,491413.4,17664.912,0.11776608,343.225579981483,365.635248451035,22.4096684695524,1.94297927995046,2.06983905977587,0.12685977982541,7.09757997139741e-05
MEX.15.644,-1484.00841130636,-1582.97988032999,-98.9714690236259,13570378000,752668.6,18029.6845,0.120197896666667,356.749379349333,380.541704162633,23.7923248133,1.97867788174182,2.11063984043999,0.131961958698168,0.00010870939987513
MEX.15.645,-2267.2217315197,-2418.32067432757,-151.098942807868,2071421.4,146.13713,14174.5045,0.0944966966666667,428.489928478984,457.046630409322,28.5567019303382,3.02296230869293,3.22442756577009,0.201465257077157,2.11068718713307e-08
MEX.15.649,-2074.15132583024,-2212.58892527987,-138.437599449627,30267852,2012.7955,15037.7185,0.100251456666667,415.87338352316,443.630525527683,27.7571420045234,2.76553510110699,2.95011856703983,0.184583465932837,2.90711995792521e-07
MEX.15.658,-1457.79281864093,-1552.96316631261,-95.1703476716763,306828560,17440.006,17593.375,0.117289166666667,341.966609742092,364.291511281668,22.3249015395757,1.94372375818791,2.07061755508348,0.126893796895568,2.51889421995108e-06
MEX.15.659,-1267.47622015677,-1352.63343015466,-85.1572099978893,10443198000,578963.2,18037.7575,0.120251716666667,304.83238261606,325.31298399364,20.48060137758,1.68996829354237,1.80351124020622,0.113542946663852,8.36207887797962e-05
MEX.15.663,-1267.47622015677,-1352.63343015466,-85.1572099978893,13040213500,722841.06,18040.2225,0.12026815,304.874040334496,325.357440545711,20.4834002112153,1.68996829354237,1.80351124020622,0.113542946663852,0.00010440134986062
MEX.15.666,-1272.73656626493,-1358.16474332856,-85.4281770636229,9209953000,528222.44,17435.747,0.116238313333333,295.881503560589,315.741557986622,19.8600544260338,1.69698208835325,1.81088632443808,0.113904236084831,7.6292201445599e-05
MEX.15.669,-1368.44684732943,-1459.75522353067,-91.3083762012336,2890860800,173123.8,16698.229,0.111321526666667,304.675184413799,325.00436008615,20.3291756723513,1.82459579643924,1.94634029804089,0.121744501601645,2.50046094683664e-05
MEX.15.671,-1693.76807839161,-1806.42700720163,-112.658928810023,5493820400,328444.2,16726.8005,0.111512003333333,377.750943206997,402.876588896983,25.1256456899861,2.25835743785547,2.40856934293551,0.150211905080031,4.74378390097145e-05
MEX.15.673,-1474.21944042952,-1570.51232893572,-96.292888506198,2887619800,192586.34,14993.8965,0.09995931,294.723916107841,313.974657493814,19.250741385973,1.96562592057269,2.09401643858096,0.128390518008264,2.78156222347362e-05
MEX.15.677,-2290.52417330147,-2443.35382444103,-152.829651139567,18458257,1323.0282,13951.52175,0.093010145,426.083970969549,454.51338699513,28.429416025581,3.05403223106862,3.25780509925471,0.203772868186089,1.91087553858197e-07
MEX.15.685,-1457.79281864093,-1552.96316631261,-95.1703476716763,7311591800,405561.75,18028.307,0.120188713333333,350.420486358054,373.297289626344,22.8768032682896,1.94372375818791,2.07061755508348,0.126893796895568,5.85760777781982e-05
MEX.15.688,-1267.47622015677,-1352.63343015466,-85.1572099978893,4483863950,248546.14,18040.368,0.12026912,304.876499238363,325.360064654566,20.4835654162027,1.68996829354237,1.80351124020622,0.113542946663852,3.58980057367613e-05
MEX.15.692,-1555.70971771979,-1659.33246311492,-103.622745395135,15485228500,870763,17783.517,0.11855678,368.879869495134,393.450227552748,24.5703580576142,2.07427962362638,2.21244328415323,0.138163660526847,0.000125766005335506
MEX.15.694,-1434.80933851339,-1528.6604218895,-93.8510833761072,19893212500,1104008.6,18019.073,0.120127153333333,344.719122823394,367.267249789836,22.5481269664422,1.91307911801786,2.03821389585267,0.12513477783481,0.000159454124116487
MEX.15.695,-1453.61700704089,-1550.17603843196,-96.5590313910756,7854596800,476371.03,16488.401,0.109922673333333,319.570934833466,340.798988563435,21.2280537299686,1.93815600938785,2.06690138457595,0.128745375188101,6.88032007568771e-05
MEX.15.696,-1903.54682864716,-2029.13819316857,-125.591364521413,31687223,2198.8767,14410.641,0.09607094,365.751066324303,389.882427215212,24.1313608909095,2.53806243819621,2.70551759089143,0.167455152695217,3.17588067917815e-07
MEX.15.699,-1521.47436676985,-1622.05550838112,-100.581141611267,109191043,7520.2173,14519.666,0.0967977733333333,294.55066177413,314.022722868721,19.4720610945907,2.02863248902647,2.16274067784149,0.134108188815023,1.08615971174242e-06
MEX.15.703,-1395.14463466203,-1487.45243033079,-92.3077956687627,15418217.5,856.36365,18004.288,0.120028586666667,334.914477388132,357.073625893006,22.1591485048741,1.86019284621603,1.98326990710772,0.123077060891684,1.23686279016258e-07
MEX.15.716,-1479.37155941239,-1575.57681460782,-96.2052551954356,19508254,1250.934,15594.951,0.10396634,307.609693064396,327.613909607267,20.0042165428708,1.97249541254985,2.10076908614376,0.128273673593914,1.80674847367614e-07
MEX.15.720,-1813.87930019223,-1932.28612890542,-118.406828713186,3879273050,242090.78,16024.0425,0.10682695,387.542386615341,412.840467356545,25.2980807412042,2.41850573358964,2.57638150520723,0.157875771617581,3.4965645450205e-05
MEX.15.728,-1451.64192541295,-1548.07997564597,-96.4380502330195,16279572500,931092.3,17484.3805,0.116562536666667,338.414130315635,360.896257848331,22.4821275326963,1.93552256721726,2.06410663419462,0.128584066977359,0.000134479484279475
MEX.15.736,-1592.77125565301,-1697.01051007272,-104.239254419707,283015360,20201.998,14009.2755,0.09339517,297.514284385652,316.985170160056,19.4708857744035,2.12369500753735,2.26268068009695,0.138985672559609,2.91781413341619e-06
MEX.15.737,-1219.49096836735,-1301.20538736981,-81.7144190024649,7834112700,434297.16,18038.601,0.12025734,293.305480019763,312.958997357526,19.6535173377638,1.62598795782313,1.73494051649308,0.108952558669953,6.27263893180523e-05
MEX.15.739,-1866.03590550566,-1988.1758664479,-122.139960942244,17266656500,1015198.1,17008.1635,0.113387756666667,423.171250369477,450.869602710668,27.6983523411907,2.48804787400755,2.65090115526387,0.162853281256325,0.000146627049680792
MEX.15.742,-1239.7811500852,-1322.95132585269,-83.1701757674871,19449295500,1081229.8,17988.125,0.119920833333333,297.351177338352,317.298850911385,19.9476735730337,1.65304153344694,1.76393510113692,0.110893567689983,0.00015616413742397
MEX.15.R04f2d6de7b96d35e,-1494.54319452165,-1599.78904248479,-105.245847963146,6814120950,450358.62,15130.433,0.100869553333333,301.507808937544,322.740012286004,21.2322033484608,1.9927242593622,2.13305205664639,0.140327797284194,6.50461774395687e-05
MEX.15.R11454ae7bbc18b44,-1471.87984860463,-1569.53065973261,-97.6508111279798,3967765000,254113.97,15614.1155,0.104094103333333,306.428026109803,326.757773358082,20.3297472482795,1.96250646480617,2.09270754631014,0.130201081503973,3.67021783273367e-05
MEX.15.R172dceba560f113a,-1271.40004890214,-1356.77776822069,-85.3777193185466,9126938000,506332.06,18025.597,0.120170646666667,305.569932097204,326.089723580073,20.5197914828698,1.69520006520285,1.80903702429425,0.113836959091395,7.31305309935055e-05
MEX.15.R228d6da89b537c59,-1132.79388507418,-1257.30884767795,-124.514962603771,5029292200,364139.66,13811.438,0.0920762533333333,208.606833473082,231.536575954072,22.9297424809907,1.51039184676557,1.67641179690393,0.166019950138362,5.25934042011769e-05
MEX.15.R2b10530dd6e02a9b,-1980.30024553984,-2110.62813969777,-130.327894157929,4299246150,300428.72,14310.37,0.0954024666666667,377.851056330212,402.71826148649,24.8672051562773,2.64040032738645,2.81417085293036,0.173770525543905,4.33915083696244e-05
MEX.15.R5b141fabe4365a2c,-1487.51273790239,-1585.87851234775,-98.3657744453583,2491966200,159434.64,15630.0175,0.104200116666667,309.998001665164,330.497452011591,20.4994503464267,1.98335031720319,2.11450468313033,0.131154365927144,2.30274572816076e-05
MEX.15.R62f1601ae4f91d98,-1395.64957839751,-1487.98044620675,-92.3308678092395,2946431500,163622.94,18007.447,0.120049646666667,335.094477514208,357.263053628059,22.1685761138518,1.86086610453002,1.98397392827567,0.123107823745653,2.36323816527014e-05
MEX.15.R69ca714565c3709f,-1525.83783699301,-1625.78583231043,-99.9479953174213,831025675,55808.8,14890.5845,0.0992705633333333,302.941563267221,322.785350865616,19.8437875983955,2.03445044932401,2.16771444308057,0.133263993756562,8.06057427631651e-06
MEX.15.R729ebbdf413150fc,-1975.67971570714,-2105.88450364259,-130.204787935448,1090529250,67953.766,16048.1065,0.106987376666667,422.745579834105,450.606117215412,27.8605373813065,2.63423962094285,2.80784600485678,0.173606383913931,9.81469549960637e-06
MEX.15.R879c33d9da58803c,-1507.41428900462,-1607.16735768668,-99.7530686820544,3175643500,204632.9,15518.7335,0.103458223333333,311.908808335396,332.549358851183,20.6405505157866,2.00988571867283,2.1428898102489,0.133004091576073,2.95555304867342e-05
MEX.15.Ra211e8f773cbfc2d,-2139.25309443894,-2281.10870251673,-141.855608077781,4167483500,252299.92,16517.9735,0.110119823333333,471.148345649807,502.390574650542,31.2422290007355,2.85233745925193,3.0414782700223,0.189140810770374,3.64401715333194e-05
MEX.15.Radc2aa7d6864f7d5,-2446.9805786247,-2613.31654122001,-166.335962595308,25786230,1866.6583,13814.114,0.0920940933333333,450.704915585434,481.342034913318,30.6371193278842,3.2626407714996,3.48442205496001,0.22178128346041,2.69605113810953e-07
MEX.15.Rb5cda7e6656a6a82,-1783.17266400177,-1900.2409994565,-117.068335454728,5823038000,409119.7,14233.091,0.0948872733333333,338.400783939328,360.61737422927,22.2165902899422,2.37756355200236,2.53365466594199,0.156091113939637,5.90899594643556e-05
MEX.15.Rca6d7e53d2dea247,-1817.95671492219,-1937.45235414701,-119.49563922482,5275489700,357117.28,14772.429,0.09848286,358.075153283483,381.61169790026,23.536544616777,2.42394228656291,2.58326980552934,0.159327518966427,5.15791481056056e-05
MEX.15.Rd824f710a5a67782,-1386.14838701333,-1477.97467473928,-91.826287725957,5889236200,332092.75,17733.709,0.118224726666667,327.754028348183,349.466303882615,21.7122755344319,1.8481978493511,1.97063289965238,0.122435050301276,4.79648062312971e-05
MEX.15.Reb9ab3f783d35fab,-1333.00185654858,-1422.02327631668,-89.0214197680912,6652674850,374830.06,17748.51,0.1183234,315.450623746282,336.517257865857,21.0666341195755,1.77733580873145,1.8960310350889,0.118695226357455,5.41374396085595e-05
MEX.15.Rfc4562333b5a16ac,-845.084066820595,-974.97122971024,-129.887162889645,523446785,36939.57,14170.354,0.0944690266666666,159.6685384881,184.209166197459,24.5406277093591,1.12677875576079,1.29996163961365,0.17318288385286,5.33525443514631e-06
MEX.15.Rfef3d60857bb3b1a,-1923.95373180233,-2050.36889671421,-126.415164911884,2877472650,204145.78,14095.185,0.0939679,361.579783749256,385.337718899103,23.7579351498468,2.5652716424031,2.73382519561895,0.168553553215845,2.94851747911901e-05
MEX.16.759,-1453.72934192033,-1847.6797397742,-393.950397853874,1724098200,126387.19,13641.3995,0.0909426633333333,264.412036240097,336.065833044212,71.6537968041152,1.9383057892271,2.4635729863656,0.525267197138498,1.82543493601355e-05
MEX.16.776,-854.451129412438,-1124.07521497163,-269.624085559193,239593055,17517.172,13677.6105,0.09118407,155.824663191846,204.995506174477,49.170842982631,1.13926817254992,1.49876695329551,0.359498780745591,2.53003945644794e-06
MEX.16.786,-1616.52289254022,-1788.14988548534,-171.626992945125,382089885,27882.967,13703.3435,0.0913556233333333,295.356912961229,326.715094803884,31.3581818426551,2.15536385672029,2.38419984731379,0.228835990593501,4.02719152799527e-06
MEX.16.805,-2786.94518056167,-3514.49000162903,-727.544821067367,2443933800,174782.22,13982.737,0.0932182466666667,519.58828657615,655.229191758778,135.640905182627,3.71592690741555,4.68598666883871,0.970059761423156,2.5244138316708e-05
MEX.16.810,-1253.20440968529,-1335.97663767346,-82.7722279881659,10224536000,704115.06,14521.115,0.0968074333333333,242.639004687297,258.664938572928,16.0259338856317,1.67093921291372,1.78130218356461,0.110362970650888,0.000101696717008842
MEX.16.812,-1986.34942194445,-2510.06581334985,-523.716391405396,765153730,55044.016,13900.7615,0.0926717433333333,368.156927601502,465.224349609063,97.0674220075609,2.64846589592593,3.34675441779979,0.698288521873862,7.95011502549337e-06
MEX.16.823,-1352.4330222629,-1440.00293212552,-87.5699098626231,1264860400,89855.83,14076.5535,0.09384369,253.834610574005,270.270377522957,16.4357669489519,1.80324402968386,1.92000390950069,0.116759879816831,1.2978053494701e-05
MEX.16.832,-3089.97637081198,-3871.03211238754,-781.05574157556,653474575,47417.605,13781.2645,0.0918750966666667,567.783755532132,711.302899050751,143.519143518619,4.11996849441597,5.16137614985005,1.04140765543408,6.84861754969713e-06
MEX.16.855,-902.604170121094,-966.64708119429,-64.0429110731958,4429129850,314002.9,14105.378,0.0940358533333333,169.754306719125,181.798966304562,12.0446595854375,1.20347222682813,1.28886277492572,0.0853905480975944,4.53520537698138e-05
MEX.16.856,-810.833053028402,-869.594467421482,-58.7614143930794,1078229500,74911.84,14393.311,0.0959554066666667,155.607630684231,166.884581513023,11.2769508287929,1.0811107373712,1.15945928989531,0.0783485525241059,1.0819663753665e-05
MEX.16.861,-1147.56597136934,-1223.60116810635,-76.035196737012,3138645200,207989.19,15090.425,0.100602833333333,230.896776313349,246.195488762951,15.2987124496017,1.53008796182579,1.6314682241418,0.101380262316016,3.00402860241738e-05
MEX.16.866,-1050.1834274144,-1122.40638178464,-72.2229543702352,2100061650,147472.83,14240.3295,0.09493553,199.399440557605,213.112489460213,13.7130489026082,1.40024456988587,1.49654184237951,0.096297272493647,2.12997896380786e-05
MEX.16.R2ae3cfd851395e50,-1968.58153123001,-2441.80855782207,-473.227026592063,3191316700,236581.4,13489.2965,0.0899286433333333,354.063732789141,439.177061769324,85.1133289801829,2.62477537497335,3.25574474376276,0.630969368789417,3.41699149075943e-05
MEX.16.R5cb192ba265e337e,-964.044763872728,-1217.69382565545,-253.649061782719,1203639700,89487.88,13450.309,0.0896687266666667,172.88933285227,218.378109632772,45.4887767805022,1.28539301849697,1.6235917675406,0.338198749043625,1.29249097556317e-05
MEX.16.R615bdab89658530d,-1498.01399165349,-1596.13662529021,-98.1226336367132,6923870250,498026.6,13902.612,0.09268408,277.684097287064,295.872909338655,18.1888120515916,1.99735198887133,2.12818216705361,0.130830178182284,7.1930957140834e-05
MEX.16.R6d5fb212c3c78f8d,-1093.20852860485,-1168.67057311703,-75.462044512181,2408937600,165710.75,14537.0025,0.09691335,211.893001511333,226.519560574383,14.6265590630491,1.45761137147313,1.55822743082271,0.100616059349575,2.39339281396324e-05
MEX.16.R6e9a36a04746875e,-2369.28817151007,-2986.51209357785,-617.223922067784,843530835,61816.984,13645.6165,0.0909707766666667,431.071970218835,543.37064935434,112.298679135505,3.15905089534676,3.98201612477047,0.822965229423711,8.92834805747247e-06
MEX.16.R898473f90cd238a4,-1195.63536990564,-1311.33558639091,-115.700216485275,3714989300,271276.3,13694.4845,0.0912965633333333,218.314800544327,239.440864828384,21.1260642840565,1.59418049320752,1.74844744852122,0.1542669553137,3.91809672588252e-05
MEX.16.R9f8738ecc7e606a8,-1284.03985837138,-1595.43941893074,-311.399560559361,461705080,33488.785,13786.857,0.09191238,236.038318795553,293.281268279483,57.2429494839299,1.71205314449517,2.12725255857432,0.415199414079147,4.83685079980387e-06
MEX.16.Rf1ac77da71a8ec91,-1088.25710002164,-1164.46127071194,-76.2041706902976,15254682500,1096563.4,13911.3555,0.09274237,201.855085250668,215.989796038074,14.1347107874055,1.45100946669552,1.55261502761592,0.101605560920397,0.000158378799300293
MEX.17.872,-609.150178417192,-719.7347859218,-110.584607504608,3051458100,187982.05,16232.7105,0.10821807,131.842113296928,155.776618888641,23.9345055917124,0.812200237889589,0.959646381229066,0.147446143339478,2.71506156132948e-05
MEX.17.873,-757.425677296363,-935.223402274303,-177.79772497794,7762817700,466324.6,16646.8125,0.11097875,168.116309768508,207.579848310299,39.4635385417911,1.00990090306182,1.24696453636574,0.23706363330392,6.73521751977034e-05
MEX.17.875,-773.475360834226,-938.043976269523,-164.568615435297,2528876350,161145.42,15693.1325,0.104620883333333,161.843350974091,196.27797880566,34.4346278315688,1.0313004811123,1.2507253016927,0.219424820580396,2.32745485872877e-05
MEX.17.876,-1031.12670640424,-1295.02464018722,-263.897933782984,15890531,1150.5864,13810.8105,0.09207207,189.87594058184,238.471198646085,48.5952580642445,1.37483560853898,1.72669952024963,0.351863911710645,1.66181446985415e-07
MEX.17.884,-758.190325267079,-936.493825385664,-178.303500118585,2080666900,116787.93,17815.77,0.1187718,180.103259349113,222.458114659882,42.3548553107691,1.01092043368944,1.24865843384755,0.237738000158113,1.68679094397703e-05
MEX.17.889,-997.402470894612,-1068.79766689745,-71.3951960028419,75008480,5383.6924,13932.535,0.0928835666666667,185.284597797676,198.547478692895,13.2628808952194,1.32986996119282,1.42506355586327,0.0951935946704558,7.77577236404308e-07
MEX.17.892,-1584.43064882791,-2000.75744372201,-416.326794894096,104206040,7622.513,13670.8245,0.09113883,288.806311100633,364.693385069229,75.8870739685958,2.11257419843721,2.66767659162934,0.555102393192128,1.10093448002265e-06
MEX.17.R0292140194f367db,-1228.77868368057,-1542.06542784238,-313.286744161808,8446211700,565990.1,14922.89575,0.0994859716666667,244.492482618498,306.827754924946,62.3352723064478,1.63837157824076,2.05608723712317,0.417715658882411,8.17470585411227e-05
MEX.17.R5802289fa8274bf6,-774.111758479534,-904.012219618056,-129.900461138522,3886997250,260228.34,14936.871,0.09957914,154.170766346559,180.041518758114,25.8707524115548,1.03214901130605,1.20534962615741,0.173200614851362,3.75852887604204e-05
MEX.18.900,-494.377803855238,-525.890015356349,-31.5122115011116,89843610,6590.592,13632.1,0.0908806666666666,89.8587687991331,95.5864703778571,5.72770157872405,0.659170405140317,0.701186687141799,0.0420162820014822,9.51892109145823e-07
MEX.18.904,-457.86252048197,-575.226652911417,-117.364132429446,1932329050,140098.39,13792.657,0.0919510466666667,84.2018759755106,105.785385611536,21.5835096360257,0.610483360642627,0.766968870548555,0.156485509905928,2.02346848272559e-05
MEX.18.905,-544.138118260501,-625.51092066255,-81.3728024020494,435831795,32435.625,13436.8245,0.08957883,97.4865119843546,112.065072850348,14.5785608659935,0.725517491014001,0.8340145608834,0.108497069869399,4.68474083856397e-06
