hierid,ISO,diff,d_h,d_l,gdp,pop,gdppc,wage,diff_dis,h_dis,l_dis,diff_dis_p,h_dis_p,l_dis_p,pop_w,diff_dis_p_pw
CHN.30.318.2210.R55b41404d256c30a,CHN,-4399.50167812598,-4835.12615179938,-435.624473673396,0,0,,,,,,,,,0,
CHN.30.318.2210.Rdb1a80fb7e65ef11,CHN,-4399.50167812598,-4835.12615179938,-435.624473673396,0,0,,,,,,,,,0,
CHN.30.318.2210.Rde47a34c1c843aec,CHN,-4361.40840681247,-4793.11168501117,-431.703278198701,202624300,26054.697,7776.882,0.05184588,452.242113781181,497.006186495374,44.7640727141929,5.8152112090833,6.3908155800149,0.575604370931601,3.76313091153046e-06,2.18834010579798e-05
CHN.31.319.2211,CHN,-1406.51495192335,-1534.22307286733,-127.708120943975,7158838000,899499.56,7958.6895,0.05305793,149.253543726205,162.805400809159,13.5518570829539,1.87535326923113,2.0456307638231,0.170277494591967,0.000129916482972112,0.000243639301068762
CHN.31.319.2212,CHN,-1281.42282574673,-1396.50937900439,-115.086553257661,2794953000,355227.66,7868.061,0.05245374,134.430839463569,146.504279747716,12.073440284147,1.70856376766231,1.86201250533919,0.153448737676881,5.1306226588497e-05,8.76599598045785e-05
CHN.31.319.2213,CHN,-1315.17738615218,-1433.80106734898,-118.623681196802,2168407800,274896.12,7888.0986,0.052587324,138.323318646115,150.799522560453,12.4762039143378,1.7535698482029,1.9117347564653,0.158164908262402,3.97037849502447e-05,6.96233601482813e-05
CHN.31.319.2214,CHN,-1270.40133592482,-1384.33647233371,-113.935136408888,2655635200,335591.3,7913.3013,0.052755342,134.040913907942,146.062288082077,12.0213741741351,1.69386844789976,1.84578196311161,0.151913515211851,4.84701086591294e-05,8.21019877239723e-05
CHN.31.319.2215,CHN,-1758.6239229961,-1922.42313081852,-163.799207822418,4991416300,630817.25,7912.6187,0.0527507913333333,185.537607191551,202.818682856362,17.2810756648114,2.34483189732814,2.56323084109136,0.218398943763224,9.11101707688881e-05,0.000213638034589902
CHN.31.320.2216,CHN,-1278.72610742789,-1394.07973247195,-115.353625044057,4267688000,538581.6,7923.939,0.05282626,135.100635639547,147.288036816587,12.1874011770398,1.70496814323719,1.85877297662926,0.153804833392076,7.77883952111027e-05,0.000132626735748474
CHN.31.320.2217,CHN,-1407.41436661901,-1536.02188262352,-128.607516004506,2317979400,296538.9,7816.78,0.0521118666666667,146.685979636002,160.089935088718,13.403955452716,1.87655248882535,2.04802917683135,0.171476688006008,4.28296940494545e-05,8.03721689641319e-05
CHN.31.320.2218,CHN,-1390.04740408004,-1516.69347809193,-126.646074011897,3454926800,434524.88,7951.045,0.0530069666666667,147.364392826314,160.79064127354,13.4262484472256,1.85339653877338,2.02225797078924,0.168861432015862,6.27592793636043e-05,0.000116317831148416
CHN.31.320.2219,CHN,-1275.61713501102,-1390.99570990982,-115.378574898793,1628014500,207281.75,7854.114,0.05236076,133.5845653164,145.667185055235,12.0826197388354,1.70082284668136,1.85466094654642,0.153838099865057,2.99381090795694e-05,5.09194199089704e-05
CHN.31.320.2220,CHN,-1282.2995312312,-1397.85204849241,-115.552517261209,1890229100,240823.69,7849.0166,0.0523267773333333,134.197204090745,146.290185772812,12.0929816820669,1.70973270830826,1.86380273132321,0.154070023014946,3.47826371601185e-05,5.94690124338731e-05
CHN.31.320.2221,CHN,-1114.54667295524,-1215.00165649076,-100.454983535527,1245737200,159860.89,7792.633,0.0519508866666667,115.803375782816,126.240826712328,10.4374509295121,1.48606223060698,1.62000220865435,0.13393997804737,2.30890214038479e-05,3.43117226499345e-05
CHN.31.320.2222,CHN,-1585.90601543048,-1732.79982722966,-146.893811799188,2299051300,292704.88,7854.503,0.0523633533333333,166.08671407889,181.470419218332,15.3837051394421,2.1145413539073,2.31039976963955,0.195858415732251,4.22759390325596e-05,8.93942213596111e-05
CHN.31.320.2223,CHN,-1434.41248233454,-1565.18880738656,-130.77632505202,1650285300,210257.28,7848.8853,0.052325902,150.113853956428,163.799832293612,13.6859783371842,1.91254997644606,2.08691840984875,0.174368433402693,3.03678707045534e-05,5.80800704007104e-05
CHN.31.320.2224,CHN,-1122.89980916669,-1224.47535155979,-101.575542393095,872306200,111245.67,7841.2593,0.052275062,117.399314287954,128.019049840519,10.6197355525654,1.49719974555559,1.63263380207972,0.135434056524127,1.60674299743696e-05,2.40561520693584e-05
CHN.31.320.2225,CHN,-854.089335261297,-933.438861968556,-79.3495267072595,1667493800,211682.81,7877.3223,0.052515482,89.7058262246132,98.0399835076204,8.33415728300721,1.1387857803484,1.24458514929141,0.105799368943013,3.05737627941184e-05,3.48169663216869e-05
CHN.31.321.2226,CHN,-1212.61552225658,-1321.2261073751,-108.610585118522,2740069400,344226.47,7960.0776,0.053067184,128.700182081692,140.227497891357,11.5273158096646,1.61682069634211,1.76163480983347,0.144814113491363,4.97173031727835e-05,8.03839647360715e-05
CHN.31.321.2227,CHN,-1628.43380912766,-1778.89182095033,-150.458011822668,4784979500,554577.6,8628.151,0.0575210066666667,187.338303982115,204.647296584325,17.3089926022102,2.17124507883688,2.3718557612671,0.200610682430224,8.00987288166266e-05,0.00017391397076419
CHN.31.321.2228,CHN,-1976.72121199177,-2162.96609514731,-186.244883155544,2664955400,337097.84,7905.584,0.0527038933333333,208.361807813103,227.993468724521,19.6316609114179,2.63562828265569,2.88395479352975,0.248326510874059,4.86877011816391e-05,0.000128322682251817
CHN.31.321.2229,CHN,-2180.41621522628,-2387.91492145909,-207.498706232818,2049328800,257586.27,7955.893,0.0530392866666667,231.29544138407,253.306608109759,22.0111667256898,2.9072216203017,3.18388656194546,0.276664941643757,3.72036894162627e-05,0.000108159370225948
CHN.31.321.2230,CHN,-2538.44569489998,-2782.49926464718,-244.053569747198,1389712600,176295.48,7882.86,0.0525524,266.802827073324,292.454028710889,25.6512016375653,3.38459425986664,3.70999901952957,0.325404759662931,2.54627014219778e-05,8.61809130735241e-05
CHN.31.321.2231,CHN,-1260.13344730866,-1373.25928309185,-113.125835783184,2522848500,317063.38,7956.922,0.0530461466666667,133.690447331015,145.692226684503,12.0017793534881,1.68017792974488,1.8310123774558,0.150834447710912,4.57940848896584e-05,7.69422107444677e-05
CHN.31.321.2232,CHN,-1224.91373077535,-1334.53990904228,-109.626178266932,1742296400,221661.52,7860.1665,0.05240111,128.373678293739,139.862745146229,11.4890668524902,1.63321830770047,1.77938654538971,0.146168237689242,3.20150074210737e-05,5.22874962412639e-05
CHN.31.321.2233,CHN,-1323.05135274583,-1442.33305527691,-119.281702531085,2478255900,314920.62,7869.462,0.05246308,138.822697926425,151.338468931274,12.5157710048491,1.76406847032777,1.92311074036922,0.159042270041447,4.54846018666169e-05,8.02379520383105e-05
CHN.31.321.2234,CHN,-1222.80636157354,-1332.34108954396,-109.53472797042,3697667800,464230.8,7965.1494,0.053100996,129.864471429383,141.497277733019,11.6328063036368,1.63040848209806,1.77645478605862,0.14604630396056,6.70497635633419e-05,0.000109318503236342
CHN.31.321.2235,CHN,-1706.3318232644,-1864.81225673763,-158.480433473234,839571600,106543.305,7880.097,0.05253398,179.280803753471,195.932019598419,16.6512158449484,2.27510909768587,2.48641634231684,0.211307244630978,1.53882581886144e-05,3.50099662024557e-05
CHN.31.321.2236,CHN,-1411.63501470507,-1539.9099309159,-128.274916210827,1506905300,191377.66,7873.988,0.0524932533333333,148.202628882234,161.669764228168,13.4671353459341,1.88218001960676,2.0532132412212,0.171033221614437,2.76410502153361e-05,5.20254324362527e-05
CHN.31.321.2237,CHN,-2073.40871467435,-2269.59452211726,-196.185807442905,1659829000,211628.47,7843.127,0.0522875133333333,216.826771627969,237.342907672933,20.5161360449633,2.76454495289913,3.02612602948967,0.26158107659054,3.05659143615025e-05,8.45008442788389e-05
CHN.31.322.2238,CHN,-1269.86949554206,-1383.55090114327,-113.681405601213,1279979300,160820.14,7959.073,0.0530604866666667,134.759786873232,146.823768285535,12.0639814123021,1.69315932738941,1.8447345348577,0.151575207468283,2.32275677598805e-05,3.93279730052113e-05
CHN.31.322.2239,CHN,-1041.39784970869,-1132.61490098401,-91.2170512753193,1432430600,178863.02,8008.534,0.0533902266666667,111.200934492253,120.941132579161,9.74019808690851,1.38853046627826,1.51015320131202,0.121622735033759,2.58335362522808e-05,3.58706521379957e-05
CHN.31.322.2240,CHN,-1026.48283264796,-1116.3548398564,-89.8720072084397,2874272500,359073.53,8004.6904,0.0533646026666667,109.555697016826,119.147664927894,9.59196791106837,1.36864377686395,1.48847311980853,0.119829342944586,5.18616931240981e-05,7.09801835519246e-05
CHN.31.322.2241,CHN,-725.924055059125,-790.045046709249,-64.1209916501242,1328207500,160433.88,8278.847,0.0551923133333333,80.1308558060543,87.2088275308497,7.07797172479541,0.967898740078834,1.05339339561233,0.0854946555334989,2.31717794716541e-05,2.24279361559986e-05
CHN.31.322.2242,CHN,-1230.30355527051,-1340.10588495558,-109.802329685062,2261895200,286447.56,7896.367,0.0526424466666667,129.532378584277,141.09290515292,11.5605265686433,1.64040474036069,1.78680784660744,0.14640310624675,4.13721820510319e-05,6.78671235555781e-05
CHN.31.323.2243,CHN,-3090.64171896018,-3391.53647566585,-300.894756705675,486268130,62418.062,7790.5034,0.0519366893333333,321.035397596548,352.290352598651,31.2549550021031,4.12085562528024,4.52204863422114,0.4011930089409,9.01516293012445e-06,3.71501848734212e-05
CHN.31.323.2244,CHN,-2667.78159691767,-2925.14853035829,-257.366933440619,1210904200,155111.1,7806.69,0.0520446,277.687252197883,304.47637040617,26.7891182082873,3.55704212922356,3.90019804047772,0.343155911254158,2.24029999324687e-05,7.96884145807837e-05
CHN.31.323.2245,CHN,-3217.30444293614,-3531.23743968958,-313.932996753443,1106622200,141675.75,7810.95,0.052073,335.069388514027,367.764254393911,32.6948658798841,4.28973925724818,4.70831658625277,0.418577329004591,2.04625060210549e-05,8.77788153801966e-05
CHN.31.324.2246,CHN,-1468.01393785949,-1603.26024668234,-135.246308822843,3999951600,483507.56,8272.78,0.0551518666666667,161.92741793127,176.845590713983,14.9181727827125,1.95735191714599,2.13768032890978,0.180328411763791,6.98339437604923e-05,0.000136689603701465
CHN.31.324.2247,CHN,-816.08676420745,-961.075984756108,-144.989220548659,788365700,100531.97,7841.9404,0.0522796026666667,85.3293835485823,100.489341231049,15.1599576824672,1.08811568560993,1.28143464634148,0.193318960731545,1.45200293023578e-05,1.57994716394113e-05
CHN.31.324.2248,CHN,-1046.06395267998,-1142.87092786827,-96.8069751882872,2250603800,287827.66,7819.2754,0.0521285026666667,109.059495093564,119.152300422074,10.0928053285091,1.39475193690664,1.52382790382436,0.129075966917716,4.15715125967298e-05,5.79819477144277e-05
CHN.31.324.2249,CHN,-1193.57373231686,-1302.23102803599,-108.657295719128,4329002000,546769.3,7917.4194,0.052782796,126.000317647679,137.470789395388,11.4704717477088,1.59143164308915,1.73630803738132,0.14487639429217,7.89709607563608e-05,0.000125676885832824
CHN.31.324.2250,CHN,-929.4568634377,-1022.10064712838,-92.6437836906778,2661379000,339874.8,7830.4688,0.0522031253333333,97.0411062679302,106.713696370648,9.67259010271735,1.23927581791693,1.36280086283784,0.123525044920904,4.90887829526566e-05,6.08345416442002e-05
CHN.31.324.2251,CHN,-1371.00270633107,-1496.53016700782,-125.527460676744,2527368200,311427.44,8115.432,0.05410288,148.35038980061,161.933184084008,13.5827942833971,1.82800360844143,1.99537355601042,0.167369947568991,4.49800750384008e-05,8.2223739478163e-05
CHN.31.324.2252,CHN,-1142.55094297913,-1247.25742062878,-104.706477649649,1694149600,217236.75,7798.633,0.0519908866666667,118.804473174642,129.69203840014,10.8875652254976,1.52340125730551,1.6630098941717,0.139608636866199,3.13759292247925e-05,4.77981300301775e-05
CHN.31.324.2253,CHN,-1522.7362324086,-1663.27152291712,-140.535290508529,3147627300,393886.88,7991.1963,0.053274642,162.246455283993,177.220389864409,14.9739345804158,2.03031497654479,2.2176953638895,0.187380387344706,5.68898534407937e-05,0.000115504321454282
CHN.31.324.2254,CHN,-1343.09552272884,-1465.82733512601,-122.731812397165,2876384300,356383.5,8071.0366,0.0538069106666667,144.535641616542,157.743280947766,13.2076393312247,1.79079403030512,1.95443644683468,0.163642416529553,5.14731668232187e-05,9.21778398679197e-05
CHN.31.324.2255,CHN,-1229.86569552877,-1342.45154567497,-112.585850146199,4134489000,520964.53,7936.2197,0.0529081313333333,130.139791482795,142.053205374415,11.9134138916202,1.63982092737169,1.78993539423329,0.150114466861599,7.52439272908811e-05,0.000123386566629221
CHN.31.324.2256,CHN,-1336.54765489496,-1462.18151870321,-125.63386380825,1233499600,157975,7808.1953,0.0520546353333333,139.147001562358,152.22665149447,13.0796499321122,1.78206353985995,1.94957535827095,0.167511818411,2.28166386179438e-05,4.06606997831981e-05
CHN.31.324.2257,CHN,-1182.41056999581,-1290.19808299011,-107.787512994303,2262766800,288477.7,7843.8193,0.0522921286666667,123.661531326095,134.934408322411,11.2728769963162,1.57654742666108,1.72026411065348,0.143716683992404,4.16653991469258e-05,6.56874778058926e-05
CHN.31.324.2258,CHN,-1025.93355555609,-1119.81438299279,-93.8808274366984,3065870300,390358.12,7853.994,0.05235996,107.435679863149,117.266872601854,9.83119273870486,1.36791140740812,1.49308584399038,0.125174436582265,5.63801877235001e-05,7.71231019387871e-05
CHN.31.325.2259,CHN,-1498.3347238143,-1635.75713670946,-137.422412895159,2708142600,316943.8,8544.551,0.0569636733333333,170.701299502696,186.357470376372,15.6561708736765,1.9977796317524,2.18100951561261,0.183229883860212,4.57768137160807e-05,9.14519860485097e-05
CHN.31.325.2260,CHN,-1540.44701429534,-1682.17485684602,-141.727842550679,1823737000,193961.98,9402.549,0.06268366,193.121713784209,210.889753574169,17.7680397899606,2.05392935239379,2.24289980912803,0.188970456734238,2.80143086138999e-05,5.75394107491072e-05
CHN.31.325.2261,CHN,-1571.29167893274,-1716.35068269659,-145.059003763844,1107021800,138425.58,7997.2344,0.053314896,167.546504895929,183.014116294995,15.4676113990659,2.09505557191032,2.28846757692878,0.193412005018459,1.99930776030338e-05,4.18866086318715e-05
CHN.31.325.2262,CHN,-1574.06336000298,-1719.15007527768,-145.086715274697,1198772400,147979.5,8100.935,0.0540062333333333,170.018466203543,185.689640200928,15.6711739973844,2.09875114667064,2.29220010037024,0.193448953699596,2.13729689784081e-05,4.48565431511899e-05
CHN.31.325.2263,CHN,-1564.93155958944,-1709.15156537091,-144.220005781465,2342586600,279389.06,8384.676,0.05589784,174.952587857762,191.075761473705,16.1231736159428,2.08657541278592,2.27886875382788,0.192293341041953,4.03527090731256e-05,8.41989705912872e-05
CHN.31.325.2264,CHN,-1607.23099852528,-1755.67246101464,-148.441462489359,29666865000,3004885,9872.879,0.0658191933333333,211.573295646524,231.113890283064,19.5405946365397,2.14297466470038,2.34089661468619,0.197921949985812,0.000434001425120937,0.000930054058478026
CHN.31.325.2265,CHN,-1468.8663992626,-1603.85595512666,-134.989555864061,1975598300,245784.89,8037.916,0.0535861066666667,157.421663099936,171.888792578771,14.4671294788351,1.95848853235013,2.13847460683554,0.179986074485415,3.54991929918093e-05,6.95247623821425e-05
CHN.31.325.2266,CHN,-1709.31797856427,-1868.2576500149,-158.939671450636,3559745000,453453.88,7850.2915,0.0523352766666667,178.915258638936,195.551561996293,16.6363033573563,2.27909063808569,2.49101020001987,0.211919561934182,6.54932319029242e-05,0.000149265011687929
CHN.31.325.2267,CHN,-1619.37662577505,-1769.14072981876,-149.764104043706,2934893800,355777.9,8249.23,0.0549948666666667,178.114803235231,194.587317101904,16.4725138666729,2.15916883436674,2.35885430642501,0.199685472058275,5.13856988292511e-05,0.000110950399444274
CHN.31.325.2268,CHN,-1546.49777811117,-1688.81056312687,-142.312785015708,773853760,90076.11,8591.11,0.0572740666666667,177.148433686782,193.450097559799,16.3016638730174,2.06199703748155,2.2517474175025,0.189750380020944,1.3009868966483e-05,2.68263112669112e-05
CHN.31.325.2269,CHN,-1776.48148596689,-1942.26849746084,-165.787011493952,3993182000,503882.88,7924.822,0.0528321466666667,187.710660834441,205.228428247795,17.5177674133537,2.36864198128918,2.58969132994779,0.221049348658603,7.2776791129791e-05,0.000172382162733537
CHN.31.325.2270,CHN,-1406.21901946644,-1534.85349847258,-128.634479006142,3332344000,414435.06,8040.6904,0.0536046026666667,150.759623601616,164.550423874332,13.7908002727159,1.87495869262191,2.04647133129677,0.171512638674856,5.98576673184102e-05,0.000112230653658724
CHN.31.326.2271,CHN,-1064.21717245441,-1160.24939298096,-96.0322205265566,1305904600,164421,7942.4443,0.0529496286666667,112.699808204302,122.869549038135,10.1697408338332,1.41895622993921,1.54699919064128,0.128042960702075,2.37476470213701e-05,3.36968716873704e-05
CHN.31.326.2272,CHN,-2629.37765030201,-2882.79141259605,-253.413762294035,3232106800,409475.84,7893.2783,0.0526218553333333,276.725460661785,303.39566533961,26.6702046778249,3.50583686706935,3.8437218834614,0.337885016392047,5.9141397461997e-05,0.000207340091592271
CHN.31.326.2273,CHN,-2367.3765301426,-2593.83152160909,-226.454991466495,1899278200,243587.81,7797.0986,0.0519806573333333,246.115576384636,269.658135010322,23.5425586256856,3.15650204019013,3.45844202881212,0.301939988621994,3.5181864424791e-05,0.000111051626834545
CHN.31.326.2274,CHN,-1508.87580258756,-1647.53597717652,-138.66017458896,3145667300,401730.75,7830.2876,0.0522019173333333,157.532419825886,172.009073768523,14.4766539426369,2.01183440345009,2.19671463623537,0.18488023278528,5.80227589458175e-05,0.000116732182630287
CHN.31.327.2275,CHN,-901.175353428307,-981.927989521546,-80.7526360932389,1672426900,212929.53,7854.368,0.0523624533333333,94.3755047780798,102.832317056032,8.45681227795174,1.20156713790441,1.30923731936206,0.107670181457652,3.07538290052136e-05,3.69527902973961e-05
CHN.31.327.2276,CHN,-1348.52768508315,-1470.44313798403,-121.915452900876,3548648400,450418.1,7878.5654,0.0525237693333333,141.659514141843,154.466432394512,12.8069182526689,1.7980369134442,1.96059085064537,0.162553937201168,6.50547682524505e-05,0.000116970874713464
CHN.31.327.2277,CHN,-858.859220576327,-936.31085524381,-77.4516346674829,2646487300,334952.12,7901.0913,0.052673942,90.4790015416053,98.6383673661657,8.15936582456036,1.1451456274351,1.24841447365841,0.103268846223311,4.83777906400009e-05,5.53996154163679e-05
CHN.31.327.2278,CHN,-1380.94364892614,-1506.50135700251,-125.557708076365,2404049200,304521.06,7894.525,0.0526301666666667,145.358588800515,158.574835005203,13.2162462046875,1.84125819856819,2.00866847600334,0.167410277435153,4.39825730499964e-05,8.09832732224301e-05
CHN.31.327.2279,CHN,-1171.71975832736,-1276.50749633971,-104.787738012353,1387451000,176834.88,7846.026,0.05230684,122.577915847336,133.540146739684,10.9622308923481,1.56229301110315,1.70200999511962,0.139716984016471,2.55406080203036e-05,3.99019134094453e-05
CHN.31.327.2280,CHN,-1123.80170887438,-1223.72034086386,-99.9186319894798,2800363800,355691.97,7873.0024,0.0524866826666667,117.969247347894,128.458042407333,10.4887950594385,1.49840227849917,1.63162712115181,0.13322484265264,5.13732877910714e-05,7.6977851480135e-05
CHN.31.327.2281,CHN,-1060.92636863604,-1154.10967405741,-93.1833054213684,3497507800,443744.88,7881.799,0.0525453266666667,111.493445218522,121.286139665014,9.79269444649114,1.41456849151472,1.53881289874321,0.124244407228491,6.40909420194514e-05,9.06610271722129e-05
CHN.31.327.2282,CHN,-1038.10890610821,-1130.69389337337,-92.5849872651602,1544035300,196561.12,7855.2427,0.0523682846666667,108.727965420153,118.424999358077,9.69703393792323,1.38414520814428,1.50759185783116,0.12344664968688,2.83897074940863e-05,3.92954775885573e-05
CHN.31.328.2283,CHN,-2620.09245058545,-2872.55041969256,-252.45796910711,705226400,90593.766,7784.491,0.0518966066666667,271.947814676672,298.151238521906,26.2034238452344,3.4934566007806,3.83006722625674,0.336610625476147,1.30846350363068e-05,4.5710604636391e-05
CHN.31.328.2284,CHN,-2859.16841188522,-3136.2362585196,-277.067846634376,286890780,36868.176,7781.5293,0.051876862,296.649370276258,325.396191165235,28.7468208889774,3.81222454918029,4.1816483446928,0.369423795512502,5.32494285991295e-06,2.02998778935425e-05
CHN.31.328.2285,CHN,-2868.46605375707,-3146.49077980435,-278.024726047277,1645214600,209494.62,7853.2544,0.0523550293333333,300.357248772245,329.469234147439,29.1119853751943,3.82462140500943,4.19532103973913,0.370699634729703,3.02577182272097e-05,0.00011572431679853
CHN.31.328.2286,CHN,-2046.46768649628,-2239.88139954023,-193.413713043949,1489210000,189694.28,7850.579,0.0523371933333333,214.212749917151,234.458211702949,20.2454617857981,2.72862358199504,2.98650853272031,0.257884950725266,2.73979163453144e-05,7.47586006373523e-05
CHN.31.329.2287,CHN,-869.23892170825,-950.867179239668,-81.6282575314174,828741500,106273.61,7798.187,0.0519879133333333,90.3798354554573,98.867201011646,8.48736555618868,1.15898522894433,1.26782290565289,0.108837676708557,1.53493056116113e-05,1.77896184784099e-05
CHN.31.329.2288,CHN,-1052.11200469466,-1145.38562280616,-93.2736181115036,2912888000,372835.88,7812.789,0.05208526,109.599054627285,119.315415928242,9.71636130095675,1.40281600625955,1.52718083040822,0.124364824148672,5.38494162858874e-05,7.55408230935764e-05
CHN.31.329.2289,CHN,-907.012821573131,-988.468161483705,-81.4553399105738,2402161700,307764.3,7805.1987,0.052034658,94.3922039443458,102.869205453387,8.47700150904091,1.20935042876418,1.31795754864494,0.108607119880765,4.44510005545462e-05,5.3756836579637e-05
CHN.31.329.2290,CHN,-887.208001045086,-969.051095167065,-81.8430941219791,3852955000,493041.72,7814.663,0.0520977533333333,92.4430871876132,100.970769846821,8.5276826592073,1.18294400139345,1.29206812688942,0.109124125495972,7.12109811603698e-05,8.42386029970013e-05
CHN.31.329.2291,CHN,-744.531225607393,-820.143813597941,-75.612587990548,1737708000,221736.6,7836.812,0.0522454133333333,77.796683242863,85.6975050684014,7.90082182553843,0.992708300809857,1.09352508479725,0.100816783987397,3.20258513725055e-05,3.1792328497989e-05
CHN.31.329.2292,CHN,-1022.93668107873,-1115.40344693985,-92.4667658611163,2899831000,371857.84,7798.2246,0.051988164,106.361199875074,115.975554651348,9.61435477627463,1.36391557477164,1.4872045959198,0.123289021148155,5.37081560533576e-05,7.32533905334404e-05
CHN.31.329.2293,CHN,-1077.61494190689,-1175.00304993999,-97.3881080330925,1025428400,131040.09,7825.3027,0.0521686846666667,112.435508192858,122.596727189381,10.1612189965233,1.43681992254253,1.56667073325332,0.12985081071079,1.89263768190716e-05,2.7193795275189e-05
CHN.31.329.2294,CHN,-801.434926429985,-879.402373195164,-77.9674467651795,2518974000,317410.12,7936.0225,0.0529068166666667,84.8027414457894,93.0527602697363,8.25001882394689,1.06857990190665,1.17253649759355,0.103956595686906,4.58441652268914e-05,4.89881535811437e-05
CHN.31.329.2295,CHN,-905.040235847552,-988.543049711476,-83.5028138639239,720564400,92310.73,7805.858,0.0520390533333333,94.1948742041667,102.885688972463,8.69081476829628,1.2067203144634,1.3180573996153,0.111337085151899,1.33326195092172e-05,1.60887428067834e-05
CHN.31.329.2296,CHN,-1059.5581421685,-1153.68450768108,-94.126365512577,1695566700,217324.67,7801.9985,0.0520133233333333,110.222280478152,120.013930645346,9.79165016719436,1.412744189558,1.53824601024143,0.125501820683436,3.13886276825693e-05,4.43441013767491e-05
CHN.31.330.2297,CHN,-1831.99556005712,-2003.58078746176,-171.585227404641,5512956000,690461.3,7984.453,0.0532296866666667,195.03309927313,213.299955055886,18.2668557827555,2.44266074674283,2.67144104994902,0.228780303206188,9.97246777134083e-05,0.000243593555732122
CHN.31.330.2298,CHN,-1928.30959337231,-2109.74784917364,-181.438255801334,7088581000,903729.7,7843.6963,0.0522913086666667,201.667664303851,220.64295197995,18.9752876760984,2.57107945782974,2.81299713223152,0.241917674401779,0.000130527450376343,0.000335596446345506
CHN.31.330.2299,CHN,-1608.2999634035,-1757.11753102502,-148.817567621512,4917735000,610919.1,8049.7314,0.053664876,172.618436213707,188.590988839767,15.9725526260601,2.14439995120467,2.34282337470002,0.198423423495349,8.8236241997148e-05,0.000189213793033168
CHN.31.330.2300,CHN,-1508.01203972389,-1647.55183846932,-139.539798745428,4324863500,547090.4,7905.2085,0.05270139,158.948661260368,173.656543968777,14.7078827084086,2.01068271963185,2.19673578462576,0.186053064993904,7.90173378581821e-05,0.000158878795782759
CHN.31.330.2301,CHN,-1625.20310848663,-1775.65465829955,-150.451549812915,1484260400,185257.66,8011.8706,0.0534124706666667,173.612226718835,189.684204701109,16.0719779822737,2.16693747798217,2.36753954439939,0.20060206641722,2.6757126630327e-05,5.79810204983704e-05
CHN.31.330.2302,CHN,-1566.61454801736,-1712.02623400042,-145.41168598306,2923879000,369173.75,7920.062,0.0528004133333333,165.435791338659,180.791385585464,15.3555942468049,2.08881939735647,2.28270164533389,0.193882247977413,5.33204876783107e-05,0.000111376868938962
CHN.31.330.2303,CHN,-1968.25031539353,-2153.7154229763,-185.465107582761,10765064000,1364712.4,7888.1562,0.052587708,207.011545713646,226.517915557148,19.5063698435017,2.62433375385805,2.87162056396839,0.247286810110349,0.000197108084495817,0.000517277399300677
CHN.31.330.2304,CHN,-1688.20574172868,-1845.0657575566,-156.860015827912,9310391000,1145099.8,8130.6377,0.0542042513333333,183.015856654076,200.02081609825,17.0049594441736,2.25094098897158,2.46008767674213,0.209146687770549,0.000165389006602815,0.000372280894087567
CHN.31.331.2305,CHN,-1195.85799283822,-1307.89377992018,-112.035787081959,3143720200,402322.5,7813.9307,0.0520928713333333,124.591353107719,136.263884790098,11.6725316823784,1.5944773237843,1.74385837322691,0.149381049442612,5.81082265571622e-05,9.26522495707154e-05
CHN.31.331.2306,CHN,-1363.4643321449,-1488.97927529939,-125.514943154488,6004930000,768831.9,7810.4595,0.05206973,141.99043927883,155.061497680869,13.0710584020391,1.81795244285986,1.98530570039918,0.167353257539318,0.000111043896947283,0.000201872523719993
CHN.31.331.2307,CHN,-1188.50580751502,-1298.62459275991,-110.118785244886,2906558700,370854.16,7837.471,0.0522498066666667,124.198397329741,135.705767808568,11.5073704788269,1.58467441002003,1.73149945701321,0.146825046993181,5.35631925854161e-05,8.48802206090836e-05
CHN.31.331.2308,CHN,-1199.73000284091,-1310.42447299114,-110.694470150239,2272503300,290940.5,7810.8867,0.052072578,124.946068303747,136.474361165881,11.528292862134,1.59964000378787,1.74723263065486,0.147592626866986,4.20211061739128e-05,6.72186424392085e-05
CHN.31.331.2309,CHN,-1394.97316901372,-1523.34462488546,-128.371455871738,3625781500,463719.1,7818.918,0.05212612,145.429077609579,158.812089436269,13.3830118266898,1.85996422535163,2.03112616651394,0.171161941162317,6.6975857730262e-05,0.000124572699340528
CHN.31.331.2310,CHN,-1392.58536763389,-1520.03466156509,-127.449293931198,3647767000,458779.62,7951.0225,0.0530068166666667,147.633034549705,161.144397265119,13.5113627154143,1.85678049017852,2.02671288208679,0.169932391908264,6.62624389607063e-05,0.000123034803893885
CHN.31.331.2311,CHN,-1216.39779106588,-1327.78182681424,-111.384035748361,1929257600,246822.17,7816.3867,0.0521092446666667,126.77114021329,138.379416154834,11.6082759415442,1.62186372142117,1.77037576908565,0.148512047664482,3.56490093735508e-05,5.78178350075653e-05
CHN.31.331.2312,CHN,-1403.69310499649,-1532.47636944859,-128.783264452101,3687243500,468217.94,7875.058,0.0525003866666667,147.388861547299,160.911203907161,13.5223423598618,1.87159080666199,2.04330182593146,0.171711019269469,6.7625634001697e-05,0.000126567514892264
CHN.31.332.2313,CHN,-587.445378099073,-671.094402605051,-83.6490245059786,3775942100,477962.53,7900.0796,0.0526671973333333,61.878203301797,70.6893226625914,8.81111936079442,0.783260504132097,0.894792536806735,0.111532032674638,6.9033064218567e-05,5.40708726816182e-05
