year,minT,maxT,rcp,batch,gcm,iam,value,weight,temp
2045,.5,2.3,rcp45,batch14,surrogate_CanESM2_89,low,.020087583,.0099999998,1.299
2045,.5,2.3,rcp45,batch1,surrogate_CanESM2_89,high,.27157645,.0099999998,1.299
2045,.5,2.3,rcp45,batch5,surrogate_CanESM2_89,low,-.44452705,.0099999998,1.299
2045,.5,2.3,rcp45,batch3,surrogate_CanESM2_89,low,.11018206,.0099999998,1.299
2045,.5,2.3,rcp45,batch5,surrogate_CanESM2_89,high,-.08932231,.0099999998,1.299
2045,.5,2.3,rcp45,batch0,surrogate_CanESM2_89,high,-.055022354,.0099999998,1.299
2045,.5,2.3,rcp45,batch3,surrogate_CanESM2_89,high,-.18506262,.0099999998,1.299
2045,.5,2.3,rcp45,batch12,surrogate_CanESM2_89,high,.051260453,.0099999998,1.299
2045,.5,2.3,rcp45,batch13,surrogate_CanESM2_89,low,-.1455158,.0099999998,1.299
2045,.5,2.3,rcp45,batch4,surrogate_CanESM2_89,high,.7724127,.0099999998,1.299
2045,.5,2.3,rcp45,batch10,surrogate_CanESM2_89,high,.293286,.0099999998,1.299
2045,.5,2.3,rcp45,batch9,surrogate_CanESM2_89,high,.38791125,.0099999998,1.299
2045,.5,2.3,rcp85,batch7,surrogate_CanESM2_89,high,.68455196,.0099999998,1.689
2045,.5,2.3,rcp85,batch8,surrogate_CanESM2_89,high,.9832335,.0099999998,1.689
2045,.5,2.3,rcp85,batch12,surrogate_CanESM2_89,low,-.18006396,.0099999998,1.689
2045,.5,2.3,rcp85,batch13,surrogate_CanESM2_89,high,.04129062,.0099999998,1.689
2045,.5,2.3,rcp85,batch4,surrogate_CanESM2_89,high,.47773185,.0099999998,1.689
2045,.5,2.3,rcp85,batch11,surrogate_CanESM2_89,low,.632313,.0099999998,1.689
2045,.5,2.3,rcp85,batch7,surrogate_CanESM2_89,low,.13877389,.0099999998,1.689
2045,.5,2.3,rcp85,batch5,surrogate_CanESM2_89,low,.31900752,.0099999998,1.689
2045,.5,2.3,rcp85,batch14,surrogate_CanESM2_89,low,.3441182,.0099999998,1.689
2045,.5,2.3,rcp85,batch12,surrogate_CanESM2_89,high,.6731705,.0099999998,1.689
2045,.5,2.3,rcp85,batch5,surrogate_CanESM2_89,high,.51243437,.0099999998,1.689
2045,.5,2.3,rcp85,batch1,surrogate_CanESM2_89,high,.3976115,.0099999998,1.689
2045,.5,2.3,rcp85,batch0,surrogate_CanESM2_89,low,.07417354,.0099999998,1.689
2045,.5,2.3,rcp85,batch6,surrogate_CanESM2_89,low,1.2685834,.0099999998,1.689
2045,.5,2.3,rcp85,batch2,surrogate_CanESM2_89,high,.6058439,.0099999998,1.689
2045,.5,2.3,rcp85,batch2,surrogate_CanESM2_89,low,.22944539,.0099999998,1.689
2045,.5,2.3,rcp85,batch11,surrogate_CanESM2_89,high,.683673,.0099999998,1.689
2045,.5,2.3,rcp85,batch3,surrogate_CanESM2_89,low,.1714535,.0099999998,1.689
2045,.5,2.3,rcp85,batch13,surrogate_CanESM2_89,low,.5596568,.0099999998,1.689
2045,.5,2.3,rcp85,batch4,surrogate_CanESM2_89,low,.35391455,.0099999998,1.689
2045,.5,2.3,rcp85,batch8,surrogate_CanESM2_89,low,.74532585,.0099999998,1.689
2045,.5,2.3,rcp85,batch10,surrogate_CanESM2_89,low,.25168124,.0099999998,1.689
2045,.5,2.3,rcp85,batch9,surrogate_CanESM2_89,low,.73107905,.0099999998,1.689
2045,.5,2.3,rcp85,batch3,surrogate_CanESM2_89,high,.8385664,.0099999998,1.689
2045,.5,2.3,rcp85,batch6,surrogate_CanESM2_89,high,.57477654,.0099999998,1.689
2045,.5,2.3,rcp85,batch14,surrogate_CanESM2_89,high,.28936726,.0099999998,1.689
2045,.5,2.3,rcp85,batch1,surrogate_CanESM2_89,low,.50396706,.0099999998,1.689
2045,.5,2.3,rcp85,batch0,surrogate_CanESM2_89,high,.19419757,.0099999998,1.689
2045,.5,2.3,rcp85,batch10,surrogate_CanESM2_89,high,.28306404,.0099999998,1.689
2045,.5,2.3,rcp85,batch9,surrogate_CanESM2_89,high,.30544426,.0099999998,1.689
2045,.5,2.3,rcp45,batch13,surrogate_CanESM2_94,low,-.06385571,.039999999,1.426
2045,.5,2.3,rcp45,batch5,surrogate_CanESM2_94,low,1.3765627,.039999999,1.426
2045,.5,2.3,rcp45,batch11,surrogate_CanESM2_94,low,-.06771069,.039999999,1.426
2045,.5,2.3,rcp45,batch0,surrogate_CanESM2_94,high,.38070187,.039999999,1.426
2045,.5,2.3,rcp45,batch1,surrogate_CanESM2_94,high,-.0750281,.039999999,1.426
2045,.5,2.3,rcp45,batch14,surrogate_CanESM2_94,high,.24248735,.039999999,1.426
2045,.5,2.3,rcp45,batch7,surrogate_CanESM2_94,high,-.105632604,.039999999,1.426
2045,.5,2.3,rcp45,batch3,surrogate_CanESM2_94,low,.07128005,.039999999,1.426
2045,.5,2.3,rcp45,batch6,surrogate_CanESM2_94,low,.062198637,.039999999,1.426
2045,.5,2.3,rcp45,batch12,surrogate_CanESM2_94,low,.02985472,.039999999,1.426
2045,.5,2.3,rcp45,batch11,surrogate_CanESM2_94,high,.4060945,.039999999,1.426
2045,.5,2.3,rcp45,batch0,surrogate_CanESM2_94,low,.23852383,.039999999,1.426
2045,.5,2.3,rcp45,batch4,surrogate_CanESM2_94,low,-.029164388,.039999999,1.426
2045,.5,2.3,rcp45,batch13,surrogate_CanESM2_94,high,.49262268,.039999999,1.426
2045,.5,2.3,rcp45,batch7,surrogate_CanESM2_94,low,-.042369884,.039999999,1.426
2045,.5,2.3,rcp45,batch10,surrogate_CanESM2_94,high,.31104483,.039999999,1.426
2045,.5,2.3,rcp45,batch2,surrogate_CanESM2_94,high,-.6261985,.039999999,1.426
2045,.5,2.3,rcp45,batch9,surrogate_CanESM2_94,low,-.028102296,.039999999,1.426
2045,.5,2.3,rcp45,batch10,surrogate_CanESM2_94,low,.25657521,.039999999,1.426
2045,.5,2.3,rcp45,batch4,surrogate_CanESM2_94,high,.56221014,.039999999,1.426
2045,.5,2.3,rcp45,batch12,surrogate_CanESM2_94,high,.681926,.039999999,1.426
2045,.5,2.3,rcp45,batch1,surrogate_CanESM2_94,low,.33361635,.039999999,1.426
2045,.5,2.3,rcp45,batch9,surrogate_CanESM2_94,high,-.17989345,.039999999,1.426
2045,.5,2.3,rcp45,batch3,surrogate_CanESM2_94,high,-.020627737,.039999999,1.426
2045,.5,2.3,rcp45,batch5,surrogate_CanESM2_94,high,-.3370703,.039999999,1.426
2045,.5,2.3,rcp45,batch2,surrogate_CanESM2_94,low,.3968659,.039999999,1.426
2045,.5,2.3,rcp45,batch6,surrogate_CanESM2_94,high,.06618995,.039999999,1.426
2045,.5,2.3,rcp45,batch14,surrogate_CanESM2_94,low,-.66180566,.039999999,1.426
2045,.5,2.3,rcp45,batch8,surrogate_CanESM2_94,low,-.043816673,.039999999,1.426
2045,.5,2.3,rcp45,batch8,surrogate_CanESM2_94,high,-.07755019,.039999999,1.426
2045,.5,2.3,rcp85,batch10,surrogate_CanESM2_94,low,.35577466,.039999999,1.857
2045,.5,2.3,rcp85,batch9,surrogate_CanESM2_94,low,.79879196,.039999999,1.857
2045,.5,2.3,rcp85,batch5,surrogate_CanESM2_94,high,-.018625417,.039999999,1.857
2045,.5,2.3,rcp85,batch6,surrogate_CanESM2_94,high,.4755401,.039999999,1.857
2045,.5,2.3,rcp85,batch0,surrogate_CanESM2_94,high,.9416842,.039999999,1.857
2045,.5,2.3,rcp85,batch12,surrogate_CanESM2_94,low,.36305358,.039999999,1.857
2045,.5,2.3,rcp85,batch14,surrogate_CanESM2_94,high,.9397479,.039999999,1.857
2045,.5,2.3,rcp85,batch4,surrogate_CanESM2_94,high,1.2339375,.039999999,1.857
2045,.5,2.3,rcp85,batch13,surrogate_CanESM2_94,low,.62050533,.039999999,1.857
2045,.5,2.3,rcp85,batch1,surrogate_CanESM2_94,low,.9515223,.039999999,1.857
2045,.5,2.3,rcp85,batch2,surrogate_CanESM2_94,high,1.2977006,.039999999,1.857
2045,.5,2.3,rcp85,batch10,surrogate_CanESM2_94,high,.22638225,.039999999,1.857
2045,.5,2.3,rcp85,batch2,surrogate_CanESM2_94,low,.36314428,.039999999,1.857
2045,.5,2.3,rcp85,batch13,surrogate_CanESM2_94,high,.52438142,.039999999,1.857
2045,.5,2.3,rcp85,batch7,surrogate_CanESM2_94,low,.572648,.039999999,1.857
2045,.5,2.3,rcp85,batch3,surrogate_CanESM2_94,high,.8676488,.039999999,1.857
2045,.5,2.3,rcp85,batch3,surrogate_CanESM2_94,low,1.0715152,.039999999,1.857
2045,.5,2.3,rcp85,batch8,surrogate_CanESM2_94,high,1.1089229,.039999999,1.857
2045,.5,2.3,rcp85,batch6,surrogate_CanESM2_94,low,.19896277,.039999999,1.857
2045,.5,2.3,rcp85,batch4,surrogate_CanESM2_94,low,.9529001,.039999999,1.857
2045,.5,2.3,rcp85,batch12,surrogate_CanESM2_94,high,.9432615,.039999999,1.857
2045,.5,2.3,rcp85,batch8,surrogate_CanESM2_94,low,.23866245,.039999999,1.857
2045,.5,2.3,rcp85,batch11,surrogate_CanESM2_94,low,.67836124,.039999999,1.857
2045,.5,2.3,rcp85,batch5,surrogate_CanESM2_94,low,.9265144,.039999999,1.857
2045,.5,2.3,rcp85,batch7,surrogate_CanESM2_94,high,.57021674,.039999999,1.857
2045,.5,2.3,rcp85,batch14,surrogate_CanESM2_94,low,.15297397,.039999999,1.857
2045,.5,2.3,rcp85,batch11,surrogate_CanESM2_94,high,.3790262,.039999999,1.857
2045,.5,2.3,rcp85,batch9,surrogate_CanESM2_94,high,1.0421285,.039999999,1.857
2045,.5,2.3,rcp85,batch0,surrogate_CanESM2_94,low,1.3797038,.039999999,1.857
2045,.5,2.3,rcp85,batch1,surrogate_CanESM2_94,high,-.08582464,.039999999,1.857
2045,.5,2.3,rcp45,batch2,surrogate_CanESM2_99,low,.16270947,.0099999998,1.906
2045,.5,2.3,rcp45,batch1,surrogate_CanESM2_99,low,-.023734413,.0099999998,1.906
2045,.5,2.3,rcp45,batch14,surrogate_CanESM2_99,high,.707815,.0099999998,1.906
2045,.5,2.3,rcp45,batch4,surrogate_CanESM2_99,high,.2144349,.0099999998,1.906
2045,.5,2.3,rcp45,batch10,surrogate_CanESM2_99,high,1.4079231,.0099999998,1.906
2045,.5,2.3,rcp45,batch12,surrogate_CanESM2_99,high,.32135525,.0099999998,1.906
2045,.5,2.3,rcp45,batch9,surrogate_CanESM2_99,high,.3622571,.0099999998,1.906
2045,.5,2.3,rcp45,batch14,surrogate_CanESM2_99,low,.23846076,.0099999998,1.906
2045,.5,2.3,rcp45,batch3,surrogate_CanESM2_99,high,-.041646055,.0099999998,1.906
2045,.5,2.3,rcp45,batch12,surrogate_CanESM2_99,low,1.00270853,.0099999998,1.906
2045,.5,2.3,rcp45,batch0,surrogate_CanESM2_99,low,.7718398,.0099999998,1.906
2045,.5,2.3,rcp45,batch6,surrogate_CanESM2_99,low,-.7819476,.0099999998,1.906
2045,.5,2.3,rcp45,batch8,surrogate_CanESM2_99,high,.250979,.0099999998,1.906
2045,.5,2.3,rcp45,batch9,surrogate_CanESM2_99,low,.49674302,.0099999998,1.906
2045,.5,2.3,rcp45,batch5,surrogate_CanESM2_99,low,.09953782,.0099999998,1.906
2045,.5,2.3,rcp45,batch13,surrogate_CanESM2_99,high,.48701755,.0099999998,1.906
2045,.5,2.3,rcp45,batch6,surrogate_CanESM2_99,high,.54018982,.0099999998,1.906
2045,.5,2.3,rcp45,batch3,surrogate_CanESM2_99,low,.05304461,.0099999998,1.906
2045,.5,2.3,rcp45,batch8,surrogate_CanESM2_99,low,-.16006781,.0099999998,1.906
2045,.5,2.3,rcp45,batch4,surrogate_CanESM2_99,low,.0537324,.0099999998,1.906
2045,.5,2.3,rcp45,batch2,surrogate_CanESM2_99,high,.46635726,.0099999998,1.906
2045,.5,2.3,rcp45,batch11,surrogate_CanESM2_99,high,1.2062955,.0099999998,1.906
2045,.5,2.3,rcp45,batch13,surrogate_CanESM2_99,low,.33951672,.0099999998,1.906
2045,.5,2.3,rcp45,batch5,surrogate_CanESM2_99,high,-1.2654696,.0099999998,1.906
2045,.5,2.3,rcp45,batch7,surrogate_CanESM2_99,high,.9303095,.0099999998,1.906
2045,.5,2.3,rcp45,batch11,surrogate_CanESM2_99,low,-.27583896,.0099999998,1.906
2045,.5,2.3,rcp45,batch10,surrogate_CanESM2_99,low,-.24373959,.0099999998,1.906
2045,.5,2.3,rcp45,batch1,surrogate_CanESM2_99,high,-.32904597,.0099999998,1.906
2045,.5,2.3,rcp45,batch0,surrogate_CanESM2_99,high,-.1864486,.0099999998,1.906
2045,.5,2.3,rcp45,batch7,surrogate_CanESM2_99,low,.65087904,.0099999998,1.906
2045,.5,2.3,rcp85,batch14,surrogate_CanESM2_99,low,1.1878646,.0099999998,2.273
2045,.5,2.3,rcp85,batch7,surrogate_CanESM2_99,low,.7879929,.0099999998,2.273
2045,.5,2.3,rcp85,batch0,surrogate_CanESM2_99,high,.2043928,.0099999998,2.273
2045,.5,2.3,rcp85,batch2,surrogate_CanESM2_99,low,.5567995,.0099999998,2.273
2045,.5,2.3,rcp85,batch5,surrogate_CanESM2_99,high,.7780521,.0099999998,2.273
2045,.5,2.3,rcp85,batch6,surrogate_CanESM2_99,high,.5862409,.0099999998,2.273
2045,.5,2.3,rcp85,batch13,surrogate_CanESM2_99,low,1.9281555,.0099999998,2.273
2045,.5,2.3,rcp85,batch10,surrogate_CanESM2_99,high,.399368,.0099999998,2.273
2045,.5,2.3,rcp85,batch3,surrogate_CanESM2_99,high,.32688652,.0099999998,2.273
2045,.5,2.3,rcp85,batch1,surrogate_CanESM2_99,low,.5649204,.0099999998,2.273
2045,.5,2.3,rcp85,batch10,surrogate_CanESM2_99,low,2.5866338,.0099999998,2.273
2045,.5,2.3,rcp85,batch7,surrogate_CanESM2_99,high,-.6895197,.0099999998,2.273
2045,.5,2.3,rcp85,batch3,surrogate_CanESM2_99,low,.48925517,.0099999998,2.273
2045,.5,2.3,rcp85,batch12,surrogate_CanESM2_99,high,.63976,.0099999998,2.273
2045,.5,2.3,rcp85,batch4,surrogate_CanESM2_99,high,.66503606,.0099999998,2.273
2045,.5,2.3,rcp85,batch11,surrogate_CanESM2_99,high,.8127004,.0099999998,2.273
2045,.5,2.3,rcp85,batch8,surrogate_CanESM2_99,low,.7955168,.0099999998,2.273
2045,.5,2.3,rcp85,batch5,surrogate_CanESM2_99,low,.49631973,.0099999998,2.273
2045,.5,2.3,rcp85,batch8,surrogate_CanESM2_99,high,.93823966,.0099999998,2.273
2045,.5,2.3,rcp85,batch11,surrogate_CanESM2_99,low,.14814908,.0099999998,2.273
2045,.5,2.3,rcp85,batch14,surrogate_CanESM2_99,high,.7313248,.0099999998,2.273
2045,.5,2.3,rcp85,batch9,surrogate_CanESM2_99,low,1.1500467,.0099999998,2.273
2045,.5,2.3,rcp85,batch2,surrogate_CanESM2_99,high,.43535257,.0099999998,2.273
2045,.5,2.3,rcp85,batch0,surrogate_CanESM2_99,low,-.020119855,.0099999998,2.273
2045,.5,2.3,rcp85,batch6,surrogate_CanESM2_99,low,.4597548,.0099999998,2.273
2045,.5,2.3,rcp85,batch12,surrogate_CanESM2_99,low,1.0293596,.0099999998,2.273
2045,.5,2.3,rcp85,batch4,surrogate_CanESM2_99,low,1.3558903,.0099999998,2.273
2045,.5,2.3,rcp85,batch13,surrogate_CanESM2_99,high,.29105046,.0099999998,2.273
2045,.5,2.3,rcp85,batch1,surrogate_CanESM2_99,high,1.3253459,.0099999998,2.273
2045,.5,2.3,rcp85,batch9,surrogate_CanESM2_99,high,.869543,.0099999998,2.273
2045,.5,2.3,rcp45,batch3,surrogate_GFDL-CM3_89,high,.24665445,.0099999998,1.299
2045,.5,2.3,rcp45,batch8,surrogate_GFDL-CM3_89,low,.32758756,.0099999998,1.299
2045,.5,2.3,rcp45,batch10,surrogate_GFDL-CM3_89,low,.98025184,.0099999998,1.299
2045,.5,2.3,rcp45,batch2,surrogate_GFDL-CM3_89,low,.1613679,.0099999998,1.299
2045,.5,2.3,rcp45,batch13,surrogate_GFDL-CM3_89,low,.59252507,.0099999998,1.299
2045,.5,2.3,rcp45,batch1,surrogate_GFDL-CM3_89,high,-.20307236,.0099999998,1.299
2045,.5,2.3,rcp45,batch0,surrogate_GFDL-CM3_89,high,-.9453597,.0099999998,1.299
2045,.5,2.3,rcp45,batch4,surrogate_GFDL-CM3_89,low,-.1845666,.0099999998,1.299
2045,.5,2.3,rcp45,batch11,surrogate_GFDL-CM3_89,low,.40756907,.0099999998,1.299
2045,.5,2.3,rcp45,batch12,surrogate_GFDL-CM3_89,high,.445204,.0099999998,1.299
2045,.5,2.3,rcp45,batch4,surrogate_GFDL-CM3_89,high,1.2390273,.0099999998,1.299
2045,.5,2.3,rcp45,batch2,surrogate_GFDL-CM3_89,high,-.12641382,.0099999998,1.299
2045,.5,2.3,rcp45,batch6,surrogate_GFDL-CM3_89,low,.8532932,.0099999998,1.299
2045,.5,2.3,rcp45,batch3,surrogate_GFDL-CM3_89,low,.829409,.0099999998,1.299
2045,.5,2.3,rcp45,batch7,surrogate_GFDL-CM3_89,high,.32127815,.0099999998,1.299
2045,.5,2.3,rcp45,batch9,surrogate_GFDL-CM3_89,high,.30094403,.0099999998,1.299
2045,.5,2.3,rcp45,batch7,surrogate_GFDL-CM3_89,low,-.03482688,.0099999998,1.299
2045,.5,2.3,rcp45,batch0,surrogate_GFDL-CM3_89,low,.33114364,.0099999998,1.299
2045,.5,2.3,rcp45,batch13,surrogate_GFDL-CM3_89,high,.29345785,.0099999998,1.299
2045,.5,2.3,rcp45,batch12,surrogate_GFDL-CM3_89,low,.52181038,.0099999998,1.299
2045,.5,2.3,rcp45,batch10,surrogate_GFDL-CM3_89,high,.20638004,.0099999998,1.299
2045,.5,2.3,rcp45,batch6,surrogate_GFDL-CM3_89,high,.7582661000000001,.0099999998,1.299
2045,.5,2.3,rcp45,batch9,surrogate_GFDL-CM3_89,low,.27963648,.0099999998,1.299
2045,.5,2.3,rcp45,batch8,surrogate_GFDL-CM3_89,high,.9946739999999999,.0099999998,1.299
2045,.5,2.3,rcp45,batch14,surrogate_GFDL-CM3_89,low,.4587364,.0099999998,1.299
2045,.5,2.3,rcp45,batch5,surrogate_GFDL-CM3_89,high,.06036004,.0099999998,1.299
2045,.5,2.3,rcp45,batch5,surrogate_GFDL-CM3_89,low,.6905213,.0099999998,1.299
2045,.5,2.3,rcp45,batch11,surrogate_GFDL-CM3_89,high,.65998035,.0099999998,1.299
2045,.5,2.3,rcp45,batch1,surrogate_GFDL-CM3_89,low,-.07836762,.0099999998,1.299
2045,.5,2.3,rcp45,batch14,surrogate_GFDL-CM3_89,high,.0046350664,.0099999998,1.299
2045,.5,2.3,rcp85,batch1,surrogate_GFDL-CM3_89,high,.34115636,.0099999998,1.689
2045,.5,2.3,rcp85,batch6,surrogate_GFDL-CM3_89,low,.10581745,.0099999998,1.689
2045,.5,2.3,rcp85,batch13,surrogate_GFDL-CM3_89,low,.14603344,.0099999998,1.689
2045,.5,2.3,rcp85,batch1,surrogate_GFDL-CM3_89,low,.25441503,.0099999998,1.689
2045,.5,2.3,rcp85,batch10,surrogate_GFDL-CM3_89,high,.20181321,.0099999998,1.689
2045,.5,2.3,rcp85,batch3,surrogate_GFDL-CM3_89,high,-.034217914,.0099999998,1.689
2045,.5,2.3,rcp85,batch11,surrogate_GFDL-CM3_89,low,.21131959,.0099999998,1.689
2045,.5,2.3,rcp85,batch9,surrogate_GFDL-CM3_89,low,-.51417815,.0099999998,1.689
2045,.5,2.3,rcp85,batch5,surrogate_GFDL-CM3_89,low,.30862026,.0099999998,1.689
2045,.5,2.3,rcp85,batch8,surrogate_GFDL-CM3_89,low,.6923115,.0099999998,1.689
2045,.5,2.3,rcp85,batch9,surrogate_GFDL-CM3_89,high,-.1393006,.0099999998,1.689
2045,.5,2.3,rcp85,batch12,surrogate_GFDL-CM3_89,low,.25157734,.0099999998,1.689
2045,.5,2.3,rcp85,batch3,surrogate_GFDL-CM3_89,low,.64739364,.0099999998,1.689
2045,.5,2.3,rcp85,batch11,surrogate_GFDL-CM3_89,high,.5482114,.0099999998,1.689
2045,.5,2.3,rcp85,batch0,surrogate_GFDL-CM3_89,low,.4246772,.0099999998,1.689
2045,.5,2.3,rcp85,batch2,surrogate_GFDL-CM3_89,low,1.412781,.0099999998,1.689
2045,.5,2.3,rcp85,batch7,surrogate_GFDL-CM3_89,low,.377992,.0099999998,1.689
2045,.5,2.3,rcp85,batch4,surrogate_GFDL-CM3_89,high,.6600617,.0099999998,1.689
2045,.5,2.3,rcp85,batch7,surrogate_GFDL-CM3_89,high,-.9641791,.0099999998,1.689
2045,.5,2.3,rcp85,batch0,surrogate_GFDL-CM3_89,high,.8050201,.0099999998,1.689
2045,.5,2.3,rcp85,batch4,surrogate_GFDL-CM3_89,low,.17740248,.0099999998,1.689
2045,.5,2.3,rcp85,batch13,surrogate_GFDL-CM3_89,high,.22048075,.0099999998,1.689
2045,.5,2.3,rcp85,batch14,surrogate_GFDL-CM3_89,high,.11922998,.0099999998,1.689
2045,.5,2.3,rcp85,batch10,surrogate_GFDL-CM3_89,low,.086737396,.0099999998,1.689
2045,.5,2.3,rcp85,batch5,surrogate_GFDL-CM3_89,high,1.0521411,.0099999998,1.689
2045,.5,2.3,rcp85,batch12,surrogate_GFDL-CM3_89,high,.054803407,.0099999998,1.689
2045,.5,2.3,rcp85,batch8,surrogate_GFDL-CM3_89,high,.6025164,.0099999998,1.689
2045,.5,2.3,rcp85,batch2,surrogate_GFDL-CM3_89,high,.99432504,.0099999998,1.689
2045,.5,2.3,rcp85,batch6,surrogate_GFDL-CM3_89,high,.17830674,.0099999998,1.689
2045,.5,2.3,rcp85,batch14,surrogate_GFDL-CM3_89,low,.7099691,.0099999998,1.689
2045,.5,2.3,rcp45,batch8,surrogate_GFDL-CM3_94,low,1.0366757,.039999999,1.426
2045,.5,2.3,rcp45,batch12,surrogate_GFDL-CM3_94,high,.40855814,.039999999,1.426
2045,.5,2.3,rcp45,batch11,surrogate_GFDL-CM3_94,low,-.19306752,.039999999,1.426
2045,.5,2.3,rcp45,batch3,surrogate_GFDL-CM3_94,high,.97291456,.039999999,1.426
2045,.5,2.3,rcp45,batch10,surrogate_GFDL-CM3_94,high,.49162427,.039999999,1.426
2045,.5,2.3,rcp45,batch14,surrogate_GFDL-CM3_94,low,-.50568023,.039999999,1.426
2045,.5,2.3,rcp45,batch2,surrogate_GFDL-CM3_94,high,.2433268,.039999999,1.426
2045,.5,2.3,rcp45,batch4,surrogate_GFDL-CM3_94,low,-.12309484,.039999999,1.426
2045,.5,2.3,rcp45,batch7,surrogate_GFDL-CM3_94,low,.74318525,.039999999,1.426
2045,.5,2.3,rcp45,batch11,surrogate_GFDL-CM3_94,high,.5931549,.039999999,1.426
2045,.5,2.3,rcp45,batch8,surrogate_GFDL-CM3_94,high,.17163466,.039999999,1.426
2045,.5,2.3,rcp45,batch2,surrogate_GFDL-CM3_94,low,.135039386,.039999999,1.426
2045,.5,2.3,rcp45,batch5,surrogate_GFDL-CM3_94,low,.4012829,.039999999,1.426
2045,.5,2.3,rcp45,batch9,surrogate_GFDL-CM3_94,low,.5065523,.039999999,1.426
2045,.5,2.3,rcp45,batch13,surrogate_GFDL-CM3_94,low,.96860766,.039999999,1.426
2045,.5,2.3,rcp45,batch4,surrogate_GFDL-CM3_94,high,.7731023,.039999999,1.426
2045,.5,2.3,rcp45,batch7,surrogate_GFDL-CM3_94,high,.17303857,.039999999,1.426
2045,.5,2.3,rcp45,batch9,surrogate_GFDL-CM3_94,high,.25168835,.039999999,1.426
2045,.5,2.3,rcp45,batch13,surrogate_GFDL-CM3_94,high,.7187602,.039999999,1.426
2045,.5,2.3,rcp45,batch10,surrogate_GFDL-CM3_94,low,.5225619500000001,.039999999,1.426
2045,.5,2.3,rcp45,batch6,surrogate_GFDL-CM3_94,high,-.012250431,.039999999,1.426
2045,.5,2.3,rcp45,batch1,surrogate_GFDL-CM3_94,low,.36412555,.039999999,1.426
2045,.5,2.3,rcp45,batch3,surrogate_GFDL-CM3_94,low,-.2798234,.039999999,1.426
2045,.5,2.3,rcp45,batch12,surrogate_GFDL-CM3_94,low,.27202293,.039999999,1.426
2045,.5,2.3,rcp45,batch6,surrogate_GFDL-CM3_94,low,-.18302055,.039999999,1.426
2045,.5,2.3,rcp45,batch1,surrogate_GFDL-CM3_94,high,.2408853,.039999999,1.426
2045,.5,2.3,rcp45,batch0,surrogate_GFDL-CM3_94,low,.8543838,.039999999,1.426
2045,.5,2.3,rcp45,batch0,surrogate_GFDL-CM3_94,high,.51434485,.039999999,1.426
2045,.5,2.3,rcp45,batch14,surrogate_GFDL-CM3_94,high,.19461995,.039999999,1.426
2045,.5,2.3,rcp45,batch5,surrogate_GFDL-CM3_94,high,.6270076,.039999999,1.426
2045,.5,2.3,rcp85,batch13,surrogate_GFDL-CM3_94,high,1.05329695,.039999999,1.857
2045,.5,2.3,rcp85,batch9,surrogate_GFDL-CM3_94,low,-.01876698,.039999999,1.857
2045,.5,2.3,rcp85,batch3,surrogate_GFDL-CM3_94,high,1.225095,.039999999,1.857
2045,.5,2.3,rcp85,batch6,surrogate_GFDL-CM3_94,low,.17509931,.039999999,1.857
2045,.5,2.3,rcp85,batch10,surrogate_GFDL-CM3_94,high,.50632406,.039999999,1.857
2045,.5,2.3,rcp85,batch5,surrogate_GFDL-CM3_94,low,-.09097894,.039999999,1.857
2045,.5,2.3,rcp85,batch9,surrogate_GFDL-CM3_94,high,.8138044,.039999999,1.857
2045,.5,2.3,rcp85,batch4,surrogate_GFDL-CM3_94,low,.8237456,.039999999,1.857
2045,.5,2.3,rcp85,batch13,surrogate_GFDL-CM3_94,low,-.17610038,.039999999,1.857
2045,.5,2.3,rcp85,batch11,surrogate_GFDL-CM3_94,low,.9942619,.039999999,1.857
2045,.5,2.3,rcp85,batch12,surrogate_GFDL-CM3_94,high,.07277501,.039999999,1.857
2045,.5,2.3,rcp85,batch14,surrogate_GFDL-CM3_94,high,.7187886999999999,.039999999,1.857
2045,.5,2.3,rcp85,batch0,surrogate_GFDL-CM3_94,high,-.044099592,.039999999,1.857
2045,.5,2.3,rcp85,batch2,surrogate_GFDL-CM3_94,high,-.07895694,.039999999,1.857
2045,.5,2.3,rcp85,batch14,surrogate_GFDL-CM3_94,low,.89177856,.039999999,1.857
2045,.5,2.3,rcp85,batch3,surrogate_GFDL-CM3_94,low,.36296226,.039999999,1.857
2045,.5,2.3,rcp85,batch1,surrogate_GFDL-CM3_94,high,1.05074255,.039999999,1.857
2045,.5,2.3,rcp85,batch4,surrogate_GFDL-CM3_94,high,.5364878199999999,.039999999,1.857
2045,.5,2.3,rcp85,batch12,surrogate_GFDL-CM3_94,low,1.2205442,.039999999,1.857
2045,.5,2.3,rcp85,batch0,surrogate_GFDL-CM3_94,low,.6138898,.039999999,1.857
2045,.5,2.3,rcp85,batch10,surrogate_GFDL-CM3_94,low,.8424155,.039999999,1.857
2045,.5,2.3,rcp85,batch8,surrogate_GFDL-CM3_94,high,.800711,.039999999,1.857
2045,.5,2.3,rcp85,batch5,surrogate_GFDL-CM3_94,high,1.0488123,.039999999,1.857
2045,.5,2.3,rcp85,batch1,surrogate_GFDL-CM3_94,low,.14416075,.039999999,1.857
2045,.5,2.3,rcp85,batch11,surrogate_GFDL-CM3_94,high,1.1750775,.039999999,1.857
2045,.5,2.3,rcp85,batch2,surrogate_GFDL-CM3_94,low,1.2216148,.039999999,1.857
