temp,no_wgt_comm,risk_adj_sample_wgt_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_low,pop_adj_sample_wgt_low,no_wgt_high,risk_adj_sample_wgt_high,pop_adj_sample_wgt_high,no_wgt_manuf,risk_adj_sample_wgt_manuf,pop_adj_sample_wgt_manuf,no_wgt_hr3,risk_adj_sample_wgt_hr3,pop_adj_sample_wgt_hr3
32.5,23232,.0033488817257606,.0071857620875335,13572,.0016023358571402,.0016534011255016,9660,.0017465458686204,.0055323609620319,6573,.0011361406089521,.0009049875155349,3087,.0006104052596683,.004627373446497
32.6,39746,.0043286735713063,.0073405554328243,25649,.0019442531525383,.0017669558267559,14097,.0023844204187681,.0055735996060684,11197,.0018374628929683,.0014379860077186,2900,.0005469575257998,.0041356135983498
32.7,34170,.002665247842432,.0041907896970368,21405,.001536063091241,.0011497060052515,12765,.0011291847511911,.0030410836917852,9850,.0007924859483863,.0004727063320481,2915,.0003366988028047,.0025683773597371
32.8,33920,.0033533256340295,.0053816229525351,21656,.0018881562963149,.0014648728727439,12264,.0014651693377146,.0039167500797913,9351,.0010410116750066,.0006915591081929,2913,.000424157662708,.0032251909715983
32.9,26092,.0034498849020912,.0073284001269535,15727,.0015286786558464,.0017154532477215,10365,.0019212062462448,.0056129468792319,7543,.001315041278142,.0010325728266742,2822,.0006061649681028,.0045803740525577
33,23850,.0035540966746106,.0078333031830713,13508,.0017113934040773,.0017850820031166,10342,.0018427032705333,.0060482211799547,6947,.0011685757681305,.0009527777774336,3395,.0006741275024028,.0050954434025211
33.1,24795,.003541898505919,.0063467998907181,14659,.0014476660963961,.0013863108077666,10136,.0020942324095229,.0049604890829514,7348,.0016174330007546,.0013462203569496,2788,.0004767994087683,.0036142687260018
33.2,23186,.0027723793364861,.0056777342069954,13869,.0016020023431272,.0015926099060685,9317,.0011703769933589,.0040851243009268,6645,.0006944861045776,.0004757240259733,2672,.0004758908887813,.0036094002749535
33.3,19378,.0031236412017947,.0070670838011268,10718,.0016347170218689,.0015748650166222,8660,.0014889241799258,.0054922187845046,5691,.0008537837453624,.0006816170413748,2969,.0006351404345635,.0048106017431297
33.4,20470,.0025627793351637,.005653080309636,11995,.0012807465957698,.0011667843128644,8475,.0012820327393939,.0044862959967715,5813,.0007709088503994,.0006232597499094,2662,.0005111238889944,.0038630362468621
33.5,20961,.0027205358027563,.0059589119381573,12032,.0011738186619837,.0010145644602176,8929,.0015467171407725,.0049443474779397,6320,.0009895431435023,.000737803771877,2609,.0005571739972702,.0042065437060627
33.6,23195,.0039108781772838,.0091560379947307,13661,.0017920864395453,.0021766557917074,9534,.0021187917377385,.0069793822030233,6807,.0013351098819169,.0010724203704829,2727,.0007836818558216,.0059069618325404
33.7,19934,.0025310134669504,.0049667365190293,11504,.0013361834238154,.0011077114059045,8430,.001194830043135,.0038590251131249,5847,.0007613212956006,.0005731272798551,2583,.0004335087475344,.0032858978332697
33.8,17951,.0022881446279551,.0046419750784796,10521,.0010472590964765,.0008977411093223,7430,.0012408855314786,.0037442339691573,5391,.0008377977458036,.000671922810498,2039,.000403087785675,.0030723111586592
33.9,16149,.0023196356237602,.004452624809326,8861,.0010339996621958,.0010424903736228,7288,.0012856359615645,.0034101344357031,5055,.0009277030240592,.0006960299969322,2233,.0003579329375053,.002714104438771
34,19232,.0024752808430314,.0056773930201224,10983,.0009454057437827,.000763449013759,8249,.0015298750992488,.0049139440063634,5626,.0009889844919194,.0008258455850983,2623,.0005408906073294,.0040880984212651
34.1,18752,.0027065657657255,.0056900322962869,10899,.0011199136875745,.0012672020095764,7853,.0015866520781511,.0044228302867105,5557,.0011315557548768,.0009894076614737,2296,.0004550963232743,.0034334226252368
34.2,18776,.0028329179639554,.0073820792095019,10958,.0009442206243977,.001170949592379,7818,.0018886973395577,.0062111296171229,5426,.0012047937515872,.0010430600472052,2392,.0006839035879704,.0051680695699178
34.3,13772,.0018913877513409,.0043682298306263,7478,.0008250061913456,.0009958817720632,6294,.0010663815599953,.0033723480585631,4058,.0006881603225681,.0005141301937021,2236,.0003782212374272,.0028582178648611
34.4,17237,.0019674499844335,.0046937263820694,10008,.0007366788099238,.0006831030763095,7229,.0012307711745097,.0040106233057599,5227,.000774724834304,.0005669897127041,2002,.0004560463402057,.0034436335930558
34.5,15981,.0020770686735019,.0045121954931617,9006,.0007412288161871,.0007531248128519,6975,.0013358398573148,.0037590706803098,4692,.0009465270240682,.0008146419287195,2283,.0003893128332466,.0029444287515903
34.6,15227,.0019040901802921,.0034862055352197,8782,.0009427767728628,.0007759344152297,6445,.0009613134074293,.0027102711199899,4541,.0006670371335097,.000484204775334,1904,.0002942762739196,.002226066344656
34.7,13994,.0025730970679482,.0070103809398939,7853,.0009401431875782,.001131179152651,6141,.0016329538803701,.0058792017872429,4158,.0009594956105281,.0008193217104473,1983,.000673458269842,.0050598800767956
34.8,12752,.0023420751046857,.0054612812322034,7072,.0009005534041939,.0009030625382165,5680,.0014415217004918,.0045582186939869,3766,.0009475492843368,.0008357836493393,1914,.000493972416155,.0037224350446476
34.9,12252,.0022996673358618,.0046802152666894,6657,.0008617101549339,.0009885182685012,5595,.0014379571809279,.0036916969981882,3790,.001076408841222,.0009613585931,1805,.000361548339706,.0027303384050882
35,12087,.0027136552664718,.0066989073024736,6705,.0010053849989385,.0012326996155315,5382,.0017082702675332,.0054662076869421,3561,.0011039006479039,.0009123698140137,1821,.0006043696196293,.0045538378729284
35.1,12350,.0022880674943302,.0052656303035346,7110,.000900111850865,.0008855543229713,5240,.0013879556434651,.0043800759805633,3799,.0009093019482438,.0007834724269376,1441,.0004786536952213,.0035966035536257
35.2,10387,.0022778300003672,.0056960973932502,5665,.0008284002721628,.0009065828593415,4722,.0014494297282044,.0047895145339087,3207,.0009153456704265,.0007756457097923,1515,.0005340840577779,.0040138688241165
35.3,9743,.0017784695647125,.004153891238971,5183,.0009036735788627,.0010449384781904,4560,.0008747959858498,.0031089527607806,2857,.0005187336717154,.0004201547773279,1703,.0003560623141344,.0026887979834527
35.4,9619,.0015793358857678,.0029638087335681,5577,.0007054152009834,.0006524407000329,4042,.0008739206847843,.0023113680335352,2930,.000638669428715,.0005367630159523,1112,.0002352512560693,.0017746050175829
35.5,6785,.0012937930852196,.003075083500819,3618,.0005175936060808,.000524850599802,3167,.0007761994791388,.002550232901017,1995,.0004915904082613,.0004021811656106,1172,.0002846090708775,.0021480517354064
35.6,9140,.0028220045362393,.0066465111678053,4832,.001508479270065,.0026407554783699,4308,.0013135252661743,.0040057556894354,2706,.0008881924246276,.0007972242990767,1602,.0004253328415467,.0032085313903587
35.7,8787,.0017637614001687,.0050820153492019,4541,.0006421002601185,.0007631626618189,4246,.0011216611400502,.0043188526873831,2738,.000619497922238,.0005325019570607,1508,.0005021632178122,.0037863507303224
35.8,6818,.0015610188944934,.0036043666391122,3301,.0005877404493834,.0008106718846459,3517,.00097327844511,.0027936947544663,2262,.0006718572904755,.0005243723045689,1255,.0003014211546345,.0022693224498974
35.9,7913,.0011907132437126,.0024208316414355,4409,.0005235579239796,.0004673126573578,3504,.000667155319733,.0019535189840776,2514,.0004563859571756,.0003555079696411,990,.0002107693625574,.0015980110144366
36,7637,.0011802181823781,.0025582165554485,4153,.0004384491025929,.0005769373505977,3484,.0007417690797851,.0019812792048507,2387,.0005407520259241,.0004585067698692,1097,.0002010170538611,.0015227724349816
36.1,6446,.0015768966846352,.0038302559315964,3345,.0006501866090042,.0006582735736649,3101,.000926710075631,.0031719823579315,1939,.000570480415878,.0004940447373057,1162,.000356229659753,.0026779376206258
36.2,6790,.0022706853040055,.0053450701934058,3589,.001326542010964,.002038721691673,3201,.0009441432930415,.0033063485017328,2097,.0005709113946808,.0004999510936554,1104,.0003732318983607,.0028063974080774
36.3,5855,.0030457996540985,.0065015130142293,3111,.0019342260006373,.0034953463404932,2744,.0011115736534612,.0030061666737361,1747,.0008117662140696,.0007530423844309,997,.0002998074393915,.0022531242893052
36.4,7588,.0011953267386198,.0031531066893455,4010,.0004492318939731,.0006266641414806,3578,.0007460948446467,.0025264425478649,2294,.0004632551465569,.0003959272155549,1284,.0002828396980898,.00213051533231
36.5,7100,.0014284244099662,.0032638916698578,3907,.0006008312575436,.0005957370601246,3193,.0008275931524226,.0026681546097332,2159,.0005331892636546,.000447756382201,1034,.000294403888768,.0022203982275323
36.6,4918,.0005829575703985,.001228915303728,2655,.0002432245502842,.0002248019041932,2263,.0003397330201143,.0010041133995348,1483,.0002320382182274,.0001856063505585,780,.0001076948018869,.0008185070489762
36.7,5681,.0016665587404327,.0049718015637683,2810,.0005348727343678,.0008061425097619,2871,.0011316860060649,.0041656590540065,1783,.0006558948797697,.000594450251007,1088,.0004757911262952,.0035712088029994
36.8,5466,.0009905735433454,.0026462821030713,2868,.0004061577703877,.0005178279268321,2598,.0005844157729578,.0021284541762392,1669,.0003366517268772,.0002633228466873,929,.0002477640460805,.0018651313295519
36.9,4248,.0015356829701361,.0036389959520534,2273,.0004860354323898,.0007616258066117,1975,.0010496475377464,.0028773701454418,1289,.0007606603109811,.0007051433499311,686,.0002889872267653,.0021722267955107
37,4720,.0013416535335499,.0032016337485988,2399,.0004416189331804,.0005947521831741,2321,.0009000346003695,.0026068815654247,1522,.0006265350635479,.0005461506413306,799,.0002734995368215,.0020607309240941
37.1,4375,.0017122164289129,.0037829439744172,2308,.0007051005559334,.0011733327482524,2067,.0010071158729794,.0026096112261648,1437,.0007555489544964,.0007188079200592,630,.0002515669184831,.0018908033061056
37.2,5696,.0021223721866183,.0050100402862099,3183,.0006969177610815,.0010989996381497,2513,.0014254544255368,.0039110406480601,1705,.0010347135711168,.0009809193357179,808,.00039074085442,.0029301213123423
37.3,3287,.0012333900942941,.0033939639873045,1612,.0003387625844516,.0004252278251445,1675,.0008946275098425,.00296873616216,1021,.0005687544359161,.0005235865170771,654,.0003258730739264,.0024451496450829
37.4,3804,.0010953761076449,.0019932545861397,1991,.000419560314752,.00041491447938,1813,.0006758157928929,.0015783401067597,1291,.0005316694427484,.0004900354720327,522,.0001441463501445,.001088304634727
37.5,3091,.0013700821877657,.0034751213461448,1617,.0006241535754929,.0010277262400171,1474,.0007459286122728,.0024473951061277,986,.0004778337305344,.0004351191849088,488,.0002680948817383,.0020122759212189
37.6,3384,.0012872160873361,.003363387401115,1776,.0004741965624773,.0004540120618223,1608,.0008130195248588,.0029093753392927,1116,.00048436653981,.0004453362225938,492,.0003286529850489,.0024640391166989
37.7,2288,.0008622623500707,.0021435502440317,1138,.000348391731436,.0004291246603485,1150,.0005138706186347,.0017144255836832,787,.0003247870789282,.0002966997604668,363,.0001890835397065,.0014177258232164
37.8,2568,.0012058264069023,.0038704533368566,1345,.0004630527193097,.0004540177186479,1223,.0007427736875926,.0034164356182087,758,.0003272482009151,.0003048576125,465,.0004155254866775,.0031115780057087
37.9,2666,.0006828276536198,.0021025487285012,1384,.0001451782578954,.0001354371480258,1282,.0005376493957244,.0019671115804755,835,.0003110775611067,.0002683204092083,447,.0002265718346177,.0016987911712671
38,2674,.0004772297233483,.0012158725141784,1553,.0002001626562977,.0001746103536284,1121,.0002770670670505,.00104126216055,832,.0001544757039045,.0001212332646998,289,.0001225913631461,.0009200288958502
38.1,2678,.0005721799187581,.001396782502886,1474,.0001839820797649,.0002209716717207,1204,.0003881978389933,.0011758108311652,863,.0002623957294388,.0002291033192636,341,.0001258021095545,.0009467075119016
38.2,2298,.0010340350745076,.0025473056541301,1249,.0003799000002529,.0004970172513696,1049,.0006541350742547,.0020502884027604,678,.0004356170490305,.0004117762984726,371,.0002185180252242,.0016385121042879
38.3,1798,.0004272550242542,.0008539767712517,964,.0002303449241257,.0002032599236965,834,.0001969101001286,.0006507168475551,642,.0001227503322816,.000089670582812,192,.000074159767847,.0005610462647432
38.4,1612,.000576670641484,.0012803861272613,921,.0002574649232679,.0001760377478776,691,.0003192057182161,.0011043483793837,504,.0001941307689481,.0001675052882663,187,.0001250749492679,.0009368430911174
38.5,2589,.0007663078851645,.0017929208687222,1425,.000270728331364,.0002460825632179,1164,.0004955795538005,.0015468383055043,780,.0003296336989798,.0003014088484378,384,.0001659458548208,.0012454294570665
38.6,2098,.000761957352975,.0019822851074675,1139,.0002474322041468,.0003272313873728,959,.0005145251488282,.0016550537200947,626,.0003312661056705,.0002804360759098,333,.0001832590431577,.0013746176441849
38.7,1575,.0005577680228707,.0013776267722063,698,.0001925713877406,.0001897150387224,877,.0003651966351301,.0011879117334839,545,.0002358888167853,.0002165402068744,332,.0001293078183448,.0009713715266094
38.8,1975,.0007948192501738,.0020951549215008,1054,.0002480066869655,.0003469733885779,921,.0005468125632084,.0017481815329229,646,.0003585681232521,.0003379837738589,275,.0001882444399563,.001410197759064
38.9,1869,.0009646532152089,.0027642806937307,1023,.0002565168846922,.0004826989225293,846,.0007081363305167,.0022815817712014,581,.0004630360628655,.0004456527070036,265,.0002451002676512,.0018359290641978
39,2357,.0004653214755705,.0008660937003491,1365,.0002026188599289,.0001678773344054,992,.0002627026156416,.0006982163659437,773,.0001910587039138,.0001577847960732,219,.0000716439117278,.0005404315698705
39.1,1027,.0006391184771617,.0014936375948145,536,.0002144089762741,.00017819015883,491,.0004247095008876,.0013154474359844,364,.0002851435432891,.0002704846012369,127,.0001395659575985,.0010449628347475
39.2,936,.0006780210423156,.0017825109641247,402,.000151845724492,.0003015499963626,534,.0005261753178235,.0014809609677622,304,.000378777301588,.000376368873503,230,.0001473980162356,.0011045920942592
39.3,1010,.0005870503761131,.0019325024362895,467,.0002060879233747,.0002988960759465,543,.0003809624527384,.001633606360343,322,.0001839796772103,.0001592406964963,221,.0001969827755281,.0014743656638467
39.4,1238,.0005054927864592,.0010719188764595,713,.0002683966186874,.0002699255500049,525,.0002370961677718,.0008019933264546,354,.0001492086306316,.0001426730400648,171,.0000878875371402,.0006593202863898
39.5,1681,.0003215952889195,.0007536277954122,946,.0001038669658746,.0001014488216676,735,.0002177283230449,.0006521789737446,527,.0001489758952569,.0001355403567229,208,.000068752427788,.0005166386170217
39.6,1010,.0002960504255287,.0008712280621821,472,.0001666508686076,.0001553608311013,538,.0001293995569212,.0007158672310807,327,.0000368389982146,.000020631294426,211,.0000925605587066,.0006952359366548
39.7,986,.0006049037699015,.0014030846468274,519,.000195457650622,.000229791221952,467,.0004094461192795,.0011732934248754,334,.0002905202798225,.0002830389998427,133,.0001189258394571,.0008902544250327
39.8,833,.0002937286839047,.0007630209634739,417,.0000571090147656,.0000843711132714,416,.0002366196691391,.0006786498502025,249,.0001671843200555,.000157475950102,167,.0000694353490836,.0005211739001005
39.9,892,.0003052514112609,.0009519797632178,418,.0000571227886494,.0000904059964226,474,.0002481286226114,.0008615737667952,280,.0001517532842232,.0001372352360474,194,.0000963753383882,.0007243385307478
40,789,.0003969181040642,.001216042154025,394,.0000967855051059,.0001609771211308,395,.0003001325989582,.0010550650328942,221,.0001831682837086,.0001796259489877,174,.0001169643152496,.0008754390839065
40.1,885,.0003395618910284,.000706421380785,501,.0002406124465146,.0003098578121583,384,.0000989494445138,.0003965635686267,268,.0000524895519138,.0000478031365625,116,.0000464598925999,.0003487604320642
40.2,1026,.0004462095359468,.0015722921181376,516,.0001018774657862,.0001449155995497,510,.0003443320701607,.0014273765185879,282,.0001769615193066,.0001742327011884,228,.0001673705508541,.0012531438173995
40.3,1063,.0004246084723771,.001225341380148,581,.0001611723360884,.0002366506317821,482,.0002634361362887,.0009886907483658,312,.0001509887331261,.0001465460481289,170,.0001124474031626,.0008421447002369
40.4,899,.0003164619059677,.0008222025942282,429,.0000979945988884,.0000918748547925,470,.0002184673070793,.0007303277394357,324,.0001382991904304,.0001294714082818,146,.0000801681166489,.0006008563311539
40.5,1056,.0004750739759806,.0018492537499455,553,.000090964144849,.0001772950247514,503,.0003841098311316,.0016719587251941,319,.000185164851203,.0001828654345333,184,.0001989449799286,.0014890932906608
40.6,1249,.000671314377782,.0015789163674098,589,.0001794843221758,.0003002082423669,660,.0004918300556062,.0012787081250429,413,.0003698105764336,.0003605544968992,247,.0001220194791726,.0009181536281437
40.7,669,.0003416967710806,.0010574448101786,303,.0001048372221879,.0001157791584507,366,.0002368595488927,.0009416656517278,245,.0001275404350469,.0001234770275038,121,.0001093191138458,.000818188624224
40.8,862,.000276568927927,.001091449419115,369,.0001237873261166,.0002093326749151,493,.0001527816018104,.0008821167441999,288,.0000458952693192,.000038527995466,205,.0001068863324912,.0008435887487339
40.9,451,.0002129572814904,.0004920483484878,255,.000041057047842,.0000552339287434,196,.0001719002336485,.0004368144197444,150,.0001310535851422,.0001310208527747,46,.0000408466485062,.0003057935669697
41,754,.0002455570732396,.0011937022343138,399,.0000804161503649,.0001585051692801,355,.0001651409228747,.0010351970650337,212,.0000304286697288,.0000267435973889,143,.0001347122531459,.0010084534676449
41.1,338,.0002936016647208,.0007319233124243,177,.0001649545079827,.0001611212221424,161,.0001286471567381,.0005708020902819,77,.0000601283376547,.0000554993780266,84,.0000685188190834,.0005153027122553
41.2,368,.0002645417707768,.0005969568006734,183,.0001469772600093,.0001239985955934,185,.0001175645107675,.00047295820508,107,.0000623055947893,.0000593319324214,78,.0000552589159782,.0004136262726586
41.3,466,.0003940245008882,.0015893132832008,226,.0001089559753589,.0001782315588534,240,.0002850685255294,.0014110817243473,109,.0001112546506095,.000110750293107,131,.0001738138749199,.0013003314312403
41.4,457,.0003226943226872,.0011386905260795,170,.0000489219971973,.0000591457714911,287,.0002737723254899,.0010795447545884,155,.0001489347174406,.0001453760410328,132,.0001248376080493,.0009341687135556
41.5,692,.0002411010159387,.0006882914244892,350,.0000808126180813,.0000845198611994,342,.0001602883978574,.0006037715632898,215,.0000910114092267,.0000852212662947,127,.0000692769886306,.0005185502969951
41.6,705,.0001282862065396,.0002689104571829,417,.000094176510804,.0000957565150264,288,.0000341096957356,.0001731539421566,240,.0000118383748999,6.26613361798e-06,48,.0000222713208356,.0001668878085386
41.7,899,.0002792192051633,.0005880270404609,475,.0000622853976322,.0000992731376858,424,.0002169338075311,.0004887539027751,336,.0001745425430493,.0001711556079153,88,.0000423912644818,.0003175982948599
41.8,500,.0001465734909671,.0003467019877583,302,.0000808928345719,.0000581123895749,198,.0000656806563952,.0002885895981835,160,.0000304245623148,.0000247903631578,38,.0000352560940804,.0002637992350256
41.9,344,.0001735000685623,.0004577688045617,177,.0000853979845283,.0000653980106491,167,.000088102084034,.0003923707939126,117,.0000406117126079,.0000369095362984,50,.0000474903714261,.0003554612576142
42,547,.0000795989183307,.0001998493929942,284,.0000462258612566,.0000381721269198,263,.0000333730570741,.0001616772660744,178,.0000131550888911,9.52665241916e-06,85,.000020217968183,.0001521506136553
42.1,270,.0001286566984554,.0004961871932423,142,.0000308066574841,.0000149193566825,128,.0000978500409713,.0004812678365598,76,.0000386348173738,.0000381825352056,52,.0000592152235975,.0004430853013542
42.2,648,.0000787923378084,.0003490088751514,344,.0000292143120602,.0000312830071161,304,.0000495780257482,.0003177258680354,198,7.79753144142e-06,4.19537046348e-06,106,.0000417804943068,.0003135304975719
42.3,299,.000179840322885,.0006689125237731,129,.0000779854718047,.0001131469828444,170,.0001018548510803,.0005557655409287,77,.0000316273115715,.0000301908352975,93,.0000702275395088,.0005255747056312
42.4,146,.0000437302154789,.0002226674669943,72,.0000173758781412,.0000318746142856,74,.0000263543373377,.0001907928527087,30,2.04878342203e-06,7.57884021318e-07,44,.0000243055539157,.0001900349686874
42.5,188,.0000910271262377,.0003450434995269,90,.0000178490093834,.0000324989168217,98,.0000731781168543,.0003125445827052,49,.0000360172501424,.0000344655034663,49,.0000371608667119,.0002780790792389
42.6,201,.0000744441136058,.0002542631571012,110,.0000193676644717,.0000391110493214,91,.0000550764491341,.0002151521077798,65,.0000284357908678,.0000159000341056,26,.0000266406582663,.0001992520736742
42.7,73,.0001501670392774,.0004606371831493,27,.000043743146148,.0000904223479115,46,.0001064238931295,.0003702148352378,19,.0000658362149828,.0000666354806582,27,.0000405876781467,.0003035793545796
42.8,159,.000144780762712,.0003835565907182,79,.0000817324911626,.0001201069882004,80,.0000630482715493,.0002634496025178,48,.0000320462099737,.0000315829852764,32,.0000310020615757,.0002318666172414
42.9,263,.0000230474112705,.0001179288994619,145,5.81414418077e-06,.0000103619713709,118,.0000172332670897,.000107566928091,74,3.22684991971e-06,2.50838980631e-06,44,.00001400641717,.0001050585382847
43,66,.0001232925996462,.0004955835819658,12,.0000402628801623,.0000643035344581,54,.0000830297194838,.0004312800475077,4,.0000293658458759,.0000299241182802,50,.0000536638736079,.0004013559292275
43.1,7,7.07238083919e-06,.0000318977574807,2,3.91002390643e-06,8.24626613394e-06,5,3.16235693276e-06,.0000236514913468,0,0,0,5,3.16235693276e-06,.0000236514913468
43.2,82,.000018439597525,.0000133259776329,35,.000014954810597,7.20582672331e-06,47,3.48478692801e-06,6.12015090962e-06,41,2.80781795325e-06,1.03866535994e-06,6,6.76968974753e-07,5.08148554967e-06
43.4,141,.0000352706956336,.0000881311929208,65,.0000207114299844,.0000203935307326,76,.0000145592656492,.0000677376621883,48,6.15187154729e-06,4.75173353642e-06,28,8.40739410195e-06,.0000629859286518
43.6,33,1.01257646312e-06,5.50706098945e-07,24,6.41657460054e-07,4.13496093365e-07,9,3.70919003068e-07,1.37210005580e-07,9,3.70919003068e-07,1.37210005580e-07,0,0,0
43.7,23,4.62111669131e-06,2.24320854381e-06,12,4.58313733454e-06,2.16823555288e-06,11,3.79793567706e-08,7.49729909266e-08,2,3.67261705492e-08,1.35857098904e-08,9,1.25318622146e-09,6.13872810362e-08
43.8,143,.0000314167963804,.0000599915199682,78,.0000196121504823,.0000271423170393,65,.0000118046458981,.0000328492029289,32,8.49467780561e-06,7.88647381222e-06,33,3.30996809252e-06,.0000249627291167
43.9,40,.0000109493353486,.0000387484335254,18,6.11633159320e-06,7.26430952858e-06,22,4.83300375542e-06,.0000314841239968,16,6.55810294958e-07,2.42596729372e-07,6,4.17719346046e-06,.0000312415272674
44,2,4.26010444698e-06,7.21894502931e-06,0,0,0,2,4.26010444698e-06,7.21894502931e-06,1,3.81462064070e-06,3.88713988286e-06,1,4.45483806288e-07,3.33180514644e-06
44.2,7,.0000677896778143,.0000357490257556,3,.0000276559831036,.0000129662926156,4,.0000401336947107,.00002278273314,4,.0000401336947107,.00002278273314,0,0,0
44.3,1,7.65507138567e-06,7.80060054240e-06,0,0,0,1,7.65507138567e-06,7.80060054240e-06,1,7.65507138567e-06,7.80060054240e-06,0,0,0
44.7,2,9.40569043451e-06,4.40978465122e-06,2,9.40569043451e-06,4.40978465122e-06,0,0,0,0,0,0,0,0,0
44.9,8,4.46694659928e-07,1.99073480012e-06,3,5.82666821458e-08,3.75481432613e-08,5,3.88427977782e-07,1.95318665686e-06,3,1.33896932653e-07,4.95310272797e-08,2,2.54531045130e-07,1.90365562958e-06
45,2,6.78660921949e-06,3.18184902426e-06,2,6.78660921949e-06,3.18184902426e-06,0,0,0,0,0,0,0,0,0
45.1,48,1.89440964782e-06,1.00938459457e-06,27,1.01957902920e-06,6.57035858609e-07,21,8.74830618613e-07,3.52348735966e-07,19,8.74239603377e-07,3.23397878255e-07,2,5.91015236751e-10,2.89508577112e-08
45.2,4,5.09062090259e-07,3.80731125915e-06,0,0,0,4,5.09062090259e-07,3.80731125915e-06,0,0,0,4,5.09062090259e-07,3.80731125915e-06
45.3,76,.000026534944302,.0000381182360698,31,1.33274436376e-06,8.58845471186e-07,45,.0000252021999383,.0000372593905986,36,.0000231837285405,.0000220715165025,9,2.01847139779e-06,.0000151878740962
45.7,7,.000016089353096,.0000822536280793,1,7.09112237018e-06,.0000149552233779,6,8.99823072587e-06,.0000672984047014,0,0,0,6,8.99823072587e-06,.0000672984047014
45.8,161,5.47795166678e-06,.0000121221762432,78,1.99305358173e-06,1.28436110280e-06,83,3.48489808505e-06,.0000108378151404,49,2.18306768041e-06,8.07558326876e-07,34,1.30183040464e-06,.0000100302568136
46.1,2,.0000132283801122,.0000317797239404,0,0,0,2,.0000132283801122,.0000317797239404,1,.0000103956108433,.0000105932413135,1,2.83276926893e-06,.0000211864826269
