Country,Code,Region,year,Latitude,Inverse Distance to Coast,Malaria Ecology,Ln(Cum Oil & Gas Prod),Ln(Population density),Capital is in Region,GDP pc COUNTRY,GDP pc STATE,Years of Education,Regional lights,Lights Country
"Germany, West",BRD,Hesse,2000,50.60328,0.0037254,0.000095,0,5.662204,0,31119.85,35241.19,11.71064,9.270259,9.296827
"Germany, West",BRD,Hesse,2005,50.60328,0.0037254,0.000095,0,5.664592,0,31791.93,36824.62,12.57647,8.206348,8.4661
"Germany, West",BRD,Hesse,2010,50.60328,0.0037254,0.000095,0,5.660425,0,34230.11,39561.8,,9.122262,9.806005
"Germany, West",BRD,Lower Saxony,1950,52.76787,0.0120271,3.04E-07,0.0009387,4.95815,0,6577.77,5310.188,,,
"Germany, West",BRD,Lower Saxony,1960,52.76787,0.0120271,3.04E-07,0.0009387,4.937065,0,12546.28,10912.74,,,
"Germany, West",BRD,Lower Saxony,1970,52.76787,0.0120271,3.04E-07,0.0009387,4.999226,0,18012.47,15236.27,7.723416,,
"Germany, West",BRD,Lower Saxony,1975,52.76787,0.0120271,3.04E-07,0.0009387,5.022946,0,19273.02,16297.87,8.144657,,
"Germany, West",BRD,Lower Saxony,1980,52.76787,0.0120271,3.04E-07,0.0009387,5.022119,0,22758.63,19416.72,8.565898,,
"Germany, West",BRD,Lower Saxony,1985,52.76787,0.0120271,3.04E-07,0.0009387,5.016444,0,23940.87,20171.53,8.987139,,
"Germany, West",BRD,Lower Saxony,1990,52.76787,0.0120271,3.04E-07,0.0009387,5.042791,0,27919.23,23550.3,9.696864,,
"Germany, West",BRD,Lower Saxony,1995,52.76787,0.0120271,3.04E-07,0.0009387,5.09328,0,28594.01,24499.2,10.59891,7.422935,9.802606
"Germany, West",BRD,Lower Saxony,2000,52.76787,0.0120271,3.04E-07,0.0009387,5.115648,0,31119.85,26481.81,11.50096,7.487642,9.296827
"Germany, West",BRD,Lower Saxony,2005,52.76787,0.0120271,3.04E-07,0.0009387,5.120354,0,31791.93,26687.99,12.40301,5.154413,8.4661
"Germany, West",BRD,Lower Saxony,2010,52.76787,0.0120271,3.04E-07,0.0009387,5.110845,0,34230.11,28828.94,,8.682109,9.806005
"Germany, West",BRD,North Rhine-Westphalia,1950,51.47976,0.0062823,0.000023,0.0000525,5.958817,0,6577.77,7692.64,,,
"Germany, West",BRD,North Rhine-Westphalia,1960,51.47976,0.0062823,0.000023,0.0000525,6.128988,0,12546.28,13714.43,,,
"Germany, West",BRD,North Rhine-Westphalia,1970,51.47976,0.0062823,0.000023,0.0000525,6.206212,0,18012.47,19063.52,7.606856,,
"Germany, West",BRD,North Rhine-Westphalia,1975,51.47976,0.0062823,0.000023,0.0000525,6.221583,0,19273.02,20005.22,8.0009,,
"Germany, West",BRD,North Rhine-Westphalia,1980,51.47976,0.0062823,0.000023,0.0000525,6.213868,0,22758.63,23052.69,8.394943,,
"Germany, West",BRD,North Rhine-Westphalia,1985,51.47976,0.0062823,0.000023,0.0000525,6.19264,0,23940.87,23734.06,8.788987,,
"Germany, West",BRD,North Rhine-Westphalia,1990,51.47976,0.0062823,0.000023,0.0000525,6.229379,0,27919.23,27134.38,9.49036,,
"Germany, West",BRD,North Rhine-Westphalia,1995,51.47976,0.0062823,0.000023,0.0000525,6.262482,0,28594.01,27587.18,10.39662,20.3775,9.802606
"Germany, West",BRD,North Rhine-Westphalia,2000,51.47976,0.0062823,0.000023,0.0000525,6.271332,0,31119.85,29435.94,11.30288,18.94323,9.296827
"Germany, West",BRD,North Rhine-Westphalia,2005,51.47976,0.0062823,0.000023,0.0000525,6.271665,0,31791.93,29954.28,12.20914,14.8332,8.4661
"Germany, West",BRD,North Rhine-Westphalia,2010,51.47976,0.0062823,0.000023,0.0000525,6.259802,0,34230.11,32465.05,,13.15821,9.806005
"Germany, West",BRD,Rhineland-Palatinate,1950,49.91372,0.0042539,0.000559,1.87E-06,5.019509,0,6577.77,5338.872,,,
"Germany, West",BRD,Rhineland-Palatinate,1960,49.91372,0.0042539,0.000559,1.87E-06,5.136972,0,12546.28,10500.02,,,
"Germany, West",BRD,Rhineland-Palatinate,1970,49.91372,0.0042539,0.000559,1.87E-06,5.212587,0,18012.47,16380.31,7.169011,,
"Germany, West",BRD,Rhineland-Palatinate,1975,49.91372,0.0042539,0.000559,1.87E-06,5.2216,0,19273.02,17500.97,7.638551,,
"Germany, West",BRD,Rhineland-Palatinate,1980,49.91372,0.0042539,0.000559,1.87E-06,5.21094,0,22758.63,20759.18,8.108091,,
"Germany, West",BRD,Rhineland-Palatinate,1985,49.91372,0.0042539,0.000559,1.87E-06,5.205429,0,23940.87,21937.22,8.577632,,
"Germany, West",BRD,Rhineland-Palatinate,1990,49.91372,0.0042539,0.000559,1.87E-06,5.247274,0,27919.23,24831.52,9.357268,,
"Germany, West",BRD,Rhineland-Palatinate,1995,49.91372,0.0042539,0.000559,1.87E-06,5.29999,0,28594.01,24614.95,10.34363,7.977194,9.802606
"Germany, West",BRD,Rhineland-Palatinate,2000,49.91372,0.0042539,0.000559,1.87E-06,5.317717,0,31119.85,26300.79,11.33,7.328948,9.296827
"Germany, West",BRD,Rhineland-Palatinate,2005,49.91372,0.0042539,0.000559,1.87E-06,5.320129,0,31791.93,26451.24,12.31637,6.574219,8.4661
"Germany, West",BRD,Rhineland-Palatinate,2010,49.91372,0.0042539,0.000559,1.87E-06,5.306461,0,34230.11,28680.34,,7.31175,9.806005
"Germany, West",BRD,Saarland,1950,49.38445,0.0038845,0.000086,0,5.917136,0,6577.77,8047.147,,,
"Germany, West",BRD,Saarland,1960,49.38445,0.0038845,0.000086,0,6.023591,0,12546.28,11890.79,,,
"Germany, West",BRD,Saarland,1970,49.38445,0.0038845,0.000086,0,6.076509,0,18012.47,14479.59,7.219974,,
"Germany, West",BRD,Saarland,1975,49.38445,0.0038845,0.000086,0,6.05849,0,19273.02,16785.95,7.611599,,
"Germany, West",BRD,Saarland,1980,49.38445,0.0038845,0.000086,0,6.028967,0,22758.63,19916.07,8.003225,,
"Germany, West",BRD,Saarland,1985,49.38445,0.0038845,0.000086,0,6.010063,0,23940.87,21374.7,8.394852,,
"Germany, West",BRD,Saarland,1990,49.38445,0.0038845,0.000086,0,6.02967,0,27919.23,24665.4,9.16971,,
"Germany, West",BRD,Saarland,1995,49.38445,0.0038845,0.000086,0,6.044179,0,28594.01,25381.58,10.20006,15.76635,9.802606
"Germany, West",BRD,Saarland,2000,49.38445,0.0038845,0.000086,0,6.027534,0,31119.85,27133.69,11.2304,14.38912,9.296827
"Germany, West",BRD,Saarland,2005,49.38445,0.0038845,0.000086,0,6.012249,0,31791.93,29491.42,12.26075,13.2221,8.4661
"Germany, West",BRD,Saarland,2010,49.38445,0.0038845,0.000086,0,5.980594,0,34230.11,31512.41,,12.53982,9.806005
"Germany, West",BRD,Schleswig-Holstein,1950,54.18315,0.0609212,3.42E-07,0.0024497,5.108826,0,6577.77,4764.936,,,
"Germany, West",BRD,Schleswig-Holstein,1960,54.18315,0.0609212,3.42E-07,0.0024497,5.006361,0,12546.28,9620.171,,,
"Germany, West",BRD,Schleswig-Holstein,1970,54.18315,0.0609212,3.42E-07,0.0024497,5.069127,0,18012.47,15555.87,7.89875,,
"Germany, West",BRD,Schleswig-Holstein,1975,54.18315,0.0609212,3.42E-07,0.0024497,5.104578,0,19273.02,17593.14,8.30066,,
"Germany, West",BRD,Schleswig-Holstein,1980,54.18315,0.0609212,3.42E-07,0.0024497,5.112672,0,22758.63,19648.34,8.702571,,
"Germany, West",BRD,Schleswig-Holstein,1985,54.18315,0.0609212,3.42E-07,0.0024497,5.116121,0,23940.87,19906.75,9.104482,,
"Germany, West",BRD,Schleswig-Holstein,1990,54.18315,0.0609212,3.42E-07,0.0024497,5.120272,0,27919.23,24536.57,9.810074,,
"Germany, West",BRD,Schleswig-Holstein,1995,54.18315,0.0609212,3.42E-07,0.0024497,5.157876,0,28594.01,25640.57,10.71812,8.216597,9.802606
"Germany, West",BRD,Schleswig-Holstein,2000,54.18315,0.0609212,3.42E-07,0.0024497,5.186375,0,31119.85,27053.53,11.62617,6.731915,9.296827
"Germany, West",BRD,Schleswig-Holstein,2005,54.18315,0.0609212,3.42E-07,0.0024497,5.196558,0,31791.93,26560.48,12.53421,5.930644,8.4661
"Germany, West",BRD,Schleswig-Holstein,2010,54.18315,0.0609212,3.42E-07,0.0024497,5.19702,0,34230.11,28469.85,,15.4759,9.806005
"Germany, West",BRD,West Berlin,1950,52.50145,0.0071683,0.000172,0,8.398105,1,6577.77,6692.301,,,
"Germany, West",BRD,West Berlin,1960,52.50145,0.0071683,0.000172,0,8.419055,1,12546.28,13042.32,,,
"Germany, West",BRD,West Berlin,1970,52.50145,0.0071683,0.000172,0,8.386393,1,18012.47,19463.6,8.469972,,
"Germany, West",BRD,West Berlin,1975,52.50145,0.0071683,0.000172,0,8.329179,1,19273.02,22075.24,8.875812,,
"Germany, West",BRD,West Berlin,1980,52.50145,0.0071683,0.000172,0,8.164073,1,22758.63,29409.47,9.281651,,
"Germany, West",BRD,West Berlin,1985,52.50145,0.0071683,0.000172,0,8.250839,1,23940.87,28629.99,9.687491,,
"Germany, West",BRD,West Berlin,1990,52.50145,0.0071683,0.000172,0,8.526851,1,27919.23,26532.38,,,
Greece,GRC,Anatoliki Makedonia & Thraki,1970,41.1623,0.031118,0.009296,0,3.967232,0,12209.97,8470.465,,,
Greece,GRC,Anatoliki Makedonia & Thraki,1974,41.1623,0.031118,0.009296,0,3.930079,0,14261.08,10756.41,3.982172,,
Greece,GRC,Anatoliki Makedonia & Thraki,1980,41.1623,0.031118,0.009296,0,3.692743,0,17095.58,13403.76,4.669899,,
Greece,GRC,Anatoliki Makedonia & Thraki,1985,41.1623,0.031118,0.009296,0,3.672296,0,16552.8,17954.16,5.353829,,
Greece,GRC,Anatoliki Makedonia & Thraki,1990,41.1623,0.031118,0.009296,0,3.672296,0,17369.18,15683.52,6.065466,,
Greece,GRC,Anatoliki Makedonia & Thraki,1995,41.1623,0.031118,0.009296,0,3.682483,0,17922.12,15073.35,6.828009,2.186979,3.152105
Greece,GRC,Anatoliki Makedonia & Thraki,2000,41.1623,0.031118,0.009296,0,3.757315,0,21059.58,15720.37,7.603278,3.28444,4.0197
Greece,GRC,Anatoliki Makedonia & Thraki,2005,41.1623,0.031118,0.009296,0,3.759951,0,25308.16,18664.2,,3.64531,4.176277
Greece,GRC,Anatoliki Makedonia & Thraki,2010,41.1623,0.031118,0.009296,0,3.75781,0,25225.52,19170.69,,5.494363,6.503972
Greece,GRC,Ipeiros & Dytiki Makedonia,1970,39.98881,0.0219556,0.011541,0,3.140729,0,12209.97,8081.509,,,
Greece,GRC,Ipeiros & Dytiki Makedonia,1974,39.98881,0.0219556,0.011541,0,3.090917,0,14261.08,10438.65,4.595003,,
Greece,GRC,Ipeiros & Dytiki Makedonia,1980,39.98881,0.0219556,0.011541,0,3.4872,0,17095.58,13823.65,5.236836,,
Greece,GRC,Ipeiros & Dytiki Makedonia,1985,39.98881,0.0219556,0.011541,0,3.502733,0,16552.8,13720.28,5.872304,,
Greece,GRC,Ipeiros & Dytiki Makedonia,1990,39.98881,0.0219556,0.011541,0,3.504839,0,17369.18,15049.92,6.532924,,
Greece,GRC,Ipeiros & Dytiki Makedonia,1995,39.98881,0.0219556,0.011541,0,3.577269,0,17922.12,14192.02,7.26146,1.510898,3.152105
Greece,GRC,Ipeiros & Dytiki Makedonia,2000,39.98881,0.0219556,0.011541,0,3.525825,0,21059.58,18405.37,8.006975,2.235566,4.0197
Greece,GRC,Ipeiros & Dytiki Makedonia,2005,39.98881,0.0219556,0.011541,0,3.536861,0,25308.16,22112.17,,2.498895,4.176277
Greece,GRC,Ipeiros & Dytiki Makedonia,2010,39.98881,0.0219556,0.011541,0,3.557192,0,25225.52,20116.72,,4.686302,6.503972
Greece,GRC,Kentriki Makedonia,1970,40.73411,0.0362812,0.013603,0,4.342453,0,12209.97,11660.49,,,
Greece,GRC,Kentriki Makedonia,1974,40.73411,0.0362812,0.013603,0,4.386398,0,14261.08,14301.58,5.31724,,
Greece,GRC,Kentriki Makedonia,1980,40.73411,0.0362812,0.013603,0,4.406941,0,17095.58,16928.92,6.112148,,
Greece,GRC,Kentriki Makedonia,1985,40.73411,0.0362812,0.013603,0,4.443649,0,16552.8,16505.78,6.839664,,
Greece,GRC,Kentriki Makedonia,1990,40.73411,0.0362812,0.013603,0,4.475561,0,17369.18,17162.12,7.583453,,
Greece,GRC,Kentriki Makedonia,1995,40.73411,0.0362812,0.013603,0,4.521171,0,17922.12,17531.39,8.298062,3.97151,3.152105
Greece,GRC,Kentriki Makedonia,2000,40.73411,0.0362812,0.013603,0,4.580577,0,21059.58,19499.09,9.005377,5.327003,4.0197
Greece,GRC,Kentriki Makedonia,2005,40.73411,0.0362812,0.013603,0,4.604189,0,25308.16,22775.47,,5.461162,4.176277
Greece,GRC,Kentriki Makedonia,2010,40.73411,0.0362812,0.013603,0,4.624805,0,25225.52,19756.03,,8.219414,6.503972
Greece,GRC,Kriti,1970,35.22927,0.1387376,0.035651,0,4.002868,0,12209.97,9615.469,,,
Greece,GRC,Kriti,1974,35.22927,0.1387376,0.035651,0,3.997532,0,14261.08,12159.77,5.115896,,
Greece,GRC,Kriti,1980,35.22927,0.1387376,0.035651,0,4.083539,0,17095.58,14294.76,5.79162,,
Greece,GRC,Kriti,1985,35.22927,0.1387376,0.035651,0,4.119618,0,16552.8,15968.25,6.470349,,
Greece,GRC,Kriti,1990,35.22927,0.1387376,0.035651,0,4.156507,0,17369.18,18482.82,7.177983,,
Greece,GRC,Kriti,1995,35.22927,0.1387376,0.035651,0,4.192446,0,17922.12,17795.14,7.958291,2.922429,3.152105
Greece,GRC,Kriti,2000,35.22927,0.1387376,0.035651,0,4.262355,0,21059.58,20875.91,8.756767,3.202245,4.0197
Greece,GRC,Kriti,2005,35.22927,0.1387376,0.035651,0,4.278431,0,25308.16,25233.85,,3.323765,4.176277
Greece,GRC,Kriti,2010,35.22927,0.1387376,0.035651,0,4.296049,0,25225.52,22957.31,,6.057551,6.503972
Greece,GRC,Nisiá Aigaío,1970,37.61792,0.3372449,0.007776,0,3.592865,0,12209.97,9371.073,,,
Greece,GRC,Nisiá Aigaío,1974,37.61792,0.3372449,0.007776,0,3.570637,0,14261.08,10021.68,4.668972,,
Greece,GRC,Nisiá Aigaío,1980,37.61792,0.3372449,0.007776,0,3.840613,0,17095.58,13328.27,5.432162,,
Greece,GRC,Nisiá Aigaío,1985,37.61792,0.3372449,0.007776,0,3.856684,0,16552.8,14362.83,6.182694,,
Greece,GRC,Nisiá Aigaío,1990,37.61792,0.3372449,0.007776,0,3.876586,0,17369.18,16632.05,6.961861,,
Greece,GRC,Nisiá Aigaío,1995,37.61792,0.3372449,0.007776,0,3.896767,0,17922.12,18421.41,7.801633,3.076112,3.152105
Greece,GRC,Nisiá Aigaío,2000,37.61792,0.3372449,0.007776,0,4.005208,0,21059.58,22170.28,8.656557,3.642142,4.0197
Greece,GRC,Nisiá Aigaío,2005,37.61792,0.3372449,0.007776,0,4.012154,0,25308.16,26005.19,,3.591134,4.176277
Greece,GRC,Nisiá Aigaío,2010,37.61792,0.3372449,0.007776,0,4.019838,0,25225.52,26790.84,,5.656993,6.503972
Greece,GRC,Peloponnisos & Dytiki Ellada,1970,37.7426,0.0781642,0.015068,0,3.868681,0,12209.97,10374.35,,,
Greece,GRC,Peloponnisos & Dytiki Ellada,1974,37.7426,0.0781642,0.015068,0,3.84646,0,14261.08,12621.77,4.939887,,
Greece,GRC,Peloponnisos & Dytiki Ellada,1980,37.7426,0.0781642,0.015068,0,3.822379,0,17095.58,15750.15,5.524642,,
Greece,GRC,Peloponnisos & Dytiki Ellada,1985,37.7426,0.0781642,0.015068,0,3.859993,0,16552.8,15296.74,6.182298,,
Greece,GRC,Peloponnisos & Dytiki Ellada,1990,37.7426,0.0781642,0.015068,0,3.869218,0,17369.18,15635.86,6.882545,,
Greece,GRC,Peloponnisos & Dytiki Ellada,1995,37.7426,0.0781642,0.015068,0,3.94257,0,17922.12,14299.55,7.555575,2.314529,3.152105
Greece,GRC,Peloponnisos & Dytiki Ellada,2000,37.7426,0.0781642,0.015068,0,3.896167,0,21059.58,18425.65,8.2218,2.891272,4.0197
Greece,GRC,Peloponnisos & Dytiki Ellada,2005,37.7426,0.0781642,0.015068,0,3.90424,0,25308.16,21042.15,,2.877728,4.176277
Greece,GRC,Peloponnisos & Dytiki Ellada,2010,37.7426,0.0781642,0.015068,0,3.908214,0,25225.52,18991.02,,5.033712,6.503972
Greece,GRC,"Sterea Ellada, Attiki, Ionia Nisia",1970,38.5104,0.0922329,0.020057,0,5.049205,1,12209.97,15648.75,,,
Greece,GRC,"Sterea Ellada, Attiki, Ionia Nisia",1974,38.5104,0.0922329,0.020057,0,5.123811,1,14261.08,16972.22,6.839363,,
Greece,GRC,"Sterea Ellada, Attiki, Ionia Nisia",1980,38.5104,0.0922329,0.020057,0,5.219218,1,17095.58,19581.31,7.588623,,
Greece,GRC,"Sterea Ellada, Attiki, Ionia Nisia",1985,38.5104,0.0922329,0.020057,0,5.261031,1,16552.8,17673.37,8.190361,,
Greece,GRC,"Sterea Ellada, Attiki, Ionia Nisia",1990,38.5104,0.0922329,0.020057,0,5.284533,1,17369.18,18664.99,8.786439,,
Greece,GRC,"Sterea Ellada, Attiki, Ionia Nisia",1995,38.5104,0.0922329,0.020057,0,5.29623,1,17922.12,20563.7,9.472103,5.951651,3.152105
Greece,GRC,"Sterea Ellada, Attiki, Ionia Nisia",2000,38.5104,0.0922329,0.020057,0,5.369519,1,21059.58,23897.12,10.18017,6.988488,4.0197
Greece,GRC,"Sterea Ellada, Attiki, Ionia Nisia",2005,38.5104,0.0922329,0.020057,0,5.393529,1,25308.16,29302.6,,7.329216,4.176277
Greece,GRC,"Sterea Ellada, Attiki, Ionia Nisia",2010,38.5104,0.0922329,0.020057,0,5.421147,1,25225.52,31628.56,,10.06525,6.503972
Greece,GRC,Thessalia,1970,39.53301,0.0314853,0.026883,0,3.850822,0,12209.97,9556.483,,,
Greece,GRC,Thessalia,1974,39.53301,0.0314853,0.026883,0,3.841442,0,14261.08,12040.59,4.580932,,
Greece,GRC,Thessalia,1980,39.53301,0.0314853,0.026883,0,3.891401,0,17095.58,15689.88,5.245659,,
Greece,GRC,Thessalia,1985,39.53301,0.0314853,0.026883,0,3.936162,0,16552.8,15455.83,5.886073,,
Greece,GRC,Thessalia,1990,39.53301,0.0314853,0.026883,0,3.948591,0,17369.18,16188.13,6.548106,,
Greece,GRC,Thessalia,1995,39.53301,0.0314853,0.026883,0,3.96722,0,17922.12,15493.16,7.287972,2.640997,3.152105
Greece,GRC,Thessalia,2000,39.53301,0.0314853,0.026883,0,3.965602,0,21059.58,17890.55,8.047296,3.639875,4.0197
Greece,GRC,Thessalia,2005,39.53301,0.0314853,0.026883,0,3.960597,0,25308.16,21584.41,,3.676981,4.176277
Greece,GRC,Thessalia,2010,39.53301,0.0314853,0.026883,0,3.958289,0,25225.52,18747.39,,5.711712,6.503972
Guatemala,GTM,Alta Verapaz,1995,15.64316,0.0129046,2.7039461,0,4.064602,0,4974.839,735.6021,1.027316,0.227356,0.9448646
Guatemala,GTM,Alta Verapaz,2005,15.64316,0.0129046,2.7039461,0,4.502583,0,5588.835,3122.576,,0.3050305,1.231
Guatemala,GTM,Alta Verapaz,2008,15.64316,0.0129046,2.7039461,0,4.620816,0,6075.191,2917.018,,0.378759,1.476665
Guatemala,GTM,Baja Verapaz,1995,15.10842,0.0093093,0.160028,0,4.000936,0,4974.839,1810.679,1.525012,0.329131,0.9448646
Guatemala,GTM,Baja Verapaz,2005,15.10842,0.0093093,0.160028,0,4.363835,0,5588.835,2677.325,,0.4893445,1.231
Guatemala,GTM,Baja Verapaz,2008,15.10842,0.0093093,0.160028,0,4.439597,0,6075.191,2501.071,,0.614412,1.476665
Guatemala,GTM,Chimaltenango,1995,14.70296,0.0140326,0.036029,0,5.259895,0,4974.839,967.2297,2.041757,1.256072,0.9448646
Guatemala,GTM,Chimaltenango,2005,14.70296,0.0140326,0.036029,0,5.674638,0,5588.835,3315.061,,2.202339,1.231
Guatemala,GTM,Chimaltenango,2008,14.70296,0.0140326,0.036029,0,5.779318,0,6075.191,2971.743,,2.959094,1.476665
Guatemala,GTM,Chiquimula,1995,14.7019,0.0097107,1.426337,0,4.615571,0,4974.839,1998.932,1.895422,0.80014,0.9448646
Guatemala,GTM,Chiquimula,2005,14.7019,0.0097107,1.426337,0,4.921596,0,5588.835,5896.192,,1.29818,1.231
Guatemala,GTM,Chiquimula,2008,14.7019,0.0097107,1.426337,0,4.990073,0,6075.191,5483.799,,1.386259,1.476665
Guatemala,GTM,El Petén,1995,16.97339,0.0117449,1.692175,0,1.898674,0,4974.839,1931.361,1.695168,0.482291,0.9448646
Guatemala,GTM,El Petén,2005,16.97339,0.0117449,1.692175,0,2.528712,0,5588.835,2463.429,,0.4416745,1.231
Guatemala,GTM,El Petén,2008,16.97339,0.0117449,1.692175,0,2.706833,0,6075.191,2509.692,,0.384073,1.476665
Guatemala,GTM,El Progreso,1995,14.92068,0.009416,1.239216,0,4.047812,0,4974.839,2790.302,2.489999,0.797352,0.9448646
Guatemala,GTM,El Progreso,2005,14.92068,0.009416,1.239216,0,4.309566,0,5588.835,5277.554,,1.116235,1.231
Guatemala,GTM,El Progreso,2008,14.92068,0.009416,1.239216,0,4.352456,0,6075.191,6024.629,,1.412565,1.476665
Guatemala,GTM,Escuintla,1995,14.16552,0.0410948,0.213421,0,4.444427,0,4974.839,1369.849,2.521557,1.846688,0.9448646
Guatemala,GTM,Escuintla,2005,14.16552,0.0410948,0.213421,0,4.822633,0,5588.835,7794.319,,2.188871,1.231
Guatemala,GTM,Escuintla,2008,14.16552,0.0410948,0.213421,0,4.908745,0,6075.191,6987.106,,2.908786,1.476665
Guatemala,GTM,Guatemala City,1995,14.63059,0.0128276,0.55418402,0,6.801864,1,4974.839,17794.31,4.958238,13.97481,0.9448646
Guatemala,GTM,Guatemala City,2005,14.63059,0.0128276,0.55418402,0,7.165954,1,5588.835,12414.5,,17.03907,1.231
Guatemala,GTM,Guatemala City,2008,14.63059,0.0128276,0.55418402,0,7.236305,1,6075.191,14330.62,,19.7637,1.476665
Guatemala,GTM,Huhuetenango,1995,15.667,0.0112067,0.221093,0,4.514842,0,4974.839,721.2914,1.334431,0.360518,0.9448646
Guatemala,GTM,Huhuetenango,2005,15.667,0.0112067,0.221093,0,4.872199,0,5588.835,2111.125,,0.651966,1.231
Guatemala,GTM,Huhuetenango,2008,15.667,0.0112067,0.221093,0,4.971119,0,6075.191,1876.429,,0.854294,1.476665
Guatemala,GTM,Izabal,1995,15.5512,0.0304891,2.830807,0,3.401482,0,4974.839,2467.056,2.222303,0.442437,0.9448646
Guatemala,GTM,Izabal,2005,15.5512,0.0304891,2.830807,0,3.687509,0,5588.835,7656.716,,0.4136245,1.231
Guatemala,GTM,Izabal,2008,15.5512,0.0304891,2.830807,0,3.777917,0,6075.191,6985.715,,0.405456,1.476665
Guatemala,GTM,Jalapa,1995,14.63338,0.011408,1.759299,0,4.605791,0,4974.839,1809.646,1.585467,0.577845,0.9448646
Guatemala,GTM,Jalapa,2005,14.63338,0.011408,1.759299,0,4.885997,0,5588.835,1756.537,,1.006515,1.231
Guatemala,GTM,Jalapa,2008,14.63338,0.011408,1.759299,0,4.976171,0,6075.191,1857.186,,1.245958,1.476665
Guatemala,GTM,Jutiapa,1995,14.22869,0.0199174,1.668299,0,4.567642,0,4974.839,1417.207,2.029942,0.611352,0.9448646
Guatemala,GTM,Jutiapa,2005,14.22869,0.0199174,1.668299,0,4.812129,0,5588.835,1595.303,,1.235425,1.231
Guatemala,GTM,Jutiapa,2008,14.22869,0.0199174,1.668299,0,4.85222,0,6075.191,1756.161,,1.352454,1.476665
Guatemala,GTM,Quetzaltenango,1995,14.79469,0.0257584,0.512779,0,5.618753,0,4974.839,1592.477,2.63674,2.532804,0.9448646
Guatemala,GTM,Quetzaltenango,2005,14.79469,0.0257584,0.512779,0,5.888395,0,5588.835,3795.484,,3.798976,1.231
Guatemala,GTM,Quetzaltenango,2008,14.79469,0.0257584,0.512779,0,5.966035,0,6075.191,5109.286,,4.995871,1.476665
Guatemala,GTM,Quiché,1995,15.45755,0.009841,0.80350697,0,4.185262,0,4974.839,664.1959,0.9888107,0.259913,0.9448646
Guatemala,GTM,Quiché,2005,15.45755,0.009841,0.80350697,0,4.669586,0,5588.835,2654.756,,0.472349,1.231
Guatemala,GTM,Quiché,2008,15.45755,0.009841,0.80350697,0,4.792933,0,6075.191,2359.642,,0.731934,1.476665
Guatemala,GTM,Retalhuleu,1995,14.43416,0.065535,0.34743801,0,4.600354,0,4974.839,2577.853,2.226697,0.988346,0.9448646
Guatemala,GTM,Retalhuleu,2005,14.43416,0.065535,0.34743801,0,4.895258,0,5588.835,5105.356,,1.27608,1.231
Guatemala,GTM,Retalhuleu,2008,14.43416,0.065535,0.34743801,0,4.972038,0,6075.191,6872.567,,1.627342,1.476665
Guatemala,GTM,Sacatepéquez,1995,14.5748,0.014185,0.06024,0,5.541559,0,4974.839,2173.021,3.222046,9.428805,0.9448646
Guatemala,GTM,Sacatepéquez,2005,14.5748,0.014185,0.06024,0,5.900104,0,5588.835,6747.664,,10.34541,1.231
Guatemala,GTM,Sacatepéquez,2008,14.5748,0.014185,0.06024,0,5.980262,0,6075.191,6048.822,,13.57418,1.476665
Guatemala,GTM,San Marcos,1995,15.01941,0.0258255,0.217492,0,5.203994,0,4974.839,694.4403,1.538986,0.823095,0.9448646
Guatemala,GTM,San Marcos,2005,15.01941,0.0258255,0.217492,0,5.473897,0,5588.835,2093.056,,1.55586,1.231
Guatemala,GTM,San Marcos,2008,15.01941,0.0258255,0.217492,0,5.55652,0,6075.191,2817.605,,2.127305,1.476665
Guatemala,GTM,Santa Rosa,1995,14.16977,0.0307949,1.517733,0,4.420231,0,4974.839,1823.809,2.0651,0.56424,0.9448646
Guatemala,GTM,Santa Rosa,2005,14.16977,0.0307949,1.517733,0,4.643482,0,5588.835,4156.887,,0.976033,1.231
Guatemala,GTM,Santa Rosa,2008,14.16977,0.0307949,1.517733,0,4.691465,0,6075.191,3792.957,,1.302155,1.476665
Guatemala,GTM,Sololé,1995,14.73487,0.017062,0,0,5.398509,0,4974.839,1256.396,1.484754,1.331499,0.9448646
Guatemala,GTM,Sololé,2005,14.73487,0.017062,0,0,5.80777,0,5588.835,2293.353,,2.972869,1.231
Guatemala,GTM,Sololé,2008,14.73487,0.017062,0,0,5.923109,0,6075.191,3087.2,,3.997632,1.476665
Guatemala,GTM,Suchitepéquez,1995,14.42322,0.0314565,0.254668,0,4.885137,0,4974.839,1652.818,1.982047,1.031702,0.9448646
Guatemala,GTM,Suchitepéquez,2005,14.42322,0.0314565,0.254668,0,5.209222,0,5588.835,5462.676,,1.54135,1.231
Guatemala,GTM,Suchitepéquez,2008,14.42322,0.0314565,0.254668,0,5.290843,0,6075.191,7353.583,,1.938144,1.476665
Guatemala,GTM,Totonicapán,1995,15.03471,0.0147491,0.021123,0,5.374491,0,4974.839,990.3925,1.346194,1.70138,0.9448646
Guatemala,GTM,Totonicapán,2005,15.03471,0.0147491,0.021123,0,5.690856,0,5588.835,1957.092,,3.3579,1.231
Guatemala,GTM,Totonicapán,2008,15.03471,0.0147491,0.021123,0,5.802861,0,6075.191,2634.548,,4.509552,1.476665
Guatemala,GTM,Zacapa,1995,15.05093,0.0114004,2.7543149,0,4.15087,0,4974.839,3078.582,2.470132,0.880709,0.9448646
