inc_log,yhat,se_hi,lowerci_hi,upperci_hi
10.84642,.27242661,.013791933,.24539492,.2994583
10.848366,.2721017,.013799596,.24505499,.29914841
10.850307,.27177742,.013807246,.24471572,.29883912
10.852245,.2714538,.013814884,.24437711,.29853046
10.854179,.2711308,.013822508,.24403916,.29822239
10.856111,.27080825,.013830124,.24370171,.2979148
10.858037,.27048653,.013837723,.24336509,.29760799
10.85996,.27016544,.01384531,.24302915,.29730177
10.861879,.26984483,.013852887,.24269368,.296996
10.863795,.26952487,.013860451,.24235888,.29669085
10.865707,.26920551,.013868002,.24202473,.2963863
10.867616,.26888683,.01387554,.24169126,.29608238
10.86952,.26856875,.013883065,.24135846,.29577908
10.871422,.26825118,.013890582,.24102613,.29547623
10.873319,.26793438,.013898082,.24069464,.29517412
10.875213,.26761809,.013905572,.24036366,.29487249
10.877104,.26730224,.013913053,.24003316,.29457134
10.87899,.2669872,.013920518,.23970349,.29427093
10.880874,.26667264,.013927973,.23937432,.29397097
10.882753,.26635873,.013935414,.23904581,.29367164
10.884629,.26604545,.013942843,.23871797,.2933729
10.886502,.26573265,.013950263,.23839062,.29307464
10.888371,.26542047,.01395767,.23806393,.292777
10.890237,.26510894,.013965064,.23773791,.29247996
10.892099,.26479787,.013972447,.23741238,.29218337
10.893958,.26448745,.013979819,.23708752,.2918874
10.895813,.26417768,.013987177,.23676331,.29159203
10.897665,.26386836,.013994525,.2364396,.29129714
10.899513,.2635597,.01400186,.23611656,.29100284
10.901359,.26325151,.014009187,.23579402,.29070902
10.9032,.26294395,.0140165,.23547213,.29041579
10.905038,.26263705,.014023799,.23515092,.29012319
10.906873,.26233062,.014031089,.23483019,.28983104
10.908705,.26202467,.01403837,.23450996,.28953937
10.910533,.26171935,.014045637,.23419039,.28924829
10.912357,.26141465,.014052891,.23387149,.2889578
