inc_log,yhat,se,lowerci_hi,upperci_hi
10.852245,-.11794998,.01256657,-.14258,-.093319952
10.854179,-.11836951,.012576691,-.14301938,-.093719654
10.856111,-.11878844,.012586799,-.14345811,-.094118759
10.858037,-.11920632,.012596883,-.14389576,-.094516881
10.85996,-.11962337,.012606948,-.14433254,-.094914213
10.861879,-.12003981,.012616999,-.14476867,-.095310941
10.863795,-.12045541,.012627032,-.14520395,-.095706888
10.865707,-.1208702,.012637046,-.14563835,-.096102044
10.867616,-.12128415,.012647041,-.1460719,-.096496403
10.86952,-.12169728,.012657018,-.14650458,-.096889973
10.871422,-.12210978,.012666981,-.14693661,-.097282954
10.873319,-.12252125,.01267692,-.14736755,-.097674944
10.875213,-.1229321,.012686846,-.14779785,-.098066337
10.877104,-.12334233,.012696757,-.14822751,-.098457143
10.87899,-.12375152,.012706645,-.14865609,-.098846957
10.880874,-.1241601,.012716519,-.14908402,-.099236175
10.882753,-.12456784,.012726374,-.14951108,-.099624611
10.884629,-.12497476,.012736211,-.14993727,-.10001225
10.886502,-.12538107,.012746033,-.15036282,-.10039929
10.888371,-.12578653,.012755836,-.15078752,-.10078555
10.890237,-.12619117,.012765622,-.15121134,-.10117102
10.892099,-.1265952,.012775392,-.15163451,-.10155589
10.893958,-.12699839,.012785145,-.15205681,-.10193997
10.895813,-.12740076,.012794878,-.15247826,-.10232326
10.897665,-.12780251,.012804598,-.15289906,-.10270596
10.899513,-.12820342,.012814298,-.15331899,-.10308786
10.901359,-.12860373,.012823985,-.15373828,-.10346918
10.9032,-.1290032,.012833653,-.1541567,-.1038497
10.905038,-.12940185,.012843302,-.15457425,-.10422944
10.906873,-.12979987,.012852936,-.15499116,-.10460857
10.908705,-.13019727,.012862558,-.15540741,-.10498712
10.910533,-.13059385,.012872159,-.15582281,-.10536487
10.912357,-.1309896,.012881743,-.15623735,-.10574184
10.914179,-.13138472,.012891312,-.15665123,-.10611822
10.915998,-.13177922,.012900867,-.15706447,-.10649399
10.917812,-.13217291,.012910403,-.15747683,-.10686898
10.919623,-.13256575,.01291992,-.15788834,-.10724318
10.921432,-.13295799,.012929424,-.15829919,-.10761678
10.923237,-.1333496,.012938913,-.15870941,-.1079898
10.925038,-.13374038,.012948384,-.15911874,-.10836202
10.926837,-.13413055,.01295784,-.15952745,-.10873365
10.928633,-.13452008,.012967282,-.15993549,-.10910469
10.930425,-.1349088,.012976705,-.16034268,-.10947493
10.932214,-.1352969,.012986114,-.16074921,-.10984458
10.933999,-.13568416,.012995505,-.16115488,-.11021344
10.935782,-.13607101,.013004886,-.16156012,-.1105819
10.937561,-.13645683,.013014243,-.16196428,-.11094938
10.939338,-.13684224,.013023591,-.162368,-.11131646
10.941111,-.13722682,.01303292,-.16277087,-.11168276
10.942881,-.13761076,.013042235,-.16317308,-.11204846
10.944647,-.1379939,.01305153,-.16357443,-.11241337
10.946411,-.13837661,.013060817,-.16397534,-.11277788
10.948172,-.1387585,.013070085,-.16437539,-.1131416
10.949929,-.13913977,.013079339,-.16477481,-.11350474
10.951683,-.13952021,.013088573,-.16517334,-.11386707
10.953435,-.13990024,.013097798,-.16557145,-.11422902
10.955183,-.14027943,.013107005,-.16596869,-.11459018
10.956928,-.14065801,.013116196,-.16636528,-.11495074
10.958671,-.14103596,.013125374,-.16676122,-.11531071
10.960409,-.14141309,.013134533,-.16715631,-.11566988
10.962146,-.14178981,.013143683,-.16755095,-.11602867
10.963879,-.14216571,.013152813,-.16794474,-.11638666
10.965609,-.14254096,.013161929,-.16833787,-.11674406
10.967336,-.14291561,.013171031,-.16873036,-.11710086
10.96906,-.14328964,.013180119,-.1691222,-.11745708
10.970781,-.14366305,.013189193,-.16951339,-.1178127
10.9725,-.14403583,.013198253,-.16990393,-.11816773
10.974215,-.14440779,.013207293,-.1702936,-.11852197
10.975927,-.14477932,.013216324,-.17068285,-.11887581
10.977636,-.14515005,.013225336,-.17107123,-.11922886
10.979342,-.14552015,.013234333,-.17145896,-.11958133
10.981047,-.14588982,.013243322,-.17184626,-.11993339
10.982747,-.14625868,.013252292,-.17223269,-.12028467
10.984445,-.14662692,.013261246,-.17261848,-.12063535
10.98614,-.14699474,.013270193,-.17300384,-.12098563
10.987832,-.14736173,.013279119,-.17338832,-.12133513
10.989521,-.1477281,.013288031,-.17377216,-.12168404
10.991207,-.14809385,.013296929,-.17415535,-.12203234
10.992891,-.14845918,.013305818,-.17453811,-.12238026
10.994572,-.14882369,.013314688,-.17492001,-.12272739
10.996249,-.14918759,.013323543,-.17530125,-.12307392
10.997925,-.14955106,.013332389,-.17568207,-.12342006
10.999597,-.14991371,.013341215,-.17606202,-.12376541
11.001266,-.15027595,.013350033,-.17644154,-.12411036
11.002933,-.15063736,.013358831,-.17682019,-.12445453
11.004597,-.15099834,.01336762,-.1771984,-.12479829
11.006258,-.15135872,.013376395,-.17757598,-.12514147
11.007916,-.15171847,.013385155,-.17795289,-.12548405
11.009572,-.1520776,.013393901,-.17832917,-.12582605
11.011225,-.15243611,.013402632,-.17870478,-.12616743
11.012875,-.152794,.01341135,-.17907977,-.12650824
11.014523,-.15315148,.013420057,-.17945431,-.12684865
11.016167,-.15350813,.013428747,-.17982799,-.12718827
11.017809,-.15386437,.013437426,-.18020123,-.12752749
11.019448,-.15421999,.013446091,-.18057384,-.12786612
11.021085,-.15457498,.013454742,-.18094578,-.12820417
11.022719,-.15492955,.013463383,-.1813173,-.12854181
11.02435,-.1552833,.013472005,-.18168795,-.12887867
11.025979,-.15563664,.013480617,-.18205817,-.12921512
11.027605,-.15598936,.013489216,-.18242773,-.12955099
11.029228,-.15634146,.013497799,-.18279666,-.12988625
11.030849,-.15669315,.013506373,-.18316515,-.13022114
11.032468,-.1570442,.013514933,-.183533,-.13055542
11.034082,-.15739444,.013523474,-.18389997,-.13088892
11.035696,-.15774447,.013532011,-.18426673,-.13122222
11.037306,-.15809368,.013540528,-.18463261,-.13155472
11.038914,-.15844247,.013549034,-.18499808,-.13188684
11.040519,-.15879063,.013557528,-.18536289,-.13221836
11.042122,-.15913838,.013566012,-.18572728,-.13254949
11.043721,-.15948531,.013574475,-.1860908,-.13287982
11.045319,-.15983182,.013582931,-.18645388,-.13320976
11.046914,-.16017792,.013591376,-.18681653,-.13353932
11.048506,-.16052319,.013599802,-.18717831,-.13386807
11.050097,-.16086826,.013608224,-.18753989,-.13419662
11.051683,-.16121249,.013616626,-.18790059,-.13452439
11.053268,-.16155632,.013625018,-.18826085,-.13485177
11.054851,-.16189952,.013633396,-.18862048,-.13517855
11.05643,-.1622421,.013641761,-.18897946,-.13550474
11.058007,-.16258426,.013650115,-.189338,-.13583054
11.059583,-.16292602,.01365846,-.1896961,-.13615593
11.061154,-.16326694,.013666785,-.19005336,-.13648054
11.062724,-.16360746,.013675101,-.19041017,-.13680476
11.064292,-.16394755,.013683408,-.19076654,-.13712858
11.065857,-.16428703,.0136917,-.19112228,-.1374518
11.067419,-.1646259,.013699978,-.19147736,-.13777444
11.068979,-.16496433,.013708245,-.19183201,-.13809668
11.070537,-.16530216,.013716499,-.19218601,-.13841832
11.072092,-.16563958,.013724743,-.19253957,-.13873957
11.073645,-.16597636,.013732973,-.19289249,-.13906023
11.075195,-.16631274,.013741192,-.19324498,-.1393805
11.076743,-.16664849,.013749398,-.19359683,-.13970016
11.078289,-.16698383,.013757595,-.19394822,-.14001945
11.079832,-.16731855,.013765777,-.19429898,-.14033812
11.081373,-.16765286,.013773948,-.19464931,-.14065641
11.082911,-.16798654,.013782106,-.19499898,-.14097412
11.084448,-.16831982,.013790254,-.19534822,-.14129142
11.085981,-.16865247,.013798388,-.19569682,-.14160813
11.087513,-.16898471,.013806512,-.19604498,-.14192444
11.089042,-.16931632,.013814622,-.19639249,-.14224017
11.090569,-.16964753,.013822721,-.19673957,-.14255549
11.092093,-.16997811,.013830807,-.19708599,-.14287023
11.093615,-.17030828,.013838883,-.197432,-.14318457
11.095135,-.17063804,.013846949,-.19777755,-.14349851
11.096652,-.17096718,.013855001,-.19812247,-.14381187
11.098167,-.1712959,.013863043,-.19846696,-.14412482
11.09968,-.17162399,.013871071,-.1988108,-.14443719
11.101191,-.17195168,.01387909,-.1991542,-.14474916
11.102699,-.17227896,.013887098,-.19949716,-.14506075
11.104205,-.1726056,.013895092,-.19983949,-.14537172
11.105709,-.17293185,.013903077,-.20018138,-.14568232
11.10721,-.17325747,.013911046,-.20052262,-.14599231
11.108709,-.17358267,.013919007,-.20086342,-.14630191
11.110207,-.17390746,.013926958,-.20120379,-.14661112
11.111701,-.17423163,.013934894,-.20154352,-.14691974
11.113194,-.17455539,.013942821,-.20188281,-.14722796
11.114684,-.17487873,.013950738,-.20222168,-.14753579
11.116172,-.17520145,.01395864,-.20255987,-.14784302
11.117659,-.17552397,.013966538,-.20289788,-.14815006
11.119142,-.17584565,.013974416,-.203235,-.14845629
11.120624,-.17616713,.01398229,-.20357192,-.14876235
11.122103,-.176488,.013990149,-.20390818,-.1490678
11.12358,-.17680843,.013997999,-.20424402,-.14937286
11.125054,-.17712827,.014005833,-.20457919,-.14967734
11.126528,-.17744789,.014013664,-.20491415,-.1499816
11.127998,-.17776687,.01402148,-.20524848,-.15028529
11.129466,-.17808525,.014029281,-.20558214,-.15058838
11.130933,-.17840342,.014037077,-.2059156,-.15089126
11.132397,-.17872098,.014044859,-.2062484,-.15119356
11.133859,-.17903811,.014052631,-.20658077,-.15149546
11.135319,-.17935483,.014060394,-.2069127,-.15179697
11.136776,-.17967094,.014068143,-.20724399,-.15209788
11.138232,-.17998683,.014075886,-.20757507,-.1523986
11.139686,-.18030211,.014083615,-.20790549,-.15269873
11.141137,-.18061697,.014091333,-.20823547,-.15299846
11.142586,-.18093121,.014099038,-.20856482,-.1532976
11.144033,-.18124524,.014106737,-.20889394,-.15359655
11.145478,-.18155865,.014114423,-.20922242,-.15389489
11.146921,-.18187165,.014122099,-.20955046,-.15419285
11.148362,-.18218423,.014129764,-.20987807,-.15449041
11.149801,-.18249641,.014137421,-.21020524,-.15478757
11.151238,-.18280816,.014145068,-.21053199,-.15508434
11.152673,-.1831193,.014152699,-.21085809,-.15538052
11.154105,-.18343003,.014160322,-.21118374,-.15567631
11.155536,-.18374033,.014167935,-.21150897,-.15597169
11.156964,-.18405023,.014175537,-.21183378,-.15626669
11.158391,-.18435971,.014183131,-.21215814,-.15656129
11.159816,-.18466878,.014190714,-.21248206,-.15685549
11.161238,-.18497723,.014198284,-.21280536,-.15714911
11.162659,-.18528546,.014205848,-.21312842,-.15744253
11.164077,-.18559308,.014213397,-.21345083,-.15773535
11.165493,-.1859003,.014220937,-.21377282,-.15802777
11.166908,-.18620729,.014228472,-.21409459,-.15832001
11.168321,-.18651368,.014235993,-.21441571,-.15861164
11.169731,-.18681964,.014243504,-.2147364,-.15890288
11.171139,-.18712498,.014251,-.21505643,-.15919353
11.172545,-.18743013,.014258492,-.21537626,-.159484
11.17395,-.18773484,.014265974,-.21569563,-.15977405
11.175353,-.18803915,.014273446,-.21601459,-.16006371
11.176753,-.18834284,.014280903,-.2163329,-.1603528
11.178152,-.18864633,.014288357,-.21665099,-.16064167
11.179548,-.1889492,.014295794,-.21696843,-.16092995
11.180943,-.18925184,.014303228,-.21728566,-.16121803
11.182336,-.18955389,.014310646,-.21760224,-.16150554
11.183726,-.1898555,.014318055,-.21791837,-.16179264
11.185116,-.19015692,.014325459,-.2182343,-.16207953
11.186502,-.1904577,.014332849,-.21854958,-.16236584
11.187887,-.19075809,.014340228,-.21886443,-.16265176
11.189271,-.19105826,.014347604,-.21917905,-.16293748
11.190652,-.19135781,.014354965,-.21949303,-.1632226
11.192031,-.19165695,.014362315,-.21980657,-.16350733
11.193409,-.19195588,.014369661,-.22011989,-.16379187
11.194784,-.19225419,.014376992,-.22043258,-.16407581
11.196157,-.19255209,.014384313,-.22074483,-.16435935
11.19753,-.19284979,.014391631,-.22105686,-.16464271
11.198899,-.19314685,.014398932,-.22136824,-.16492546
11.200268,-.19344372,.01440623,-.2216794,-.16520803
11.201633,-.19373995,.014413512,-.22198991,-.16548999
11.202998,-.19403599,.014420791,-.22230022,-.16577177
11.20436,-.19433141,.014428053,-.22260986,-.16605294
11.205721,-.19462661,.014435312,-.2229193,-.16633391
11.20708,-.1949214,.01444256,-.22322831,-.1666145
11.208436,-.19521558,.014449795,-.22353666,-.1668945
11.209791,-.19550955,.014457024,-.2238448,-.16717429
11.211144,-.19580311,.014464243,-.22415249,-.16745371
11.212496,-.19609624,.014471453,-.22445977,-.16773272
11.213845,-.19638896,.014478653,-.2247666,-.16801132
11.215193,-.19668128,.014485843,-.22507301,-.16828954
11.216539,-.19697338,.014493028,-.2253792,-.16856757
11.217883,-.19726487,.014500199,-.22568473,-.168845
11.219225,-.19755593,.01450736,-.22598983,-.16912203
11.220566,-.1978468,.014514516,-.22629473,-.16939887
11.221905,-.19813725,.014521662,-.22659919,-.16967531
11.223242,-.19842727,.014528799,-.2269032,-.16995136
11.224577,-.19871691,.014535925,-.2272068,-.17022701
11.22591,-.19900611,.014543043,-.22750995,-.17050228
11.227242,-.19929491,.01455015,-.22781268,-.17077714
11.228571,-.19958329,.014557248,-.22811496,-.17105161
11.229899,-.19987147,.01456434,-.22841704,-.17132588
11.231225,-.20015901,.014571418,-.22871847,-.17159957
11.23255,-.20044637,.014578491,-.22901969,-.17187305
11.233872,-.20073329,.014585555,-.22932045,-.17214613
11.235193,-.20101981,.014592608,-.2296208,-.17241883
11.236513,-.20130612,.014599658,-.22992092,-.17269133
11.23783,-.20159182,.014606692,-.23022041,-.17296323
11.239146,-.2018773,.014613721,-.23051967,-.17323494
11.24046,-.20216237,.014620741,-.2308185,-.17350625
11.241773,-.20244703,.01462775,-.23111689,-.17377716
11.243083,-.20273127,.01463475,-.23141485,-.17404769
11.244392,-.20301531,.014641745,-.23171261,-.17431802
11.245699,-.20329873,.014648726,-.23200971,-.17458776
11.247005,-.20358193,.014655702,-.23230658,-.17485729
11.248309,-.20386493,.014662672,-.23260325,-.17512663
11.249611,-.20414732,.014669628,-.23289926,-.17539537
11.250911,-.20442928,.014676575,-.23319484,-.17566372
11.25221,-.20471105,.014683516,-.23349021,-.17593189
