inc_log,yhat,se_hi,lowerci_hi,upperci_hi
10.653724,.33224684,.014632129,.30356839,.36092526
10.656082,.33186769,.014642699,.30316854,.36056685
10.658435,.3314895,.014653246,.30276966,.36020935
10.660783,.33111206,.014663775,.30237159,.35985252
10.663124,.33073568,.014674279,.30197465,.35949674
10.665461,.33036011,.014684764,.30157849,.35914171
10.667792,.32998526,.014695231,.30118313,.35878739
10.670117,.32961151,.014705671,.30078894,.35843411
10.672438,.32923853,.014716092,.30039552,.35808152
10.674752,.32886645,.014726493,.30000305,.35772985
10.677062,.32849514,.014736874,.29961139,.3573789
10.679366,.32812476,.014747233,.29922071,.35702881
10.681665,.32775515,.014757574,.29883084,.35667944
10.683959,.32738644,.014767892,.29844192,.35633099
10.686247,.32701865,.014778187,.29805395,.35598338
10.68853,.32665166,.014788465,.29766679,.35563651
10.690808,.32628539,.014798724,.29728043,.35529035
10.693081,.32592008,.01480896,.29689506,.35494509
10.695348,.32555568,.014819173,.29651064,.35460073
10.697611,.32519189,.014829373,.29612684,.35425693
10.699868,.32482901,.01483955,.29574403,.35391399
10.70212,.32446706,.014849703,.29536217,.35357192
10.704368,.32410571,.014859843,.29498094,.35323048
10.70661,.32374528,.014869959,.2946007,.35288987
10.708847,.32338563,.014880057,.29422125,.35255
10.711079,.3230269,.014890133,.29384276,.35221103
10.713306,.32266879,.014900194,.29346493,.35187262
10.715528,.32231158,.014910232,.29308805,.35153511
10.717746,.32195514,.014920251,.292712,.35119832
10.719958,.32159948,.014930252,.29233673,.35086223
10.722165,.32124472,.01494023,.29196241,.35052705
10.724368,.32089061,.014950193,.29158875,.35019243
10.726566,.32053724,.014960137,.2912159,.34985855
10.728759,.32018477,.014970059,.29084399,.34952554
10.730947,.31983295,.014979966,.29047275,.34919313
10.73313,.31948203,.014989849,.29010245,.3488616
10.73531,.31913173,.014999718,.28973281,.34853062
10.737483,.31878233,.015009564,.28936413,.34820056
10.739653,.31843358,.015019396,.2889961,.34787104
10.741817,.31808573,.015029204,.28862903,.34754243
10.743977,.31773847,.015038998,.28826261,.34721437
10.746132,.31739202,.015048772,.28789696,.34688708
10.748282,.31704631,.015058528,.28753215,.34656048
10.750428,.31670138,.015068264,.28716812,.34623462
10.752569,.3163572,.015077981,.28680491,.34590951
10.754706,.31601366,.015087685,.28644234,.34558496
10.756839,.31567085,.015097368,.28608057,.34526116
10.758966,.31532884,.015107033,.2857196,.34493807
10.761089,.31498757,.015116678,.28535944,.34461573
10.763208,.31464693,.015126308,.28499991,.34429395
10.765322,.31430721,.015135916,.28464136,.34397307
10.767432,.31396794,.015145512,.28428328,.34365261
10.769537,.3136296,.015155085,.28392619,.34333304
10.771638,.31329188,.015164644,.28356972,.34301403
10.773734,.3129549,.015174182,.28321406,.34269577
10.775826,.31261855,.015183707,.28285903,.34237808
10.777914,.31228298,.015193211,.28250483,.34206113
10.779998,.311948,.015202701,.28215125,.34174475
10.782077,.3116138,.015212171,.28179848,.34142911
10.784151,.31128037,.015221622,.28144652,.34111419
10.786222,.31094754,.015231058,.28109521,.34079987
10.788287,.31061548,.015240475,.2807447,.34048626
10.790349,.31028402,.015249876,.28039482,.34017324
10.792407,.30995318,.015259263,.2800456,.3398608
10.79446,.30962312,.015268629,.27969715,.33954909
10.79651,.30929369,.015277982,.27934939,.33923796
10.798554,.308965,.015287315,.2790024,.33892757
10.800595,.3086369,.015296631,.27865607,.33861777
10.802632,.30830947,.015305934,.27831039,.33830854
10.804665,.30798277,.015315216,.27796549,.33800003
10.806693,.30765668,.015324484,.27762124,.33769211
10.808718,.3073312,.015333735,.27727765,.33738479
10.810738,.30700651,.015342968,.27693486,.33707818
10.812754,.30668244,.015352185,.2765927,.33677214
10.814766,.30635896,.015361387,.2762512,.33646673
10.816773,.30603623,.015370569,.2759105,.336162
10.818778,.30571401,.015379741,.27557027,.33585775
10.820778,.3053925,.015388893,.27523085,.33555418
10.822774,.30507165,.015398029,.27489206,.33525124
10.824766,.3047514,.015407151,.27455392,.33494887
10.826754,.30443192,.015416251,.27421662,.33464721
10.828738,.30411288,.015425342,.27387977,.334346
10.830718,.30379462,.015434412,.27354372,.3340455
10.832694,.30347696,.015443468,.27320832,.3337456
10.834667,.30315977,.015452512,.2728734,.33344615
10.836636,.30284336,.015461535,.27253932,.33314741
10.8386,.30252755,.015470544,.27220583,.33284926
10.840561,.30221236,.015479538,.27187303,.33255169
10.842518,.30189776,.015488516,.27154085,.33225471
10.844471,.3015838,.015497478,.2712093,.33195829
10.84642,.30127046,.015506424,.2708784,.33166248
10.848366,.30095771,.015515355,.27054816,.33136725
10.850307,.30064559,.015524271,.27021855,.3310726
10.852245,.30033407,.015533171,.26988959,.33077851
10.854179,.30002317,.015542055,.26956129,.33048502
10.856111,.29971272,.015550929,.26923347,.33019197
10.858037,.29940304,.015559782,.26890641,.32989964
10.85996,.29909396,.01556862,.26858005,.3296079
10.861879,.29878536,.015577446,.26825413,.32931662
10.863795,.29847738,.015586257,.26792887,.32902589
10.865707,.29817,.015595051,.26760426,.32873574
10.867616,.29786325,.015603831,.26728031,.32844618
10.86952,.29755709,.015612595,.26695696,.32815722
10.871422,.2972514,.015621347,.26663414,.32786867
10.873319,.29694647,.015630079,.26631209,.32758087
10.875213,.29664201,.0156388,.26599053,.32729349
10.877104,.29633802,.01564751,.26566947,.32700658
10.87899,.29603478,.015656199,.26534918,.32672036
10.880874,.29573199,.015664877,.2650294,.32643458
10.882753,.29542983,.015673539,.26471025,.3261494
10.884629,.29512829,.015682185,.26439175,.32586479
10.886502,.29482719,.01569082,.26407376,.32558063
10.888371,.2945267,.015699439,.26375636,.32529706
10.890237,.29422686,.015708042,.26343966,.32501405
10.892099,.29392743,.015716635,.26312339,.32473147
10.893958,.29362863,.01572521,.26280782,.32444948
10.895813,.29333046,.015733769,.26249284,.32416809
10.897665,.29303277,.015742319,.26217836,.32388714
10.899513,.29273564,.015750851,.26186454,.32360676
10.901359,.29243901,.015759373,.2615512,.3233268
10.9032,.29214296,.015767878,.26123849,.32304743
10.905038,.29184756,.015776366,.26092643,.32276866
10.906873,.2915526,.015784845,.26061487,.3224903
