year,geolev1,log_inc,tavg_1_pop_ma_30yr,yhat_main,se_main,lowerci_main,upperci_main,yhat_lrtk,se_lrtk,lowerci_lrtk,upperci_lrtk
2009,356016,7.7458653,25.07545969153548,.66067803,.005616535,.64966983,.67168623,.63715762,.0069540739,.62352788,.65078735
2009,356017,7.8018599,20.69061533744011,.6468668,.0071673272,.63281912,.66091448,.64744413,.0079327095,.63189632,.66299194
2009,356018,7.5421042,24.27308587816563,.6954599,.0062372182,.68323517,.70768464,.66983086,.0077735833,.6545949,.68506682
2009,356019,7.7985692,26.37499306958704,.67950112,.0075408039,.66472143,.6942808,.64442009,.0061747176,.63231784,.65652233
2009,356021,7.5187511,26.38561767738992,.72228241,.0074108457,.70775741,.73680741,.69485617,.0067296503,.68166631,.70804602
2009,356023,7.5254898,25.64912204882501,.73705178,.0099083399,.71763182,.75647181,.68239856,.0070404499,.66859949,.69619757
2009,356024,8.175567600000001,26.96412929500342,.62382209,.0094284117,.60534275,.64230144,.58921611,.0060837152,.57729226,.60113996
2009,356026,7.8467484,26.75219530823636,.65662372,.0062253536,.64442229,.66882521,.64337963,.0061736656,.63127947,.65547979
2009,356027,8.296198800000001,26.50092904312115,.58248079,.0065701902,.56960344,.59535813,.55746597,.0058093127,.54607993,.56885201
2009,356028,7.9420862,27.61196452657996,.66697013,.0099373674,.64749324,.68644702,.64887118,.00761382,.63394839,.66379398
2009,356029,7.9723606,25.57277868218116,.61329323,.0054085287,.60269272,.6238938,.60126102,.0063205673,.58887297,.61364913
2009,356030,8.8919172,27.52309312616929,.47654259,.0074710213,.46189967,.49118552,.47563899,.0078087584,.46033412,.49094388
2009,356031,7.8467484,21.26970194387406,.62113774,.0078832218,.60568696,.63658857,.63206965,.0076717297,.6170333,.64710593
2009,356032,8.116793599999999,27.02861308053845,.60209364,.0059641339,.59040409,.61378312,.60134006,.0061836839,.58922023,.61345983
2009,356033,8.111390099999999,27.61400693223819,.62445021,.0077411649,.60927784,.63962263,.61853647,.0075135292,.60381025,.63326275
2009,356034,8.595891999999999,28.29969414282455,.55364054,.010288274,.53347588,.57380515,.55533785,.010629485,.53450441,.57617122
2009,356035,8.3789482,24.37615538580881,.51620167,.0074358066,.5016278,.53077561,.51983923,.0067373812,.50663418,.53304422
2010,360011,9.015910099999999,26.91656924298426,.44066197,.0068422752,.42725134,.45407256,.43720487,.0070191966,.42344749,.45096225
2010,360012,8.672117200000001,27.11987937850787,.50437957,.0063662208,.49190202,.51685715,.50392997,.0066026286,.49098909,.51687092
2010,360013,8.4883451,26.63353470773443,.52960676,.0057760514,.51828593,.54092759,.52564591,.005943011,.51399779,.53729397
2010,360014,9.7378111,27.92243806433949,.32724249,.01014316,.30736226,.34712273,.33655798,.011069126,.31486291,.35825309
2010,360015,8.3422632,27.60256888888889,.57613176,.0069492985,.56251138,.58975214,.57673264,.0074631502,.56210512,.59136015
2010,360016,8.852021199999999,27.86463271822952,.4846417,.007720727,.46950936,.49977404,.49363464,.0088602733,.47626883,.51100045
2010,360017,8.0437469,26.79726823819302,.61285013,.0058248774,.60143358,.62426668,.60900939,.0059928815,.59726351,.6207552
2010,360018,8.0680771,27.62900004015514,.61878633,.0066610309,.60573095,.63184172,.62677675,.0075822361,.61191589,.64163768
2010,360031,10.017397,28.2380834715948,.28469846,.011661204,.26184291,.30755401,.29775375,.013038974,.27219781,.32330966
2010,360032,8.493677099999999,26.72704300707279,.53013128,.0058313343,.51870209,.54156053,.52667767,.0059901229,.51493722,.53841805
2010,360033,8.2663774,26.27614261008442,.56236196,.0057380861,.55111551,.5736084,.55865145,.005821303,.54724187,.57006097
2010,360034,8.255723,26.14692615195072,.56008869,.0059677903,.54839206,.57178533,.55837488,.00585871,.54689205,.56985778
2010,360035,8.6246233,26.62490411042665,.50530529,.0059174858,.49370721,.51690334,.50099844,.0060927644,.48905683,.51294005
2010,360051,8.5525751,25.41448418617385,.50139403,.0060107573,.48961315,.51317489,.49536076,.0063701947,.48287541,.50784612
2010,360052,7.9433608,25.24965682500571,.60806376,.0063623697,.59559375,.62053376,.60315287,.0065574329,.59030056,.61600518
2010,360053,7.529469,25.01284933972165,.67788529,.0074765426,.66323155,.69253904,.67554265,.0074297865,.66098052,.69010478
2010,360061,8.2792835,27.68093373397217,.58215457,.0067251492,.56897348,.5953356,.59048033,.0077138566,.57536149,.60559922
2010,360062,8.5356016,27.67871625553274,.53603834,.0068814321,.522551,.54952568,.54438967,.0078198584,.52906305,.55971634
2010,360063,8.455093400000001,27.68437932740132,.5501678,.0068063946,.5368275,.56350809,.55902344,.0077841273,.5437668,.57428002
2010,360064,10.245015,27.97546331097422,.23822775,.012005107,.21469818,.26175731,.24732588,.012830816,.22217795,.27247381
2010,360071,8.192174,23.85172456947296,.54776216,.0076103103,.53284627,.5626781,.55274534,.0069118268,.5391984,.56629229
2010,360072,8.150527,25.07068525758613,.56856197,.0063740751,.55606902,.58105493,.564466,.0064872894,.55175114,.57718086
2010,360073,8.130996700000001,26.56178540086699,.59318775,.0056799497,.58205527,.60432029,.58833581,.0058391327,.5768913,.59978032
2010,360074,8.111079200000001,26.87716488797627,.59671503,.0060007125,.58495384,.60847622,.59874123,.0060169264,.58694828,.61053419
2010,360081,7.5148082,25.93405725119781,.68927455,.0070688976,.67541975,.70312935,.6881144,.0068998449,.674591,.70163786
2010,360094,9.037921900000001,24.5101621510381,.42866349,.0055024493,.4178789,.43944809,.40196446,.0074277343,.38740635,.41652253
1995,360626,,24.27544394889345,,,,,,,,
1997,368012,,19.80236049317819,,,,,,,,
1997,368014,,22.07023094957792,,,,,,,,
1997,368021,,23.4097869057723,,,,,,,,
1997,368022,,22.61068832397901,,,,,,,,
1997,368023,,23.18257092493726,,,,,,,,
1997,368024,,23.63766022815424,,,,,,,,
1997,368025,,23.50296394341775,,,,,,,,
1997,368026,,24.04891322108145,,,,,,,,
1997,368027,,22.74968263746292,,,,,,,,
1997,368028,,23.92105664613278,,,,,,,,
1997,368031,,24.10605270545289,,,,,,,,
1997,368032,,24.44280804380562,,,,,,,,
1997,368033,,24.66255267624914,,,,,,,,
1997,368034,,24.69123858088068,,,,,,,,
1997,368035,,25.16939415377595,,,,,,,,
2006,372001,10.414211,8.777814063426877,.35275871,.010092461,.33297783,.37253955,.32028991,.010077807,.30053779,.34004205
2006,372002,10.414211,9.693420579420488,.33389845,.0097338883,.31482038,.35297653,.3193368,.00923103,.30124432,.33742929
2006,372003,10.414211,9.305302206342688,.34192392,.0098379422,.32264191,.36120594,.3200362,.009577225,.30126518,.33880723
2006,372004,10.414211,9.263537287519965,.34277555,.0098394435,.32349059,.36206052,.32008556,.0096157352,.30123907,.33893207
2006,372005,10.414211,9.606391056810402,.33569729,.0098170433,.31645626,.35493836,.31953138,.009306632,.30129072,.33777204
2006,372006,10.414211,9.491310523659594,.33814996,.0098525994,.31883922,.35746071,.3197552,.0094084796,.30131492,.33819547
2006,372007,10.414211,9.954199697558749,.32843515,.0098988144,.30903381,.34783646,.31862348,.0090128072,.30095869,.33628824
2006,372008,10.414211,9.29091335468857,.34221178,.0099655138,.32267973,.36174384,.32005379,.0095904702,.30125681,.33885074
1995,376001,,,,,,,,,,
1995,376002,,,,,,,,,,
1995,376003,,,,,,,,,,
1995,376004,,,,,,,,,,
1995,376005,,,,,,,,,,
1995,376006,,,,,,,,,,
2001,380001,,12.10552045268537,,,,,,,,
2001,380003,,11.93347764462697,,,,,,,,
2001,380004,,4.65662494480219,,,,,,,,
2001,380005,,11.71508355090121,,,,,,,,
2001,380006,,11.72252472471823,,,,,,,,
2001,380007,,12.43386878668492,,,,,,,,
2001,380008,,12.87496004371435,,,,,,,,
2001,380009,,12.93062714697696,,,,,,,,
2001,380010,,12.82658067834816,,,,,,,,
2001,380012,,15.61065018206708,,,,,,,,
2001,380013,,13.03960256253707,,,,,,,,
2001,380014,,13.39256098407483,,,,,,,,
2001,380015,,15.14717821765914,,,,,,,,
2001,380016,,15.37313260232717,,,,,,,,
2001,380017,,12.97234277590691,,,,,,,,
2001,380018,,15.82457702486881,,,,,,,,
2001,380019,,16.95945104814054,,,,,,,,
2001,380020,,16.13797494045174,,,,,,,,
2001,388001,8.7018843,26.84414273693817,.49151063,.0062759812,.47920993,.5038113,.49190518,.0063290112,.47950056,.50430983
2001,388002,8.7018843,25.30077116678074,.46923229,.0067291586,.45604336,.48242119,.46743447,.0065957154,.45450708,.48036182
2001,388003,8.7018843,25.55938517180014,.47102591,.0067370362,.45782158,.48423028,.47012538,.0064676697,.45744899,.48280177
2001,388004,8.7018843,24.14355698197581,.45790562,.0075778831,.44305325,.472758,.46136883,.0069644535,.44771877,.47501892
2001,388005,8.7018843,25.3486699785535,.46895495,.0068185753,.45559078,.48231912,.46789351,.006572464,.4550117,.4807753
2001,388006,8.7018843,24.23104580150582,.4571555,.0077171191,.44203022,.47228077,.4615126,.006952079,.44788679,.47513843
2001,388007,8.7018843,25.29639795482546,.46802974,.0068966504,.45451254,.48154691,.46739346,.0065977979,.45446202,.48032489
2001,388008,8.7018843,25.74059590965092,.47353277,.006601186,.46059468,.48647085,.47232902,.006378185,.45982799,.48483002
2001,388009,8.7018843,26.29217991421401,.48092663,.0063986084,.46838558,.49346766,.48074079,.0061819581,.46862435,.49285719
2001,388010,8.7018843,26.24877404152407,.48011324,.006428455,.46751371,.4927128,.47998229,.0061894306,.46785122,.49211335
2001,388011,8.7018843,25.30766084234542,.46852908,.0068265586,.45514926,.48190889,.46749943,.006592358,.45457867,.48042023
2001,388012,8.7018843,24.68070801003879,.46165171,.0073205475,.44730371,.47599971,.46303207,.0068471693,.44961187,.47645229
2001,388013,8.7018843,26.10091421218343,.48049256,.0062198532,.46830186,.49268323,.47752506,.0062279482,.4653185,.48973161
2001,388014,8.7018843,26.30739089755875,.48375568,.0061489646,.47170392,.49580744,.48101065,.0061798324,.46889842,.49312291
2004,400011,,16.98989390371892,,,,,,,,
2004,400012,,19.51728380743783,,,,,,,,
2004,400013,,18.21640368423454,,,,,,,,
2004,400014,,18.10821647547342,,,,,,,,
2004,400021,,18.62368410860142,,,,,,,,
2004,400022,,17.28301232762948,,,,,,,,
2004,400023,,16.3526138115446,,,,,,,,
2004,400024,,17.72834425735797,,,,,,,,
2004,400031,,19.08918585261236,,,,,,,,
2004,400032,,17.45006890714123,,,,,,,,
2004,400034,,20.53429467214237,,,,,,,,
2005,418001,,26.76394426465891,,,,,,,,
2005,418002,,21.52533200730094,,,,,,,,
2005,418003,,22.19547343828428,,,,,,,,
2005,418004,,22.88623844307552,,,,,,,,
2005,418005,,24.23707970522474,,,,,,,,
2005,418006,,23.52473819758157,,,,,,,,
2005,418007,,22.79046147205111,,,,,,,,
2005,418008,,24.23303373305955,,,,,,,,
2005,418009,,21.30409015468857,,,,,,,,
2005,418010,,25.10155210403833,,,,,,,,
2005,418011,,25.877670544376,,,,,,,,
2005,418012,,26.42050825553274,,,,,,,,
2005,418013,,26.79394936892539,,,,,,,,
2005,418014,,26.60528805749487,,,,,,,,
2005,418015,,23.83842343874058,,,,,,,,
2005,418016,,27.48991763449693,,,,,,,,
2005,418017,,26.50128583618526,,,,,,,,
2005,418018,,22.58712751631302,,,,,,,,
2006,426001,,11.71758303080082,,,,,,,,
2006,426002,,14.89573210495095,,,,,,,,
2006,426003,,15.56744588546658,,,,,,,,
2006,426004,,15.67872367419575,,,,,,,,
2006,426005,,15.84628513255761,,,,,,,,
2006,426006,,14.95376481222907,,,,,,,,
2006,426007,,13.26861601003879,,,,,,,,
2006,426008,,12.4813706794433,,,,,,,,
2006,426009,,10.11998720018252,,,,,,,,
2006,426010,,11.02870930595483,,,,,,,,
2008,430012,6.6321797,25.99874332466348,.84496164,.0099457018,.82546842,.86445487,.84754324,.0096248053,.82867897,.86640751
2008,430021,6.6321797,24.9586513474789,.83259976,.010664781,.81169719,.85350233,.83626431,.010182938,.81630611,.85622251
2008,430027,6.6321797,25.40620804745608,.83715981,.010363786,.81684721,.85747248,.84007245,.0099307466,.82060856,.85953641
2008,430030,6.6321797,25.39204251699749,.83683378,.01038876,.81647223,.85719538,.83992851,.009938797,.82044882,.8594082
2008,430033,6.6321797,25.42587597444673,.83800316,.010298386,.8178187,.85818762,.84027493,.0099196192,.82083279,.85971701
2008,454101,,21.00533645722108,,,,,,,,
2008,454102,,24.68183802327173,,,,,,,,
2008,454103,,23.32094749167237,,,,,,,,
2008,454104,,21.16713252749259,,,,,,,,
2008,454105,,20.99144024458134,,,,,,,,
2008,454201,,22.10446484417066,,,,,,,,
2008,454202,,24.52614193657312,,,,,,,,
2008,454203,,21.69807943326489,,,,,,,,
2008,454204,,21.74273053524983,,,,,,,,
2008,454205,,24.71185181017568,,,,,,,,
2008,454206,,21.99944912799452,,,,,,,,
2008,454207,,22.43404753456536,,,,,,,,
2008,454208,,21.28599295642254,,,,,,,,
2008,454209,,22.25901237964865,,,,,,,,
2008,454301,,23.7483827816564,,,,,,,,
2008,454302,,23.53119536481862,,,,,,,,
2008,454303,,22.5578671321013,,,,,,,,
2008,454304,,21.98855286972394,,,,,,,,
2008,454305,,22.50004486972393,,,,,,,,
2008,454307,,23.13325862377367,,,,,,,,
2008,454308,,22.79392228884326,,,,,,,,
2008,454309,,21.56566965092402,,,,,,,,
2008,454310,,25.99393949623545,,,,,,,,
2008,454311,,25.71119613597992,,,,,,,,
2008,454312,,24.30298219393109,,,,,,,,
2008,454313,,23.90752642026009,,,,,,,,
2000,458001,9.115092300000001,27.31685734610997,.42478997,.0075031593,.41008404,.43949589,.42964137,.0078099575,.41433412,.44494858
2000,458002,8.696881299999999,27.5938082746977,.50590819,.0069626463,.49226168,.51955473,.5127942,.0077122007,.49767858,.52790982
2000,458003,8.2787161,27.30944673237509,.57562912,.0062320279,.56341457,.58784366,.57960355,.0066560833,.56655788,.59264922
2000,458004,9.138032000000001,27.3122398868355,.42011213,.0075693503,.40527648,.43494779,.42539504,.0078573739,.40999487,.44079521
2000,458005,9.041601200000001,26.86548581428246,.42869943,.0071149776,.41475433,.44264454,.4314009,.00703897,.41760477,.44519705
2000,458006,8.922490099999999,26.35949462651152,.4433428,.0067211501,.43016961,.45651603,.44234198,.0065949336,.42941615,.45526782
2000,458007,9.464688300000001,27.68387608031029,.3701517,.0089006051,.35270682,.38759655,.3777402,.0095757702,.35897204,.39650837
2000,458008,9.0349798,26.75458102760666,.42857748,.0070395228,.41478029,.44237471,.43009159,.0069494341,.41647094,.44371223
2000,458009,8.696881299999999,27.98565685877253,.51484013,.0077166515,.49971575,.52996445,.52564096,.0091650244,.50767785,.54360408
2000,458010,9.610773099999999,26.86566932329455,.32700074,.0087874504,.30977768,.34422383,.32921347,.0087344171,.31209433,.34633261
2000,458011,9.604474099999999,27.02646477298654,.33203423,.0087732952,.31483889,.34922957,.3341819,.0088387933,.31685817,.35150561
2000,458012,,26.34661252657997,,,,,,,,
2000,458013,,26.90456655897787,,,,,,,,
2009,466001,7.0646825,28.81356538443988,.85723704,.017130394,.8236621,.89081204,.85175073,.0149741,.822402,.8810994
2009,466002,7.0646825,27.83067848323066,.82364529,.011124157,.80184233,.84544826,.81340665,.0099515002,.79390204,.83291119
2009,466003,7.0646825,27.27267881724846,.80479115,.0087966667,.78754997,.82203227,.79656994,.0085604889,.77979171,.81334817
2009,466004,7.0646825,28.67109950992471,.84962946,.015434791,.81937784,.87988108,.84546292,.014037577,.81794977,.87297606
2009,466005,7.0646825,29.08594157608944,.8678847,.019015042,.83061594,.90515351,.8644976,.01695982,.83125693,.89773822
2009,466006,7.0646825,29.31958275701574,.89462894,.024991373,.84564674,.94361109,.8762123,.018867617,.83923244,.91319215
2009,466007,7.0646825,29.95792020533881,.92108309,.031128293,.86007279,.98209345,.91206419,.025049921,.86296725,.96116114
2009,466009,7.0646825,27.51628329272188,.81288701,.0096590631,.79395562,.83181846,.80350602,.0090463152,.7857756,.82123649
2010,484001,9.551645300000001,17.86259233036733,.33793229,.0082445461,.32177329,.35409132,.37790117,.007459437,.36328095,.39252141
2010,484002,9.581106200000001,18.88974259183208,.35973847,.0072291275,.34556964,.3739073,.35532275,.0075167255,.34059024,.37005526
2010,484003,9.6047726,23.89549194980607,.32024923,.0071447031,.30624586,.3342526,.29910922,.0088577541,.28174835,.31647012
2010,484004,10.566318,26.71734402190281,.16407432,.012049958,.14045684,.18769181,.1543363,.012303114,.13022265,.17844997
2010,484005,9.698329899999999,20.61294634451289,.33055153,.0064055431,.31799689,.34310615,.30799225,.0080110515,.2922909,.32369363
2010,484006,9.4320211,25.12876851106548,.34641212,.0074349525,.33183989,.36098436,.33483857,.0082882391,.31859392,.35108322
2010,484007,8.599017099999999,23.16837124800365,.49227694,.0056215925,.48125881,.50329506,.48127612,.0068913372,.46776935,.49478289
2010,484008,9.649422599999999,17.83467898060689,.36522764,.0057493621,.35395911,.3764962,.36082184,.0076127481,.34590113,.37574255
2010,484009,10.319928,16.55998168104039,.21353857,.01025129,.19344641,.23363073,.26207784,.008917232,.2446004,.27955529
2010,484010,9.263496399999999,18.56556217385353,.40120456,.006492455,.38847959,.41392955,.41773552,.007088643,.40384203,.431629
2010,484011,9.124388700000001,18.66580341866301,.40433013,.0078654373,.38891417,.4197461,.44103655,.0069801323,.42735574,.45471734
2010,484012,8.778672200000001,24.95930937622633,.46909282,.0053118975,.45868167,.47950393,.45087776,.0068517081,.43744865,.46430686
2010,484013,8.9782686,16.73761888204426,.46524775,.0076671219,.45022047,.48027503,.49998525,.0072367359,.48580149,.51416898
2010,484014,9.4143486,20.10250774994296,.34048694,.0082061905,.32440311,.35657078,.36621836,.0072786934,.35195237,.38048434
2010,484015,9.1605606,15.70085786995209,.43631753,.0086678648,.41932884,.45330623,.48429316,.0071246005,.4703292,.49825713
2010,484016,8.918976799999999,19.154809002966,.45377836,.0067132697,.44062057,.46693611,.46987224,.0068420614,.45646206,.48328245
2010,484017,9.2298489,23.02543468674424,.36732668,.0076894602,.35225561,.38239774,.36865529,.0076987222,.35356608,.38374451
2010,484018,8.936200100000001,23.09466890166553,.42673397,.0064290334,.41413331,.43933466,.42105487,.0071936878,.40695551,.43515426
2010,484019,10.004248,22.47518829751312,.26306346,.0078638932,.24765052,.27847642,.2329933,.009649762,.21408013,.25190648
2010,484020,8.6175394,21.29337611498973,.49923208,.0055834427,.48828873,.51017541,.49339989,.0066649532,.48033682,.50646293
2010,484021,9.0128374,17.52382002829112,.44296381,.0076586273,.42795318,.45797443,.48042423,.007141151,.46642783,.49442062
2010,484022,9.5883913,18.02931806890258,.32845697,.0084349336,.31192482,.34498915,.36846349,.0075175478,.35372937,.38319761
2010,484023,9.769644700000001,26.28173219895049,.29553825,.0088888016,.27811652,.31296,.28884608,.0091503132,.27091178,.30678034
2010,484024,9.1702318,19.77711027697924,.40714583,.0063573718,.3946856,.41960603,.41493794,.0069100484,.40139449,.4284814
2010,484025,9.241159400000001,25.15936071457906,.40269622,.0063212239,.39030683,.41508558,.36935785,.0077469908,.35417402,.38454166
2010,484026,9.5866089,23.38675035546429,.36924687,.0087630507,.35207161,.38642213,.30318037,.0086950921,.2861383,.32022244
2010,484027,9.438261000000001,26.90045998357289,.37039116,.0080272714,.35465798,.38612431,.36099568,.008191728,.34494019,.37705117
2010,484028,9.5030193,24.16168188637919,.35779607,.0065943622,.34487134,.37072077,.3175554,.0085901469,.30071902,.33439177
2010,484029,8.816141099999999,15.14577160939996,.50537121,.0092745507,.48719344,.52354902,.55478376,.0073783826,.54032236,.5692451
2010,484030,8.976810499999999,23.17665398129136,.43371847,.0053555085,.42322186,.44421506,.41341135,.007269694,.39916304,.42765969
2010,484031,9.2056208,26.52782775541866,.40255663,.0070269685,.38878402,.41632923,.39471424,.0073245331,.38035843,.40907007
2010,484032,8.937654500000001,16.61668824731919,.46638656,.0078567751,.45098758,.48178557,.50930822,.0072700945,.49505913,.52355736
2000,496001,,-1.94042091480721,,,,,,,,
2000,496002,,-5.603258210148299,,,,,,,,
2000,496003,,-1.669377936281086,,,,,,,,
2000,496004,,-.9634403348756558,,,,,,,,
2000,496005,,-1.044967731950992,,,,,,,,
2000,496006,,2.994296823819302,,,,,,,,
2000,496007,,.6387855932375086,,,,,,,,
2000,496008,,2.58762507245357,,,,,,,,
2000,496009,,-4.464163982001369,,,,,,,,
2000,496010,,1.251990063773671,,,,,,,,
2000,496011,,4.916979652530231,,,,,,,,
2000,496012,,1.728685970851016,,,,,,,,
2000,496013,,.2628407594889345,,,,,,,,
2000,496014,,-.8354800882975131,,,,,,,,
2000,496015,,-2.360070733502167,,,,,,,,
2000,496016,,.2862818174072552,,,,,,,,
2000,496017,,-3.77178356856856,,,,,,,,
2000,496018,,-.7823896063837554,,,,,,,,
2000,496019,,.4659579009500341,,,,,,,,
2000,496020,,-1.586426274686744,,,,,,,,
2000,496021,,-2.368064151220625,,,,,,,,
2004,504001,8.415161100000001,,,,,,,,,
2004,504002,8.415161100000001,21.41276024549395,.52090991,.006728088,.50772309,.53409672,.52835786,.0067577697,.51511288,.54160285
2004,504003,8.415161100000001,20.09611549714807,.54641157,.0058895135,.53486836,.55795479,.54571116,.0069264062,.53213567,.55928671
2004,504004,8.415161100000001,18.28926636093999,.5650124,.0061257146,.55300623,.57701856,.57470042,.0075315908,.55993879,.58946204
2004,504005,8.415161100000001,17.86680958612822,.55491632,.0072927163,.54062289,.56920981,.58187878,.0076792664,.56682771,.59692985
2004,504006,8.415161100000001,17.07929239698836,.56855595,.0072526177,.55434108,.58277082,.59530896,.0079128407,.57980007,.61081785
2004,504007,8.0838451,18.72257890942277,.62295502,.0070186853,.60919863,.63671142,.62691516,.0080323415,.61117208,.64265829
2004,504008,8.4128323,16.51689477800593,.58654469,.0068845865,.57305115,.60003823,.60520631,.0080381632,.58945185,.62096083
2004,504009,8.415161100000001,17.80311683686973,.5514949,.0075759687,.53664625,.56634349,.5829652,.0077004572,.56787258,.59805787
2004,504010,8.415161100000001,17.66272659639516,.55631661,.0073916581,.54182923,.570804,.58536178,.0077459929,.57017994,.60054368
2004,504011,8.415161100000001,18.19343283869496,.54813093,.0074053449,.53361672,.56264514,.57632309,.0075660008,.56149405,.59115219
2004,504012,8.415161100000001,17.89063283139403,.58227772,.0059539131,.57060826,.59394717,.58147258,.007671271,.56643718,.59650803
2004,504013,8.415161100000001,15.90987729591604,.60283154,.0067647267,.58957291,.61609018,.61477071,.0081153819,.59886485,.63067657
2004,504014,8.415161100000001,17.12643707049966,.58001441,.0066179791,.56704342,.59298539,.59450781,.0079008471,.57902241,.60999316
2004,504015,8.415161100000001,16.33655006433949,.58963478,.006940864,.57603091,.60323858,.60778666,.0080628647,.59198374,.62358958
2004,504016,8.415161100000001,16.65733826876568,.57256573,.0074979444,.55787003,.58726144,.60243738,.0080072284,.58674353,.61813128
2007,508001,,23.21047291809263,,,,,,,,
2007,508002,,25.30818094638375,,,,,,,,
2007,508003,,25.25061004426192,,,,,,,,
2007,508004,,24.3677557681953,,,,,,,,
2007,508005,,24.16535720830482,,,,,,,,
2007,508006,,23.12214775998175,,,,,,,,
2007,508007,,25.15864808761122,,,,,,,,
2007,508008,,23.7228406954141,,,,,,,,
2007,508009,,23.94698998767967,,,,,,,,
2007,508010,,24.01757830618298,,,,,,,,
2007,508011,,24.01069046589094,,,,,,,,
2001,524001,,20.88892214738764,,,,,,,,
2001,524002,,21.35534753456537,,,,,,,,
2001,524003,,21.50786144923568,,,,,,,,
2001,524004,,22.8516085712982,,,,,,,,
2001,524005,,17.14547205475701,,,,,,,,
2001,524006,,24.43647039105635,,,,,,,,
2001,524007,,18.62756817065936,,,,,,,,
2001,524008,,12.91352877900981,,,,,,,,
2001,524009,,23.20005299931554,,,,,,,,
2001,524010,,18.50581697284965,,,,,,,,
2001,524011,,21.52042374629249,,,,,,,,
2001,524012,,6.292200456637919,,,,,,,,
2001,524013,,18.78354146748802,,,,,,,,
2001,524014,,19.87876077298654,,,,,,,,
2005,558005,7.7648673,22.15054913255761,.61791623,.0091241971,.6000331,.63579935,.63767695,.0077148182,.62255621,.65279776
2005,558020,7.7648673,22.21708002646589,.61692595,.009203542,.59888732,.63496453,.63710588,.0077064387,.62200159,.65221024
2005,558025,7.8803282,25.18630214191193,.62400448,.0059499075,.61234289,.63566607,.61391467,.006676577,.60082883,.62700057
2005,558030,7.8803282,27.18881320556697,.64522475,.0063051055,.63286692,.65758252,.64788157,.0066269655,.63489294,.66087013
2005,558040,7.5866952,24.46757335979922,.66137165,.0079023251,.64588338,.67685992,.66237152,.0075900112,.64749539,.6772477
2005,558050,7.7648673,25.05438926945015,.63197291,.007451144,.61736894,.64657688,.63358521,.0069339089,.619995,.64717543
2005,558055,8.292921099999999,26.34062251243441,.55506933,.0060132346,.54328358,.56685507,.5550344,.0058123488,.5436424,.5664264
2005,558065,7.7648673,25.37967235774584,.63604015,.0071234275,.62207848,.65000182,.63643622,.0067312582,.62324321,.64962929
2005,558070,8.292921099999999,26.41054935432352,.55648625,.0059607844,.54480332,.56816918,.55632263,.0058060833,.54494292,.56770235
2005,558075,8.292921099999999,25.65176282819987,.54445219,.0065163951,.53168029,.55722409,.54464251,.0061091622,.53266877,.55661625
2005,558080,7.7812901,26.87727191330139,.65554684,.0063235122,.64315301,.66794074,.65795547,.0063591721,.64549172,.67041922
2005,558085,7.7648673,25.93884613004791,.64433664,.0065738917,.63145202,.6572212,.64328742,.0063876985,.63076776,.65580708
2010,566001,,27.05363568514716,,,,,,,,
2010,566002,,27.43667675108373,,,,,,,,
2010,566003,,26.96797902532511,,,,,,,,
2010,566004,,27.19832593292266,,,,,,,,
2010,566005,,26.73323817202829,,,,,,,,
2010,566006,,27.17944268218116,,,,,,,,
2010,566007,,27.51553498334474,,,,,,,,
2010,566008,,28.71790113529546,,,,,,,,
2010,566009,,27.03834464795802,,,,,,,,
2010,566010,,27.37123586402007,,,,,,,,
2010,566011,,27.23274683458818,,,,,,,,
2010,566012,,27.15257728040155,,,,,,,,
2010,566013,,26.12511491124801,,,,,,,,
2010,566014,,26.82900571115674,,,,,,,,
2010,566015,,27.71756583344741,,,,,,,,
2010,566016,,27.13401517590691,,,,,,,,
2010,566017,,27.6252079406799,,,,,,,,
2010,566018,,25.84438865708419,,,,,,,,
2010,566019,,26.84219218434862,,,,,,,,
2010,566020,,27.00217906365503,,,,,,,,
2010,566021,,28.70491264795802,,,,,,,,
2010,566022,,27.11083816290213,,,,,,,,
2010,566023,,27.17944935158567,,,,,,,,
2010,566024,,27.54440061692905,,,,,,,,
2010,566025,,27.26039007894137,,,,,,,,
2010,566026,,27.88203842391056,,,,,,,,
2010,566027,,27.53791243075519,,,,,,,,
2010,566028,,26.81114241022131,,,,,,,,
2010,566029,,26.61838105772302,,,,,,,,
2010,566030,,27.13565480082136,,,,,,,,
2010,566031,,24.58366171206936,,,,,,,,
2010,566032,,26.94175191695186,,,,,,,,
2010,566033,,28.72009699110199,,,,,,,,
2010,566034,,26.83641399041752,,,,,,,,
2010,566035,,28.1277933963039,,,,,,,,
2010,566036,,27.37566378553502,,,,,,,,
2010,566037,,26.83794729728497,,,,,,,,
1973,586001,,,,,,,,,,
1973,586003,,,,,,,,,,
1973,586004,,,,,,,,,,
1973,586005,,,,,,,,,,
2010,591002,8.2852821,,,,,,,,,
2010,591003,9.8321352,,,,,,,,,
2010,591004,8.622588199999999,,,,,,,,,
2010,591005,8.103930500000001,,,,,,,,,
2010,591006,8.4695292,,,,,,,,,
2010,591007,8.551075900000001,,,,,,,,,
2010,591008,9.538691500000001,,,,,,,,,
2002,600001,8.159705199999999,24.36353360803103,.58036089,.0050118137,.57053792,.59018385,.55916768,.0068028308,.54583436,.572501
2002,600002,7.878334,23.24094626146475,.62350672,.0061712936,.61141121,.63560224,.61038458,.0073718205,.59593606,.62483305
