inc_log,yhat,se,lowerci_hi,upperci_hi
10.910533,.0013413191,.017513137,-.032983802,.03566644
10.912357,.00098371087,.017522804,-.033360355,.035327777
10.914179,.00062666333,.017532459,-.033736326,.034989651
10.915998,.00027017665,.0175421,-.034111705,.034652058
10.917812,-.000085562286,.01755172,-.034486301,.034315176
10.919623,-.00044055347,.017561322,-.034860112,.033979006
10.921432,-.00079498388,.017570911,-.035233337,.033643369
10.923237,-.0011488535,.017580485,-.035605971,.033308264
10.925038,-.0015019752,.017590042,-.035977822,.032973874
10.926837,-.0018545364,.017599585,-.036349088,.032640014
10.928633,-.0022065365,.017609112,-.036719762,.03230669
10.930425,-.002557789,.017618623,-.037089653,.031974077
10.932214,-.0029084806,.017628118,-.037458956,.031641997
10.933999,-.0032584246,.017637596,-.037827477,.031310625
10.935782,-.0036079946,.017647063,-.038195603,.030979615
10.937561,-.0039566299,.017656507,-.038562749,.030649489
10.939338,-.0043048915,.017665943,-.038929503,.030319721
10.941111,-.0046524052,.017675361,-.039295472,.029990664
10.942881,-.0049993582,.017684763,-.039660856,.02966214
10.944647,-.0053455634,.017694147,-.040025454,.029334327
10.946411,-.0056913947,.017703522,-.040389661,.02900687
10.948172,-.0060364786,.017712878,-.040753081,.028680123
10.949929,-.0063810013,.017722219,-.041115914,.028353911
10.951683,-.0067247762,.017731544,-.041477963,.02802841
10.953435,-.0070681772,.017740857,-.041839618,.027703265
10.955183,-.0074108308,.017750153,-.042200491,.027378829
10.956928,-.0077529233,.017759435,-.042560775,.027054928
10.958671,-.0080944551,.017768702,-.04292047,.026731562
10.960409,-.0084352391,.017777951,-.043279383,.026408903
10.962146,-.0087756496,.01778719,-.043637902,.026086604
10.963879,-.0091153122,.017796412,-.043995637,.025765013
10.965609,-.0094544133,.017805617,-.044352785,.025443956
10.967336,-.0097929547,.017814811,-.044709343,.025123432
10.96906,-.010130934,.01782399,-.045065314,.024803443
10.970781,-.010468354,.017833155,-.045420695,.024483986
10.9725,-.010805212,.017842306,-.045775488,.024165064
10.974215,-.011141323,.017851437,-.046129495,.02384685
10.975927,-.01147706,.01786056,-.046483114,.023528995
10.977636,-.011812049,.017869662,-.046835944,.023211848
10.979342,-.012146477,.017878752,-.047188189,.022895236
10.981047,-.012480531,.017887834,-.047540043,.022578979
10.982747,-.012813838,.017896896,-.047891106,.022263432
10.984445,-.013146584,.017905943,-.048241585,.02194842
10.98614,-.013478955,.017914981,-.048591673,.021633763
10.987832,-.01381058,.017924001,-.048940975,.021319816
10.989521,-.014141643,.017933005,-.049289688,.021006403
10.991207,-.014472146,.017941998,-.049637813,.020693524
10.992891,-.014802274,.01795098,-.049985547,.020381
10.994572,-.015131655,.017959943,-.050332498,.020069186
10.996249,-.015460475,.017968891,-.050678857,.019757904
10.997925,-.015788922,.017977832,-.051024824,.01944698
10.999597,-.016116621,.017986752,-.051370006,.019136766
11.001266,-.016443945,.017995665,-.0517148,.018826908
11.002933,-.016770523,.018004557,-.052058805,.018517761
11.004597,-.017096726,.01801344,-.052402418,.018208968
11.006258,-.017422367,.01802231,-.052745443,.017900709
11.007916,-.017747449,.018031165,-.053087883,.017592983
11.009572,-.01807197,.018040005,-.05342973,.01728579
11.011225,-.018395929,.018048832,-.053770989,.01697913
11.012875,-.018719329,.018057644,-.05411166,.016673004
11.014523,-.019042354,.018066447,-.054451942,.016367234
11.016167,-.019364631,.018075231,-.054791436,.016062172
11.017809,-.019686535,.018084006,-.055130538,.015757468
11.019448,-.020007877,.018092768,-.055469051,.015453297
11.021085,-.02032866,.018101515,-.055806976,.015149658
11.022719,-.020649068,.018110253,-.056144509,.014846374
11.02435,-.020968728,.01811897,-.056481257,.014543802
11.025979,-.021288015,.01812768,-.056817614,.014241585
11.027605,-.02160674,.018136375,-.057153381,.0139399
11.029228,-.021924905,.018145055,-.057488557,.01363875
11.030849,-.022242695,.018153727,-.057823345,.013337954
11.032468,-.022559926,.018162383,-.058157545,.013037692
11.034082,-.022876408,.018171022,-.058490954,.012738139
11.035696,-.023192704,.018179655,-.058824174,.012438766
11.037306,-.023508251,.01818827,-.059156604,.012140102
11.038914,-.023823425,.018196875,-.059488643,.011841794
11.040519,-.024138039,.018205466,-.059820093,.011544018
11.042122,-.024452277,.018214047,-.060151152,.011246598
11.043721,-.024765769,.01822261,-.060481425,.010949889
11.045319,-.025078887,.018231163,-.060811307,.010653535
11.046914,-.025391631,.018239707,-.061140798,.010357536
11.048506,-.025703626,.01824823,-.061469499,.010062248
11.050097,-.026015434,.01825675,-.06179801,.0097671384
11.051683,-.026326496,.018265251,-.062125731,.009472739
11.053268,-.026637184,.018273743,-.062453061,.0091786943
11.054851,-.02694731,.01828222,-.062779807,.0088851824
11.05643,-.027256876,.018290684,-.063105956,.0085922042
11.058007,-.027566068,.018299136,-.063431717,.0082995808
11.059583,-.027874885,.018307582,-.063757084,.0080073131
11.061154,-.028182955,.018316006,-.064081669,.0077157556
11.062724,-.028490653,.018324422,-.064405859,.0074245534
11.064292,-.028797975,.018332828,-.064729661,.0071337069
11.065857,-.029104738,.018341219,-.065052867,.0068433927
11.067419,-.029410938,.018349597,-.065375485,.0065536117
11.068979,-.029716766,.018357966,-.065697715,.006264186
11.070537,-.030022031,.01836632,-.066019356,.005975293
11.072092,-.030326923,.018374663,-.066340603,.0056867553
11.073645,-.030631255,.018382994,-.066661261,.0053987503
11.075195,-.030935213,.018391315,-.066981524,.0051111011
11.076743,-.03123861,.01839962,-.067301206,.0048239841
11.078289,-.031541634,.018407919,-.067620486,.0045372229
11.079832,-.031844094,.0184162,-.067939185,.0042509944
11.081373,-.032146182,.018424474,-.068257488,.0039651212
11.082911,-.032447711,.018432733,-.068575203,.0036797805
11.084448,-.032748863,.018440982,-.068892524,.0033947953
11.085981,-.033049457,.018449217,-.069209255,.0031103427
11.087513,-.033349678,.018457443,-.069525599,.0028262455
11.089042,-.033649333,.018465653,-.069841348,.0025426808
11.090569,-.033948619,.018473854,-.070156708,.0022594715
11.092093,-.034247342,.018482042,-.07047148,.0019767948
11.093615,-.034545694,.018490219,-.070785858,.0016944734
11.095135,-.034843668,.018498389,-.07109984,.0014125076
11.096652,-.035141084,.018506542,-.071413241,.0011310742
11.098167,-.035438124,.018514687,-.07172624,.00084999617
11.09968,-.035734605,.018522818,-.072038658,.00056945049
11.101191,-.03603071,.018530939,-.072350681,.00028926032
11.102699,-.036326442,.018539049,-.072662309,9.4255684e-06
11.104205,-.036621615,.018547146,-.072973356,-.00026987688
11.105709,-.036916412,.018555233,-.073284,-.00054882385
11.10721,-.037210651,.018563306,-.073594064,-.0008272386
11.108709,-.037504513,.018571369,-.073903725,-.0011052979
11.110207,-.037798002,.018579423,-.074213006,-.0013830018
11.111701,-.038090929,.018587463,-.074521691,-.0016601735
11.113194,-.038383484,.018595492,-.074829981,-.0019369897
11.114684,-.038675666,.018603513,-.075137883,-.0022134506
11.116172,-.038967285,.018611519,-.07544519,-.0024893794
11.117659,-.039258718,.018619521,-.07575231,-.0027651296
11.119142,-.039549403,.018627502,-.076058641,-.0030401708
11.120624,-.039839901,.01863548,-.076364771,-.0033150334
11.122103,-.04012984,.018643443,-.076670319,-.0035893638
11.12358,-.040419403,.018651396,-.076975465,-.0038633388
11.125054,-.040708408,.018659335,-.07728003,-.0041367817
11.126528,-.040997222,.018667269,-.077584401,-.0044100466
11.127998,-.041285478,.018675189,-.077888176,-.0046827788
11.129466,-.041573171,.018683095,-.078191362,-.0049549788
11.130933,-.041860677,.018690996,-.078494355,-.0052270009
11.132397,-.042147625,.018698882,-.078796759,-.0054984908
11.133859,-.042434197,.018706759,-.079098769,-.0057696248
11.135319,-.042720396,.018714625,-.07940039,-.0060404041
11.136776,-.043006036,.018722478,-.079701416,-.0063106511
11.138232,-.043291487,.018730327,-.080002256,-.0065807202
11.139686,-.043576375,.01873816,-.080302499,-.0068502566
11.141137,-.043860894,.018745985,-.080602348,-.0071194381
11.142586,-.04414485,.018753795,-.080901608,-.0073880875
11.144033,-.044428617,.018761599,-.081200674,-.0076565584
11.145478,-.044711825,.018769389,-.081499152,-.0079244971
11.146921,-.04499466,.018777171,-.081797235,-.008192081
11.148362,-.045277119,.018784942,-.08209493,-.00845931
11.149801,-.045559205,.018792704,-.082392223,-.0087261833
11.151238,-.045840919,.018800456,-.082689136,-.0089927018
11.152673,-.04612207,.018808194,-.082985453,-.0092586875
11.154105,-.046402846,.018815922,-.083281375,-.0095243193
11.155536,-.046683252,.018823639,-.083576903,-.0097895954
11.156964,-.046963282,.018831348,-.083872043,-.010054516
11.158391,-.047242936,.018839048,-.084166788,-.010319082
11.159816,-.047522217,.018846737,-.084461145,-.010583293
11.161238,-.04780094,.018854411,-.084754907,-.010846972
11.162659,-.048079476,.018862082,-.085048474,-.011110472
11.164077,-.048357449,.018869739,-.085341454,-.01137344
11.165493,-.048635047,.018877385,-.085634045,-.011636054
11.166908,-.048912462,.018885026,-.085926428,-.011898489
11.168321,-.049189314,.018892653,-.08621823,-.012160392
11.169731,-.04946579,.018900272,-.086509638,-.01242194
11.171139,-.049741708,.018907873,-.086800456,-.012682957
11.172545,-.050017439,.018915473,-.087091081,-.012943795
11.17395,-.050292794,.018923061,-.087381311,-.013204278
11.175353,-.050567776,.01893064,-.087671146,-.013464406
11.176753,-.050842199,.018938204,-.0879604,-.013724003
11.178152,-.051116433,.018945763,-.088249445,-.013983421
11.179548,-.051390108,.018953308,-.088537909,-.014242307
11.180943,-.051663596,.018960848,-.08882618,-.014501015
11.182336,-.051936522,.018968374,-.089113854,-.014759191
11.183726,-.052209076,.018975891,-.089401133,-.015017012
11.185116,-.052481439,.018983401,-.089688227,-.015274655
11.186502,-.052753244,.018990899,-.089974724,-.015531767
11.187887,-.053024676,.018998386,-.090260826,-.015788523
11.189271,-.053295918,.019005869,-.090546735,-.016045101
11.190652,-.053566601,.019013336,-.090832055,-.016301148
11.192031,-.053836912,.019020794,-.091116987,-.016556839
11.193409,-.054107033,.019028248,-.091401719,-.016812352
11.194784,-.054376595,.019035688,-.091685854,-.017067334
11.196157,-.054645784,.019043116,-.091969602,-.017321961
11.19753,-.054914784,.01905054,-.092253156,-.01757641
11.198899,-.055183224,.01905795,-.092536122,-.017830327
11.200268,-.055451475,.019065356,-.092818886,-.018084066
11.201633,-.055719171,.019072747,-.093101062,-.018337272
11.202998,-.055986673,.019080132,-.093383044,-.018590301
11.20436,-.056253619,.019087505,-.093664438,-.018842798
11.205721,-.056520376,.019094869,-.093945637,-.019095117
11.20708,-.056786761,.019102227,-.094226435,-.019347083
11.208436,-.057052583,.019109569,-.094506651,-.019598516
11.209791,-.057318218,.019116906,-.094786666,-.01984977
11.211144,-.057583481,.019124234,-.095066294,-.02010067
11.212496,-.057848368,.019131552,-.095345519,-.020351214
11.213845,-.058112882,.019138861,-.095624357,-.020601405
11.215193,-.058377024,.019146159,-.095902808,-.02085124
11.216539,-.058640976,.019153453,-.096181057,-.021100897
11.217883,-.058904368,.019160733,-.096458718,-.021350022
11.219225,-.059167389,.019168003,-.096735984,-.021598794
11.220566,-.059430219,.019175267,-.097013056,-.021847386
11.221905,-.059692677,.019182522,-.097289734,-.022095624
11.223242,-.059954762,.019189768,-.097566016,-.022343507
11.224577,-.060216472,.019197004,-.097841911,-.022591036
11.22591,-.060477808,.019204229,-.098117404,-.022838209
11.227242,-.060738772,.019211445,-.098392509,-.023085028
11.228571,-.06099936,.019218652,-.098667227,-.023331493
11.229899,-.061259761,.019225854,-.098941743,-.02357778
11.231225,-.0615196,.019233041,-.099215671,-.023823533
11.23255,-.061779257,.019240223,-.099489398,-.02406911
11.233872,-.062038537,.019247396,-.099762738,-.024314333
11.235193,-.062297441,.01925456,-.10003568,-.0245592
11.236513,-.062556162,.019261718,-.10030843,-.024803888
11.23783,-.062814318,.019268861,-.1005806,-.025048045
11.239146,-.063072294,.019275999,-.10085256,-.025292026
11.24046,-.06332989,.019283129,-.10112412,-.025535651
11.241773,-.063587114,.019290248,-.1013953,-.025778921
11.243083,-.063843966,.019297358,-.10166609,-.026021836
11.244392,-.064100623,.019304462,-.10193668,-.026264574
11.245699,-.064356729,.019311551,-.10220667,-.026506782
11.247005,-.064612642,.019318637,-.10247648,-.02674881
11.248309,-.064868368,.019325718,-.10274608,-.02699066
11.249611,-.065123536,.019332783,-.10301509,-.027231978
11.250911,-.065378331,.019339839,-.10328372,-.027472943
11.25221,-.065632939,.019346891,-.10355215,-.027713729
