inc_log,yhat,se_hi,lowerci_hi,upperci_hi
10.261162,.2172208,.0094855241,.19862951,.23581208
10.264652,.2165941,.0094970074,.19798031,.2352079
10.26813,.21596964,.0095084645,.1973334,.23460588
10.271597,.21534723,.0095198965,.19668858,.23400588
10.275051,.21472704,.0095313014,.19604604,.23340805
10.278494,.21410891,.0095426822,.1954056,.23281223
10.281924,.213493,.009554036,.19476745,.23221858
10.285343,.21287917,.0095653636,.19413139,.23162693
10.28875,.21226753,.0095766643,.19349763,.23103745
10.292146,.21165779,.0095879426,.19286577,.23044983
10.295529,.21105029,.0095991921,.19223621,.22986436
10.298903,.21044466,.0096104192,.19160858,.22928073
10.302263,.20984125,.0096216183,.19098322,.22869928
10.305614,.20923974,.0096327942,.1903598,.22811966
10.308952,.20864026,.0096439449,.18973848,.22754204
10.312281,.20804268,.0096550714,.18911909,.22696628
10.315598,.20744716,.0096661728,.18850181,.22639251
10.318903,.20685369,.0096772471,.18788663,.22582074
10.322198,.2062621,.0096882982,.18727338,.22525081
10.325482,.20567238,.009699326,.18666206,.22468272
10.328755,.20508474,.0097103259,.18605284,.22411662
10.332018,.20449896,.0097213024,.18544556,.22355238
10.33527,.20391509,.0097322557,.18484022,.22298996
10.338511,.20333308,.0097431839,.18423679,.22242938
10.341743,.20275296,.0097540878,.18363531,.22187063
10.344963,.20217474,.0097649675,.18303575,.22131371
10.348173,.20159838,.009775823,.18243812,.22075865
10.351374,.20102374,.0097866561,.18184225,.22020523
10.354563,.20045117,.0097974623,.18124849,.21965383
10.357743,.19988012,.0098082488,.1806563,.21910393
10.360912,.19931114,.0098190075,.18006623,.21855603
10.364072,.19874385,.0098297438,.17947792,.2180098
10.367222,.19817829,.0098404586,.17889135,.21746524
10.370361,.19761461,.0098511474,.17830671,.21692251
10.373491,.19705264,.0098618129,.17772385,.21638145
10.376612,.19649239,.009872457,.17714272,.21584205
10.379722,.19593403,.009883075,.17656355,.21530449
10.382822,.19537736,.0098936697,.17598613,.2147686
10.385914,.19482224,.0099042449,.17541029,.2142342
10.388995,.19426902,.009914794,.17483637,.21370165
10.392068,.19371732,.0099253235,.17426404,.21317059
10.39513,.19316751,.0099358261,.17369364,.21264137
10.398184,.19261923,.0099463081,.17312483,.21211365
10.401228,.19207267,.0099567669,.17255777,.21158758
10.404263,.19152783,.0099672023,.17199248,.21106319
10.407289,.19098453,.0099776173,.17142875,.21054031
10.410305,.19044293,.0099880081,.1708668,.21001908
10.413313,.18990289,.0099983783,.17030643,.20949936
10.416311,.18936455,.010008725,.16974781,.20898129
10.419301,.18882775,.01001905,.16919078,.20846473
10.422281,.18829267,.010029351,.1686355,.20794983
10.425253,.18775913,.010039631,.16808182,.20743644
10.428216,.18722713,.01004989,.1675297,.20692454
10.43117,.18669666,.010060128,.16697918,.20641415
10.434115,.18616791,.01007034,.16643041,.20590542
10.437053,.18564054,.010080535,.16588305,.20539802
10.439981,.18511488,.010090704,.16533746,.20489229
10.442901,.18459058,.010100855,.16479325,.20438789
10.445812,.18406782,.010110985,.16425064,.20388499
10.448714,.18354677,.010121089,.1637098,.20338374
10.451609,.1830271,.010131175,.16317035,.20288384
10.454495,.1825088,.010141242,.16263233,.20238526
10.457373,.1819922,.010151284,.16209605,.20188835
10.460242,.18147698,.010161306,.16156119,.20139277
10.463103,.18096329,.010171306,.16102791,.20089869
10.465957,.18045099,.010181287,.16049603,.20040594
10.468801,.17994022,.010191246,.15996574,.19991469
10.471639,.17943081,.010201185,.15943687,.19942477
10.474467,.17892295,.010211102,.15890956,.19893634
10.477288,.17841646,.010220999,.15838368,.19844925
10.480101,.17791152,.010230873,.15785937,.19796365
10.482906,.17740777,.010240731,.15733631,.19747923
10.485703,.17690556,.010250567,.15681481,.1969963
10.488493,.17640471,.010260382,.15629475,.1965147
10.491274,.17590542,.010270174,.15577625,.1960346
10.494048,.17540732,.010279949,.155259,.19555566
10.496815,.17491059,.010289704,.15474315,.19507805
10.499573,.17441541,.010299437,.15422888,.19460194
10.502324,.17392142,.010309152,.15371585,.19412698
10.505068,.17342879,.010318847,.15320423,.19365336
10.507804,.17293754,.010328522,.15269402,.19318108
10.510532,.17244767,.010338177,.15218522,.19271012
10.513253,.17195915,.010347811,.15167782,.19224049
10.515966,.17147201,.010357424,.15117183,.19177219
10.518673,.17098607,.01036702,.15066709,.19130506
10.521372,.1705015,.010376596,.15016374,.19083925
10.524064,.17001812,.010386154,.14966163,.19037461
10.526749,.16953611,.010395692,.14916094,.18991131
10.529426,.16905549,.010405209,.14866166,.18944933
10.532096,.16857605,.010414707,.1481636,.18898851
10.53476,.16809781,.010424189,.14766678,.18852885
10.537416,.16762094,.01043365,.14717136,.18807052
10.540065,.16714528,.010443092,.1466772,.18761337
10.542706,.16667098,.010452515,.14618443,.18715753
10.545341,.16619788,.010461918,.1456929,.18670286
10.54797,.16572598,.010471304,.14520259,.18624936
10.550591,.16525544,.010480668,.14471371,.18579717
10.553205,.16478594,.010490018,.14422588,.18534599
10.555813,.1643178,.010499346,.14373946,.18489614
10.558414,.16385087,.010508657,.14325428,.18444745
10.561007,.16338514,.010517948,.14277034,.18399993
10.563595,.16292059,.010527221,.14228761,.18355356
10.566175,.16245726,.010536477,.14180614,.18310837
10.568749,.16199511,.010545714,.14132589,.18266433
10.571317,.16153416,.010554932,.14084688,.18222146
10.573877,.16107443,.010564133,.1403691,.18177974
10.576432,.16061571,.010573317,.13989238,.18133903
10.578979,.16015835,.01058248,.13941708,.18089963
10.581521,.15970203,.010591627,.13894284,.18046124
10.584056,.15924692,.010600756,.13846982,.18002401
10.586584,.15879299,.010609866,.13799804,.17958795
10.589107,.1583401,.01061896,.13752732,.17915288
10.591622,.1578884,.010628036,.13705784,.17871897
10.594131,.15743791,.010637092,.13658959,.17828622
10.596635,.15698843,.010646134,.13612239,.17785448
10.599132,.15654016,.010655156,.13565643,.17742388
10.601623,.15609291,.010664162,.13519154,.17699429
10.604107,.15564688,.010673149,.13472788,.17656586
10.606586,.15520185,.010682121,.13426527,.17613842
10.609057,.15475804,.010691074,.1338039,.17571215
