inc_log,yhat,se_hi,lowerci_hi,upperci_hi
10.238173,.39760137,.012544543,.37301451,.42218822
10.241744,.39702654,.012559371,.37241063,.42164245
10.245302,.39645389,.012574155,.37180898,.42109877
10.248849,.39588305,.012588903,.37120926,.42055684
10.252382,.39531437,.012603608,.37061176,.420017
10.255903,.3947477,.012618271,.37001634,.41947904
10.259412,.39418301,.012632893,.369423,.41894302
10.262909,.39362016,.01264748,.36883155,.41840875
10.266393,.39305946,.012662021,.36824235,.41787657
10.269865,.39250061,.012676525,.36765507,.41734615
10.273326,.3919436,.012690991,.36706972,.41681749
10.276773,.39138874,.012705413,.36648658,.41629088
10.28021,.39083555,.0127198,.3659052,.41576591
10.283635,.39028439,.012734146,.3653259,.41524285
10.287047,.38973519,.01274845,.36474869,.4147217
10.290449,.38918769,.01276272,.36417323,.41420215
10.293839,.38864204,.012776951,.36359969,.4136844
10.297217,.38809839,.012791141,.3630282,.41316855
10.300585,.3875564,.012805297,.3624585,.41265434
10.30394,.38701645,.012819409,.36189085,.41214201
10.307284,.38647816,.012833487,.36132497,.41163132
10.310618,.38594157,.012847531,.36076087,.41112226
10.31394,.38540694,.012861531,.3601988,.41061509
10.317251,.38487405,.012875497,.35963851,.41010955
10.320552,.38434282,.012889427,.35907999,.40960562
10.323841,.38381341,.012903319,.35852337,.40910345
10.32712,.38328573,.012917174,.35796854,.40860292
10.330388,.38275972,.012930995,.35741544,.408104
10.333645,.38223556,.012944775,.35686427,.40760684
10.336892,.38171291,.012958524,.35631469,.40711117
10.340128,.38119215,.012972233,.35576701,.40661725
10.343354,.38067287,.01298591,.35522097,.4061248
10.346569,.38015547,.012999548,.35467681,.40563411
10.349774,.3796396,.013013153,.35413429,.4051449
10.352969,.37912539,.013026722,.3535935,.4046573
10.356154,.37861276,.013040259,.35305431,.40417117
10.359329,.37810177,.013053758,.35251689,.40368667
10.362494,.3775925,.013067222,.35198122,.40320379
10.365648,.37708476,.013080653,.35144717,.40272236
10.368793,.37657872,.013094047,.35091484,.40224257
10.371927,.37607419,.013107409,.35038415,.40176424
10.375052,.37557119,.013120737,.34985504,.40128738
10.378168,.37506977,.013134032,.34932753,.40081197
10.381273,.37456998,.013147291,.34880176,.4003382
10.384369,.37407178,.013160517,.34827763,.3998659
10.387456,.37357491,.013173712,.34775493,.39939493
10.390532,.37307978,.013186871,.34723398,.39892554
10.3936,.37258598,.0132,.34671447,.39845753
10.396658,.37209392,.013213092,.34619671,.39799109
10.399707,.37160319,.013226154,.34568042,.397526
10.402746,.37111402,.013239183,.3451657,.39706236
10.405777,.37062624,.013252181,.34465244,.39660004
10.408798,.37013999,.013265146,.34414077,.3961392
10.41181,.36965525,.013278076,.3436307,.39567983
10.414813,.36917192,.013290977,.34312209,.39522177
10.417807,.36869013,.013303844,.34261507,.39476517
10.420793,.36820954,.013316684,.34210932,.39430976
10.423768,.36773068,.013329486,.34160534,.39385599
10.426736,.36725301,.013342263,.34110266,.39340335
10.429694,.36677688,.013355005,.34060156,.3929522
10.432644,.36630213,.013367715,.3401019,.39250237
10.435585,.36582878,.013380396,.33960369,.39205387
10.438518,.3653568,.013393046,.33910692,.39160669
10.441442,.36488619,.013405666,.33861157,.39116082
10.444357,.36441699,.013418254,.33811769,.39071628
10.447265,.363949,.013430816,.33762509,.39027292
10.450163,.36348253,.013443343,.33713406,.38983101
