temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_ag,se_ag,lowerci_ag,upperci_ag,yhat_nonag,se_nonag,lowerci_nonag,upperci_nonag
-20,27,-18.065104,11.387766,-40.384716,4.2545061,-.3340244,14.197106,-28.159842,27.491793,-212.68958,81.511467,-372.4491,-52.930035,-2.0495937,10.583282,-22.792446,18.69326
-19.9,27,-18.026669,11.363536,-40.29879,4.2454538,-.3333137,14.1669,-28.099928,27.4333,-212.23703,81.338036,-371.65665,-52.817417,-2.045233,10.560765,-22.743952,18.653486
-19.8,27,-17.988232,11.339307,-40.212864,4.2364016,-.33260301,14.136693,-28.040012,27.374805,-211.7845,81.164604,-370.8642,-52.7048,-2.0408721,10.538247,-22.695457,18.613714
-19.7,27,-17.949795,11.315078,-40.126942,4.2273498,-.33189234,14.106487,-27.980099,27.316315,-211.33199,80.99118,-370.07178,-52.592186,-2.0365114,10.51573,-22.646963,18.57394
-19.6,27,-17.91136,11.290849,-40.041016,4.2182975,-.33118165,14.076281,-27.920183,27.25782,-210.87944,80.817749,-369.27933,-52.479568,-2.0321505,10.493213,-22.598469,18.534168
-19.5,27,-17.872923,11.266619,-39.95509,4.2092452,-.33047095,14.046074,-27.86027,27.199327,-210.42691,80.644318,-368.48688,-52.366951,-2.0277896,10.470695,-22.549974,18.494394
-19.4,27,-17.834486,11.24239,-39.869164,4.2001929,-.32976025,14.015866,-27.800354,27.140833,-209.97438,80.470894,-367.69443,-52.254333,-2.0234287,10.448177,-22.50148,18.454622
-19.3,27,-17.796049,11.218161,-39.783241,4.1911411,-.32904956,13.98566,-27.74044,27.08234,-209.52185,80.297462,-366.90198,-52.141716,-2.019068,10.425659,-22.452984,18.414848
-19.2,27,-17.757614,11.193932,-39.697315,4.1820889,-.32833889,13.955454,-27.680527,27.023848,-209.06932,80.124039,-366.10956,-52.029099,-2.0147071,10.403142,-22.404491,18.375076
-19.1,27,-17.719177,11.169703,-39.611389,4.1730366,-.3276282,13.925247,-27.620611,26.965355,-208.61679,79.950607,-365.31711,-51.916481,-2.0103462,10.380625,-22.355995,18.335304
-19,27,-17.68074,11.145473,-39.525467,4.1639848,-.3269175,13.895041,-27.560696,26.90686,-208.16426,79.777176,-364.52466,-51.803864,-2.0059855,10.358107,-22.307501,18.29553
-18.9,27,-17.642303,11.121243,-39.439541,4.1549325,-.3262068,13.864834,-27.500782,26.848368,-207.71173,79.603745,-363.73221,-51.691246,-2.0016246,10.335588,-22.259007,18.255758
-18.8,27,-17.603867,11.097014,-39.353615,4.1458802,-.32549611,13.834627,-27.440866,26.789875,-207.2592,79.430321,-362.93976,-51.578629,-1.9972637,10.313071,-22.210512,18.215984
-18.7,27,-17.565432,11.072785,-39.267693,4.1368284,-.32478541,13.80442,-27.380953,26.731382,-206.80667,79.256889,-362.14734,-51.466015,-1.992903,10.290554,-22.162018,18.176212
-18.6,27,-17.526995,11.048555,-39.181767,4.1277761,-.32407475,13.774214,-27.321039,26.67289,-206.35414,79.083466,-361.35489,-51.353397,-1.9885421,10.268036,-22.113523,18.136438
-18.5,27,-17.488558,11.024326,-39.09584,4.1187239,-.32336405,13.744007,-27.261124,26.614395,-205.90161,78.910034,-360.56244,-51.24078,-1.9841813,10.245519,-22.065029,18.096666
-18.4,27,-17.450123,11.000097,-39.009914,4.1096716,-.32265335,13.7138,-27.201208,26.555902,-205.44907,78.736603,-359.76999,-51.128162,-1.9798204,10.223001,-22.016533,18.056892
-18.3,27,-17.411686,10.975867,-38.923992,4.1006193,-.32194266,13.683594,-27.141294,26.497408,-204.99654,78.563179,-358.97754,-51.015545,-1.9754596,10.200483,-21.968039,18.01712
-18.2,27,-17.373249,10.951638,-38.838066,4.0915675,-.32123196,13.653388,-27.081381,26.438917,-204.54402,78.389748,-358.18509,-50.902927,-1.9710988,10.177966,-21.919544,17.977348
-18.1,27,-17.334814,10.927409,-38.75214,4.0825152,-.3205213,13.623181,-27.021465,26.380423,-204.09148,78.216324,-357.39264,-50.79031,-1.9667379,10.155448,-21.87105,17.937574
-18,27,-17.296377,10.90318,-38.666218,4.073463,-.3198106,13.592975,-26.96155,26.32193,-203.63895,78.042892,-356.60019,-50.677692,-1.9623771,10.132931,-21.822556,17.897802
-17.9,27,-17.25794,10.87895,-38.580292,4.0644112,-.3190999,13.562768,-26.901636,26.263435,-203.18642,77.869461,-355.80777,-50.565075,-1.9580162,10.110413,-21.774061,17.858028
-17.8,27,-17.219503,10.854721,-38.494366,4.0553589,-.31838921,13.532561,-26.841721,26.204943,-202.73389,77.69603,-355.01532,-50.452457,-1.9536554,10.087895,-21.725567,17.818254
-17.7,27,-17.181068,10.830492,-38.408443,4.0463066,-.31767851,13.502355,-26.781807,26.14645,-202.28136,77.522606,-354.22287,-50.339844,-1.9492946,10.065377,-21.677073,17.778482
-17.6,27,-17.142632,10.806263,-38.322517,4.0372548,-.31696784,13.472148,-26.721893,26.087957,-201.82883,77.349174,-353.43042,-50.227226,-1.9449337,10.04286,-21.628578,17.73871
-17.5,27,-17.104195,10.782033,-38.236591,4.0282025,-.31625715,13.441941,-26.661978,26.029463,-201.3763,77.175751,-352.63797,-50.114609,-1.9405729,10.020342,-21.580082,17.698936
-17.4,27,-17.065758,10.757804,-38.150665,4.0191503,-.31554645,13.411735,-26.602062,25.97097,-200.92377,77.002319,-351.84552,-50.001991,-1.9362119,9.9978247,-21.531588,17.659164
-17.3,27,-17.027321,10.733575,-38.064743,4.010098,-.31483576,13.381528,-26.542149,25.912477,-200.47122,76.828888,-351.05307,-49.889374,-1.9318511,9.9753065,-21.483093,17.61939
-17.2,27,-16.988886,10.709346,-37.978817,4.0010462,-.31412506,13.351321,-26.482235,25.853985,-200.01871,76.655464,-350.26065,-49.776756,-1.9274904,9.9527893,-21.434599,17.579618
-17.1,27,-16.950449,10.685117,-37.892891,3.9919939,-.31341439,13.321115,-26.422319,25.79549,-199.56618,76.482033,-349.4682,-49.664139,-1.9231296,9.9302721,-21.386105,17.539846
-17,27,-16.912012,10.660887,-37.806969,3.9829419,-.3127037,13.290908,-26.362406,25.736998,-199.11363,76.308601,-348.67575,-49.551521,-1.9187686,9.9077539,-21.33761,17.500072
-16.9,27,-16.873575,10.636658,-37.721043,3.9738896,-.311993,13.260701,-26.30249,25.678505,-198.6611,76.135178,-347.8833,-49.438904,-1.9144078,9.8852367,-21.289116,17.4603
-16.8,27,-16.83514,10.612428,-37.635117,3.9648373,-.31128231,13.230494,-26.242575,25.62001,-198.20857,75.961746,-347.09085,-49.326286,-1.9100469,9.8627186,-21.24062,17.420527
-16.7,27,-16.796703,10.5882,-37.549194,3.9557855,-.31057161,13.200289,-26.182661,25.561518,-197.75604,75.788322,-346.29843,-49.213673,-1.9056861,9.8402014,-21.192127,17.380754
-16.6,27,-16.758266,10.56397,-37.463268,3.9467332,-.30986091,13.170082,-26.122747,25.503025,-197.30351,75.614891,-345.50598,-49.101055,-1.9013253,9.8176842,-21.143631,17.340981
-16.5,27,-16.719831,10.539741,-37.377342,3.937681,-.30915025,13.139875,-26.062832,25.444532,-196.85098,75.44146,-344.71353,-48.988438,-1.8969644,9.795166,-21.095137,17.301208
-16.4,27,-16.681395,10.515512,-37.291416,3.9286289,-.30843955,13.109669,-26.002918,25.386038,-196.39845,75.268028,-343.92108,-48.87582,-1.8926036,9.7726479,-21.046642,17.261435
-16.3,27,-16.642958,10.491282,-37.20549,3.9195766,-.30772886,13.079462,-25.943003,25.327545,-195.94592,75.094604,-343.12863,-48.763203,-1.8882427,9.7501307,-20.998148,17.221663
-16.2,27,-16.604523,10.467052,-37.119568,3.9105246,-.30701816,13.049255,-25.883089,25.269053,-195.49339,74.921173,-342.33621,-48.650585,-1.883882,9.7276134,-20.949654,17.18189
-16.1,27,-16.566086,10.442823,-37.033642,3.9014726,-.30630746,13.019049,-25.823174,25.21056,-195.04086,74.747749,-341.54376,-48.537968,-1.8795211,9.7050953,-20.901159,17.142117
-16,27,-16.527649,10.418594,-36.94772,3.8924203,-.3055968,12.988842,-25.76326,25.152065,-194.58833,74.574318,-340.75131,-48.42535,-1.8751603,9.6825781,-20.852665,17.102345
-15.9,27,-16.489212,10.394364,-36.861794,3.8833683,-.3048861,12.958635,-25.703344,25.093573,-194.1358,74.400887,-339.95886,-48.312733,-1.8707994,9.6600599,-20.804169,17.062571
-15.8,27,-16.450775,10.370135,-36.775867,3.8743162,-.30417541,12.928429,-25.643431,25.03508,-193.68327,74.227463,-339.16641,-48.200119,-1.8664386,9.6375427,-20.755674,17.022799
-15.7,27,-16.41234,10.345906,-36.689941,3.8652639,-.30346471,12.898222,-25.583515,24.976585,-193.23073,74.054031,-338.37396,-48.087502,-1.8620777,9.6150246,-20.70718,16.983025
-15.6,27,-16.373903,10.321677,-36.604019,3.8562119,-.30275401,12.868016,-25.523602,24.918093,-192.77821,73.880608,-337.58154,-47.974884,-1.8577169,9.5925074,-20.658686,16.943253
-15.5,27,-16.335466,10.297447,-36.518093,3.8471596,-.30204335,12.837809,-25.463686,24.8596,-192.32567,73.707176,-336.78909,-47.862267,-1.8533561,9.5699902,-20.610191,16.903479
-15.4,27,-16.297029,10.273218,-36.432167,3.8381076,-.30133265,12.807602,-25.403772,24.801107,-191.87314,73.533745,-335.99664,-47.749649,-1.8489952,9.547472,-20.561697,16.863707
-15.3,27,-16.258595,10.248989,-36.346245,3.8290553,-.30062196,12.777396,-25.343859,24.742615,-191.42061,73.360321,-335.20419,-47.637032,-1.8446344,9.5249548,-20.513203,16.823933
-15.2,27,-16.220158,10.22476,-36.260319,3.8200033,-.29991126,12.74719,-25.283943,24.68412,-190.96808,73.18689,-334.41174,-47.524414,-1.8402736,9.5024366,-20.464708,16.784161
-15.1,27,-16.181721,10.200531,-36.174393,3.8109512,-.29920056,12.716983,-25.22403,24.625628,-190.51555,73.013458,-333.61929,-47.411797,-1.8359127,9.4799194,-20.416214,16.744389
-15,27,-16.143286,10.176301,-36.08847,3.801899,-.29848987,12.686776,-25.164114,24.567135,-190.06302,72.840034,-332.82684,-47.299179,-1.8315519,9.4574013,-20.367718,16.704615
-14.9,27,-16.104849,10.152072,-36.002544,3.7928467,-.2977792,12.656569,-25.104198,24.50864,-189.61049,72.666603,-332.03442,-47.186562,-1.827191,9.4348841,-20.319223,16.664843
-14.8,27,-16.066412,10.127843,-35.916618,3.7837946,-.29706851,12.626363,-25.044285,24.450148,-189.15796,72.493172,-331.24197,-47.073948,-1.8228302,9.4123669,-20.270729,16.625069
-14.7,27,-16.027975,10.103613,-35.830692,3.7747426,-.29635781,12.596156,-24.984369,24.391655,-188.70543,72.319748,-330.44952,-46.96133,-1.8184694,9.3898487,-20.222235,16.585297
-14.6,27,-15.989539,10.079384,-35.74477,3.7656903,-.29564711,12.565949,-24.924456,24.333162,-188.2529,72.146317,-329.65707,-46.848713,-1.8141086,9.3673315,-20.17374,16.545523
-14.5,27,-15.951103,10.055155,-35.658844,3.7566383,-.29493642,12.535743,-24.864542,24.274668,-187.80037,71.972885,-328.86462,-46.736095,-1.8097477,9.3448133,-20.125246,16.505751
-14.4,27,-15.912666,10.030926,-35.572918,3.747586,-.29422575,12.505536,-24.804626,24.216175,-187.34782,71.799461,-328.07217,-46.623478,-1.8053869,9.3222961,-20.076752,16.465977
-14.3,27,-15.87423,10.006696,-35.486996,3.738534,-.29351506,12.475329,-24.744713,24.157682,-186.89531,71.62603,-327.27975,-46.51086,-1.8010261,9.299778,-20.028257,16.426205
-14.2,27,-15.835793,9.9824667,-35.40107,3.7294819,-.29280436,12.445123,-24.684797,24.099188,-186.44276,71.452599,-326.4873,-46.398243,-1.7966652,9.2772608,-19.979761,16.386431
-14.1,27,-15.797358,9.9582376,-35.315144,3.7204297,-.29209366,12.414917,-24.624884,24.040695,-185.99023,71.279175,-325.69485,-46.285625,-1.7923044,9.2547436,-19.931267,16.346659
-14,27,-15.758921,9.9340086,-35.229218,3.7113776,-.29138297,12.38471,-24.564968,23.982203,-185.5377,71.105743,-324.9024,-46.173008,-1.7879435,9.2322254,-19.882772,16.306887
-13.9,27,-15.720485,9.9097786,-35.143295,3.7023253,-.2906723,12.354504,-24.505054,23.92371,-185.08517,70.932312,-324.10995,-46.06039,-1.7835827,9.2097073,-19.834278,16.267113
-13.8,27,-15.682048,9.8855495,-35.057369,3.6932733,-.28996161,12.324297,-24.445139,23.865215,-184.63264,70.758888,-323.3175,-45.947777,-1.7792219,9.1871901,-19.785784,16.227341
-13.7,27,-15.643612,9.8613205,-34.971443,3.684221,-.28925091,12.29409,-24.385225,23.806723,-184.18011,70.585457,-322.52509,-45.835159,-1.774861,9.1646729,-19.737289,16.187567
-13.6,27,-15.605175,9.8370914,-34.885521,3.675169,-.28854021,12.263884,-24.32531,23.74823,-183.72758,70.412033,-321.73264,-45.722542,-1.7705002,9.1421547,-19.688795,16.147795
-13.5,27,-15.566739,9.8128614,-34.799595,3.666117,-.28782952,12.233677,-24.265396,23.689737,-183.27505,70.238602,-320.94019,-45.609924,-1.7661394,9.1196375,-19.640301,16.108021
-13.4,27,-15.528302,9.7886324,-34.713669,3.6570647,-.28711885,12.20347,-24.205481,23.631243,-182.82253,70.06517,-320.14774,-45.497307,-1.7617785,9.0971193,-19.591805,16.068249
-13.3,27,-15.489866,9.7644033,-34.627747,3.6480126,-.28640816,12.173264,-24.145567,23.57275,-182.37,69.891747,-319.35529,-45.384689,-1.7574177,9.0746021,-19.54331,16.028475
-13.2,27,-15.451429,9.7401743,-34.541821,3.6389604,-.28569746,12.143057,-24.085651,23.514257,-181.91747,69.718315,-318.56284,-45.272072,-1.7530568,9.052084,-19.494816,15.988703
-13.1,27,-15.412993,9.7159452,-34.455894,3.6299083,-.28498676,12.11285,-24.025738,23.455765,-181.46494,69.544891,-317.77042,-45.159458,-1.748696,9.0295668,-19.446321,15.94893
-13,27,-15.374557,9.6917152,-34.369968,3.620856,-.28427607,12.082644,-23.965822,23.39727,-181.01241,69.37146,-316.97797,-45.046841,-1.7443352,9.0070496,-19.397827,15.909157
-12.9,27,-15.336121,9.6674862,-34.284046,3.611804,-.28356537,12.052437,-23.905909,23.338778,-180.55986,69.198029,-316.18552,-44.934219,-1.7399743,8.9845314,-19.349333,15.869384
-12.8,27,-15.297685,9.6432571,-34.19812,3.602752,-.28285471,12.022231,-23.845993,23.280285,-180.10733,69.024605,-315.39307,-44.821606,-1.7356135,8.9620142,-19.300838,15.829611
-12.7,27,-15.259248,9.6190271,-34.112194,3.5936997,-.28214401,11.992024,-23.786079,23.22179,-179.6548,68.851173,-314.60062,-44.708988,-1.7312527,8.939496,-19.252344,15.789838
-12.6,27,-15.220812,9.5947981,-34.026272,3.5846477,-.28143331,11.961818,-23.726166,23.163298,-179.20227,68.677742,-313.8082,-44.596371,-1.7268919,8.9169788,-19.20385,15.750066
-12.5,27,-15.182375,9.570569,-33.940346,3.5755954,-.28072262,11.931611,-23.66625,23.104805,-178.74974,68.504318,-313.01575,-44.483753,-1.722531,8.8944607,-19.155354,15.710293
-12.4,27,-15.143938,9.54634,-33.85442,3.5665433,-.28001192,11.901404,-23.606335,23.046312,-178.29721,68.330887,-312.2233,-44.371136,-1.7181702,8.8719435,-19.106859,15.67052
-12.3,27,-15.105502,9.52211,-33.768497,3.5574913,-.27930126,11.871198,-23.546421,22.987818,-177.84468,68.157455,-311.43085,-44.258518,-1.7138093,8.8494263,-19.058365,15.630747
-12.2,27,-15.067066,9.4978809,-33.682571,3.548439,-.27859056,11.840991,-23.486506,22.929325,-177.39215,67.984032,-310.6384,-44.145901,-1.7094485,8.8269081,-19.009871,15.590974
-12.1,27,-15.028629,9.4736519,-33.596645,3.539387,-.27787986,11.810784,-23.426592,22.870832,-176.93962,67.8106,-309.84595,-44.033287,-1.7050877,8.8043909,-18.961376,15.551201
-12,27,-14.990193,9.4494228,-33.510719,3.5303347,-.27716917,11.780578,-23.366676,22.81234,-176.48709,67.637169,-309.0535,-43.92067,-1.7007267,8.7818727,-18.912882,15.511428
-11.9,27,-14.951756,9.4251928,-33.424797,3.5212827,-.27645847,11.750371,-23.306763,22.753845,-176.03456,67.463745,-308.26105,-43.808052,-1.696366,8.7593555,-18.864388,15.471655
-11.8,27,-14.913321,9.4009638,-33.338871,3.5122304,-.27574781,11.720164,-23.246849,22.695353,-175.58203,67.290314,-307.46863,-43.695435,-1.6920052,8.7368374,-18.815893,15.431882
-11.7,27,-14.874884,9.3767347,-33.252945,3.5031784,-.27503711,11.689958,-23.186934,22.63686,-175.1295,67.116882,-306.67618,-43.582817,-1.6876442,8.7143202,-18.767397,15.392109
-11.6,27,-14.836448,9.3525057,-33.167023,3.4941263,-.27432641,11.659752,-23.12702,22.578367,-174.67697,66.943459,-305.88373,-43.4702,-1.6832834,8.691803,-18.718903,15.352337
-11.5,27,-14.798011,9.3282757,-33.081097,3.485074,-.27361572,11.629544,-23.067104,22.519873,-174.22444,66.770027,-305.09128,-43.357582,-1.6789225,8.6692848,-18.670408,15.312564
-11.4,27,-14.759575,9.3040466,-32.995171,3.4760218,-.27290502,11.599338,-23.007189,22.46138,-173.7719,66.596596,-304.29883,-43.244965,-1.6745617,8.6467676,-18.621914,15.272791
-11.3,27,-14.721138,9.2798176,-32.909248,3.4669697,-.27219436,11.569132,-22.947275,22.402887,-173.31937,66.423172,-303.50641,-43.132347,-1.6702009,8.6242495,-18.57342,15.233018
-11.2,27,-14.682702,9.2555885,-32.823322,3.4579177,-.27148366,11.538925,-22.887362,22.344393,-172.86684,66.249741,-302.71396,-43.01973,-1.66584,8.6017323,-18.524925,15.193245
-11.1,27,-14.644266,9.2313595,-32.737396,3.4488654,-.27077296,11.508718,-22.827446,22.2859,-172.41431,66.076317,-301.92151,-42.907116,-1.6614792,8.5792141,-18.476431,15.153472
-11,27,-14.605829,9.2071295,-32.65147,3.4398134,-.27006227,11.478512,-22.767532,22.227407,-171.96178,65.902885,-301.12906,-42.794498,-1.6571184,8.5566969,-18.427937,15.113699
-10.9,27,-14.567392,9.1829004,-32.565548,3.4307611,-.26935157,11.448305,-22.707617,22.168913,-171.50925,65.729454,-300.33661,-42.681881,-1.6527575,8.5341787,-18.37944,15.073926
-10.8,27,-14.528956,9.1586714,-32.479622,3.4217091,-.26864091,11.418098,-22.647703,22.11042,-171.05672,65.55603,-299.54416,-42.569263,-1.6483967,8.5116615,-18.330946,15.034153
-10.7,27,-14.49052,9.1344414,-32.393696,3.412657,-.26793021,11.387892,-22.587788,22.051928,-170.60419,65.382599,-298.75174,-42.456646,-1.6440358,8.4891434,-18.282452,14.99438
-10.6,27,-14.452084,9.1102123,-32.307774,3.4036047,-.26721951,11.357685,-22.527874,21.993435,-170.15166,65.209175,-297.95929,-42.344028,-1.639675,8.4666262,-18.233957,14.954608
-10.5,27,-14.413648,9.0859833,-32.221848,3.3945527,-.26650882,11.327478,-22.467958,21.93494,-169.69913,65.035744,-297.16684,-42.231411,-1.6353142,8.444109,-18.185463,14.914835
-10.4,27,-14.375211,9.0617542,-32.135921,3.3855004,-.26579812,11.297272,-22.408045,21.876448,-169.2466,64.862312,-296.37439,-42.118793,-1.6309533,8.4215908,-18.136969,14.875062
-10.3,27,-14.336775,9.0375242,-32.049995,3.3764484,-.26508746,11.267065,-22.348129,21.817955,-168.79407,64.688889,-295.58194,-42.006176,-1.6265925,8.3990736,-18.088474,14.835289
-10.2,27,-14.298338,9.0132952,-31.964071,3.3673961,-.26437676,11.236858,-22.288216,21.759462,-168.34154,64.515457,-294.78949,-41.893559,-1.6222317,8.3765554,-18.03998,14.795516
-10.1,27,-14.259902,8.9890661,-31.878147,3.3583441,-.26366606,11.206653,-22.2283,21.70097,-167.88901,64.342026,-293.99707,-41.780945,-1.6178709,8.3540382,-17.991486,14.755743
-10,27,-14.221465,8.9648371,-31.792223,3.349292,-.26295537,11.176446,-22.168386,21.642475,-167.43646,64.168602,-293.20462,-41.668327,-1.61351,8.3315201,-17.942989,14.71597
-9.9,27,-14.183028,8.9406071,-31.706297,3.3402398,-.26224467,11.146239,-22.108471,21.583982,-166.98393,63.995171,-292.41217,-41.55571,-1.6091492,8.3090029,-17.894495,14.676197
-9.800000000000001,27,-14.144592,8.916378,-31.620373,3.3311877,-.26153401,11.116033,-22.048557,21.52549,-166.5314,63.821743,-291.61972,-41.443092,-1.6047883,8.2864857,-17.846001,14.636424
-9.699999999999999,27,-14.106156,8.892149,-31.534447,3.3221354,-.26082331,11.085826,-21.988642,21.466995,-166.07887,63.648312,-290.82727,-41.330475,-1.6004275,8.2639675,-17.797506,14.596651
-9.6,27,-14.067719,8.8679199,-31.448523,3.3130834,-.26011261,11.055619,-21.928728,21.408503,-165.62634,63.474884,-290.03485,-41.217857,-1.5960667,8.2414503,-17.749012,14.556879
-9.5,27,-14.029284,8.8436899,-31.362598,3.3040311,-.25940192,11.025413,-21.868813,21.35001,-165.17381,63.301456,-289.2424,-41.10524,-1.5917058,8.2189322,-17.700518,14.517106
-9.4,27,-13.990847,8.8194609,-31.276672,3.2949791,-.25869122,10.995206,-21.808899,21.291515,-164.72128,63.128025,-288.44995,-40.992622,-1.587345,8.1964149,-17.652023,14.477333
-9.300000000000001,27,-13.952411,8.7952318,-31.190748,3.2859271,-.25798056,10.964999,-21.748985,21.233023,-164.26875,62.954597,-287.6575,-40.880005,-1.5829842,8.1738968,-17.603529,14.43756
-9.199999999999999,27,-13.913974,8.7710028,-31.104822,3.2768748,-.25726986,10.934793,-21.68907,21.17453,-163.81622,62.78117,-286.86505,-40.767387,-1.5786233,8.1513796,-17.555033,14.397787
-9.1,27,-13.875538,8.7467737,-31.018898,3.2678227,-.25655916,10.904586,-21.629156,21.116037,-163.36369,62.607742,-286.0726,-40.654774,-1.5742625,8.1288624,-17.506538,14.358014
-9,27,-13.837101,8.7225437,-30.932974,3.2587705,-.25584847,10.874379,-21.569241,21.057543,-162.91116,62.434311,-285.28015,-40.542156,-1.5699016,8.1063442,-17.458044,14.318241
-8.9,27,-13.798665,8.6983147,-30.847048,3.2497184,-.25513777,10.844172,-21.509325,20.99905,-162.45863,62.260883,-284.4877,-40.429539,-1.5655408,8.083827,-17.40955,14.278468
-8.800000000000001,27,-13.760228,8.6740856,-30.761124,3.2406664,-.25442711,10.813967,-21.449411,20.940557,-162.0061,62.087456,-283.69528,-40.316921,-1.56118,8.0613089,-17.361055,14.238695
-8.699999999999999,27,-13.721792,8.6498556,-30.675198,3.2316141,-.25371641,10.783759,-21.389496,20.882065,-161.55356,61.914028,-282.90283,-40.204304,-1.5568191,8.0387917,-17.312561,14.198922
-8.6,27,-13.683356,8.6256266,-30.589273,3.2225621,-.25300571,10.753553,-21.329582,20.82357,-161.10104,61.740601,-282.11038,-40.091686,-1.5524583,8.0162735,-17.264067,14.15915
-8.5,27,-13.644919,8.6013975,-30.503349,3.2135098,-.25229502,10.723347,-21.269669,20.765078,-160.6485,61.567169,-281.31793,-39.979069,-1.5480975,7.9937563,-17.215572,14.119377
-8.4,27,-13.606483,8.5771685,-30.417423,3.2044578,-.25158432,10.69314,-21.209753,20.706585,-160.19597,61.393742,-280.52548,-39.866451,-1.5437366,7.9712386,-17.167076,14.079604
-8.300000000000001,27,-13.568047,8.5529385,-30.331499,3.1954055,-.25087366,10.662933,-21.149839,20.648092,-159.74344,61.220314,-279.73306,-39.753834,-1.5393758,7.9487209,-17.118582,14.039831
-8.199999999999999,27,-13.52961,8.5287094,-30.245573,3.1863534,-.25016296,10.632727,-21.089924,20.589598,-159.29091,61.046883,-278.94061,-39.641216,-1.5350149,7.9262033,-17.070087,14.000058
-8.1,27,-13.491174,8.5044804,-30.159649,3.1773014,-.24945226,10.60252,-21.03001,20.531105,-158.83838,60.873455,-278.14816,-39.528603,-1.5306541,7.9036856,-17.021593,13.960285
-8,27,-13.452738,8.4802513,-30.073725,3.1682491,-.24874157,10.572313,-20.970095,20.472612,-158.38585,60.700027,-277.35571,-39.415985,-1.5262933,7.8811679,-16.973099,13.920512
-7.9,27,-13.414301,8.4560213,-29.987799,3.1591971,-.24803089,10.542107,-20.910181,20.414118,-157.93332,60.526596,-276.56326,-39.303368,-1.5219325,7.8586507,-16.924604,13.880739
-7.8,27,-13.375865,8.4317923,-29.901875,3.1501448,-.24732019,10.5119,-20.850266,20.355625,-157.48079,60.353168,-275.77081,-39.19075,-1.5175716,7.836133,-16.87611,13.840966
-7.7,27,-13.337428,8.4075632,-29.815948,3.1410928,-.24660949,10.481693,-20.790352,20.297132,-157.02826,60.179741,-274.97836,-39.078133,-1.5132108,7.8136153,-16.827616,13.801193
-7.6,27,-13.298992,8.3833342,-29.730024,3.1320405,-.24589881,10.451487,-20.730436,20.23864,-156.57573,60.006313,-274.18594,-38.965515,-1.5088499,7.7910976,-16.779121,13.76142
-7.5,27,-13.260555,8.3591042,-29.6441,3.1229885,-.24518812,10.42128,-20.670523,20.180145,-156.1232,59.832882,-273.39349,-38.852898,-1.5044891,7.76858,-16.730625,13.721648
-7.4,27,-13.222119,8.3348751,-29.558174,3.1139362,-.24447744,10.391074,-20.610607,20.121653,-155.67067,59.659454,-272.60104,-38.74028,-1.5001283,7.7460623,-16.682131,13.681875
-7.3,27,-13.183682,8.3106461,-29.47225,3.1048841,-.24376674,10.360868,-20.550694,20.06316,-155.21814,59.486027,-271.80859,-38.627663,-1.4957674,7.7235446,-16.633636,13.642102
-7.2,27,-13.145247,8.286417,-29.386324,3.0958321,-.24305604,10.330661,-20.490778,20.004665,-154.76559,59.312595,-271.01614,-38.515045,-1.4914066,7.7010269,-16.585142,13.602329
-7.1,27,-13.10681,8.262187,-29.3004,3.0867798,-.24234536,10.300454,-20.430864,19.946173,-154.31306,59.139168,-270.22372,-38.402431,-1.4870458,7.6785092,-16.536648,13.562556
-7,27,-13.068374,8.237958,-29.214474,3.0777278,-.24163467,10.270247,-20.370949,19.88768,-153.86053,58.96574,-269.43127,-38.289814,-1.4826849,7.655992,-16.488153,13.522783
-6.9,27,-13.029937,8.2137289,-29.12855,3.0686755,-.24092397,10.240041,-20.311035,19.829187,-153.408,58.792313,-268.63882,-38.177197,-1.4783241,7.6334743,-16.439659,13.48301
-6.8,27,-12.991501,8.1894999,-29.042625,3.0596235,-.24021329,10.209834,-20.25112,19.770695,-152.95547,58.618881,-267.84637,-38.064579,-1.4739633,7.6109567,-16.391165,13.443237
-6.7,27,-12.953064,8.1652699,-28.956699,3.0505712,-.23950259,10.179627,-20.191206,19.7122,-152.50294,58.445454,-267.05392,-37.951962,-1.4696023,7.588439,-16.342669,13.403464
-6.6,27,-12.914628,8.1410408,-28.870775,3.0415192,-.23879191,10.149421,-20.13129,19.653708,-152.05042,58.272026,-266.26147,-37.839344,-1.4652416,7.5659213,-16.294174,13.363691
-6.5,27,-12.876191,8.1168118,-28.784849,3.0324671,-.23808122,10.119214,-20.071377,19.595215,-151.59789,58.098595,-265.46906,-37.726727,-1.4608806,7.5434036,-16.24568,13.323919
-6.4,27,-12.837755,8.0925827,-28.698925,3.0234149,-.23737052,10.089007,-20.011461,19.53672,-151.14536,57.925167,-264.67661,-37.614109,-1.4565198,7.5208859,-16.197186,13.284146
-6.3,27,-12.799318,8.0683527,-28.613001,3.0143628,-.23665984,10.058801,-19.951548,19.478228,-150.69283,57.75174,-263.88416,-37.501495,-1.452159,7.4983687,-16.148691,13.244373
-6.2,27,-12.760882,8.0441236,-28.527075,3.0053105,-.23594914,10.028594,-19.891632,19.419735,-150.2403,57.578312,-263.09171,-37.388878,-1.4477981,7.4758506,-16.100197,13.2046
-6.1,27,-12.722445,8.0198946,-28.441151,2.9962585,-.23523845,9.9983873,-19.831718,19.361242,-149.78777,57.404881,-262.29926,-37.27626,-1.4434373,7.4533334,-16.051702,13.164827
