temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-16,27,6.8520355,4.8352666,-2.624913,16.328983,10.3087,6.2559915,-1.9528185,22.570217,2.8636279,6.2681766,-9.421772,15.149028,-7.4450717,7.986341,-23.098013,8.2078686
-15.9,27,6.8361001,4.8240218,-2.6188085,16.29101,10.284726,6.2414427,-1.948277,22.517729,2.8569682,6.2535992,-9.3998613,15.113798,-7.4277573,7.9677677,-23.044296,8.1887808
-15.8,27,6.8201656,4.812777,-2.612704,16.253035,10.260752,6.2268939,-1.9437356,22.46524,2.8503087,6.2390223,-9.3779497,15.078568,-7.4104433,7.9491949,-22.99058,8.169693
-15.7,27,6.8042302,4.8015323,-2.6065996,16.215061,10.236778,6.2123451,-1.9391942,22.41275,2.8436491,6.2244449,-9.356039,15.043337,-7.3931293,7.9306221,-22.936863,8.1506042
-15.6,27,6.7882957,4.7902875,-2.6004951,16.177086,10.212805,6.1977963,-1.9346528,22.360262,2.8369894,6.209868,-9.3341284,15.008107,-7.3758154,7.9120493,-22.883146,8.1315165
-15.5,27,6.7723603,4.7790427,-2.5943906,16.139112,10.188831,6.1832476,-1.9301113,22.307774,2.8303299,6.1952906,-9.3122168,14.972877,-7.358501,7.8934765,-22.82943,8.1124287
-15.4,27,6.7564254,4.7677975,-2.5882862,16.101137,10.164857,6.1686988,-1.9255699,22.255283,2.8236701,6.1807137,-9.2903061,14.937646,-7.341187,7.8749032,-22.775715,8.0933399
-15.3,27,6.7404904,4.7565532,-2.5821819,16.063164,10.140883,6.15415,-1.9210285,22.202795,2.8170106,6.1661363,-9.2683945,14.902416,-7.323873,7.8563309,-22.721998,8.0742521
-15.2,27,6.7245555,4.7453079,-2.5760775,16.025188,10.11691,6.1396008,-1.916487,22.150307,2.8103511,6.1515594,-9.2464838,14.867186,-7.3065586,7.8377576,-22.668282,8.0551643
-15.1,27,6.7086205,4.7340631,-2.569973,15.987214,10.092937,6.1250525,-1.9119456,22.097818,2.8036916,6.136982,-9.2245722,14.831956,-7.2892447,7.8191848,-22.614565,8.0360765
-15,27,6.6926856,4.7228184,-2.5638685,15.94924,10.068962,6.1105032,-1.9074041,22.045328,2.7970319,6.1224051,-9.2026615,14.796725,-7.2719307,7.800612,-22.560848,8.0169878
-14.9,27,6.6767507,4.7115736,-2.5577641,15.911265,10.044989,6.0959544,-1.9028627,21.99284,2.7903724,6.1078277,-9.1807499,14.761495,-7.2546163,7.7820392,-22.507132,7.9979
-14.8,27,6.6608157,4.7003288,-2.5516596,15.873291,10.021015,6.0814056,-1.8983213,21.940351,2.7837126,6.0932508,-9.1588392,14.726265,-7.2373023,7.7634664,-22.453417,7.9788117
-14.7,27,6.6448808,4.6890841,-2.5455551,15.835317,9.9970407,6.0668569,-1.8937798,21.887861,2.7770531,6.0786734,-9.1369276,14.691034,-7.2199879,7.7448931,-22.3997,7.9597239
-14.6,27,6.6289458,4.6778393,-2.5394506,15.797342,9.9730673,6.0523081,-1.8892384,21.835373,2.7703936,6.0640965,-9.1150169,14.655804,-7.2026739,7.7263203,-22.345984,7.9406357
-14.5,27,6.6130109,4.6665945,-2.5333462,15.759368,9.9490938,6.0377593,-1.884697,21.782885,2.7637339,6.0495191,-9.0931063,14.620574,-7.18536,7.7077475,-22.292267,7.9215479
-14.4,27,6.5970759,4.6553497,-2.5272417,15.721394,9.9251204,6.0232105,-1.8801554,21.730396,2.7570744,6.0349422,-9.0711946,14.585343,-7.1680455,7.6891747,-22.23855,7.9024596
-14.3,27,6.581141,4.644105,-2.5211372,15.683419,9.9011459,6.0086617,-1.875614,21.677906,2.7504146,6.0203648,-9.049284,14.550113,-7.1507316,7.6706018,-22.184835,7.8833714
-14.2,27,6.5652061,4.6328602,-2.5150328,15.645445,9.8771725,5.994113,-1.8710726,21.625418,2.7437551,6.0057878,-9.0273724,14.514883,-7.1334176,7.652029,-22.131119,7.8642836
-14.1,27,6.5492711,4.6216154,-2.5089285,15.607471,9.853199,5.9795642,-1.8665311,21.572929,2.7370956,5.9912105,-9.0054617,14.479652,-7.1161036,7.6334562,-22.077402,7.8451953
-14,27,6.5333362,4.6103706,-2.5028241,15.569496,9.8292255,5.9650149,-1.8619897,21.520439,2.7304358,5.9766335,-8.9835501,14.444422,-7.0987892,7.6148829,-22.023685,7.8261075
-13.9,27,6.5174012,4.5991254,-2.4967196,15.531522,9.8052511,5.9504662,-1.8574482,21.467951,2.7237763,5.9620562,-8.9616394,14.409192,-7.0814753,7.5963101,-21.969969,7.8070192
-13.8,27,6.5014663,4.5878806,-2.4906151,15.493547,9.7812777,5.9359174,-1.8529068,21.415462,2.7171166,5.9474792,-8.9397278,14.373961,-7.0641613,7.5777373,-21.916254,7.7879314
-13.7,27,6.4855313,4.5766358,-2.4845107,15.455573,9.7573042,5.9213686,-1.8483654,21.362974,2.7104571,5.9329019,-8.9178171,14.338731,-7.0468469,7.5591645,-21.862537,7.7688432
-13.6,27,6.4695964,4.5653911,-2.4784062,15.417599,9.7333307,5.9068198,-1.843824,21.310484,2.7037976,5.9183249,-8.8959064,14.303501,-7.0295329,7.5405917,-21.808821,7.7497549
-13.5,27,6.453661,4.5541463,-2.4723017,15.379624,9.7093563,5.892271,-1.8392825,21.257996,2.6971378,5.9037476,-8.8739948,14.26827,-7.0122185,7.5220184,-21.755104,7.7306671
-13.4,27,6.437726,4.5429015,-2.4661973,15.34165,9.6853828,5.8777223,-1.8347411,21.205507,2.6904783,5.8891706,-8.8520842,14.23304,-6.9949045,7.5034456,-21.701387,7.7115788
-13.3,27,6.4217911,4.5316567,-2.4600928,15.303676,9.6614094,5.8631735,-1.8301997,21.153019,2.6838188,5.8745933,-8.8301725,14.19781,-6.9775906,7.4848728,-21.647673,7.6924911
-13.2,27,6.4058561,4.520412,-2.4539883,15.265701,9.637435,5.8486247,-1.8256582,21.100529,2.6771591,5.8600163,-8.8082619,14.16258,-6.9602761,7.4663,-21.593956,7.6734028
-13.1,27,6.3899212,4.5091672,-2.4478841,15.227727,9.6134615,5.8340759,-1.8211168,21.04804,2.6704996,5.845439,-8.7863503,14.12735,-6.9429622,7.4477272,-21.540239,7.654315
-13,27,6.3739862,4.4979224,-2.4417796,15.189753,9.589488,5.8195271,-1.8165754,20.995552,2.6638398,5.830862,-8.7644396,14.092119,-6.9256482,7.4291544,-21.486523,7.6352267
-12.9,27,6.3580513,4.4866776,-2.4356751,15.151777,9.5655146,5.8049779,-1.8120339,20.943062,2.6571803,5.8162847,-8.742528,14.056889,-6.9083338,7.4105811,-21.432806,7.6161385
-12.8,27,6.3421164,4.4754329,-2.4295707,15.113804,9.5415401,5.7904296,-1.8074925,20.890574,2.6505208,5.8017077,-8.7206173,14.021659,-6.8910198,7.3920083,-21.379089,7.5970507
-12.7,27,6.3261814,4.4641881,-2.4234662,15.075829,9.5175667,5.7758803,-1.802951,20.838085,2.6438611,5.7871304,-8.6987057,13.986428,-6.8737059,7.3734355,-21.325375,7.5779624
-12.6,27,6.3102465,4.4529433,-2.4173617,15.037855,9.4935932,5.7613316,-1.7984096,20.785597,2.6372015,5.7725534,-8.676795,13.951199,-6.8563914,7.3548627,-21.271658,7.5588746
-12.5,27,6.2943115,4.4416986,-2.4112573,14.999881,9.4696198,5.7467828,-1.7938682,20.733107,2.6305418,5.7579761,-8.6548843,13.915968,-6.8390775,7.3362899,-21.217941,7.5397863
-12.4,27,6.2783766,4.4304533,-2.4051528,14.961905,9.4456453,5.732234,-1.7893267,20.680618,2.6238823,5.7433987,-8.6329727,13.880737,-6.8217635,7.3177171,-21.164225,7.5206981
-12.3,27,6.2624416,4.4192085,-2.3990483,14.923932,9.4216719,5.7176852,-1.7847853,20.62813,2.6172228,5.7288218,-8.611062,13.845508,-6.8044491,7.2991443,-21.110508,7.5016103
-12.2,27,6.2465067,4.4079638,-2.3929439,14.885957,9.3976984,5.7031364,-1.7802439,20.57564,2.610563,5.7142448,-8.5891504,13.810277,-6.7871351,7.280571,-21.056791,7.482522
-12.1,27,6.2305717,4.396719,-2.3868394,14.847983,9.3737249,5.6885877,-1.7757025,20.523151,2.6039035,5.6996675,-8.5672398,13.775046,-6.7698212,7.2619982,-21.003077,7.4634342
-12,27,6.2146368,4.3854742,-2.3807349,14.810008,9.3497505,5.6740389,-1.771161,20.470663,2.5972438,5.6850905,-8.5453281,13.739816,-6.7525067,7.2434254,-20.94936,7.444346
-11.9,27,6.1987019,4.3742294,-2.3746305,14.772034,9.3257771,5.6594901,-1.7666196,20.418173,2.5905843,5.6705132,-8.5234175,13.704586,-6.7351928,7.2248526,-20.895643,7.4252577
-11.8,27,6.1827669,4.3629847,-2.3685262,14.734059,9.3018036,5.6449413,-1.762078,20.365685,2.5839248,5.6559362,-8.5015059,13.669355,-6.7178788,7.2062798,-20.841927,7.4061699
-11.7,27,6.166832,4.3517399,-2.3624218,14.696085,9.2778292,5.6303926,-1.7575366,20.313196,2.577265,5.6413589,-8.4795952,13.634125,-6.7005644,7.1877065,-20.78821,7.3870816
-11.6,27,6.150897,4.3404951,-2.3563173,14.658111,9.2538557,5.6158438,-1.7529953,20.260708,2.5706055,5.6267819,-8.4576845,13.598895,-6.6832504,7.1691341,-20.734495,7.3679938
-11.5,27,6.1349621,4.3292503,-2.3502128,14.620136,9.2298822,5.6012945,-1.7484537,20.208218,2.563946,5.6122046,-8.4357729,13.563664,-6.6659365,7.1505609,-20.680779,7.3489056
-11.4,27,6.1190267,4.3180056,-2.3441083,14.582162,9.2059088,5.5867457,-1.7439123,20.155729,2.5572863,5.5976272,-8.4138613,13.528434,-6.648622,7.131988,-20.627062,7.3298173
-11.3,27,6.1030922,4.3067608,-2.3380039,14.544188,9.1819344,5.572197,-1.7393709,20.103241,2.5506268,5.5830503,-8.3919506,13.493204,-6.6313081,7.1134152,-20.573345,7.3107295
-11.2,27,6.0871568,4.295516,-2.3318994,14.506213,9.1579609,5.5576482,-1.7348294,20.050751,2.543967,5.5684729,-8.3700399,13.457973,-6.6139936,7.0948424,-20.519629,7.2916412
-11.1,27,6.0712223,4.2842712,-2.3257949,14.468239,9.1339874,5.5430994,-1.730288,19.998262,2.5373075,5.553896,-8.3481283,13.422744,-6.5966797,7.0762696,-20.465914,7.2725534
-11,27,6.0552869,4.2730265,-2.3196905,14.430264,9.110014,5.5285506,-1.7257466,19.945774,2.530648,5.5393186,-8.3262177,13.387513,-6.5793657,7.0576963,-20.412197,7.2534652
-10.9,27,6.0393519,4.2617812,-2.313586,14.39229,9.0860395,5.5140018,-1.7212051,19.893284,2.5239882,5.5247416,-8.304306,13.352283,-6.5620513,7.0391235,-20.35848,7.2343774
-10.8,27,6.023417,4.2505364,-2.3074815,14.354316,9.0620661,5.4994531,-1.7166637,19.840796,2.5173287,5.5101647,-8.2823954,13.317053,-6.5447373,7.0205507,-20.304764,7.2152891
-10.7,27,6.0074821,4.2392917,-2.3013771,14.316341,9.0380926,5.4849043,-1.7121222,19.788307,2.510669,5.4955873,-8.2604837,13.281822,-6.5274234,7.0019779,-20.251047,7.1962013
-10.6,27,5.9915471,4.2280469,-2.2952728,14.278367,9.0141191,5.4703555,-1.7075808,19.735819,2.5040095,5.4810104,-8.2385731,13.246593,-6.5101094,6.9834051,-20.197332,7.1771131
-10.5,27,5.9756122,4.2168021,-2.2891684,14.240393,8.9901447,5.4558067,-1.7030394,19.683329,2.49735,5.466433,-8.2166615,13.211362,-6.492795,6.9648323,-20.143616,7.1580248
-10.4,27,5.9596772,4.2055573,-2.2830639,14.202418,8.9661713,5.4412575,-1.6984979,19.63084,2.4906902,5.4518557,-8.1947508,13.176131,-6.475481,6.946259,-20.089899,7.138937
-10.3,27,5.9437423,4.1943126,-2.2769594,14.164444,8.9421978,5.4267092,-1.6939565,19.578352,2.4840307,5.4372787,-8.1728401,13.140902,-6.4581671,6.9276862,-20.036182,7.1198487
-10.2,27,5.9278073,4.1830678,-2.2708549,14.12647,8.9182234,5.4121599,-1.6894151,19.525862,2.477371,5.4227014,-8.1509285,13.105671,-6.4408526,6.9091134,-19.982466,7.1007609
-10.1,27,5.9118724,4.171823,-2.2647505,14.088495,8.8942499,5.3976111,-1.6848737,19.473373,2.4707115,5.4081244,-8.1290178,13.07044,-6.4235387,6.8905406,-19.928751,7.0816727
-10,27,5.8959374,4.1605783,-2.258646,14.050521,8.8702765,5.3830624,-1.6803322,19.420885,2.464052,5.3935471,-8.1071062,13.035211,-6.4062243,6.8719678,-19.875034,7.0625849
-9.8999996,27,5.8800025,4.1493335,-2.2525415,14.012547,8.846303,5.3685136,-1.6757908,19.368397,2.4573922,5.3789701,-8.0851955,12.99998,-6.3889103,6.8533945,-19.821318,7.0434966
-9.8000002,27,5.8640676,4.1380887,-2.2464371,13.974572,8.8223286,5.3539648,-1.6712494,19.315907,2.4507327,5.3643928,-8.0632839,12.964749,-6.3715963,6.8348217,-19.767601,7.0244083
-9.6999998,27,5.8481326,4.1268439,-2.2403326,13.936598,8.7983551,5.339416,-1.6667079,19.263418,2.4440732,5.3498158,-8.0413733,12.92952,-6.3542819,6.8162489,-19.713884,7.0053205
-9.6000004,27,5.8321977,4.1155992,-2.2342284,13.898623,8.7743816,5.3248672,-1.6621665,19.21093,2.4374135,5.3352385,-8.0194626,12.894289,-6.3369679,6.7976761,-19.660168,6.9862323
-9.5,27,5.8162627,4.1043544,-2.2281239,13.860649,8.7504082,5.3103185,-1.657625,19.15844,2.4307539,5.3206615,-7.997551,12.859058,-6.319654,6.7791033,-19.606453,6.9671445
-9.3999996,27,5.8003273,4.0931091,-2.2220194,13.822675,8.7264338,5.2957697,-1.6530836,19.105951,2.4240942,5.3060842,-7.9756398,12.823829,-6.3023396,6.7605305,-19.552736,6.9480562
-9.3000002,27,5.7843928,4.0818644,-2.215915,13.7847,8.7024603,5.2812209,-1.6485422,19.053463,2.4174347,5.2915072,-7.9537287,12.788598,-6.2850256,6.7419577,-19.49902,6.9289684
-9.1999998,27,5.7684574,4.0706196,-2.2098105,13.746726,8.6784868,5.2666721,-1.6440006,19.000975,2.4107752,5.2769299,-7.9318175,12.753367,-6.2677116,6.7233844,-19.445303,6.9098802
-9.1000004,27,5.7525229,4.0593748,-2.203706,13.708752,8.6545134,5.2521234,-1.6394593,18.948484,2.4041154,5.2623529,-7.9099069,12.718138,-6.2503977,6.7048116,-19.391586,6.8907919
-9,27,5.7365875,4.04813,-2.1976016,13.670777,8.6305389,5.2375741,-1.6349179,18.895996,2.3974559,5.2477756,-7.8879952,12.682907,-6.2330832,6.6862388,-19.33787,6.8717041
-8.8999996,27,5.7206526,4.0368853,-2.1914971,13.632803,8.6065655,5.2230253,-1.6303763,18.843508,2.3907962,5.2331986,-7.8660841,12.647676,-6.2157693,6.667666,-19.284155,6.8526158
-8.8000002,27,5.7047176,4.0256405,-2.1853926,13.594829,8.582592,5.2084765,-1.6258349,18.791019,2.3841367,5.2186213,-7.8441734,12.612447,-6.1984549,6.6490932,-19.230438,6.833528
