temp,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_ag,se_ag,lowerci_ag,upperci_ag,yhat_nonag,se_nonag,lowerci_nonag,upperci_nonag,yhat_nonag_low,se_nonag_low,lowerci_nonag_low,upperci_nonag_low,yhat_ag_low,se_ag_low,lowerci_ag_low,upperci_ag_low,yhat_ag_nonag,se_ag_nonag,lowerci_ag_nonag,upperci_ag_nonag
-2.9,-11.775221,7.2306943,-25.947121,2.3966792,-.3455548,9.0615034,-18.105776,17.414665,-141.02159,53.909069,-246.68143,-35.361763,-1.9702934,6.7062192,-15.114241,11.173655,-1.6247386,11.202798,-23.581818,20.33234,-140.67604,54.818844,-248.119,-33.233078,-139.0513,54.224148,-245.32867,-32.773922
-2.8,-11.735839,7.206511,-25.860342,2.3886635,-.34439909,9.0311975,-18.045221,17.356422,-140.54994,53.728771,-245.8564,-35.243496,-1.9637038,6.6837902,-15.063692,11.136284,-1.6193047,11.16533,-23.502949,20.264339,-140.20555,54.635506,-247.28917,-33.121929,-138.58624,54.042797,-244.50818,-32.66431
-2.7,-11.696457,7.1823282,-25.773561,2.3806479,-.34324339,9.0008917,-17.984667,17.29818,-140.07831,53.548473,-245.03139,-35.125229,-1.9571142,6.6613612,-15.013143,11.098914,-1.6138709,11.127862,-23.42408,20.196339,-139.73506,54.452164,-246.45934,-33.010784,-138.12119,53.861446,-243.68768,-32.554699
-2.6,-11.657075,7.1581454,-25.686783,2.3726323,-.34208769,8.9705849,-17.924112,17.239937,-139.60666,53.368176,-244.20636,-35.006962,-1.9505246,6.6389322,-14.962593,11.061543,-1.6084369,11.090395,-23.345211,20.128338,-139.26457,54.268822,-245.62952,-32.899635,-137.65614,53.680092,-242.86719,-32.445084
-2.5,-11.617693,7.1339626,-25.600002,2.3646166,-.34093201,8.940279,-17.863558,17.181694,-139.13501,53.187878,-243.38133,-34.888695,-1.943935,6.6165037,-14.912044,11.024174,-1.603003,11.052927,-23.266342,20.060337,-138.79408,54.085484,-244.79968,-32.788486,-137.19109,53.498741,-242.04669,-32.335472
-2.4,-11.578311,7.1097794,-25.513224,2.356601,-.33977631,8.9099731,-17.803003,17.123451,-138.66338,53.00758,-242.55632,-34.770428,-1.9373454,6.5940747,-14.861495,10.986804,-1.5975691,11.01546,-23.187473,19.992334,-138.32359,53.902142,-243.96985,-32.677341,-136.72603,53.31739,-241.2262,-32.225861
-2.3,-11.538929,7.0855966,-25.426443,2.3485854,-.3386206,8.8796673,-17.742449,17.065207,-138.19173,52.827282,-241.73129,-34.652161,-1.9307557,6.5716457,-14.810946,10.949433,-1.5921352,10.977992,-23.108604,19.924334,-137.8531,53.7188,-243.14003,-32.566193,-136.26097,53.13604,-240.4057,-32.116249
-2.2,-11.499547,7.0614138,-25.339663,2.3405697,-.3374649,8.8493614,-17.681894,17.006964,-137.72008,52.646984,-240.90628,-34.533894,-1.9241662,6.5492172,-14.760396,10.912064,-1.5867013,10.940525,-23.029736,19.856333,-137.38261,53.535461,-242.3102,-32.455044,-135.79591,52.954689,-239.58521,-32.006638
-2.1,-11.460165,7.037231,-25.252884,2.3325541,-.33630919,8.8190556,-17.62134,16.948721,-137.24844,52.466682,-240.08125,-34.415627,-1.9175766,6.5267882,-14.709846,10.874694,-1.5812674,10.903057,-22.950867,19.788332,-136.91212,53.352119,-241.48036,-32.343899,-135.33086,52.773335,-238.76469,-31.897026
-2,-11.420783,7.0130477,-25.166103,2.3245382,-.33515349,8.7887487,-17.560785,16.890478,-136.77679,52.286388,-239.25623,-34.297363,-1.9109869,6.5043597,-14.659297,10.837323,-1.5758334,10.865589,-22.871998,19.720331,-136.44164,53.168777,-240.65053,-32.23275,-134.86581,52.591984,-237.9442,-31.787415
-1.9,-11.381401,6.9888649,-25.079325,2.3165226,-.33399779,8.7584429,-17.500231,16.832235,-136.30515,52.106087,-238.43121,-34.179096,-1.9043974,6.4819307,-14.608748,10.799953,-1.5703995,10.828122,-22.793129,19.652328,-135.97116,52.985439,-239.82071,-32.121605,-134.40076,52.410633,-237.1237,-31.677803
-1.8,-11.342019,6.9646821,-24.992544,2.308507,-.33284208,8.728137,-17.439676,16.773993,-135.83351,51.925789,-237.60619,-34.060829,-1.8978077,6.4595017,-14.558199,10.762584,-1.5649656,10.790654,-22.71426,19.584328,-135.50067,52.802097,-238.99088,-32.010456,-133.9357,52.229282,-236.30321,-31.568192
-1.7,-11.302637,6.9404993,-24.905766,2.3004913,-.33168638,8.6978312,-17.379122,16.71575,-135.36186,51.745491,-236.78117,-33.942562,-1.8912181,6.4370732,-14.507649,10.725213,-1.5595317,10.753187,-22.635391,19.516327,-135.03018,52.618755,-238.16104,-31.899309,-133.47064,52.047928,-235.48271,-31.45858
-1.6,-11.263255,6.916316,-24.818985,2.2924757,-.33053067,8.6675253,-17.318567,16.657507,-134.89021,51.565193,-235.95615,-33.824295,-1.8846285,6.4146442,-14.4571,10.687843,-1.5540978,10.715719,-22.556522,19.448326,-134.55969,52.435417,-237.33122,-31.78816,-133.00558,51.866577,-234.66222,-31.348969
-1.5,-11.223873,6.8921332,-24.732206,2.2844601,-.32937497,8.6372194,-17.258013,16.599264,-134.41858,51.384895,-235.13112,-33.706028,-1.8780389,6.3922153,-14.40655,10.650473,-1.5486639,10.678251,-22.477654,19.380325,-134.0892,52.252075,-236.50139,-31.677013,-132.54054,51.685226,-233.84172,-31.239355
-1.4,-11.184491,6.8679504,-24.645426,2.2764444,-.32821929,8.6069126,-17.197458,16.541019,-133.94693,51.204597,-234.30611,-33.587761,-1.8714492,6.3697867,-14.356002,10.613103,-1.5432299,10.640784,-22.398785,19.312325,-133.61871,52.068737,-235.67155,-31.565866,-132.07549,51.503876,-233.02122,-31.129744
-1.3,-11.145109,6.8437672,-24.558647,2.2684288,-.32706359,8.5766068,-17.136904,16.482777,-133.47528,51.0243,-233.48108,-33.469494,-1.8648597,6.3473577,-14.305452,10.575733,-1.537796,10.603316,-22.319914,19.244322,-133.14822,51.885395,-234.84172,-31.45472,-131.61043,51.322521,-232.20073,-31.020132
-1.2,-11.105727,6.8195844,-24.471867,2.2604132,-.32590789,8.5463009,-17.076349,16.424534,-133.00365,50.844002,-232.65605,-33.351227,-1.85827,6.3249288,-14.254903,10.538363,-1.5323622,10.565849,-22.241045,19.176321,-132.67773,51.702053,-234.0119,-31.343571,-131.14537,51.141171,-231.38022,-30.910521
-1.1,-11.066345,6.7954016,-24.385088,2.2523975,-.32475218,8.515995,-17.015795,16.366291,-132.532,50.663704,-231.83104,-33.23296,-1.8516804,6.3025002,-14.204353,10.500993,-1.5269283,10.528381,-22.162176,19.10832,-132.20724,51.518715,-233.18207,-31.232424,-130.68031,50.95982,-230.55972,-30.800909
-1,-11.026963,6.7712188,-24.298307,2.2443819,-.32359648,8.4856892,-16.95524,16.308048,-132.06035,50.483406,-231.00601,-33.114693,-1.8450909,6.2800713,-14.153804,10.463623,-1.5214944,10.490914,-22.083307,19.040319,-131.73676,51.335373,-232.35223,-31.121277,-130.21527,50.778469,-229.73923,-30.691298
-.9,-10.98758,6.7470355,-24.211527,2.2363663,-.32244077,8.4553823,-16.894686,16.249805,-131.58871,50.303108,-230.181,-32.996426,-1.8385012,6.2576423,-14.103255,10.426252,-1.5160605,10.453446,-22.004438,18.972319,-131.26627,51.152031,-231.52242,-31.01013,-129.75021,50.597115,-228.91873,-30.581686
-.8,-10.948198,6.7228527,-24.124748,2.2283506,-.32128507,8.4250765,-16.834131,16.191563,-131.11707,50.12281,-229.35597,-32.878162,-1.8319116,6.2352138,-14.052706,10.388883,-1.5106266,10.415978,-21.92557,18.904318,-130.79578,50.968693,-230.69258,-30.898981,-129.28516,50.415764,-228.09824,-30.472075
-.7,-10.908816,6.6986699,-24.037968,2.220335,-.32012936,8.3947706,-16.773579,16.13332,-130.64542,49.942513,-228.53094,-32.759895,-1.825322,6.2127848,-14.002156,10.351512,-1.5051926,10.378511,-21.846701,18.836315,-130.32529,50.785351,-229.86275,-30.787834,-128.8201,50.234413,-227.27774,-30.362461
-.6,-10.869434,6.6744871,-23.951189,2.2123194,-.31897366,8.3644648,-16.713024,16.075075,-130.17378,49.762215,-227.70593,-32.641628,-1.8187324,6.1903558,-13.951607,10.314142,-1.4997587,10.341043,-21.767832,18.768314,-129.8548,50.602009,-229.03293,-30.676687,-128.35504,50.053062,-226.45724,-30.25285
-.5,-10.830052,6.6503038,-23.864408,2.2043035,-.31781796,8.3341589,-16.65247,16.016832,-129.70213,49.581917,-226.88091,-32.523361,-1.8121427,6.1679273,-13.901058,10.276772,-1.4943248,10.303576,-21.688963,18.700314,-129.38432,50.418671,-228.20309,-30.56554,-127.88999,49.871708,-225.63675,-30.143238
-.4,-10.79067,6.626121,-23.77763,2.1962879,-.31666225,8.303853,-16.591915,15.95859,-129.23048,49.401619,-226.05589,-32.405094,-1.8055532,6.1454983,-13.850509,10.239402,-1.4888909,10.266109,-21.610094,18.632313,-128.91383,50.235329,-227.37326,-30.454391,-127.42493,49.690357,-224.81625,-30.033627
-.3,-10.751288,6.6019382,-23.690849,2.1882722,-.31550658,8.2735462,-16.531361,15.900347,-128.75885,49.221321,-225.23087,-32.286827,-1.7989635,6.1230693,-13.799959,10.202032,-1.483457,10.228642,-21.531225,18.564312,-128.44334,50.051987,-226.54344,-30.343245,-126.95988,49.509007,-223.99574,-29.924015
-.2,-10.711906,6.5777555,-23.604071,2.1802566,-.31435087,8.2432404,-16.470806,15.842104,-128.2872,49.041023,-224.40584,-32.16856,-1.7923739,6.1006408,-13.74941,10.164662,-1.4780231,10.191174,-21.452356,18.496309,-127.97285,49.868649,-225.71361,-30.232098,-126.49483,49.327652,-223.17525,-29.814404
-.1,-10.672524,6.5535722,-23.51729,2.172241,-.31319517,8.2129345,-16.410252,15.783861,-127.81556,48.860725,-223.58083,-32.050293,-1.7857844,6.0782118,-13.69886,10.127292,-1.4725891,10.153706,-21.373487,18.428308,-127.50237,49.685307,-224.88377,-30.120951,-126.02977,49.146301,-222.35475,-29.704792
0,-10.633142,6.5293894,-23.430511,2.1642253,-.31203946,8.1826286,-16.349697,15.725617,-127.34391,48.680428,-222.7558,-31.932026,-1.7791947,6.0557828,-13.648312,10.089922,-1.4671552,10.116239,-21.294619,18.360308,-127.03188,49.501968,-224.05394,-30.009802,-125.56472,48.964951,-221.53426,-29.595179
.1,-10.59376,6.5052066,-23.343731,2.1562097,-.31088376,8.1523228,-16.289143,15.667375,-126.87227,48.50013,-221.93079,-31.813759,-1.7726051,6.0333543,-13.597762,10.052551,-1.4617214,10.078771,-21.21575,18.292307,-126.56139,49.318626,-223.22412,-29.898655,-125.09966,48.7836,-220.71376,-29.485567
.2,-10.554379,6.4810233,-23.256952,2.1481941,-.30972806,8.1220169,-16.228588,15.609132,-126.40063,48.319832,-221.10576,-31.695494,-1.7660155,6.0109253,-13.547213,10.015182,-1.4562875,10.041304,-21.136881,18.224306,-126.0909,49.135284,-222.39429,-29.787508,-124.63461,48.602245,-219.89326,-29.375956
.3,-10.514997,6.4568405,-23.170172,2.1401784,-.30857235,8.0917101,-16.168034,15.550889,-125.92898,48.139534,-220.28073,-31.577227,-1.7594259,5.9884963,-13.496663,9.9778118,-1.4508536,10.003836,-21.058012,18.156303,-125.62041,48.951946,-221.56445,-29.676361,-124.16956,48.420895,-219.07277,-29.266344
.4,-10.475615,6.4326577,-23.083391,2.1321628,-.30741665,8.0614042,-16.107479,15.492645,-125.45734,47.959236,-219.45572,-31.45896,-1.7528363,5.9660678,-13.446115,9.9404411,-1.4454197,9.9663687,-20.979143,18.088303,-125.14992,48.768604,-220.73463,-29.565212,-123.7045,48.239544,-218.25227,-29.156733
.5,-10.436233,6.4084749,-22.996613,2.1241472,-.30626094,8.0310984,-16.046925,15.434402,-124.98569,47.778938,-218.63069,-31.340693,-1.7462467,5.9436388,-13.395565,9.9030714,-1.4399858,9.9289007,-20.900274,18.020302,-124.67944,48.585262,-219.9048,-29.454065,-123.23945,48.058193,-217.43178,-29.047121
.6,-10.396851,6.3842916,-22.909832,2.1161315,-.30510524,8.0007925,-15.98637,15.37616,-124.51405,47.59864,-217.80568,-31.222425,-1.739657,5.9212098,-13.345016,9.8657017,-1.4345518,9.8914328,-20.821405,17.952301,-124.20895,48.401924,-219.07497,-29.342918,-122.77439,47.876839,-216.61128,-28.93751
.7,-10.357469,6.3601089,-22.823053,2.1081159,-.30394953,7.9704862,-15.925816,15.317917,-124.0424,47.418343,-216.98065,-31.104158,-1.7330675,5.8987813,-13.294466,9.828331,-1.4291179,9.8539658,-20.742537,17.8843,-123.73846,48.218582,-218.24513,-29.231771,-122.30933,47.695488,-215.79077,-28.827896
.8,-10.318087,6.3359261,-22.736273,2.1001003,-.30279383,7.9401803,-15.865261,15.259673,-123.57076,47.238045,-216.15562,-30.985893,-1.7264779,5.8763523,-13.243917,9.7909613,-1.423684,9.8164978,-20.663666,17.816299,-123.26797,48.03524,-217.41531,-29.120623,-121.84428,47.514137,-214.97028,-28.718285
.9,-10.278705,6.3117433,-22.649494,2.0920844,-.30163816,7.9098744,-15.804707,15.20143,-123.09911,47.057747,-215.33061,-30.867626,-1.7198882,5.8539233,-13.193368,9.7535915,-1.4182501,9.7790308,-20.584797,17.748297,-122.79748,47.851902,-216.58548,-29.009476,-121.37923,47.332787,-214.14978,-28.608673
1,-10.239323,6.28756,-22.562714,2.0840688,-.30048245,7.8795681,-15.744152,15.143188,-122.62747,46.877449,-214.50558,-30.749359,-1.7132987,5.8314948,-13.142818,9.7162209,-1.4128162,9.7415628,-20.505928,17.680296,-122.32699,47.66856,-215.75565,-28.898329,-120.91418,47.151432,-213.32928,-28.499062
1.1,-10.199941,6.2633772,-22.475935,2.0760531,-.29932675,7.8492622,-15.683598,15.084945,-122.15583,46.697151,-213.68056,-30.631092,-1.706709,5.8090658,-13.092269,9.6788511,-1.4073822,9.7040958,-20.427059,17.612295,-121.8565,47.485218,-214.92583,-28.78718,-120.44912,46.970081,-212.50879,-28.38945
1.2,-10.160559,6.2391944,-22.389154,2.0680375,-.29817104,7.8189564,-15.623043,15.026701,-121.68418,46.516853,-212.85555,-30.512825,-1.7001194,5.7866368,-13.041719,9.6414804,-1.4019483,9.6666279,-20.34819,17.544294,-121.38601,47.30188,-214.09599,-28.676033,-119.98406,46.788731,-211.68829,-28.279839
1.3,-10.121177,6.2150116,-22.302376,2.0600219,-.29701534,7.78865,-15.56249,14.968458,-121.21254,46.336555,-212.03052,-30.394558,-1.6935298,5.7642083,-12.99117,9.6041107,-1.3965144,9.6291599,-20.269321,17.476294,-120.91553,47.118538,-213.26616,-28.564886,-119.51901,46.60738,-210.8678,-28.170227
1.4,-10.081795,6.1908283,-22.215595,2.0520062,-.29585963,7.7583442,-15.501935,14.910215,-120.7409,46.156258,-211.20551,-30.276291,-1.6869402,5.7417793,-12.940621,9.566741,-1.3910805,9.5916929,-20.190453,17.408293,-120.44504,46.9352,-212.43634,-28.453739,-119.05396,46.426025,-210.0473,-28.060614
1.5,-10.042413,6.1666455,-22.128817,2.0439906,-.29470393,7.7280378,-15.441381,14.851973,-120.26925,45.97596,-210.38048,-30.158026,-1.6803505,5.7193508,-12.890072,9.5293703,-1.3856467,9.554225,-20.111584,17.34029,-119.97455,46.751858,-211.60651,-28.34259,-118.5889,46.244675,-209.22681,-27.951002
1.6,-10.003031,6.1424627,-22.042036,2.035975,-.29354823,7.697732,-15.380826,14.79373,-119.79761,45.795662,-209.55545,-30.039759,-1.673761,5.6969218,-12.839522,9.4920006,-1.3802128,9.516758,-20.032715,17.272289,-119.50406,46.568516,-210.77667,-28.231443,-118.12385,46.063324,-208.4063,-27.841391
1.7,-9.9636488,6.1182795,-21.955256,2.0279593,-.29239252,7.6674261,-15.320271,14.735486,-119.32597,45.615364,-208.73044,-29.921492,-1.6671714,5.6744928,-12.788973,9.4546309,-1.3747789,9.47929,-19.953846,17.204288,-119.03357,46.385178,-209.94684,-28.120296,-117.65879,45.881973,-207.5858,-27.731779
1.8,-9.9242668,6.0940967,-21.868477,2.0199437,-.29123682,7.6371198,-15.259717,14.677243,-118.85432,45.435066,-207.90541,-29.803225,-1.6605817,5.6520643,-12.738424,9.4172602,-1.3693449,9.441823,-19.874977,17.136288,-118.56308,46.201836,-209.11702,-28.00915,-117.19374,45.700619,-206.7653,-27.622168
1.9,-9.8848848,6.0699139,-21.781696,2.0119281,-.29008111,7.6068139,-15.199162,14.619,-118.38268,45.254768,-207.0804,-29.684958,-1.6539922,5.6296353,-12.687875,9.3798904,-1.363911,9.404355,-19.796108,17.068287,-118.0926,46.018494,-208.28719,-27.898001,-116.72868,45.519268,-205.94481,-27.512556
2,-9.8455029,6.0457311,-21.694918,2.0039124,-.28892541,7.576508,-15.138608,14.560758,-117.91103,45.074471,-206.25537,-29.56669,-1.6474025,5.6072063,-12.637325,9.3425198,-1.3584771,9.3668871,-19.717239,17.000284,-117.62211,45.835155,-207.45735,-27.786854,-116.26363,45.337917,-205.12431,-27.402945
2.1,-9.8061209,6.0215478,-21.608137,1.9958967,-.28776973,7.5462017,-15.078053,14.502514,-117.43938,44.894173,-205.43034,-29.448425,-1.6408129,5.5847778,-12.586776,9.30515,-1.3530432,9.3294201,-19.638371,16.932283,-117.15162,45.651814,-206.62753,-27.675707,-115.79858,45.156567,-204.30382,-27.293333
2.2,-9.7667389,5.997365,-21.521358,1.9878811,-.28661403,7.5158958,-15.017499,14.444271,-116.96774,44.713875,-204.60533,-29.330158,-1.6342233,5.5623488,-12.536226,9.2677803,-1.3476093,9.2919521,-19.559502,16.864283,-116.68113,45.468472,-205.7977,-27.56456,-115.33352,44.975212,-203.48332,-27.18372
2.3,-9.7273569,5.9731822,-21.434578,1.9798654,-.28545833,7.48559,-14.956944,14.386028,-116.4961,44.533577,-203.7803,-29.211891,-1.6276337,5.5399199,-12.485678,9.2304096,-1.3421754,9.2544851,-19.480633,16.796282,-116.21064,45.285133,-204.96786,-27.453411,-114.86846,44.793861,-202.66283,-27.074108
2.4,-9.687974,5.9489994,-21.347799,1.9718498,-.28430262,7.4552836,-14.89639,14.327785,-116.02445,44.353279,-202.95529,-29.093624,-1.621044,5.5174913,-12.435128,9.1930399,-1.3367414,9.2170172,-19.401764,16.728281,-115.74015,45.101791,-204.13805,-27.342264,-114.40341,44.612511,-201.84233,-26.964497
2.5,-9.648592,5.9248161,-21.261019,1.9638342,-.28314692,7.4249778,-14.835835,14.269542,-115.55281,44.172981,-202.13026,-28.975357,-1.6144545,5.4950624,-12.384579,9.1556702,-1.3313075,9.1795502,-19.322895,16.66028,-115.26966,44.918449,-203.30821,-27.231117,-113.93835,44.43116,-201.02182,-26.854885
2.6,-9.60921,5.9006333,-21.17424,1.9558185,-.28199121,7.3946719,-14.775282,14.211299,-115.08117,43.992683,-201.30524,-28.85709,-1.6078649,5.4726334,-12.334029,9.1182995,-1.3258736,9.1420822,-19.244026,16.592278,-114.79918,44.735111,-202.47838,-27.11997,-113.4733,44.249805,-200.20132,-26.745274
2.7,-9.569828,5.8764505,-21.08746,1.9478028,-.28083551,7.3643656,-14.714727,14.153056,-114.60952,43.812386,-200.48022,-28.738823,-1.6012752,5.4502048,-12.28348,9.0809298,-1.3204397,9.1046143,-19.165157,16.524277,-114.32869,44.551769,-201.64854,-27.008821,-113.00825,44.068455,-199.38083,-26.635662
2.8,-9.5304461,5.8522677,-21.000681,1.9397871,-.27967981,7.3340597,-14.654173,14.094813,-114.13788,43.632088,-199.6552,-28.620558,-1.5946857,5.4277759,-12.232931,9.04356,-1.3150058,9.0671473,-19.086288,16.456276,-113.8582,44.368431,-200.81873,-26.897675,-112.54319,43.887104,-198.56033,-26.526051
2.9,-9.4910641,5.8280845,-20.9139,1.9317715,-.2785241,7.3037534,-14.593618,14.03657,-113.66624,43.45179,-198.83017,-28.502291,-1.588096,5.4053469,-12.182382,9.0061893,-1.3095719,9.0296793,-19.007418,16.388275,-113.38771,44.185089,-199.98889,-26.786528,-112.07814,43.705753,-197.73984,-26.416437
3,-9.4516821,5.8039017,-20.82712,1.9237559,-.2773684,7.2734475,-14.533064,13.978327,-113.19459,43.271492,-198.00516,-28.384024,-1.5815064,5.3829184,-12.131832,8.9688196,-1.3041381,8.9922123,-18.928549,16.320274,-112.91722,44.001747,-199.15906,-26.675381,-111.61308,43.524399,-196.91934,-26.306826
3.1,-9.4123001,5.7797189,-20.740341,1.9157403,-.27621269,7.2431417,-14.472509,13.920084,-112.72295,43.091194,-197.18013,-28.265757,-1.5749168,5.3604894,-12.081283,8.9314489,-1.2987041,8.9547443,-18.84968,16.252272,-112.44673,43.818409,-198.32924,-26.564232,-111.14803,43.343048,-196.09885,-26.197214
3.2,-9.3729181,5.7555356,-20.653561,1.9077246,-.27505702,7.2128353,-14.411955,13.861841,-112.2513,42.910896,-196.35512,-28.14749,-1.5683272,5.3380604,-12.030734,8.8940792,-1.2932702,8.9172764,-18.770811,16.184271,-111.97624,43.635067,-197.4994,-26.453085,-110.68298,43.161697,-195.27835,-26.087603
3.3,-9.3335361,5.7313528,-20.566782,1.899709,-.27390131,7.1825294,-14.3514,13.803597,-111.77966,42.730598,-195.53009,-28.029222,-1.5617377,5.3156319,-11.980185,8.8567095,-1.2878363,8.8798094,-18.691942,16.11627,-111.50576,43.451725,-196.66957,-26.341938,-110.21792,42.980347,-194.45786,-25.977991
3.4,-9.2941542,5.70717,-20.480001,1.8916932,-.27274561,7.1522236,-14.290846,13.745355,-111.30801,42.550301,-194.70506,-27.910955,-1.555148,5.2932029,-11.929635,8.8193388,-1.2824024,8.8423414,-18.613073,16.048269,-111.03527,43.268387,-195.83974,-26.230791,-109.75287,42.798992,-193.63734,-25.86838
3.5,-9.2547722,5.6829872,-20.393223,1.8836776,-.27158991,7.1219172,-14.230291,13.687112,-110.83637,42.370003,-193.88005,-27.79269,-1.5485584,5.2707739,-11.879086,8.7819691,-1.2769685,8.8048744,-18.534204,15.980268,-110.56478,43.085045,-195.00992,-26.119642,-109.28781,42.617641,-192.81685,-25.758768
3.6,-9.2153902,5.6588039,-20.306442,1.875662,-.2704342,7.0916114,-14.169737,13.628869,-110.36472,42.189705,-193.05502,-27.674423,-1.5419688,5.2483454,-11.828536,8.7445993,-1.2715346,8.7674065,-18.455336,15.912267,-110.09429,42.901703,-194.18008,-26.008495,-108.82275,42.436291,-191.99635,-25.649155
3.7,-9.1760082,5.6346211,-20.219664,1.8676463,-.2692785,7.0613055,-14.109182,13.570625,-109.89308,42.009407,-192.23001,-27.556156,-1.5353792,5.2259164,-11.777987,8.7072287,-1.2661006,8.7299395,-18.376467,15.844266,-109.6238,42.718365,-193.35025,-25.897348,-108.3577,42.25494,-191.17586,-25.539543
3.8,-9.1366262,5.6104383,-20.132883,1.8596307,-.26812279,7.0309992,-14.048628,13.512383,-109.42144,41.829109,-191.40498,-27.437889,-1.5287895,5.2034874,-11.727438,8.6698589,-1.2606667,8.6924715,-18.297598,15.776264,-109.15331,42.535023,-192.52043,-25.786201,-107.89265,42.073586,-190.35536,-25.429932
3.9,-9.0972443,5.5862556,-20.046104,1.8516151,-.26696709,7.0006933,-13.988073,13.45414,-108.94979,41.648811,-190.57996,-27.319622,-1.5221999,5.1810589,-11.676888,8.6324883,-1.2552328,8.6550035,-18.218729,15.708263,-108.68282,42.351681,-191.6906,-25.675053,-107.42759,41.892235,-189.53487,-25.32032
4,-9.0578623,5.5620723,-19.959324,1.8435993,-.26581138,6.9703875,-13.92752,13.395897,-108.47815,41.468513,-189.75494,-27.201355,-1.5156103,5.1586299,-11.626339,8.5951185,-1.2497989,8.6175365,-18.13986,15.640263,-108.21233,42.168343,-190.86076,-25.563906,-106.96254,41.710884,-188.71437,-25.210709
4.1,-9.0184803,5.5378895,-19.872545,1.8355837,-.26465568,6.9400811,-13.866965,13.337654,-108.00651,41.288216,-188.92992,-27.08309,-1.5090207,5.1362014,-11.57579,8.5577488,-1.244365,8.5800686,-18.060991,15.572261,-107.74185,41.985001,-190.03094,-25.452759,-106.49748,41.529533,-187.89388,-25.101097
4.2,-8.9790983,5.5137067,-19.785765,1.8275681,-.26349998,6.9097753,-13.806411,13.27941,-107.53486,41.107918,-188.1049,-26.964823,-1.5024312,5.1137724,-11.525241,8.5203781,-1.2389312,8.5426016,-17.982122,15.50426,-107.27136,41.801662,-189.20111,-25.341612,-106.03243,41.348183,-187.07338,-24.991486
4.3,-8.9397163,5.4895234,-19.698984,1.8195524,-.26234427,6.8794689,-13.745856,13.221168,-107.06322,40.92762,-187.27988,-26.846556,-1.4958415,5.0913434,-11.474691,8.4830084,-1.2334971,8.5051336,-17.903254,15.436258,-106.80087,41.61832,-188.37128,-25.230463,-105.56738,41.166828,-186.25287,-24.881872
4.4,-8.9003344,5.4653406,-19.612206,1.8115368,-.2611886,6.8491631,-13.685302,13.162925,-106.59157,40.747322,-186.45485,-26.728289,-1.4892519,5.0689144,-11.424142,8.4456387,-1.2280633,8.4676666,-17.824385,15.368258,-106.33038,41.434978,-187.54144,-25.119316,-105.10232,40.985477,-185.43237,-24.772261
4.5,-8.8609524,5.4411578,-19.525425,1.8035212,-.26003289,6.8188572,-13.624747,13.104681,-106.11993,40.567024,-185.62984,-26.610022,-1.4826623,5.0464859,-11.373592,8.408268,-1.2226294,8.4301987,-17.745516,15.300257,-105.85989,41.25164,-186.71162,-25.008169,-104.63727,40.804127,-184.61188,-24.662649
4.6,-8.8215704,5.416975,-19.438646,1.7955055,-.25887719,6.7885513,-13.564193,13.046438,-105.64828,40.386726,-184.80481,-26.491755,-1.4760727,5.0240569,-11.323044,8.3708982,-1.2171955,8.3927317,-17.666647,15.232255,-105.3894,41.068298,-185.88179,-24.897022,-104.17221,40.622772,-183.79138,-24.553038
4.7,-8.7821884,5.3927922,-19.351866,1.7874899,-.25772148,6.758245,-13.503638,12.988195,-105.17664,40.206429,-183.9798,-26.373489,-1.469483,5.0016284,-11.272494,8.3335285,-1.2117616,8.3552637,-17.587778,15.164254,-104.91892,40.884956,-185.05197,-24.785873,-103.70716,40.441422,-182.97089,-24.443426
4.8,-8.7428064,5.368609,-19.265087,1.7794741,-.25656578,6.7279391,-13.443084,12.929953,-104.70499,40.026131,-183.15477,-26.255222,-1.4628935,4.9791994,-11.221945,8.2961578,-1.2063277,8.3177958,-17.508907,15.096253,-104.44843,40.701618,-184.22214,-24.674726,-103.2421,40.260071,-182.15039,-24.333815
4.9,-8.7034245,5.3444262,-19.178307,1.7714585,-.25541008,6.6976328,-13.382529,12.871709,-104.23335,39.845833,-182.32974,-26.136955,-1.4563038,4.9567704,-11.171395,8.2587881,-1.2008938,8.2803288,-17.430038,15.028252,-103.97794,40.518276,-183.3923,-24.56358,-102.77705,40.07872,-181.3299,-24.224203
5,-8.6640425,5.3202434,-19.091528,1.7634429,-.25425437,6.6673269,-13.321975,12.813466,-103.76171,39.665535,-181.50473,-26.018688,-1.4497142,4.9343419,-11.120846,8.2214174,-1.1954598,8.2428608,-17.35117,14.960251,-103.50745,40.334934,-182.56247,-24.452431,-102.312,39.897366,-180.5094,-24.11459
5.1,-8.6246605,5.2960601,-19.004747,1.7554272,-.25309867,6.6370211,-13.26142,12.755223,-103.29006,39.485237,-180.6797,-25.900421,-1.4431247,4.9119129,-11.070297,8.1840477,-1.1900259,8.2053938,-17.272301,14.89225,-103.03696,40.151596,-181.73265,-24.341284,-101.84694,39.716015,-179.6889,-24.004978
5.2,-8.5852785,5.2718773,-18.917969,1.7474116,-.25194296,6.6067147,-13.200867,12.69698,-102.81842,39.304939,-179.85469,-25.782154,-1.436535,4.8894839,-11.019748,8.146678,-1.184592,8.1679258,-17.193432,14.824248,-102.56647,39.968254,-180.90282,-24.230137,-101.38188,39.534664,-178.86841,-23.895367
