temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg,slope_comm,slope_low,slope_high,slope_marg
3.1,27,-8.542387,11.076715,-30.252352,13.167576,-10.269669,9.6733255,-29.229038,8.6897011,4.3467412,117.63739,-226.21831,234.91179,14.61641,118.47457,-217.58948,246.8223,.35742283,.42969227,-.18187284,-.61156273
3.2,27,-8.5066452,11.03037,-30.125772,13.112482,-10.2267,9.6328516,-29.106741,8.6533432,4.3285542,117.14518,-225.27177,233.92889,14.555254,117.97886,-216.67906,245.78957,.35742283,.42969227,-.18187046,-.6115675
3.3,27,-8.4709024,10.984023,-29.999193,13.057387,-10.18373,9.5923777,-28.984444,8.6169844,4.3103671,116.65298,-224.32526,232.946,14.494097,117.48315,-215.76865,244.75685,.35742283,.42969704,-.18187284,-.6115675
3.4,27,-8.4351606,10.937677,-29.872614,13.002293,-10.14076,9.5519037,-28.862146,8.5806255,4.2921796,116.16077,-223.37874,231.9631,14.43294,116.98744,-214.85823,243.72411,.35741806,.42969227,-.18187284,-.61156273
3.5,27,-8.3994188,10.891331,-29.746035,12.947198,-10.097792,9.5114288,-28.739849,8.5442667,4.2739925,115.66856,-222.43222,230.98021,14.371784,116.49173,-213.94781,242.69139,.35742283,.42969227,-.18187046,-.61156273
3.6,27,-8.3636761,10.844985,-29.619457,12.892104,-10.054822,9.4709549,-28.617554,8.5079088,4.2558055,115.17635,-221.4857,229.99731,14.310628,115.99603,-213.0374,241.65866,.35742283,.42969227,-.18187284,-.6115675
3.7,27,-8.3279343,10.798639,-29.492878,12.837009,-10.011853,9.430481,-28.495256,8.47155,4.237618,114.68415,-220.53918,229.01442,14.249471,115.50031,-212.12698,240.62593,.35742283,.42969227,-.18187284,-.6115675
3.8,27,-8.2921915,10.752293,-29.366299,12.781915,-9.9688835,9.390007,-28.372959,8.4351912,4.2194309,114.19194,-219.59267,228.03152,14.188314,115.00461,-211.21657,239.5932,.35742283,.42969704,-.18187046,-.61156273
3.9,27,-8.2564497,10.705947,-29.239719,12.72682,-9.9259138,9.3495321,-28.250662,8.3988323,4.2012439,113.69974,-218.64613,227.04863,14.127158,114.5089,-210.30615,238.56047,.35741806,.42969227,-.18187284,-.6115675
4,27,-8.2207079,10.6596,-29.11314,12.671726,-9.8829451,9.3090582,-28.128365,8.3624744,4.1830564,113.20753,-217.69962,226.06573,14.066001,114.01318,-209.39574,237.52774,.35742283,.42969227,-.18187284,-.6115675
4.1,27,-8.1849651,10.613255,-28.986563,12.616632,-9.8399754,9.2685843,-28.006067,8.3261156,4.1648693,112.71532,-216.7531,225.08284,14.004845,113.51748,-208.48532,236.49501,.35742283,.42969227,-.18187046,-.61156273
4.2,27,-8.1492233,10.566909,-28.859983,12.561537,-9.7970066,9.2281103,-27.88377,8.2897568,4.1466823,112.22311,-215.80658,224.09995,13.943688,113.02177,-207.57491,235.46228,.35742283,.42969227,-.18187284,-.6115675
4.3,27,-8.1134806,10.520562,-28.733404,12.506443,-9.7540369,9.1876354,-27.761473,8.2533979,4.1284947,111.7309,-214.86006,223.11705,13.882531,112.52605,-206.66449,234.42955,.35742283,.42969704,-.18187284,-.6115675
4.4,27,-8.0777388,10.474216,-28.606825,12.451348,-9.7110672,9.1471615,-27.639175,8.2170401,4.1103077,111.2387,-213.91354,222.13416,13.821375,112.03035,-205.75407,233.39682,.35742283,.42969227,-.18187046,-.61156273
4.5,27,-8.041996,10.42787,-28.480246,12.396254,-9.6680984,9.1066875,-27.516878,8.1806812,4.0921206,110.7465,-212.96703,221.15126,13.760219,111.53464,-204.84366,232.36409,.35742283,.42969227,-.18187284,-.61156273
4.6,27,-8.0062542,10.381524,-28.353668,12.341159,-9.6251287,9.0662136,-27.394581,8.1443224,4.0739331,110.25429,-212.02051,220.16837,13.699062,111.03893,-203.93324,231.33136,.35742044,.42969227,-.18187284,-.61156273
4.7,27,-7.9705119,10.335178,-28.227089,12.286065,-9.58216,9.0257397,-27.272284,8.1079645,4.0557461,109.76208,-211.07399,219.18547,13.637906,110.54322,-203.02283,230.29863,.35742283,.42969227,-.18187046,-.6115675
4.8,27,-7.9347696,10.288832,-28.10051,12.23097,-9.5391903,8.9852648,-27.149986,8.0716057,4.037559,109.26987,-210.12746,218.20258,13.576749,110.04751,-202.11241,229.2659,.35742283,.42969704,-.18187284,-.6115675
4.9,27,-7.8990273,10.242486,-27.97393,12.175876,-9.4962206,8.9447908,-27.027689,8.0352468,4.0193715,108.77766,-209.18094,217.21968,13.515593,109.5518,-201.202,228.23317,.35742044,.42969227,-.18187284,-.61156273
5,27,-7.8632855,10.196139,-27.847353,12.120782,-9.4532518,8.9043169,-26.905392,7.9988885,4.0011845,108.28546,-208.23442,216.23679,13.454436,109.05609,-200.29158,227.20044,.35742044,.42969227,-.18187046,-.61156273
5.1,27,-7.8275433,10.149794,-27.720774,12.065687,-9.4102821,8.863843,-26.783094,7.9625297,3.9829974,107.79326,-207.2879,215.25389,13.39328,108.56038,-199.38116,226.16772,.35742283,.42969227,-.18187165,-.6115675
5.2,27,-7.791801,10.103448,-27.594194,12.010592,-9.3673134,8.8233681,-26.660797,7.9261713,3.9648101,107.30105,-206.34138,214.271,13.332123,108.06467,-198.47075,225.13499,.35742283,.42969227,-.18187284,-.6115675
5.3,27,-7.7560587,10.057101,-27.467615,11.955498,-9.3243437,8.7828941,-26.5385,7.8898125,3.9466228,106.80884,-205.39485,213.2881,13.270967,107.56896,-197.56032,224.10225,.35742283,.42969704,-.18187284,-.61156273
5.4,27,-7.7203164,10.010756,-27.341036,11.900404,-9.281374,8.7424202,-26.416203,7.8534541,3.9284356,106.31664,-204.44833,212.30521,13.20981,107.07325,-196.6499,223.06953,.35742283,.42969227,-.18187165,-.6115675
5.5,27,-7.6845741,9.9644098,-27.214458,11.845309,-9.2384052,8.7019463,-26.293905,7.8170953,3.9102485,105.82442,-203.50182,211.32231,13.148653,106.57755,-195.73949,222.0368,.35742044,.42969227,-.18187165,-.6115675
5.6,27,-7.6488323,9.9180632,-27.087879,11.790215,-9.1954355,8.6614714,-26.171608,7.7807369,3.8920612,105.33222,-202.5553,210.33942,13.087497,106.08183,-194.82907,221.00407,.35742044,.42969227,-.18187165,-.61156273
5.7,27,-7.61309,9.8717175,-26.9613,11.735121,-9.1524668,8.6209974,-26.049311,7.7443786,3.8738742,104.84002,-201.60878,209.35654,13.02634,105.58613,-193.91866,219.97134,.35742283,.42969227,-.18187165,-.6115675
5.8,27,-7.5773478,9.8253708,-26.834721,11.680026,-9.1094971,8.5805235,-25.927013,7.7080197,3.8556869,104.34781,-200.66226,208.37363,12.965183,105.09042,-193.00824,218.93861,.35742283,.42969704,-.18187284,-.6115675
5.9,27,-7.5416055,9.7790251,-26.708141,11.624931,-9.0665274,8.5400496,-25.804716,7.6716609,3.8374996,103.8556,-199.71574,207.39073,12.904027,104.5947,-192.09782,217.90588,.35742283,.42969227,-.18187165,-.61156273
6,27,-7.5058632,9.7326794,-26.581564,11.569837,-9.0235586,8.4995747,-25.682419,7.6353025,3.8193126,103.3634,-198.76923,206.40784,12.842871,104.099,-191.18741,216.87315,.35742283,.42969227,-.18187165,-.61156273
6.1,27,-7.4701209,9.6863327,-26.454985,11.514743,-8.9805889,8.4591007,-25.560122,7.5989442,3.8011253,102.87119,-197.82269,205.42496,12.781714,103.60329,-190.27699,215.84042,.35742044,.42969227,-.18187284,-.61156273
6.2,27,-7.4343791,9.639987,-26.328405,11.459648,-8.9376202,8.4186268,-25.437824,7.5625854,3.782938,102.37898,-196.87617,204.44206,12.720558,103.10757,-189.36658,214.80769,.35742044,.42969227,-.18187284,-.6115675
6.3,27,-7.3986368,9.5936403,-26.201826,11.404553,-8.8946505,8.3781528,-25.315527,7.5262265,3.7647507,101.88677,-195.92966,203.45915,12.659401,102.61186,-188.45616,213.77496,.35742283,.42969704,-.18187165,-.6115675
6.4,27,-7.3628945,9.5472946,-26.075249,11.349459,-8.8516808,8.337678,-25.19323,7.4898682,3.7465637,101.39457,-194.98314,202.47627,12.598245,102.11616,-187.54575,212.74223,.35742283,.42969227,-.18187165,-.61156273
6.5,27,-7.3271523,9.5009489,-25.948669,11.294365,-8.808712,8.297204,-25.070932,7.4535098,3.7283764,100.90236,-194.03662,201.49338,12.537088,101.62045,-186.63533,211.7095,.35742283,.42969227,-.18187165,-.61156273
6.6,27,-7.29141,9.4546022,-25.82209,11.23927,-8.7657423,8.2567301,-24.948635,7.417151,3.7101893,100.41016,-193.0901,200.51048,12.475932,101.12474,-185.72491,210.67677,.35742044,.42969227,-.18187165,-.6115675
6.7,27,-7.2556682,9.4082565,-25.695511,11.184175,-8.7227736,8.2162561,-24.82634,7.3807926,3.6920021,99.917946,-192.14359,199.52759,12.414775,100.62903,-184.8145,209.64404,.35742283,.42969227,-.18187284,-.6115675
6.8,27,-7.2199254,9.3619099,-25.568932,11.129081,-8.6798038,8.1757813,-24.704041,7.3444338,3.6738148,99.425743,-191.19705,198.54469,12.353619,100.13332,-183.90408,208.61131,.35742283,.42969704,-.18187165,-.61156273
6.9,27,-7.1841836,9.3155642,-25.442354,11.073987,-8.6368341,8.1353073,-24.581743,7.3080754,3.6556277,98.933533,-190.25053,197.5618,12.292462,99.637611,-182.99367,207.57858,.35742044,.42969227,-.18187165,-.6115675
7,27,-7.1484413,9.2692184,-25.315775,11.018892,-8.5938654,8.0948334,-24.459446,7.2717166,3.6374404,98.44133,-189.30402,196.5789,12.231305,99.141899,-182.08325,206.54585,.35742283,.42969227,-.18187284,-.6115675
7.1,27,-7.112699,9.2228718,-25.189196,10.963798,-8.5508957,8.0543594,-24.337151,7.2353582,3.6192532,97.94912,-188.3575,195.59601,12.170149,98.646194,-181.17284,205.51314,.35742283,.42969227,-.18187165,-.61156273
7.2,27,-7.0769567,9.1765261,-25.062616,10.908704,-8.5079269,8.0138855,-24.214853,7.1989994,3.6010661,97.456917,-187.41098,194.61311,12.108993,98.150482,-180.26242,204.48041,.35742283,.42969227,-.18187165,-.6115675
7.3,27,-7.0412145,9.1301794,-24.936037,10.853609,-8.4649572,7.9734106,-24.092554,7.162641,3.5828788,96.964706,-186.46446,193.63022,12.047835,97.65477,-179.35201,203.44766,.35742283,.42969704,-.18187284,-.6115675
7.4,27,-7.0054722,9.0838337,-24.80946,10.798514,-8.4219875,7.9329367,-23.970259,7.1262822,3.5646915,96.472504,-185.51794,192.64732,11.986679,97.159065,-178.44159,202.41495,.35742044,.42969227,-.18187165,-.61156273
7.5,27,-6.9697304,9.037488,-24.68288,10.74342,-8.3790188,7.8924623,-23.847961,7.0899239,3.5465045,95.980293,-184.57141,191.66443,11.925523,96.663353,-177.53117,201.38222,.35742044,.42969227,-.18187165,-.61156273
7.6,27,-6.9339881,8.9911413,-24.556301,10.688326,-8.3360491,7.8519883,-23.725664,7.053565,3.5283172,95.488091,-183.62489,190.68153,11.864367,96.167641,-176.62076,200.34949,.35742283,.42969227,-.18187165,-.61156273
7.7,27,-6.8982458,8.9447956,-24.429724,10.633231,-8.2930803,7.8115144,-23.603367,7.0172067,3.5101302,94.99588,-182.67838,189.69864,11.80321,95.671936,-175.71034,199.31676,.35742283,.42969227,-.18187165,-.6115675
7.8,27,-6.8625035,8.8984489,-24.303143,10.578136,-8.2501106,7.77104,-23.48107,6.9808478,3.4919429,94.503677,-181.73186,188.71574,11.742053,95.176224,-174.79991,198.28403,.35742283,.42969704,-.18187284,-.6115675
7.9,27,-6.8267612,8.8521032,-24.176565,10.523042,-8.2071409,7.7305655,-23.358772,6.9444895,3.4737556,94.011467,-180.78534,187.73285,11.680897,94.680511,-173.8895,197.2513,.35742283,.42969227,-.18187284,-.61156273
8,27,-6.791019,8.8057575,-24.049986,10.467948,-8.1641722,7.6900916,-23.236475,6.9081306,3.4555683,93.519264,-179.83882,186.74995,11.61974,94.184807,-172.97908,196.21857,.35742283,.42969227,-.18187165,-.6115675
8.1,27,-6.7552767,8.7594109,-23.923407,10.412853,-8.1212025,7.6496172,-23.114178,6.8717723,3.4373813,93.027054,-178.89229,185.76706,11.558583,93.689095,-172.06866,195.18584,.35742044,.42969704,-.18187165,-.6115675
8.199999999999999,27,-6.7195349,8.7130651,-23.796829,10.357759,-8.0782328,7.6091433,-22.99188,6.8354139,3.419194,92.534851,-177.94579,184.78416,11.497427,93.19339,-171.15825,194.15311,.35742044,.42969227,-.18187284,-.61156273
8.300000000000001,27,-6.6837926,8.6667185,-23.67025,10.302664,-8.035264,7.5686693,-22.869583,6.7990551,3.4010067,92.042641,-176.99925,183.80127,11.436271,92.697678,-170.24783,193.12038,.35742283,.42968988,-.18187165,-.61156273
8.4,27,-6.6480503,8.6203728,-23.543671,10.24757,-7.9922948,7.5281954,-22.747286,6.7626967,3.3828197,91.550438,-176.05273,182.81837,11.375114,92.201973,-169.33742,192.08765,.35742283,.42969465,-.18187165,-.6115675
8.5,27,-6.612308,8.5740271,-23.417091,10.192475,-7.9493251,7.487721,-22.624989,6.7263379,3.3646324,91.058228,-175.10622,181.83548,11.313957,91.706261,-168.427,191.05492,.35742283,.42969465,-.18187284,-.6115675
8.6,27,-6.5765657,8.5276804,-23.290512,10.137381,-7.9063559,7.4472466,-22.502691,6.6899791,3.3464451,90.566017,-174.1597,180.85258,11.252801,91.210548,-167.51659,190.02219,.35742044,.42969227,-.18187165,-.61156273
8.699999999999999,27,-6.5408239,8.4813347,-23.163935,10.082287,-7.8633866,7.4067726,-22.380394,6.6536207,3.328258,90.073814,-173.21318,179.86969,11.191645,90.714836,-166.60617,188.98946,.35742044,.42969465,-.18187165,-.6115675
8.800000000000001,27,-6.5050817,8.434988,-23.037355,10.027192,-7.8204169,7.3662982,-22.258097,6.6172624,3.3100708,89.581612,-172.26665,178.8868,11.130487,90.219131,-165.69576,187.95673,.35742283,.42969227,-.18187165,-.61156273
8.9,27,-6.4693394,8.3886423,-22.910776,9.9720974,-7.7774482,7.3258243,-22.135799,6.580904,3.2918837,89.089401,-171.32014,177.9039,11.069332,89.723419,-164.78534,186.92401,.35742283,.42969227,-.18187165,-.61156273
9,27,-6.4335971,8.3422966,-22.784197,9.9170027,-7.7344785,7.2853498,-22.013502,6.5445452,3.2736964,88.597198,-170.37361,176.92101,11.008175,89.227707,-163.87492,185.89128,.35742283,.42969465,-.18187284,-.6115675
9.1,27,-6.3978548,8.2959499,-22.657618,9.861908,-7.6915092,7.2448759,-21.891205,6.5081863,3.2555091,88.104988,-169.42709,175.93811,10.947019,88.732002,-162.96451,184.85854,.35742044,.42969227,-.18187165,-.61156273
9.199999999999999,27,-6.362113,8.2496042,-22.53104,9.8068142,-7.64854,7.204402,-21.768908,6.471828,3.2373221,87.612785,-168.48058,174.95522,10.885862,88.23629,-162.05409,183.82582,.35742283,.42969465,-.18187165,-.6115675
9.300000000000001,27,-6.3263702,8.2032576,-22.404461,9.7517195,-7.6055703,7.1639276,-21.64661,6.4354692,3.2191348,87.120575,-167.53406,173.97232,10.824705,87.740578,-161.14368,182.79309,.35742283,.42969227,-.18187165,-.6115675
9.4,27,-6.2906284,8.1569118,-22.277882,9.6966257,-7.5626016,7.1234536,-21.524313,6.3991108,3.2009478,86.628372,-166.58754,172.98944,10.763549,87.244873,-160.23326,181.76036,.35742044,.42969227,-.18187165,-.61156273
9.5,27,-6.2548862,8.1105661,-22.151302,9.641531,-7.5196319,7.0829792,-21.402016,6.362752,3.1827605,86.136162,-165.64102,172.00653,10.702393,86.749161,-159.32285,180.72763,.35742283,.42969465,-.18187284,-.6115675
9.6,27,-6.2191439,8.0642195,-22.024723,9.5864363,-7.4766626,7.0425048,-21.279718,6.3263936,3.1645732,85.643951,-164.69449,171.02364,10.641235,86.253448,-158.41243,179.6949,.35742283,.42969227,-.18187284,-.6115675
9.699999999999999,27,-6.1834016,8.0178738,-21.898146,9.5313416,-7.4336934,7.0020308,-21.157421,6.2900352,3.1463859,85.151749,-163.74797,170.04076,10.580079,85.757744,-157.50201,178.66217,.35742283,.42969465,-.18187165,-.61156273
9.800000000000001,27,-6.1476593,7.9715276,-21.771566,9.4762468,-7.3907237,6.9615564,-21.035124,6.2536764,3.1281989,84.659538,-162.80145,169.05785,10.518923,85.262032,-156.5916,177.62944,.35742044,.42969227,-.18187165,-.61156273
9.9,27,-6.1119175,7.9251814,-21.644987,9.4211531,-7.347755,6.9210825,-20.912828,6.2173181,3.1100116,84.167336,-161.85493,168.07497,10.457767,84.766327,-155.68118,176.59671,.35742044,.42969227,-.18187284,-.6115675
10,27,-6.0761752,7.8788352,-21.518408,9.3660583,-7.3047853,6.8806086,-20.790529,6.1809592,3.0918243,83.675133,-160.90842,167.09207,10.396609,84.270615,-154.77077,175.56398,.35742283,.42969465,-.18187284,-.6115675
10.1,27,-6.0404329,7.832489,-21.391829,9.3109636,-7.261816,6.8401341,-20.668232,6.1446004,3.073637,83.182922,-159.9619,166.10916,10.335453,83.774902,-153.86034,174.53125,.35742283,.42969227,-.18187165,-.61156273
10.2,27,-6.0046906,7.7861433,-21.265251,9.2558699,-7.2188468,6.7996602,-20.545935,6.108242,3.05545,82.69072,-159.01538,165.12628,10.274297,83.279198,-152.94994,173.49852,.35742283,.42969465,-.18187165,-.6115675
10.3,27,-5.9689484,7.7397971,-21.138672,9.2007751,-7.1758771,6.7591858,-20.423637,6.0718832,3.0372627,82.198509,-158.06885,164.14337,10.21314,82.783485,-152.03951,172.46579,.35742044,.42969227,-.18187165,-.61156273
10.4,27,-5.9332066,7.6934509,-21.012093,9.1456804,-7.1329083,6.7187119,-20.301342,6.0355248,3.0190756,81.706306,-157.12234,163.16049,10.151984,82.287781,-151.1291,171.43307,.35742283,.42969227,-.18187165,-.61156273
10.5,27,-5.8974638,7.6471047,-20.885513,9.0905857,-7.0899386,6.6782374,-20.179043,5.9991665,3.0008883,81.214096,-156.17581,162.1776,10.090827,81.792068,-150.21867,170.40033,.35742521,.42969465,-.18187284,-.6115675
10.6,27,-5.8617215,7.6007586,-20.758934,9.035491,-7.0469694,6.637763,-20.056746,5.9628077,2.9827011,80.721886,-155.22929,161.19469,10.029671,81.296356,-149.30826,169.3676,.35742044,.42969227,-.18187165,-.61156273
10.7,27,-5.8259797,7.5544128,-20.632357,8.9803972,-7.0040002,6.5972891,-19.93445,5.9264493,2.964514,80.229683,-154.28278,160.21181,9.9685144,80.800652,-148.39784,168.33488,.35742044,.42969465,-.18187165,-.6115675
10.8,27,-5.7902374,7.5080667,-20.505777,8.9253025,-6.9610305,6.5568151,-19.812151,5.8900905,2.9463267,79.737473,-153.33626,159.22891,9.9073572,80.304939,-147.48743,167.30214,.35742283,.42969227,-.18187165,-.6115675
10.9,27,-5.7544951,7.4617205,-20.3792,8.8702087,-6.9180617,6.5163412,-19.689856,5.8537321,2.9281397,79.24527,-152.38974,158.24602,9.8462009,79.809235,-146.57701,166.26942,.35742283,.42969227,-.18187165,-.61156273
11,27,-5.7187529,7.4153743,-20.252621,8.815114,-6.875092,6.4758668,-19.567558,5.8173733,2.9099524,78.753059,-151.44322,157.26312,9.7850447,79.313522,-145.6666,165.23669,.35742283,.42969704,-.18187284,-.6115675
11.1,27,-5.6830106,7.3690281,-20.12604,8.7600193,-6.8321223,6.4353924,-19.445259,5.7810144,2.8917651,78.260857,-150.49669,156.28023,9.7238874,78.81781,-144.75618,164.20395,.35742044,.42969227,-.18187165,-.6115675
11.2,27,-5.6472688,7.3226824,-19.999462,8.7049246,-6.7891536,6.3949184,-19.322964,5.7446561,2.8735781,77.768654,-149.55017,155.29733,9.6627312,78.322105,-143.84576,163.17123,.35742044,.42969227,-.18187165,-.61156273
11.3,27,-5.6115265,7.2763362,-19.872883,8.6498299,-6.7461839,6.354444,-19.200666,5.7082977,2.8553908,77.276443,-148.60365,154.31444,9.6015749,77.826393,-142.93535,162.1385,.35742283,.42969227,-.18187284,-.61156273
11.4,27,-5.5757842,7.22999,-19.746305,8.5947361,-6.7032151,6.3139701,-19.078369,5.6719394,2.8372035,76.784241,-147.65714,153.33154,9.5404186,77.330681,-142.02493,161.10577,.35742283,.42969227,-.18187165,-.6115675
11.5,27,-5.5400419,7.1836438,-19.619726,8.5396414,-6.6602454,6.2734957,-18.956072,5.6355805,2.8190165,76.29203,-146.71062,152.34865,9.4792614,76.834976,-141.11452,160.07304,.35742283,.42969704,-.18187165,-.6115675
11.6,27,-5.5042996,7.1372976,-19.493147,8.4845467,-6.6172757,6.2330217,-18.833773,5.5992217,2.8008292,75.79982,-145.76408,151.36575,9.4181051,76.339264,-140.2041,159.04031,.35742044,.42969227,-.18187284,-.61156273
11.7,27,-5.4685578,7.0909519,-19.366568,8.4294529,-6.574307,6.1925478,-18.711477,5.5628633,2.7826419,75.307617,-144.81758,150.38286,9.3569489,75.843552,-139.29369,158.00758,.35742283,.42969227,-.18187284,-.6115675
11.8,27,-5.4328151,7.0446057,-19.239988,8.3743582,-6.5313373,6.1520734,-18.58918,5.5265045,2.7644546,74.815407,-143.87105,149.39996,9.2957916,75.347847,-138.38327,156.97485,.35742283,.42969227,-.18187165,-.61156273
11.9,27,-5.3970733,6.9982595,-19.113411,8.3192635,-6.4883685,6.1115994,-18.466883,5.4901462,2.7462676,74.323204,-142.92453,148.41707,9.2346363,74.852135,-137.47285,155.94212,.35742044,.42969227,-.18187165,-.61156273
12,27,-5.361331,6.9519134,-18.986832,8.2641687,-6.4453988,6.071125,-18.344585,5.4537873,2.7280803,73.830994,-141.97801,147.43417,9.1734791,74.356422,-136.56244,154.90939,.35742283,.42969704,-.18187284,-.6115675
12.1,27,-5.3255887,6.9055672,-18.860252,8.209074,-6.4024291,6.0306506,-18.222288,5.417429,2.709893,73.338791,-141.03149,146.45128,9.1123228,73.86071,-135.65202,153.87666,.35742283,.42969227,-.18187165,-.61156273
12.2,27,-5.2898464,6.8592215,-18.733673,8.1539803,-6.3594604,5.9901767,-18.099991,5.3810706,2.6917059,72.846581,-140.08498,145.46838,9.0511665,73.365005,-134.74161,152.84393,.35742283,.42969227,-.18187165,-.6115675
12.3,27,-5.2541041,6.8128753,-18.607094,8.0988855,-6.3164907,5.9497023,-17.977694,5.3447118,2.6735187,72.354378,-139.13846,144.48549,8.9900093,72.869293,-133.83119,151.8112,.35742044,.42969465,-.18187165,-.6115675
12.4,27,-5.2183623,6.7665296,-18.480516,8.0437918,-6.2735214,5.9092283,-17.855396,5.3083534,2.6553316,71.862175,-138.19194,143.50259,8.928853,72.373589,-132.92078,150.77849,.35742044,.42969227,-.18187165,-.61156273
12.5,27,-5.18262,6.7201829,-18.353937,7.9886971,-6.2305522,5.8687544,-17.733099,5.2719946,2.6371443,71.369965,-137.24541,142.5197,8.8676968,71.877876,-132.01036,149.74574,.35742283,.42969465,-.18187284,-.6115675
12.6,27,-5.1468778,6.6738367,-18.227358,7.9336023,-6.1875825,5.82828,-17.610802,5.2356358,2.618957,70.877754,-136.29889,141.5368,8.8065395,71.382164,-131.09993,148.71301,.35742283,.42969227,-.18187165,-.6115675
12.7,27,-5.1111355,6.627491,-18.100779,7.8785081,-6.1446137,5.787806,-17.488504,5.1992774,2.60077,70.385551,-135.35237,140.55391,8.7453833,70.886459,-130.18953,147.6803,.35742283,.42969227,-.18187165,-.61156273
12.8,27,-5.0753932,6.5811448,-17.974199,7.8234134,-6.101644,5.7473316,-17.366207,5.1629186,2.5825827,69.893341,-134.40585,139.57101,8.684227,70.390747,-129.2791,146.64755,.35742044,.42969465,-.18187165,-.61156273
12.9,27,-5.0396514,6.5347991,-17.847622,7.7683191,-6.0586748,5.7068577,-17.24391,5.1265602,2.5643957,69.401138,-133.45934,138.58813,8.6230707,69.895042,-128.3687,145.61484,.35742283,.42969227,-.18187165,-.6115675
13,27,-5.0039086,6.4884524,-17.721043,7.7132244,-6.0157056,5.6663833,-17.121613,5.0902019,2.5462084,68.908928,-132.51282,137.60522,8.5619135,69.39933,-127.45827,144.58211,.35742521,.42969465,-.18187284,-.6115675
13.1,27,-4.9681664,6.4421062,-17.594463,7.6581297,-5.9727359,5.6259089,-16.999315,5.053843,2.5280211,68.416725,-131.56628,136.62233,8.5007572,68.903618,-126.54785,143.54936,.35742044,.42969227,-.18187165,-.61156273
13.2,27,-4.9324245,6.3957605,-17.467884,7.6030359,-5.9297671,5.5854349,-16.877018,5.0174847,2.5098341,67.924515,-130.61978,135.63943,8.4396009,68.407913,-125.63744,142.51665,.35742044,.42969227,-.18187165,-.6115675
13.3,27,-4.8966823,6.3494143,-17.341305,7.5479412,-5.8867974,5.544961,-16.754721,4.9811258,2.4916468,67.432312,-129.67325,134.65654,8.3784437,67.912201,-124.72702,141.48392,.35742283,.42969465,-.18187284,-.61156273
13.4,27,-4.86094,6.3030686,-17.214727,7.492847,-5.8438282,5.504487,-16.632423,4.9447675,2.4734595,66.940102,-128.72673,133.67366,8.3172884,67.416496,-123.81661,140.45119,.35742283,.42969227,-.18187284,-.61156273
13.5,27,-4.8251977,6.256722,-17.088148,7.4377522,-5.800859,5.4640126,-16.510126,4.9084086,2.4552722,66.447899,-127.78021,132.69075,8.2561312,66.920784,-122.9062,139.41846,.35742283,.42969465,-.18187284,-.6115675
13.6,27,-4.7894554,6.2103758,-16.961569,7.3826575,-5.7578893,5.4235382,-16.387829,4.8720503,2.4370849,65.955688,-126.83369,131.70786,8.1949749,66.425072,-121.99577,138.38573,.35742044,.42969227,-.18187165,-.61156273
13.7,27,-4.7537136,6.1640301,-16.83499,7.3275633,-5.7149205,5.3830643,-16.265532,4.8356915,2.4188979,65.463486,-125.88718,130.72498,8.1338186,65.929367,-121.08537,137.353,.35742044,.42969227,-.18187165,-.6115675
13.8,27,-4.7179713,6.1176839,-16.70841,7.2724686,-5.6719508,5.3425899,-16.143234,4.7993331,2.4007106,64.971275,-124.94065,129.74207,8.0726614,65.433655,-120.17494,136.32027,.35742283,.42969465,-.18187165,-.6115675
13.9,27,-4.682229,6.0713382,-16.581833,7.2173748,-5.6289816,5.3021159,-16.020939,4.7629747,2.3825235,64.479073,-123.99413,128.75919,8.0115051,64.93795,-119.26453,135.28754,.35742283,.42969227,-.18187165,-.61156511
14,27,-4.6464868,6.0249915,-16.455254,7.1622801,-5.5860124,5.2616415,-15.898641,4.7266159,2.3643363,63.986862,-123.04762,127.77628,7.9503484,64.442238,-118.35411,134.25481,.35742283,.42969465,-.18187284,-.6115675
14.1,27,-4.6107445,5.9786453,-16.328674,7.1071854,-5.5430427,5.2211676,-15.776342,4.6902571,2.346149,63.494656,-122.10109,126.79339,7.8891916,63.946526,-117.4437,133.22208,.35742044,.42969227,-.18187165,-.61156273
14.2,27,-4.5750027,5.9322996,-16.202097,7.0520911,-5.5000739,5.1806936,-15.654046,4.6538987,2.3279619,63.002453,-121.15457,125.8105,7.8280358,63.450817,-116.53328,132.18935,.35742283,.42969227,-.18187165,-.61156273
14.3,27,-4.5392599,5.8859534,-16.075516,6.9969964,-5.4571042,5.1402192,-15.531749,4.6175399,2.3097746,62.510242,-120.20805,124.8276,7.7668791,62.955105,-115.62286,131.15662,.35742283,.42969465,-.18187165,-.61156511
14.4,27,-4.5035181,5.8396077,-15.948938,6.9419022,-5.414135,5.0997453,-15.409452,4.5811815,2.2915876,62.01804,-119.26154,123.84471,7.7057228,62.4594,-114.71245,130.1239,.35742044,.42969227,-.18187165,-.61156511
14.5,27,-4.4677758,5.7932611,-15.822359,6.8868074,-5.3711658,5.0592709,-15.287154,4.5448232,2.2734003,61.525829,-118.31501,122.86181,7.6445661,61.963688,-113.80203,129.09116,.35742283,.42969465,-.18187284,-.6115675
