temp,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
35.5,-2.630141,1.7337797,-6.0282869,.76800478,1.2667421,13.518631,-25.229288,27.762772
35.6,-2.6807308,1.7666469,-6.1432953,.78183335,.88354403,13.635125,-25.840809,27.607899
35.7,-2.7318263,1.8000549,-6.2598691,.79621655,.4894197,13.750089,-26.460258,27.439098
35.8,-2.7834289,1.8340111,-6.3780246,.81116682,.084311567,13.86354,-27.087727,27.25635
35.9,-2.8355403,1.8685223,-6.4977765,.82669628,-.33183789,13.975501,-27.723316,27.059641
36,-2.8881621,1.9035958,-6.6191411,.84281695,-.75908625,14.085997,-28.367132,26.848961
36.1,-2.9412963,1.9392382,-6.7421331,.85954058,-1.1974909,14.195056,-29.019289,26.624308
36.2,-2.9949443,1.9754562,-6.8667674,.8768788,-1.6471095,14.302711,-29.679907,26.385687
36.3,-3.049108,2.0122569,-6.9930587,.89484286,-2.1079996,14.408996,-30.349113,26.133114
36.4,-3.1037889,2.0496464,-7.1210217,.91344398,-2.5802186,14.513954,-31.027044,25.866608
36.5,-3.1589887,2.0876312,-7.2506704,.93269312,-3.0638239,14.617627,-31.713846,25.586199
36.6,-3.214709,2.1262176,-7.382019,.95260113,-3.5588732,14.720065,-32.409672,25.291924
36.7,-3.2709517,2.1654124,-7.5150819,.97317851,-4.065424,14.82132,-33.114677,24.983829
36.8,-3.3277183,2.2052212,-7.6498723,.99443567,-4.5835342,14.92145,-33.829037,24.661968
36.9,-3.3850105,2.2456501,-7.7864037,1.0163828,-5.1132607,15.020515,-34.552929,24.326408
37,-3.4428298,2.2867053,-7.9246898,1.0390301,-5.6546612,15.118586,-35.286545,23.977222
37.1,-3.5011785,2.3283927,-8.064744,1.0623873,-6.2077932,15.215732,-36.030079,23.614492
37.2,-3.5600576,2.370718,-8.2065792,1.0864643,-6.7727146,15.31203,-36.783741,23.238314
37.3,-3.6194689,2.413687,-8.3502083,1.1112704,-7.3494825,15.407565,-37.547756,22.848789
37.4,-3.6794145,2.4573052,-8.4956436,1.1368152,-7.9381542,15.502423,-38.322346,22.446037
37.5,-3.7398956,2.5015783,-8.6428986,1.1631079,-8.5387878,15.5967,-39.107758,22.030182
37.6,-3.800914,2.5465119,-8.7919855,1.1901575,-9.1514406,15.690493,-39.904243,21.60136
37.7,-3.8624716,2.5921111,-8.9429159,1.2179731,-9.7761707,15.783909,-40.712063,21.159721
37.8,-3.9245698,2.6383817,-9.0957031,1.2465634,-10.413034,15.877058,-41.531498,20.705427
37.9,-3.9872103,2.6853287,-9.2503576,1.2759372,-11.06209,15.970059,-42.362831,20.238651
38,-4.050395,2.7329574,-9.4068928,1.306103,-11.723395,16.063038,-43.206371,19.759579
38.1,-4.1141253,2.7812729,-9.56532,1.3370692,-12.397007,16.15612,-44.062424,19.268408
38.2,-4.1784029,2.8302801,-9.7256498,1.368844,-13.082983,16.249449,-44.931316,18.76535
38.3,-4.2432299,2.8799844,-9.8878956,1.4014359,-13.781381,16.343163,-45.813393,18.250629
38.4,-4.3086076,2.9303906,-10.052068,1.4348526,-14.492258,16.437414,-46.709,17.724483
38.5,-4.3745375,2.9815037,-10.218178,1.4691024,-15.215672,16.532362,-47.618504,17.18716
38.6,-4.4410219,3.0333285,-10.386236,1.5041928,-15.951681,16.628166,-48.54229,16.638927
38.7,-4.5080619,3.0858698,-10.556255,1.5401318,-16.700342,16.725002,-49.480743,16.080059
38.8,-4.5756593,3.1391323,-10.728246,1.5769271,-17.461712,16.823044,-50.434273,15.510849
38.9,-4.6438155,3.1931207,-10.902218,1.6145861,-18.235849,16.922478,-51.403297,14.9316
