temp,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
40.700001,-2.5184944,6.0039644,-14.286048,9.2490597,-32.741585,13.681359,-59.556557,-5.9266152
40.799999,-2.5284624,6.097219,-14.478792,9.4218674,-33.400749,13.877243,-60.599648,-6.2018514
40.900002,-2.5382121,6.1915541,-14.673434,9.5970106,-34.067703,14.075467,-61.655109,-6.4802928
41,-2.5477405,6.2869678,-14.86997,9.7744894,-34.742432,14.276031,-62.722939,-6.7619219
41.099998,-2.5570459,6.3834691,-15.068416,9.9543238,-35.424995,14.47896,-63.803238,-7.0467544
41.200001,-2.5661268,6.4810672,-15.268785,10.136532,-36.115459,14.684278,-64.896118,-7.334806
41.299999,-2.5749805,6.5797606,-15.471074,10.321114,-36.813808,14.891982,-66.001556,-7.6260605
41.400002,-2.5836051,6.6795621,-15.675306,10.508096,-37.52013,15.102107,-67.119713,-7.9205451
41.5,-2.5919983,6.7804689,-15.881473,10.697476,-38.234406,15.314651,-68.250572,-8.2182426
41.599998,-2.600158,6.8824902,-16.089592,10.889275,-38.956699,15.529637,-69.394234,-8.5191708
41.700001,-2.6080828,6.9856358,-16.299677,11.083512,-39.687077,15.74709,-70.550804,-8.8233471
41.799999,-2.6157696,7.0899029,-16.511724,11.280185,-40.425514,15.967008,-71.720276,-9.1307554
41.900002,-2.6232173,7.1953049,-16.725756,11.479321,-41.172108,16.189423,-72.902794,-9.4414244
42,-2.6304231,7.3018384,-16.941763,11.680917,-41.926838,16.414331,-74.098335,-9.7553377
42.099998,-2.6373849,7.409513,-17.159763,11.884994,-42.689762,16.64176,-75.307014,-10.072514
42.200001,-2.6441011,7.5183387,-17.379774,12.091572,-43.460957,16.871729,-76.528938,-10.392973
42.299999,-2.6505692,7.6283116,-17.601786,12.300647,-44.240387,17.104239,-77.764076,-10.716696
42.400002,-2.6567876,7.7394452,-17.825821,12.512246,-45.028156,17.339319,-79.012596,-11.043717
42.5,-2.6627536,7.851737,-18.051876,12.726368,-45.824242,17.576967,-80.274467,-11.374018
42.599998,-2.6684654,7.9651957,-18.279963,12.943031,-46.628704,17.817207,-81.549789,-11.707619
42.700001,-2.6739211,8.0798311,-18.510099,13.162257,-47.441616,18.060064,-82.838692,-12.044541
42.799999,-2.6791182,8.1956396,-18.742277,13.384041,-48.262947,18.305531,-84.141129,-12.384767
42.900002,-2.6840551,8.3126354,-18.976521,13.608411,-49.092796,18.55364,-85.457268,-12.72833
43,-2.688729,8.4308147,-19.212822,13.835363,-49.931141,18.80439,-86.787071,-13.075212
43.099998,-2.6931386,8.5501862,-19.451195,14.064918,-50.778046,19.057804,-88.130653,-13.425437
43.200001,-2.6972814,8.6707602,-19.691658,14.297095,-51.633579,19.313902,-89.488129,-13.779025
43.299999,-2.7011554,8.792532,-19.934202,14.531891,-52.497711,19.572683,-90.859467,-14.135959
43.400002,-2.7047584,8.9155169,-20.17885,14.769334,-53.370548,19.834177,-92.24482,-14.496274
43.5,-2.7080884,9.03971,-20.425594,15.009418,-54.252052,20.098381,-93.644157,-14.859952
43.599998,-2.7111433,9.165122,-20.674452,15.252165,-55.142303,20.365316,-95.057587,-15.227017
43.700001,-2.7139213,9.2917604,-20.925438,15.497596,-56.041363,20.635006,-96.485229,-15.597492
43.799999,-2.7164197,9.4196234,-21.178543,15.745703,-56.949203,20.907448,-97.927048,-15.971358
43.900002,-2.718637,9.5487242,-21.433792,15.996518,-57.865925,21.182671,-99.383202,-16.348654
