temp,no_wgt_comm,no_wgt_low,no_wgt_high,pop_wgt_comm,risk_wgt_low,risk_wgt_high,frac_no_wgt_comm,frac_no_wgt_low,frac_no_wgt_high,frac_pop_wgt_comm,frac_risk_wgt_low,frac_risk_wgt_high
22.7,28824,27276,1548,.0021402898864383,.0038005018376143,.0000262494332187,.0043700185555985,.0043883231605194,.004070823921087,.0021968961024615,.0042353571959731,.0004724444895558
22.8,31890,30246,1644,.0024114229528351,.0037607063497593,.0000639002282738,.004834856083057,.0048661542129736,.0043232781177436,.0024752000745494,.0041910082881038,.0011500938126086
22.9,26050,24538,1512,.0019785547721536,.0029693683148151,.0000488790774386,.0039494512688503,.0039478176313545,.0039761535973408,.002030883430788,.0033091249516515,.0008797390251457
23,35599,33988,1611,.0022988725125148,.0042250101365945,.0000128968146521,.0053971791063264,.0054681891618908,.0042364969876429,.0023596729091703,.0047084379510043,.0002321204029221
23.1,40329,38805,1524,.0028285568603026,.0043514333396362,.0000878628380131,.0061142963616685,.0062431764277737,.0040077103719229,.0029033663062952,.0048493265614087,.001581379426755
23.2,25396,23836,1560,.0018687734427598,.0032258480366884,.0000239360592944,.0038502980584922,.0038348757462289,.0041023806956691,.00191819861356,.0035949512140955,.0004308077519663
23.3,22158,20684,1474,.0018340518589268,.0028052206587996,.0000510065864823,.0033593835399303,.0033277634642977,.0038762238111643,.0018825587160502,.0031261954371262,.0009180305157005
23.4,31217,29795,1422,.001983535591428,.0031394758529188,.000030419722367,.0047328222748445,.0047935946827861,.0037394777879753,.0020359959823729,.0034986962810129,.0005475024960104
23.5,31814,30013,1801,.0019980824338,.0033254664043676,.0000299362543637,.0048233336916393,.004828667803808,.0047361459185257,.0020509275584704,.0037059679662059,.0005388009064517
23.6,32377,30433,1944,.0023951809284854,.003748939811651,.0000478230978692,.0049086903543787,.0048962398718319,.0051121974822953,.0024585284824366,.0041778954167046,.0008607332155926
23.7,33320,31783,1537,.0026433044253954,.0037918810686768,.0000865890795535,.005051658974207,.0051134358047656,.0040418968777201,.0027132143297813,.0042257500342576,.0015584539730796
23.8,40280,38158,2122,.0025813965616512,.0040730905772797,.0000654959818123,.0061068674514123,.0061390832658417,.005580289638596,.0026496691317998,.00453913567824,.0011788146219192
23.9,32735,31315,1420,.0030893966078669,.0045031625957793,.0000946275987231,.0049629668823729,.0050381412146819,.0037342183255449,.0031711047226761,.0050184167564154,.0017031334430786
24,31613,29839,1774,.0027114758841053,.0040973837132438,.0000729832523758,.0047928599985476,.004800673661341,.004665143175716,.0027831887817879,.0045662084472096,.0013135725685014
24.1,27635,25950,1685,.0023824873133518,.0037796051438556,.0000486876348909,.0041897537740759,.0041749884886156,.0044310970975657,.0024454991475835,.0042120694918581,.0008762933897303
24.2,42308,40270,2038,.0031954560906125,.005018646198482,.0000814210844161,.0064143333697704,.0064788742364759,.0053593922165215,.003279969258153,.0055928822558147,.0014654389809319
24.3,42047,39861,2186,.0035784372127538,.0047503343450921,.0001278362227549,.0063747630518752,.0064130719130907,.0057485924363671,.0036730794344331,.0052938700233319,.0023008313552147
24.4,31273,29155,2118,.0027856987632131,.0043219429683581,.0000568230281029,.0047413124579944,.0046906277219879,.0055697707137353,.002859374701676,.0048164618868101,.0010227164252809
24.5,32180,30162,2018,.00264835721127,.0035227410122015,.0000897026459292,.0048788231029406,.0048526397993689,.0053067975922181,.0027184007513332,.0039258148352701,.0016144927936062
24.6,48036,46199,1837,.0036178290748939,.0055775091633199,.0000932501966851,.0072827578176773,.0074327665967457,.0048308162422719,.0037135131293979,.0062156906060863,.0016783425838877
24.7,40917,38562,2355,.0028978888173494,.0042116883379655,.0000780004379024,.0062034432847427,.0062040811598456,.0061930170117312,.0029745319494061,.0046935918653826,.0014038732479636
24.8,36874,34899,1975,.0030139294677352,.0034256486883105,.0001240559903791,.0055904823834006,.005614756195152,.0051937191499657,.0030936416336479,.0038176131581664,.002232793697399
24.9,42578,40264,2314,.0025424784110442,.004332402428461,.0000412671801659,.0064552681813861,.0064779089212184,.0060851980319092,.002609721677053,.0048281181236719,.0007427380129105
25,35316,33160,2156,.0024764133302935,.0036574657521445,.0000584217213166,.0053542733593365,.0053349756563581,.0056697004999119,.0025419093123216,.0040759548486614,.0010514901436696
25.1,48749,46692,2057,.0030638046689147,.0049580759737555,.000055681577368,.0073908560424254,.0075120833337355,.0054093571096098,.0031448359301659,.0055253815550867,.0010021722822774
25.2,33430,31180,2250,.0027371630409513,.0039025226220161,.0000889034134644,.00506833611968,.0050164216213886,.0059168952341381,.0028095553105072,.0043490512505525,.0016001079887721
25.3,49997,47880,2117,.0036017128549969,.0051351319882814,.0001128857645573,.0075800658383381,.0077032157547173,.0055671409825202,.0036969706690038,.0057226964090859,.0020317489132075
25.4,46104,43757,2347,.0033169480746934,.0036998906982401,.0001444789824019,.0069898464990048,.0070398832869499,.0061719791620099,.0034046744525282,.0041232340787242,.0026003723022779
25.5,45043,42931,2112,.0029924508690981,.0038301711832043,.0001151934630425,.0068289878503963,.0069069915531697,.0055539923264443,.0030715949707491,.0042684213232157,.0020732835026903
25.6,51381,48903,2478,.0030943611760387,.0042797388773981,.0000876928228565,.007789894650472,.0078678020061182,.0065164739511974,.0031762005933505,.0047694287822401,.0015783194473947
25.7,55417,53404,2013,.0043521620572396,.0054284556866028,.000159777810911,.0084017942789204,.0085919493351069,.0052936489361422,.0044672676918272,.0060495823545521,.0028757248085808
25.8,44948,42830,2118,.0028282032735491,.0040042469145444,.0000890572000052,.0068145848611241,.0068907420796688,.0055697707137353,.0029030033679075,.0044624148885071,.0016028758810601
25.9,65168,62998,2170,.0036016963561705,.0062644951027367,.0000443217256253,.0098801474199016,.0101354884318228,.0057065167369243,.0036969537338178,.0069812818270257,.0007977145588189
26,42034,39772,2262,.0024154273078822,.003555419258644,.0000808262372251,.0063727921165011,.0063987530701047,.0059484520087202,.0024793103364591,.0039622321433351,.0014547327582418
26.1,61417,59023,2394,.0035586267014326,.0050164736185299,.0001116150463603,.0093114567592698,.0094959670737401,.006295576529123,.0036527449762904,.0055904610881565,.0020088781790108
26.2,65262,62536,2726,.004042307554949,.0061537772388953,.0001125340232882,.0098943987987604,.0100611591569966,.0071686472925602,.0041492181824006,.006857895568742,.0020254181774944
26.3,56572,54018,2554,.0033451220498426,.004480482623203,.0001118640800377,.0085769043063877,.0086907332631227,.0067163335235506,.0034335935707225,.004993141729811,.0020133603553545
26.4,71141,68514,2627,.0056949393310214,.0064523578154965,.0002663922965944,.0107857164190894,.0110229349252025,.0069083039022582,.0058455586317307,.0071906398871816,.0047946015267293
26.5,80240,77558,2682,.0044839121195492,.0062184558943934,.0001645793454405,.0121652195705392,.0124779867899825,.0070529391190926,.0046025022692651,.0069299747889856,.0029621441423225
26.6,64199,61551,2648,.0028518676206975,.0045144358353567,.0000694449818517,.0097332369293251,.0099026865688931,.0069635282577768,.0029272935878198,.0050309798858141,.0012498898063742
26.7,73556,70859,2697,.0042113713997663,.005686832252335,.0001489411065601,.01115185556743,.0114002123050023,.0070923850873202,.0043227534142866,.0063375224986968,.0026806828351844
26.8,72380,69773,2607,.0045658239306292,.0060159267258528,.0001738078396256,.0109735617212815,.0112254902433978,.0068557092779547,.0046865804773842,.0067042721296991,.0031282411086202
26.9,74523,71813,2710,.004463203555249,.0060932892452562,.0001715292643776,.0112984628371797,.0115536974309422,.0071265715931175,.0045812460065097,.0067904865080243,.0030872306871384
27,58925,56333,2592,.0032723717035563,.0043628939503925,.0001169199569013,.008933643609098,.0090631840666351,.0068162633097271,.0033589191290865,.0048620985010922,.0021043574120974
27.1,84847,82076,2771,.0048838014593732,.0058675014379457,.0002310227945879,.0128636887450342,.0132048691788674,.007286985197243,.0050129678504191,.0065388639446589,.0041580115408773
27.2,50867,48135,2732,.0034298250355176,.0040755029101633,.0001441307169353,.0077119668979888,.0077442416531603,.0071844256798513,.0035205367741995,.0045418240314824,.0025941041250114
27.3,74368,71409,2959,.0040052236840211,.005937631117483,.0000971179011945,.011274963223104,.0114886995369383,.0077813746656954,.0041111535202154,.0066170178978921,.0017479545891262
27.4,77640,75375,2265,.0046839932663416,.0063194293679193,.0001608438271921,.0117710324957212,.0121267729221348,.0059563412023657,.0048078751462521,.0070425016988447,.0028949112616216
27.5,69502,67080,2422,.0044701366930157,.0058497672581317,.000150271641973,.0105372269515406,.010792224578664,.0063692090031478,.0045883625113505,.0065191006109469,.0027046301760178
27.6,67237,64698,2539,.0061448422719265,.0055143368424961,.0003593669290555,.0101938293652087,.0104089944214431,.006676887555323,.0063073605696939,.0061452900760986,.006467984430229
27.7,69177,66856,2321,.0046967738438013,.005137615028978,.0002372707195867,.0104879535671884,.0107561861423846,.0061036061504154,.004820993743404,.0057254635605652,.0042704634064948
27.8,79740,76445,3295,.0052842506809336,.0053347055260003,.0003169441533372,.0120894143638435,.0122989208097193,.0086649643539934,.0054240081210172,.0059451052527648,.0057044476920157
27.9,68811,65871,2940,.0045341942535009,.0049890796804907,.0002123546411134,.010432464155887,.0105977135542811,.0077314097726071,.0046541142610807,.005559932721757,.0038220170008924
28,70415,67500,2915,.0054985407416256,.0049799184784748,.0003342192793741,.0106756472589671,.0108597966466879,.0076656664922278,.0056439657081242,.0055497232903347,.0060153701425879
28.1,81171,78247,2924,.0062129284082057,.0064931194178049,.0002727819637552,.0123063688654068,.0125888371587168,.0076893340731644,.006377247442669,.007236065452813,.0049096045066056
28.2,70737,68042,2695,.0054759681378545,.0045193447856224,.0003456276839407,.0107244658120792,.0109469967916139,.0070871256248899,.0056207961059309,.0050364505206726,.0062207017330723
28.3,66642,63952,2690,.0052249546339926,.0049495197306524,.000276115028073,.0101036211692407,.0102889735577627,.007073976968814,.0053631438169612,.0055158463022843,.0049695939112216
28.4,65273,62312,2961,.0038075057295546,.0043586614599525,.0001696094959912,.0098960665133077,.0100251207207172,.0077866341281258,.0039082063370762,.0048573817269376,.0030526781698392
28.5,69130,66378,2752,.0045179088903398,.005185511070575,.0002004892017908,.0104808278777589,.0106792826935385,.0072370203041547,.004637398183935,.0057788398916667,.0036084595736732
28.6,60948,58584,2364,.0060378312173534,.0056294124465581,.0003065708334973,.0092403514753892,.0094253381740676,.0062166845926678,.0061975192952939,.0062735326894612,.0055177458399821
28.7,86565,83699,2866,.0048200177403356,.0058790899302114,.0001924975075989,.0131241554352409,.0134659869560167,.0075368096626844,.0049474971846733,.0065517783981192,.0034646228724486
28.8,73131,70315,2816,.0040913810647211,.0047877075668247,.0001858437270694,.0110874211417386,.0113126903883238,.0074053231019258,.0041995895844409,.005335519508154,.0033448663078142
28.9,68569,66066,2503,.0054342641704423,.004672974110486,.0003396620701325,.0103957744358463,.0106290863001493,.0065822172315768,.0055779891553184,.0052076581912316,.0061133309815979
29,77367,74156,3211,.0056464922350845,.0049254674795554,.0003710794595317,.0117296428528653,.0119306530389894,.0084440669319189,.0057958302108688,.0054890419803511,.0066787897621429
29.1,55315,52706,2609,.0067232079637861,.004746270391929,.0004429791735067,.0083863300167545,.0084796509934864,.006860968740385,.0069010228311917,.0052893410705754,.0079728605096951
29.2,87692,84605,3087,.0062632577099174,.0065431653102435,.0003357725283294,.0132950203711332,.0136117495598967,.0081179802612375,.0064289078497338,.0072918376217856,.006043325942765
29.3,64609,61798,2811,.0045606190591794,.0037388538052494,.0003011343189159,.0097953971988157,.0099424253803262,.0073921744458499,.0046812379479098,.0041666553643071,.005419897961325
29.4,61749,58862,2887,.0053859394553992,.0046263351310984,.0003097198089286,.0093617914165158,.0094700644476643,.007592034018203,.0055283863520704,.0051556827560386,.0055744219623901
29.5,55362,52542,2820,.0050506333379616,.0042239709910652,.0002699238224927,.0083934557061839,.0084532657097818,.0074158420267864,.0051842120852116,.0047072799059137,.0048581628972343
29.6,62522,59285,3237,.006248846882694,.0040610605361933,.0004575878890632,.0094789862660675,.0095381191733169,.0085124399435134,.0064141158861027,.0045257291537177,.0082357921740343
29.7,66576,63659,2917,.0048812834641133,.0043905374385725,.0002949534432975,.0100936148819569,.0102418339960223,.0076709259546582,.0050103832594217,.0048929049712868,.0053086528688241
29.8,68761,65644,3117,.0058196954626815,.0044049289966083,.000402880276451,.0104248836352175,.010561192460373,.0081968721976927,.0059736143035996,.0049089432187321,.007251149576229
29.9,51882,49043,2839,.0049626125894541,.003498528614116,.0003551171521741,.0078658514675812,.0078903260287928,.0074658069198747,.0050938633709757,.0038988320422483,.0063914957817799
30,72116,69008,3108,.0077270822599987,.0050556771278574,.0005528890536693,.0109335365721462,.0111024125480687,.0081732046167561,.0079314475146353,.0056341502830134,.0099510486403848
30.1,67221,63793,3428,.0068148797917756,.0043701215191844,.0005452551666507,.0101914035985944,.0102633927034394,.0090147186056113,.0069951191883683,.004870153051991,.00981365185068
30.2,53386,50205,3181,.00673234652951,.0038038432953033,.0005591299213758,.0080938735293221,.0080772754169921,.0083651749954637,.0069104030929722,.0042390809849549,.010063373486923
30.3,65665,62787,2878,.0070964737312481,.004197558452137,.0005551408905292,.0099554977953572,.0101015415119347,.0075683664372664,.0072841607018679,.004677845230812,.0099915778170326
30.4,62489,59294,3195,.0069919731091565,.0045333303756083,.0005117126389776,.0094739831224256,.0095395671462031,.0084019912324761,.0071768962556671,.0050520363489967,.0092099442493419
30.5,47630,44877,2753,.0082995698370719,.0041239009088634,.0006404985327591,.0072212039898403,.0072200754683468,.0072396500353699,.0085190761974362,.0045957597538747,.0115278680438363
30.6,55869,52923,2946,.008660647147628,.0051039949822062,.0006446022401435,.0084703221857734,.008514563228632,.0077471881598982,.0088897032518713,.0056879966908969,.0116017276934653
30.7,48782,46417,2365,.0085675090619571,.0044705917359659,.0006940531676814,.0073958591860674,.0074678397177676,.006219314323883,.0087941018575472,.0049821191222123,.0124917590333447
30.8,36260,33640,2620,.0080463938197735,.0039800712971262,.0005880600579979,.0054973935895782,.0054122008769567,.0068898957837519,.0082592042010473,.0044354730846154,.0105840660106552
30.9,46939,43664,3275,.0079987715804818,.0043427319226786,.0006583925680901,.0071164411941867,.0070249209004589,.0086123697296899,.0082103224525733,.0048396295238855,.0118499297934222
31,45964,43016,2948,.0072915090867944,.0038309770292223,.0005722507264414,.0069686210411299,.0069206668526507,.0077524476223285,.0074843543369248,.004269319374546,.0102995253306651
31.1,45457,42455,3002,.0064225642467824,.0036335877585437,.0005104150665583,.0068917545615404,.006830409876076,.0078944531079478,.0065924277131658,.004049344722856,.0091865901854974
31.2,40934,38179,2755,.0068856557390255,.0037702159159029,.0005173126275642,.0062060206617704,.0061424618692429,.0072449094978002,.0070677670122198,.0042016059436549,.0093107343779244
31.3,42842,39695,3147,.0077809811567281,.0040755584259445,.0006389406776891,.0064952933305215,.0063863648576337,.0082757641341478,.0079867719250818,.0045418858994076,.0114998293415448
31.4,43580,40550,3030,.011251935890017,.0044050022647381,.0009470665219254,.0066071818156044,.0065239222818251,.0079680855819727,.0115495261920152,.0049090248702387,.0170455626907692
31.5,42750,39829,2921,.008719334889351,.0045537956978731,.0006221958141847,.0064813451724894,.0064079235650508,.0076814448795189,.0089499431623014,.0050748433238715,.011198450701285
31.6,34612,31761,2851,.007382455302932,.0035181368111066,.0006038196238722,.0052475396283089,.0051098963154882,.0074973636944568,.0075777058913251,.0039206838191379,.0108677109942663
31.7,35804,32659,3145,.0095794269457814,.0039852029373846,.0007510393116425,.0054282592410716,.0052543718323582,.0082705046717175,.0098327828647654,.0044411918897691,.013517411262525
31.8,33590,30998,2592,.0080340398907644,.0035332507891933,.0006234909274423,.0050925937858227,.0049871403919116,.0068162633097271,.0082465235363102,.0039375271463048,.0112217605044648
31.9,34901,32264,2637,.0058544112620655,.0028635899593635,.000470013698317,.005291355037779,.0051908219112405,.0069346012144099,.0060092482636739,.0031912433828265,.0084594352927764
32,27233,24619,2614,.0060917490525729,.0027187427308322,.0005332220716629,.0041288063878925,.0039608493873305,.0068741173964609,.0062528631451141,.0030298226605405,.009597076910873
32.1,34031,30978,3053,.0103759269849477,.0032602886201997,.0009760212657711,.0051594539781284,.0049839226743866,.0080285693999216,.0106503486733703,.0036333325067355,.0175666981020535
32.2,31211,28483,2728,.0073378992459715,.0030352631548155,.0006287966491126,.0047319126123642,.0045825124131498,.0071739067549906,.0075319714193278,.0033825595128484,.0113172543364788
32.3,37363,34204,3159,.0077251810003416,.0037643782070422,.0005833419409784,.0056646198755491,.0055029405111602,.0083073209087299,.0079294959706146,.0041951002811695,.0104991480481081
32.4,27125,24157,2968,.0070363809239496,.0024770461262873,.0006303725113962,.0041124324632462,.0038865201125043,.007805042246632,.0072224785648,.0027604710072483,.0113456171375347
32.5,23232,20145,3087,.0071857622471053,.0026328856709407,.0006106414841429,.0035222131239129,.0032410459770004,.0081179802612375,.007375810713263,.0029341417920727,.0109904927041244
32.6,39746,36846,2900,.0073405556182882,.0035570545690361,.0005471692003582,.0060259074906612,.0059280009962053,.0076262205240002,.0075346980471675,.0039640545667762,.0098481011536567
32.7,34170,31255,2915,.0041907898558539,.0023334000713953,.0003368290979962,.0051805278255898,.0050284880621071,.0076656664922278,.0043016275313442,.002600388897502,.0060623423730546
32.8,33920,31007,2913,.0053816230985297,.0029043975651872,.0004243218062468,.0051426252222419,.0049885883647978,.0076604070297975,.005523955836539,.0032367202157188,.0076370601029545
32.9,26092,23270,2822,.0073284003072654,.0027388527057237,.0006063995543334,.0039558189062127,.003743814340273,.0074211014892168,.0075222212534492,.0030522336290144,.0109141452894243
33,23850,20455,3395,.0078333033327139,.0027573800848925,.0006743883825073,.0036159083593888,.003290920598637,.0089279374755106,.0080404779138003,.0030728809203558,.0121378268430221
33.1,24795,22007,2788,.0063468000444826,.0028294218786907,.0004769839261048,.0037591802000439,.0035406154785727,.0073316906279009,.0065146597052931,.0031531657729389,.0085848873618503
33.2,23186,20514,2672,.0056777343633312,.0023538754549013,.0004760750569283,.0035152390448968,.0033004128653356,.0070266418069409,.0058278986284288,.0026232070848304,.008568529285446
33.3,19378,16409,2969,.0070670839492757,.0024266891552363,.0006353862352195,.0029379065907018,.0026399763433408,.0078076719778471,.0072539936212885,.0027043521658897,.0114358555123117
33.4,20470,17808,2662,.0056530804429258,.0019548008633724,.0005113216940644,.0031034651621254,.0028650556842106,.0070003444947892,.005802592663105,.0021784701750272,.0092029079157034
33.5,20961,18352,2609,.0059589120832897,.0020605830165226,.0005573896325012,.0031779058751006,.0029525776008891,.006860968740385,.0061165129142739,.0022963559760853,.0100320512910421
33.6,23195,20468,2727,.009156038140537,.0030827158664993,.0007839851572148,.0035166035386174,.0032930121150283,.0071712770237754,.0093981963062058,.0034354417880019,.0141103796159627
33.7,19934,17351,2583,.004966736679876,.0020224656744134,.0004336765113965,.0030222019805475,.0027915308387656,.0067925957287906,.0050980965350118,.0022538772282538,.0078054286487645
33.8,17952,15912,2040,.0046419752145312,.0017570642855245,.000403243779628,.0027217101412054,.0025600160628459,.0053646516789519,.0047647458043624,.0019581084771044,.0072576920059823
33.9,16149,13916,2233,.0044526249346393,.0018979477500941,.0003580714536797,.0024483565658604,.0022388878538564,.0058721898034802,.0045703876033868,.0021151118995349,.006444668109547
34,19232,16609,2623,.0056773931822635,.0017295143223814,.0005410999315626,.0029157714703466,.0026721535185902,.0068977849773975,.0058275484238314,.0019274062331292,.0097388647913243
34.1,18752,16456,2296,.0056900324188512,.0020493579727339,.0004552724538305,.0028429984719186,.0026475379795244,.0060378628700361,.0058405219419392,.002283846557062,.0081941183364516
34.2,18776,16384,2392,.0073820793118069,.0019516070907346,.0006841682717024,.00284663712184,.0026359541964346,.0062903170666926,.0075773199560168,.0021749109692955,.0123138479677533
34.3,13772,11536,2236,.0043682299313657,.0015100861297286,.0003783676062206,.0020879786132286,.001855979468388,.0058800789971257,.0044837605278052,.0016828709547737,.0068099638226867
34.4,17237,15235,2002,.0046937265084959,.0014489881256602,.0004562228275423,.0026133086956304,.0024510963246265,.0052647218927753,.0048178658124177,.0016147820859223,.008211223422852
34.5,15981,13698,2283,.0045121956249499,.0014873174510439,.0003894634972224,.0024228860164106,.0022038147328345,.0060036763642388,.0046315338145582,.0016574970722628,.0070096707084259
34.6,15227,13323,1904,.0034862056454259,.0015681041981891,.0002943901582895,.0023085717647134,.0021434825292418,.0050070082336884,.0035784085339769,.0017475274802143,.0052985147109495
34.7,13994,12011,1983,.0070103810618148,.0017769467611416,.0006737189169214,.0021216361250016,.0019324002596054,.0052147569996871,.0071957910603875,.0019802659157209,.0121257776180224
34.8,12752,10838,1914,.0054612813268971,.0016510270903576,.0004941635929037,.0019333359915692,.0017436811267675,.0050333055458402,.0056057208593699,.001839938451992,.0088940917109078
34.9,12252,10447,1805,.0046802153646199,.0017164490833993,.0003616882620157,.0018575307848735,.0016807747491548,.0047466648433864,.0048039973268873,.00191284606284,.0065097644167277
35,12087,10266,1821,.0066989074037976,.0019994666768975,.0006046035231898,.0018325150666639,.001651654405554,.0047887405428291,.0068760795719329,.0022282466737136,.0108818198289179
35.1,12350,10909,1441,.0052656303958557,.001659021488183,.0004788389480824,.0018723886053858,.001755104023981,.0037894426810636,.0054048953681263,.0018488475728933,.0086182745555479
35.2,10387,8872,1515,.0056960974576895,.0016154106859266,.0005342907667084,.0015747773638982,.0014273794940654,.0039840427909863,.0058467473884404,.0018002468004031,.0096163115770502
35.3,9743,8040,1703,.0041538912894248,.0014091262061776,.0003562001107584,.001477140257674,.0012935224450277,.0044784322594388,.0042637530745764,.0015703591452846,.0064109871670336
35.4,9619,8507,1112,.0029638088150376,.0012399036088314,.0002353423020871,.0014583405664135,.0013686561492352,.0029242611112718,.0030421953939297,.0013817740120536,.0042357552200868
35.5,6785,5613,1172,.0030750835635951,.0009540960505745,.0002847192194872,.0010286766548618,.0009030524233757,.0030820449841822,.0031564131281523,.0010632642072308,.0051244545052332
35.6,9140,7538,1602,.0066465112090666,.0024784347444397,.000425497455756,.0013857191783989,.0012127577351516,.0042128294067063,.0068222976068273,.0027620185117978,.0076582197648662
35.7,8787,7279,1508,.0050820153984339,.0011698465305272,.0005023575715493,.0013322007024717,.0011710882932036,.0039656346724801,.0052164241359135,.0013037009671236,.009041569183141
35.8,6818,5563,1255,.0036043666966865,.0012467920135981,.0003015378126233,.0010336797985037,.0008950081295633,.0033003126750415,.0036996946992866,.0013894505916065,.0054271601516008
35.9,7913,6923,990,.0024208316978413,.000923951282927,.0002108509308564,.0011996932011675,.0011138129212596,.0026034339030208,.0024848576612924,.0010296702598965,.0037949528117765
36,7637,6540,1097,.0025582166188507,.0008997429492298,.0002010948462941,.0011578487270714,.0010521936306569,.0028848151430442,.002625876127723,.0010026919963124,.0036193601293478
36.1,6446,5284,1162,.0038302560092002,.0011110206807683,.0003563675311148,.000977280724722,.0008501209700904,.0030557476720304,.0039315583143013,.0012381442336365,.0064140004444705
36.2,6766,5670,1096,.0053445528852374,.001994254635703,.0003733734185452,.0010257960570073,.0009122229183218,.0028821854118291,.0054859051932056,.0022224382681077,.0067200770648507
36.3,5879,4874,1005,.0065020304243295,.0029755259876136,.0002999264066758,.000891317620329,.000784157760829,.0026428798712484,.0066739956058316,.0033159871885118,.0053981576259453
36.4,7588,6304,1284,.0031531067356372,.0008647206458114,.0002829491597159,.0011504198168152,.0010142245638625,.0033765748802815,.0032364998508187,.000963662423077,.005092596484598
36.5,7100,6066,1034,.0032638917379997,.0010566184033122,.0002945178280427,.0010764339350801,.0009759337253157,.0027191420764884,.003350214886078,.0011775172198509,.0053008125461396
36.6,4918,4138,780,.0012289153459832,.0004380805215548,.0001077364767346,.0007456200130597,.000665745755911,.0020511903478345,.0012614176009299,.0004882059182341,.0019390706204346
36.7,5681,4593,1088,.0049718016275121,.0010925029043054,.0004759752743316,.0008612987584775,.0007389488296035,.0028611475621077,.0051032954399786,.0012175076437474,.0085667333709362
36.8,5466,4537,929,.002646282135341,.0007198091847731,.0002478599369904,.0008287025195983,.0007299392205337,.0024430202988952,.0027162707939617,.0008021701187678,.0044610510420227
36.9,4248,3562,686,.0036389959693738,.0011247910550545,.000289099068179,.0006440410360874,.0005730754911926,.0018039956136083,.0037352398442128,.0012534902211708,.0052032842217568
37,4720,3921,799,.00320163378264,.0009843330665453,.0002736053903416,.0007156011512082,.0006308335207654,.0021011552409228,.003286310337286,.0010969609579887,.0049244247638684
37.1,4376,3745,631,.0037829439847722,.0013631060066255,.0002516642826532,.0006634471690015,.0006025176065459,.0016593603967738,.0038829949852289,.0015190732910313,.0045295226973832
37.2,5696,4888,808,.0050100403593701,.0015432848836667,.0003908920851614,.0008635729146784,.0007864101630964,.0021248228218594,.0051425455067635,.0017198683270674,.0070353828254835
37.3,3287,2633,654,.0033939640181646,.0007825381000157,.0003259992028985,.0004983434288181,.000423612512159,.0017198442147228,.0034837273075229,.0008720765084816,.0058674229544624
37.4,3804,3282,522,.0019932546268131,.0008232582566956,.0001442021359059,.0005767260125415,.0005280274458434,.00137271969432,.0020459720660298,.0009174558862544,.0025953895432065
37.5,3091,2603,488,.0034751214142804,.0010936066659482,.0002681986467669,.0004686277877933,.0004187859358715,.0012833088330042,.0035670311479711,.0012187376983602,.0048271127119456
37.6,3384,2892,492,.0033633873974466,.000843624383023,.0003287801878827,.0005130496389171,.000465281954107,.0012938277578649,.0034523419987815,.0009401523151421,.0059174758839996
37.7,2288,1925,363,.0021435502582727,.0006166914332866,.0001891567234144,.0003468846258399,.0003097053117759,.0009545924311076,.0022002427043498,.0006872535815704,.0034044945235583
37.8,2568,2103,465,.0038704533628166,.0007264624109906,.00041568631747,.0003893355415895,.0003383429977479,.0012228250150552,.0039728188043166,.000809584610522,.0074816362104369
37.9,2666,2219,447,.0021025487569563,.0003972955868535,.0002266595235145,.0004041933621019,.0003570057593926,.0011754898531821,.0021581567986004,.0004427543505057,.0040794801928707
38,2674,2385,289,.0012158725402575,.0003369456194577,.0001226388083486,.000405406245409,.0003837128148496,.0007599923211849,.0012480298401198,.0003754991090644,.0022072868670063
38.1,2678,2337,341,.0013967825293431,.0003961636049303,.0001258507988847,.0004060126870626,.0003759902927898,.0008967383443738,.0014337245221518,.0004414928466335,.0022650971525327
38.2,2298,1927,371,.0025473056589773,.0007358477283965,.0002186026055869,.0003484007299738,.0003100270835284,.000975630280829,.002614676595654,.0008200438007316,.003934469576986
38.3,1798,1606,192,.0008539767909987,.0003487343000657,.0000741884691168,.000272595523278,.000258382717253,.0005049083933131,.0008765627009805,.0003886366565193,.0013352643895507
38.4,1612,1425,187,.0012803861304107,.0004087154873028,.0001251233583644,.0002443959863872,.0002292623736523,.0004917597372373,.0013142496805542,.000455480921788,.0022520044787809
38.5,2589,2205,384,.001792920887158,.0005231141287165,.0001660100807507,.0003925193602708,.0003547533571251,.0010098167866262,.0018403399156241,.0005829691140909,.0029878949083563
38.6,2098,1765,333,.0019822851195735,.0005554688570916,.0001833299697563,.0003180786472955,.0002839635715764,.0008757004946524,.0020347124381386,.0006190258869862,.0032996230151017
38.7,1575,1243,332,.0013776267752638,.0003676939599738,.0001293578648802,.0002387864010917,.0001999811441753,.0008730707634373,.0014140621382181,.0004097656903828,.0023282182870085
38.8,1975,1700,275,.0020951549431518,.0005343706088325,.0001883173001452,.0002994305664483,.0002735059896203,.0007231760841724,.0021505674337987,.0005955135664021,.003389386353616
38.9,1869,1604,265,.0027642807238252,.0006304438828839,.0002451951338699,.0002833598626288,.0002580609455006,.0006968787720207,.0028373901996924,.0007025795934638,.0044130891854925
39,2357,2138,219,.0008660937200164,.0003612714846102,.0000716716384852,.0003573457443639,.0003439740034166,.0005759111361228,.0008890000975693,.0004026083521128,.0012899657824101
39.1,1027,900,127,.0014936375936378,.0004192117365731,.0001396199744417,.0001557038945531,.0001447972886225,.0003339758643269,.0015331412014534,.0004671781572525,.0025129185459863
